,RRX US Equity
2020-09-28,16.6974
2020-09-29,16.5865
2020-09-30,16.4001
2020-10-01,16.3572
2020-10-02,16.3513
2020-10-03,16.3513
2020-10-04,16.3513
2020-10-05,16.9119
2020-10-06,17.1086
2020-10-07,17.2712
2020-10-08,17.2653
2020-10-09,17.2993
2020-10-10,17.2993
2020-10-11,17.2993
2020-10-12,17.3851
2020-10-13,17.1145
2020-10-14,17.2032
2020-10-15,17.4502
2020-10-16,17.4517
2020-10-17,17.4517
2020-10-18,17.4517
2020-10-19,17.0612
2020-10-20,17.2609
2020-10-21,17.0864
2020-10-22,16.8202
2020-10-23,17.3378
2020-10-24,17.3378
2020-10-25,17.3378
2020-10-26,16.8128
2020-10-27,16.4696
2020-10-28,16.4356
2020-10-29,17.0893
2020-10-30,17.1071
2020-10-31,17.1071
2020-11-01,17.1071
2020-11-02,18.0329
2020-11-03,18.3332
2020-11-04,17.9368
2020-11-05,18.452
2020-11-06,18.6163
2020-11-07,18.6163
2020-11-08,18.6163
2020-11-09,19.0365
2020-11-10,19.177
2020-11-11,18.8574
2020-11-12,18.9255
2020-11-13,19.4212
2020-11-14,19.4212
2020-11-15,19.4212
2020-11-16,20.1417
2020-11-17,20.158
2020-11-18,20.1092
2020-11-19,20.2231
2020-11-20,20.1935
2020-11-21,20.1935
2020-11-22,20.1935
2020-11-23,20.7824
2020-11-24,20.7883
2020-11-25,20.559
2020-11-26,20.559
2020-11-27,20.6034
2020-11-28,20.6034
2020-11-29,20.6034
2020-11-30,20.1299
2020-12-01,20.3296
2020-12-02,19.9908
2020-12-03,19.6076
2020-12-04,19.794
2020-12-05,19.794
2020-12-06,19.794
2020-12-07,19.7408
2020-12-08,20.2172
2020-12-09,20.1654
2020-12-10,19.8872
2020-12-11,19.8606
2020-12-12,19.8606
2020-12-13,19.8606
2020-12-14,19.6017
2020-12-15,20.0204
2020-12-16,19.7556
2020-12-17,19.9287
2020-12-18,19.7585
2020-12-19,19.7585
2020-12-20,19.7585
2020-12-21,19.9553
2020-12-22,20.0618
2020-12-23,20.2557
2020-12-24,20.306
2020-12-25,20.306
2020-12-26,20.306
2020-12-27,20.306
2020-12-28,20.6034
2020-12-29,20.5057
2020-12-30,20.4998
2020-12-31,19.393
2021-01-01,19.393
2021-01-02,19.393
2021-01-03,19.393
2021-01-04,19.3646
2021-01-05,19.777
2021-01-06,20.8442
2021-01-07,21.3516
2021-01-08,21.2127
2021-01-09,21.2127
2021-01-10,21.2127
2021-01-11,22.1396
2021-01-12,21.9993
2021-01-13,21.4678
2021-01-14,21.3431
2021-01-15,21.1716
2021-01-16,21.1716
2021-01-17,21.1716
2021-01-18,21.1716
2021-01-19,21.2099
2021-01-20,21.2878
2021-01-21,20.9236
2021-01-22,20.9222
2021-01-23,20.9222
2021-01-24,20.9222
2021-01-25,20.8768
2021-01-26,20.5409
2021-01-27,19.6041
2021-01-28,19.8422
2021-01-29,19.7714
2021-01-30,19.7714
2021-01-31,19.7714
2021-02-01,20.2079
2021-02-02,20.3978
2021-02-03,20.4856
2021-02-04,20.3184
2021-02-05,20.6075
2021-02-06,20.6075
2021-02-07,20.6075
2021-02-08,20.5324
2021-02-09,20.436
2021-02-10,20.1583
2021-02-11,20.4077
2021-02-12,20.2631
2021-02-13,20.2631
2021-02-14,20.2631
2021-02-15,20.2631
2021-02-16,20.83
2021-02-17,20.3652
2021-02-18,20.317
2021-02-19,21.0185
2021-02-20,21.0185
2021-02-21,21.0185
2021-02-22,21.4749
2021-02-23,21.8604
2021-02-24,21.6209
2021-02-25,21.2921
2021-02-26,21.3572
2021-02-27,21.3572
2021-02-28,21.3572
2021-03-01,22.012
2021-03-02,21.7838
2021-03-03,21.5515
2021-03-04,21.2693
2021-03-05,21.6564
2021-03-06,21.6564
2021-03-07,21.6564
2021-03-08,21.9882
2021-03-09,21.6805
2021-03-10,22.3527
2021-03-11,23.0915
2021-03-12,23.6686
2021-03-13,23.6686
2021-03-14,23.6686
2021-03-15,23.6672
2021-03-16,23.1241
2021-03-17,23.7211
2021-03-18,23.6062
2021-03-19,23.8143
2021-03-20,23.8143
2021-03-21,23.8143
2021-03-22,23.4328
2021-03-23,22.1649
2021-03-24,22.2826
2021-03-25,22.3932
2021-03-26,22.8783
2021-03-27,22.8783
2021-03-28,22.8783
2021-03-29,22.3847
2021-03-30,22.4911
2021-03-31,22.2231
2021-04-01,20.6685
2021-04-02,20.6685
2021-04-03,20.6685
2021-04-04,20.6685
2021-04-05,21.0002
2021-04-06,20.5843
2021-04-07,20.3822
2021-04-08,20.1943
2021-04-09,20.3511
2021-04-10,20.3511
2021-04-11,20.3511
2021-04-12,20.4547
2021-04-13,20.3148
2021-04-14,20.4029
2021-04-15,20.4547
2021-04-16,20.6361
2021-04-17,20.6361
2021-04-18,20.6361
2021-04-19,20.4508
2021-04-20,20.2824
2021-04-21,20.7721
2021-04-22,20.7035
2021-04-23,21.0585
2021-04-24,21.0585
2021-04-25,21.0585
2021-04-26,20.8654
2021-04-27,21.1777
2021-04-28,20.9976
2021-04-29,20.982
2021-04-30,20.5104
2021-05-01,20.5104
2021-05-02,20.5104
2021-05-03,20.5506
2021-05-04,20.5545
2021-05-05,21.1232
2021-05-06,21.3383
2021-05-07,21.2852
2021-05-08,21.2852
2021-05-09,21.2852
2021-05-10,20.9652
2021-05-11,20.8887
2021-05-12,20.1713
2021-05-13,20.608
2021-05-14,20.8075
2021-05-15,20.8075
2021-05-16,20.8075
2021-05-17,20.5872
2021-05-18,20.1065
2021-05-19,19.8033
2021-05-20,19.6387
2021-05-21,19.824
2021-05-22,19.824
2021-05-23,19.824
2021-05-24,19.8162
2021-05-25,19.7152
2021-05-26,19.9173
2021-05-27,20.1065
2021-05-28,20.2283
2021-05-29,20.2283
2021-05-30,20.2283
2021-05-31,20.2283
2021-06-01,20.3553
2021-06-02,20.1817
2021-06-03,19.9951
2021-06-04,20.1467
2021-06-05,20.1467
2021-06-06,20.1467
2021-06-07,19.7048
2021-06-08,19.9043
2021-06-09,19.71
2021-06-10,19.561
2021-06-11,19.5972
2021-06-12,19.5972
2021-06-13,19.5972
2021-06-14,19.3458
2021-06-15,19.5467
2021-06-16,19.1515
2021-06-17,18.4543
2021-06-18,18.107
2021-06-19,18.107
2021-06-20,18.107
2021-06-21,18.6228
2021-06-22,18.5087
2021-06-23,18.5178
2021-06-24,18.7498
2021-06-25,18.9234
2021-06-26,18.9234
2021-06-27,18.9234
2021-06-28,18.9765
2021-06-29,18.9636
2021-06-30,19.0983
2021-07-01,19.1955
2021-07-02,15.7216
2021-07-03,15.7216
2021-07-04,15.7216
2021-07-05,15.7216
2021-07-06,15.3687
2021-07-07,15.4648
2021-07-08,15.1572
2021-07-09,15.7033
2021-07-10,15.7033
2021-07-11,15.7033
2021-07-12,15.7799
2021-07-13,15.5554
2021-07-14,15.7616
2021-07-15,15.6029
2021-07-16,15.4939
2021-07-17,15.4939
2021-07-18,15.4939
2021-07-19,15.0633
2021-07-20,15.3698
2021-07-21,15.4997
2021-07-22,15.5462
2021-07-23,15.7115
2021-07-24,15.7115
2021-07-25,15.7115
2021-07-26,15.8521
2021-07-27,15.8575
2021-07-28,16.0607
2021-07-29,17.1935
2021-07-30,17.2637
2021-07-31,17.2637
2021-08-01,17.2637
2021-08-02,17.0746
2021-08-03,17.3134
2021-08-04,17.1448
2021-08-05,17.1524
2021-08-06,17.1956
2021-08-07,17.1956
2021-08-08,17.1956
2021-08-09,17.0724
2021-08-10,17.3686
2021-08-11,17.7537
2021-08-12,17.9721
2021-08-13,17.9807
2021-08-14,17.9807
2021-08-15,17.9807
2021-08-16,18.0078
2021-08-17,17.7051
2021-08-18,17.5689
2021-08-19,17.2489
2021-08-20,17.29
2021-08-21,17.29
2021-08-22,17.29
2021-08-23,17.4014
2021-08-24,17.5851
2021-08-25,17.7386
2021-08-26,17.6759
2021-08-27,17.8748
2021-08-28,17.8748
2021-08-29,17.8748
2021-08-30,17.8391
2021-08-31,17.5008
2021-09-01,17.3149
2021-09-02,17.6694
2021-09-03,17.7073
2021-09-04,17.7073
2021-09-05,17.7073
2021-09-06,17.7073
2021-09-07,17.5527
2021-09-08,17.6175
2021-09-09,17.4338
2021-09-10,17.5354
2021-09-11,17.5354
2021-09-12,17.5354
2021-09-13,17.6727
2021-09-14,17.3376
2021-09-15,17.5386
2021-09-16,17.276
2021-09-17,16.7701
2021-09-18,16.7701
2021-09-19,16.7701
2021-09-20,16.5626
2021-09-21,16.2837
2021-09-22,16.4642
2021-09-23,16.6998
2021-09-24,16.8209
2021-09-25,16.8209
2021-09-26,16.8209
2021-09-27,17.396
2021-09-28,17.2349
2021-09-29,17.7678
2021-09-30,17.6002
2021-10-01,16.6455
2021-10-02,16.6455
2021-10-03,16.6455
2021-10-04,16.6879
2021-10-05,25.1844
2021-10-06,24.8473
2021-10-07,25.0846
2021-10-08,24.0543
2021-10-09,24.0543
2021-10-10,24.0543
2021-10-11,23.5382
2021-10-12,24.3261
2021-10-13,25.1397
2021-10-14,25.5886
2021-10-15,25.9
2021-10-16,25.9
2021-10-17,25.9
2021-10-18,26.2647
2021-10-19,26.1701
2021-10-20,26.8117
2021-10-21,27.0215
2021-10-22,26.9321
2021-10-23,26.9321
2021-10-24,26.9321
2021-10-25,27.5703
2021-10-26,27.0903
2021-10-27,26.8082
2021-10-28,27.283
2021-10-29,27.2899
2021-10-30,27.2899
2021-10-31,27.2899
2021-11-01,27.0026
2021-11-02,28.6196
2021-11-03,29.1253
2021-11-04,29.5106
2021-11-05,29.3764
2021-11-06,29.3764
2021-11-07,29.3764
2021-11-08,29.5003
2021-11-09,29.5037
2021-11-10,29.3242
2021-11-11,29.6011
2021-11-12,29.8351
2021-11-13,29.8351
2021-11-14,29.8351
2021-11-15,30.2273
2021-11-16,30.4802
2021-11-17,30.3357
2021-11-18,30.5352
2021-11-19,30.6023
2021-11-20,30.6023
2021-11-21,30.6023
2021-11-22,30.3219
2021-11-23,30.3976
2021-11-24,30.1826
2021-11-25,30.1826
2021-11-26,29.1109
2021-11-27,29.1109
2021-11-28,29.1109
2021-11-29,28.901
2021-11-30,28.2834
2021-12-01,27.936
2021-12-02,28.7445
2021-12-03,28.4331
2021-12-04,28.4331
2021-12-05,28.4331
2021-12-06,28.8184
2021-12-07,29.35
2021-12-08,29.2313
2021-12-09,29.159
2021-12-10,29.5323
2021-12-11,29.5323
2021-12-12,29.5323
2021-12-13,29.6613
2021-12-14,29.2777
2021-12-15,29.2485
2021-12-16,29.4996
2021-12-17,28.8253
2021-12-18,28.8253
2021-12-19,28.8253
2021-12-20,28.28
2021-12-21,28.858
2021-12-22,29.0679
2021-12-23,29.5014
2021-12-24,29.5014
2021-12-25,29.5014
2021-12-26,29.5014
2021-12-27,30.1585
2021-12-28,30.3391
2021-12-29,30.4974
2021-12-30,30.3064
2021-12-31,38.1922
2022-01-01,38.1922
2022-01-02,38.1922
2022-01-03,38.3143
2022-01-04,39.3069
2022-01-05,38.2522
2022-01-06,38.4664
2022-01-07,38.2763
2022-01-08,38.2763
2022-01-09,38.2763
2022-01-10,38.1722
2022-01-11,37.6279
2022-01-12,37.87
2022-01-13,38.0361
2022-01-14,38.4384
2022-01-15,38.4384
2022-01-16,38.4384
2022-01-17,38.4384
2022-01-18,37.882
2022-01-19,37.6499
2022-01-20,37.0676
2022-01-21,36.5192
2022-01-22,36.5192
2022-01-23,36.5192
2022-01-24,37.1516
2022-01-25,35.8008
2022-01-26,35.3306
2022-01-27,35.2425
2022-01-28,35.2125
2022-01-29,35.2125
2022-01-30,35.2125
2022-01-31,35.8509
2022-02-01,36.8734
2022-02-02,37.2337
2022-02-03,36.3431
2022-02-04,35.9809
2022-02-05,35.9809
2022-02-06,35.9809
2022-02-07,35.3566
2022-02-08,35.9829
2022-02-09,37.1856
2022-02-10,36.5553
2022-02-11,35.1985
2022-02-12,35.1985
2022-02-13,35.1985
2022-02-14,35.4126
2022-02-15,36.3551
2022-02-16,36.5353
2022-02-17,35.6808
2022-02-18,35.4706
2022-02-19,35.4706
2022-02-20,35.4706
2022-02-21,35.4706
2022-02-22,35.0204
2022-02-23,34.408
2022-02-24,35.1625
2022-02-25,36.111
2022-02-26,36.111
2022-02-27,36.111
2022-02-28,36.2251
2022-03-01,35.6207
2022-03-02,36.4374
2022-03-03,36.3357
2022-03-04,35.1408
2022-03-05,35.1408
2022-03-06,35.1408
2022-03-07,33.9101
2022-03-08,34.333
2022-03-09,35.3104
2022-03-10,35.3842
2022-03-11,35.0411
2022-03-12,35.0411
2022-03-13,35.0411
2022-03-14,35.2406
2022-03-15,35.2725
2022-03-16,36.1661
2022-03-17,36.3895
2022-03-18,36.5332
2022-03-19,36.5332
2022-03-20,36.5332
2022-03-21,36.1241
2022-03-22,35.8204
2022-03-23,35.2903
2022-03-24,34.8316
2022-03-25,34.8832
2022-03-26,34.8832
2022-03-27,34.8832
2022-03-28,34.6231
2022-03-29,35.3895
2022-03-30,34.2459
2022-03-31,28.1894
2022-04-01,28.1387
2022-04-02,28.1387
2022-04-03,28.1387
2022-04-04,27.8185
2022-04-05,27.3315
2022-04-06,26.5324
2022-04-07,26.5046
2022-04-08,26.0798
2022-04-09,26.0798
2022-04-10,26.0798
2022-04-11,25.9523
2022-04-12,25.9768
2022-04-13,26.4899
2022-04-14,26.4082
2022-04-15,26.4082
2022-04-16,26.4082
2022-04-17,26.4082
2022-04-18,26.3657
2022-04-19,26.8935
2022-04-20,27.4132
2022-04-21,27.2351
2022-04-22,26.5455
2022-04-23,26.5455
2022-04-24,26.5455
2022-04-25,26.4703
2022-04-26,25.7088
2022-04-27,25.833
2022-04-28,25.1222
2022-04-29,24.6695
2022-04-30,24.6695
2022-05-01,24.6695
2022-05-02,25.1287
2022-05-03,25.2267
2022-05-04,26.101
2022-05-05,25.2568
2022-05-06,24.506
2022-05-07,24.506
2022-05-08,24.506
2022-05-09,23.6607
2022-05-10,23.6184
2022-05-11,23.4506
2022-05-12,24.0467
2022-05-13,24.2063
2022-05-14,24.2063
2022-05-15,24.2063
2022-05-16,23.9343
2022-05-17,24.4555
2022-05-18,23.6233
2022-05-19,23.7975
2022-05-20,23.5663
2022-05-21,23.5663
2022-05-22,23.5663
2022-05-23,23.6933
2022-05-24,23.2796
2022-05-25,23.3252
2022-05-26,23.6738
2022-05-27,24.265
2022-05-28,24.265
2022-05-29,24.265
2022-05-30,24.265
2022-05-31,24.2275
2022-06-01,23.8904
2022-06-02,24.3562
2022-06-03,24.8073
2022-06-04,24.8073
2022-06-05,24.8073
2022-06-06,25.234
2022-06-07,25.4262
2022-06-08,24.6982
2022-06-09,24.6803
2022-06-10,23.9409
2022-06-11,23.9409
2022-06-12,23.9409
2022-06-13,23.0092
2022-06-14,23.0711
2022-06-15,23.265
2022-06-16,21.9897
2022-06-17,21.8366
2022-06-18,21.8366
2022-06-19,21.8366
2022-06-20,21.8366
2022-06-21,21.9115
2022-06-22,22.0679
2022-06-23,21.9864
2022-06-24,22.9669
2022-06-25,22.9669
2022-06-26,22.9669
2022-06-27,22.9555
2022-06-28,22.7226
2022-06-29,22.4636
2022-06-30,18.782
2022-07-01,18.6879
2022-07-02,18.6879
2022-07-03,18.6879
2022-07-04,18.6879
2022-07-05,18.8257
2022-07-06,18.6319
2022-07-07,18.9935
2022-07-08,18.7097
2022-07-09,18.7097
2022-07-10,18.7097
2022-07-11,18.7029
2022-07-12,18.5746
2022-07-13,18.4818
2022-07-14,18.4818
2022-07-15,18.9444
2022-07-16,18.9444
2022-07-17,18.9444
2022-07-18,18.9689
2022-07-19,19.7057
2022-07-20,19.9185
2022-07-21,20.1218
2022-07-22,20.2446
2022-07-23,20.2446
2022-07-24,20.2446
2022-07-25,20.3224
2022-07-26,20.3756
2022-07-27,20.6676
2022-07-28,21.2815
2022-07-29,21.6172
2022-07-30,21.6172
2022-07-31,21.6172
2022-08-01,21.4098
2022-08-02,21.5066
2022-08-03,21.7181
2022-08-04,21.9528
2022-08-05,21.7939
2022-08-06,21.7939
2022-08-07,21.7939
2022-08-08,21.8196
2022-08-09,21.8467
2022-08-10,22.5628
2022-08-11,22.7861
2022-08-12,23.1408
2022-08-13,23.1408
2022-08-14,23.1408
2022-08-15,23.1421
2022-08-16,23.176
2022-08-17,22.9107
2022-08-18,23.3262
2022-08-19,23.0907
2022-08-20,23.0907
2022-08-21,23.0907
2022-08-22,22.7766
2022-08-23,22.8633
2022-08-24,22.9079
2022-08-25,23.2369
2022-08-26,22.6101
2022-08-27,22.6101
2022-08-28,22.6101
2022-08-29,22.3367
2022-08-30,22.0633
2022-08-31,21.9184
2022-09-01,21.9157
2022-09-02,21.6829
2022-09-03,21.6829
2022-09-04,21.6829
2022-09-05,21.6829
2022-09-06,21.9076
2022-09-07,22.4436
2022-09-08,22.6156
2022-09-09,23.1733
2022-09-10,23.1733
2022-09-11,23.1733
2022-09-12,23.1922
2022-09-13,22.7035
2022-09-14,22.6156
2022-09-15,22.9716
2022-09-16,22.1905
2022-09-17,22.1905
2022-09-18,22.1905
2022-09-19,22.9012
2022-09-20,22.8349
2022-09-21,22.5912
2022-09-22,22.4816
2022-09-23,21.9333
2022-09-24,21.9333
2022-09-25,21.9333
2022-09-26,21.576
2022-09-27,21.7113
2022-09-28,22.6305
2022-09-29,19.6637
2022-09-30,19.6458
2022-10-01,19.6458
2022-10-02,19.6458
2022-10-03,20.1286
2022-10-04,21.0812
2022-10-05,21.4257
2022-10-06,21.7143
2022-10-07,20.9071
2022-10-08,20.9071
2022-10-09,20.9071
2022-10-10,21.0526
2022-10-11,21.0836
2022-10-12,20.8046
2022-10-13,21.3089
2022-10-14,20.4708
2022-10-15,20.4708
2022-10-16,20.4708
2022-10-17,21.0156
2022-10-18,21.2207
2022-10-19,20.6639
2022-10-20,20.2335
2022-10-21,20.497
2022-10-22,20.497
2022-10-23,20.497
2022-10-24,20.4148
2022-10-25,20.9238
2022-10-26,21.0752
2022-10-27,18.4376
2022-10-28,18.5521
2022-10-29,18.5521
2022-10-30,18.5521
2022-10-31,17.7013
2022-11-01,16.9732
2022-11-02,16.4566
2022-11-03,16.037
2022-11-04,16.6132
2022-11-05,16.6132
2022-11-06,16.6132
2022-11-07,16.9904
2022-11-08,17.4531
2022-11-09,16.9893
2022-11-10,18.0522
2022-11-11,18.2551
2022-11-12,18.2551
2022-11-13,18.2551
2022-11-14,17.9063
2022-11-15,18.3025
2022-11-16,18.1732
2022-11-17,17.8849
2022-11-18,18.3061
2022-11-19,18.3061
2022-11-20,18.3061
2022-11-21,18.0071
2022-11-22,18.3464
2022-11-23,18.2124
2022-11-24,18.2124
2022-11-25,18.3132
2022-11-26,18.3132
2022-11-27,18.3132
2022-11-28,17.9217
2022-11-29,18.0641
2022-11-30,18.4663
2022-12-01,18.172
2022-12-02,17.86
2022-12-03,17.86
2022-12-04,17.86
2022-12-05,17.3096
2022-12-06,17.1684
2022-12-07,17.1779
2022-12-08,17.1992
2022-12-09,17.1304
2022-12-10,17.1304
2022-12-11,17.1304
2022-12-12,17.7592
2022-12-13,17.93
2022-12-14,17.3285
2022-12-15,16.9857
2022-12-16,16.5361
2022-12-17,16.5361
2022-12-18,16.5361
2022-12-19,16.4506
2022-12-20,16.911
2022-12-21,17.0723
2022-12-22,16.9667
2022-12-23,16.9857
2022-12-24,16.9857
2022-12-25,16.9857
2022-12-26,16.9857
2022-12-27,17.1447
2022-12-28,16.8303
2022-12-29,17.1648
2022-12-30,13.6453
2022-12-31,13.6453
2023-01-01,13.6453
2023-01-02,13.6453
2023-01-03,13.7162
2023-01-04,14.0391
2023-01-05,13.5956
2023-01-06,14.0312
2023-01-07,14.0312
2023-01-08,14.0312
2023-01-09,14.4074
2023-01-10,14.3452
2023-01-11,14.8214
2023-01-12,14.8648
2023-01-13,15.0986
2023-01-14,15.0986
2023-01-15,15.0986
2023-01-16,15.0986
2023-01-17,15.0326
2023-01-18,14.7412
2023-01-19,14.6441
2023-01-20,14.8535
2023-01-21,14.8535
2023-01-22,14.8535
2023-01-23,15.0515
2023-01-24,14.8252
2023-01-25,14.7922
2023-01-26,15.0477
2023-01-27,15.1722
2023-01-28,15.1722
2023-01-29,15.1722
2023-01-30,14.9902
2023-01-31,15.2749
2023-02-01,15.6078
2023-02-02,16.8713
2023-02-03,16.9477
2023-02-04,16.9477
2023-02-05,16.9477
2023-02-06,16.8808
2023-02-07,17.042
2023-02-08,16.8251
2023-02-09,16.7657
2023-02-10,16.7648
2023-02-11,16.7648
2023-02-12,16.7648
2023-02-13,16.9175
2023-02-14,16.9515
2023-02-15,17.4145
2023-02-16,17.2485
2023-02-17,17.2089
2023-02-18,17.2089
2023-02-19,17.2089
2023-02-20,17.2089
2023-02-21,16.6573
2023-02-22,16.5941
2023-02-23,16.6893
2023-02-24,16.9775
2023-02-25,16.9775
2023-02-26,16.9775
2023-02-27,17.1703
2023-02-28,17.272
2023-03-01,17.3353
2023-03-02,17.5051
2023-03-03,17.695
2023-03-04,17.695
2023-03-05,17.695
2023-03-06,17.4053
2023-03-07,17.2864
2023-03-08,17.4264
2023-03-09,17.0887
2023-03-10,16.6273
2023-03-11,16.6273
2023-03-12,16.6273
2023-03-13,16.3961
2023-03-14,16.565
2023-03-15,15.5299
2023-03-16,15.7476
2023-03-17,15.3102
