,GWW US Equity
2020-04-21,15.6574
2020-04-22,15.9638
2020-04-23,15.0158
2020-04-24,15.5808
2020-04-25,15.5808
2020-04-26,15.5808
2020-04-27,15.9603
2020-04-28,16.4101
2020-04-29,16.1382
2020-04-30,15.8825
2020-05-01,15.4823
2020-05-02,15.4823
2020-05-03,15.4823
2020-05-04,15.7077
2020-05-05,16.066
2020-05-06,16.1311
2020-05-07,16.162
2020-05-08,16.3813
2020-05-09,16.3813
2020-05-10,16.3813
2020-05-11,16.4389
2020-05-12,15.9649
2020-05-13,15.7557
2020-05-14,15.9553
2020-05-15,16.0447
2020-05-16,16.0447
2020-05-17,16.0447
2020-05-18,16.6577
2020-05-19,16.4349
2020-05-20,16.918
2020-05-21,16.8862
2020-05-22,16.7583
2020-05-23,16.7583
2020-05-24,16.7583
2020-05-25,16.7583
2020-05-26,17.4077
2020-05-27,17.8413
2020-05-28,17.5821
2020-05-29,17.6028
2020-05-30,17.6028
2020-05-31,17.6028
2020-06-01,17.4168
2020-06-02,17.8742
2020-06-03,18.0263
2020-06-04,17.9419
2020-06-05,18.2704
2020-06-06,18.2704
2020-06-07,18.2704
2020-06-08,18.5509
2020-06-09,18.4478
2020-06-10,18.1713
2020-06-11,17.4168
2020-06-12,17.3061
2020-06-13,17.3061
2020-06-14,17.3061
2020-06-15,17.2586
2020-06-16,17.6553
2020-06-17,17.6356
2020-06-18,17.3425
2020-06-19,17.2687
2020-06-20,17.2687
2020-06-21,17.2687
2020-06-22,17.2778
2020-06-23,17.1914
2020-06-24,16.8533
2020-06-25,16.9119
2020-06-26,16.7689
2020-06-27,16.7689
2020-06-28,16.7689
2020-06-29,17.292
2020-06-30,21.2395
2020-07-01,20.8641
2020-07-02,21.4424
2020-07-03,21.4424
2020-07-04,21.4424
2020-07-05,21.4424
2020-07-06,21.7257
2020-07-07,21.6446
2020-07-08,20.9131
2020-07-09,20.9265
2020-07-10,21.0494
2020-07-11,21.0494
2020-07-12,21.0494
2020-07-13,21.5647
2020-07-14,22.0527
2020-07-15,22.4179
2020-07-16,22.3997
2020-07-17,22.215
2020-07-18,22.215
2020-07-19,22.215
2020-07-20,22.2429
2020-07-21,22.6419
2020-07-22,22.7406
2020-07-23,22.7629
2020-07-24,22.9285
2020-07-25,22.9285
2020-07-26,22.9285
2020-07-27,22.8314
2020-07-28,22.4589
2020-07-29,22.8903
2020-07-30,22.8314
2020-07-31,22.937
2020-08-01,22.937
2020-08-02,22.937
2020-08-03,22.9631
2020-08-04,22.7544
2020-08-05,23.1117
2020-08-06,23.244
2020-08-07,23.4132
2020-08-08,23.4132
2020-08-09,23.4132
2020-08-10,23.5764
2020-08-11,23.628
2020-08-12,23.8034
2020-08-13,23.5764
2020-08-14,23.5346
2020-08-15,23.5346
2020-08-16,23.5346
2020-08-17,23.5661
2020-08-18,23.648
2020-08-19,23.5012
2020-08-20,23.7087
2020-08-21,23.6092
2020-08-22,23.6092
2020-08-23,23.6092
2020-08-24,23.3999
2020-08-25,23.7348
2020-08-26,24.148
2020-08-27,24.2074
2020-08-28,24.4204
2020-08-29,24.4204
2020-08-30,24.4204
2020-08-31,24.387
2020-09-01,24.5077
2020-09-02,24.6946
2020-09-03,24.0648
2020-09-04,23.9411
2020-09-05,23.9411
2020-09-06,23.9411
2020-09-07,23.9411
2020-09-08,23.4606
2020-09-09,24.1352
2020-09-10,23.5309
2020-09-11,23.7651
2020-09-12,23.7651
2020-09-13,23.7651
2020-09-14,23.7142
2020-09-15,23.733
2020-09-16,23.858
2020-09-17,23.7803
2020-09-18,23.517
2020-09-19,23.517
2020-09-20,23.517
2020-09-21,22.9394
2020-09-22,23.0674
2020-09-23,22.7889
2020-09-24,22.9946
2020-09-25,23.2931
2020-09-26,23.2931
2020-09-27,23.2931
2020-09-28,23.6735
2020-09-29,23.5771
2020-09-30,22.5922
2020-10-01,22.6652
2020-10-02,22.7439
2020-10-03,22.7439
2020-10-04,22.7439
2020-10-05,23.4256
2020-10-06,23.2258
2020-10-07,23.7291
2020-10-08,24.2845
2020-10-09,24.2515
2020-10-10,24.2515
2020-10-11,24.2515
2020-10-12,24.4391
2020-10-13,24.1785
2020-10-14,24.299
2020-10-15,24.2648
2020-10-16,24.1426
2020-10-17,24.1426
2020-10-18,24.1426
2020-10-19,23.6329
2020-10-20,23.6967
2020-10-21,23.5577
2020-10-22,22.934
2020-10-23,22.8765
2020-10-24,22.8765
2020-10-25,22.8765
2020-10-26,22.891
2020-10-27,22.6798
2020-10-28,22.3845
2020-10-29,22.2429
2020-10-30,22.2377
2020-10-31,22.2377
2020-11-01,22.2377
2020-11-02,23.0042
2020-11-03,23.4677
2020-11-04,23.6702
2020-11-05,23.9098
2020-11-06,24.5939
2020-11-07,24.5939
2020-11-08,24.5939
2020-11-09,24.4541
2020-11-10,25.3975
2020-11-11,25.3342
2020-11-12,25.0314
2020-11-13,25.3296
2020-11-14,25.3296
2020-11-15,25.3296
2020-11-16,25.9806
2020-11-17,25.7444
2020-11-18,26.0084
2020-11-19,26.4639
2020-11-20,25.6771
2020-11-21,25.6771
2020-11-22,25.6771
2020-11-23,25.9991
2020-11-24,26.3298
2020-11-25,25.9835
2020-11-26,25.9835
2020-11-27,25.9835
2020-11-28,25.9835
2020-11-29,25.9835
2020-11-30,26.1993
2020-12-01,25.8999
2020-12-02,25.5622
2020-12-03,25.293
2020-12-04,25.4143
2020-12-05,25.4143
2020-12-06,25.4143
2020-12-07,25.4276
2020-12-08,25.5245
2020-12-09,25.7885
2020-12-10,25.2721
2020-12-11,25.3423
2020-12-12,25.3423
2020-12-13,25.3423
2020-12-14,25.1642
2020-12-15,25.4624
2020-12-16,25.5077
2020-12-17,25.7201
2020-12-18,25.7444
2020-12-19,25.7444
2020-12-20,25.7444
2020-12-21,25.821
2020-12-22,25.7369
2020-12-23,25.756
2020-12-24,26.0409
2020-12-25,26.0409
2020-12-26,26.0409
2020-12-27,26.0409
2020-12-28,25.9672
2020-12-29,25.5599
2020-12-30,25.5338
2020-12-31,23.7594
2021-01-01,23.7594
2021-01-02,23.7594
2021-01-03,23.7594
2021-01-04,22.9894
2021-01-05,23.0494
2021-01-06,23.1711
2021-01-07,23.3207
2021-01-08,23.1453
2021-01-09,23.1453
2021-01-10,23.1453
2021-01-11,22.8835
2021-01-12,23.4076
2021-01-13,22.7139
2021-01-14,22.4459
2021-01-15,22.7229
2021-01-16,22.7229
2021-01-17,22.7229
2021-01-18,22.7229
2021-01-19,23.0299
2021-01-20,22.9494
2021-01-21,22.854
2021-01-22,22.9773
2021-01-23,22.9773
2021-01-24,22.9773
2021-01-25,22.685
2021-01-26,22.0925
2021-01-27,21.7643
2021-01-28,21.8407
2021-01-29,21.4447
2021-01-30,21.4447
2021-01-31,21.4447
2021-02-01,21.757
2021-02-02,21.9039
2021-02-03,21.5352
2021-02-04,21.8455
2021-02-05,21.6295
2021-02-06,21.6295
2021-02-07,21.6295
2021-02-08,22.2041
2021-02-09,21.9871
2021-02-10,22.0693
2021-02-11,21.9587
2021-02-12,21.8497
2021-02-13,21.8497
2021-02-14,21.8497
2021-02-15,21.8497
2021-02-16,21.7217
2021-02-17,21.8549
2021-02-18,22.0451
2021-02-19,22.2352
2021-02-20,22.2352
2021-02-21,22.2352
2021-02-22,22.1267
2021-02-23,22.2447
2021-02-24,22.5601
2021-02-25,21.7828
2021-02-26,21.4102
2021-02-27,21.4102
2021-02-28,21.4102
2021-03-01,22.1868
2021-03-02,22.0758
2021-03-03,22.1842
2021-03-04,21.7309
2021-03-05,22.7671
2021-03-06,22.7671
2021-03-07,22.7671
2021-03-08,22.7347
2021-03-09,22.2192
2021-03-10,22.6026
2021-03-11,22.1277
2021-03-12,22.5564
2021-03-13,22.5564
2021-03-14,22.5564
2021-03-15,22.7995
2021-03-16,22.2711
2021-03-17,22.8154
2021-03-18,23.0498
2021-03-19,22.8269
2021-03-20,22.8269
2021-03-21,22.8269
2021-03-22,22.7843
2021-03-23,22.5069
2021-03-24,22.5624
2021-03-25,22.6754
2021-03-26,22.7669
2021-03-27,22.7669
2021-03-28,22.7669
2021-03-29,22.8079
2021-03-30,22.7309
2021-03-31,18.9385
2021-04-01,19.1714
2021-04-02,19.1714
2021-04-03,19.1714
2021-04-04,19.1714
2021-04-05,19.2273
2021-04-06,19.2608
2021-04-07,18.8444
2021-04-08,18.8087
2021-04-09,18.9681
2021-04-10,18.9681
2021-04-11,18.9681
2021-04-12,19.1551
2021-04-13,18.905
2021-04-14,18.9183
2021-04-15,19.0897
2021-04-16,19.1942
2021-04-17,19.1942
2021-04-18,19.1942
2021-04-19,19.2844
2021-04-20,19.4872
2021-04-21,19.9316
2021-04-22,19.7202
2021-04-23,19.911
2021-04-24,19.911
2021-04-25,19.911
2021-04-26,19.749
2021-04-27,19.9006
2021-04-28,19.8534
2021-04-29,20.1834
2021-04-30,20.2577
2021-05-01,20.2577
2021-05-02,20.2577
2021-05-03,20.7
2021-05-04,21.2331
2021-05-05,21.4137
2021-05-06,21.3469
2021-05-07,21.631
2021-05-08,21.631
2021-05-09,21.631
2021-05-10,21.9981
2021-05-11,21.5052
2021-05-12,21.1416
2021-05-13,21.6079
2021-05-14,21.6918
2021-05-15,21.6918
2021-05-16,21.6918
2021-05-17,21.6922
2021-05-18,21.166
2021-05-19,21.2276
2021-05-20,21.1647
2021-05-21,21.237
2021-05-22,21.237
2021-05-23,21.237
2021-05-24,21.3901
2021-05-25,21.4248
2021-05-26,21.4171
2021-05-27,21.3521
2021-05-28,21.4821
2021-05-29,21.4821
2021-05-30,21.4821
2021-05-31,21.4821
2021-06-01,21.5035
2021-06-02,21.4599
2021-06-03,21.5377
2021-06-04,21.5887
2021-06-05,21.5887
2021-06-06,21.5887
2021-06-07,21.3816
2021-06-08,21.4958
2021-06-09,21.3277
2021-06-10,21.3705
2021-06-11,21.3555
2021-06-12,21.3555
2021-06-13,21.3555
2021-06-14,21.1672
2021-06-15,21.3349
2021-06-16,20.9165
2021-06-17,20.5755
2021-06-18,20.3856
2021-06-19,20.3856
2021-06-20,20.3856
2021-06-21,20.7518
2021-06-22,20.644
2021-06-23,20.7236
2021-06-24,20.6029
2021-06-25,20.6598
2021-06-26,20.6598
2021-06-27,20.6598
2021-06-28,20.6949
2021-06-29,20.8896
2021-06-30,18.5043
2021-07-01,18.7689
2021-07-02,18.8412
2021-07-03,18.8412
2021-07-04,18.8412
2021-07-05,18.8412
2021-07-06,18.8668
2021-07-07,19.3167
2021-07-08,18.9569
2021-07-09,19.2327
2021-07-10,19.2327
2021-07-11,19.2327
2021-07-12,19.2664
2021-07-13,19.1689
2021-07-14,19.2466
2021-07-15,19.2668
2021-07-16,19.0919
2021-07-17,19.0919
2021-07-18,19.0919
2021-07-19,18.9499
2021-07-20,19.3372
2021-07-21,19.2675
2021-07-22,19.1399
2021-07-23,19.3035
2021-07-24,19.3035
2021-07-25,19.3035
2021-07-26,19.2285
2021-07-27,19.2076
2021-07-28,19.1263
2021-07-29,19.4029
2021-07-30,18.747
2021-07-31,18.747
2021-08-01,18.747
2021-08-02,18.5761
2021-08-03,18.8
2021-08-04,18.5448
2021-08-05,18.5413
2021-08-06,18.5193
2021-08-07,18.5193
2021-08-08,18.5193
2021-08-09,18.4822
2021-08-10,18.6759
2021-08-11,18.7783
2021-08-12,18.4953
2021-08-13,18.5193
2021-08-14,18.5193
2021-08-15,18.5193
2021-08-16,18.573
2021-08-17,18.413
2021-08-18,18.12
2021-08-19,18.1702
2021-08-20,18.2216
2021-08-21,18.2216
2021-08-22,18.2216
2021-08-23,18.2742
2021-08-24,18.2216
2021-08-25,18.4084
2021-08-26,18.1373
2021-08-27,18.2657
2021-08-28,18.2657
2021-08-29,18.2657
2021-08-30,18.3612
2021-08-31,18.3264
2021-09-01,18.1536
2021-09-02,18.3921
2021-09-03,18.1698
2021-09-04,18.1698
2021-09-05,18.1698
2021-09-06,18.1698
2021-09-07,17.8528
2021-09-08,17.7252
2021-09-09,17.663
2021-09-10,17.6124
2021-09-11,17.6124
2021-09-12,17.6124
2021-09-13,17.5354
2021-09-14,17.4055
2021-09-15,17.4921
2021-09-16,17.3738
2021-09-17,17.1194
2021-09-18,17.1194
2021-09-19,17.1194
2021-09-20,17.1852
2021-09-21,17.0727
2021-09-22,17.1078
2021-09-23,17.1546
2021-09-24,17.2304
2021-09-25,17.2304
2021-09-26,17.2304
2021-09-27,17.3413
2021-09-28,17.1291
2021-09-29,17.0908
2021-09-30,16.2294
2021-10-01,16.4218
2021-10-02,16.4218
2021-10-03,16.4218
2021-10-04,16.384
2021-10-05,16.5693
2021-10-06,16.8313
2021-10-07,17.0886
2021-10-08,17.1256
2021-10-09,17.1256
2021-10-10,17.1256
2021-10-11,17.0011
2021-10-12,17.2698
2021-10-13,17.2869
2021-10-14,17.5018
2021-10-15,17.5633
2021-10-16,17.5633
2021-10-17,17.5633
2021-10-18,17.6308
2021-10-19,17.8328
2021-10-20,17.8632
2021-10-21,17.8877
2021-10-22,17.8595
2021-10-23,17.8595
2021-10-24,17.8595
2021-10-25,17.8146
2021-10-26,17.6223
2021-10-27,17.3958
2021-10-28,17.6267
2021-10-29,18.643
2021-10-30,18.643
2021-10-31,18.643
2021-11-01,18.8194
2021-11-02,18.9298
2021-11-03,19.0585
2021-11-04,19.2561
2021-11-05,19.0031
2021-11-06,19.0031
2021-11-07,19.0031
2021-11-08,19.0768
2021-11-09,19.3405
2021-11-10,19.2994
2021-11-11,19.4314
2021-11-12,19.6228
2021-11-13,19.6228
2021-11-14,19.6228
2021-11-15,19.4244
2021-11-16,19.6261
2021-11-17,19.5036
2021-11-18,19.3456
2021-11-19,19.3584
2021-11-20,19.3584
2021-11-21,19.3584
2021-11-22,19.7299
2021-11-23,19.9224
2021-11-24,19.9385
2021-11-25,19.9385
2021-11-26,19.6122
2021-11-27,19.6122
2021-11-28,19.6122
2021-11-29,19.8337
2021-11-30,19.3141
2021-12-01,19.1619
2021-12-02,19.5561
2021-12-03,19.6819
2021-12-04,19.6819
2021-12-05,19.6819
2021-12-06,19.9939
2021-12-07,20.2788
2021-12-08,20.2048
2021-12-09,20.1259
2021-12-10,20.497
2021-12-11,20.497
2021-12-12,20.497
2021-12-13,20.2469
2021-12-14,20.2803
2021-12-15,20.5073
2021-12-16,20.3012
2021-12-17,19.735
2021-12-18,19.735
2021-12-19,19.735
2021-12-20,19.6045
2021-12-21,19.878
2021-12-22,19.9653
2021-12-23,20.1061
2021-12-24,20.1061
2021-12-25,20.1061
2021-12-26,20.1061
2021-12-27,20.588
2021-12-28,20.761
2021-12-29,20.9268
2021-12-30,20.6067
2021-12-31,19.0735
2022-01-01,19.0735
2022-01-02,19.0735
2022-01-03,18.8058
2022-01-04,19.1478
2022-01-05,18.7442
2022-01-06,18.8034
2022-01-07,18.6539
2022-01-08,18.6539
2022-01-09,18.6539
2022-01-10,18.4694
2022-01-11,18.6652
2022-01-12,18.7805
2022-01-13,18.7382
2022-01-14,18.6179
2022-01-15,18.6179
2022-01-16,18.6179
2022-01-17,18.6179
2022-01-18,18.6935
2022-01-19,18.3765
2022-01-20,18.165
2022-01-21,18.2313
2022-01-22,18.2313
2022-01-23,18.2313
2022-01-24,18.2679
2022-01-25,18.0085
2022-01-26,17.834
2022-01-27,17.8526
2022-01-28,18.2996
2022-01-29,18.2996
2022-01-30,18.2996
2022-01-31,18.3032
2022-02-01,18.2989
2022-02-02,18.504
2022-02-03,18.7185
2022-02-04,18.0558
2022-02-05,18.0558
2022-02-06,18.0558
2022-02-07,17.7441
2022-02-08,17.8769
2022-02-09,18.1074
2022-02-10,17.5842
2022-02-11,17.3901
2022-02-12,17.3901
2022-02-13,17.3901
2022-02-14,17.3468
2022-02-15,17.455
2022-02-16,17.6268
2022-02-17,17.5126
2022-02-18,17.5979
2022-02-19,17.5979
2022-02-20,17.5979
2022-02-21,17.5979
2022-02-22,17.5399
2022-02-23,17.0904
2022-02-24,17.2189
2022-02-25,17.5634
2022-02-26,17.5634
2022-02-27,17.5634
2022-02-28,17.575
2022-03-01,17.2218
2022-03-02,17.6999
2022-03-03,17.7151
2022-03-04,17.9368
2022-03-05,17.9368
2022-03-06,17.9368
2022-03-07,18.0345
2022-03-08,18.0051
2022-03-09,17.9169
2022-03-10,17.8291
2022-03-11,17.4164
2022-03-12,17.4164
2022-03-13,17.4164
2022-03-14,17.7845
2022-03-15,18.2585
2022-03-16,18.0415
2022-03-17,18.2679
2022-03-18,18.3955
2022-03-19,18.3955
2022-03-20,18.3955
2022-03-21,18.5378
2022-03-22,18.4209
2022-03-23,18.4903
2022-03-24,18.372
2022-03-25,18.5408
2022-03-26,18.5408
2022-03-27,18.5408
2022-03-28,18.7638
2022-03-29,18.9544
2022-03-30,19.0128
2022-03-31,16.8259
2022-04-01,16.8781
2022-04-02,16.8781
2022-04-03,16.8781
2022-04-04,16.9309
2022-04-05,16.9167
2022-04-06,17.1323
2022-04-07,16.9929
2022-04-08,16.9078
2022-04-09,16.9078
2022-04-10,16.9078
2022-04-11,16.911
2022-04-12,17.0546
2022-04-13,17.1616
2022-04-14,16.1034
2022-04-15,16.1034
2022-04-16,16.1034
2022-04-17,16.1034
2022-04-18,16.0782
2022-04-19,16.5868
2022-04-20,16.6921
2022-04-21,16.7132
2022-04-22,16.338
2022-04-23,16.338
2022-04-24,16.338
2022-04-25,16.1259
2022-04-26,16.1242
2022-04-27,16.2303
2022-04-28,16.8002
2022-04-29,16.3583
2022-04-30,16.3583
2022-05-01,16.3583
2022-05-02,16.0852
2022-05-03,15.8826
2022-05-04,16.5072
2022-05-05,15.8574
2022-05-06,15.7026
2022-05-07,15.7026
2022-05-08,15.7026
2022-05-09,15.6699
2022-05-10,15.4478
2022-05-11,15.1468
2022-05-12,15.4451
2022-05-13,15.6851
2022-05-14,15.6851
2022-05-15,15.6851
2022-05-16,15.5851
2022-05-17,15.8292
2022-05-18,15.3425
2022-05-19,15.3775
2022-05-20,15.3057
2022-05-21,15.3057
2022-05-22,15.3057
2022-05-23,15.3817
2022-05-24,15.5273
2022-05-25,15.4457
2022-05-26,15.688
2022-05-27,16.0724
2022-05-28,16.0724
2022-05-29,16.0724
2022-05-30,16.0724
2022-05-31,15.9739
2022-06-01,16.191
2022-06-02,16.3183
2022-06-03,16.2471
2022-06-04,16.2471
2022-06-05,16.2471
2022-06-06,16.3198
2022-06-07,16.5701
2022-06-08,16.3129
2022-06-09,16.1919
2022-06-10,16.0235
2022-06-11,16.0235
2022-06-12,16.0235
2022-06-13,15.7106
2022-06-14,15.4647
2022-06-15,15.5584
2022-06-16,15.0432
2022-06-17,14.6399
2022-06-18,14.6399
2022-06-19,14.6399
2022-06-20,14.6399
2022-06-21,14.8697
2022-06-22,14.8614
2022-06-23,14.7582
2022-06-24,15.1993
2022-06-25,15.1993
2022-06-26,15.1993
2022-06-27,15.2942
2022-06-28,14.8938
2022-06-29,14.9916
2022-06-30,13.4686
2022-07-01,13.6514
2022-07-02,13.6514
2022-07-03,13.6514
2022-07-04,13.6514
2022-07-05,13.4883
2022-07-06,13.8856
2022-07-07,13.9839
2022-07-08,14.0187
2022-07-09,14.0187
2022-07-10,14.0187
2022-07-11,14.0872
2022-07-12,13.9932
2022-07-13,13.4665
2022-07-14,13.5196
2022-07-15,13.5475
2022-07-16,13.5475
2022-07-17,13.5475
2022-07-18,13.4375
2022-07-19,13.7742
2022-07-20,13.9209
2022-07-21,13.9706
2022-07-22,13.9855
2022-07-23,13.9855
2022-07-24,13.9855
2022-07-25,14.2044
2022-07-26,14.1367
2022-07-27,14.3503
2022-07-28,14.7295
2022-07-29,15.7712
2022-07-30,15.7712
2022-07-31,15.7712
2022-08-01,15.9318
2022-08-02,15.6844
2022-08-03,15.7577
2022-08-04,15.7662
2022-08-05,16.1016
2022-08-06,16.1016
2022-08-07,16.1016
2022-08-08,16.2675
2022-08-09,16.1532
2022-08-10,16.3384
2022-08-11,16.3751
2022-08-12,16.7328
2022-08-13,16.7328
2022-08-14,16.7328
2022-08-15,16.8101
2022-08-16,16.8468
2022-08-17,16.8333
2022-08-18,16.8833
2022-08-19,16.8394
2022-08-20,16.8394
2022-08-21,16.8394
2022-08-22,16.5363
2022-08-23,16.6497
2022-08-24,16.7106
2022-08-25,16.8228
2022-08-26,16.372
2022-08-27,16.372
2022-08-28,16.372
2022-08-29,16.3511
2022-08-30,16.1114
2022-08-31,16.073
2022-09-01,16.1289
2022-09-02,16.0828
2022-09-03,16.0828
2022-09-04,16.0828
2022-09-05,16.0828
2022-09-06,16.2439
2022-09-07,16.5714
2022-09-08,16.4923
2022-09-09,16.5439
2022-09-10,16.5439
2022-09-11,16.5439
2022-09-12,16.4212
2022-09-13,16.1315
2022-09-14,15.8958
2022-09-15,15.4881
2022-09-16,15.3117
2022-09-17,15.3117
2022-09-18,15.3117
2022-09-19,15.5482
2022-09-20,15.4397
2022-09-21,15.0628
2022-09-22,14.7318
2022-09-23,14.4834
2022-09-24,14.4834
2022-09-25,14.4834
2022-09-26,14.3377
2022-09-27,14.2784
2022-09-28,14.4564
2022-09-29,14.2731
2022-09-30,13.1737
2022-10-01,13.1737
2022-10-02,13.1737
2022-10-03,13.6032
2022-10-04,13.9543
2022-10-05,13.8941
2022-10-06,13.6707
2022-10-07,13.4595
2022-10-08,13.4595
2022-10-09,13.4595
2022-10-10,13.5374
2022-10-11,13.7804
2022-10-12,13.5891
2022-10-13,13.8851
2022-10-14,13.4656
2022-10-15,13.4656
2022-10-16,13.4656
2022-10-17,13.8569
2022-10-18,14.2074
2022-10-19,13.9519
2022-10-20,13.661
2022-10-21,13.9165
2022-10-22,13.9165
2022-10-23,13.9165
2022-10-24,14.0488
2022-10-25,14.1875
2022-10-26,14.1955
2022-10-27,14.3548
2022-10-28,15.1915
2022-10-29,15.1915
2022-10-30,15.1915
2022-10-31,15.3964
2022-11-01,15.5985
2022-11-02,15.3875
2022-11-03,15.6397
2022-11-04,15.6213
2022-11-05,15.6213
2022-11-06,15.6213
2022-11-07,15.6626
2022-11-08,15.7911
2022-11-09,15.5576
2022-11-10,15.978
2022-11-11,15.449
2022-11-12,15.449
2022-11-13,15.449
2022-11-14,15.4122
2022-11-15,15.335
2022-11-16,15.5063
2022-11-17,15.6288
2022-11-18,15.7033
2022-11-19,15.7033
2022-11-20,15.7033
2022-11-21,15.7902
2022-11-22,15.9075
2022-11-23,15.8797
2022-11-24,15.8797
2022-11-25,15.878
2022-11-26,15.878
2022-11-27,15.878
2022-11-28,15.6435
2022-11-29,15.5571
2022-11-30,15.8492
2022-12-01,15.8521
2022-12-02,15.8255
2022-12-03,15.8255
2022-12-04,15.8255
2022-12-05,15.4473
2022-12-06,15.2994
2022-12-07,15.4463
2022-12-08,15.6118
2022-12-09,15.4862
2022-12-10,15.4862
2022-12-11,15.4862
2022-12-12,15.6169
2022-12-13,15.4105
2022-12-14,15.1949
2022-12-15,14.8442
2022-12-16,14.7745
2022-12-17,14.7745
2022-12-18,14.7745
2022-12-19,14.8379
2022-12-20,14.8735
2022-12-21,14.9867
2022-12-22,14.8403
2022-12-23,14.9306
2022-12-24,14.9306
2022-12-25,14.9306
2022-12-26,14.9306
2022-12-27,14.9362
2022-12-28,14.736
2022-12-29,14.8609
2022-12-30,13.897
2022-12-31,13.897
2023-01-01,13.897
2023-01-02,13.897
2023-01-03,13.8897
2023-01-04,13.8464
2023-01-05,13.47
2023-01-06,13.8167
2023-01-07,13.8167
2023-01-08,13.8167
2023-01-09,13.9285
2023-01-10,14.072
2023-01-11,14.4908
2023-01-12,14.2686
2023-01-13,14.2987
2023-01-14,14.2987
2023-01-15,14.2987
2023-01-16,14.2987
2023-01-17,14.2488
2023-01-18,14.226
2023-01-19,13.7027
2023-01-20,13.988
2023-01-21,13.988
2023-01-22,13.988
2023-01-23,14.0218
2023-01-24,14.2296
2023-01-25,13.9791
2023-01-26,14.095
2023-01-27,14.2515
2023-01-28,14.2515
2023-01-29,14.2515
2023-01-30,14.3321
2023-01-31,14.6551
2023-02-01,14.8506
2023-02-02,16.619
2023-02-03,16.6245
2023-02-04,16.6245
2023-02-05,16.6245
2023-02-06,16.5896
2023-02-07,16.6808
2023-02-08,16.3498
2023-02-09,16.2891
2023-02-10,16.1837
2023-02-11,16.1837
2023-02-12,16.1837
2023-02-13,16.4593
2023-02-14,16.413
2023-02-15,16.5528
2023-02-16,16.494
2023-02-17,16.6596
2023-02-18,16.6596
2023-02-19,16.6596
2023-02-20,16.6596
2023-02-21,16.0791
2023-02-22,16.1133
2023-02-23,16.1188
2023-02-24,16.2584
2023-02-25,16.2584
2023-02-26,16.2584
2023-02-27,16.5059
2023-02-28,16.3565
2023-03-01,16.415
2023-03-02,16.7207
2023-03-03,17.0174
2023-03-04,17.0174
2023-03-05,17.0174
2023-03-06,17.0641
2023-03-07,16.9512
2023-03-08,17.0811
2023-03-09,16.9136
2023-03-10,16.5707
2023-03-11,16.5707
2023-03-12,16.5707
2023-03-13,16.5022
2023-03-14,16.7577
2023-03-15,16.3409
2023-03-16,16.6684
2023-03-17,16.2638
2023-03-18,16.2638
