,MA US Equity
2020-10-23,39.4198
2020-10-24,39.4198
2020-10-25,39.4198
2020-10-26,38.047
2020-10-27,37.934
2020-10-28,34.7326
2020-10-29,34.9457
2020-10-30,34.4083
2020-10-31,34.4083
2020-11-01,34.4083
2020-11-02,34.5657
2020-11-03,35.2073
2020-11-04,36.6053
2020-11-05,37.7097
2020-11-06,37.3676
2020-11-07,37.3676
2020-11-08,37.3676
2020-11-09,41.0276
2020-11-10,39.8699
2020-11-11,39.587
2020-11-12,39.1017
2020-11-13,39.8995
2020-11-14,39.8995
2020-11-15,39.8995
2020-11-16,39.9493
2020-11-17,40.0735
2020-11-18,40.0073
2020-11-19,39.7634
2020-11-20,38.4755
2020-11-21,38.4755
2020-11-22,38.4755
2020-11-23,39.5456
2020-11-24,40.7708
2020-11-25,40.6441
2020-11-26,40.6441
2020-11-27,40.3778
2020-11-28,40.3778
2020-11-29,40.3778
2020-11-30,40.0747
2020-12-01,40.3553
2020-12-02,40.5139
2020-12-03,39.9126
2020-12-04,41.0028
2020-12-05,41.0028
2020-12-06,41.0028
2020-12-07,40.6015
2020-12-08,40.5814
2020-12-09,40.115
2020-12-10,39.4841
2020-12-11,38.9987
2020-12-12,38.9987
2020-12-13,38.9987
2020-12-14,39.4403
2020-12-15,39.7362
2020-12-16,39.5527
2020-12-17,40.1209
2020-12-18,40.5269
2020-12-19,40.5269
2020-12-20,40.5269
2020-12-21,39.8214
2020-12-22,39.5693
2020-12-23,39.213
2020-12-24,40.0144
2020-12-25,40.0144
2020-12-26,40.0144
2020-12-27,40.0144
2020-12-28,41.017
2020-12-29,41.2762
2020-12-30,42.3285
2020-12-31,44.4123
2021-01-01,44.4123
2021-01-02,44.4123
2021-01-03,44.4123
2021-01-04,43.7399
2021-01-05,43.2378
2021-01-06,43.2539
2021-01-07,43.5388
2021-01-08,44.0311
2021-01-09,44.0311
2021-01-10,44.0311
2021-01-11,43.334
2021-01-12,42.6827
2021-01-13,43.1033
2021-01-14,40.71
2021-01-15,40.2573
2021-01-16,40.2573
2021-01-17,40.2573
2021-01-18,40.2573
2021-01-19,40.5879
2021-01-20,41.6945
2021-01-21,41.6365
2021-01-22,40.9642
2021-01-23,40.9642
2021-01-24,40.9642
2021-01-25,40.9888
2021-01-26,40.805
2021-01-27,39.2987
2021-01-28,40.3059
2021-01-29,39.3221
2021-01-30,39.3221
2021-01-31,39.3221
2021-02-01,39.9709
2021-02-02,41.5482
2021-02-03,41.3574
2021-02-04,42.3436
2021-02-05,42.0875
2021-02-06,42.0875
2021-02-07,42.0875
2021-02-08,41.8757
2021-02-09,41.4337
2021-02-10,41.5285
2021-02-11,42.5948
2021-02-12,42.3646
2021-02-13,42.3646
2021-02-14,42.3646
2021-02-15,42.3646
2021-02-16,42.3213
2021-02-17,41.8443
2021-02-18,41.9832
2021-02-19,41.3329
2021-02-20,41.3329
2021-02-21,41.3329
2021-02-22,42.2537
2021-02-23,43.4534
2021-02-24,45.5309
2021-02-25,43.9636
2021-02-26,43.875
2021-02-27,43.875
2021-02-28,43.875
2021-03-01,44.9875
2021-03-02,44.9777
2021-03-03,44.6618
2021-03-04,43.3403
2021-03-05,44.7392
2021-03-06,44.7392
2021-03-07,44.7392
2021-03-08,46.0238
2021-03-09,46.6618
2021-03-10,47.2985
2021-03-11,47.628
2021-03-12,47.4227
2021-03-13,47.4227
2021-03-14,47.4227
2021-03-15,47.3059
2021-03-16,47.3821
2021-03-17,46.9273
2021-03-18,45.4915
2021-03-19,44.202
2021-03-20,44.202
2021-03-21,44.202
2021-03-22,44.4344
2021-03-23,44.0496
2021-03-24,44.588
2021-03-25,44.4294
2021-03-26,45.3858
2021-03-27,45.3858
2021-03-28,45.3858
2021-03-29,44.9888
2021-03-30,44.4098
2021-03-31,44.6198
2021-04-01,45.5125
2021-04-02,45.5125
2021-04-03,45.5125
2021-04-04,45.5125
2021-04-05,46.1307
2021-04-06,46.2846
2021-04-07,46.4705
2021-04-08,47.2907
2021-04-09,47.5788
2021-04-10,47.5788
2021-04-11,47.5788
2021-04-12,47.5492
2021-04-13,47.3387
2021-04-14,47.3621
2021-04-15,48.3681
2021-04-16,48.3287
2021-04-17,48.3287
2021-04-18,48.3287
2021-04-19,47.8349
2021-04-20,47.154
2021-04-21,47.9507
2021-04-22,47.9827
2021-04-23,48.4383
2021-04-24,48.4383
2021-04-25,48.4383
2021-04-26,48.4888
2021-04-27,48.6858
2021-04-28,49.4961
2021-04-29,48.5629
2021-04-30,47.713
2021-05-01,47.713
2021-05-02,47.713
2021-05-03,47.3862
2021-05-04,46.9574
2021-05-05,46.1257
2021-05-06,46.9046
2021-05-07,46.8948
2021-05-08,46.8948
2021-05-09,46.8948
2021-05-10,45.7817
2021-05-11,45.9378
2021-05-12,44.5876
2021-05-13,45.0053
2021-05-14,45.4832
2021-05-15,45.4832
2021-05-16,45.4832
2021-05-17,45.4083
2021-05-18,45.38
2021-05-19,45.1233
2021-05-20,45.9488
2021-05-21,45.9365
2021-05-22,45.9365
2021-05-23,45.9365
2021-05-24,46.5238
2021-05-25,45.8899
2021-05-26,45.3284
2021-05-27,45.2486
2021-05-28,45.0741
2021-05-29,45.0741
2021-05-30,45.0741
2021-05-31,45.0741
2021-06-01,44.9771
2021-06-02,45.8444
2021-06-03,45.2265
2021-06-04,45.7424
2021-06-05,45.7424
2021-06-06,45.7424
2021-06-07,45.5041
2021-06-08,45.6491
2021-06-09,45.412
2021-06-10,45.5311
2021-06-11,45.6785
2021-06-12,45.6785
2021-06-13,45.6785
2021-06-14,45.8039
2021-06-15,46.0004
2021-06-16,45.4722
2021-06-17,45.8985
2021-06-18,45.9144
2021-06-19,45.9144
2021-06-20,45.9144
2021-06-21,46.611
2021-06-22,47.2191
2021-06-23,46.8628
2021-06-24,46.8149
2021-06-25,47.412
2021-06-26,47.412
2021-06-27,47.412
2021-06-28,45.9464
2021-06-29,45.9857
2021-06-30,42.419
2021-07-01,43.0591
2021-07-02,43.5511
2021-07-03,43.5511
2021-07-04,43.5511
2021-07-05,43.5511
2021-07-06,43.6753
2021-07-07,43.4247
2021-07-08,42.9999
2021-07-09,43.3131
2021-07-10,43.3131
2021-07-11,43.3131
2021-07-12,43.6115
2021-07-13,44.5398
2021-07-14,45.3474
2021-07-15,45.2824
2021-07-16,44.9282
2021-07-17,44.9282
2021-07-18,44.9282
2021-07-19,42.46
2021-07-20,43.4783
2021-07-21,44.1241
2021-07-22,44.3633
2021-07-23,45.6276
2021-07-24,45.6276
2021-07-25,45.6276
2021-07-26,45.5752
2021-07-27,45.287
2021-07-28,44.5091
2021-07-29,44.9298
2021-07-30,44.6043
2021-07-31,44.6043
2021-08-01,44.6043
2021-08-02,43.3931
2021-08-03,42.5244
2021-08-04,42.5709
2021-08-05,43.0166
2021-08-06,43.3103
2021-08-07,43.3103
2021-08-08,43.3103
2021-08-09,42.8737
2021-08-10,42.5516
2021-08-11,42.1433
2021-08-12,41.887
2021-08-13,41.9743
2021-08-14,41.9743
2021-08-15,41.9743
2021-08-16,42.0662
2021-08-17,42.0288
2021-08-18,41.7702
2021-08-19,41.3574
2021-08-20,41.0943
2021-08-21,41.0943
2021-08-22,41.0943
2021-08-23,41.777
2021-08-24,41.8643
2021-08-25,41.5604
2021-08-26,40.8527
2021-08-27,41.1782
2021-08-28,41.1782
2021-08-29,41.1782
2021-08-30,40.8743
2021-08-31,40.1008
2021-09-01,40.4796
2021-09-02,39.5394
2021-09-03,39.4204
2021-09-04,39.4204
2021-09-05,39.4204
2021-09-06,39.4204
2021-09-07,39.9284
2021-09-08,40.6463
2021-09-09,40.6883
2021-09-10,40.2324
2021-09-11,40.2324
2021-09-12,40.2324
2021-09-13,40.2811
2021-09-14,40.052
2021-09-15,39.933
2021-09-16,40.1099
2021-09-17,39.739
2021-09-18,39.739
2021-09-19,39.739
2021-09-20,39.3591
2021-09-21,39.0971
2021-09-22,39.781
2021-09-23,40.9899
2021-09-24,41.4538
2021-09-25,41.4538
2021-09-26,41.4538
2021-09-27,41.2961
2021-09-28,40.6622
2021-09-29,40.8901
2021-09-30,37.5954
2021-10-01,38.9199
2021-10-02,38.9199
2021-10-03,38.9199
2021-10-04,37.2267
2021-10-05,37.1218
2021-10-06,37.7024
2021-10-07,38.2555
2021-10-08,38.3668
2021-10-09,38.3668
2021-10-10,38.3668
2021-10-11,37.5392
2021-10-12,37.3475
2021-10-13,37.0306
2021-10-14,37.2669
2021-10-15,38.477
2021-10-16,38.477
2021-10-17,38.477
2021-10-18,38.7355
2021-10-19,39.1233
2021-10-20,38.5585
2021-10-21,38.4992
2021-10-22,38.7599
2021-10-23,38.7599
2021-10-24,38.7599
2021-10-25,38.9919
2021-10-26,38.6168
2021-10-27,36.3282
2021-10-28,35.8923
2021-10-29,36.155
2021-10-30,36.155
2021-10-31,36.155
2021-11-01,35.9999
2021-11-02,35.4123
2021-11-03,35.5125
2021-11-04,36.1455
2021-11-05,37.5551
2021-11-06,37.5551
2021-11-07,37.5551
2021-11-08,37.6479
2021-11-09,37.1183
2021-11-10,38.5204
2021-11-11,38.1406
2021-11-12,39.107
2021-11-13,39.107
2021-11-14,39.107
2021-11-15,38.8812
2021-11-16,39.7464
2021-11-17,38.6502
2021-11-18,37.4949
2021-11-19,36.5981
2021-11-20,36.5981
2021-11-21,36.5981
2021-11-22,34.6548
2021-11-23,35.4671
2021-11-24,36.6277
2021-11-25,36.6277
2021-11-26,34.9575
2021-11-27,34.9575
2021-11-28,34.9575
2021-11-29,34.8352
2021-11-30,33.9816
2021-12-01,33.0701
2021-12-02,34.5387
2021-12-03,34.7402
2021-12-04,34.7402
2021-12-05,34.7402
2021-12-06,35.924
2021-12-07,36.576
2021-12-08,36.8746
2021-12-09,37.1045
2021-12-10,37.6743
2021-12-11,37.6743
2021-12-12,37.6743
2021-12-13,37.1879
2021-12-14,36.6857
2021-12-15,37.2976
2021-12-16,37.9908
2021-12-17,37.6099
2021-12-18,37.6099
2021-12-19,37.6099
2021-12-20,36.3133
2021-12-21,37.7608
2021-12-22,38.4719
2021-12-23,38.7989
2021-12-24,38.7989
2021-12-25,38.7989
2021-12-26,38.7989
2021-12-27,38.7705
2021-12-28,38.82
2021-12-29,38.8738
2021-12-30,38.8422
2021-12-31,35.7004
2022-01-01,35.7004
2022-01-02,35.7004
2022-01-03,36.8338
2022-01-04,37.2665
2022-01-05,37.1213
2022-01-06,36.7412
2022-01-07,36.7071
2022-01-08,36.7071
2022-01-09,36.7071
2022-01-10,36.1477
2022-01-11,36.3797
2022-01-12,36.4791
2022-01-13,36.6945
2022-01-14,36.9498
2022-01-15,36.9498
2022-01-16,36.9498
2022-01-17,36.9498
2022-01-18,36.3807
2022-01-19,35.8378
2022-01-20,36.1565
2022-01-21,35.2872
2022-01-22,35.2872
2022-01-23,35.2872
2022-01-24,34.7356
2022-01-25,33.6967
2022-01-26,34.2717
2022-01-27,34.7549
2022-01-28,37.8634
2022-01-29,37.8634
2022-01-30,37.8634
2022-01-31,38.2396
2022-02-01,38.7917
2022-02-02,39.2476
2022-02-03,38.5983
2022-02-04,37.8333
2022-02-05,37.8333
2022-02-06,37.8333
2022-02-07,37.2432
2022-02-08,37.0722
2022-02-09,37.7526
2022-02-10,37.0741
2022-02-11,36.5325
2022-02-12,36.5325
2022-02-13,36.5325
2022-02-14,36.9581
2022-02-15,37.6736
2022-02-16,37.8084
2022-02-17,36.9135
2022-02-18,36.5499
2022-02-19,36.5499
2022-02-20,36.5499
2022-02-21,36.5499
2022-02-22,36.389
2022-02-23,35.7045
2022-02-24,36.4947
2022-02-25,36.4666
2022-02-26,36.4666
2022-02-27,36.4666
2022-02-28,35.6648
2022-03-01,34.0805
2022-03-02,34.0427
2022-03-03,33.7422
2022-03-04,32.7504
2022-03-05,32.7504
2022-03-06,32.7504
2022-03-07,31.0207
2022-03-08,31.1574
2022-03-09,32.4954
2022-03-10,32.1522
2022-03-11,32.1716
2022-03-12,32.1716
2022-03-13,32.1716
2022-03-14,32.54
2022-03-15,33.1614
2022-03-16,34.0999
2022-03-17,34.2706
2022-03-18,34.6245
2022-03-19,34.6245
2022-03-20,34.6245
2022-03-21,34.1872
2022-03-22,34.5702
2022-03-23,33.8576
2022-03-24,34.5527
2022-03-25,34.5207
2022-03-26,34.5207
2022-03-27,34.5207
2022-03-28,34.6632
2022-03-29,36.3172
2022-03-30,35.8024
2022-03-31,32.9252
2022-04-01,33.5197
2022-04-02,33.5197
2022-04-03,33.5197
2022-04-04,33.7849
2022-04-05,33.4611
2022-04-06,32.5797
2022-04-07,32.2188
2022-04-08,32.4642
2022-04-09,32.4642
2022-04-10,32.4642
2022-04-11,32.0221
2022-04-12,31.8805
2022-04-13,32.7231
2022-04-14,32.9649
2022-04-15,32.9649
2022-04-16,32.9649
2022-04-17,32.9649
2022-04-18,32.8729
2022-04-19,33.5107
2022-04-20,33.6388
2022-04-21,33.5621
2022-04-22,32.3659
2022-04-23,32.3659
2022-04-24,32.3659
2022-04-25,32.6744
2022-04-26,31.728
2022-04-27,33.3032
2022-04-28,34.6922
2022-04-29,33.3044
2022-04-30,33.3044
2022-05-01,33.3044
2022-05-02,32.9148
2022-05-03,32.8026
2022-05-04,33.7659
2022-05-05,32.4059
2022-05-06,31.8448
2022-05-07,31.8448
2022-05-08,31.8448
2022-05-09,30.1275
2022-05-10,29.8887
2022-05-11,29.9372
2022-05-12,29.5216
2022-05-13,30.5593
2022-05-14,30.5593
2022-05-15,30.5593
2022-05-16,30.2837
2022-05-17,31.1033
2022-05-18,30.8376
2022-05-19,30.5072
2022-05-20,30.8627
2022-05-21,30.8627
2022-05-22,30.8627
2022-05-23,31.9624
2022-05-24,31.2676
2022-05-25,31.6329
2022-05-26,32.0935
2022-05-27,32.8017
2022-05-28,32.8017
2022-05-29,32.8017
2022-05-30,32.8017
2022-05-31,32.8098
2022-06-01,32.7371
2022-06-02,33.2775
2022-06-03,32.8053
2022-06-04,32.8053
2022-06-05,32.8053
2022-06-06,33.0136
2022-06-07,33.3619
2022-06-08,33.2102
2022-06-09,32.0136
2022-06-10,30.7344
2022-06-11,30.7344
2022-06-12,30.7344
2022-06-13,29.3869
2022-06-14,29.6024
2022-06-15,29.8941
2022-06-16,28.4031
2022-06-17,28.5745
2022-06-18,28.5745
2022-06-19,28.5745
2022-06-20,28.5745
2022-06-21,29.1769
2022-06-22,29.0647
2022-06-23,29.1194
2022-06-24,30.3528
2022-06-25,30.3528
2022-06-26,30.3528
2022-06-27,30.2029
2022-06-28,29.2568
2022-06-29,29.6428
2022-06-30,27.3682
2022-07-01,27.6014
2022-07-02,27.6014
2022-07-03,27.6014
2022-07-04,27.6014
2022-07-05,27.6876
2022-07-06,27.7645
2022-07-07,28.094
2022-07-08,28.0087
2022-07-09,28.0087
2022-07-10,28.0087
2022-07-11,28.1041
2022-07-12,27.9918
2022-07-13,28.0348
2022-07-14,28.1751
2022-07-15,28.8121
2022-07-16,28.8121
2022-07-17,28.8121
2022-07-18,28.6803
2022-07-19,29.472
2022-07-20,29.5472
2022-07-21,30.0246
2022-07-22,29.7677
2022-07-23,29.7677
2022-07-24,29.7677
2022-07-25,29.7956
2022-07-26,29.5481
2022-07-27,29.7162
2022-07-28,30.2999
2022-07-29,30.4124
2022-07-30,30.4124
2022-07-31,30.4124
2022-08-01,30.1395
2022-08-02,30.0111
2022-08-03,30.4409
2022-08-04,30.6038
2022-08-05,30.7246
2022-08-06,30.7246
2022-08-07,30.7246
2022-08-08,30.2755
2022-08-09,29.8038
2022-08-10,30.378
2022-08-11,30.1429
2022-08-12,30.4527
2022-08-13,30.4527
2022-08-14,30.4527
2022-08-15,30.9295
2022-08-16,30.8707
2022-08-17,30.5416
2022-08-18,30.7121
2022-08-19,30.4535
2022-08-20,30.4535
2022-08-21,30.4535
2022-08-22,29.7173
2022-08-23,29.3295
2022-08-24,29.2304
2022-08-25,29.6468
2022-08-26,28.5798
2022-08-27,28.5798
2022-08-28,28.5798
2022-08-29,28.3608
2022-08-30,28.2315
2022-08-31,27.9427
2022-09-01,28.0166
2022-09-02,27.7908
2022-09-03,27.7908
2022-09-04,27.7908
2022-09-05,27.7908
2022-09-06,27.9184
2022-09-07,28.2995
2022-09-08,28.4212
2022-09-09,28.9064
2022-09-10,28.9064
2022-09-11,28.9064
2022-09-12,29.1221
2022-09-13,28.0325
2022-09-14,28.0669
2022-09-15,27.3207
2022-09-16,27.1671
2022-09-17,27.1671
2022-09-18,27.1671
2022-09-19,27.0747
2022-09-20,27.0109
2022-09-21,26.2747
2022-09-22,25.7593
2022-09-23,25.358
2022-09-24,25.358
2022-09-25,25.358
2022-09-26,25.0667
2022-09-27,24.762
2022-09-28,25.0726
2022-09-29,24.7864
2022-09-30,23.629
2022-10-01,23.629
2022-10-02,23.629
2022-10-03,24.1273
2022-10-04,25.003
2022-10-05,25.2408
2022-10-06,24.8375
2022-10-07,24.4917
2022-10-08,24.4917
2022-10-09,24.4917
2022-10-10,24.2328
2022-10-11,23.7678
2022-10-12,23.5511
2022-10-13,24.4098
2022-10-14,23.982
2022-10-15,23.982
2022-10-16,23.982
2022-10-17,24.4974
2022-10-18,24.9308
2022-10-19,24.7182
2022-10-20,24.598
2022-10-21,25.0923
2022-10-22,25.0923
2022-10-23,25.0923
2022-10-24,25.3545
2022-10-25,25.826
2022-10-26,26.4834
2022-10-27,26.3402
2022-10-28,27.1557
2022-10-29,27.1557
2022-10-30,27.1557
2022-10-31,27.0516
2022-11-01,27.4561
2022-11-02,26.3765
2022-11-03,25.5165
2022-11-04,26.2594
2022-11-05,26.2594
2022-11-06,26.2594
2022-11-07,26.8053
2022-11-08,26.8553
2022-11-09,26.039
2022-11-10,27.7855
2022-11-11,27.9487
2022-11-12,27.9487
2022-11-13,27.9487
2022-11-14,27.9551
2022-11-15,28.2894
2022-11-16,28.2289
2022-11-17,28.1085
2022-11-18,28.3039
2022-11-19,28.3039
2022-11-20,28.3039
2022-11-21,27.8647
2022-11-22,28.4065
2022-11-23,28.7036
2022-11-24,28.7036
2022-11-25,28.9176
2022-11-26,28.9176
2022-11-27,28.9176
2022-11-28,28.3766
2022-11-29,28.2587
2022-11-30,29.3302
2022-12-01,29.6855
2022-12-02,29.6258
2022-12-03,29.6258
2022-12-04,29.6258
2022-12-05,29.3052
2022-12-06,28.614
2022-12-07,28.6051
2022-12-08,28.9079
2022-12-09,28.719
2022-12-10,28.719
2022-12-11,28.719
2022-12-12,29.4732
2022-12-13,29.3908
2022-12-14,29.4199
2022-12-15,28.5107
2022-12-16,28.4776
2022-12-17,28.4776
2022-12-18,28.4776
2022-12-19,28.1077
2022-12-20,28.2442
2022-12-21,28.4654
2022-12-22,28.1287
2022-12-23,28.2967
2022-12-24,28.2967
2022-12-25,28.2967
2022-12-26,28.2967
2022-12-27,28.5034
2022-12-28,28.1634
2022-12-29,28.6689
2022-12-30,27.8696
2022-12-31,27.8696
2023-01-01,27.8696
2023-01-02,27.8696
2023-01-03,27.7967
2023-01-04,28.4513
2023-01-05,28.1863
2023-01-06,29.4328
2023-01-07,29.4328
2023-01-08,29.4328
2023-01-09,29.6915
2023-01-10,29.6947
2023-01-11,30.2317
2023-01-12,30.3845
2023-01-13,30.0482
2023-01-14,30.0482
2023-01-15,30.0482
2023-01-16,30.0482
2023-01-17,30.0075
2023-01-18,29.5308
2023-01-19,29.454
2023-01-20,30.1078
2023-01-21,30.1078
2023-01-22,30.1078
2023-01-23,30.2873
2023-01-24,30.4002
2023-01-25,30.5868
2023-01-26,30.0151
2023-01-27,29.7649
2023-01-28,29.7649
2023-01-29,29.7649
2023-01-30,29.5381
2023-01-31,29.4975
2023-02-01,29.7688
2023-02-02,29.8358
2023-02-03,29.7555
2023-02-04,29.7555
2023-02-05,29.7555
2023-02-06,29.6823
2023-02-07,29.8452
2023-02-08,29.478
2023-02-09,29.4835
2023-02-10,29.2036
2023-02-11,29.2036
2023-02-12,29.2036
2023-02-13,29.5155
2023-02-14,29.3644
2023-02-15,29.3396
2023-02-16,29.1771
2023-02-17,28.6781
2023-02-18,28.6781
2023-02-19,28.6781
2023-02-20,28.6781
2023-02-21,28.2763
2023-02-22,28.1993
2023-02-23,28.2429
2023-02-24,28.0555
2023-02-25,28.0555
2023-02-26,28.0555
2023-02-27,28.239
2023-02-28,28.2242
2023-03-01,28.0851
2023-03-02,28.246
2023-03-03,28.7069
2023-03-04,28.7069
2023-03-05,28.7069
2023-03-06,29.1289
2023-03-07,28.5856
2023-03-08,28.5149
2023-03-09,28.1581
2023-03-10,27.5884
2023-03-11,27.5884
2023-03-12,27.5884
2023-03-13,27.4018
2023-03-14,28.0322
2023-03-15,27.6638
2023-03-16,27.6576
2023-03-17,27.7866
