,TROW US Equity
2020-05-20,10.0374
2020-05-21,10.0206
2020-05-22,10.0596
2020-05-23,10.0596
2020-05-24,10.0596
2020-05-25,10.0596
2020-05-26,10.5002
2020-05-27,10.7143
2020-05-28,10.5544
2020-05-29,10.5757
2020-05-30,10.5757
2020-05-31,10.5757
2020-06-01,10.6619
2020-06-02,10.7587
2020-06-03,11.1629
2020-06-04,11.0598
2020-06-05,11.2313
2020-06-06,11.2313
2020-06-07,11.2313
2020-06-08,11.4525
2020-06-09,11.2633
2020-06-10,11.1931
2020-06-11,10.4176
2020-06-12,10.5784
2020-06-13,10.5784
2020-06-14,10.5784
2020-06-15,10.812
2020-06-16,10.9284
2020-06-17,10.9684
2020-06-18,10.9914
2020-06-19,11.2606
2020-06-20,11.2606
2020-06-21,11.2606
2020-06-22,10.9763
2020-06-23,10.9941
2020-06-24,10.5882
2020-06-25,10.7205
2020-06-26,10.4016
2020-06-27,10.4016
2020-06-28,10.4016
2020-06-29,10.5686
2020-06-30,10.919
2020-07-01,10.8289
2020-07-02,10.8489
2020-07-03,10.8489
2020-07-04,10.8489
2020-07-05,10.8489
2020-07-06,11.0791
2020-07-07,10.8698
2020-07-08,10.9845
2020-07-09,10.858
2020-07-10,11.2621
2020-07-11,11.2621
2020-07-12,11.2621
2020-07-13,11.3403
2020-07-14,11.5688
2020-07-15,11.698
2020-07-16,11.6989
2020-07-17,11.8536
2020-07-18,11.8536
2020-07-19,11.8536
2020-07-20,11.8946
2020-07-21,11.961
2020-07-22,12.0748
2020-07-23,11.8809
2020-07-24,11.8718
2020-07-25,11.8718
2020-07-26,11.8718
2020-07-27,11.8928
2020-07-28,11.8682
2020-07-29,12.0096
2020-07-30,11.887
2020-07-31,12.2166
2020-08-01,12.2166
2020-08-02,12.2166
2020-08-03,12.153
2020-08-04,12.1249
2020-08-05,12.2956
2020-08-06,12.222
2020-08-07,12.3555
2020-08-08,12.3555
2020-08-09,12.3555
2020-08-10,12.2674
2020-08-11,12.2947
2020-08-12,12.2484
2020-08-13,12.1403
2020-08-14,12.1113
2020-08-15,12.1113
2020-08-16,12.1113
2020-08-17,12.2057
2020-08-18,12.1385
2020-08-19,12.1294
2020-08-20,12.0532
2020-08-21,11.9188
2020-08-22,11.9188
2020-08-23,11.9188
2020-08-24,12.0196
2020-08-25,12.0032
2020-08-26,12.0432
2020-08-27,12.2202
2020-08-28,12.3083
2020-08-29,12.3083
2020-08-30,12.3083
2020-08-31,12.3173
2020-09-01,12.3146
2020-09-02,12.4926
2020-09-03,11.9424
2020-09-04,11.6873
2020-09-05,11.6873
2020-09-06,11.6873
2020-09-07,11.6873
2020-09-08,11.296
2020-09-09,11.4122
2020-09-10,11.0854
2020-09-11,11.0945
2020-09-12,11.0945
2020-09-13,11.0945
2020-09-14,11.2461
2020-09-15,11.1853
2020-09-16,11.316
2020-09-17,11.2506
2020-09-18,11.2969
2020-09-19,11.2969
2020-09-20,11.2969
2020-09-21,11.0037
2020-09-22,11.0709
2020-09-23,10.8358
2020-09-24,10.8848
2020-09-25,11.0473
2020-09-26,11.0473
2020-09-27,11.0473
2020-09-28,11.3496
2020-09-29,11.2534
2020-09-30,11.0468
2020-10-01,11.0309
2020-10-02,11.1236
2020-10-03,11.1236
2020-10-04,11.1236
2020-10-05,11.514
2020-10-06,11.5458
2020-10-07,11.8426
2020-10-08,12.1605
2020-10-09,12.2824
2020-10-10,12.2824
2020-10-11,12.2824
2020-10-12,12.3601
2020-10-13,12.4564
2020-10-14,12.4979
2020-10-15,12.6957
2020-10-16,12.7081
2020-10-17,12.7081
2020-10-18,12.7081
2020-10-19,12.4643
2020-10-20,12.6825
2020-10-21,12.6136
2020-10-22,12.6489
2020-10-23,12.8026
2020-10-24,12.8026
2020-10-25,12.8026
2020-10-26,12.5314
2020-10-27,12.2903
2020-10-28,11.8346
2020-10-29,11.3029
2020-10-30,10.8818
2020-10-31,10.8818
2020-11-01,10.8818
2020-11-02,11.0853
2020-11-03,11.3655
2020-11-04,11.6879
2020-11-05,11.8262
2020-11-06,11.5056
2020-11-07,11.5056
2020-11-08,11.5056
2020-11-09,11.7954
2020-11-10,11.784
2020-11-11,12.0976
2020-11-12,11.8395
2020-11-13,12.095
2020-11-14,12.095
2020-11-15,12.095
2020-11-16,12.3963
2020-11-17,12.1919
2020-11-18,12.0386
2020-11-19,12.0157
2020-11-20,11.8333
2020-11-21,11.8333
2020-11-22,11.8333
2020-11-23,12.0016
2020-11-24,12.4042
2020-11-25,12.5011
2020-11-26,12.5011
2020-11-27,12.5531
2020-11-28,12.5531
2020-11-29,12.5531
2020-11-30,12.3575
2020-12-01,12.5416
2020-12-02,12.6306
2020-12-03,12.9443
2020-12-04,13.161
2020-12-05,13.161
2020-12-06,13.161
2020-12-07,13.0526
2020-12-08,13.2174
2020-12-09,13.0764
2020-12-10,12.88
2020-12-11,13.0694
2020-12-12,13.0694
2020-12-13,13.0694
2020-12-14,12.7496
2020-12-15,12.9258
2020-12-16,12.976
2020-12-17,13.0526
2020-12-18,12.9769
2020-12-19,12.9769
2020-12-20,12.9769
2020-12-21,12.82
2020-12-22,12.7108
2020-12-23,12.7478
2020-12-24,12.7866
2020-12-25,12.7866
2020-12-26,12.7866
2020-12-27,12.7866
2020-12-28,12.7672
2020-12-29,12.7954
2020-12-30,12.9011
2020-12-31,12.3261
2021-01-01,12.3261
2021-01-02,12.3261
2021-01-03,12.3261
2021-01-04,12.021
2021-01-05,12.1364
2021-01-06,12.3376
2021-01-07,12.5867
2021-01-08,12.5842
2021-01-09,12.5842
2021-01-10,12.5842
2021-01-11,12.6551
2021-01-12,12.8968
2021-01-13,12.8052
2021-01-14,12.9149
2021-01-15,12.7409
2021-01-16,12.7409
2021-01-17,12.7409
2021-01-18,12.7409
2021-01-19,12.9108
2021-01-20,12.9982
2021-01-21,12.7591
2021-01-22,12.7236
2021-01-23,12.7236
2021-01-24,12.7236
2021-01-25,12.7896
2021-01-26,13.0856
2021-01-27,12.7475
2021-01-28,13.3301
2021-01-29,12.8352
2021-01-30,12.8352
2021-01-31,12.8352
2021-02-01,12.8028
2021-02-02,12.9124
2021-02-03,13.0112
2021-02-04,13.1723
2021-02-05,13.1158
2021-02-06,13.1158
2021-02-07,13.1158
2021-02-08,13.409
2021-02-09,13.5543
2021-02-10,13.4704
2021-02-11,13.3932
2021-02-12,13.3892
2021-02-13,13.3892
2021-02-14,13.3892
2021-02-15,13.3892
2021-02-16,13.3917
2021-02-17,13.3933
2021-02-18,13.1243
2021-02-19,13.3543
2021-02-20,13.3543
2021-02-21,13.3543
2021-02-22,13.2879
2021-02-23,13.2572
2021-02-24,13.6415
2021-02-25,13.1957
2021-02-26,13.302
2021-02-27,13.302
2021-02-28,13.302
2021-03-01,13.8067
2021-03-02,13.9255
2021-03-03,13.9197
2021-03-04,13.4166
2021-03-05,14.1787
2021-03-06,14.1787
2021-03-07,14.1787
2021-03-08,14.2451
2021-03-09,14.48
2021-03-10,14.4203
2021-03-11,14.2991
2021-03-12,14.2634
2021-03-13,14.2634
2021-03-14,14.2634
2021-03-15,14.2434
2021-03-16,14.1338
2021-03-17,14.3464
2021-03-18,14.1098
2021-03-19,14.1081
2021-03-20,14.1081
2021-03-21,14.1081
2021-03-22,14.1421
2021-03-23,13.8333
2021-03-24,13.9497
2021-03-25,14.0955
2021-03-26,14.5975
2021-03-27,14.5975
2021-03-28,14.5975
2021-03-29,14.5014
2021-03-30,14.1079
2021-03-31,12.7434
2021-04-01,12.9265
2021-04-02,12.9265
2021-04-03,12.9265
2021-04-04,12.9265
2021-04-05,13.1235
2021-04-06,13.1282
2021-04-07,13.1585
2021-04-08,13.1181
2021-04-09,13.3578
2021-04-10,13.3578
2021-04-11,13.3578
2021-04-12,13.5883
2021-04-13,13.1569
2021-04-14,13.001
2021-04-15,13.1895
2021-04-16,13.226
2021-04-17,13.226
2021-04-18,13.226
2021-04-19,13.1654
2021-04-20,13.1274
2021-04-21,13.333
2021-04-22,13.0289
2021-04-23,13.2834
2021-04-24,13.2834
2021-04-25,13.2834
2021-04-26,13.3035
2021-04-27,13.3082
2021-04-28,13.3726
2021-04-29,13.4992
2021-04-30,13.2965
2021-05-01,13.2965
2021-05-02,13.2965
2021-05-03,13.5665
2021-05-04,13.5023
2021-05-05,13.7708
2021-05-06,14.0115
2021-05-07,14.0726
2021-05-08,14.0726
2021-05-09,14.0726
2021-05-10,14.1484
2021-05-11,13.7275
2021-05-12,13.7112
2021-05-13,14.0401
2021-05-14,14.215
2021-05-15,14.215
2021-05-16,14.215
2021-05-17,14.2459
2021-05-18,14.0254
2021-05-19,13.9643
2021-05-20,14.1252
2021-05-21,14.3001
2021-05-22,14.3001
2021-05-23,14.3001
2021-05-24,13.9682
2021-05-25,13.9326
2021-05-26,13.9403
2021-05-27,14.1484
2021-05-28,14.2367
2021-05-29,14.2367
2021-05-30,14.2367
2021-05-31,14.2367
2021-06-01,14.2189
2021-06-02,14.3535
2021-06-03,14.249
2021-06-04,14.4781
2021-06-05,14.4781
2021-06-06,14.4781
2021-06-07,14.5531
2021-06-08,14.5934
2021-06-09,14.4789
2021-06-10,14.2661
2021-06-11,14.4378
2021-06-12,14.4378
2021-06-13,14.4378
2021-06-14,14.3357
2021-06-15,14.5384
2021-06-16,14.5864
2021-06-17,14.3605
2021-06-18,14.1337
2021-06-19,14.1337
2021-06-20,14.1337
2021-06-21,14.5168
2021-06-22,14.5973
2021-06-23,14.6383
2021-06-24,14.5299
2021-06-25,14.6514
2021-06-26,14.6514
2021-06-27,14.6514
2021-06-28,14.6932
2021-06-29,14.735
2021-06-30,12.7138
2021-07-01,12.8478
2021-07-02,13.0939
2021-07-03,13.0939
2021-07-04,13.0939
2021-07-05,13.0939
2021-07-06,13.0987
2021-07-07,13.1844
2021-07-08,12.8111
2021-07-09,13.2055
2021-07-10,13.2055
2021-07-11,13.2055
2021-07-12,13.6067
2021-07-13,13.2211
2021-07-14,13.1028
2021-07-15,13.1531
2021-07-16,13.0837
2021-07-17,13.0837
2021-07-18,13.0837
2021-07-19,12.6778
2021-07-20,13.1429
2021-07-21,13.3523
2021-07-22,13.217
2021-07-23,13.3517
2021-07-24,13.3517
2021-07-25,13.3517
2021-07-26,13.2755
2021-07-27,13.0824
2021-07-28,13.0457
2021-07-29,13.1254
2021-07-30,13.1397
2021-07-31,13.1397
2021-08-01,13.1397
2021-08-02,13.2812
2021-08-03,13.5139
2021-08-04,13.5254
2021-08-05,13.6914
2021-08-06,13.8091
2021-08-07,13.8091
2021-08-08,13.8091
2021-08-09,13.9159
2021-08-10,14.0329
2021-08-11,14.0261
2021-08-12,13.9172
2021-08-13,13.8669
2021-08-14,13.8669
2021-08-15,13.8669
2021-08-16,13.9526
2021-08-17,13.7295
2021-08-18,13.5513
2021-08-19,13.705
2021-08-20,13.9091
2021-08-21,13.9091
2021-08-22,13.9091
2021-08-23,13.922
2021-08-24,14.0132
2021-08-25,14.171
2021-08-26,14.1179
2021-08-27,14.3975
2021-08-28,14.3975
2021-08-29,14.3975
2021-08-30,14.3608
2021-08-31,14.4805
2021-09-01,14.2853
2021-09-02,14.3131
2021-09-03,14.12
2021-09-04,14.12
2021-09-05,14.12
2021-09-06,14.12
2021-09-07,13.8798
2021-09-08,14.02
2021-09-09,14.0274
2021-09-10,13.986
2021-09-11,13.986
2021-09-12,13.986
2021-09-13,13.9948
2021-09-14,13.7329
2021-09-15,13.8846
2021-09-16,13.8792
2021-09-17,13.7758
2021-09-18,13.7758
2021-09-19,13.7758
2021-09-20,13.2329
2021-09-21,13.1016
2021-09-22,13.3282
2021-09-23,13.6771
2021-09-24,13.62
2021-09-25,13.62
2021-09-26,13.62
2021-09-27,13.6649
2021-09-28,12.9908
2021-09-29,12.986
2021-09-30,11.7802
2021-10-01,11.8961
2021-10-02,11.8961
2021-10-03,11.8961
2021-10-04,11.5843
2021-10-05,11.6775
2021-10-06,11.5963
2021-10-07,11.6467
2021-10-08,11.6958
2021-10-09,11.6958
2021-10-10,11.6958
2021-10-11,11.6649
2021-10-12,11.2638
2021-10-13,11.4426
2021-10-14,11.8249
2021-10-15,11.9729
2021-10-16,11.9729
2021-10-17,11.9729
2021-10-18,11.9968
2021-10-19,12.158
2021-10-20,12.2783
2021-10-21,12.279
2021-10-22,12.4156
2021-10-23,12.4156
2021-10-24,12.4156
2021-10-25,12.4093
2021-10-26,12.5617
2021-10-27,12.2242
2021-10-28,12.8204
2021-10-29,12.9195
2021-10-30,12.9195
2021-10-31,12.9195
2021-11-01,12.8559
2021-11-02,12.9164
2021-11-03,13.0811
2021-11-04,13.0911
2021-11-05,13.1809
2021-11-06,13.1809
2021-11-07,13.1809
2021-11-08,13.1946
2021-11-09,13.0929
2021-11-10,12.6813
2021-11-11,12.7443
2021-11-12,12.9258
2021-11-13,12.9258
2021-11-14,12.9258
2021-11-15,12.859
2021-11-16,12.811
2021-11-17,12.5584
2021-11-18,12.4885
2021-11-19,12.5241
2021-11-20,12.5241
2021-11-21,12.5241
2021-11-22,12.3145
2021-11-23,12.3888
2021-11-24,12.347
2021-11-25,12.347
2021-11-26,12.0314
2021-11-27,12.0314
2021-11-28,12.0314
2021-11-29,12.3046
2021-11-30,11.8636
2021-12-01,11.6191
2021-12-02,11.974
2021-12-03,11.5923
2021-12-04,11.5923
2021-12-05,11.5923
2021-12-06,11.7002
2021-12-07,12.1299
2021-12-08,12.0956
2021-12-09,11.8299
2021-12-10,11.6278
2021-12-11,11.6278
2021-12-12,11.6278
2021-12-13,11.5
2021-12-14,11.2442
2021-12-15,11.4731
2021-12-16,11.2817
2021-12-17,11.4526
2021-12-18,11.4526
2021-12-19,11.4526
2021-12-20,11.1706
2021-12-21,11.2792
2021-12-22,11.3708
2021-12-23,11.5729
2021-12-24,11.5729
2021-12-25,11.5729
2021-12-26,11.5729
2021-12-27,11.8243
2021-12-28,11.8299
2021-12-29,11.7133
2021-12-30,11.7507
2021-12-31,11.9009
2022-01-01,11.9009
2022-01-02,11.9009
2022-01-03,11.7761
2022-01-04,11.8088
2022-01-05,11.346
2022-01-06,11.4998
2022-01-07,11.5943
2022-01-08,11.5943
2022-01-09,11.5943
2022-01-10,11.4508
2022-01-11,11.7215
2022-01-12,10.9431
2022-01-13,10.7299
2022-01-14,10.5881
2022-01-15,10.5881
2022-01-16,10.5881
2022-01-17,10.5881
2022-01-18,10.3331
2022-01-19,10.1531
2022-01-20,9.9714
2022-01-21,9.6618
2022-01-22,9.6618
2022-01-23,9.6618
2022-01-24,9.64
2022-01-25,9.5389
2022-01-26,9.4765
2022-01-27,9.246
2022-01-28,9.2435
2022-01-29,9.2435
2022-01-30,9.2435
2022-01-31,9.529
2022-02-01,9.6105
2022-02-02,9.6785
2022-02-03,9.1299
2022-02-04,9.175
2022-02-05,9.175
2022-02-06,9.175
2022-02-07,9.369
2022-02-08,9.3344
2022-02-09,9.4567
2022-02-10,9.1212
2022-02-11,8.9001
2022-02-12,8.9001
2022-02-13,8.9001
2022-02-14,8.8933
2022-02-15,9.044
2022-02-16,9.0174
2022-02-17,8.8488
2022-02-18,8.8519
2022-02-19,8.8519
2022-02-20,8.8519
2022-02-21,8.8519
2022-02-22,8.774
2022-02-23,8.6183
2022-02-24,8.7642
2022-02-25,8.9191
2022-02-26,8.9191
2022-02-27,8.9191
2022-02-28,8.8761
2022-03-01,8.5687
2022-03-02,8.7789
2022-03-03,8.7753
2022-03-04,8.5189
2022-03-05,8.5189
2022-03-06,8.5189
2022-03-07,8.2551
2022-03-08,8.2809
2022-03-09,8.5269
2022-03-10,8.5084
2022-03-11,8.3701
2022-03-12,8.3701
2022-03-13,8.3701
2022-03-14,8.4076
2022-03-15,8.5582
2022-03-16,8.9124
2022-03-17,9.0255
2022-03-18,9.0107
2022-03-19,9.0107
2022-03-20,9.0107
2022-03-21,8.9443
2022-03-22,9.1761
2022-03-23,8.9799
2022-03-24,9.1236
2022-03-25,9.1328
2022-03-26,9.1328
2022-03-27,9.1328
2022-03-28,9.2157
2022-03-29,9.5061
2022-03-30,9.3894
2022-03-31,9.1277
2022-04-01,9.2307
2022-04-02,9.2307
2022-04-03,9.2307
2022-04-04,9.4095
2022-04-05,9.3534
2022-04-06,8.9544
2022-04-07,8.8385
2022-04-08,8.8169
2022-04-09,8.8169
2022-04-10,8.8169
2022-04-11,8.6269
2022-04-12,8.6763
2022-04-13,8.6584
2022-04-14,8.3735
2022-04-15,8.3735
2022-04-16,8.3735
2022-04-17,8.3735
2022-04-18,8.3951
2022-04-19,8.7534
2022-04-20,8.6473
2022-04-21,8.4117
2022-04-22,8.083
2022-04-23,8.083
2022-04-24,8.083
2022-04-25,8.2643
2022-04-26,7.9104
2022-04-27,7.8863
2022-04-28,7.7635
2022-04-29,7.3747
2022-04-30,7.3747
2022-05-01,7.3747
2022-05-02,7.5125
2022-05-03,7.7174
2022-05-04,8.0958
2022-05-05,7.6398
2022-05-06,7.5463
2022-05-07,7.5463
2022-05-08,7.5463
2022-05-09,7.3377
2022-05-10,7.366
2022-05-11,6.8664
2022-05-12,7.1409
2022-05-13,7.3082
2022-05-14,7.3082
2022-05-15,7.3082
2022-05-16,7.2547
2022-05-17,7.5365
2022-05-18,7.2682
2022-05-19,7.1956
2022-05-20,7.2971
2022-05-21,7.2971
2022-05-22,7.2971
2022-05-23,7.2682
2022-05-24,7.2085
2022-05-25,7.3716
2022-05-26,7.6632
2022-05-27,7.7961
2022-05-28,7.7961
2022-05-29,7.7961
2022-05-30,7.7961
2022-05-31,7.6239
2022-06-01,7.427
2022-06-02,7.6239
2022-06-03,7.4983
2022-06-04,7.4983
2022-06-05,7.4983
2022-06-06,7.5149
2022-06-07,7.5636
2022-06-08,7.3814
2022-06-09,7.2621
2022-06-10,6.8707
2022-06-11,6.8707
2022-06-12,6.8707
2022-06-13,6.4431
2022-06-14,6.4296
2022-06-15,6.5766
2022-06-16,6.3318
2022-06-17,6.3681
2022-06-18,6.3681
2022-06-19,6.3681
2022-06-20,6.3681
2022-06-21,6.5656
2022-06-22,6.6542
2022-06-23,6.88
2022-06-24,7.2799
2022-06-25,7.2799
2022-06-26,7.2799
2022-06-27,7.219
2022-06-28,7.0566
2022-06-29,6.9107
2022-06-30,7.2504
2022-07-01,7.3638
2022-07-02,7.3638
2022-07-03,7.3638
2022-07-04,7.3638
2022-07-05,7.482
2022-07-06,7.4646
2022-07-07,7.6048
2022-07-08,7.4072
2022-07-09,7.4072
2022-07-10,7.4072
2022-07-11,7.2163
2022-07-12,7.261
2022-07-13,7.1115
2022-07-14,7.1182
2022-07-15,7.3685
2022-07-16,7.3685
2022-07-17,7.3685
2022-07-18,7.2557
2022-07-19,7.6135
2022-07-20,7.7504
2022-07-21,7.8559
2022-07-22,7.749
2022-07-23,7.749
2022-07-24,7.749
2022-07-25,7.6923
2022-07-26,7.4853
2022-07-27,7.7063
2022-07-28,7.6721
2022-07-29,7.8504
2022-07-30,7.8504
2022-07-31,7.8504
2022-08-01,7.8471
2022-08-02,7.7954
2022-08-03,8.0652
2022-08-04,7.9637
2022-08-05,7.9545
2022-08-06,7.9545
2022-08-07,7.9545
2022-08-08,8.1354
2022-08-09,7.9299
2022-08-10,8.2746
2022-08-11,8.2508
2022-08-12,8.4331
2022-08-13,8.4331
2022-08-14,8.4331
2022-08-15,8.4218
2022-08-16,8.4251
2022-08-17,8.3084
2022-08-18,8.4006
2022-08-19,8.0459
2022-08-20,8.0459
2022-08-21,8.0459
2022-08-22,7.8703
2022-08-23,7.9154
2022-08-24,7.9399
2022-08-25,8.044
2022-08-26,7.5992
2022-08-27,7.5992
2022-08-28,7.5992
2022-08-29,7.5548
2022-08-30,7.5826
2022-08-31,7.6204
2022-09-01,7.5541
2022-09-02,7.5103
2022-09-03,7.5103
2022-09-04,7.5103
2022-09-05,7.5103
2022-09-06,7.5316
2022-09-07,7.7046
2022-09-08,7.7337
2022-09-09,7.9114
2022-09-10,7.9114
2022-09-11,7.9114
2022-09-12,7.9478
2022-09-13,7.3672
2022-09-14,7.2505
2022-09-15,7.0954
2022-09-16,6.9661
2022-09-17,6.9661
2022-09-18,6.9661
2022-09-19,7.2173
2022-09-20,7.0761
2022-09-21,6.9608
2022-09-22,6.8057
2022-09-23,6.7805
2022-09-24,6.7805
2022-09-25,6.7805
2022-09-26,6.7904
2022-09-27,6.7427
2022-09-28,6.933
2022-09-29,6.7845
2022-09-30,7.5228
2022-10-01,7.5228
2022-10-02,7.5228
2022-10-03,7.8035
2022-10-04,8.147
2022-10-05,8.0169
2022-10-06,7.97
2022-10-07,7.6129
2022-10-08,7.6129
2022-10-09,7.6129
2022-10-10,7.5894
2022-10-11,7.3995
2022-10-12,6.9978
2022-10-13,7.2921
2022-10-14,7.0159
2022-10-15,7.0159
2022-10-16,7.0159
2022-10-17,7.3556
2022-10-18,7.4555
2022-10-19,7.2308
2022-10-20,7.1226
2022-10-21,7.3345
2022-10-22,7.3345
2022-10-23,7.3345
2022-10-24,7.4767
2022-10-25,7.8013
2022-10-26,7.83
2022-10-27,7.5666
2022-10-28,7.7164
2022-10-29,7.7164
2022-10-30,7.7164
2022-10-31,7.5306
2022-11-01,7.5703
2022-11-02,7.4182
2022-11-03,7.1605
2022-11-04,7.2811
2022-11-05,7.2811
2022-11-06,7.2811
2022-11-07,7.4265
2022-11-08,7.7501
2022-11-09,7.6025
2022-11-10,8.9157
2022-11-11,9.5667
2022-11-12,9.5667
2022-11-13,9.5667
2022-11-14,8.9794
2022-11-15,9.043
2022-11-16,8.8573
2022-11-17,8.7749
2022-11-18,8.7224
2022-11-19,8.7224
2022-11-20,8.7224
2022-11-21,8.6423
2022-11-22,8.8992
2022-11-23,8.897
2022-11-24,8.897
2022-11-25,8.9457
2022-11-26,8.9457
2022-11-27,8.9457
2022-11-28,8.652
2022-11-29,8.6048
2022-11-30,8.9352
2022-12-01,9.0985
2022-12-02,9.0176
2022-12-03,9.0176
2022-12-04,9.0176
2022-12-05,8.8393
2022-12-06,8.667
2022-12-07,8.661
2022-12-08,8.7367
2022-12-09,8.5546
2022-12-10,8.5546
2022-12-11,8.5546
2022-12-12,8.6415
2022-12-13,8.8273
2022-12-14,8.461
2022-12-15,7.9651
2022-12-16,7.8572
2022-12-17,7.8572
2022-12-18,7.8572
2022-12-19,7.783
2022-12-20,7.7666
2022-12-21,8.0467
2022-12-22,7.8392
2022-12-23,7.9022
2022-12-24,7.9022
2022-12-25,7.9022
2022-12-26,7.9022
2022-12-27,7.8729
2022-12-28,7.6744
2022-12-29,7.9179
2022-12-30,10.0234
2022-12-31,10.0234
2023-01-01,10.0234
2023-01-02,10.0234
2023-01-03,10.0318
2023-01-04,10.2399
2023-01-05,9.9433
2023-01-06,10.3274
2023-01-07,10.3274
2023-01-08,10.3274
2023-01-09,10.5685
2023-01-10,10.7897
2023-01-11,11.0787
2023-01-12,11.0128
2023-01-13,10.913
2023-01-14,10.913
2023-01-15,10.913
2023-01-16,10.913
2023-01-17,10.9252
2023-01-18,10.7897
2023-01-19,10.4884
2023-01-20,10.8471
2023-01-21,10.8471
2023-01-22,10.8471
2023-01-23,10.9281
2023-01-24,10.816
2023-01-25,10.737
2023-01-26,10.5833
2023-01-27,10.7449
2023-01-28,10.7449
2023-01-29,10.7449
2023-01-30,10.4775
2023-01-31,10.7619
2023-02-01,11.0993
2023-02-02,11.9223
2023-02-03,11.6455
2023-02-04,11.6455
2023-02-05,11.6455
2023-02-06,11.3346
2023-02-07,11.4574
2023-02-08,11.1248
2023-02-09,10.8158
2023-02-10,10.8706
2023-02-11,10.8706
2023-02-12,10.8706
2023-02-13,11.224
2023-02-14,11.1805
2023-02-15,11.2924
2023-02-16,11.0135
2023-02-17,10.9804
2023-02-18,10.9804
2023-02-19,10.9804
2023-02-20,10.9804
2023-02-21,10.4605
2023-02-22,10.366
2023-02-23,10.4066
2023-02-24,10.1703
2023-02-25,10.1703
2023-02-26,10.1703
2023-02-27,10.3017
2023-02-28,10.3707
2023-03-01,10.262
2023-03-02,10.2648
2023-03-03,10.4851
2023-03-04,10.4851
2023-03-05,10.4851
2023-03-06,10.5891
2023-03-07,10.2752
2023-03-08,10.4057
2023-03-09,10.2799
2023-03-10,9.6853
2023-03-11,9.6853
2023-03-12,9.6853
2023-03-13,9.8375
2023-03-14,9.8309
2023-03-15,9.8394
2023-03-16,9.9803
2023-03-17,9.9822
2023-03-18,9.9822
