,CLX US Equity
2020-04-12,21.5065
2020-04-13,21.6378
2020-04-14,22.5648
2020-04-15,22.6971
2020-04-16,22.7857
2020-04-17,22.4742
2020-04-18,22.4742
2020-04-19,22.4742
2020-04-20,22.3628
2020-04-21,22.1899
2020-04-22,22.3107
2020-04-23,22.1013
2020-04-24,22.1774
2020-04-25,22.1774
2020-04-26,22.1774
2020-04-27,22.0107
2020-04-28,21.7909
2020-04-29,21.4774
2020-04-30,21.7388
2020-05-01,22.5258
2020-05-02,22.5258
2020-05-03,22.5258
2020-05-04,23.2137
2020-05-05,23.6551
2020-05-06,23.2682
2020-05-07,23.4989
2020-05-08,23.7149
2020-05-09,23.7149
2020-05-10,23.7149
2020-05-11,23.8995
2020-05-12,23.8858
2020-05-13,23.997
2020-05-14,23.9414
2020-05-15,24.321
2020-05-16,24.321
2020-05-17,24.321
2020-05-18,23.7044
2020-05-19,23.4706
2020-05-20,23.7348
2020-05-21,23.2273
2020-05-22,23.1424
2020-05-23,23.1424
2020-05-24,23.1424
2020-05-25,23.1424
2020-05-26,22.9893
2020-05-27,23.2902
2020-05-28,23.8103
2020-05-29,23.9456
2020-05-30,23.9456
2020-05-31,23.9456
2020-06-01,23.7317
2020-06-02,23.9991
2020-06-03,23.9162
2020-06-04,23.7359
2020-06-05,23.0354
2020-06-06,23.0354
2020-06-07,23.0354
2020-06-08,23.1602
2020-06-09,23.5073
2020-06-10,24.0557
2020-06-11,23.8072
2020-06-12,23.8271
2020-06-13,23.8271
2020-06-14,23.8271
2020-06-15,24.1323
2020-06-16,24.2057
2020-06-17,24.5486
2020-06-18,24.8201
2020-06-19,25.14
2020-06-20,25.14
2020-06-21,25.14
2020-06-22,25.0624
2020-06-23,24.6933
2020-06-24,24.5517
2020-06-25,24.8547
2020-06-26,24.8946
2020-06-27,24.8946
2020-06-28,24.8946
2020-06-29,25.1337
2020-06-30,23.3005
2020-07-01,23.3201
2020-07-02,23.5744
2020-07-03,23.5744
2020-07-04,23.5744
2020-07-05,23.5744
2020-07-06,23.5017
2020-07-07,23.7363
2020-07-08,23.9091
2020-07-09,24.2949
2020-07-10,24.3204
2020-07-11,24.3204
2020-07-12,24.3204
2020-07-13,23.9258
2020-07-14,24.395
2020-07-15,23.9022
2020-07-16,24.1388
2020-07-17,24.185
2020-07-18,24.185
2020-07-19,24.185
2020-07-20,24.1221
2020-07-21,24.023
2020-07-22,24.1035
2020-07-23,24.132
2020-07-24,24.0534
2020-07-25,24.0534
2020-07-26,24.0534
2020-07-27,24.2674
2020-07-28,24.2017
2020-07-29,24.4422
2020-07-30,24.4677
2020-07-31,24.9831
2020-08-01,24.9831
2020-08-02,24.9831
2020-08-03,24.5364
2020-08-04,25.1038
2020-08-05,25.0469
2020-08-06,24.9477
2020-08-07,25.0793
2020-08-08,25.0793
2020-08-09,25.0793
2020-08-10,24.6738
2020-08-11,23.5881
2020-08-12,24.0446
2020-08-13,23.8727
2020-08-14,23.8284
2020-08-15,23.8284
2020-08-16,23.8284
2020-08-17,24.0774
2020-08-18,24.2141
2020-08-19,24.1915
2020-08-20,24.2269
2020-08-21,24.0331
2020-08-22,24.0331
2020-08-23,24.0331
2020-08-24,23.7182
2020-08-25,23.3286
2020-08-26,23.4388
2020-08-27,23.4782
2020-08-28,23.1279
2020-08-29,23.1279
2020-08-30,23.1279
2020-08-31,23.7546
2020-09-01,23.4192
2020-09-02,23.7783
2020-09-03,23.0876
2020-09-04,22.6744
2020-09-05,22.6744
2020-09-06,22.6744
2020-09-07,22.6744
2020-09-08,22.7216
2020-09-09,23.4103
2020-09-10,22.9154
2020-09-11,22.82
2020-09-12,22.82
2020-09-13,22.82
2020-09-14,23.1604
2020-09-15,22.3861
2020-09-16,22.1657
2020-09-17,22.1165
2020-09-18,22.2444
2020-09-19,22.2444
2020-09-20,22.2444
2020-09-21,22.2818
2020-09-22,22.6606
2020-09-23,22.6459
2020-09-24,22.7895
2020-09-25,22.536
2020-09-26,22.536
2020-09-27,22.536
2020-09-28,22.5812
2020-09-29,22.428
2020-09-30,19.8121
2020-10-01,19.9398
2020-10-02,19.7301
2020-10-03,19.7301
2020-10-04,19.7301
2020-10-05,19.7206
2020-10-06,19.8966
2020-10-07,20.2485
2020-10-08,20.0525
2020-10-09,20.2192
2020-10-10,20.2192
2020-10-11,20.2192
2020-10-12,20.2735
2020-10-13,20.7699
2020-10-14,20.5765
2020-10-15,20.5282
2020-10-16,20.2364
2020-10-17,20.2364
2020-10-18,20.2364
2020-10-19,20.0215
2020-10-20,19.8583
2020-10-21,19.9222
2020-10-22,19.7849
2020-10-23,19.9041
2020-10-24,19.9041
2020-10-25,19.9041
2020-10-26,20.0413
2020-10-27,20.1665
2020-10-28,19.7953
2020-10-29,19.696
2020-10-30,19.5683
2020-10-31,19.5683
2020-11-01,19.5683
2020-11-02,20.3285
2020-11-03,20.0021
2020-11-04,20.0617
2020-11-05,20.0651
2020-11-06,20.5055
2020-11-07,20.5055
2020-11-08,20.5055
2020-11-09,18.5051
2020-11-10,18.7822
2020-11-11,19.1681
2020-11-12,19.5946
2020-11-13,19.5817
2020-11-14,19.5817
2020-11-15,19.5817
2020-11-16,19.6067
2020-11-17,19.7302
2020-11-18,19.3745
2020-11-19,19.1578
2020-11-20,19.2078
2020-11-21,19.2078
2020-11-22,19.2078
2020-11-23,19.1439
2020-11-24,18.9048
2020-11-25,19.0093
2020-11-26,19.0093
2020-11-27,19.2113
2020-11-28,19.2113
2020-11-29,19.2113
2020-11-30,19.2001
2020-12-01,19.2216
2020-12-02,19.0921
2020-12-03,19.0507
2020-12-04,18.9428
2020-12-05,18.9428
2020-12-06,18.9428
2020-12-07,18.9972
2020-12-08,19.1932
2020-12-09,18.9885
2020-12-10,18.9963
2020-12-11,19.0939
2020-12-12,19.0939
2020-12-13,19.0939
2020-12-14,19.15
2020-12-15,19.207
2020-12-16,19.2415
2020-12-17,19.1465
2020-12-18,19.2182
2020-12-19,19.2182
2020-12-20,19.2182
2020-12-21,19.156
2020-12-22,19.0645
2020-12-23,19.1457
2020-12-24,19.2726
2020-12-25,19.2726
2020-12-26,19.2726
2020-12-27,19.2726
2020-12-28,19.1388
2020-12-29,19.0965
2020-12-30,19.0343
2020-12-31,18.1585
2021-01-01,18.1585
2021-01-02,18.1585
2021-01-03,18.1585
2021-01-04,18.0378
2021-01-05,18.0027
2021-01-06,17.7908
2021-01-07,17.7109
2021-01-08,17.8258
2021-01-09,17.8258
2021-01-10,17.8258
2021-01-11,17.4907
2021-01-12,17.5323
2021-01-13,17.4915
2021-01-14,17.6391
2021-01-15,17.7997
2021-01-16,17.7997
2021-01-17,17.7997
2021-01-18,17.7997
2021-01-19,17.7174
2021-01-20,17.7516
2021-01-21,17.7745
2021-01-22,18.1935
2021-01-23,18.1935
2021-01-24,18.1935
2021-01-25,18.9771
2021-01-26,19.061
2021-01-27,19.8103
2021-01-28,18.7822
2021-01-29,18.7732
2021-01-30,18.7732
2021-01-31,18.7732
2021-02-01,18.8189
2021-02-02,18.3468
2021-02-03,18.3762
2021-02-04,17.2891
2021-02-05,17.2565
2021-02-06,17.2565
2021-02-07,17.2565
2021-02-08,17.1548
2021-02-09,16.9392
2021-02-10,16.8806
2021-02-11,16.678
2021-02-12,16.8269
2021-02-13,16.8269
2021-02-14,16.8269
2021-02-15,16.8269
2021-02-16,16.6137
2021-02-17,16.9726
2021-02-18,17.1263
2021-02-19,16.9148
2021-02-20,16.9148
2021-02-21,16.9148
2021-02-22,16.9734
2021-02-23,16.94
2021-02-24,16.6089
2021-02-25,16.4421
2021-02-26,16.4266
2021-02-27,16.4266
2021-02-28,16.4266
2021-03-01,16.3224
2021-03-02,16.2614
2021-03-03,16.3412
2021-03-04,16.1923
2021-03-05,16.6943
2021-03-06,16.6943
2021-03-07,16.6943
2021-03-08,16.9726
2021-03-09,16.8001
2021-03-10,17.0962
2021-03-11,16.8944
2021-03-12,17.0726
2021-03-13,17.0726
2021-03-14,17.0726
2021-03-15,17.0295
2021-03-16,17.0759
2021-03-17,17.1215
2021-03-18,16.7049
2021-03-19,16.8399
2021-03-20,16.8399
2021-03-21,16.8399
2021-03-22,17.1092
2021-03-23,17.3794
2021-03-24,17.0913
2021-03-25,17.2175
2021-03-26,17.1752
2021-03-27,17.1752
2021-03-28,17.1752
2021-03-29,17.5779
2021-03-30,17.4673
2021-03-31,22.9506
2021-04-01,22.9453
2021-04-02,22.9453
2021-04-03,22.9453
2021-04-04,22.9453
2021-04-05,23.1124
2021-04-06,23.0741
2021-04-07,23.0698
2021-04-08,22.9495
2021-04-09,22.6579
2021-04-10,22.6579
2021-04-11,22.6579
2021-04-12,22.7261
2021-04-13,22.5079
2021-04-14,22.493
2021-04-15,22.8325
2021-04-16,22.7218
2021-04-17,22.7218
2021-04-18,22.7218
2021-04-19,22.6399
2021-04-20,23.1198
2021-04-21,23.2709
2021-04-22,23.1837
2021-04-23,22.4887
2021-04-24,22.4887
2021-04-25,22.4887
2021-04-26,22.4121
2021-04-27,22.2514
2021-04-28,22.1195
2021-04-29,22.212
2021-04-30,21.6268
2021-05-01,21.6268
2021-05-02,21.6268
2021-05-03,21.4301
2021-05-04,21.6373
2021-05-05,21.7962
2021-05-06,21.8488
2021-05-07,21.6805
2021-05-08,21.6805
2021-05-09,21.6805
2021-05-10,22.2045
2021-05-11,21.9888
2021-05-12,21.5721
2021-05-13,21.6405
2021-05-14,21.5027
2021-05-15,21.5027
2021-05-16,21.5027
2021-05-17,21.4353
2021-05-18,21.5384
2021-05-19,21.4332
2021-05-20,21.4679
2021-05-21,21.1901
2021-05-22,21.1901
2021-05-23,21.1901
2021-05-24,21.2396
2021-05-25,21.2217
2021-05-26,21.1123
2021-05-27,20.9934
2021-05-28,21.0197
2021-05-29,21.0197
2021-05-30,21.0197
2021-05-31,21.0197
2021-06-01,21.0123
2021-06-02,21.1407
2021-06-03,21.2291
2021-06-04,21.2596
2021-06-05,21.2596
2021-06-06,21.2596
2021-06-07,21.2207
2021-06-08,20.9166
2021-06-09,20.9113
2021-06-10,20.9765
2021-06-11,20.9597
2021-06-12,20.9597
2021-06-13,20.9597
2021-06-14,20.7566
2021-06-15,20.6819
2021-06-16,20.7482
2021-06-17,20.885
2021-06-18,20.6251
2021-06-19,20.6251
2021-06-20,20.6251
2021-06-21,20.6188
2021-06-22,20.7935
2021-06-23,20.5977
2021-06-24,20.5704
2021-06-25,21.0113
2021-06-26,21.0113
2021-06-27,21.0113
2021-06-28,21.309
2021-06-29,21.3006
2021-06-30,27.4259
2021-07-01,27.2836
2021-07-02,27.3427
2021-07-03,27.3427
2021-07-04,27.3427
2021-07-05,27.3427
2021-07-06,27.6124
2021-07-07,28.1584
2021-07-08,27.6902
2021-07-09,27.556
2021-07-10,27.556
2021-07-11,27.556
2021-07-12,27.4111
2021-07-13,27.2971
2021-07-14,27.5184
2021-07-15,27.6486
2021-07-16,28.2859
2021-07-17,28.2859
2021-07-18,28.2859
2021-07-19,28.4764
2021-07-20,27.7586
2021-07-21,27.2823
2021-07-22,27.5332
2021-07-23,28.0779
2021-07-24,28.0779
2021-07-25,28.0779
2021-07-26,28.1919
2021-07-27,27.8176
2021-07-28,27.6674
2021-07-29,27.819
2021-07-30,27.5573
2021-07-31,27.5573
2021-08-01,27.5573
2021-08-02,27.5989
2021-08-03,25.2993
2021-08-04,25.5073
2021-08-05,25.2322
2021-08-06,25.1008
2021-08-07,25.1008
2021-08-08,25.1008
2021-08-09,25.4053
2021-08-10,25.1268
2021-08-11,25.3493
2021-08-12,25.3811
2021-08-13,25.605
2021-08-14,25.605
2021-08-15,25.605
2021-08-16,25.7958
2021-08-17,25.972
2021-08-18,25.6037
2021-08-19,25.9561
2021-08-20,25.8183
2021-08-21,25.8183
2021-08-22,25.8183
2021-08-23,25.5719
2021-08-24,25.3719
2021-08-25,25.1254
2021-08-26,25.148
2021-08-27,25.1294
2021-08-28,25.1294
2021-08-29,25.1294
2021-08-30,25.3917
2021-08-31,25.552
2021-09-01,25.9164
2021-09-02,25.8104
2021-09-03,25.7455
2021-09-04,25.7455
2021-09-05,25.7455
2021-09-06,25.7455
2021-09-07,25.5626
2021-09-08,25.7773
2021-09-09,25.6686
2021-09-10,25.768
2021-09-11,25.768
2021-09-12,25.768
2021-09-13,25.9707
2021-09-14,26.1071
2021-09-15,25.6673
2021-09-16,25.3613
2021-09-17,25.2924
2021-09-18,25.2924
2021-09-19,25.2924
2021-09-20,25.1188
2021-09-21,24.985
2021-09-22,24.7757
2021-09-23,24.8022
2021-09-24,25.0897
2021-09-25,25.0897
2021-09-26,25.0897
2021-09-27,25.1307
2021-09-28,25.3679
2021-09-29,25.56
2021-09-30,34.8712
2021-10-01,34.6729
2021-10-02,34.6729
2021-10-03,34.6729
2021-10-04,34.5292
2021-10-05,34.3272
2021-10-06,34.8013
2021-10-07,34.7813
2021-10-08,34.4937
2021-10-09,34.4937
2021-10-10,34.4937
2021-10-11,34.2589
2021-10-12,34.3991
2021-10-13,33.9932
2021-10-14,34.5046
2021-10-15,34.45
2021-10-16,34.45
2021-10-17,34.45
2021-10-18,33.9623
2021-10-19,33.6765
2021-10-20,34.0496
2021-10-21,33.8712
2021-10-22,34.1224
2021-10-23,34.1224
2021-10-24,34.1224
2021-10-25,34.1588
2021-10-26,34.0806
2021-10-27,33.7821
2021-10-28,34.1989
2021-10-29,34.4082
2021-10-30,34.4082
2021-10-31,34.4082
2021-11-01,34.4811
2021-11-02,34.8434
2021-11-03,34.8379
2021-11-04,34.6704
2021-11-05,34.4557
2021-11-06,34.4557
2021-11-07,34.4557
2021-11-08,34.6395
2021-11-09,34.9817
2021-11-10,34.8525
2021-11-11,34.9435
2021-11-12,34.9617
2021-11-13,34.9617
2021-11-14,34.9617
2021-11-15,35.6606
2021-11-16,35.6661
2021-11-17,35.546
2021-11-18,34.9125
2021-11-19,35.1328
2021-11-20,35.1328
2021-11-21,35.1328
2021-11-22,35.2474
2021-11-23,35.4713
2021-11-24,35.3312
2021-11-25,35.3312
2021-11-26,36.4488
2021-11-27,36.4488
2021-11-28,36.4488
2021-11-29,35.5296
2021-11-30,34.381
2021-12-01,34.9107
2021-12-02,35.0399
2021-12-03,35.3476
2021-12-04,35.3476
2021-12-05,35.3476
2021-12-06,35.4513
2021-12-07,34.8197
2021-12-08,35.2784
2021-12-09,35.1219
2021-12-10,35.4149
2021-12-11,35.4149
2021-12-12,35.4149
2021-12-13,36.0611
2021-12-14,36.1685
2021-12-15,36.7983
2021-12-16,37.1696
2021-12-17,36.4397
2021-12-18,36.4397
2021-12-19,36.4397
2021-12-20,36.8838
2021-12-21,35.8936
2021-12-22,35.8226
2021-12-23,35.6515
2021-12-24,35.6515
2021-12-25,35.6515
2021-12-26,35.6515
2021-12-27,35.8445
2021-12-28,36.0338
2021-12-29,35.9337
2021-12-30,36.1048
2021-12-31,54.7474
2022-01-01,54.7474
2022-01-02,54.7474
2022-01-03,54.9031
2022-01-04,55.0833
2022-01-05,55.5856
2022-01-06,55.8887
2022-01-07,56.26
2022-01-08,56.26
2022-01-09,56.26
2022-01-10,56.2054
2022-01-11,56.1699
2022-01-12,56.8361
2022-01-13,57.0982
2022-01-14,58.0893
2022-01-15,58.0893
2022-01-16,58.0893
2022-01-17,58.0893
2022-01-18,56.5631
2022-01-19,56.5959
2022-01-20,55.1898
2022-01-21,55.9051
2022-01-22,55.9051
2022-01-23,55.9051
2022-01-24,55.4546
2022-01-25,54.7939
2022-01-26,52.1155
2022-01-27,52.3202
2022-01-28,52.7216
2022-01-29,52.7216
2022-01-30,52.7216
2022-01-31,52.9728
2022-02-01,53.213
2022-02-02,52.7352
2022-02-03,52.3564
2022-02-04,45.8125
2022-02-05,45.8125
2022-02-06,45.8125
2022-02-07,47.1251
2022-02-08,46.3074
2022-02-09,46.2008
2022-02-10,45.8043
2022-02-11,46.5317
2022-02-12,46.5317
2022-02-13,46.5317
2022-02-14,46.2336
2022-02-15,46.1488
2022-02-16,45.7769
2022-02-17,47.0704
2022-02-18,48.3119
2022-02-19,48.3119
2022-02-20,48.3119
2022-02-21,48.3119
2022-02-22,47.7513
2022-02-23,47.4888
2022-02-24,46.3129
2022-02-25,47.4997
2022-02-26,47.4997
2022-02-27,47.4997
2022-02-28,47.0102
2022-03-01,46.7614
2022-03-02,46.745
2022-03-03,46.9173
2022-03-04,46.7231
2022-03-05,46.7231
2022-03-06,46.7231
2022-03-07,46.9282
2022-03-08,45.0003
2022-03-09,44.6803
2022-03-10,43.6357
2022-03-11,42.736
2022-03-12,42.736
2022-03-13,42.736
2022-03-14,42.0414
2022-03-15,42.8646
2022-03-16,43.1189
2022-03-17,43.4662
2022-03-18,43.7396
2022-03-19,43.7396
2022-03-20,43.7396
2022-03-21,43.7533
2022-03-22,44.3713
2022-03-23,44.2756
2022-03-24,43.8135
2022-03-25,44.4588
2022-03-26,44.4588
2022-03-27,44.4588
2022-03-28,45.0522
2022-03-29,45.3421
2022-03-30,45.2902
2022-03-31,28.7348
2022-04-01,29.3971
2022-04-02,29.3971
2022-04-03,29.3971
2022-04-04,29.7753
2022-04-05,29.6359
2022-04-06,29.5871
2022-04-07,29.9775
2022-04-08,30.0368
2022-04-09,30.0368
2022-04-10,30.0368
2022-04-11,30.2547
2022-04-12,30.0281
2022-04-13,29.8433
2022-04-14,29.8747
2022-04-15,29.8747
2022-04-16,29.8747
2022-04-17,29.8747
2022-04-18,29.5174
2022-04-19,29.8294
2022-04-20,29.9845
2022-04-21,30.3244
2022-04-22,30.7602
2022-04-23,30.7602
2022-04-24,30.7602
2022-04-25,31.046
2022-04-26,29.9967
2022-04-27,30.2477
2022-04-28,30.3575
2022-04-29,29.5087
2022-04-30,29.5087
2022-05-01,29.5087
2022-05-02,29.48
2022-05-03,30.2262
2022-05-04,30.5871
2022-05-05,30.35
2022-05-06,31.3384
2022-05-07,31.3384
2022-05-08,31.3384
2022-05-09,31.9469
2022-05-10,31.7377
2022-05-11,31.4988
2022-05-12,31.8771
2022-05-13,32.095
2022-05-14,32.095
2022-05-15,32.095
2022-05-16,31.8876
2022-05-17,31.8283
2022-05-18,29.9246
2022-05-19,28.5857
2022-05-20,28.6118
2022-05-21,28.6118
2022-05-22,28.6118
2022-05-23,28.8367
2022-05-24,29.1871
2022-05-25,29.2726
2022-05-26,30.024
2022-05-27,30.4267
2022-05-28,30.4267
2022-05-29,30.4267
2022-05-30,30.4267
2022-05-31,29.8426
2022-06-01,29.0302
2022-06-02,29.1383
2022-06-03,28.713
2022-06-04,28.713
2022-06-05,28.713
2022-06-06,28.3922
2022-06-07,27.911
2022-06-08,27.9197
2022-06-09,27.5292
2022-06-10,27.3566
2022-06-11,27.3566
2022-06-12,27.3566
2022-06-13,26.9696
2022-06-14,26.2304
2022-06-15,25.9672
2022-06-16,25.8696
2022-06-17,25.8957
2022-06-18,25.8957
2022-06-19,25.8957
2022-06-20,25.8957
2022-06-21,26.4013
2022-06-22,27.5379
2022-06-23,28.9274
2022-06-24,29.039
2022-06-25,29.039
2022-06-26,29.039
2022-06-27,28.6066
2022-06-28,28.3748
2022-06-29,28.828
2022-06-30,27.2851
2022-07-01,27.7643
2022-07-02,27.7643
2022-07-03,27.7643
2022-07-04,27.7643
2022-07-05,27.9038
2022-07-06,28.2172
2022-07-07,28.017
2022-07-08,27.3475
2022-07-09,27.3475
2022-07-10,27.3475
2022-07-11,27.4197
2022-07-12,27.7626
2022-07-13,28.3715
2022-07-14,28.3583
2022-07-15,28.5471
2022-07-16,28.5471
2022-07-17,28.5471
2022-07-18,28.0646
2022-07-19,28.7194
2022-07-20,28.4043
2022-07-21,28.4289
2022-07-22,28.4125
2022-07-23,28.4125
2022-07-24,28.4125
2022-07-25,28.3994
2022-07-26,27.9842
2022-07-27,27.4984
2022-07-28,27.8906
2022-07-29,27.4262
2022-07-30,27.4262
2022-07-31,27.4262
2022-08-01,27.9924
2022-08-02,27.7462
2022-08-03,27.8742
2022-08-04,26.7567
2022-08-05,26.9585
2022-08-06,26.9585
2022-08-07,26.9585
2022-08-08,27.8759
2022-08-09,27.6839
2022-08-10,27.9756
2022-08-11,27.8968
2022-08-12,28.1858
2022-08-13,28.1858
2022-08-14,28.1858
2022-08-15,28.5898
2022-08-16,28.7392
2022-08-17,28.5586
2022-08-18,28.5701
2022-08-19,28.5964
2022-08-20,28.5964
2022-08-21,28.5964
2022-08-22,28.6391
2022-08-23,28.4699
2022-08-24,28.4502
2022-08-25,28.4371
2022-08-26,27.9165
2022-08-27,27.9165
2022-08-28,27.9165
2022-08-29,27.9806
2022-08-30,28.0709
2022-08-31,27.8525
2022-09-01,28.1087
2022-09-02,27.6078
2022-09-03,27.6078
2022-09-04,27.6078
2022-09-05,27.6078
2022-09-06,27.5848
2022-09-07,28.1891
2022-09-08,28.0922
2022-09-09,28.4798
2022-09-10,28.4798
2022-09-11,28.4798
2022-09-12,28.4634
2022-09-13,27.7966
2022-09-14,27.4074
2022-09-15,27.2202
2022-09-16,27.4304
2022-09-17,27.4304
2022-09-18,27.4304
2022-09-19,27.6209
2022-09-20,27.3533
2022-09-21,27.4633
2022-09-22,27.35
2022-09-23,27.3992
2022-09-24,27.3992
2022-09-25,27.3992
2022-09-26,27.1447
2022-09-27,26.4139
2022-09-28,26.5256
2022-09-29,26.0132
2022-09-30,26.9046
2022-10-01,26.9046
2022-10-02,26.9046
2022-10-03,27.1481
2022-10-04,27.4704
2022-10-05,27.4827
2022-10-06,27.2345
2022-10-07,26.4783
2022-10-08,26.4783
2022-10-09,26.4783
2022-10-10,26.4993
2022-10-11,26.9134
2022-10-12,27.0678
2022-10-13,27.3626
2022-10-14,27.4486
2022-10-15,27.4486
2022-10-16,27.4486
2022-10-17,27.782
2022-10-18,28.1259
2022-10-19,28.4277
2022-10-20,27.768
2022-10-21,28.3189
2022-10-22,28.3189
2022-10-23,28.3189
2022-10-24,28.7225
2022-10-25,29.0577
2022-10-26,29.2349
2022-10-27,29.5139
2022-10-28,30.4053
2022-10-29,30.4053
2022-10-30,30.4053
2022-10-31,30.0368
2022-11-01,30.1534
2022-11-02,28.5756
2022-11-03,28.6721
2022-11-04,29.1039
2022-11-05,29.1039
2022-11-06,29.1039
2022-11-07,29.6725
2022-11-08,29.511
2022-11-09,29.0319
2022-11-10,29.6813
2022-11-11,29.318
2022-11-12,29.318
2022-11-13,29.318
2022-11-14,29.4479
2022-11-15,29.848
2022-11-16,29.4812
2022-11-17,30.0112
2022-11-18,30.1745
2022-11-19,30.1745
2022-11-20,30.1745
2022-11-21,30.6203
2022-11-22,30.9134
2022-11-23,30.5817
2022-11-24,30.5817
2022-11-25,30.6501
2022-11-26,30.6501
2022-11-27,30.6501
2022-11-28,30.5676
2022-11-29,30.2868
2022-11-30,30.5009
2022-12-01,30.7133
2022-12-02,30.8572
2022-12-03,30.8572
2022-12-04,30.8572
2022-12-05,30.5659
2022-12-06,30.2026
2022-12-07,30.6185
2022-12-08,30.7747
2022-12-09,30.5237
2022-12-10,30.5237
2022-12-11,30.5237
2022-12-12,30.7326
2022-12-13,30.3201
2022-12-14,30.4325
2022-12-15,30.1008
2022-12-16,29.7901
2022-12-17,29.7901
2022-12-18,29.7901
2022-12-19,29.827
2022-12-20,29.4865
2022-12-21,29.6146
2022-12-22,29.9305
2022-12-23,29.7041
2022-12-24,29.7041
2022-12-25,29.7041
2022-12-26,29.7041
2022-12-27,29.7269
2022-12-28,29.397
2022-12-29,29.4075
2022-12-30,27.7168
2022-12-31,27.7168
2023-01-01,27.7168
2023-01-02,27.7168
2023-01-03,28.0404
2023-01-04,28.2851
2023-01-05,28.0102
2023-01-06,28.4058
2023-01-07,28.4058
2023-01-08,28.4058
2023-01-09,28.1074
2023-01-10,27.8258
2023-01-11,27.9884
2023-01-12,28.1343
2023-01-13,28.6858
2023-01-14,28.6858
2023-01-15,28.6858
2023-01-16,28.6858
2023-01-17,29.001
2023-01-18,28.2181
2023-01-19,27.6263
2023-01-20,28.0907
2023-01-21,28.0907
2023-01-22,28.0907
2023-01-23,28.141
2023-01-24,27.8258
2023-01-25,27.9079
2023-01-26,27.9767
2023-01-27,27.7453
2023-01-28,27.7453
2023-01-29,27.7453
2023-01-30,28.0219
2023-01-31,28.4478
2023-02-01,28.4008
2023-02-02,27.856
2023-02-03,30.1671
2023-02-04,30.1671
2023-02-05,30.1671
2023-02-06,29.7978
2023-02-07,29.6501
2023-02-08,29.5226
2023-02-09,29.3816
2023-02-10,29.4521
2023-02-11,29.4521
2023-02-12,29.4521
2023-02-13,29.8515
2023-02-14,29.8146
2023-02-15,29.9925
2023-02-16,29.8146
2023-02-17,29.9757
2023-02-18,29.9757
2023-02-19,29.9757
2023-02-20,29.9757
2023-02-21,30.1083
2023-02-22,30.115
2023-02-23,29.9153
2023-02-24,30.0429
2023-02-25,30.0429
2023-02-26,30.0429
2023-02-27,30.2157
2023-02-28,30.2795
2023-03-01,30.1536
2023-03-02,30.454
2023-03-03,30.345
2023-03-04,30.345
2023-03-05,30.345
2023-03-06,29.7072
2023-03-07,29.6803
2023-03-08,29.5696
2023-03-09,29.2591
2023-03-10,29.3883
2023-03-11,29.3883
2023-03-12,29.3883
2023-03-13,29.5813
2023-03-14,30.0026
2023-03-15,30.4306
2023-03-16,30.1822
