,BCO US Equity
2020-12-10,33.1443
2020-12-11,32.6243
2020-12-12,32.6243
2020-12-13,32.6243
2020-12-14,32.0533
2020-12-15,33.1782
2020-12-16,32.938
2020-12-17,32.9719
2020-12-18,33.181
2020-12-19,33.181
2020-12-20,33.181
2020-12-21,32.8447
2020-12-22,32.921
2020-12-23,33.1641
2020-12-24,33.0878
2020-12-25,33.0878
2020-12-26,33.0878
2020-12-27,33.0878
2020-12-28,33.2828
2020-12-29,33.003
2020-12-30,33.2743
2020-12-31,27.539
2021-01-01,27.539
2021-01-02,27.539
2021-01-03,27.539
2021-01-04,27.0227
2021-01-05,27.2149
2021-01-06,27.7173
2021-01-07,27.7011
2021-01-08,27.2982
2021-01-09,27.2982
2021-01-10,27.2982
2021-01-11,26.9532
2021-01-12,27.5992
2021-01-13,27.4881
2021-01-14,28.0206
2021-01-15,27.7683
2021-01-16,27.7683
2021-01-17,27.7683
2021-01-18,27.7683
2021-01-19,27.8447
2021-01-20,27.7289
2021-01-21,28.0623
2021-01-22,27.3839
2021-01-23,27.3839
2021-01-24,27.3839
2021-01-25,27.5136
2021-01-26,27.0158
2021-01-27,26.8838
2021-01-28,27.0505
2021-01-29,26.643
2021-01-30,26.643
2021-01-31,26.643
2021-02-01,26.9393
2021-02-02,27.3955
2021-02-03,26.7889
2021-02-04,27.5807
2021-02-05,27.4279
2021-02-06,27.4279
2021-02-07,27.4279
2021-02-08,27.847
2021-02-09,28.185
2021-02-10,28.0878
2021-02-11,27.8748
2021-02-12,27.8678
2021-02-13,27.8678
2021-02-14,27.8678
2021-02-15,27.8678
2021-02-16,27.8701
2021-02-17,27.7312
2021-02-18,27.5112
2021-02-19,27.715
2021-02-20,27.715
2021-02-21,27.715
2021-02-22,28.4652
2021-02-23,29.5904
2021-02-24,29.4839
2021-02-25,28.6898
2021-02-26,28.6574
2021-02-27,28.6574
2021-02-28,28.6574
2021-03-01,29.3195
2021-03-02,28.8433
2021-03-03,28.7853
2021-03-04,28.5488
2021-03-05,29.4022
2021-03-06,29.4022
2021-03-07,29.4022
2021-03-08,29.8359
2021-03-09,30.026
2021-03-10,30.0724
2021-03-11,30.1142
2021-03-12,29.9217
2021-03-13,29.9217
2021-03-14,29.9217
2021-03-15,30.1629
2021-03-16,30.1559
2021-03-17,30.0701
2021-03-18,29.9959
2021-03-19,30.0191
2021-03-20,30.0191
2021-03-21,30.0191
2021-03-22,29.7014
2021-03-23,28.899
2021-03-24,28.5099
2021-03-25,29.2552
2021-03-26,29.367
2021-03-27,29.367
2021-03-28,29.367
2021-03-29,28.829
2021-03-30,29.3157
2021-03-31,24.1809
2021-04-01,24.1828
2021-04-02,24.1828
2021-04-03,24.1828
2021-04-04,24.1828
2021-04-05,24.3821
2021-04-06,24.5928
2021-04-07,24.3195
2021-04-08,24.3062
2021-04-09,24.2777
2021-04-10,24.2777
2021-04-11,24.2777
2021-04-12,24.2796
2021-04-13,24.1373
2021-04-14,24.3612
2021-04-15,24.2094
2021-04-16,24.329
2021-04-17,24.329
2021-04-18,24.329
2021-04-19,24.1487
2021-04-20,23.7805
2021-04-21,23.8621
2021-04-22,23.5964
2021-04-23,23.7995
2021-04-24,23.7995
2021-04-25,23.7995
2021-04-26,23.7255
2021-04-27,23.7406
2021-04-28,23.9437
2021-04-29,24.3767
2021-04-30,24.3216
2021-05-01,24.3216
2021-05-02,24.3216
2021-05-03,24.2836
2021-05-04,24.088
2021-05-05,24.0766
2021-05-06,24.0956
2021-05-07,24.4412
2021-05-08,24.4412
2021-05-09,24.4412
2021-05-10,24.3197
2021-05-11,24.1355
2021-05-12,23.7614
2021-05-13,24.0918
2021-05-14,24.2684
2021-05-15,24.2684
2021-05-16,24.2684
2021-05-17,24.2741
2021-05-18,24.2513
2021-05-19,24.0804
2021-05-20,23.8658
2021-05-21,23.75
2021-05-22,23.75
2021-05-23,23.75
2021-05-24,23.7899
2021-05-25,23.393
2021-05-26,23.5867
2021-05-27,23.6038
2021-05-28,23.4651
2021-05-29,23.4651
2021-05-30,23.4651
2021-05-31,23.4651
2021-06-01,23.4423
2021-06-02,23.0796
2021-06-03,23.2088
2021-06-04,23.0682
2021-06-05,23.0682
2021-06-06,23.0682
2021-06-07,23.0531
2021-06-08,23.5924
2021-06-09,23.4784
2021-06-10,23.317
2021-06-11,23.6721
2021-06-12,23.6721
2021-06-13,23.6721
2021-06-14,23.6702
2021-06-15,23.6721
2021-06-16,23.6835
2021-06-17,23.4936
2021-06-18,23.3113
2021-06-19,23.3113
2021-06-20,23.3113
2021-06-21,23.7785
2021-06-22,23.9893
2021-06-23,23.8981
2021-06-24,24.0007
2021-06-25,24.295
2021-06-26,24.295
2021-06-27,24.295
2021-06-28,24.0215
2021-06-29,23.7405
2021-06-30,19.0515
2021-07-01,19.3178
2021-07-02,19.2778
2021-07-03,19.2778
2021-07-04,19.2778
2021-07-05,19.2778
2021-07-06,18.7926
2021-07-07,18.7926
2021-07-08,18.7438
2021-07-09,19.1595
2021-07-10,19.1595
2021-07-11,19.1595
2021-07-12,19.3355
2021-07-13,19.3666
2021-07-14,19.2749
2021-07-15,19.1595
2021-07-16,18.9331
2021-07-17,18.9331
2021-07-18,18.9331
2021-07-19,18.5721
2021-07-20,18.8902
2021-07-21,19.198
2021-07-22,18.5869
2021-07-23,18.7586
2021-07-24,18.7586
2021-07-25,18.7586
2021-07-26,18.8029
2021-07-27,18.6722
2021-07-28,18.958
2021-07-29,19.1564
2021-07-30,19.0779
2021-07-31,19.0779
2021-08-01,19.0779
2021-08-02,19.2349
2021-08-03,19.1579
2021-08-04,18.9787
2021-08-05,19.3963
2021-08-06,19.4155
2021-08-07,19.4155
2021-08-08,19.4155
2021-08-09,19.0898
2021-08-10,19.189
2021-08-11,19.4584
2021-08-12,19.5088
2021-08-13,19.26
2021-08-14,19.26
2021-08-15,19.26
2021-08-16,19.3548
2021-08-17,19.2586
2021-08-18,18.9965
2021-08-19,18.961
2021-08-20,19.0468
2021-08-21,19.0468
2021-08-22,19.0468
2021-08-23,19.1327
2021-08-24,19.1594
2021-08-25,19.2082
2021-08-26,18.9906
2021-08-27,19.3592
2021-08-28,19.3592
2021-08-29,19.3592
2021-08-30,19.1949
2021-08-31,19.2556
2021-09-01,19.2763
2021-09-02,19.3874
2021-09-03,19.3918
2021-09-04,19.3918
2021-09-05,19.3918
2021-09-06,19.3918
2021-09-07,19.0765
2021-09-08,18.9624
2021-09-09,18.6012
2021-09-10,18.5553
2021-09-11,18.5553
2021-09-12,18.5553
2021-09-13,18.8455
2021-09-14,18.3924
2021-09-15,18.4694
2021-09-16,18.4413
2021-09-17,18.3199
2021-09-18,18.3199
2021-09-19,18.3199
2021-09-20,17.9394
2021-09-21,17.6033
2021-09-22,17.5707
2021-09-23,17.433
2021-09-24,17.2642
2021-09-25,17.2642
2021-09-26,17.2642
2021-09-27,17.3471
2021-09-28,17.1561
2021-09-29,17.1295
2021-09-30,16.9792
2021-10-01,17.1223
2021-10-02,17.1223
2021-10-03,17.1223
2021-10-04,17.0999
2021-10-05,17.0626
2021-10-06,16.9956
2021-10-07,17.1938
2021-10-08,17.0343
2021-10-09,17.0343
2021-10-10,17.0343
2021-10-11,16.784
2021-10-12,16.7914
2021-10-13,16.7929
2021-10-14,16.7914
2021-10-15,16.7944
2021-10-16,16.7944
2021-10-17,16.7944
2021-10-18,16.784
2021-10-19,16.7109
2021-10-20,16.6856
2021-10-21,16.8063
2021-10-22,16.3369
2021-10-23,16.3369
2021-10-24,16.3369
2021-10-25,16.4263
2021-10-26,16.3413
2021-10-27,17.3533
2021-10-28,17.7631
2021-10-29,17.6792
2021-10-30,17.6792
2021-10-31,17.6792
2021-11-01,17.5821
2021-11-02,17.5483
2021-11-03,17.7336
2021-11-04,17.8867
2021-11-05,17.9117
2021-11-06,17.9117
2021-11-07,17.9117
2021-11-08,17.5291
2021-11-09,17.2584
2021-11-10,17.1628
2021-11-11,17.0834
2021-11-12,17.2511
2021-11-13,17.2511
2021-11-14,17.2511
2021-11-15,17.3997
2021-11-16,17.5703
2021-11-17,17.4114
2021-11-18,17.3143
2021-11-19,17.3217
2021-11-20,17.3217
2021-11-21,17.3217
2021-11-22,17.1922
2021-11-23,17.279
2021-11-24,17.4453
2021-11-25,17.4453
2021-11-26,16.8215
2021-11-27,16.8215
2021-11-28,16.8215
2021-11-29,16.6935
2021-11-30,16.5434
2021-12-01,16.3978
2021-12-02,16.692
2021-12-03,16.6552
2021-12-04,16.6552
2021-12-05,16.6552
2021-12-06,16.9112
2021-12-07,16.8597
2021-12-08,16.9612
2021-12-09,17.0069
2021-12-10,16.9686
2021-12-11,16.9686
2021-12-12,16.9686
2021-12-13,17.0069
2021-12-14,17.0672
2021-12-15,16.5567
2021-12-16,16.923
2021-12-17,17.0392
2021-12-18,17.0392
2021-12-19,17.0392
2021-12-20,16.6332
2021-12-21,16.8965
2021-12-22,16.8656
2021-12-23,17.0686
2021-12-24,17.0686
2021-12-25,17.0686
2021-12-26,17.0686
2021-12-27,17.2408
2021-12-28,17.2599
2021-12-29,17.2835
2021-12-30,17.2364
2021-12-31,16.8343
2022-01-01,16.8343
2022-01-02,16.8343
2022-01-03,16.8135
2022-01-04,16.9881
2022-01-05,16.9355
2022-01-06,16.9521
2022-01-07,17.2015
2022-01-08,17.2015
2022-01-09,17.2015
2022-01-10,17.3387
2022-01-11,17.5909
2022-01-12,17.6214
2022-01-13,17.7129
2022-01-14,17.8348
2022-01-15,17.8348
2022-01-16,17.8348
2022-01-17,17.8348
2022-01-18,17.6824
2022-01-19,17.6893
2022-01-20,17.5785
2022-01-21,17.3318
2022-01-22,17.3318
2022-01-23,17.3318
2022-01-24,17.3249
2022-01-25,17.4343
2022-01-26,17.2514
2022-01-27,17.3069
2022-01-28,17.4385
2022-01-29,17.4385
2022-01-30,17.4385
2022-01-31,17.4177
2022-02-01,17.4011
2022-02-02,17.3858
2022-02-03,17.4898
2022-02-04,17.3775
2022-02-05,17.3775
2022-02-06,17.3775
2022-02-07,17.3955
2022-02-08,17.4482
2022-02-09,17.5909
2022-02-10,17.4593
2022-02-11,17.3803
2022-02-12,17.3803
2022-02-13,17.3803
2022-02-14,17.2985
2022-02-15,17.4163
2022-02-16,17.4856
2022-02-17,17.3443
2022-02-18,17.3415
2022-02-19,17.3415
2022-02-20,17.3415
2022-02-21,17.3415
2022-02-22,17.25
2022-02-23,17.451
2022-02-24,17.5605
2022-02-25,17.5216
2022-02-26,17.5216
2022-02-27,17.5216
2022-02-28,17.1394
2022-03-01,16.9195
2022-03-02,17.1045
2022-03-03,16.9571
2022-03-04,16.8297
2022-03-05,16.8297
2022-03-06,16.8297
2022-03-07,16.3753
2022-03-08,16.3753
2022-03-09,16.5603
2022-03-10,16.3284
2022-03-11,16.2734
2022-03-12,16.2734
2022-03-13,16.2734
2022-03-14,16.3981
2022-03-15,16.4182
2022-03-16,16.697
2022-03-17,16.6595
2022-03-18,16.6313
2022-03-19,16.6313
2022-03-20,16.6313
2022-03-21,16.6541
2022-03-22,16.5536
2022-03-23,16.5536
2022-03-24,16.5592
2022-03-25,16.7402
2022-03-26,16.7402
2022-03-27,16.7402
2022-03-28,16.8395
2022-03-29,16.9213
2022-03-30,16.8354
2022-03-31,17.4912
2022-04-01,17.5259
2022-04-02,17.5259
2022-04-03,17.5259
2022-04-04,17.4828
2022-04-05,17.337
2022-04-06,17.1967
2022-04-07,16.9855
2022-04-08,16.8174
2022-04-09,16.8174
2022-04-10,16.8174
2022-04-11,16.8285
2022-04-12,16.7869
2022-04-13,17.1591
2022-04-14,17.1897
2022-04-15,17.1897
2022-04-16,17.1897
2022-04-17,17.1897
2022-04-18,17.0994
2022-04-19,17.2494
2022-04-20,17.2883
2022-04-21,17.1189
2022-04-22,16.8674
2022-04-23,16.8674
2022-04-24,16.8674
2022-04-25,16.7466
2022-04-26,16.4021
2022-04-27,16.2757
2022-04-28,16.3965
2022-04-29,16.234
2022-04-30,16.234
2022-05-01,16.234
2022-05-02,16.1381
2022-05-03,16.2479
2022-05-04,16.3701
2022-05-05,15.8922
2022-05-06,15.7492
2022-05-07,15.7492
2022-05-08,15.7492
2022-05-09,15.8103
2022-05-10,15.8977
2022-05-11,15.7384
2022-05-12,15.6533
2022-05-13,15.7769
2022-05-14,15.7769
2022-05-15,15.7769
2022-05-16,15.7357
2022-05-17,16.0447
2022-05-18,15.8812
2022-05-19,15.8867
2022-05-20,15.8332
2022-05-21,15.8332
2022-05-22,15.8332
2022-05-23,15.9334
2022-05-24,16.0007
2022-05-25,16.1559
2022-05-26,16.3317
2022-05-27,16.4869
2022-05-28,16.4869
2022-05-29,16.4869
2022-05-30,16.4869
2022-05-31,16.399
2022-06-01,16.1436
2022-06-02,16.3949
2022-06-03,16.4745
2022-06-04,16.4745
2022-06-05,16.4745
2022-06-06,16.7767
2022-06-07,16.697
2022-06-08,16.5459
2022-06-09,16.3619
2022-06-10,16.1051
2022-06-11,16.1051
2022-06-12,16.1051
2022-06-13,15.9183
2022-06-14,15.7865
2022-06-15,16.0309
2022-06-16,15.5681
2022-06-17,15.667
2022-06-18,15.667
2022-06-19,15.667
2022-06-20,15.667
2022-06-21,15.8991
2022-06-22,15.9197
2022-06-23,15.9252
2022-06-24,16.1491
2022-06-25,16.1491
2022-06-26,16.1491
2022-06-27,16.0804
2022-06-28,16.1875
2022-06-29,16.1957
2022-06-30,15.4704
2022-07-01,15.4099
2022-07-02,15.4099
2022-07-03,15.4099
2022-07-04,15.4099
2022-07-05,15.3495
2022-07-06,15.3405
2022-07-07,15.4421
2022-07-08,15.3096
2022-07-09,15.3096
2022-07-10,15.3096
2022-07-11,15.19
2022-07-12,15.0228
2022-07-13,14.8363
2022-07-14,14.7038
2022-07-15,14.9096
2022-07-16,14.9096
2022-07-17,14.9096
2022-07-18,14.7578
2022-07-19,14.9276
2022-07-20,14.8376
2022-07-21,14.7887
2022-07-22,14.7064
2022-07-23,14.7064
2022-07-24,14.7064
2022-07-25,14.8016
2022-07-26,14.8685
2022-07-27,14.9816
2022-07-28,15.0562
2022-07-29,14.9855
2022-07-30,14.9855
2022-07-31,14.9855
2022-08-01,14.8749
2022-08-02,14.7604
2022-08-03,14.928
2022-08-04,15.1076
2022-08-05,15.0055
2022-08-06,15.0055
2022-08-07,15.0055
2022-08-08,14.9862
2022-08-09,14.9358
2022-08-10,14.9564
2022-08-11,15.0689
2022-08-12,15.286
2022-08-13,15.286
2022-08-14,15.286
2022-08-15,15.3454
2022-08-16,15.2679
2022-08-17,15.2368
2022-08-18,15.2562
2022-08-19,15.1503
2022-08-20,15.1503
2022-08-21,15.1503
2022-08-22,14.9267
2022-08-23,15.0714
2022-08-24,15.0017
2022-08-25,15.1115
2022-08-26,14.928
2022-08-27,14.928
2022-08-28,14.928
2022-08-29,14.9112
2022-08-30,14.8892
2022-08-31,14.8053
2022-09-01,14.835
2022-09-02,14.7587
2022-09-03,14.7587
2022-09-04,14.7587
2022-09-05,14.7587
2022-09-06,14.5869
2022-09-07,14.7032
2022-09-08,14.6631
2022-09-09,14.8518
2022-09-10,14.8518
2022-09-11,14.8518
2022-09-12,14.9836
2022-09-13,14.6528
2022-09-14,14.6011
2022-09-15,14.561
2022-09-16,14.5429
2022-09-17,14.5429
2022-09-18,14.5429
2022-09-19,14.5313
2022-09-20,14.4693
2022-09-21,14.4628
2022-09-22,14.3181
2022-09-23,14.3426
2022-09-24,14.3426
2022-09-25,14.3426
2022-09-26,14.0932
2022-09-27,14.132
2022-09-28,14.1462
2022-09-29,14.0067
2022-09-30,14.2427
2022-10-01,14.2427
2022-10-02,14.2427
2022-10-03,14.5941
2022-10-04,15.2161
2022-10-05,15.274
2022-10-06,15.3278
2022-10-07,15.2659
2022-10-08,15.2659
2022-10-09,15.2659
2022-10-10,15.3628
2022-10-11,15.3588
2022-10-12,15.3373
2022-10-13,15.3386
2022-10-14,15.2565
2022-10-15,15.2565
2022-10-16,15.2565
2022-10-17,15.348
2022-10-18,15.5567
2022-10-19,15.5231
2022-10-20,15.4827
2022-10-21,15.7465
2022-10-22,15.7465
2022-10-23,15.7465
2022-10-24,15.8462
2022-10-25,15.8219
2022-10-26,15.1577
2022-10-27,15.4277
2022-10-28,15.4675
2022-10-29,15.4675
2022-10-30,15.4675
2022-10-31,15.6144
2022-11-01,15.6845
2022-11-02,15.5019
2022-11-03,15.306
2022-11-04,15.5469
2022-11-05,15.5469
2022-11-06,15.5469
2022-11-07,15.719
2022-11-08,15.8738
2022-11-09,15.8924
2022-11-10,16.0261
2022-11-11,15.8169
2022-11-12,15.8169
2022-11-13,15.8169
2022-11-14,15.85
2022-11-15,15.8156
2022-11-16,15.7706
2022-11-17,15.6078
2022-11-18,15.6832
2022-11-19,15.6832
2022-11-20,15.6832
2022-11-21,15.7693
2022-11-22,15.7825
2022-11-23,15.7454
2022-11-24,15.7454
2022-11-25,15.7587
2022-11-26,15.7587
2022-11-27,15.7587
2022-11-28,15.6091
2022-11-29,15.6276
2022-11-30,15.6303
2022-12-01,15.6303
2022-12-02,15.5694
2022-12-03,15.5694
2022-12-04,15.5694
2022-12-05,15.527
2022-12-06,15.3549
2022-12-07,15.2292
2022-12-08,15.343
2022-12-09,15.3351
2022-12-10,15.3351
2022-12-11,15.3351
2022-12-12,15.4132
2022-12-13,15.4516
2022-12-14,15.4688
2022-12-15,15.1895
2022-12-16,15.0836
2022-12-17,15.0836
2022-12-18,15.0836
2022-12-19,14.7897
2022-12-20,14.8612
2022-12-21,14.9446
2022-12-22,14.7937
2022-12-23,14.885
2022-12-24,14.885
2022-12-25,14.885
2022-12-26,14.885
2022-12-27,14.8824
2022-12-28,14.7579
2022-12-29,14.8969
2022-12-30,14.868
2022-12-31,14.868
2023-01-01,14.868
2023-01-02,14.868
2023-01-03,14.985
2023-01-04,15.075
2023-01-05,15.1816
2023-01-06,15.4117
2023-01-07,15.4117
2023-01-08,15.4117
2023-01-09,15.5479
2023-01-10,15.5878
2023-01-11,15.6662
2023-01-12,15.9412
2023-01-13,16.0132
2023-01-14,16.0132
2023-01-15,16.0132
2023-01-16,16.0132
2023-01-17,16.1803
2023-01-18,15.8937
2023-01-19,15.8834
2023-01-20,16.0698
2023-01-21,16.0698
2023-01-22,16.0698
2023-01-23,16.0081
2023-01-24,15.9875
2023-01-25,16.0916
2023-01-26,16.1739
2023-01-27,16.1263
2023-01-28,16.1263
2023-01-29,16.1263
2023-01-30,16.1225
2023-01-31,16.3962
2023-02-01,16.4168
2023-02-02,16.4142
2023-02-03,16.3204
2023-02-04,16.3204
2023-02-05,16.3204
2023-02-06,16.2536
2023-02-07,16.2767
2023-02-08,16.0338
2023-02-09,16.0518
2023-02-10,16.0286
2023-02-11,16.0286
2023-02-12,16.0286
2023-02-13,16.1456
2023-02-14,16.1096
2023-02-15,16.1507
2023-02-16,16.1225
2023-02-17,16.1854
2023-02-18,16.1854
2023-02-19,16.1854
2023-02-20,16.1854
2023-02-21,15.9078
2023-02-22,16.9065
2023-02-23,16.4412
2023-02-24,16.4078
2023-02-25,16.4078
2023-02-26,16.4078
2023-02-27,16.4798
2023-02-28,16.3512
2023-03-01,16.4058
2023-03-02,16.5744
2023-03-03,16.7044
2023-03-04,16.7044
2023-03-05,16.7044
2023-03-06,16.595
2023-03-07,16.5989
2023-03-08,16.6954
2023-03-09,16.5345
2023-03-10,16.2269
2023-03-11,16.2269
2023-03-12,16.2269
2023-03-13,16.0197
2023-03-14,16.2835
2023-03-15,16.0467
2023-03-16,16.1123
2023-03-17,15.7777
2023-03-18,15.7777
