,GD US Equity
2021-04-08,15.6838
2021-04-09,15.6077
2021-04-10,15.6077
2021-04-11,15.6077
2021-04-12,15.7407
2021-04-13,15.5584
2021-04-14,15.6406
2021-04-15,15.6715
2021-04-16,15.7085
2021-04-17,15.7085
2021-04-18,15.7085
2021-04-19,15.7304
2021-04-20,15.6811
2021-04-21,15.8031
2021-04-22,15.7106
2021-04-23,15.8463
2021-04-24,15.8463
2021-04-25,15.8463
2021-04-26,15.7578
2021-04-27,15.8058
2021-04-28,15.7199
2021-04-29,16.0921
2021-04-30,16.0594
2021-05-01,16.0594
2021-05-02,16.0594
2021-05-03,16.1591
2021-05-04,16.1796
2021-05-05,16.0901
2021-05-06,16.2267
2021-05-07,16.3729
2021-05-08,16.3729
2021-05-09,16.3729
2021-05-10,16.3579
2021-05-11,16.1488
2021-05-12,15.8305
2021-05-13,16.1318
2021-05-14,16.1762
2021-05-15,16.1762
2021-05-16,16.1762
2021-05-17,16.1564
2021-05-18,15.9992
2021-05-19,15.9426
2021-05-20,15.9794
2021-05-21,16.0355
2021-05-22,16.0355
2021-05-23,16.0355
2021-05-24,16.0163
2021-05-25,15.9692
2021-05-26,15.9767
2021-05-27,16.0894
2021-05-28,16.0375
2021-05-29,16.0375
2021-05-30,16.0375
2021-05-31,16.0375
2021-06-01,16.0122
2021-06-02,16.1488
2021-06-03,16.099
2021-06-04,16.2875
2021-06-05,16.2875
2021-06-06,16.2875
2021-06-07,16.1646
2021-06-08,16.2295
2021-06-09,16.1714
2021-06-10,16.1447
2021-06-11,16.1454
2021-06-12,16.1454
2021-06-13,16.1454
2021-06-14,16.101
2021-06-15,16.211
2021-06-16,16.0491
2021-06-17,15.8852
2021-06-18,15.7123
2021-06-19,15.7123
2021-06-20,15.7123
2021-06-21,16.0969
2021-06-22,16.015
2021-06-23,15.8257
2021-06-24,15.9145
2021-06-25,16.0307
2021-06-26,16.0307
2021-06-27,16.0307
2021-06-28,15.9665
2021-06-29,15.8182
2021-06-30,15.9248
2021-07-01,15.9104
2021-07-02,15.4793
2021-07-03,15.4793
2021-07-04,15.4793
2021-07-05,15.4793
2021-07-06,15.3713
2021-07-07,15.5622
2021-07-08,15.4449
2021-07-09,15.5907
2021-07-10,15.5907
2021-07-11,15.5907
2021-07-12,15.5317
2021-07-13,15.4926
2021-07-14,15.5404
2021-07-15,15.5331
2021-07-16,15.5284
2021-07-17,15.5284
2021-07-18,15.5284
2021-07-19,15.1843
2021-07-20,15.5768
2021-07-21,15.6842
2021-07-22,15.614
2021-07-23,15.6995
2021-07-24,15.6995
2021-07-25,15.6995
2021-07-26,15.7035
2021-07-27,15.8447
2021-07-28,15.8013
2021-07-29,15.9738
2021-07-30,15.8354
2021-07-31,15.8354
2021-08-01,15.8354
2021-08-02,15.8223
2021-08-03,15.92
2021-08-04,15.8249
2021-08-05,15.8787
2021-08-06,16.0355
2021-08-07,16.0355
2021-08-08,16.0355
2021-08-09,15.9148
2021-08-10,16.0315
2021-08-11,16.1411
2021-08-12,16.0414
2021-08-13,15.9889
2021-08-14,15.9889
2021-08-15,15.9889
2021-08-16,16.126
2021-08-17,16.0512
2021-08-18,15.8859
2021-08-19,15.8
2021-08-20,15.9187
2021-08-21,15.9187
2021-08-22,15.9187
2021-08-23,15.9653
2021-08-24,16.025
2021-08-25,16.0499
2021-08-26,16.0348
2021-08-27,16.0774
2021-08-28,16.0774
2021-08-29,16.0774
2021-08-30,16.0427
2021-08-31,16.1161
2021-09-01,16.082
2021-09-02,16.2467
2021-09-03,16.2571
2021-09-04,16.2571
2021-09-05,16.2571
2021-09-06,16.2571
2021-09-07,16.2526
2021-09-08,16.3844
2021-09-09,16.3457
2021-09-10,16.2007
2021-09-11,16.2007
2021-09-12,16.2007
2021-09-13,16.0578
2021-09-14,15.8767
2021-09-15,15.9961
2021-09-16,15.76
2021-09-17,15.7757
2021-09-18,15.7757
2021-09-19,15.7757
2021-09-20,15.6649
2021-09-21,15.518
2021-09-22,15.6859
2021-09-23,15.8826
2021-09-24,15.9266
2021-09-25,15.9266
2021-09-26,15.9266
2021-09-27,15.9489
2021-09-28,15.9056
2021-09-29,15.9902
2021-09-30,15.8354
2021-10-01,15.8278
2021-10-02,15.8278
2021-10-03,15.8278
2021-10-04,15.7813
2021-10-05,15.8239
2021-10-06,15.9024
2021-10-07,16.0576
2021-10-08,16.0831
2021-10-09,16.0831
2021-10-10,16.0831
2021-10-11,16.1329
2021-10-12,16.1767
2021-10-13,16.1663
2021-10-14,16.2808
2021-10-15,16.472
2021-10-16,16.472
2021-10-17,16.472
2021-10-18,16.3803
2021-10-19,16.5086
2021-10-20,16.4969
2021-10-21,16.4707
2021-10-22,16.5676
2021-10-23,16.5676
2021-10-24,16.5676
2021-10-25,16.4622
2021-10-26,16.2435
2021-10-27,16.308
2021-10-28,16.1001
2021-10-29,16.1092
2021-10-30,16.1092
2021-10-31,16.1092
2021-11-01,16.053
2021-11-02,16.0438
2021-11-03,16.0085
2021-11-04,15.8091
2021-11-05,15.9948
2021-11-06,15.9948
2021-11-07,15.9948
2021-11-08,16.102
2021-11-09,16.1177
2021-11-10,16.0164
2021-11-11,15.8699
2021-11-12,15.9928
2021-11-13,15.9928
2021-11-14,15.9928
2021-11-15,15.9994
2021-11-16,15.847
2021-11-17,15.8941
2021-11-18,15.7986
2021-11-19,15.6881
2021-11-20,15.6881
2021-11-21,15.6881
2021-11-22,15.8876
2021-11-23,15.9484
2021-11-24,15.847
2021-11-25,15.847
2021-11-26,15.4959
2021-11-27,15.4959
2021-11-28,15.4959
2021-11-29,15.5658
2021-11-30,15.2081
2021-12-01,15.2395
2021-12-02,15.5684
2021-12-03,15.7744
2021-12-04,15.7744
2021-12-05,15.7744
2021-12-06,15.9013
2021-12-07,15.8849
2021-12-08,15.987
2021-12-09,16.0556
2021-12-10,16.2518
2021-12-11,16.2518
2021-12-12,16.2518
2021-12-13,16.1576
2021-12-14,16.1563
2021-12-15,16.3375
2021-12-16,16.3335
2021-12-17,16.0733
2021-12-18,16.0733
2021-12-19,16.0733
2021-12-20,15.8431
2021-12-21,16.1445
2021-12-22,16.1753
2021-12-23,16.2361
2021-12-24,16.2361
2021-12-25,16.2361
2021-12-26,16.2361
2021-12-27,16.3956
2021-12-28,16.431
2021-12-29,16.4453
2021-12-30,16.4225
2021-12-31,16.7623
2022-01-01,16.7623
2022-01-02,16.7623
2022-01-03,16.6946
2022-01-04,17.0025
2022-01-05,16.8857
2022-01-06,16.9817
2022-01-07,17.0051
2022-01-08,17.0051
2022-01-09,17.0051
2022-01-10,16.9059
2022-01-11,16.9709
2022-01-12,16.9944
2022-01-13,16.9568
2022-01-14,17.0729
2022-01-15,17.0729
2022-01-16,17.0729
2022-01-17,17.0729
2022-01-18,16.9428
2022-01-19,16.8891
2022-01-20,16.7965
2022-01-21,16.6329
2022-01-22,16.6329
2022-01-23,16.6329
2022-01-24,16.6691
2022-01-25,16.594
2022-01-26,16.5242
2022-01-27,16.7845
2022-01-28,17.0541
2022-01-29,17.0541
2022-01-30,17.0541
2022-01-31,17.0058
2022-02-01,17.0574
2022-02-02,17.1386
2022-02-03,17.0105
2022-02-04,17.0185
2022-02-05,17.0185
2022-02-06,17.0185
2022-02-07,17.0071
2022-02-08,17.1641
2022-02-09,17.1509
2022-02-10,16.8894
2022-02-11,17.0388
2022-02-12,17.0388
2022-02-13,17.0388
2022-02-14,16.8661
2022-02-15,16.9728
2022-02-16,17.0822
2022-02-17,17.0815
2022-02-18,17.1763
2022-02-19,17.1763
2022-02-20,17.1763
2022-02-21,17.1763
2022-02-22,17.243
2022-02-23,17.2063
2022-02-24,17.357
2022-02-25,17.9874
2022-02-26,17.9874
2022-02-27,17.9874
2022-02-28,18.419
2022-03-01,18.3436
2022-03-02,18.5057
2022-03-03,18.6645
2022-03-04,19.1421
2022-03-05,19.1421
2022-03-06,19.1421
2022-03-07,19.2755
2022-03-08,18.4764
2022-03-09,18.5764
2022-03-10,18.4904
2022-03-11,18.2876
2022-03-12,18.2876
2022-03-13,18.2876
2022-03-14,18.3776
2022-03-15,18.6305
2022-03-16,17.9681
2022-03-17,18.1562
2022-03-18,18.1375
2022-03-19,18.1375
2022-03-20,18.1375
2022-03-21,18.5271
2022-03-22,18.6445
2022-03-23,18.7685
2022-03-24,18.8813
2022-03-25,19.1058
2022-03-26,19.1058
2022-03-27,19.1058
2022-03-28,18.874
2022-03-29,18.8873
2022-03-30,19.1031
2022-03-31,18.8933
2022-04-01,18.804
2022-04-02,18.804
2022-04-03,18.804
2022-04-04,18.5833
2022-04-05,18.5779
2022-04-06,18.6862
2022-04-07,18.878
2022-04-08,18.7724
2022-04-09,18.7724
2022-04-10,18.7724
2022-04-11,18.874
2022-04-12,18.8921
2022-04-13,18.8847
2022-04-14,18.8868
2022-04-15,18.8868
2022-04-16,18.8868
2022-04-17,18.8868
2022-04-18,18.8948
2022-04-19,19.0786
2022-04-20,19.1526
2022-04-21,18.7737
2022-04-22,18.5536
2022-04-23,18.5536
2022-04-24,18.5536
2022-04-25,18.5799
2022-04-26,18.4285
2022-04-27,18.6087
2022-04-28,18.6907
2022-04-29,18.3769
2022-04-30,18.3769
2022-05-01,18.3769
2022-05-02,18.1565
2022-05-03,18.1652
2022-05-04,18.8062
2022-05-05,18.559
2022-05-06,18.5831
2022-05-07,18.5831
2022-05-08,18.5831
2022-05-09,17.8958
2022-05-10,17.8911
2022-05-11,17.7325
2022-05-12,17.5007
2022-05-13,17.6902
2022-05-14,17.6902
2022-05-15,17.6902
2022-05-16,17.7903
2022-05-17,18.047
2022-05-18,17.668
2022-05-19,17.117
2022-05-20,16.8294
2022-05-21,16.8294
2022-05-22,16.8294
2022-05-23,17.0444
2022-05-24,17.2541
2022-05-25,17.2695
2022-05-26,17.3508
2022-05-27,17.7036
2022-05-28,17.7036
2022-05-29,17.7036
2022-05-30,17.7036
2022-05-31,17.5961
2022-06-01,17.6841
2022-06-02,17.9005
2022-06-03,17.9468
2022-06-04,17.9468
2022-06-05,17.9468
2022-06-06,17.9314
2022-06-07,18.313
2022-06-08,18.0295
2022-06-09,17.7291
2022-06-10,17.5773
2022-06-11,17.5773
2022-06-12,17.5773
2022-06-13,17.1002
2022-06-14,16.9907
2022-06-15,17.1264
2022-06-16,16.7213
2022-06-17,16.5795
2022-06-18,16.5795
2022-06-19,16.5795
2022-06-20,16.5795
2022-06-21,17.0344
2022-06-22,16.9981
2022-06-23,17.0377
2022-06-24,17.4227
2022-06-25,17.4227
2022-06-26,17.4227
2022-06-27,17.5014
2022-06-28,17.2991
2022-06-29,17.2178
2022-06-30,17.3502
2022-07-01,17.6098
2022-07-02,17.6098
2022-07-03,17.6098
2022-07-04,17.6098
2022-07-05,16.9858
2022-07-06,17.3222
2022-07-07,17.3905
2022-07-08,17.4259
2022-07-09,17.4259
2022-07-10,17.4259
2022-07-11,17.3349
2022-07-12,17.1263
2022-07-13,16.9096
2022-07-14,16.7129
2022-07-15,16.8681
2022-07-16,16.8681
2022-07-17,16.8681
2022-07-18,16.6688
2022-07-19,16.9958
2022-07-20,17.1323
2022-07-21,17.1437
2022-07-22,17.135
2022-07-23,17.135
2022-07-24,17.135
2022-07-25,17.2714
2022-07-26,17.1932
2022-07-27,17.1585
2022-07-28,17.4194
2022-07-29,17.609
2022-07-30,17.609
2022-07-31,17.609
2022-08-01,17.5766
2022-08-02,17.6334
2022-08-03,17.8732
2022-08-04,17.7734
2022-08-05,17.747
2022-08-06,17.747
2022-08-07,17.747
2022-08-08,17.5508
2022-08-09,17.6717
2022-08-10,17.8593
2022-08-11,17.9491
2022-08-12,18.354
2022-08-13,18.354
2022-08-14,18.354
2022-08-15,18.572
2022-08-16,18.5872
2022-08-17,18.6671
2022-08-18,18.7332
2022-08-19,18.5997
2022-08-20,18.5997
2022-08-21,18.5997
2022-08-22,18.1255
2022-08-23,18.0931
2022-08-24,18.1255
2022-08-25,18.358
2022-08-26,18.0
2022-08-27,18.0
2022-08-28,18.0
2022-08-29,18.0733
2022-08-30,17.9029
2022-08-31,17.7582
2022-09-01,17.5231
2022-09-02,17.4907
2022-09-03,17.4907
2022-09-04,17.4907
2022-09-05,17.4907
2022-09-06,17.4689
2022-09-07,17.6796
2022-09-08,17.6763
2022-09-09,17.9353
2022-09-10,17.9353
2022-09-11,17.9353
2022-09-12,18.1882
2022-09-13,17.6955
2022-09-14,17.8771
2022-09-15,17.7272
2022-09-16,17.6605
2022-09-17,17.6605
2022-09-18,17.6605
2022-09-19,17.7648
2022-09-20,17.7701
2022-09-21,17.71
2022-09-22,17.7028
2022-09-23,17.2939
2022-09-24,17.2939
2022-09-25,17.2939
2022-09-26,17.1968
2022-09-27,17.0805
2022-09-28,17.1981
2022-09-29,16.8005
2022-09-30,16.5019
2022-10-01,16.5019
2022-10-02,16.5019
2022-10-03,17.0517
2022-10-04,17.4535
2022-10-05,17.4561
2022-10-06,17.2411
2022-10-07,17.2588
2022-10-08,17.2588
2022-10-09,17.2588
2022-10-10,17.3726
2022-10-11,17.5259
2022-10-12,17.2352
2022-10-13,17.6173
2022-10-14,17.0938
2022-10-15,17.0938
2022-10-16,17.0938
2022-10-17,17.5982
2022-10-18,18.1664
2022-10-19,18.2907
2022-10-20,18.1638
2022-10-21,18.5031
2022-10-22,18.5031
2022-10-23,18.5031
2022-10-24,18.5827
2022-10-25,18.7103
2022-10-26,18.7249
2022-10-27,18.8763
2022-10-28,19.0554
2022-10-29,19.0554
2022-10-30,19.0554
2022-10-31,18.9948
2022-11-01,19.002
2022-11-02,18.769
2022-11-03,18.9382
2022-11-04,18.9658
2022-11-05,18.9658
2022-11-06,18.9658
2022-11-07,19.112
2022-11-08,19.1752
2022-11-09,18.9764
2022-11-10,19.2371
2022-11-11,18.5557
2022-11-12,18.5557
2022-11-13,18.5557
2022-11-14,18.5352
2022-11-15,18.7538
2022-11-16,18.6702
2022-11-17,18.7789
2022-11-18,18.8908
2022-11-19,18.8908
2022-11-20,18.8908
2022-11-21,19.0462
2022-11-22,19.108
2022-11-23,19.1587
2022-11-24,19.1587
2022-11-25,19.2562
2022-11-26,19.2562
2022-11-27,19.2562
2022-11-28,19.0402
2022-11-29,19.0883
2022-11-30,19.1653
2022-12-01,19.1574
2022-12-02,19.3859
2022-12-03,19.3859
2022-12-04,19.3859
2022-12-05,19.0679
2022-12-06,18.8947
2022-12-07,18.7584
2022-12-08,18.8552
2022-12-09,18.8131
2022-12-10,18.8131
2022-12-11,18.8131
2022-12-12,18.983
2022-12-13,18.9244
2022-12-14,18.9434
2022-12-15,18.688
2022-12-16,18.7538
2022-12-17,18.7538
2022-12-18,18.7538
2022-12-19,18.6327
2022-12-20,18.7854
2022-12-21,19.006
2022-12-22,18.7835
2022-12-23,18.8697
2022-12-24,18.8697
2022-12-25,18.8697
2022-12-26,18.8697
2022-12-27,18.925
2022-12-28,18.8085
2022-12-29,18.9573
2022-12-30,18.8113
2022-12-31,18.8113
2023-01-01,18.8113
2023-01-02,18.8113
2023-01-03,18.8432
2023-01-04,18.6229
2023-01-05,18.5837
2023-01-06,18.8204
2023-01-07,18.8204
2023-01-08,18.8204
2023-01-09,18.6222
2023-01-10,18.7741
2023-01-11,18.8491
2023-01-12,18.7846
2023-01-13,18.3014
2023-01-14,18.3014
2023-01-15,18.3014
2023-01-16,18.3014
2023-01-17,18.3569
2023-01-18,18.0869
2023-01-19,17.7316
2023-01-20,17.8125
2023-01-21,17.8125
2023-01-22,17.8125
2023-01-23,17.7903
2023-01-24,17.9859
2023-01-25,17.4271
2023-01-26,17.5073
2023-01-27,17.4669
2023-01-28,17.4669
2023-01-29,17.4669
2023-01-30,17.5047
2023-01-31,17.8301
2023-02-01,17.6599
2023-02-02,17.7225
2023-02-03,17.731
2023-02-04,17.731
2023-02-05,17.731
2023-02-06,17.7838
2023-02-07,17.7518
2023-02-08,17.5667
2023-02-09,17.5367
2023-02-10,17.8339
2023-02-11,17.8339
2023-02-12,17.8339
2023-02-13,17.8117
2023-02-14,17.759
2023-02-15,17.785
2023-02-16,17.7088
2023-02-17,17.9669
2023-02-18,17.9669
2023-02-19,17.9669
2023-02-20,17.9669
2023-02-21,17.8535
2023-02-22,17.8619
2023-02-23,17.7133
2023-02-24,17.7511
2023-02-25,17.7511
2023-02-26,17.7511
2023-02-27,17.6645
2023-02-28,17.4879
2023-03-01,17.4735
2023-03-02,17.6404
2023-03-03,17.6918
2023-03-04,17.6918
2023-03-05,17.6918
2023-03-06,17.7935
2023-03-07,17.6234
2023-03-08,17.4325
2023-03-09,17.1594
2023-03-10,17.033
2023-03-11,17.033
2023-03-12,17.033
2023-03-13,16.8935
2023-03-14,16.9613
2023-03-15,16.7751
2023-03-16,16.9904
2023-03-17,16.8664
