,LAD US Equity
2020-06-16,13.7244
2020-06-17,13.7626
2020-06-18,13.8952
2020-06-19,13.9455
2020-06-20,13.9455
2020-06-21,13.9455
2020-06-22,14.2394
2020-06-23,14.216
2020-06-24,13.9949
2020-06-25,14.2443
2020-06-26,13.9819
2020-06-27,13.9819
2020-06-28,13.9819
2020-06-29,14.4277
2020-06-30,12.5646
2020-07-01,12.7232
2020-07-02,12.7469
2020-07-03,12.7469
2020-07-04,12.7469
2020-07-05,12.7469
2020-07-06,12.8551
2020-07-07,12.9524
2020-07-08,12.9625
2020-07-09,12.8429
2020-07-10,13.154
2020-07-11,13.154
2020-07-12,13.154
2020-07-13,12.9826
2020-07-14,13.3327
2020-07-15,13.6013
2020-07-16,13.533
2020-07-17,13.5339
2020-07-18,13.5339
2020-07-19,13.5339
2020-07-20,13.4471
2020-07-21,13.5926
2020-07-22,15.1661
2020-07-23,15.5994
2020-07-24,16.0786
2020-07-25,16.0786
2020-07-26,16.0786
2020-07-27,15.9827
2020-07-28,15.8288
2020-07-29,16.6536
2020-07-30,16.2622
2020-07-31,16.1003
2020-08-01,16.1003
2020-08-02,16.1003
2020-08-03,16.3505
2020-08-04,16.4295
2020-08-05,16.6899
2020-08-06,16.6926
2020-08-07,16.6363
2020-08-08,16.6363
2020-08-09,16.6363
2020-08-10,16.5568
2020-08-11,16.871
2020-08-12,17.4233
2020-08-13,17.438
2020-08-14,17.4007
2020-08-15,17.4007
2020-08-16,17.4007
2020-08-17,17.7383
2020-08-18,18.0635
2020-08-19,17.536
2020-08-20,17.4788
2020-08-21,17.5365
2020-08-22,17.5365
2020-08-23,17.5365
2020-08-24,17.5799
2020-08-25,17.7681
2020-08-26,17.1957
2020-08-27,16.9961
2020-08-28,16.9175
2020-08-29,16.9175
2020-08-30,16.9175
2020-08-31,16.9792
2020-09-01,17.3945
2020-09-02,17.3705
2020-09-03,16.8537
2020-09-04,16.7197
2020-09-05,16.7197
2020-09-06,16.7197
2020-09-07,16.7197
2020-09-08,16.6203
2020-09-09,16.9273
2020-09-10,16.7383
2020-09-11,16.548
2020-09-12,16.548
2020-09-13,16.548
2020-09-14,16.7512
2020-09-15,16.6371
2020-09-16,16.4499
2020-09-17,16.3652
2020-09-18,16.0852
2020-09-19,16.0852
2020-09-20,16.0852
2020-09-21,15.8133
2020-09-22,16.071
2020-09-23,15.9397
2020-09-24,15.7649
2020-09-25,15.614
2020-09-26,15.614
2020-09-27,15.614
2020-09-28,16.0635
2020-09-29,15.8263
2020-09-30,14.9886
2020-10-01,17.0532
2020-10-02,18.3584
2020-10-03,18.3584
2020-10-04,18.3584
2020-10-05,18.8345
2020-10-06,18.2504
2020-10-07,18.9063
2020-10-08,18.7823
2020-10-09,18.8987
2020-10-10,18.8987
2020-10-11,18.8987
2020-10-12,18.3115
2020-10-13,18.1496
2020-10-14,18.1268
2020-10-15,18.6056
2020-10-16,18.5039
2020-10-17,18.5039
2020-10-18,18.5039
2020-10-19,18.1563
2020-10-20,17.8462
2020-10-21,17.8488
2020-10-22,17.4053
2020-10-23,17.4232
2020-10-24,17.4232
2020-10-25,17.4232
2020-10-26,17.0195
2020-10-27,16.8163
2020-10-28,16.6707
2020-10-29,16.6135
2020-10-30,16.4956
2020-10-31,16.4956
2020-11-01,16.4956
2020-11-02,16.9337
2020-11-03,17.3714
2020-11-04,17.6447
2020-11-05,18.0823
2020-11-06,17.972
2020-11-07,17.972
2020-11-08,17.972
2020-11-09,17.8023
2020-11-10,18.2065
2020-11-11,18.139
2020-11-12,17.8617
2020-11-13,18.1243
2020-11-14,18.1243
2020-11-15,18.1243
2020-11-16,18.1212
2020-11-17,18.277
2020-11-18,18.4847
2020-11-19,18.8124
2020-11-20,18.8209
2020-11-21,18.8209
2020-11-22,18.8209
2020-11-23,19.3309
2020-11-24,20.0262
2020-11-25,19.7243
2020-11-26,19.7243
2020-11-27,19.7516
2020-11-28,19.7516
2020-11-29,19.7516
2020-11-30,19.163
2020-12-01,19.6337
2020-12-02,19.209
2020-12-03,19.3349
2020-12-04,19.4037
2020-12-05,19.4037
2020-12-06,19.4037
2020-12-07,19.3653
2020-12-08,19.2563
2020-12-09,18.7146
2020-12-10,18.415
2020-12-11,18.3319
2020-12-12,18.3319
2020-12-13,18.3319
2020-12-14,18.2815
2020-12-15,18.8013
2020-12-16,19.0933
2020-12-17,19.4426
2020-12-18,18.9428
2020-12-19,18.9428
2020-12-20,18.9428
2020-12-21,19.0286
2020-12-22,18.7155
2020-12-23,19.125
2020-12-24,19.1947
2020-12-25,19.1947
2020-12-26,19.1947
2020-12-27,19.1947
2020-12-28,19.4417
2020-12-29,18.9308
2020-12-30,19.3376
2020-12-31,16.7676
2021-01-01,16.7676
2021-01-02,16.7676
2021-01-03,16.7676
2021-01-04,16.4517
2021-01-05,16.8467
2021-01-06,17.5314
2021-01-07,17.7851
2021-01-08,17.709
2021-01-09,17.709
2021-01-10,17.709
2021-01-11,17.7615
2021-01-12,17.9571
2021-01-13,17.6367
2021-01-14,17.8761
2021-01-15,17.4028
2021-01-16,17.4028
2021-01-17,17.4028
2021-01-18,17.4028
2021-01-19,17.3084
2021-01-20,18.0605
2021-01-21,18.1864
2021-01-22,18.4675
2021-01-23,18.4675
2021-01-24,18.4675
2021-01-25,18.5098
2021-01-26,18.6433
2021-01-27,17.7926
2021-01-28,17.7813
2021-01-29,17.7423
2021-01-30,17.7423
2021-01-31,17.7423
2021-02-01,18.3925
2021-02-02,18.4428
2021-02-03,18.4832
2021-02-04,19.2245
2021-02-05,19.6375
2021-02-06,19.6375
2021-02-07,19.6375
2021-02-08,19.9673
2021-02-09,20.447
2021-02-10,19.6285
2021-02-11,19.8076
2021-02-12,20.137
2021-02-13,20.137
2021-02-14,20.137
2021-02-15,20.137
2021-02-16,19.7923
2021-02-17,19.7154
2021-02-18,19.6941
2021-02-19,20.2345
2021-02-20,20.2345
2021-02-21,20.2345
2021-02-22,19.8572
2021-02-23,19.8477
2021-02-24,20.4794
2021-02-25,19.8663
2021-02-26,19.9789
2021-02-27,19.9789
2021-02-28,19.9789
2021-03-01,20.178
2021-03-02,19.9997
2021-03-03,20.0077
2021-03-04,19.373
2021-03-05,20.1439
2021-03-06,20.1439
2021-03-07,20.1439
2021-03-08,20.234
2021-03-09,20.1255
2021-03-10,20.9351
2021-03-11,21.0157
2021-03-12,20.9255
2021-03-13,20.9255
2021-03-14,20.9255
2021-03-15,21.0814
2021-03-16,21.2552
2021-03-17,21.6209
2021-03-18,21.0913
2021-03-19,20.9057
2021-03-20,20.9057
2021-03-21,20.9057
2021-03-22,20.4319
2021-03-23,19.9918
2021-03-24,19.6251
2021-03-25,20.0461
2021-03-26,20.2382
2021-03-27,20.2382
2021-03-28,20.2382
2021-03-29,20.0999
2021-03-30,21.0703
2021-03-31,17.1713
2021-04-01,17.4387
2021-04-02,17.4387
2021-04-03,17.4387
2021-04-04,17.4387
2021-04-05,17.2187
2021-04-06,16.9371
2021-04-07,17.0995
2021-04-08,17.2892
2021-04-09,17.4662
2021-04-10,17.4662
2021-04-11,17.4662
2021-04-12,17.574
2021-04-13,17.1027
2021-04-14,17.2383
2021-04-15,17.2778
2021-04-16,17.1062
2021-04-17,17.1062
2021-04-18,17.1062
2021-04-19,17.0837
2021-04-20,16.6877
2021-04-21,16.9835
2021-04-22,16.9219
2021-04-23,17.1906
2021-04-24,17.1906
2021-04-25,17.1906
2021-04-26,17.0796
2021-04-27,17.403
2021-04-28,17.3448
2021-04-29,17.0847
2021-04-30,16.9992
2021-05-01,16.9992
2021-05-02,16.9992
2021-05-03,17.184
2021-05-04,17.1783
2021-05-05,16.8986
2021-05-06,16.8708
2021-05-07,16.8585
2021-05-08,16.8585
2021-05-09,16.8585
2021-05-10,16.5152
2021-05-11,16.4093
2021-05-12,15.9345
2021-05-13,16.2353
2021-05-14,16.5247
2021-05-15,16.5247
2021-05-16,16.5247
2021-05-17,16.4207
2021-05-18,16.1094
2021-05-19,15.2719
2021-05-20,16.8043
2021-05-21,17.6908
2021-05-22,17.6908
2021-05-23,17.6908
2021-05-24,17.3091
2021-05-25,17.3439
2021-05-26,17.6653
2021-05-27,17.6865
2021-05-28,17.467
2021-05-29,17.467
2021-05-30,17.467
2021-05-31,17.467
2021-06-01,17.6391
2021-06-02,17.3418
2021-06-03,16.9787
2021-06-04,16.9479
2021-06-05,16.9479
2021-06-06,16.9479
2021-06-07,16.8686
2021-06-08,16.856
2021-06-09,16.6168
2021-06-10,16.601
2021-06-11,16.8212
2021-06-12,16.8212
2021-06-13,16.8212
2021-06-14,16.7115
2021-06-15,16.9992
2021-06-16,16.8575
2021-06-17,16.4701
2021-06-18,16.0733
2021-06-19,16.0733
2021-06-20,16.0733
2021-06-21,16.4023
2021-06-22,16.5077
2021-06-23,16.4833
2021-06-24,16.6709
2021-06-25,17.0996
2021-06-26,17.0996
2021-06-27,17.0996
2021-06-28,16.8704
2021-06-29,16.9224
2021-06-30,12.1664
2021-07-01,12.4159
2021-07-02,12.2975
2021-07-03,12.2975
2021-07-04,12.2975
2021-07-05,12.2975
2021-07-06,12.1406
2021-07-07,12.1766
2021-07-08,12.2016
2021-07-09,12.5664
2021-07-10,12.5664
2021-07-11,12.5664
2021-07-12,12.6292
2021-07-13,12.4655
2021-07-14,12.5147
2021-07-15,12.3119
2021-07-16,12.0955
2021-07-17,12.0955
2021-07-18,12.0955
2021-07-19,11.962
2021-07-20,12.4772
2021-07-21,12.8832
2021-07-22,12.9937
2021-07-23,13.1077
2021-07-24,13.1077
2021-07-25,13.1077
2021-07-26,12.9184
2021-07-27,12.94
2021-07-28,12.9856
2021-07-29,13.1633
2021-07-30,13.051
2021-07-31,13.051
2021-08-01,13.051
2021-08-02,12.9847
2021-08-03,12.7337
2021-08-04,12.5494
2021-08-05,12.8574
2021-08-06,12.7337
2021-08-07,12.7337
2021-08-08,12.7337
2021-08-09,12.682
2021-08-10,12.8652
2021-08-11,12.9913
2021-08-12,12.9975
2021-08-13,12.9973
2021-08-14,12.9973
2021-08-15,12.9973
2021-08-16,13.0098
2021-08-17,12.0596
2021-08-18,12.0695
2021-08-19,11.9173
2021-08-20,11.7798
2021-08-21,11.7798
2021-08-22,11.7798
2021-08-23,11.9719
2021-08-24,12.1285
2021-08-25,12.117
2021-08-26,11.9103
2021-08-27,11.9364
2021-08-28,11.9364
2021-08-29,11.9364
2021-08-30,11.7542
2021-08-31,11.8526
2021-09-01,11.9609
2021-09-02,11.7258
2021-09-03,11.7096
2021-09-04,11.7096
2021-09-05,11.7096
2021-09-06,11.7096
2021-09-07,11.529
2021-09-08,11.7044
2021-09-09,11.8737
2021-09-10,11.8646
2021-09-11,11.8646
2021-09-12,11.8646
2021-09-13,11.7088
2021-09-14,11.5392
2021-09-15,11.6235
2021-09-16,12.0705
2021-09-17,12.0034
2021-09-18,12.0034
2021-09-19,12.0034
2021-09-20,11.7803
2021-09-21,11.7007
2021-09-22,11.9706
2021-09-23,12.1039
2021-09-24,12.2154
2021-09-25,12.2154
2021-09-26,12.2154
2021-09-27,12.3897
2021-09-28,12.1799
2021-09-29,12.23
2021-09-30,9.7484
2021-10-01,9.762
2021-10-02,9.762
2021-10-03,9.762
2021-10-04,9.695
2021-10-05,9.6394
2021-10-06,9.6063
2021-10-07,9.8876
2021-10-08,9.9551
2021-10-09,9.9551
2021-10-10,9.9551
2021-10-11,9.8176
2021-10-12,10.0286
2021-10-13,10.0349
2021-10-14,10.1852
2021-10-15,10.1845
2021-10-16,10.1845
2021-10-17,10.1845
2021-10-18,10.2111
2021-10-19,10.2169
2021-10-20,10.2883
2021-10-21,10.1882
2021-10-22,10.2096
2021-10-23,10.2096
2021-10-24,10.2096
2021-10-25,10.1564
2021-10-26,9.9681
2021-10-27,9.7582
2021-10-28,9.7644
2021-10-29,9.8021
2021-10-30,9.8021
2021-10-31,9.8021
2021-11-01,10.0322
2021-11-02,9.9595
2021-11-03,10.0614
2021-11-04,10.0294
2021-11-05,9.9971
2021-11-06,9.9971
2021-11-07,9.9971
2021-11-08,10.0214
2021-11-09,9.9543
2021-11-10,9.7859
2021-11-11,9.8406
2021-11-12,9.88
2021-11-13,9.88
2021-11-14,9.88
2021-11-15,9.9354
2021-11-16,10.1261
2021-11-17,9.374
2021-11-18,9.4601
2021-11-19,9.1998
2021-11-20,9.1998
2021-11-21,9.1998
2021-11-22,9.2742
2021-11-23,9.2346
2021-11-24,9.1329
2021-11-25,9.1329
2021-11-26,9.0824
2021-11-27,9.0824
2021-11-28,9.0824
2021-11-29,9.032
2021-11-30,9.1985
2021-12-01,8.9941
2021-12-02,9.1703
2021-12-03,9.1868
2021-12-04,9.1868
2021-12-05,9.1868
2021-12-06,9.2537
2021-12-07,9.2391
2021-12-08,9.1405
2021-12-09,9.0387
2021-12-10,9.1409
2021-12-11,9.1409
2021-12-12,9.1409
2021-12-13,9.0121
2021-12-14,8.9316
2021-12-15,9.0433
2021-12-16,9.0511
2021-12-17,9.0885
2021-12-18,9.0885
2021-12-19,9.0885
2021-12-20,8.9844
2021-12-21,9.0894
2021-12-22,9.0619
2021-12-23,9.1487
2021-12-24,9.1487
2021-12-25,9.1487
2021-12-26,9.1487
2021-12-27,9.2714
2021-12-28,9.2476
2021-12-29,9.2075
2021-12-30,9.3249
2021-12-31,8.3126
2022-01-01,8.3126
2022-01-02,8.3126
2022-01-03,8.3278
2022-01-04,8.33
2022-01-05,8.2396
2022-01-06,8.3404
2022-01-07,8.3355
2022-01-08,8.3355
2022-01-09,8.3355
2022-01-10,8.3903
2022-01-11,8.328
2022-01-12,8.3547
2022-01-13,8.4444
2022-01-14,8.4947
2022-01-15,8.4947
2022-01-16,8.4947
2022-01-17,8.4947
2022-01-18,8.554
2022-01-19,8.4789
2022-01-20,8.1989
2022-01-21,8.1704
2022-01-22,8.1704
2022-01-23,8.1704
2022-01-24,8.4731
2022-01-25,8.1986
2022-01-26,8.0508
2022-01-27,8.0059
2022-01-28,8.1189
2022-01-29,8.1189
2022-01-30,8.1189
2022-01-31,8.2251
2022-02-01,8.2941
2022-02-02,8.2102
2022-02-03,8.0958
2022-02-04,8.1112
2022-02-05,8.1112
2022-02-06,8.1112
2022-02-07,8.1454
2022-02-08,8.3454
2022-02-09,8.6644
2022-02-10,8.5727
2022-02-11,8.6432
2022-02-12,8.6432
2022-02-13,8.6432
2022-02-14,8.5274
2022-02-15,8.7354
2022-02-16,8.8017
2022-02-17,8.7538
2022-02-18,8.6262
2022-02-19,8.6262
2022-02-20,8.6262
2022-02-21,8.6262
2022-02-22,8.4207
2022-02-23,8.4968
2022-02-24,8.545
2022-02-25,8.721
2022-02-26,8.721
2022-02-27,8.721
2022-02-28,8.9473
2022-03-01,8.9241
2022-03-02,9.036
2022-03-03,8.9506
2022-03-04,8.853
2022-03-05,8.853
2022-03-06,8.853
2022-03-07,8.5452
2022-03-08,8.5781
2022-03-09,8.6379
2022-03-10,8.6082
2022-03-11,8.582
2022-03-12,8.582
2022-03-13,8.582
2022-03-14,8.5218
2022-03-15,8.6864
2022-03-16,8.8319
2022-03-17,8.8965
2022-03-18,8.9327
2022-03-19,8.9327
2022-03-20,8.9327
2022-03-21,8.8289
2022-03-22,8.8307
2022-03-23,8.7036
2022-03-24,8.6297
2022-03-25,8.6086
2022-03-26,8.6086
2022-03-27,8.6086
2022-03-28,8.5393
2022-03-29,8.7704
2022-03-30,8.5759
2022-03-31,7.2866
2022-04-01,7.2929
2022-04-02,7.2929
2022-04-03,7.2929
2022-04-04,7.3018
2022-04-05,7.1639
2022-04-06,7.2278
2022-04-07,7.2523
2022-04-08,7.3479
2022-04-09,7.3479
2022-04-10,7.3479
2022-04-11,7.3555
2022-04-12,7.1439
2022-04-13,7.1864
2022-04-14,7.1426
2022-04-15,7.1426
2022-04-16,7.1426
2022-04-17,7.1426
2022-04-18,7.2199
2022-04-19,7.418
2022-04-20,7.3951
2022-04-21,7.1991
2022-04-22,7.1226
2022-04-23,7.1226
2022-04-24,7.1226
2022-04-25,7.1685
2022-04-26,7.0109
2022-04-27,6.9644
2022-04-28,7.0048
2022-04-29,6.9479
2022-04-30,6.9479
2022-05-01,6.9479
2022-05-02,7.0675
2022-05-03,7.222
2022-05-04,7.3382
2022-05-05,7.1649
2022-05-06,7.1521
2022-05-07,7.1521
2022-05-08,7.1521
2022-05-09,6.9923
2022-05-10,6.8768
2022-05-11,6.8598
2022-05-12,6.9159
2022-05-13,7.1885
2022-05-14,7.1885
2022-05-15,7.1885
2022-05-16,7.1633
2022-05-17,7.3362
2022-05-18,7.0548
2022-05-19,6.9589
2022-05-20,6.9686
2022-05-21,6.9686
2022-05-22,6.9686
2022-05-23,6.9282
2022-05-24,6.9086
2022-05-25,7.0916
2022-05-26,7.2384
2022-05-27,7.2901
2022-05-28,7.2901
2022-05-29,7.2901
2022-05-30,7.2901
2022-05-31,7.2658
2022-06-01,7.1984
2022-06-02,7.2539
2022-06-03,7.1675
2022-06-04,7.1675
2022-06-05,7.1675
2022-06-06,7.3227
2022-06-07,7.3225
2022-06-08,7.2627
2022-06-09,7.3648
2022-06-10,7.1068
2022-06-11,7.1068
2022-06-12,7.1068
2022-06-13,6.8479
2022-06-14,6.9032
2022-06-15,6.9678
2022-06-16,6.5217
2022-06-17,6.7539
2022-06-18,6.7539
2022-06-19,6.7539
2022-06-20,6.7539
2022-06-21,6.6654
2022-06-22,6.7712
2022-06-23,6.8628
2022-06-24,7.0489
2022-06-25,7.0489
2022-06-26,7.0489
2022-06-27,7.0556
2022-06-28,6.9856
2022-06-29,7.0005
2022-06-30,7.2308
2022-07-01,7.303
2022-07-02,7.303
2022-07-03,7.303
2022-07-04,7.303
2022-07-05,7.3871
2022-07-06,7.2449
2022-07-07,7.4205
2022-07-08,7.3213
2022-07-09,7.3213
2022-07-10,7.3213
2022-07-11,7.241
2022-07-12,7.2734
2022-07-13,7.2698
2022-07-14,7.2095
2022-07-15,7.3194
2022-07-16,7.3194
2022-07-17,7.3194
2022-07-18,7.3605
2022-07-19,7.5292
2022-07-20,7.2986
2022-07-21,7.1818
2022-07-22,7.0821
2022-07-23,7.0821
2022-07-24,7.0821
2022-07-25,6.9521
2022-07-26,6.9498
2022-07-27,6.956
2022-07-28,7.0115
2022-07-29,6.9083
2022-07-30,6.9083
2022-07-31,6.9083
2022-08-01,6.9813
2022-08-02,6.914
2022-08-03,6.9919
2022-08-04,6.9653
2022-08-05,7.0069
2022-08-06,7.0069
2022-08-07,7.0069
2022-08-08,7.0196
2022-08-09,6.9173
2022-08-10,6.9587
2022-08-11,6.9981
2022-08-12,6.9249
2022-08-13,6.9249
2022-08-14,6.9249
2022-08-15,6.8942
2022-08-16,7.0807
2022-08-17,6.9716
2022-08-18,6.9704
2022-08-19,6.9637
2022-08-20,6.9637
2022-08-21,6.9637
2022-08-22,6.9467
2022-08-23,6.9641
2022-08-24,7.0276
2022-08-25,7.1788
2022-08-26,7.0824
2022-08-27,7.0824
2022-08-28,7.0824
2022-08-29,7.059
2022-08-30,6.9739
2022-08-31,6.9104
2022-09-01,6.8259
2022-09-02,6.7609
2022-09-03,6.7609
2022-09-04,6.7609
2022-09-05,6.7609
2022-09-06,6.6609
2022-09-07,6.6937
2022-09-08,6.7213
2022-09-09,6.7955
2022-09-10,6.7955
2022-09-11,6.7955
2022-09-12,6.8344
2022-09-13,6.5942
2022-09-14,6.6045
2022-09-15,6.5851
2022-09-16,6.5361
2022-09-17,6.5361
2022-09-18,6.5361
2022-09-19,6.5521
2022-09-20,6.4285
2022-09-21,6.3767
2022-09-22,6.3744
2022-09-23,6.411
2022-09-24,6.411
2022-09-25,6.411
2022-09-26,6.3313
2022-09-27,6.3687
2022-09-28,6.4504
2022-09-29,6.2292
2022-09-30,6.3509
2022-10-01,6.3509
2022-10-02,6.3509
2022-10-03,6.4243
2022-10-04,6.4565
2022-10-05,6.3871
2022-10-06,6.3081
2022-10-07,6.2274
2022-10-08,6.2274
2022-10-09,6.2274
2022-10-10,6.1946
2022-10-11,6.3012
2022-10-12,6.3714
2022-10-13,6.4255
2022-10-14,6.258
2022-10-15,6.258
2022-10-16,6.258
2022-10-17,6.2201
2022-10-18,6.2546
2022-10-19,6.0785
2022-10-20,5.9296
2022-10-21,5.9636
2022-10-22,5.9636
2022-10-23,5.9636
2022-10-24,6.0679
2022-10-25,6.131
2022-10-26,6.1539
2022-10-27,6.2264
2022-10-28,6.1859
2022-10-29,6.1859
2022-10-30,6.1859
2022-10-31,6.1131
2022-11-01,6.2832
2022-11-02,6.1695
2022-11-03,6.1642
2022-11-04,6.1252
2022-11-05,6.1252
2022-11-06,6.1252
2022-11-07,6.1984
2022-11-08,6.2843
2022-11-09,6.2657
2022-11-10,6.5544
2022-11-11,6.6719
2022-11-12,6.6719
2022-11-13,6.6719
2022-11-14,6.6698
2022-11-15,6.6755
2022-11-16,6.6299
2022-11-17,6.5987
2022-11-18,6.5076
2022-11-19,6.5076
2022-11-20,6.5076
2022-11-21,6.4088
2022-11-22,6.4671
2022-11-23,6.4987
2022-11-24,6.4987
2022-11-25,6.533
2022-11-26,6.533
2022-11-27,6.533
2022-11-28,6.5128
2022-11-29,6.6146
2022-11-30,6.6606
2022-12-01,6.6078
2022-12-02,6.5244
2022-12-03,6.5244
2022-12-04,6.5244
2022-12-05,6.3827
2022-12-06,6.4935
2022-12-07,6.4387
2022-12-08,6.4233
2022-12-09,6.392
2022-12-10,6.392
2022-12-11,6.392
2022-12-12,6.4045
2022-12-13,6.4068
2022-12-14,6.4645
2022-12-15,6.395
2022-12-16,6.3016
2022-12-17,6.3016
2022-12-18,6.3016
2022-12-19,6.136
2022-12-20,6.0388
2022-12-21,6.0585
2022-12-22,6.0763
2022-12-23,6.1627
2022-12-24,6.1627
2022-12-25,6.1627
2022-12-26,6.1627
2022-12-27,6.1404
2022-12-28,6.0848
2022-12-29,6.1835
2022-12-30,6.6448
2022-12-31,6.6448
2023-01-01,6.6448
2023-01-02,6.6448
2023-01-03,6.5946
2023-01-04,6.701
2023-01-05,6.6613
2023-01-06,6.7437
2023-01-07,6.7437
2023-01-08,6.7437
2023-01-09,6.8406
2023-01-10,6.9128
2023-01-11,7.0575
2023-01-12,7.0718
2023-01-13,7.0261
2023-01-14,7.0261
2023-01-15,7.0261
2023-01-16,7.0261
2023-01-17,7.0415
2023-01-18,7.0147
2023-01-19,6.996
2023-01-20,7.1427
2023-01-21,7.1427
2023-01-22,7.1427
2023-01-23,7.1174
2023-01-24,7.0654
2023-01-25,7.0889
2023-01-26,7.1754
2023-01-27,7.2794
2023-01-28,7.2794
2023-01-29,7.2794
2023-01-30,7.304
2023-01-31,7.4605
2023-02-01,7.6684
2023-02-02,7.8944
2023-02-03,7.8236
2023-02-04,7.8236
2023-02-05,7.8236
2023-02-06,7.7527
2023-02-07,7.7256
2023-02-08,7.6918
2023-02-09,7.6224
2023-02-10,7.6147
2023-02-11,7.6147
2023-02-12,7.6147
2023-02-13,7.6394
2023-02-14,7.7131
2023-02-15,7.3898
2023-02-16,7.4576
2023-02-17,7.5501
2023-02-18,7.5501
2023-02-19,7.5501
2023-02-20,7.5501
2023-02-21,7.2561
2023-02-22,7.381
2023-02-23,7.4287
2023-02-24,7.3571
2023-02-25,7.3571
2023-02-26,7.3571
2023-02-27,7.3902
2023-02-28,7.3486
2023-03-01,7.3732
2023-03-02,7.3384
2023-03-03,7.4418
2023-03-04,7.4418
2023-03-05,7.4418
2023-03-06,7.3653
2023-03-07,7.3998
2023-03-08,7.481
2023-03-09,7.3658
2023-03-10,7.2387
2023-03-11,7.2387
2023-03-12,7.2387
2023-03-13,7.1079
2023-03-14,6.8802
2023-03-15,6.7547
2023-03-16,6.8043
2023-03-17,6.7278
2023-03-18,6.7278
2023-03-19,6.7278
