,MKC/V US Equity
2020-04-03,24.9718
2020-04-04,24.9718
2020-04-05,24.9718
2020-04-06,25.6672
2020-04-07,25.4528
2020-04-08,25.2907
2020-04-09,25.997
2020-04-10,25.997
2020-04-11,25.997
2020-04-12,25.997
2020-04-13,25.232
2020-04-14,25.8535
2020-04-15,25.7713
2020-04-16,26.1989
2020-04-17,26.3611
2020-04-18,26.3611
2020-04-19,26.3611
2020-04-20,26.308
2020-04-21,25.6703
2020-04-22,25.875
2020-04-23,25.6392
2020-04-24,25.9799
2020-04-25,25.9799
2020-04-26,25.9799
2020-04-27,26.3923
2020-04-28,26.3613
2020-04-29,26.3303
2020-04-30,26.3678
2020-05-01,26.0885
2020-05-02,26.0885
2020-05-03,26.0885
2020-05-04,26.4719
2020-05-05,26.836
2020-05-06,26.8527
2020-05-07,26.9201
2020-05-08,27.3567
2020-05-09,27.3567
2020-05-10,27.3567
2020-05-11,27.487
2020-05-12,27.9985
2020-05-13,27.9843
2020-05-14,28.9519
2020-05-15,29.3211
2020-05-16,29.3211
2020-05-17,29.3211
2020-05-18,29.0821
2020-05-19,28.5509
2020-05-20,28.6847
2020-05-21,28.2725
2020-05-22,28.459
2020-05-23,28.459
2020-05-24,28.459
2020-05-25,28.459
2020-05-26,28.3486
2020-05-27,28.4605
2020-05-28,28.5255
2020-05-29,27.3308
2020-05-30,27.3308
2020-05-31,27.3308
2020-06-01,27.5177
2020-06-02,27.3556
2020-06-03,27.2285
2020-06-04,26.751
2020-06-05,26.7554
2020-06-06,26.7554
2020-06-07,26.7554
2020-06-08,27.0098
2020-06-09,26.8048
2020-06-10,26.9657
2020-06-11,26.3855
2020-06-12,26.205
2020-06-13,26.205
2020-06-14,26.205
2020-06-15,26.669
2020-06-16,27.0395
2020-06-17,27.186
2020-06-18,27.1545
2020-06-19,26.9487
2020-06-20,26.9487
2020-06-21,26.9487
2020-06-22,27.0084
2020-06-23,26.9829
2020-06-24,26.9352
2020-06-25,27.8328
2020-06-26,27.5191
2020-06-27,27.5191
2020-06-28,27.5191
2020-06-29,27.9655
2020-06-30,27.9291
2020-07-01,27.9603
2020-07-02,28.2378
2020-07-03,28.2378
2020-07-04,28.2378
2020-07-05,28.2378
2020-07-06,28.2333
2020-07-07,28.4379
2020-07-08,28.4995
2020-07-09,28.5222
2020-07-10,28.7967
2020-07-11,28.7967
2020-07-12,28.7967
2020-07-13,28.4137
2020-07-14,29.2747
2020-07-15,29.2507
2020-07-16,29.3157
2020-07-17,29.4483
2020-07-18,29.4483
2020-07-19,29.4483
2020-07-20,29.5447
2020-07-21,29.8228
2020-07-22,29.8353
2020-07-23,30.1205
2020-07-24,29.8138
2020-07-25,29.8138
2020-07-26,29.8138
2020-07-27,30.1192
2020-07-28,29.7367
2020-07-29,29.9315
2020-07-30,29.8507
2020-07-31,29.9949
2020-08-01,29.9949
2020-08-02,29.9949
2020-08-03,30.1754
2020-08-04,30.4327
2020-08-05,30.2901
2020-08-06,30.5393
2020-08-07,30.8742
2020-08-08,30.8742
2020-08-09,30.8742
2020-08-10,30.9046
2020-08-11,30.3744
2020-08-12,30.8951
2020-08-13,30.9364
2020-08-14,30.8732
2020-08-15,30.8732
2020-08-16,30.8732
2020-08-17,30.9721
2020-08-18,31.0148
2020-08-19,30.9973
2020-08-20,31.052
2020-08-21,31.0816
2020-08-22,31.0816
2020-08-23,31.0816
2020-08-24,31.0418
2020-08-25,31.034
2020-08-26,31.4031
2020-08-27,31.3967
2020-08-28,31.2712
2020-08-29,31.2712
2020-08-30,31.2712
2020-08-31,30.806
2020-09-01,30.7774
2020-09-02,31.2837
2020-09-03,30.5253
2020-09-04,30.2344
2020-09-05,30.2344
2020-09-06,30.2344
2020-09-07,30.2344
2020-09-08,29.703
2020-09-09,30.3884
2020-09-10,29.8436
2020-09-11,29.8301
2020-09-12,29.8301
2020-09-13,29.8301
2020-09-14,30.039
2020-09-15,30.0602
2020-09-16,29.858
2020-09-17,29.0774
2020-09-18,28.7027
2020-09-19,28.7027
2020-09-20,28.7027
2020-09-21,28.75
2020-09-22,29.028
2020-09-23,28.1474
2020-09-24,28.5668
2020-09-25,28.8914
2020-09-26,28.8914
2020-09-27,28.8914
2020-09-28,29.3814
2020-09-29,28.7566
2020-09-30,29.2953
2020-10-01,29.1559
2020-10-02,29.0967
2020-10-03,29.0967
2020-10-04,29.0967
2020-10-05,29.4108
2020-10-06,28.9571
2020-10-07,29.2656
2020-10-08,29.2839
2020-10-09,29.5
2020-10-10,29.5
2020-10-11,29.5
2020-10-12,30.1661
2020-10-13,30.1208
2020-10-14,29.8109
2020-10-15,29.9359
2020-10-16,29.9802
2020-10-17,29.9802
2020-10-18,29.9802
2020-10-19,29.726
2020-10-20,29.5321
2020-10-21,29.4592
2020-10-22,29.3524
2020-10-23,29.5791
2020-10-24,29.5791
2020-10-25,29.5791
2020-10-26,29.2832
2020-10-27,29.0464
2020-10-28,28.252
2020-10-29,27.9607
2020-10-30,27.498
2020-10-31,27.498
2020-11-01,27.498
2020-11-02,28.1083
2020-11-03,28.4601
2020-11-04,28.6286
2020-11-05,28.5885
2020-11-06,28.5895
2020-11-07,28.5895
2020-11-08,28.5895
2020-11-09,27.2287
2020-11-10,27.7123
2020-11-11,28.3376
2020-11-12,28.0799
2020-11-13,28.0437
2020-11-14,28.0437
2020-11-15,28.0437
2020-11-16,27.9902
2020-11-17,27.8056
2020-11-18,27.7485
2020-11-19,27.8761
2020-11-20,27.9097
2020-11-21,27.9097
2020-11-22,27.9097
2020-11-23,27.8545
2020-11-24,28.3063
2020-11-25,28.1717
2020-11-26,28.1717
2020-11-27,28.2768
2020-11-28,28.2768
2020-11-29,28.2768
2020-11-30,29.5686
2020-12-01,29.6291
2020-12-02,29.0579
2020-12-03,29.3697
2020-12-04,29.7003
2020-12-05,29.7003
2020-12-06,29.7003
2020-12-07,29.3687
2020-12-08,29.5819
2020-12-09,29.479
2020-12-10,29.4691
2020-12-11,29.6027
2020-12-12,29.6027
2020-12-13,29.6027
2020-12-14,29.5555
2020-12-15,29.1448
2020-12-16,29.4271
2020-12-17,29.8992
2020-12-18,29.5432
2020-12-19,29.5432
2020-12-20,29.5432
2020-12-21,29.6319
2020-12-22,29.4467
2020-12-23,29.4529
2020-12-24,29.5748
2020-12-25,29.5748
2020-12-26,29.5748
2020-12-27,29.5748
2020-12-28,29.6054
2020-12-29,29.9551
2020-12-30,29.8752
2020-12-31,30.1583
2021-01-01,30.1583
2021-01-02,30.1583
2021-01-03,30.1583
2021-01-04,29.7202
2021-01-05,29.8
2021-01-06,29.7754
2021-01-07,29.9499
2021-01-08,30.0337
2021-01-09,30.0337
2021-01-10,30.0337
2021-01-11,29.6304
2021-01-12,29.3161
2021-01-13,29.5296
2021-01-14,29.0984
2021-01-15,29.5663
2021-01-16,29.5663
2021-01-17,29.5663
2021-01-18,29.5663
2021-01-19,29.4661
2021-01-20,29.1429
2021-01-21,29.0867
2021-01-22,29.1655
2021-01-23,29.1655
2021-01-24,29.1655
2021-01-25,29.8715
2021-01-26,30.2837
2021-01-27,29.7443
2021-01-28,28.9288
2021-01-29,28.5711
2021-01-30,28.5711
2021-01-31,28.5711
2021-02-01,28.4278
2021-02-02,28.5247
2021-02-03,28.3289
2021-02-04,28.3704
2021-02-05,28.7444
2021-02-06,28.7444
2021-02-07,28.7444
2021-02-08,28.8739
2021-02-09,28.8879
2021-02-10,28.8979
2021-02-11,28.6779
2021-02-12,28.5702
2021-02-13,28.5702
2021-02-14,28.5702
2021-02-15,28.5702
2021-02-16,27.8703
2021-02-17,27.588
2021-02-18,27.7368
2021-02-19,27.1047
2021-02-20,27.1047
2021-02-21,27.1047
2021-02-22,27.0549
2021-02-23,27.157
2021-02-24,27.2837
2021-02-25,27.1765
2021-02-26,26.7463
2021-02-27,26.7463
2021-02-28,26.7463
2021-03-01,26.8053
2021-03-02,26.895
2021-03-03,26.4661
2021-03-04,26.3904
2021-03-05,26.7742
2021-03-06,26.7742
2021-03-07,26.7742
2021-03-08,26.7111
2021-03-09,26.9382
2021-03-10,27.1596
2021-03-11,27.1478
2021-03-12,27.3767
2021-03-13,27.3767
2021-03-14,27.3767
2021-03-15,27.5297
2021-03-16,27.4929
2021-03-17,27.3546
2021-03-18,27.2551
2021-03-19,27.3096
2021-03-20,27.3096
2021-03-21,27.3096
2021-03-22,27.6497
2021-03-23,27.5873
2021-03-24,27.5785
2021-03-25,27.871
2021-03-26,28.2543
2021-03-27,28.2543
2021-03-28,28.2543
2021-03-29,28.2476
2021-03-30,28.1841
2021-03-31,28.0018
2021-04-01,28.0174
2021-04-02,28.0174
2021-04-03,28.0174
2021-04-04,28.0174
2021-04-05,27.9889
2021-04-06,28.1465
2021-04-07,27.9941
2021-04-08,28.1186
2021-04-09,27.7314
2021-04-10,27.7314
2021-04-11,27.7314
2021-04-12,27.7626
2021-04-13,27.7177
2021-04-14,27.6782
2021-04-15,27.8241
2021-04-16,27.905
2021-04-17,27.905
2021-04-18,27.905
2021-04-19,27.9218
2021-04-20,28.3759
2021-04-21,28.7376
2021-04-22,28.5886
2021-04-23,28.5966
2021-04-24,28.5966
2021-04-25,28.5966
2021-04-26,28.3082
2021-04-27,28.1864
2021-04-28,28.0395
2021-04-29,28.367
2021-04-30,28.3179
2021-05-01,28.3179
2021-05-02,28.3179
2021-05-03,28.4518
2021-05-04,28.3248
2021-05-05,28.333
2021-05-06,28.2855
2021-05-07,28.0459
2021-05-08,28.0459
2021-05-09,28.0459
2021-05-10,28.3864
2021-05-11,28.1365
2021-05-12,27.9384
2021-05-13,28.2753
2021-05-14,28.0981
2021-05-15,28.0981
2021-05-16,28.0981
2021-05-17,27.9959
2021-05-18,28.001
2021-05-19,28.1603
2021-05-20,28.4379
2021-05-21,28.3649
2021-05-22,28.3649
2021-05-23,28.3649
2021-05-24,28.3751
2021-05-25,28.2899
2021-05-26,28.1285
2021-05-27,27.849
2021-05-28,28.3487
2021-05-29,28.3487
2021-05-30,28.3487
2021-05-31,28.3487
2021-06-01,28.3118
2021-06-02,28.5047
2021-06-03,28.5008
2021-06-04,28.5406
2021-06-05,28.5406
2021-06-06,28.5406
2021-06-07,28.4598
2021-06-08,28.2009
2021-06-09,28.1176
2021-06-10,28.2613
2021-06-11,28.2956
2021-06-12,28.2956
2021-06-13,28.2956
2021-06-14,28.3794
2021-06-15,28.2839
2021-06-16,27.9687
2021-06-17,27.9467
2021-06-18,27.5958
2021-06-19,27.5958
2021-06-20,27.5958
2021-06-21,27.8465
2021-06-22,27.8868
2021-06-23,27.5901
2021-06-24,27.626
2021-06-25,27.8806
2021-06-26,27.8806
2021-06-27,27.8806
2021-06-28,28.1193
2021-06-29,27.9738
2021-06-30,28.1558
2021-07-01,28.0775
2021-07-02,28.2576
2021-07-03,28.2576
2021-07-04,28.2576
2021-07-05,28.2576
2021-07-06,28.1129
2021-07-07,28.1414
2021-07-08,27.8642
2021-07-09,27.8644
2021-07-10,27.8644
2021-07-11,27.8644
2021-07-12,27.7541
2021-07-13,27.4942
2021-07-14,27.6213
2021-07-15,27.8522
2021-07-16,28.0547
2021-07-17,28.0547
2021-07-18,28.0547
2021-07-19,28.2463
2021-07-20,28.0243
2021-07-21,27.4593
2021-07-22,27.2418
2021-07-23,27.503
2021-07-24,27.503
2021-07-25,27.503
2021-07-26,27.4124
2021-07-27,27.5197
2021-07-28,27.2301
2021-07-29,27.1148
2021-07-30,27.0953
2021-07-31,27.0953
2021-08-01,27.0953
2021-08-02,27.0721
2021-08-03,26.9953
2021-08-04,26.8308
2021-08-05,26.8523
2021-08-06,26.9031
2021-08-07,26.9031
2021-08-08,26.9031
2021-08-09,26.9592
2021-08-10,27.1056
2021-08-11,27.4463
2021-08-12,27.4962
2021-08-13,27.7521
2021-08-14,27.7521
2021-08-15,27.7521
2021-08-16,27.9254
2021-08-17,28.0461
2021-08-18,27.6734
2021-08-19,27.9588
2021-08-20,27.9837
2021-08-21,27.9837
2021-08-22,27.9837
2021-08-23,27.7672
2021-08-24,27.5432
2021-08-25,27.4575
2021-08-26,27.2963
2021-08-27,27.3597
2021-08-28,27.3597
2021-08-29,27.3597
2021-08-30,27.4333
2021-08-31,27.8906
2021-09-01,28.1997
2021-09-02,28.3632
2021-09-03,28.3665
2021-09-04,28.3665
2021-09-05,28.3665
2021-09-06,28.3665
2021-09-07,28.0817
2021-09-08,28.4382
2021-09-09,28.0425
2021-09-10,27.707
2021-09-11,27.707
2021-09-12,27.707
2021-09-13,27.6047
2021-09-14,27.5875
2021-09-15,27.6576
2021-09-16,27.8498
2021-09-17,27.9014
2021-09-18,27.9014
2021-09-19,27.9014
2021-09-20,27.7337
2021-09-21,27.6948
2021-09-22,27.6495
2021-09-23,27.5072
2021-09-24,27.4426
2021-09-25,27.4426
2021-09-26,27.4426
2021-09-27,27.3931
2021-09-28,27.1107
2021-09-29,27.2228
2021-09-30,26.5436
2021-10-01,26.4387
2021-10-02,26.4387
2021-10-03,26.4387
2021-10-04,26.4308
2021-10-05,26.2624
2021-10-06,26.3039
2021-10-07,26.3682
2021-10-08,26.0624
2021-10-09,26.0624
2021-10-10,26.0624
2021-10-11,25.8519
2021-10-12,25.7455
2021-10-13,25.9542
2021-10-14,26.3129
2021-10-15,26.1511
2021-10-16,26.1511
2021-10-17,26.1511
2021-10-18,26.0883
2021-10-19,26.2164
2021-10-20,26.4267
2021-10-21,26.3335
2021-10-22,26.4436
2021-10-23,26.4436
2021-10-24,26.4436
2021-10-25,26.4269
2021-10-26,26.5274
2021-10-27,26.3779
2021-10-28,26.5566
2021-10-29,26.3266
2021-10-30,26.3266
2021-10-31,26.3266
2021-11-01,26.4259
2021-11-02,26.6003
2021-11-03,26.8362
2021-11-04,26.5862
2021-11-05,26.5751
2021-11-06,26.5751
2021-11-07,26.5751
2021-11-08,26.3513
2021-11-09,26.5003
2021-11-10,26.8377
2021-11-11,26.6359
2021-11-12,26.7141
2021-11-13,26.7141
2021-11-14,26.7141
2021-11-15,26.9565
2021-11-16,27.1593
2021-11-17,27.2817
2021-11-18,27.1763
2021-11-19,27.3059
2021-11-20,27.3059
2021-11-21,27.3059
2021-11-22,27.4943
2021-11-23,27.6794
2021-11-24,27.6965
2021-11-25,27.6965
2021-11-26,27.7128
2021-11-27,27.7128
2021-11-28,27.7128
2021-11-29,28.0912
2021-11-30,27.6249
2021-12-01,27.8215
2021-12-02,27.939
2021-12-03,28.3166
2021-12-04,28.3166
2021-12-05,28.3166
2021-12-06,28.7399
2021-12-07,28.143
2021-12-08,28.3599
2021-12-09,28.3771
2021-12-10,28.8408
2021-12-11,28.8408
2021-12-12,28.8408
2021-12-13,29.5146
2021-12-14,29.1362
2021-12-15,29.2908
2021-12-16,29.9362
2021-12-17,29.7931
2021-12-18,29.7931
2021-12-19,29.7931
2021-12-20,29.7413
2021-12-21,29.5142
2021-12-22,29.5996
2021-12-23,29.5083
2021-12-24,29.5083
2021-12-25,29.5083
2021-12-26,29.5083
2021-12-27,29.7886
2021-12-28,30.0101
2021-12-29,30.169
2021-12-30,30.1735
2021-12-31,30.43
2022-01-01,30.43
2022-01-02,30.43
2022-01-03,30.2381
2022-01-04,30.4251
2022-01-05,30.5349
2022-01-06,30.4229
2022-01-07,30.3097
2022-01-08,30.3097
2022-01-09,30.3097
2022-01-10,29.9204
2022-01-11,30.0695
2022-01-12,30.1166
2022-01-13,30.1589
2022-01-14,30.3862
2022-01-15,30.3862
2022-01-16,30.3862
2022-01-17,30.3862
2022-01-18,30.6793
2022-01-19,30.3034
2022-01-20,30.1266
2022-01-21,30.2157
2022-01-22,30.2157
2022-01-23,30.2157
2022-01-24,29.8431
2022-01-25,29.5115
2022-01-26,29.2463
2022-01-27,30.8823
2022-01-28,30.8925
2022-01-29,30.8925
2022-01-30,30.8925
2022-01-31,31.4379
2022-02-01,31.4897
2022-02-02,31.8002
2022-02-03,32.1352
2022-02-04,31.8307
2022-02-05,31.8307
2022-02-06,31.8307
2022-02-07,31.8673
2022-02-08,32.0116
2022-02-09,31.968
2022-02-10,31.4869
2022-02-11,31.5588
2022-02-12,31.5588
2022-02-13,31.5588
2022-02-14,31.4667
2022-02-15,31.3978
2022-02-16,30.9389
2022-02-17,30.8668
2022-02-18,30.776
2022-02-19,30.776
2022-02-20,30.776
2022-02-21,30.776
2022-02-22,30.5654
2022-02-23,30.468
2022-02-24,29.7955
2022-02-25,30.3656
2022-02-26,30.3656
2022-02-27,30.3656
2022-02-28,30.9455
2022-03-01,31.2133
2022-03-02,31.5401
2022-03-03,32.1406
2022-03-04,33.1958
2022-03-05,33.1958
2022-03-06,33.1958
2022-03-07,33.3759
2022-03-08,31.6252
2022-03-09,31.8058
2022-03-10,31.7011
2022-03-11,31.3547
2022-03-12,31.3547
2022-03-13,31.3547
2022-03-14,31.7744
2022-03-15,31.7982
2022-03-16,31.3998
2022-03-17,31.417
2022-03-18,31.2314
2022-03-19,31.2314
2022-03-20,31.2314
2022-03-21,31.3747
2022-03-22,31.3899
2022-03-23,31.2088
2022-03-24,31.3475
2022-03-25,31.6926
2022-03-26,31.6926
2022-03-27,31.6926
2022-03-28,31.6263
2022-03-29,31.4692
2022-03-30,31.5653
2022-03-31,32.2692
2022-04-01,32.8477
2022-04-02,32.8477
2022-04-03,32.8477
2022-04-04,32.6648
2022-04-05,33.0751
2022-04-06,32.9854
2022-04-07,33.1414
2022-04-08,32.8921
2022-04-09,32.8921
2022-04-10,32.8921
2022-04-11,32.8867
2022-04-12,32.878
2022-04-13,32.8617
2022-04-14,32.753
2022-04-15,32.753
2022-04-16,32.753
2022-04-17,32.753
2022-04-18,32.3885
2022-04-19,32.732
2022-04-20,33.4092
2022-04-21,33.4957
2022-04-22,32.9619
2022-04-23,32.9619
2022-04-24,32.9619
2022-04-25,32.951
2022-04-26,32.4947
2022-04-27,32.8711
2022-04-28,33.3066
2022-04-29,32.4967
2022-04-30,32.4967
2022-05-01,32.4967
2022-05-02,31.743
2022-05-03,31.6897
2022-05-04,32.1316
2022-05-05,31.3526
2022-05-06,31.6319
2022-05-07,31.6319
2022-05-08,31.6319
2022-05-09,31.9088
2022-05-10,31.7843
2022-05-11,31.8223
2022-05-12,31.7582
2022-05-13,32.3892
2022-05-14,32.3892
2022-05-15,32.3892
2022-05-16,32.5656
2022-05-17,32.5836
2022-05-18,30.0557
2022-05-19,29.4523
2022-05-20,29.6761
2022-05-21,29.6761
2022-05-22,29.6761
2022-05-23,30.0345
2022-05-24,30.5718
2022-05-25,30.4956
2022-05-26,30.1685
2022-05-27,30.3955
2022-05-28,30.3955
2022-05-29,30.3955
2022-05-30,30.3955
2022-05-31,33.0308
2022-06-01,32.4296
2022-06-02,32.5374
2022-06-03,32.1797
2022-06-04,32.1797
2022-06-05,32.1797
2022-06-06,32.158
2022-06-07,32.1172
2022-06-08,32.064
2022-06-09,31.4496
2022-06-10,31.6314
2022-06-11,31.6314
2022-06-12,31.6314
2022-06-13,31.2523
2022-06-14,30.3943
2022-06-15,30.3759
2022-06-16,30.1004
2022-06-17,30.0183
2022-06-18,30.0183
2022-06-19,30.0183
2022-06-20,30.0183
2022-06-21,30.284
2022-06-22,30.2759
2022-06-23,30.8793
2022-06-24,31.5738
2022-06-25,31.5738
2022-06-26,31.5738
2022-06-27,31.5981
2022-06-28,31.3077
2022-06-29,30.9553
2022-06-30,30.2385
2022-07-01,30.0714
2022-07-02,30.0714
2022-07-03,30.0714
2022-07-04,30.0714
2022-07-05,30.4902
2022-07-06,30.2989
2022-07-07,30.0722
2022-07-08,29.9035
2022-07-09,29.9035
2022-07-10,29.9035
2022-07-11,29.9705
2022-07-12,29.9472
2022-07-13,30.2126
2022-07-14,30.0017
2022-07-15,29.801
2022-07-16,29.801
2022-07-17,29.801
2022-07-18,29.5746
2022-07-19,29.8512
2022-07-20,29.8802
2022-07-21,30.1536
2022-07-22,30.4868
2022-07-23,30.4868
2022-07-24,30.4868
2022-07-25,30.6239
2022-07-26,30.7169
2022-07-27,30.8659
2022-07-28,31.5088
2022-07-29,31.4616
2022-07-30,31.4616
2022-07-31,31.4616
2022-08-01,31.5699
2022-08-02,31.7532
2022-08-03,31.7627
2022-08-04,31.7338
2022-08-05,31.7449
2022-08-06,31.7449
2022-08-07,31.7449
2022-08-08,31.9828
2022-08-09,32.3343
2022-08-10,32.1933
2022-08-11,32.1435
2022-08-12,32.4276
2022-08-13,32.4276
2022-08-14,32.4276
2022-08-15,32.7902
2022-08-16,32.9795
2022-08-17,33.012
2022-08-18,32.8532
2022-08-19,32.7608
2022-08-20,32.7608
2022-08-21,32.7608
2022-08-22,32.3416
2022-08-23,31.9537
2022-08-24,31.8869
2022-08-25,31.9566
2022-08-26,31.2817
2022-08-27,31.2817
2022-08-28,31.2817
2022-08-29,31.0103
2022-08-30,30.6978
2022-08-31,31.5176
2022-09-01,31.7346
2022-09-02,31.1981
2022-09-03,31.1981
2022-09-04,31.1981
2022-09-05,31.1981
2022-09-06,30.9407
2022-09-07,31.7985
2022-09-08,30.0263
2022-09-09,30.246
2022-09-10,30.246
2022-09-11,30.246
2022-09-12,30.698
2022-09-13,30.1067
2022-09-14,30.0859
2022-09-15,29.8252
2022-09-16,29.9952
2022-09-17,29.9952
2022-09-18,29.9952
2022-09-19,29.9141
2022-09-20,29.473
2022-09-21,29.4483
2022-09-22,29.2586
2022-09-23,29.0403
2022-09-24,29.0403
2022-09-25,29.0403
2022-09-26,28.8486
2022-09-27,28.5716
2022-09-28,28.7508
2022-09-29,28.2707
2022-09-30,27.6309
2022-10-01,27.6309
2022-10-02,27.6309
2022-10-03,27.9465
2022-10-04,28.5932
2022-10-05,28.262
2022-10-06,28.0113
2022-10-07,28.3247
2022-10-08,28.3247
2022-10-09,28.3247
2022-10-10,29.054
2022-10-11,29.0457
2022-10-12,28.6564
2022-10-13,28.768
2022-10-14,28.3366
2022-10-15,28.3366
2022-10-16,28.3366
2022-10-17,28.3992
2022-10-18,28.6389
2022-10-19,28.6767
2022-10-20,28.0803
2022-10-21,28.4209
2022-10-22,28.4209
2022-10-23,28.4209
2022-10-24,28.6446
2022-10-25,29.1196
2022-10-26,29.1925
2022-10-27,29.5574
2022-10-28,30.0352
2022-10-29,30.0352
2022-10-30,30.0352
2022-10-31,29.8749
2022-11-01,29.8579
2022-11-02,29.4687
2022-11-03,29.3699
2022-11-04,30.0206
2022-11-05,30.0206
2022-11-06,30.0206
2022-11-07,30.3063
2022-11-08,30.548
2022-11-09,30.1215
2022-11-10,30.8356
2022-11-11,31.3953
2022-11-12,31.3953
2022-11-13,31.3953
2022-11-14,31.139
2022-11-15,31.3853
2022-11-16,31.3871
2022-11-17,31.198
2022-11-18,31.4102
2022-11-19,31.4102
2022-11-20,31.4102
2022-11-21,31.8441
2022-11-22,32.1316
2022-11-23,32.1325
2022-11-24,32.1325
2022-11-25,31.7609
2022-11-26,31.7609
2022-11-27,31.7609
2022-11-28,31.4204
2022-11-29,31.4204
2022-11-30,32.2949
2022-12-01,32.4929
2022-12-02,32.6925
2022-12-03,32.6925
2022-12-04,32.6925
2022-12-05,31.9703
2022-12-06,32.0662
2022-12-07,32.3477
2022-12-08,32.4639
2022-12-09,32.3537
2022-12-10,32.3537
2022-12-11,32.3537
2022-12-12,32.5546
2022-12-13,32.7427
2022-12-14,32.6703
2022-12-15,32.1123
2022-12-16,31.8076
2022-12-17,31.8076
2022-12-18,31.8076
2022-12-19,31.5708
2022-12-20,31.6144
2022-12-21,31.98
2022-12-22,31.9597
2022-12-23,31.9713
2022-12-24,31.9713
2022-12-25,31.9713
2022-12-26,31.9713
2022-12-27,32.1985
2022-12-28,31.7371
2022-12-29,31.9829
2022-12-30,31.5931
2022-12-31,31.5931
2023-01-01,31.5931
2023-01-02,31.5931
2023-01-03,31.7778
2023-01-04,32.2248
2023-01-05,32.1031
2023-01-06,32.6607
2023-01-07,32.6607
2023-01-08,32.6607
2023-01-09,32.1426
2023-01-10,32.0729
2023-01-11,31.7869
2023-01-12,31.0092
2023-01-13,31.0417
2023-01-14,31.0417
2023-01-15,31.0417
2023-01-16,31.0417
2023-01-17,31.0294
2023-01-18,29.8381
2023-01-19,29.6668
2023-01-20,29.949
2023-01-21,29.949
2023-01-22,29.949
2023-01-23,30.3001
2023-01-24,30.2632
2023-01-25,30.0629
2023-01-26,28.6651
2023-01-27,28.9551
2023-01-28,28.9551
2023-01-29,28.9551
2023-01-30,29.0386
2023-01-31,29.1714
2023-02-01,29.3246
2023-02-02,29.1315
2023-02-03,29.0241
2023-02-04,29.0241
2023-02-05,29.0241
2023-02-06,29.2414
2023-02-07,29.0221
2023-02-08,28.7937
2023-02-09,28.6526
2023-02-10,28.9662
2023-02-11,28.9662
2023-02-12,28.9662
2023-02-13,29.31
2023-02-14,29.2018
2023-02-15,29.1018
2023-02-16,28.956
2023-02-17,29.374
2023-02-18,29.374
2023-02-19,29.374
2023-02-20,29.374
2023-02-21,29.3021
2023-02-22,29.3921
2023-02-23,29.2644
2023-02-24,29.1442
2023-02-25,29.1442
2023-02-26,29.1442
2023-02-27,29.153
2023-02-28,29.0062
2023-03-01,28.5381
2023-03-02,28.5676
2023-03-03,28.5257
2023-03-04,28.5257
2023-03-05,28.5257
2023-03-06,28.6228
2023-03-07,28.2971
2023-03-08,28.5071
2023-03-09,28.2566
2023-03-10,27.9467
2023-03-11,27.9467
2023-03-12,27.9467
2023-03-13,28.3015
2023-03-14,28.207
2023-03-15,28.5235
2023-03-16,28.6159
2023-03-17,28.3738
