,LECO US Equity
2021-01-03,26.1448
2021-01-04,25.6168
2021-01-05,25.8933
2021-01-06,27.0688
2021-01-07,27.4606
2021-01-08,27.2448
2021-01-09,27.2448
2021-01-10,27.2448
2021-01-11,27.339
2021-01-12,27.3076
2021-01-13,26.679
2021-01-14,26.6099
2021-01-15,26.5638
2021-01-16,26.5638
2021-01-17,26.5638
2021-01-18,26.5638
2021-01-19,26.9284
2021-01-20,27.3788
2021-01-21,27.1358
2021-01-22,27.6428
2021-01-23,27.6428
2021-01-24,27.6428
2021-01-25,27.2385
2021-01-26,26.7524
2021-01-27,26.4004
2021-01-28,26.348
2021-01-29,25.7781
2021-01-30,25.7781
2021-01-31,25.7781
2021-02-01,26.0463
2021-02-02,26.2684
2021-02-03,26.0609
2021-02-04,25.7425
2021-02-05,25.9268
2021-02-06,25.9268
2021-02-07,25.9268
2021-02-08,26.1301
2021-02-09,25.9897
2021-02-10,26.2369
2021-02-11,26.1678
2021-02-12,26.04
2021-02-13,26.04
2021-02-14,26.04
2021-02-15,26.04
2021-02-16,26.2118
2021-02-17,25.7299
2021-02-18,25.5078
2021-02-19,26.0465
2021-02-20,26.0465
2021-02-21,26.0465
2021-02-22,26.1979
2021-02-23,26.3955
2021-02-24,26.8285
2021-02-25,26.5132
2021-02-26,26.6141
2021-02-27,26.6141
2021-02-28,26.6141
2021-03-01,27.087
2021-03-02,26.9021
2021-03-03,26.9126
2021-03-04,26.0024
2021-03-05,26.9441
2021-03-06,26.9441
2021-03-07,26.9441
2021-03-08,27.396
2021-03-09,26.8957
2021-03-10,27.2951
2021-03-11,27.5116
2021-03-12,27.7555
2021-03-13,27.7555
2021-03-14,27.7555
2021-03-15,28.4071
2021-03-16,28.0056
2021-03-17,28.2641
2021-03-18,28.1822
2021-03-19,27.8512
2021-03-20,27.8512
2021-03-21,27.8512
2021-03-22,27.786
2021-03-23,27.1701
2021-03-24,27.3803
2021-03-25,27.6389
2021-03-26,27.9731
2021-03-27,27.9731
2021-03-28,27.9731
2021-03-29,27.7923
2021-03-30,27.8869
2021-03-31,25.6129
2021-04-01,25.7627
2021-04-02,25.7627
2021-04-03,25.7627
2021-04-04,25.7627
2021-04-05,25.9086
2021-04-06,25.7977
2021-04-07,25.3521
2021-04-08,25.1245
2021-04-09,25.4572
2021-04-10,25.4572
2021-04-11,25.4572
2021-04-12,25.5389
2021-04-13,25.0856
2021-04-14,25.5428
2021-04-15,25.6362
2021-04-16,25.7724
2021-04-17,25.7724
2021-04-18,25.7724
2021-04-19,26.0701
2021-04-20,25.9223
2021-04-21,26.2044
2021-04-22,26.0507
2021-04-23,26.3017
2021-04-24,26.3017
2021-04-25,26.3017
2021-04-26,26.3737
2021-04-27,26.9166
2021-04-28,26.9873
2021-04-29,27.3524
2021-04-30,26.5562
2021-05-01,26.5562
2021-05-02,26.5562
2021-05-03,26.8436
2021-05-04,27.2883
2021-05-05,27.3174
2021-05-06,27.6359
2021-05-07,27.6922
2021-05-08,27.6922
2021-05-09,27.6922
2021-05-10,27.8864
2021-05-11,27.3465
2021-05-12,26.3814
2021-05-13,27.2164
2021-05-14,27.3795
2021-05-15,27.3795
2021-05-16,27.3795
2021-05-17,27.1562
2021-05-18,26.6183
2021-05-19,26.6183
2021-05-20,26.531
2021-05-21,26.5776
2021-05-22,26.5776
2021-05-23,26.5776
2021-05-24,26.6669
2021-05-25,26.4009
2021-05-26,26.6048
2021-05-27,26.7523
2021-05-28,26.6591
2021-05-29,26.6591
2021-05-30,26.6591
2021-05-31,26.6591
2021-06-01,27.1174
2021-06-02,26.8009
2021-06-03,26.9193
2021-06-04,27.0844
2021-06-05,27.0844
2021-06-06,27.0844
2021-06-07,26.7154
2021-06-08,27.0067
2021-06-09,26.7193
2021-06-10,26.6494
2021-06-11,26.7193
2021-06-12,26.7193
2021-06-13,26.7193
2021-06-14,26.2766
2021-06-15,26.5446
2021-06-16,26.1368
2021-06-17,25.6669
2021-06-18,25.6999
2021-06-19,25.6999
2021-06-20,25.6999
2021-06-21,26.4863
2021-06-22,26.7038
2021-06-23,26.9232
2021-06-24,27.3213
2021-06-25,27.3543
2021-06-26,27.3543
2021-06-27,27.3543
2021-06-28,27.3213
2021-06-29,27.3388
2021-06-30,21.6881
2021-07-01,21.7739
2021-07-02,22.1186
2021-07-03,22.1186
2021-07-04,22.1186
2021-07-05,22.1186
2021-07-06,21.947
2021-07-07,22.1202
2021-07-08,21.8612
2021-07-09,22.1462
2021-07-10,22.1462
2021-07-11,22.1462
2021-07-12,22.3071
2021-07-13,22.1631
2021-07-14,22.1401
2021-07-15,22.2136
2021-07-16,22.0834
2021-07-17,22.0834
2021-07-18,22.0834
2021-07-19,21.6176
2021-07-20,22.2014
2021-07-21,22.304
2021-07-22,22.134
2021-07-23,22.3316
2021-07-24,22.3316
2021-07-25,22.3316
2021-07-26,22.5354
2021-07-27,22.2635
2021-07-28,22.4041
2021-07-29,22.6761
2021-07-30,22.8167
2021-07-31,22.8167
2021-08-01,22.8167
2021-08-02,22.511
2021-08-03,22.8411
2021-08-04,22.4744
2021-08-05,22.7219
2021-08-06,22.8289
2021-08-07,22.8289
2021-08-08,22.8289
2021-08-09,22.8656
2021-08-10,23.2018
2021-08-11,23.3011
2021-08-12,23.2935
2021-08-13,23.1865
2021-08-14,23.1865
2021-08-15,23.1865
2021-08-16,23.1468
2021-08-17,22.9191
2021-08-18,22.5615
2021-08-19,22.3796
2021-08-20,22.346
2021-08-21,22.346
2021-08-22,22.346
2021-08-23,22.4193
2021-08-24,22.6486
2021-08-25,22.7128
2021-08-26,22.6272
2021-08-27,22.9588
2021-08-28,22.9588
2021-08-29,22.9588
2021-08-30,23.1269
2021-08-31,22.8442
2021-09-01,22.4652
2021-09-02,22.5676
2021-09-03,22.3506
2021-09-04,22.3506
2021-09-05,22.3506
2021-09-06,22.3506
2021-09-07,21.996
2021-09-08,22.2421
2021-09-09,22.019
2021-09-10,21.8845
2021-09-11,21.8845
2021-09-12,21.8845
2021-09-13,22.0052
2021-09-14,21.5865
2021-09-15,22.0556
2021-09-16,21.8998
2021-09-17,21.7576
2021-09-18,21.7576
2021-09-19,21.7576
2021-09-20,21.5529
2021-09-21,21.4551
2021-09-22,21.6843
2021-09-23,21.9288
2021-09-24,21.857
2021-09-25,21.857
2021-09-26,21.857
2021-09-27,21.9303
2021-09-28,21.6384
2021-09-29,21.7026
2021-09-30,19.4628
2021-10-01,19.7205
2021-10-02,19.7205
2021-10-03,19.7205
2021-10-04,19.9433
2021-10-05,20.2219
2021-10-06,20.247
2021-10-07,20.4685
2021-10-08,20.4295
2021-10-09,20.4295
2021-10-10,20.4295
2021-10-11,20.091
2021-10-12,19.8862
2021-10-13,19.9754
2021-10-14,20.5228
2021-10-15,20.8585
2021-10-16,20.8585
2021-10-17,20.8585
2021-10-18,20.9616
2021-10-19,21.0396
2021-10-20,21.6608
2021-10-21,21.8168
2021-10-22,21.6525
2021-10-23,21.6525
2021-10-24,21.6525
2021-10-25,21.8057
2021-10-26,21.7959
2021-10-27,21.5731
2021-10-28,20.9686
2021-10-29,21.2456
2021-10-30,21.2456
2021-10-31,21.2456
2021-11-01,21.3162
2021-11-02,21.4727
2021-11-03,21.1112
2021-11-04,21.2303
2021-11-05,21.3716
2021-11-06,21.3716
2021-11-07,21.3716
2021-11-08,21.4672
2021-11-09,21.4685
2021-11-10,21.3827
2021-11-11,21.3051
2021-11-12,21.5046
2021-11-13,21.5046
2021-11-14,21.5046
2021-11-15,21.704
2021-11-16,21.6611
2021-11-17,21.6888
2021-11-18,21.56
2021-11-19,21.7497
2021-11-20,21.7497
2021-11-21,21.7497
2021-11-22,21.6901
2021-11-23,21.7054
2021-11-24,21.6528
2021-11-25,21.6528
2021-11-26,20.9422
2021-11-27,20.9422
2021-11-28,20.9422
2021-11-29,20.8938
2021-11-30,20.2151
2021-12-01,19.8259
2021-12-02,20.3065
2021-12-03,20.1708
2021-12-04,20.1708
2021-12-05,20.1708
2021-12-06,20.3647
2021-12-07,20.3606
2021-12-08,20.4353
2021-12-09,20.3467
2021-12-10,20.3564
2021-12-11,20.3564
2021-12-12,20.3564
2021-12-13,20.0268
2021-12-14,19.9077
2021-12-15,20.0946
2021-12-16,20.1805
2021-12-17,20.2456
2021-12-18,20.2456
2021-12-19,20.2456
2021-12-20,19.7235
2021-12-21,20.2553
2021-12-22,20.3301
2021-12-23,20.5752
2021-12-24,20.5752
2021-12-25,20.5752
2021-12-26,20.5752
2021-12-27,20.8495
2021-12-28,20.9492
2021-12-29,21.0434
2021-12-30,20.7996
2021-12-31,19.1297
2022-01-01,19.1297
2022-01-02,19.1297
2022-01-03,19.08
2022-01-04,19.1616
2022-01-05,19.0456
2022-01-06,19.1692
2022-01-07,19.1692
2022-01-08,19.1692
2022-01-09,19.1692
2022-01-10,18.9665
2022-01-11,18.9462
2022-01-12,18.8926
2022-01-13,18.8327
2022-01-14,18.6364
2022-01-15,18.6364
2022-01-16,18.6364
2022-01-17,18.6364
2022-01-18,18.412
2022-01-19,18.2247
2022-01-20,17.8524
2022-01-21,17.7798
2022-01-22,17.7798
2022-01-23,17.7798
2022-01-24,18.2489
2022-01-25,17.906
2022-01-26,17.5822
2022-01-27,17.2635
2022-01-28,17.3986
2022-01-29,17.3986
2022-01-30,17.3986
2022-01-31,17.6472
2022-02-01,17.8053
2022-02-02,17.7199
2022-02-03,17.6472
2022-02-04,17.4955
2022-02-05,17.4955
2022-02-06,17.4955
2022-02-07,17.5057
2022-02-08,17.8754
2022-02-09,17.9468
2022-02-10,17.5261
2022-02-11,17.4076
2022-02-12,17.4076
2022-02-13,17.4076
2022-02-14,17.5095
2022-02-15,17.5949
2022-02-16,17.6714
2022-02-17,17.5236
2022-02-18,17.5016
2022-02-19,17.5016
2022-02-20,17.5016
2022-02-21,17.5016
2022-02-22,17.489
2022-02-23,17.2671
2022-02-24,17.3444
2022-02-25,17.5131
2022-02-26,17.5131
2022-02-27,17.5131
2022-02-28,17.5118
2022-03-01,17.2595
2022-03-02,17.6284
2022-03-03,17.8503
2022-03-04,17.6335
2022-03-05,17.6335
2022-03-06,17.6335
2022-03-07,17.3267
2022-03-08,17.3901
2022-03-09,17.4522
2022-03-10,17.314
2022-03-11,17.2874
2022-03-12,17.2874
2022-03-13,17.2874
2022-03-14,17.4852
2022-03-15,17.7501
2022-03-16,18.057
2022-03-17,18.1521
2022-03-18,18.3638
2022-03-19,18.3638
2022-03-20,18.3638
2022-03-21,18.3415
2022-03-22,18.4504
2022-03-23,18.2302
2022-03-24,18.2416
2022-03-25,18.401
2022-03-26,18.401
2022-03-27,18.401
2022-03-28,18.4251
2022-03-29,19.0009
2022-03-30,18.8845
2022-03-31,16.9858
2022-04-01,16.9441
2022-04-02,16.9441
2022-04-03,16.9441
2022-04-04,16.756
2022-04-05,16.283
2022-04-06,16.2266
2022-04-07,16.1602
2022-04-08,16.0937
2022-04-09,16.0937
2022-04-10,16.0937
2022-04-11,15.7975
2022-04-12,15.8336
2022-04-13,16.0532
2022-04-14,16.0464
2022-04-15,16.0464
2022-04-16,16.0464
2022-04-17,16.0464
2022-04-18,16.0352
2022-04-19,16.4001
2022-04-20,16.4722
2022-04-21,16.462
2022-04-22,16.1129
2022-04-23,16.1129
2022-04-24,16.1129
2022-04-25,16.0982
2022-04-26,15.7603
2022-04-27,15.9203
2022-04-28,16.6274
2022-04-29,16.5024
2022-04-30,16.5024
2022-05-01,16.5024
2022-05-02,16.3204
2022-05-03,16.5526
2022-05-04,17.0203
2022-05-05,16.6162
2022-05-06,16.6575
2022-05-07,16.6575
2022-05-08,16.6575
2022-05-09,16.72
2022-05-10,16.4298
2022-05-11,16.4064
2022-05-12,16.3316
2022-05-13,16.3372
2022-05-14,16.3372
2022-05-15,16.3372
2022-05-16,16.4019
2022-05-17,16.6084
2022-05-18,16.2122
2022-05-19,16.2044
2022-05-20,16.0593
2022-05-21,16.0593
2022-05-22,16.0593
2022-05-23,16.047
2022-05-24,15.9666
2022-05-25,16.0436
2022-05-26,16.3584
2022-05-27,16.6341
2022-05-28,16.6341
2022-05-29,16.6341
2022-05-30,16.6341
2022-05-31,16.624
2022-06-01,16.6173
2022-06-02,16.9299
2022-06-03,16.8261
2022-06-04,16.8261
2022-06-05,16.8261
2022-06-06,17.0102
2022-06-07,17.1274
2022-06-08,16.912
2022-06-09,16.9299
2022-06-10,16.4957
2022-06-11,16.4957
2022-06-12,16.4957
2022-06-13,15.9432
2022-06-14,15.7311
2022-06-15,15.7166
2022-06-16,15.3047
2022-06-17,15.1172
2022-06-18,15.1172
2022-06-19,15.1172
2022-06-20,15.1172
2022-06-21,15.2991
2022-06-22,15.3371
2022-06-23,15.0558
2022-06-24,15.5034
2022-06-25,15.5034
2022-06-26,15.5034
2022-06-27,15.7021
2022-06-28,15.4141
2022-06-29,15.1674
2022-06-30,13.949
2022-07-01,14.0393
2022-07-02,14.0393
2022-07-03,14.0393
2022-07-04,14.0393
2022-07-05,13.7818
2022-07-06,13.8208
2022-07-07,14.1173
2022-07-08,13.9593
2022-07-09,13.9593
2022-07-10,13.9593
2022-07-11,13.8957
2022-07-12,13.8279
2022-07-13,13.7151
2022-07-14,13.5632
2022-07-15,13.8762
2022-07-16,13.8762
2022-07-17,13.8762
2022-07-18,13.8218
2022-07-19,14.2702
2022-07-20,14.3533
2022-07-21,14.4816
2022-07-22,14.3903
2022-07-23,14.3903
2022-07-24,14.3903
2022-07-25,14.5421
2022-07-26,14.6519
2022-07-27,15.0111
2022-07-28,15.2626
2022-07-29,15.7598
2022-07-30,15.7598
2022-07-31,15.7598
2022-08-01,15.6861
2022-08-02,15.4826
2022-08-03,15.5685
2022-08-04,15.7506
2022-08-05,15.8795
2022-08-06,15.8795
2022-08-07,15.8795
2022-08-08,15.8069
2022-08-09,15.769
2022-08-10,16.0217
2022-08-11,16.1076
2022-08-12,16.3593
2022-08-13,16.3593
2022-08-14,16.3593
2022-08-15,16.4381
2022-08-16,16.4299
2022-08-17,16.3644
2022-08-18,16.4084
2022-08-19,16.3491
2022-08-20,16.3491
2022-08-21,16.3491
2022-08-22,16.0207
2022-08-23,15.9828
2022-08-24,15.992
2022-08-25,16.1751
2022-08-26,15.7046
2022-08-27,15.7046
2022-08-28,15.7046
2022-08-29,15.6074
2022-08-30,15.4007
2022-08-31,15.2739
2022-09-01,15.3209
2022-09-02,15.1532
2022-09-03,15.1532
2022-09-04,15.1532
2022-09-05,15.1532
2022-09-06,15.1757
2022-09-07,15.4191
2022-09-08,15.4662
2022-09-09,15.589
2022-09-10,15.589
2022-09-11,15.589
2022-09-12,15.7619
2022-09-13,15.5695
2022-09-14,15.5654
2022-09-15,15.2892
2022-09-16,15.0018
2022-09-17,15.0018
2022-09-18,15.0018
2022-09-19,15.3394
2022-09-20,15.19
2022-09-21,15.0621
2022-09-22,14.5752
2022-09-23,14.3389
2022-09-24,14.3389
2022-09-25,14.3389
2022-09-26,14.255
2022-09-27,14.1496
2022-09-28,14.3747
2022-09-29,14.2969
2022-09-30,13.4416
2022-10-01,13.4416
2022-10-02,13.4416
2022-10-03,13.5941
2022-10-04,13.8775
2022-10-05,13.8697
2022-10-06,13.5872
2022-10-07,13.2774
2022-10-08,13.2774
2022-10-09,13.2774
2022-10-10,13.1211
2022-10-11,13.212
2022-10-12,13.1211
2022-10-13,13.34
2022-10-14,13.1269
2022-10-15,13.1269
2022-10-16,13.1269
2022-10-17,13.5051
2022-10-18,13.8413
2022-10-19,13.8609
2022-10-20,13.5345
2022-10-21,13.9899
2022-10-22,13.9899
2022-10-23,13.9899
2022-10-24,14.1521
2022-10-25,14.543
2022-10-26,14.673
2022-10-27,14.7856
2022-10-28,14.8694
2022-10-29,14.8694
2022-10-30,14.8694
2022-10-31,14.9893
2022-11-01,15.0769
2022-11-02,14.6746
2022-11-03,14.8753
2022-11-04,15.0467
2022-11-05,15.0467
2022-11-06,15.0467
2022-11-07,15.1364
2022-11-08,15.3312
2022-11-09,15.1977
2022-11-10,15.3594
2022-11-11,15.3244
2022-11-12,15.3244
2022-11-13,15.3244
2022-11-14,15.3702
2022-11-15,15.6147
2022-11-16,15.6137
2022-11-17,15.3624
2022-11-18,15.5475
2022-11-19,15.5475
2022-11-20,15.5475
2022-11-21,15.6712
2022-11-22,15.7335
2022-11-23,15.602
2022-11-24,15.602
2022-11-25,15.6663
2022-11-26,15.6663
2022-11-27,15.6663
2022-11-28,15.3341
2022-11-29,15.2611
2022-11-30,15.5621
2022-12-01,15.5903
2022-12-02,15.5962
2022-12-03,15.5962
2022-12-04,15.5962
2022-12-05,15.4364
2022-12-06,15.1666
2022-12-07,15.4403
2022-12-08,15.5562
2022-12-09,15.3556
2022-12-10,15.3556
2022-12-11,15.3556
2022-12-12,15.5416
2022-12-13,15.5475
2022-12-14,15.3935
2022-12-15,15.0925
2022-12-16,14.998
2022-12-17,14.998
2022-12-18,14.998
2022-12-19,14.8431
2022-12-20,14.8431
2022-12-21,15.1977
2022-12-22,15.1792
2022-12-23,15.2864
2022-12-24,15.2864
2022-12-25,15.2864
2022-12-26,15.2864
2022-12-27,15.4325
2022-12-28,15.0535
2022-12-29,15.3273
2022-12-30,15.3081
2022-12-31,15.3081
2023-01-01,15.3081
2023-01-02,15.3081
2023-01-03,15.4671
2023-01-04,15.7192
2023-01-05,15.6712
2023-01-06,16.1698
2023-01-07,16.1698
2023-01-08,16.1698
2023-01-09,16.2281
2023-01-10,16.3194
2023-01-11,16.5019
2023-01-12,16.5019
2023-01-13,16.5856
2023-01-14,16.5856
2023-01-15,16.5856
2023-01-16,16.5856
2023-01-17,16.6731
2023-01-18,16.4464
2023-01-19,16.2309
2023-01-20,16.4595
2023-01-21,16.4595
2023-01-22,16.4595
2023-01-23,16.5743
2023-01-24,16.6025
2023-01-25,16.5724
2023-01-26,16.834
2023-01-27,17.0588
2023-01-28,17.0588
2023-01-29,17.0588
2023-01-30,17.0296
2023-01-31,17.4134
2023-02-01,17.6674
2023-02-02,17.9101
2023-02-03,18.1312
2023-02-04,18.1312
2023-02-05,18.1312
2023-02-06,17.9431
2023-02-07,18.056
2023-02-08,17.9261
2023-02-09,17.8941
2023-02-10,17.928
2023-02-11,17.928
2023-02-12,17.928
2023-02-13,18.0748
2023-02-14,18.1133
2023-02-15,18.2695
2023-02-16,18.1199
2023-02-17,18.2996
2023-02-18,18.2996
2023-02-19,18.2996
2023-02-20,18.2996
2023-02-21,17.0396
2023-02-22,17.1062
2023-02-23,17.3183
2023-02-24,17.2807
2023-02-25,17.2807
2023-02-26,17.2807
2023-02-27,17.4787
2023-02-28,17.4702
2023-03-01,17.5894
2023-03-02,17.8427
2023-03-03,17.9872
2023-03-04,17.9872
2023-03-05,17.9872
2023-03-06,17.7339
2023-03-07,17.6963
2023-03-08,17.8267
2023-03-09,17.7892
2023-03-10,17.3389
2023-03-11,17.3389
2023-03-12,17.3389
2023-03-13,17.2394
2023-03-14,17.6081
2023-03-15,17.0096
2023-03-16,16.988
