,CC US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-09,9.8494
2023-03-10,9.5785
2023-03-11,9.5785
2023-03-12,9.5785
2023-03-13,9.3783
2023-03-14,9.5554
2023-03-15,9.0703
2023-03-16,9.2282
2023-03-17,9.0896
2023-03-18,9.0896
2023-03-19,9.0896
2023-03-20,9.1762
2023-03-21,9.3302
2023-03-22,9.1878
2023-03-23,9.0338
2023-03-24,9.1146
2023-03-25,9.1146
2023-03-26,9.1146
2023-03-27,9.1839
2023-03-28,9.2147
2023-03-29,9.3033
2023-03-30,9.2744
2023-03-31,11.1911
2023-04-01,11.1911
2023-04-02,11.1911
2023-04-03,11.2665
2023-04-04,11.0669
2023-04-05,10.925
2023-04-06,10.8695
2023-04-07,10.8695
2023-04-08,10.8695
2023-04-09,10.8695
2023-04-10,11.1623
2023-04-11,11.2443
2023-04-12,11.1113
2023-04-13,11.2532
2023-04-14,11.1601
2023-04-15,11.1601
2023-04-16,11.1601
2023-04-17,11.1201
2023-04-18,11.098
2023-04-19,11.0425
2023-04-20,10.9228
2023-04-21,10.8097
2023-04-22,10.8097
2023-04-23,10.8097
2023-04-24,10.9649
2023-04-25,10.6655
2023-04-26,10.6079
2023-04-27,10.7498
2023-04-28,11.0134
2023-04-29,11.0134
2023-04-30,11.0134
2023-05-01,11.1667
2023-05-02,11.2979
2023-05-03,11.04
2023-05-04,10.8866
2023-05-05,11.1112
2023-05-06,11.1112
2023-05-07,11.1112
2023-05-08,11.0778
2023-05-09,11.0022
2023-05-10,10.9645
2023-05-11,10.8133
2023-05-12,10.8422
2023-05-13,10.8422
2023-05-14,10.8422
2023-05-15,10.9933
2023-05-16,10.7466
2023-05-17,10.9155
2023-05-18,11.2179
2023-05-19,11.149
2023-05-20,11.149
2023-05-21,11.149
2023-05-22,11.0289
2023-05-23,10.9978
2023-05-24,10.8644
2023-05-25,10.7777
2023-05-26,10.8911
2023-05-27,10.8911
2023-05-28,10.8911
2023-05-29,10.8911
2023-05-30,10.7133
2023-05-31,10.4398
2023-06-01,10.5777
2023-06-02,12.0292
2023-06-03,12.0292
2023-06-04,12.0292
2023-06-05,12.276
2023-06-06,12.2693
2023-06-07,12.1448
2023-06-08,11.8869
2023-06-09,11.678
2023-06-10,11.678
2023-06-11,11.678
2023-06-12,11.5424
2023-06-13,11.7136
2023-06-14,11.9092
2023-06-15,12.1715
2023-06-16,12.087
2023-06-17,12.087
2023-06-18,12.087
2023-06-19,12.087
2023-06-20,12.0759
2023-06-21,12.0981
2023-06-22,11.9825
2023-06-23,11.9936
2023-06-24,11.9936
2023-06-25,11.9936
2023-06-26,12.1426
2023-06-27,12.3115
2023-06-28,12.4116
2023-06-29,12.5294
2023-06-30,148.1269
2023-07-01,148.1269
2023-07-02,148.1269
2023-07-03,149.0012
2023-07-04,149.0012
2023-07-05,146.2753
2023-07-06,145.761
2023-07-07,148.4612
2023-07-08,148.4612
2023-07-09,148.4612
2023-07-10,149.0012
2023-07-11,150.2356
2023-07-12,151.8043
2023-07-13,153.0387
2023-07-14,151.7529
2023-07-15,151.7529
2023-07-16,151.7529
2023-07-17,151.65
2023-07-18,152.4473
2023-07-19,152.4473
2023-07-20,151.8301
2023-07-21,152.1129
2023-07-22,152.1129
2023-07-23,152.1129
2023-07-24,149.8242
2023-07-25,152.293
2023-07-26,152.0358
2023-07-27,150.8528
2023-07-28,146.6238
2023-07-29,146.6238
2023-07-30,146.6238
2023-07-31,147.6705
2023-08-01,147.3641
2023-08-02,146.7769
2023-08-03,146.6238
2023-08-04,148.2577
2023-08-05,148.2577
2023-08-06,148.2577
2023-08-07,148.5641
2023-08-08,147.3897
2023-08-09,144.1473
2023-08-10,141.9517
2023-08-11,140.8283
2023-08-12,140.8283
2023-08-13,140.8283
2023-08-14,141.1092
2023-08-15,137.8157
2023-08-16,136.335
2023-08-17,136.0796
2023-08-18,135.9265
2023-08-19,135.9265
2023-08-20,135.9265
2023-08-21,134.701
2023-08-22,135.0329
2023-08-23,134.9818
2023-08-24,135.569
2023-08-25,136.8456
2023-08-26,136.8456
2023-08-27,136.8456
2023-08-28,138.5816
2023-08-29,140.6241
2023-08-30,140.0624
2023-08-31,140.1135
2023-09-01,142.5899
2023-09-02,142.5899
2023-09-03,142.5899
2023-09-04,142.5899
2023-09-05,138.3519
2023-09-06,138.3008
2023-09-07,134.6755
2023-09-08,134.8797
2023-09-09,134.8797
2023-09-10,134.8797
2023-09-11,134.2925
2023-09-12,134.6244
2023-09-13,133.8074
2023-09-14,135.7988
2023-09-15,134.5733
2023-09-16,134.5733
2023-09-17,134.5733
2023-09-18,133.7819
2023-09-19,132.633
2023-09-20,132.199
2023-09-21,130.948
2023-09-22,130.1566
2023-09-23,130.1566
2023-09-24,130.1566
2023-09-25,129.1864
2023-09-26,126.327
2023-09-27,123.4165
2023-09-28,124.2335
2023-09-29,124.2335
2023-09-30,124.2335
2023-10-01,124.2335
2023-10-02,124.2335
2023-10-03,124.2335
2023-10-04,124.2335
2023-10-05,124.2335
2023-10-06,124.2335
2023-10-07,124.2335
2023-10-08,124.2335
2023-10-09,124.2335
2023-10-10,124.2335
2023-10-11,124.2335
2023-10-12,124.2335
2023-10-13,124.2335
2023-10-14,124.2335
2023-10-15,124.2335
2023-10-16,124.2335
2023-10-17,124.2335
2023-10-18,124.2335
2023-10-19,124.2335
2023-10-20,124.2335
2023-10-21,124.2335
2023-10-22,124.2335
2023-10-23,124.2335
2023-10-24,124.2335
2023-10-25,124.2335
2023-10-26,124.2335
2023-10-27,124.2335
2023-10-28,124.2335
2023-10-29,124.2335
2023-10-30,124.2335
2023-10-31,124.2335
2023-11-01,124.2335
2023-11-02,124.2335
2023-11-03,124.2335
2023-11-04,124.2335
2023-11-05,124.2335
2023-11-06,124.2335
2023-11-07,124.2335
2023-11-08,124.2335
2023-11-09,124.2335
2023-11-10,124.2335
2023-11-11,124.2335
2023-11-12,124.2335
2023-11-13,124.2335
2023-11-14,124.2335
2023-11-15,124.2335
2023-11-16,124.2335
2023-11-17,124.2335
2023-11-18,124.2335
2023-11-19,124.2335
2023-11-20,124.2335
2023-11-21,124.2335
2023-11-22,124.2335
2023-11-23,124.2335
2023-11-24,124.2335
2023-11-25,124.2335
2023-11-26,124.2335
2023-11-27,124.2335
2023-11-28,124.2335
2023-11-29,124.2335
2023-11-30,124.2335
2023-12-01,124.2335
2023-12-02,124.2335
2023-12-03,124.2335
2023-12-04,124.2335
2023-12-05,124.2335
2023-12-06,124.2335
2023-12-07,124.2335
2023-12-08,124.2335
2023-12-09,124.2335
2023-12-10,124.2335
2023-12-11,124.2335
2023-12-12,124.2335
2023-12-13,124.2335
2023-12-14,124.2335
2023-12-15,124.2335
2023-12-16,124.2335
2023-12-17,124.2335
2023-12-18,124.2335
2023-12-19,124.2335
2023-12-20,124.2335
2023-12-21,124.2335
2023-12-22,124.2335
2023-12-23,124.2335
2023-12-24,124.2335
2023-12-25,124.2335
2023-12-26,124.2335
2023-12-27,124.2335
2023-12-28,124.2335
2023-12-29,124.2335
2023-12-30,124.2335
2023-12-31,124.2335
2024-01-01,124.2335
2024-01-02,124.2335
2024-01-03,124.2335
2024-01-04,124.2335
2024-01-05,124.2335
2024-01-06,124.2335
2024-01-07,124.2335
2024-01-08,124.2335
2024-01-09,124.2335
2024-01-10,124.2335
2024-01-11,124.2335
2024-01-12,124.2335
2024-01-13,124.2335
2024-01-14,124.2335
2024-01-15,124.2335
2024-01-16,124.2335
2024-01-17,124.2335
2024-01-18,124.2335
2024-01-19,124.2335
2024-01-20,124.2335
2024-01-21,124.2335
2024-01-22,124.2335
2024-01-23,124.2335
2024-01-24,124.2335
2024-01-25,124.2335
2024-01-26,124.2335
2024-01-27,124.2335
2024-01-28,124.2335
2024-01-29,124.2335
2024-01-30,124.2335
2024-01-31,124.2335
2024-02-01,124.2335
2024-02-02,124.2335
2024-02-03,124.2335
2024-02-04,124.2335
2024-02-05,124.2335
2024-02-06,124.2335
2024-02-07,124.2335
2024-02-08,124.2335
2024-02-09,124.2335
2024-02-10,124.2335
2024-02-11,124.2335
2024-02-12,124.2335
2024-02-13,124.2335
2024-02-14,124.2335
2024-02-15,124.2335
2024-02-16,124.2335
2024-02-17,124.2335
2024-02-18,124.2335
2024-02-19,124.2335
2024-02-20,124.2335
2024-02-21,124.2335
2024-02-22,124.2335
2024-02-23,124.2335
2024-02-24,124.2335
2024-02-25,124.2335
2024-02-26,124.2335
2024-02-27,124.2335
2024-02-28,124.2335
2024-02-29,124.2335
2024-03-01,124.2335
2024-03-02,124.2335
2024-03-03,124.2335
2024-03-04,124.2335
2024-03-05,124.2335
2024-03-06,124.2335
2024-03-07,124.2335
2024-03-08,124.2335
2024-03-09,124.2335
2024-03-10,124.2335
2024-03-11,124.2335
2024-03-12,124.2335
2024-03-13,124.2335
2024-03-14,124.2335
2024-03-15,124.2335
2024-03-16,124.2335
2024-03-17,124.2335
2024-03-18,124.2335
2024-03-19,124.2335
2024-03-20,124.2335
2024-03-21,124.2335
2024-03-22,124.2335
2024-03-23,124.2335
2024-03-24,124.2335
2024-03-25,124.2335
2024-03-26,124.2335
2024-03-27,124.2335
2024-03-28,124.2335
2024-03-29,124.2335
2024-03-30,124.2335
2024-03-31,124.2335
2024-04-01,124.2335
2024-04-02,124.2335
2024-04-03,124.2335
2024-04-04,124.2335
2024-04-05,124.2335
2024-04-06,124.2335
2024-04-07,124.2335
2024-04-08,124.2335
