,IP US Equity
2020-05-02,13.6595
2020-05-03,13.6595
2020-05-04,13.532
2020-05-05,13.4683
2020-05-06,13.2487
2020-05-07,13.3502
2020-05-08,13.7633
2020-05-09,13.7633
2020-05-10,13.7633
2020-05-11,13.4612
2020-05-12,13.2369
2020-05-13,12.9371
2020-05-14,13.1071
2020-05-15,12.9843
2020-05-16,12.9843
2020-05-17,12.9843
2020-05-18,13.3975
2020-05-19,13.211
2020-05-20,13.4447
2020-05-21,13.4281
2020-05-22,13.3597
2020-05-23,13.3597
2020-05-24,13.3597
2020-05-25,13.3597
2020-05-26,13.7586
2020-05-27,14.1151
2020-05-28,13.938
2020-05-29,13.6925
2020-05-30,13.6925
2020-05-31,13.6925
2020-06-01,13.853
2020-06-02,13.9711
2020-06-03,14.37
2020-06-04,14.5848
2020-06-05,14.8681
2020-06-06,14.8681
2020-06-07,14.8681
2020-06-08,15.0239
2020-06-09,14.6981
2020-06-10,14.3346
2020-06-11,13.6618
2020-06-12,13.8979
2020-06-13,13.8979
2020-06-14,13.8979
2020-06-15,13.9309
2020-06-16,14.0844
2020-06-17,13.9593
2020-06-18,13.9357
2020-06-19,13.8837
2020-06-20,13.8837
2020-06-21,13.8837
2020-06-22,13.7799
2020-06-23,13.8814
2020-06-24,13.5816
2020-06-25,13.6288
2020-06-26,13.6335
2020-06-27,13.6335
2020-06-28,13.6335
2020-06-29,13.9191
2020-06-30,14.6343
2020-07-01,14.5337
2020-07-02,14.6694
2020-07-03,14.6694
2020-07-04,14.6694
2020-07-05,14.6694
2020-07-06,14.8177
2020-07-07,14.6418
2020-07-08,14.3654
2020-07-09,14.1065
2020-07-10,14.4659
2020-07-11,14.4659
2020-07-12,14.4659
2020-07-13,14.4935
2020-07-14,14.6971
2020-07-15,14.9107
2020-07-16,15.1821
2020-07-17,15.064
2020-07-18,15.064
2020-07-19,15.064
2020-07-20,14.9207
2020-07-21,14.9861
2020-07-22,14.9961
2020-07-23,14.9911
2020-07-24,14.9132
2020-07-25,14.9132
2020-07-26,14.9132
2020-07-27,15.0464
2020-07-28,14.8755
2020-07-29,15.0213
2020-07-30,14.7725
2020-07-31,14.5299
2020-08-01,14.5299
2020-08-02,14.5299
2020-08-03,14.6932
2020-08-04,14.653
2020-08-05,14.7284
2020-08-06,14.6505
2020-08-07,14.7058
2020-08-08,14.7058
2020-08-09,14.7058
2020-08-10,14.9119
2020-08-11,15.0903
2020-08-12,15.0149
2020-08-13,14.9571
2020-08-14,15.1532
2020-08-15,15.1532
2020-08-16,15.1532
2020-08-17,14.9923
2020-08-18,14.8943
2020-08-19,14.8842
2020-08-20,14.7536
2020-08-21,14.6279
2020-08-22,14.6279
2020-08-23,14.6279
2020-08-24,15.1532
2020-08-25,14.8868
2020-08-26,14.8767
2020-08-27,14.9848
2020-08-28,15.0677
2020-08-29,15.0677
2020-08-30,15.0677
2020-08-31,14.9018
2020-09-01,15.216
2020-09-02,15.5478
2020-09-03,15.4221
2020-09-04,15.5955
2020-09-05,15.5955
2020-09-06,15.5955
2020-09-07,15.5955
2020-09-08,15.1632
2020-09-09,15.4095
2020-09-10,15.3291
2020-09-11,15.5679
2020-09-12,15.5679
2020-09-13,15.5679
2020-09-14,16.0379
2020-09-15,16.2566
2020-09-16,16.3219
2020-09-17,16.5657
2020-09-18,16.3546
2020-09-19,16.3546
2020-09-20,16.3546
2020-09-21,16.1007
2020-09-22,16.0354
2020-09-23,15.6559
2020-09-24,15.6408
2020-09-25,16.1309
2020-09-26,16.1309
2020-09-27,16.1309
2020-09-28,16.1334
2020-09-29,15.9097
2020-09-30,17.8958
2020-10-01,17.7256
2020-10-02,17.8785
2020-10-03,17.8785
2020-10-04,17.8785
2020-10-05,18.1525
2020-10-06,17.9333
2020-10-07,18.2621
2020-10-08,18.4582
2020-10-09,18.5101
2020-10-10,18.5101
2020-10-11,18.5101
2020-10-12,19.0292
2020-10-13,18.8966
2020-10-14,19.084
2020-10-15,19.3407
2020-10-16,19.6262
2020-10-17,19.6262
2020-10-18,19.6262
2020-10-19,19.6695
2020-10-20,19.5858
2020-10-21,19.6089
2020-10-22,19.6406
2020-10-23,19.5858
2020-10-24,19.5858
2020-10-25,19.5858
2020-10-26,19.2657
2020-10-27,19.0004
2020-10-28,18.6053
2020-10-29,18.8475
2020-10-30,18.8217
2020-10-31,18.8217
2020-11-01,18.8217
2020-11-02,19.1966
2020-11-03,19.6205
2020-11-04,19.2081
2020-11-05,19.7273
2020-11-06,19.6119
2020-11-07,19.6119
2020-11-08,19.6119
2020-11-09,19.8628
2020-11-10,20.2839
2020-11-11,20.2406
2020-11-12,19.7849
2020-11-13,20.0157
2020-11-14,20.0157
2020-11-15,20.0157
2020-11-16,20.6127
2020-11-17,20.6501
2020-11-18,20.4973
2020-11-19,20.4021
2020-11-20,20.4598
2020-11-21,20.4598
2020-11-22,20.4598
2020-11-23,20.6271
2020-11-24,21.1635
2020-11-25,20.9328
2020-11-26,20.9328
2020-11-27,20.8232
2020-11-28,20.8232
2020-11-29,20.8232
2020-11-30,20.4742
2020-12-01,20.5809
2020-12-02,20.5838
2020-12-03,20.1166
2020-12-04,20.2983
2020-12-05,20.2983
2020-12-06,20.2983
2020-12-07,20.2406
2020-12-08,20.3617
2020-12-09,20.4915
2020-12-10,20.232
2020-12-11,20.2291
2020-12-12,20.2291
2020-12-13,20.2291
2020-12-14,20.0503
2020-12-15,20.379
2020-12-16,20.4252
2020-12-17,20.5521
2020-12-18,20.6184
2020-12-19,20.6184
2020-12-20,20.6184
2020-12-21,20.4742
2020-12-22,20.4511
2020-12-23,20.4944
2020-12-24,20.555
2020-12-25,20.555
2020-12-26,20.555
2020-12-27,20.555
2020-12-28,20.4483
2020-12-29,20.3271
2020-12-30,20.5204
2020-12-31,28.8771
2021-01-01,28.8771
2021-01-02,28.8771
2021-01-03,28.8771
2021-01-04,28.3702
2021-01-05,28.8853
2021-01-06,30.1626
2021-01-07,29.8454
2021-01-08,29.6023
2021-01-09,29.6023
2021-01-10,29.6023
2021-01-11,29.8577
2021-01-12,30.0761
2021-01-13,29.3221
2021-01-14,28.9842
2021-01-15,29.0954
2021-01-16,29.0954
2021-01-17,29.0954
2021-01-18,29.0954
2021-01-19,29.149
2021-01-20,29.4004
2021-01-21,29.6764
2021-01-22,29.6641
2021-01-23,29.6641
2021-01-24,29.6641
2021-01-25,29.7465
2021-01-26,29.6723
2021-01-27,29.1655
2021-01-28,29.0542
2021-01-29,29.1202
2021-01-30,29.1202
2021-01-31,29.1202
2021-02-01,28.9059
2021-02-02,29.1284
2021-02-03,29.2479
2021-02-04,27.6533
2021-02-05,27.7686
2021-02-06,27.7686
2021-02-07,27.7686
2021-02-08,28.1024
2021-02-09,28.2095
2021-02-10,28.3331
2021-02-11,28.2384
2021-02-12,28.6545
2021-02-13,28.6545
2021-02-14,28.6545
2021-02-15,28.6545
2021-02-16,28.6587
2021-02-17,28.3744
2021-02-18,28.1024
2021-02-19,28.5609
2021-02-20,28.5609
2021-02-21,28.5609
2021-02-22,28.7463
2021-02-23,29.0636
2021-02-24,29.3232
2021-02-25,29.1625
2021-02-26,28.8493
2021-02-27,28.8493
2021-02-28,28.8493
2021-03-01,29.7188
2021-03-02,29.929
2021-03-03,30.3204
2021-03-04,29.8383
2021-03-05,30.7037
2021-03-06,30.7037
2021-03-07,30.7037
2021-03-08,31.3424
2021-03-09,30.9674
2021-03-10,30.8973
2021-03-11,30.6048
2021-03-12,30.6501
2021-03-13,30.6501
2021-03-14,30.6501
2021-03-15,30.4152
2021-03-16,30.2504
2021-03-17,30.7078
2021-03-18,30.6089
2021-03-19,30.4688
2021-03-20,30.4688
2021-03-21,30.4688
2021-03-22,30.0773
2021-03-23,29.6282
2021-03-24,29.9001
2021-03-25,30.782
2021-03-26,31.0992
2021-03-27,31.0992
2021-03-28,31.0992
2021-03-29,30.8602
2021-03-30,31.0376
2021-03-31,23.9391
2021-04-01,24.0108
2021-04-02,24.0108
2021-04-03,24.0108
2021-04-04,24.0108
2021-04-05,24.1443
2021-04-06,24.3072
2021-04-07,24.2225
2021-04-08,24.1183
2021-04-09,24.2225
2021-04-10,24.2225
2021-04-11,24.2225
2021-04-12,24.5482
2021-04-13,24.3333
2021-04-14,24.4538
2021-04-15,24.786
2021-04-16,25.014
2021-04-17,25.014
2021-04-18,25.014
2021-04-19,24.9521
2021-04-20,24.7013
2021-04-21,24.8642
2021-04-22,24.5287
2021-04-23,24.8219
2021-04-24,24.8219
2021-04-25,24.8219
2021-04-26,24.8675
2021-04-27,24.9228
2021-04-28,25.1085
2021-04-29,25.2518
2021-04-30,25.2192
2021-05-01,25.2192
2021-05-02,25.2192
2021-05-03,25.4719
2021-05-04,25.9397
2021-05-05,26.0501
2021-05-06,26.3814
2021-05-07,26.3489
2021-05-08,26.3489
2021-05-09,26.3489
2021-05-10,26.4919
2021-05-11,26.6867
2021-05-12,26.1216
2021-05-13,26.6348
2021-05-14,26.677
2021-05-15,26.677
2021-05-16,26.677
2021-05-17,27.148
2021-05-18,26.9271
2021-05-19,26.7615
2021-05-20,26.7485
2021-05-21,26.9628
2021-05-22,26.9628
2021-05-23,26.9628
2021-05-24,27.2454
2021-05-25,26.9791
2021-05-26,26.9044
2021-05-27,27.0473
2021-05-28,26.8232
2021-05-29,26.8232
2021-05-30,26.8232
2021-05-31,26.8232
2021-06-01,27.0603
2021-06-02,26.8654
2021-06-03,27.1772
2021-06-04,27.3267
2021-06-05,27.3267
2021-06-06,27.3267
2021-06-07,27.0278
2021-06-08,27.1642
2021-06-09,26.8816
2021-06-10,26.7355
2021-06-11,27.0018
2021-06-12,27.0018
2021-06-13,27.0018
2021-06-14,26.5633
2021-06-15,26.8524
2021-06-16,26.5406
2021-06-17,25.8909
2021-06-18,25.5661
2021-06-19,25.5661
2021-06-20,25.5661
2021-06-21,26.154
2021-06-22,26.1605
2021-06-23,26.0728
2021-06-24,26.0696
2021-06-25,26.0371
2021-06-26,26.0371
2021-06-27,26.0371
2021-06-28,26.0468
2021-06-29,26.0403
2021-06-30,27.3509
2021-07-01,27.4099
2021-07-02,27.3544
2021-07-03,27.3544
2021-07-04,27.3544
2021-07-05,27.3544
2021-07-06,27.0285
2021-07-07,27.3891
2021-07-08,27.3578
2021-07-09,27.6733
2021-07-10,27.6733
2021-07-11,27.6733
2021-07-12,27.6699
2021-07-13,27.396
2021-07-14,27.3995
2021-07-15,26.8586
2021-07-16,26.5952
2021-07-17,26.5952
2021-07-18,26.5952
2021-07-19,26.1237
2021-07-20,26.2901
2021-07-21,26.3664
2021-07-22,26.1549
2021-07-23,26.2312
2021-07-24,26.2312
2021-07-25,26.2312
2021-07-26,26.356
2021-07-27,26.46
2021-07-28,26.3768
2021-07-29,26.2173
2021-07-30,26.074
2021-07-31,26.074
2021-08-01,26.074
2021-08-02,25.9875
2021-08-03,26.4026
2021-08-04,26.0602
2021-08-05,25.9564
2021-08-06,26.119
2021-08-07,26.119
2021-08-08,26.119
2021-08-09,26.3749
2021-08-10,26.7173
2021-08-11,26.8695
2021-08-12,26.8211
2021-08-13,26.579
2021-08-14,26.579
2021-08-15,26.579
2021-08-16,26.6689
2021-08-17,26.4821
2021-08-18,26.3472
2021-08-19,26.2123
2021-08-20,26.4199
2021-08-21,26.4199
2021-08-22,26.4199
2021-08-23,26.3161
2021-08-24,26.4717
2021-08-25,26.6654
2021-08-26,26.5271
2021-08-27,26.8937
2021-08-28,26.8937
2021-08-29,26.8937
2021-08-30,26.6308
2021-08-31,26.8799
2021-09-01,26.7934
2021-09-02,26.9525
2021-09-03,26.8211
2021-09-04,26.8211
2021-09-05,26.8211
2021-09-06,26.8211
2021-09-07,26.3991
2021-09-08,26.3196
2021-09-09,26.3576
2021-09-10,26.2781
2021-09-11,26.2781
2021-09-12,26.2781
2021-09-13,26.3645
2021-09-14,26.0705
2021-09-15,26.1362
2021-09-16,26.1086
2021-09-17,25.6728
2021-09-18,25.6728
2021-09-19,25.6728
2021-09-20,25.4238
2021-09-21,25.1955
2021-09-22,25.5102
2021-09-23,25.8457
2021-09-24,25.8008
2021-09-25,25.8008
2021-09-26,25.8008
2021-09-27,25.9253
2021-09-28,25.818
2021-09-29,25.8665
2021-09-30,24.3346
2021-10-01,23.4506
2021-10-02,23.4506
2021-10-03,23.4506
2021-10-04,23.64
2021-10-05,23.8095
2021-10-06,23.7065
2021-10-07,23.7829
2021-10-08,23.8261
2021-10-09,23.8261
2021-10-10,23.8261
2021-10-11,24.2781
2021-10-12,24.2748
2021-10-13,24.1219
2021-10-14,24.298
2021-10-15,23.4572
2021-10-16,23.4572
2021-10-17,23.4572
2021-10-18,23.3209
2021-10-19,23.0517
2021-10-20,23.5403
2021-10-21,23.4173
2021-10-22,23.3741
2021-10-23,23.3741
2021-10-24,23.3741
2021-10-25,23.3575
2021-10-26,23.3774
2021-10-27,22.4269
2021-10-28,22.1132
2021-10-29,22.1066
2021-10-30,22.1066
2021-10-31,22.1066
2021-11-01,21.9189
2021-11-02,21.8695
2021-11-03,22.1856
2021-11-04,21.8036
2021-11-05,21.8432
2021-11-06,21.8432
2021-11-07,21.8432
2021-11-08,21.9979
2021-11-09,21.9782
2021-11-10,22.1165
2021-11-11,22.2647
2021-11-12,21.9782
2021-11-13,21.9782
2021-11-14,21.9782
2021-11-15,22.0342
2021-11-16,21.9749
2021-11-17,21.8629
2021-11-18,21.7444
2021-11-19,21.4184
2021-11-20,21.4184
2021-11-21,21.4184
2021-11-22,21.7016
2021-11-23,21.6587
2021-11-24,21.4085
2021-11-25,21.4085
2021-11-26,21.4019
2021-11-27,21.4019
2021-11-28,21.4019
2021-11-29,21.2998
2021-11-30,20.74
2021-12-01,20.6116
2021-12-02,20.8585
2021-12-03,21.0462
2021-12-04,21.0462
2021-12-05,21.0462
2021-12-06,21.2438
2021-12-07,21.1121
2021-12-08,21.0298
2021-12-09,20.954
2021-12-10,20.8618
2021-12-11,20.8618
2021-12-12,20.8618
2021-12-13,20.8454
2021-12-14,20.7466
2021-12-15,20.9639
2021-12-16,21.2306
2021-12-17,20.8454
2021-12-18,20.8454
2021-12-19,20.8454
2021-12-20,20.4271
2021-12-21,20.6741
2021-12-22,20.6577
2021-12-23,20.8454
2021-12-24,20.8454
2021-12-25,20.8454
2021-12-26,20.8454
2021-12-27,21.0067
2021-12-28,21.1187
2021-12-29,21.1351
2021-12-30,21.122
2021-12-31,19.3498
2022-01-01,19.3498
2022-01-02,19.3498
2022-01-03,19.2869
2022-01-04,19.8439
2022-01-05,19.9168
2022-01-06,19.8008
2022-01-07,19.9765
2022-01-08,19.9765
2022-01-09,19.9765
2022-01-10,19.877
2022-01-11,19.8605
2022-01-12,19.8505
2022-01-13,20.1191
2022-01-14,20.1854
2022-01-15,20.1854
2022-01-16,20.1854
2022-01-17,20.1854
2022-01-18,20.1224
2022-01-19,20.1356
2022-01-20,19.7444
2022-01-21,19.4526
2022-01-22,19.4526
2022-01-23,19.4526
2022-01-24,19.7643
2022-01-25,19.6018
2022-01-26,19.4593
2022-01-27,19.1542
2022-01-28,19.4162
2022-01-29,19.4162
2022-01-30,19.4162
2022-01-31,19.7709
2022-02-01,19.7046
2022-02-02,19.5919
2022-02-03,19.5422
2022-02-04,19.2869
2022-02-05,19.2869
2022-02-06,19.2869
2022-02-07,19.2437
2022-02-08,19.4029
2022-02-09,19.4095
2022-02-10,19.2272
2022-02-11,19.2106
2022-02-12,19.2106
2022-02-13,19.2106
2022-02-14,19.1012
2022-02-15,19.267
2022-02-16,19.2139
2022-02-17,19.0647
2022-02-18,18.8341
2022-02-19,18.8341
2022-02-20,18.8341
2022-02-21,18.8341
2022-02-22,18.8889
2022-02-23,18.3089
2022-02-24,18.0125
2022-02-25,18.4088
2022-02-26,18.4088
2022-02-27,18.4088
2022-02-28,17.7998
2022-03-01,17.0715
2022-03-02,17.31
2022-03-03,17.3809
2022-03-04,17.3744
2022-03-05,17.3744
2022-03-06,17.3744
2022-03-07,16.9781
2022-03-08,17.1811
2022-03-09,17.3615
2022-03-10,17.3197
2022-03-11,17.4453
2022-03-12,17.4453
2022-03-13,17.4453
2022-03-14,17.4808
2022-03-15,17.6902
2022-03-16,18.0028
2022-03-17,18.2638
2022-03-18,18.2767
2022-03-19,18.2767
2022-03-20,18.2767
2022-03-21,18.1961
2022-03-22,18.3025
2022-03-23,18.1542
2022-03-24,18.3508
2022-03-25,18.6988
2022-03-26,18.6988
2022-03-27,18.6988
2022-03-28,18.6344
2022-03-29,18.818
2022-03-30,18.6627
2022-03-31,18.306
2022-04-01,18.3527
2022-04-02,18.3527
2022-04-03,18.3527
2022-04-04,18.2281
2022-04-05,18.1907
2022-04-06,18.1626
2022-04-07,18.066
2022-04-08,18.4774
2022-04-09,18.4774
2022-04-10,18.4774
2022-04-11,18.468
2022-04-12,18.4587
2022-04-13,18.5864
2022-04-14,18.7049
2022-04-15,18.7049
2022-04-16,18.7049
2022-04-17,18.7049
2022-04-18,18.7142
2022-04-19,19.085
2022-04-20,19.3219
2022-04-21,19.4091
2022-04-22,18.7952
2022-04-23,18.7952
2022-04-24,18.7952
2022-04-25,18.7235
2022-04-26,18.5771
2022-04-27,18.683
2022-04-28,18.7204
2022-04-29,18.1826
2022-04-30,18.1826
2022-05-01,18.1826
2022-05-02,18.2658
2022-05-03,18.349
2022-05-04,18.8635
2022-05-05,18.7464
2022-05-06,18.7619
2022-05-07,18.7619
2022-05-08,18.7619
2022-05-09,18.654
2022-05-10,18.6663
2022-05-11,18.6109
2022-05-12,18.5832
2022-05-13,18.6479
2022-05-14,18.6479
2022-05-15,18.6479
2022-05-16,18.6787
2022-05-17,19.0761
2022-05-18,18.8142
2022-05-19,18.6571
2022-05-20,18.5524
2022-05-21,18.5524
2022-05-22,18.5524
2022-05-23,18.7557
2022-05-24,18.463
2022-05-25,18.6787
2022-05-26,18.9221
2022-05-27,19.1162
2022-05-28,19.1162
2022-05-29,19.1162
2022-05-30,19.1162
2022-05-31,18.8512
2022-06-01,18.5431
2022-06-02,18.5585
2022-06-03,18.4322
2022-06-04,18.4322
2022-06-05,18.4322
2022-06-06,18.4846
2022-06-07,18.691
2022-06-08,18.4907
2022-06-09,18.1826
2022-06-10,17.7883
2022-06-11,17.7883
2022-06-12,17.7883
2022-06-13,17.2153
2022-06-14,17.3631
2022-06-15,17.4956
2022-06-16,17.0828
2022-06-17,16.9719
2022-06-18,16.9719
2022-06-19,16.9719
2022-06-20,16.9719
2022-06-21,16.8271
2022-06-22,16.6299
2022-06-23,16.5929
2022-06-24,17.1228
2022-06-25,17.1228
2022-06-26,17.1228
2022-06-27,17.1136
2022-06-28,16.9688
2022-06-29,16.9996
2022-06-30,14.0579
2022-07-01,14.0961
2022-07-02,14.0961
2022-07-03,14.0961
2022-07-04,14.0961
2022-07-05,14.002
2022-07-06,14.0681
2022-07-07,14.3708
2022-07-08,14.2818
2022-07-09,14.2818
2022-07-10,14.2818
2022-07-11,14.1597
2022-07-12,14.2971
2022-07-13,14.1368
2022-07-14,14.0452
2022-07-15,14.0808
2022-07-16,14.0808
2022-07-17,14.0808
2022-07-18,13.9536
2022-07-19,14.2564
2022-07-20,14.3403
2022-07-21,14.4242
2022-07-22,14.4039
2022-07-23,14.4039
2022-07-24,14.4039
2022-07-25,14.4726
2022-07-26,14.0452
2022-07-27,14.2589
2022-07-28,14.3607
2022-07-29,14.0442
2022-07-30,14.0442
2022-07-31,14.0442
2022-08-01,14.0567
2022-08-02,13.9374
2022-08-03,14.0045
2022-08-04,13.8206
2022-08-05,13.8007
2022-08-06,13.8007
2022-08-07,13.8007
2022-08-08,13.9722
2022-08-09,13.9796
2022-08-10,14.2033
2022-08-11,14.3002
2022-08-12,14.4766
2022-08-13,14.4766
2022-08-14,14.4766
2022-08-15,14.4716
2022-08-16,14.5934
2022-08-17,14.4492
2022-08-18,14.3846
2022-08-19,14.248
2022-08-20,14.248
2022-08-21,14.248
2022-08-22,13.9772
2022-08-23,14.0467
2022-08-24,14.0045
2022-08-25,14.3176
2022-08-26,14.007
2022-08-27,14.007
2022-08-28,14.007
2022-08-29,13.8902
2022-08-30,13.8778
2022-08-31,13.7585
2022-09-01,13.6815
2022-09-02,13.5871
2022-09-03,13.5871
2022-09-04,13.5871
2022-09-05,13.5871
2022-09-06,13.438
2022-09-07,13.6194
2022-09-08,13.7461
2022-09-09,13.7834
2022-09-10,13.7834
2022-09-11,13.7834
2022-09-12,13.8952
2022-09-13,13.4777
2022-09-14,13.2765
2022-09-15,13.2765
2022-09-16,12.1708
2022-09-17,12.1708
2022-09-18,12.1708
2022-09-19,12.4913
2022-09-20,12.0714
2022-09-21,11.9298
2022-09-22,11.818
2022-09-23,11.6416
2022-09-24,11.6416
2022-09-25,11.6416
2022-09-26,11.3111
2022-09-27,11.3434
2022-09-28,11.5447
2022-09-29,11.3906
2022-09-30,11.8213
2022-10-01,11.8213
2022-10-02,11.8213
2022-10-03,12.036
2022-10-04,12.2176
2022-10-05,12.1204
2022-10-06,11.9491
2022-10-07,11.7855
2022-10-08,11.7855
2022-10-09,11.7855
2022-10-10,11.788
2022-10-11,11.7906
2022-10-12,11.7701
2022-10-13,12.0974
2022-10-14,12.0565
2022-10-15,12.0565
2022-10-16,12.0565
2022-10-17,12.2124
2022-10-18,12.2917
2022-10-19,12.0412
2022-10-20,11.875
2022-10-21,12.1741
2022-10-22,12.1741
2022-10-23,12.1741
2022-10-24,12.146
2022-10-25,12.2661
2022-10-26,12.2099
2022-10-27,12.1511
2022-10-28,12.2117
2022-10-29,12.2117
2022-10-30,12.2117
2022-10-31,12.1589
2022-11-01,12.1389
2022-11-02,11.9354
2022-11-03,11.9279
2022-11-04,12.174
2022-11-05,12.174
2022-11-06,12.174
2022-11-07,12.1539
2022-11-08,12.1363
2022-11-09,12.061
2022-11-10,12.5433
2022-11-11,12.9175
2022-11-12,12.9175
2022-11-13,12.9175
2022-11-14,12.812
2022-11-15,12.8874
2022-11-16,12.704
2022-11-17,12.694
2022-11-18,12.7015
2022-11-19,12.7015
2022-11-20,12.7015
2022-11-21,12.807
2022-11-22,12.9376
2022-11-23,12.9627
2022-11-24,12.9627
2022-11-25,12.9401
2022-11-26,12.9401
2022-11-27,12.9401
2022-11-28,12.704
2022-11-29,12.8422
2022-11-30,13.0406
2022-12-01,13.1084
2022-12-02,13.0356
2022-12-03,13.0356
2022-12-04,13.0356
2022-12-05,12.8899
2022-12-06,12.8648
2022-12-07,12.7969
2022-12-08,12.802
2022-12-09,12.7794
2022-12-10,12.7794
2022-12-11,12.7794
2022-12-12,12.9602
2022-12-13,13.0657
2022-12-14,13.0356
2022-12-15,12.8949
2022-12-16,12.6613
2022-12-17,12.6613
2022-12-18,12.6613
2022-12-19,12.488
2022-12-20,12.4277
2022-12-21,12.4227
2022-12-22,12.3649
2022-12-23,12.4403
2022-12-24,12.4403
2022-12-25,12.4403
2022-12-26,12.4403
2022-12-27,12.4855
2022-12-28,12.3473
2022-12-29,12.4503
2022-12-30,10.6581
2022-12-31,10.6581
2023-01-01,10.6581
2023-01-02,10.6581
2023-01-03,10.8268
2023-01-04,11.134
2023-01-05,10.9977
2023-01-06,11.0929
2023-01-07,11.0929
2023-01-08,11.0929
2023-01-09,11.173
2023-01-10,11.3049
2023-01-11,11.3028
2023-01-12,11.3482
2023-01-13,11.4412
2023-01-14,11.4412
2023-01-15,11.4412
2023-01-16,11.4412
2023-01-17,11.2876
2023-01-18,11.1513
2023-01-19,11.0907
2023-01-20,11.2855
2023-01-21,11.2855
2023-01-22,11.2855
2023-01-23,11.2725
2023-01-24,11.1167
2023-01-25,11.0237
2023-01-26,11.2206
2023-01-27,11.4109
2023-01-28,11.4109
2023-01-29,11.4109
2023-01-30,11.3417
2023-01-31,12.2136
2023-02-01,12.0037
2023-02-02,12.1508
2023-02-03,12.1141
2023-02-04,12.1141
2023-02-05,12.1141
2023-02-06,11.9367
2023-02-07,11.8804
2023-02-08,11.6987
2023-02-09,11.4672
2023-02-10,11.5234
2023-02-11,11.5234
2023-02-12,11.5234
2023-02-13,11.6446
2023-02-14,11.6359
2023-02-15,11.6641
2023-02-16,11.5256
2023-02-17,11.3155
2023-02-18,11.3155
2023-02-19,11.3155
2023-02-20,11.3155
2023-02-21,10.8556
2023-02-22,10.8918
2023-02-23,10.9493
2023-02-24,10.9365
2023-02-25,10.9365
2023-02-26,10.9365
2023-02-27,10.9556
2023-02-28,10.9152
2023-03-01,10.9791
2023-03-02,11.1558
2023-03-03,11.2091
2023-03-04,11.2091
2023-03-05,11.2091
2023-03-06,10.9642
2023-03-07,10.8939
2023-03-08,11.0068
2023-03-09,10.8747
2023-03-10,10.7299
2023-03-11,10.7299
2023-03-12,10.7299
2023-03-13,10.5873
2023-03-14,10.7129
2023-03-15,10.5085
2023-03-16,10.5489
