,AMGN US Equity
2020-07-24,18.3304
2020-07-25,18.3304
2020-07-26,18.3304
2020-07-27,18.6929
2020-07-28,18.7341
2020-07-29,18.317
2020-07-30,18.1445
2020-07-31,18.0509
2020-08-01,18.0509
2020-08-02,18.0509
2020-08-03,18.2221
2020-08-04,17.9822
2020-08-05,17.8473
2020-08-06,17.8524
2020-08-07,17.7976
2020-08-08,17.7976
2020-08-09,17.7976
2020-08-10,17.6372
2020-08-11,17.4132
2020-08-12,17.8632
2020-08-13,17.783
2020-08-14,17.7352
2020-08-15,17.7352
2020-08-16,17.7352
2020-08-17,17.9453
2020-08-18,17.8492
2020-08-19,17.7849
2020-08-20,17.6729
2020-08-21,17.6035
2020-08-22,17.6035
2020-08-23,17.6035
2020-08-24,17.4717
2020-08-25,18.2769
2020-08-26,18.4016
2020-08-27,18.569
2020-08-28,18.5888
2020-08-29,18.5888
2020-08-30,18.5888
2020-08-31,18.6015
2020-09-01,18.4449
2020-09-02,18.907
2020-09-03,18.2572
2020-09-04,18.2883
2020-09-05,18.2883
2020-09-06,18.2883
2020-09-07,18.2883
2020-09-08,17.8288
2020-09-09,18.1082
2020-09-10,17.7944
2020-09-11,17.958
2020-09-12,17.958
2020-09-13,17.958
2020-09-14,18.1833
2020-09-15,18.2852
2020-09-16,18.2476
2020-09-17,18.268
2020-09-18,18.2451
2020-09-19,18.2451
2020-09-20,18.2451
2020-09-21,17.9567
2020-09-22,18.2311
2020-09-23,17.9185
2020-09-24,17.7741
2020-09-25,17.9968
2020-09-26,17.9968
2020-09-27,17.9968
2020-09-28,18.2011
2020-09-29,18.282
2020-09-30,18.6063
2020-10-01,18.6848
2020-10-02,18.0479
2020-10-03,18.0479
2020-10-04,18.0479
2020-10-05,18.7243
2020-10-06,18.5125
2020-10-07,18.8302
2020-10-08,17.7085
2020-10-09,17.4922
2020-10-10,17.4922
2020-10-11,17.4922
2020-10-12,17.6715
2020-10-13,17.6606
2020-10-14,17.5528
2020-10-15,17.3843
2020-10-16,17.4296
2020-10-17,17.4296
2020-10-18,17.4296
2020-10-19,17.11
2020-10-20,17.1349
2020-10-21,16.9989
2020-10-22,16.9358
2020-10-23,16.8835
2020-10-24,16.8835
2020-10-25,16.8835
2020-10-26,16.7386
2020-10-27,16.6474
2020-10-28,16.1956
2020-10-29,16.2038
2020-10-30,16.148
2020-10-31,16.148
2020-11-01,16.148
2020-11-02,16.3554
2020-11-03,16.3459
2020-11-04,16.9973
2020-11-05,17.1013
2020-11-06,17.0823
2020-11-07,17.0823
2020-11-08,17.0823
2020-11-09,17.2935
2020-11-10,17.7121
2020-11-11,17.6543
2020-11-12,17.4292
2020-11-13,17.4431
2020-11-14,17.4431
2020-11-15,17.4431
2020-11-16,17.3987
2020-11-17,17.1311
2020-11-18,16.8343
2020-11-19,16.6383
2020-11-20,16.5431
2020-11-21,16.5431
2020-11-22,16.5431
2020-11-23,16.4829
2020-11-24,16.3713
2020-11-25,16.3618
2020-11-26,16.3618
2020-11-27,16.6472
2020-11-28,16.6472
2020-11-29,16.6472
2020-11-30,16.4715
2020-12-01,16.6643
2020-12-02,16.7582
2020-12-03,16.7804
2020-12-04,16.9262
2020-12-05,16.9262
2020-12-06,16.9262
2020-12-07,16.7512
2020-12-08,16.9091
2020-12-09,16.9668
2020-12-10,16.8596
2020-12-11,16.8114
2020-12-12,16.8114
2020-12-13,16.8114
2020-12-14,16.9421
2020-12-15,17.0099
2020-12-16,16.8774
2020-12-17,17.055
2020-12-18,16.8806
2020-12-19,16.8806
2020-12-20,16.8806
2020-12-21,16.8057
2020-12-22,16.4049
2020-12-23,16.5286
2020-12-24,16.5279
2020-12-25,16.5279
2020-12-26,16.5279
2020-12-27,16.5279
2020-12-28,16.5736
2020-12-29,16.7778
2020-12-30,16.7968
2020-12-31,17.1408
2021-01-01,17.1408
2021-01-02,17.1408
2021-01-03,17.1408
2021-01-04,16.9332
2021-01-05,17.0033
2021-01-06,17.353
2021-01-07,17.402
2021-01-08,17.6868
2021-01-09,17.6868
2021-01-10,17.6868
2021-01-11,17.6282
2021-01-12,17.5657
2021-01-13,17.639
2021-01-14,17.8887
2021-01-15,18.1327
2021-01-16,18.1327
2021-01-17,18.1327
2021-01-18,18.1327
2021-01-19,18.3098
2021-01-20,18.5703
2021-01-21,18.5493
2021-01-22,18.6429
2021-01-23,18.6429
2021-01-24,18.6429
2021-01-25,18.8723
2021-01-26,18.9678
2021-01-27,18.4875
2021-01-28,18.2766
2021-01-29,17.8741
2021-01-30,17.8741
2021-01-31,17.8741
2021-02-01,17.8104
2021-02-02,17.8142
2021-02-03,17.4888
2021-02-04,17.4977
2021-02-05,17.4407
2021-02-06,17.4407
2021-02-07,17.4407
2021-02-08,17.5198
2021-02-09,17.4504
2021-02-10,17.5648
2021-02-11,17.3486
2021-02-12,17.4858
2021-02-13,17.4858
2021-02-14,17.4858
2021-02-15,17.4858
2021-02-16,17.2096
2021-02-17,17.3847
2021-02-18,17.19
2021-02-19,17.1369
2021-02-20,17.1369
2021-02-21,17.1369
2021-02-22,17.123
2021-02-23,17.1856
2021-02-24,17.0295
2021-02-25,16.8734
2021-02-26,16.7091
2021-02-27,16.7091
2021-02-28,16.7091
2021-03-01,16.8431
2021-03-02,16.7577
2021-03-03,16.6471
2021-03-04,16.5188
2021-03-05,16.8867
2021-03-06,16.8867
2021-03-07,16.8867
2021-03-08,16.8917
2021-03-09,16.9663
2021-03-10,17.0276
2021-03-11,17.1041
2021-03-12,17.0529
2021-03-13,17.0529
2021-03-14,17.0529
2021-03-15,17.4068
2021-03-16,17.6823
2021-03-17,17.932
2021-03-18,17.9414
2021-03-19,18.0375
2021-03-20,18.0375
2021-03-21,18.0375
2021-03-22,18.2745
2021-03-23,17.9806
2021-03-24,18.0078
2021-03-25,18.0571
2021-03-26,18.4748
2021-03-27,18.4748
2021-03-28,18.4748
2021-03-29,18.6075
2021-03-30,18.2783
2021-03-31,18.6047
2021-04-01,18.628
2021-04-02,18.628
2021-04-03,18.628
2021-04-04,18.628
2021-04-05,18.8127
2021-04-06,18.5741
2021-04-07,18.5108
2021-04-08,18.4307
2021-04-09,18.5645
2021-04-10,18.5645
2021-04-11,18.5645
2021-04-12,18.5638
2021-04-13,18.6291
2021-04-14,18.6077
2021-04-15,18.9637
2021-04-16,19.0012
2021-04-17,19.0012
2021-04-18,19.0012
2021-04-19,19.018
2021-04-20,19.2228
2021-04-21,19.1995
2021-04-22,18.9585
2021-04-23,19.0864
2021-04-24,19.0864
2021-04-25,19.0864
2021-04-26,18.9889
2021-04-27,18.9637
2021-04-28,17.7406
2021-04-29,17.6116
2021-04-30,17.9294
2021-05-01,17.9294
2021-05-02,17.9294
2021-05-03,18.2995
2021-05-04,18.4271
2021-05-05,18.5554
2021-05-06,18.6811
2021-05-07,18.8687
2021-05-08,18.8687
2021-05-09,18.8687
2021-05-10,18.7662
2021-05-11,18.7455
2021-05-12,18.6508
2021-05-13,18.7307
2021-05-14,18.6862
2021-05-15,18.6862
2021-05-16,18.6862
2021-05-17,18.7507
2021-05-18,18.6527
2021-05-19,18.509
2021-05-20,18.7217
2021-05-21,18.6624
2021-05-22,18.6624
2021-05-23,18.6624
2021-05-24,18.4522
2021-05-25,18.0816
2021-05-26,17.8592
2021-05-27,17.6503
2021-05-28,17.8199
2021-05-29,17.8199
2021-05-30,17.8199
2021-05-31,17.8199
2021-06-01,17.5388
2021-06-02,17.6407
2021-06-03,17.678
2021-06-04,17.7496
2021-06-05,17.7496
2021-06-06,17.7496
2021-06-07,17.7715
2021-06-08,17.7477
2021-06-09,17.9217
2021-06-10,18.2518
2021-06-11,18.1312
2021-06-12,18.1312
2021-06-13,18.1312
2021-06-14,18.0294
2021-06-15,17.943
2021-06-16,17.9256
2021-06-17,18.0016
2021-06-18,17.8676
2021-06-19,17.8676
2021-06-20,17.8676
2021-06-21,17.9681
2021-06-22,17.9468
2021-06-23,17.8695
2021-06-24,18.0139
2021-06-25,18.1254
2021-06-26,18.1254
2021-06-27,18.1254
2021-06-28,18.1357
2021-06-29,18.1112
2021-06-30,22.2092
2021-07-01,22.4531
2021-07-02,22.5926
2021-07-03,22.5926
2021-07-04,22.5926
2021-07-05,22.5926
2021-07-06,22.2014
2021-07-07,22.1681
2021-07-08,22.2502
2021-07-09,22.3215
2021-07-10,22.3215
2021-07-11,22.3215
2021-07-12,22.2572
2021-07-13,22.2928
2021-07-14,22.2827
2021-07-15,22.4322
2021-07-16,22.5352
2021-07-17,22.5352
2021-07-18,22.5352
2021-07-19,22.44
2021-07-20,22.4524
2021-07-21,22.2944
2021-07-22,22.2858
2021-07-23,22.5167
2021-07-24,22.5167
2021-07-25,22.5167
2021-07-26,22.3122
2021-07-27,22.2812
2021-07-28,22.2479
2021-07-29,22.1092
2021-07-30,22.038
2021-07-31,22.038
2021-08-01,22.038
2021-08-02,21.9024
2021-08-03,22.2347
2021-08-04,20.807
2021-08-05,21.2418
2021-08-06,20.9479
2021-08-07,20.9479
2021-08-08,20.9479
2021-08-09,20.7749
2021-08-10,20.7802
2021-08-11,20.7932
2021-08-12,20.7948
2021-08-13,20.9119
2021-08-14,20.9119
2021-08-15,20.9119
2021-08-16,21.0183
2021-08-17,21.0282
2021-08-18,20.6945
2021-08-19,20.5069
2021-08-20,20.4411
2021-08-21,20.4411
2021-08-22,20.4411
2021-08-23,20.6026
2021-08-24,20.5062
2021-08-25,20.2926
2021-08-26,20.2834
2021-08-27,20.3837
2021-08-28,20.3837
2021-08-29,20.3837
2021-08-30,20.487
2021-08-31,20.5942
2021-09-01,20.4273
2021-09-02,20.6271
2021-09-03,20.6585
2021-09-04,20.6585
2021-09-05,20.6585
2021-09-06,20.6585
2021-09-07,20.2734
2021-09-08,20.2375
2021-09-09,19.8325
2021-09-10,19.6924
2021-09-11,19.6924
2021-09-12,19.6924
2021-09-13,19.9198
2021-09-14,19.8677
2021-09-15,20.0277
2021-09-16,19.9688
2021-09-17,20.1234
2021-09-18,20.1234
2021-09-19,20.1234
2021-09-20,19.7965
2021-09-21,19.8157
2021-09-22,19.684
2021-09-23,19.7919
2021-09-24,19.6817
2021-09-25,19.6817
2021-09-26,19.6817
2021-09-27,19.6434
2021-09-28,19.5791
2021-09-29,19.7805
2021-09-30,19.8028
2021-10-01,19.901
2021-10-02,19.901
2021-10-03,19.901
2021-10-04,19.7092
2021-10-05,19.7417
2021-10-06,19.5963
2021-10-07,19.5298
2021-10-08,19.5166
2021-10-09,19.5166
2021-10-10,19.5166
2021-10-11,19.3427
2021-10-12,18.9707
2021-10-13,19.1037
2021-10-14,19.3488
2021-10-15,19.4308
2021-10-16,19.4308
2021-10-17,19.4308
2021-10-18,19.0666
2021-10-19,19.3488
2021-10-20,19.5716
2021-10-21,19.5197
2021-10-22,19.5391
2021-10-23,19.5391
2021-10-24,19.5391
2021-10-25,19.4146
2021-10-26,19.4958
2021-10-27,19.3334
2021-10-28,19.379
2021-10-29,19.3635
2021-10-30,19.3635
2021-10-31,19.3635
2021-11-01,19.5816
2021-11-02,19.9273
2021-11-03,20.0903
2021-11-04,19.8449
2021-11-05,19.7559
2021-11-06,19.7559
2021-11-07,19.7559
2021-11-08,19.5718
2021-11-09,19.5979
2021-11-10,19.7129
2021-11-11,19.5863
2021-11-12,19.5733
2021-11-13,19.5733
2021-11-14,19.5733
2021-11-15,19.2672
2021-11-16,19.1131
2021-11-17,19.146
2021-11-18,19.008
2021-11-19,19.166
2021-11-20,19.166
2021-11-21,19.166
2021-11-22,18.909
2021-11-23,19.0471
2021-11-24,19.0041
2021-11-25,19.0041
2021-11-26,18.7832
2021-11-27,18.7832
2021-11-28,18.7832
2021-11-29,18.9658
2021-11-30,18.6137
2021-12-01,18.761
2021-12-02,18.7894
2021-12-03,18.8868
2021-12-04,18.8868
2021-12-05,18.8868
2021-12-06,19.3739
2021-12-07,19.5679
2021-12-08,19.7375
2021-12-09,19.6638
2021-12-10,19.535
2021-12-11,19.535
2021-12-12,19.535
2021-12-13,19.5733
2021-12-14,19.7536
2021-12-15,20.1762
2021-12-16,20.4317
2021-12-17,20.4255
2021-12-18,20.4255
2021-12-19,20.4255
2021-12-20,20.233
2021-12-21,20.3043
2021-12-22,20.3511
2021-12-23,20.5245
2021-12-24,20.5245
2021-12-25,20.5245
2021-12-26,20.5245
2021-12-27,20.6303
2021-12-28,20.6764
2021-12-29,20.8167
2021-12-30,20.7301
2021-12-31,19.9843
2022-01-01,19.9843
2022-01-02,19.9843
2022-01-03,20.1111
2022-01-04,20.1959
2022-01-05,19.9968
2022-01-06,19.999
2022-01-07,20.1553
2022-01-08,20.1553
2022-01-09,20.1553
2022-01-10,20.3825
2022-01-11,20.5307
2022-01-12,20.4849
2022-01-13,20.4178
2022-01-14,20.7504
2022-01-15,20.7504
2022-01-16,20.7504
2022-01-17,20.7504
2022-01-18,20.6376
2022-01-19,20.451
2022-01-20,20.2741
2022-01-21,20.1871
2022-01-22,20.1871
2022-01-23,20.1871
2022-01-24,20.0661
2022-01-25,19.9894
2022-01-26,19.8051
2022-01-27,19.9128
2022-01-28,20.2918
2022-01-29,20.2918
2022-01-30,20.2918
2022-01-31,20.1443
2022-02-01,20.2578
2022-02-02,20.2763
2022-02-03,19.9157
2022-02-04,19.7734
2022-02-05,19.7734
2022-02-06,19.7734
2022-02-07,19.8781
2022-02-08,21.0009
2022-02-09,20.7218
2022-02-10,20.1104
2022-02-11,20.0651
2022-02-12,20.0651
2022-02-13,20.0651
2022-02-14,19.7781
2022-02-15,19.754
2022-02-16,19.6322
2022-02-17,19.5607
2022-02-18,19.4944
2022-02-19,19.4944
2022-02-20,19.4944
2022-02-21,19.4944
2022-02-22,19.541
2022-02-23,19.5111
2022-02-24,19.385
2022-02-25,19.9508
2022-02-26,19.9508
2022-02-27,19.9508
2022-02-28,19.9107
2022-03-01,19.8181
2022-03-02,20.0646
2022-03-03,20.3599
2022-03-04,20.3796
2022-03-05,20.3796
2022-03-06,20.3796
2022-03-07,20.4853
2022-03-08,20.2476
2022-03-09,20.2739
2022-03-10,19.945
2022-03-11,20.0835
2022-03-12,20.0835
2022-03-13,20.0835
2022-03-14,20.1098
2022-03-15,20.2812
2022-03-16,20.2892
2022-03-17,20.5947
2022-03-18,20.6231
2022-03-19,20.6231
2022-03-20,20.6231
2022-03-21,20.6282
2022-03-22,20.6392
2022-03-23,20.4722
2022-03-24,20.6684
2022-03-25,20.8084
2022-03-26,20.8084
2022-03-27,20.8084
2022-03-28,20.9309
2022-03-29,21.0089
2022-03-30,21.084
2022-03-31,20.6006
2022-04-01,20.691
2022-04-02,20.691
2022-04-03,20.691
2022-04-04,20.8127
2022-04-05,20.7911
2022-04-06,20.4393
2022-04-07,20.5533
2022-04-08,20.5786
2022-04-09,20.5786
2022-04-10,20.5786
2022-04-11,20.5019
2022-04-12,20.4466
2022-04-13,20.6779
2022-04-14,20.7119
2022-04-15,20.7119
2022-04-16,20.7119
2022-04-17,20.7119
2022-04-18,20.5726
2022-04-19,20.6685
2022-04-20,20.8025
2022-04-21,20.8078
2022-04-22,20.4673
2022-04-23,20.4673
2022-04-24,20.4673
2022-04-25,20.5886
2022-04-26,20.4353
2022-04-27,20.3633
2022-04-28,19.6653
2022-04-29,19.3358
2022-04-30,19.3358
2022-05-01,19.3358
2022-05-02,19.1845
2022-05-03,19.2691
2022-05-04,19.5299
2022-05-05,19.4132
2022-05-06,19.5566
2022-05-07,19.5566
2022-05-08,19.5566
2022-05-09,19.7393
2022-05-10,19.8374
2022-05-11,19.8327
2022-05-12,20.1048
2022-05-13,20.0168
2022-05-14,20.0168
2022-05-15,20.0168
2022-05-16,20.0481
2022-05-17,20.1468
2022-05-18,20.0541
2022-05-19,20.1081
2022-05-20,20.2902
2022-05-21,20.2902
2022-05-22,20.2902
2022-05-23,20.3929
2022-05-24,20.583
2022-05-25,20.6577
2022-05-26,20.6603
2022-05-27,20.8077
2022-05-28,20.8077
2022-05-29,20.8077
2022-05-30,20.8077
2022-05-31,20.9064
2022-06-01,20.685
2022-06-02,20.3422
2022-06-03,20.3536
2022-06-04,20.3536
2022-06-05,20.3536
2022-06-06,20.1528
2022-06-07,20.2175
2022-06-08,20.1555
2022-06-09,19.9067
2022-06-10,19.7907
2022-06-11,19.7907
2022-06-12,19.7907
2022-06-13,19.5746
2022-06-14,19.5032
2022-06-15,19.4952
2022-06-16,19.1704
2022-06-17,19.4379
2022-06-18,19.4379
2022-06-19,19.4379
2022-06-20,19.4379
2022-06-21,19.684
2022-06-22,19.7993
2022-06-23,19.9961
2022-06-24,20.1481
2022-06-25,20.1481
2022-06-26,20.1481
2022-06-27,20.1135
2022-06-28,20.0241
2022-06-29,20.1521
2022-06-30,17.0239
2022-07-01,17.1524
2022-07-02,17.1524
2022-07-03,17.1524
2022-07-04,17.1524
2022-07-05,17.2197
2022-07-06,17.1352
2022-07-07,17.2591
2022-07-08,17.3196
2022-07-09,17.3196
2022-07-10,17.3196
2022-07-11,17.2797
2022-07-12,17.2334
2022-07-13,17.2403
2022-07-14,17.1546
2022-07-15,17.3316
2022-07-16,17.3316
2022-07-17,17.3316
2022-07-18,17.0547
2022-07-19,17.2534
2022-07-20,17.214
2022-07-21,17.1655
2022-07-22,17.1752
2022-07-23,17.1752
2022-07-24,17.1752
2022-07-25,17.3333
2022-07-26,17.4715
2022-07-27,17.5046
2022-07-28,17.3921
2022-07-29,17.262
2022-07-30,17.262
2022-07-31,17.262
2022-08-01,17.1575
2022-08-02,17.0587
2022-08-03,17.2431
2022-08-04,17.234
2022-08-05,17.2116
2022-08-06,17.2116
2022-08-07,17.2116
2022-08-08,17.271
2022-08-09,17.3322
2022-08-10,17.5454
2022-08-11,17.3316
2022-08-12,17.3339
2022-08-13,17.3339
2022-08-14,17.3339
2022-08-15,17.4877
2022-08-16,17.606
2022-08-17,17.4591
2022-08-18,17.4088
2022-08-19,17.4751
2022-08-20,17.4751
2022-08-21,17.4751
2022-08-22,17.2487
2022-08-23,17.1098
2022-08-24,17.1109
2022-08-25,17.179
2022-08-26,16.8914
2022-08-27,16.8914
2022-08-28,16.8914
2022-08-29,16.8188
2022-08-30,16.804
2022-08-31,16.8714
2022-09-01,17.1687
2022-09-02,16.9898
2022-09-03,16.9898
2022-09-04,16.9898
2022-09-05,16.9898
2022-09-06,16.9812
2022-09-07,17.1281
2022-09-08,17.1658
2022-09-09,17.2939
2022-09-10,17.2939
2022-09-11,17.2939
2022-09-12,16.7182
2022-09-13,16.1032
2022-09-14,16.1752
2022-09-15,16.1489
2022-09-16,16.3478
2022-09-17,16.3478
2022-09-18,16.3478
2022-09-19,16.3261
2022-09-20,16.1518
2022-09-21,15.966
2022-09-22,16.154
2022-09-23,16.1095
2022-09-24,16.1095
2022-09-25,16.1095
2022-09-26,16.1037
2022-09-27,16.0534
2022-09-28,16.3387
2022-09-29,16.1918
2022-09-30,15.3319
2022-10-01,15.3319
2022-10-02,15.3319
2022-10-03,15.6116
2022-10-04,15.7547
2022-10-05,15.7991
2022-10-06,15.6393
2022-10-07,15.5333
2022-10-08,15.5333
2022-10-09,15.5333
2022-10-10,15.7065
2022-10-11,16.4439
2022-10-12,16.4994
2022-10-13,16.7891
2022-10-14,16.7713
2022-10-15,16.7713
2022-10-16,16.7713
2022-10-17,16.8595
2022-10-18,16.8146
2022-10-19,16.5965
2022-10-20,16.5555
2022-10-21,16.8046
2022-10-22,16.8046
2022-10-23,16.8046
2022-10-24,17.3251
2022-10-25,17.2513
2022-10-26,17.6214
2022-10-27,17.6531
2022-10-28,18.0182
2022-10-29,18.0182
2022-10-30,18.0182
2022-10-31,17.8262
2022-11-01,17.9211
2022-11-02,17.7518
2022-11-03,17.5782
2022-11-04,17.7158
2022-11-05,17.7158
2022-11-06,17.7158
2022-11-07,18.1575
2022-11-08,19.0082
2022-11-09,18.8566
2022-11-10,18.9318
2022-11-11,18.6003
2022-11-12,18.6003
2022-11-13,18.6003
2022-11-14,18.6158
2022-11-15,18.5217
2022-11-16,18.5311
2022-11-17,18.7265
2022-11-18,18.7259
2022-11-19,18.7259
2022-11-20,18.7259
2022-11-21,18.7741
2022-11-22,18.7126
2022-11-23,18.5106
2022-11-24,18.5106
2022-11-25,18.5294
2022-11-26,18.5294
2022-11-27,18.5294
2022-11-28,18.4674
2022-11-29,18.4326
2022-11-30,18.6767
2022-12-01,18.6512
2022-12-02,18.6274
2022-12-03,18.6274
2022-12-04,18.6274
2022-12-05,18.5942
2022-12-06,18.5045
2022-12-07,18.6412
2022-12-08,18.6307
2022-12-09,18.2477
2022-12-10,18.2477
2022-12-11,18.2477
2022-12-12,18.1442
2022-12-13,17.894
2022-12-14,17.8315
2022-12-15,17.5553
2022-12-16,17.6256
2022-12-17,17.6256
2022-12-18,17.6256
2022-12-19,17.5309
2022-12-20,17.4783
2022-12-21,17.5619
2022-12-22,17.5066
2022-12-23,17.4324
2022-12-24,17.4324
2022-12-25,17.4324
2022-12-26,17.4324
2022-12-27,17.4031
2022-12-28,17.294
2022-12-29,17.3903
2022-12-30,17.8208
2022-12-31,17.8208
2023-01-01,17.8208
2023-01-02,17.8208
2023-01-03,17.7656
2023-01-04,17.9185
2023-01-05,18.0562
2023-01-06,18.5214
2023-01-07,18.5214
2023-01-08,18.5214
2023-01-09,18.2381
2023-01-10,18.4478
2023-01-11,18.3937
2023-01-12,18.2827
2023-01-13,18.3279
2023-01-14,18.3279
2023-01-15,18.3279
2023-01-16,18.3279
2023-01-17,18.199
2023-01-18,17.9182
2023-01-19,17.7868
2023-01-20,17.8543
2023-01-21,17.8543
2023-01-22,17.8543
2023-01-23,17.7277
2023-01-24,17.6569
2023-01-25,17.4806
2023-01-26,17.388
2023-01-27,17.3194
2023-01-28,17.3194
2023-01-29,17.3194
2023-01-30,17.2045
2023-01-31,17.2497
2023-02-01,16.9264
2023-02-02,16.9331
2023-02-03,16.8572
2023-02-04,16.8572
2023-02-05,16.8572
2023-02-06,16.7835
2023-02-07,16.7919
2023-02-08,16.5797
2023-02-09,16.568
2023-02-10,16.7075
2023-02-11,16.7075
2023-02-12,16.7075
2023-02-13,16.7723
2023-02-14,16.6255
2023-02-15,16.5716
2023-02-16,16.2453
2023-02-17,16.5976
2023-02-18,16.5976
2023-02-19,16.5976
2023-02-20,16.5976
2023-02-21,16.4697
2023-02-22,16.3536
2023-02-23,16.4351
2023-02-24,16.2141
2023-02-25,16.2141
2023-02-26,16.2141
2023-02-27,16.2582
2023-02-28,16.1024
2023-03-01,16.3553
2023-03-02,16.2744
2023-03-03,16.2783
2023-03-04,16.2783
2023-03-05,16.2783
2023-03-06,16.295
2023-03-07,15.9383
2023-03-08,15.9221
2023-03-09,15.7748
2023-03-10,15.8909
2023-03-11,15.8909
2023-03-12,15.8909
2023-03-13,16.1873
2023-03-14,16.0422
2023-03-15,16.2833
2023-03-16,16.2649
