,DUK US Equity
2020-10-20,24.3681
2020-10-21,24.4273
2020-10-22,24.6089
2020-10-23,24.4628
2020-10-24,24.4628
2020-10-25,24.4628
2020-10-26,24.5155
2020-10-27,24.4997
2020-10-28,24.226
2020-10-29,24.3918
2020-10-30,24.3747
2020-10-31,24.3747
2020-11-01,24.3747
2020-11-02,24.5997
2020-11-03,24.8235
2020-11-04,24.5642
2020-11-05,24.6619
2020-11-06,24.5592
2020-11-07,24.5592
2020-11-08,24.5592
2020-11-09,24.8174
2020-11-10,25.0465
2020-11-11,25.0689
2020-11-12,24.6659
2020-11-13,24.762
2020-11-14,24.762
2020-11-15,24.762
2020-11-16,24.766
2020-11-17,24.4907
2020-11-18,24.3076
2020-11-19,24.33
2020-11-20,24.4459
2020-11-21,24.4459
2020-11-22,24.4459
2020-11-23,24.5447
2020-11-24,24.9306
2020-11-25,24.9161
2020-11-26,24.9161
2020-11-27,24.712
2020-11-28,24.712
2020-11-29,24.712
2020-11-30,24.4565
2020-12-01,24.5355
2020-12-02,24.6158
2020-12-03,24.4156
2020-12-04,24.2576
2020-12-05,24.2576
2020-12-06,24.2576
2020-12-07,24.3524
2020-12-08,24.305
2020-12-09,24.2892
2020-12-10,24.3379
2020-12-11,24.309
2020-12-12,24.309
2020-12-13,24.309
2020-12-14,24.255
2020-12-15,24.384
2020-12-16,24.1865
2020-12-17,24.3063
2020-12-18,24.1483
2020-12-19,24.1483
2020-12-20,24.1483
2020-12-21,23.9876
2020-12-22,24.0442
2020-12-23,23.9797
2020-12-24,24.0627
2020-12-25,24.0627
2020-12-26,24.0627
2020-12-27,24.0627
2020-12-28,24.139
2020-12-29,24.0877
2020-12-30,24.1799
2020-12-31,29.5834
2021-01-01,29.5834
2021-01-02,29.5834
2021-01-03,29.5834
2021-01-04,29.2843
2021-01-05,29.2908
2021-01-06,29.4783
2021-01-07,29.3134
2021-01-08,29.3393
2021-01-09,29.3393
2021-01-10,29.3393
2021-01-11,29.2164
2021-01-12,29.1582
2021-01-13,29.5834
2021-01-14,29.5996
2021-01-15,29.6723
2021-01-16,29.6723
2021-01-17,29.6723
2021-01-18,29.6723
2021-01-19,29.3926
2021-01-20,29.4573
2021-01-21,29.3603
2021-01-22,29.3781
2021-01-23,29.3781
2021-01-24,29.3781
2021-01-25,29.8016
2021-01-26,29.8032
2021-01-27,29.6076
2021-01-28,29.5705
2021-01-29,29.9778
2021-01-30,29.9778
2021-01-31,29.9778
2021-02-01,29.842
2021-02-02,29.8323
2021-02-03,29.8792
2021-02-04,30.0344
2021-02-05,30.0974
2021-02-06,30.0974
2021-02-07,30.0974
2021-02-08,29.9132
2021-02-09,29.8679
2021-02-10,29.9293
2021-02-11,29.3991
2021-02-12,29.9531
2021-02-13,29.9531
2021-02-14,29.9531
2021-02-15,29.9531
2021-02-16,29.7099
2021-02-17,29.8484
2021-02-18,29.9041
2021-02-19,29.7184
2021-02-20,29.7184
2021-02-21,29.7184
2021-02-22,29.7048
2021-02-23,29.8214
2021-02-24,29.5343
2021-02-25,29.4971
2021-02-26,29.2387
2021-02-27,29.2387
2021-02-28,29.2387
2021-03-01,29.4836
2021-03-02,29.5174
2021-03-03,29.5224
2021-03-04,29.3856
2021-03-05,29.7352
2021-03-06,29.7352
2021-03-07,29.7352
2021-03-08,30.0207
2021-03-09,30.144
2021-03-10,30.1213
2021-03-11,30.1044
2021-03-12,30.2243
2021-03-13,30.2243
2021-03-14,30.2243
2021-03-15,30.3815
2021-03-16,30.498
2021-03-17,30.3004
2021-03-18,30.3815
2021-03-19,30.4473
2021-03-20,30.4473
2021-03-21,30.4473
2021-03-22,30.5149
2021-03-23,30.667
2021-03-24,30.7295
2021-03-25,30.9221
2021-03-26,30.9728
2021-03-27,30.9728
2021-03-28,30.9728
2021-03-29,31.2684
2021-03-30,31.042
2021-03-31,31.6894
2021-04-01,31.6468
2021-04-02,31.6468
2021-04-03,31.6468
2021-04-04,31.6468
2021-04-05,31.7575
2021-04-06,31.8665
2021-04-07,31.9091
2021-04-08,31.8751
2021-04-09,31.8614
2021-04-10,31.8614
2021-04-11,31.8614
2021-04-12,31.8785
2021-04-13,32.025
2021-04-14,32.0744
2021-04-15,32.238
2021-04-16,32.3947
2021-04-17,32.3947
2021-04-18,32.3947
2021-04-19,32.3146
2021-04-20,32.5208
2021-04-21,32.4662
2021-04-22,32.2942
2021-04-23,32.255
2021-04-24,32.255
2021-04-25,32.255
2021-04-26,32.1442
2021-04-27,32.0437
2021-04-28,32.0369
2021-04-29,32.2039
2021-04-30,32.3981
2021-05-01,32.3981
2021-05-02,32.3981
2021-05-03,32.4015
2021-05-04,32.4134
2021-05-05,32.1715
2021-05-06,32.3725
2021-05-07,32.4271
2021-05-08,32.4271
2021-05-09,32.4271
2021-05-10,32.9177
2021-05-11,32.899
2021-05-12,32.4884
2021-05-13,32.7917
2021-05-14,32.8019
2021-05-15,32.8019
2021-05-16,32.8019
2021-05-17,32.6979
2021-05-18,32.7048
2021-05-19,32.4782
2021-05-20,32.6673
2021-05-21,32.7678
2021-05-22,32.7678
2021-05-23,32.7678
2021-05-24,32.6741
2021-05-25,32.5037
2021-05-26,32.4697
2021-05-27,32.2822
2021-05-28,32.318
2021-05-29,32.318
2021-05-30,32.318
2021-05-31,32.318
2021-06-01,32.2942
2021-06-02,32.3964
2021-06-03,32.5651
2021-06-04,32.5327
2021-06-05,32.5327
2021-06-06,32.5327
2021-06-07,32.5974
2021-06-08,32.3811
2021-06-09,32.5174
2021-06-10,32.5719
2021-06-11,32.6094
2021-06-12,32.6094
2021-06-13,32.6094
2021-06-14,32.7116
2021-06-15,32.8291
2021-06-16,32.5889
2021-06-17,32.6928
2021-06-18,32.2141
2021-06-19,32.2141
2021-06-20,32.2141
2021-06-21,32.5037
2021-06-22,32.3487
2021-06-23,32.1494
2021-06-24,32.1221
2021-06-25,32.2328
2021-06-26,32.2328
2021-06-27,32.2328
2021-06-28,32.2822
2021-06-29,31.9602
2021-06-30,32.3812
2021-07-01,32.5229
2021-07-02,32.516
2021-07-03,32.516
2021-07-04,32.516
2021-07-05,32.516
2021-07-06,32.5706
2021-07-07,32.6628
2021-07-08,32.6952
2021-07-09,32.7123
2021-07-10,32.7123
2021-07-11,32.7123
2021-07-12,32.8608
2021-07-13,32.8608
2021-07-14,33.0605
2021-07-15,33.2721
2021-07-16,33.4121
2021-07-17,33.4121
2021-07-18,33.4121
2021-07-19,33.2636
2021-07-20,33.238
2021-07-21,33.139
2021-07-22,33.098
2021-07-23,33.3626
2021-07-24,33.3626
2021-07-25,33.3626
2021-07-26,33.3813
2021-07-27,33.6851
2021-07-28,33.564
2021-07-29,33.5691
2021-07-30,33.4718
2021-07-31,33.4718
2021-08-01,33.4718
2021-08-02,33.6561
2021-08-03,33.7278
2021-08-04,33.7483
2021-08-05,33.9531
2021-08-06,33.7824
2021-08-07,33.7824
2021-08-08,33.7824
2021-08-09,33.6442
2021-08-10,33.7722
2021-08-11,33.8131
2021-08-12,33.5657
2021-08-13,33.6186
2021-08-14,33.6186
2021-08-15,33.6186
2021-08-16,33.9274
2021-08-17,33.9104
2021-08-18,33.7977
2021-08-19,33.7687
2021-08-20,33.825
2021-08-21,33.825
2021-08-22,33.825
2021-08-23,33.5896
2021-08-24,33.4736
2021-08-25,33.5128
2021-08-26,33.4224
2021-08-27,33.3917
2021-08-28,33.3917
2021-08-29,33.3917
2021-08-30,33.4121
2021-08-31,33.39
2021-09-01,33.6391
2021-09-02,33.7295
2021-09-03,33.564
2021-09-04,33.564
2021-09-05,33.564
2021-09-06,33.564
2021-09-07,33.1408
2021-09-08,33.5043
2021-09-09,33.3831
2021-09-10,33.1408
2021-09-11,33.1408
2021-09-12,33.1408
2021-09-13,33.0607
2021-09-14,32.8696
2021-09-15,32.9412
2021-09-16,32.8354
2021-09-17,32.5385
2021-09-18,32.5385
2021-09-19,32.5385
2021-09-20,32.5334
2021-09-21,32.4106
2021-09-22,32.3457
2021-09-23,32.3219
2021-09-24,32.3321
2021-09-25,32.3321
2021-09-26,32.3321
2021-09-27,32.1905
2021-09-28,32.0915
2021-09-29,32.3116
2021-09-30,32.965
2021-10-01,33.1177
2021-10-02,33.1177
2021-10-03,33.1177
2021-10-04,33.5216
2021-10-05,33.418
2021-10-06,33.7129
2021-10-07,33.5567
2021-10-08,33.4812
2021-10-09,33.4812
2021-10-10,33.4812
2021-10-11,33.3372
2021-10-12,33.3565
2021-10-13,33.511
2021-10-14,33.6778
2021-10-15,33.4496
2021-10-16,33.4496
2021-10-17,33.4496
2021-10-18,33.3635
2021-10-19,33.5865
2021-10-20,33.7797
2021-10-21,33.9148
2021-10-22,34.0518
2021-10-23,34.0518
2021-10-24,34.0518
2021-10-25,33.8867
2021-10-26,33.9658
2021-10-27,33.8727
2021-10-28,33.8253
2021-10-29,33.741
2021-10-30,33.741
2021-10-31,33.741
2021-11-01,33.7937
2021-11-02,33.8183
2021-11-03,33.8341
2021-11-04,33.5672
2021-11-05,33.6831
2021-11-06,33.6831
2021-11-07,33.6831
2021-11-08,33.6374
2021-11-09,33.7322
2021-11-10,33.6726
2021-11-11,33.432
2021-11-12,33.3671
2021-11-13,33.3671
2021-11-14,33.3671
2021-11-15,33.4935
2021-11-16,33.2266
2021-11-17,33.2108
2021-11-18,33.1019
2021-11-19,33.1107
2021-11-20,33.1107
2021-11-21,33.1107
2021-11-22,33.432
2021-11-23,33.5181
2021-11-24,33.4197
2021-11-25,33.4197
2021-11-26,33.2617
2021-11-27,33.2617
2021-11-28,33.2617
2021-11-29,33.4268
2021-11-30,32.8632
2021-12-01,32.7947
2021-12-02,32.9755
2021-12-03,33.3671
2021-12-04,33.3671
2021-12-05,33.3671
2021-12-06,33.6006
2021-12-07,33.5935
2021-12-08,33.5374
2021-12-09,33.4373
2021-12-10,33.6532
2021-12-11,33.6532
2021-12-12,33.6532
2021-12-13,33.9219
2021-12-14,33.8745
2021-12-15,34.0588
2021-12-16,34.1852
2021-12-17,33.9219
2021-12-18,33.9219
2021-12-19,33.9219
2021-12-20,34.0325
2021-12-21,33.9184
2021-12-22,33.9429
2021-12-23,33.9096
2021-12-24,33.9096
2021-12-25,33.9096
2021-12-26,33.9096
2021-12-27,33.9658
2021-12-28,34.1905
2021-12-29,34.2238
2021-12-30,34.2291
2021-12-31,28.2785
2022-01-01,28.2785
2022-01-02,28.2785
2022-01-03,28.0783
2022-01-04,28.0669
2022-01-05,28.0995
2022-01-06,28.0754
2022-01-07,28.2217
2022-01-08,28.2217
2022-01-09,28.2217
2022-01-10,28.2302
2022-01-11,28.0413
2022-01-12,28.0967
2022-01-13,28.172
2022-01-14,28.1563
2022-01-15,28.1563
2022-01-16,28.1563
2022-01-17,28.1563
2022-01-18,27.8482
2022-01-19,27.8908
2022-01-20,27.9107
2022-01-21,28.0058
2022-01-22,28.0058
2022-01-23,28.0058
2022-01-24,27.949
2022-01-25,27.9121
2022-01-26,27.8596
2022-01-27,28.0442
2022-01-28,28.2543
2022-01-29,28.2543
2022-01-30,28.2543
2022-01-31,28.3012
2022-02-01,28.0726
2022-02-02,28.2927
2022-02-03,28.3537
2022-02-04,28.1862
2022-02-05,28.1862
2022-02-06,28.1862
2022-02-07,28.1989
2022-02-08,28.2089
2022-02-09,28.2515
2022-02-10,27.5529
2022-02-11,27.5472
2022-02-12,27.5472
2022-02-13,27.5472
2022-02-14,27.5756
2022-02-15,27.4833
2022-02-16,27.5131
2022-02-17,27.4024
2022-02-18,27.5557
2022-02-19,27.5557
2022-02-20,27.5557
2022-02-21,27.5557
2022-02-22,27.5046
2022-02-23,27.2519
2022-02-24,27.1624
2022-02-25,27.614
2022-02-26,27.614
2022-02-27,27.614
2022-02-28,27.6409
2022-03-01,27.5586
2022-03-02,27.6949
2022-03-03,27.9576
2022-03-04,28.3296
2022-03-05,28.3296
2022-03-06,28.3296
2022-03-07,28.534
2022-03-08,28.3594
2022-03-09,28.3395
2022-03-10,28.4616
2022-03-11,28.4545
2022-03-12,28.4545
2022-03-13,28.4545
2022-03-14,28.4772
2022-03-15,28.5326
2022-03-16,28.4304
2022-03-17,28.5056
2022-03-18,28.2998
2022-03-19,28.2998
2022-03-20,28.2998
2022-03-21,28.475
2022-03-22,28.4793
2022-03-23,28.5702
2022-03-24,28.6612
2022-03-25,28.8972
2022-03-26,28.8972
2022-03-27,28.8972
2022-03-28,29.0265
2022-03-29,29.1587
2022-03-30,29.2312
2022-03-31,30.3703
2022-04-01,30.5405
2022-04-02,30.5405
2022-04-03,30.5405
2022-04-04,30.3893
2022-04-05,30.4965
2022-04-06,30.8825
2022-04-07,30.84
2022-04-08,30.9119
2022-04-09,30.9119
2022-04-10,30.9119
2022-04-11,30.7475
2022-04-12,30.9222
2022-04-13,30.8767
2022-04-14,30.8385
2022-04-15,30.8385
2022-04-16,30.8385
2022-04-17,30.8385
2022-04-18,30.749
2022-04-19,30.7827
2022-04-20,30.9236
2022-04-21,30.9016
2022-04-22,30.7548
2022-04-23,30.7548
2022-04-24,30.7548
2022-04-25,30.68
2022-04-26,30.6403
2022-04-27,30.5802
2022-04-28,30.6844
2022-04-29,30.1501
2022-04-30,30.1501
2022-05-01,30.1501
2022-05-02,29.9358
2022-05-03,29.8859
2022-05-04,30.2014
2022-05-05,30.1339
2022-05-06,30.3203
2022-05-07,30.3203
2022-05-08,30.3203
2022-05-09,30.2461
2022-05-10,29.9687
2022-05-11,30.1155
2022-05-12,29.9599
2022-05-13,30.0259
2022-05-14,30.0259
2022-05-15,30.0259
2022-05-16,30.1331
2022-05-17,30.0333
2022-05-18,29.9672
2022-05-19,29.9745
2022-05-20,30.1037
2022-05-21,30.1037
2022-05-22,30.1037
2022-05-23,30.2476
2022-05-24,30.5662
2022-05-25,30.4796
2022-05-26,30.6029
2022-05-27,30.7746
2022-05-28,30.7746
2022-05-29,30.7746
2022-05-30,30.7746
2022-05-31,30.4986
2022-06-01,30.3739
2022-06-02,30.3915
2022-06-03,30.299
2022-06-04,30.299
2022-06-05,30.299
2022-06-06,30.2916
2022-06-07,30.4722
2022-06-08,30.2006
2022-06-09,29.7954
2022-06-10,29.8013
2022-06-11,29.8013
2022-06-12,29.8013
2022-06-13,29.1642
2022-06-14,28.7986
2022-06-15,28.6871
2022-06-16,28.5931
2022-06-17,28.3406
2022-06-18,28.3406
2022-06-19,28.3406
2022-06-20,28.3406
2022-06-21,28.5447
2022-06-22,28.6841
2022-06-23,29.1612
2022-06-24,29.3257
2022-06-25,29.3257
2022-06-26,29.3257
2022-06-27,29.424
2022-06-28,29.4974
2022-06-29,29.5429
2022-06-30,28.6358
2022-07-01,28.9738
2022-07-02,28.9738
2022-07-03,28.9738
2022-07-04,28.9738
2022-07-05,28.5137
2022-07-06,28.6877
2022-07-07,28.5825
2022-07-08,28.4534
2022-07-09,28.4534
2022-07-10,28.4534
2022-07-11,28.741
2022-07-12,28.7003
2022-07-13,28.64
2022-07-14,28.5993
2022-07-15,28.6666
2022-07-16,28.6666
2022-07-17,28.6666
2022-07-18,28.3861
2022-07-19,28.4015
2022-07-20,28.0438
2022-07-21,28.1209
2022-07-22,28.3229
2022-07-23,28.3229
2022-07-24,28.3229
2022-07-25,28.4632
2022-07-26,28.6091
2022-07-27,28.539
2022-07-28,28.8799
2022-07-29,29.0173
2022-07-30,29.0173
2022-07-31,29.0173
2022-08-01,29.0061
2022-08-02,28.9738
2022-08-03,29.1422
2022-08-04,28.9893
2022-08-05,28.9093
2022-08-06,28.9093
2022-08-07,28.9093
2022-08-08,28.8925
2022-08-09,29.0005
2022-08-10,29.0356
2022-08-11,28.8181
2022-08-12,29.0622
2022-08-13,29.0622
2022-08-14,29.0622
2022-08-15,29.1646
2022-08-16,29.3231
2022-08-17,29.3119
2022-08-18,29.3891
2022-08-19,29.4817
2022-08-20,29.4817
2022-08-21,29.4817
2022-08-22,29.3147
2022-08-23,29.1716
2022-08-24,29.1576
2022-08-25,29.1253
2022-08-26,28.849
2022-08-27,28.849
2022-08-28,28.849
2022-08-29,28.9149
2022-08-30,28.7017
2022-08-31,28.5937
2022-09-01,28.7732
2022-09-02,28.6063
2022-09-03,28.6063
2022-09-04,28.6063
2022-09-05,28.6063
2022-09-06,28.5726
2022-09-07,29.0622
2022-09-08,28.9149
2022-09-09,29.0103
2022-09-10,29.0103
2022-09-11,29.0103
2022-09-12,29.1506
2022-09-13,28.7732
2022-09-14,28.9247
2022-09-15,28.5053
2022-09-16,28.4815
2022-09-17,28.4815
2022-09-18,28.4815
2022-09-19,28.5797
2022-09-20,28.4155
2022-09-21,28.2261
2022-09-22,28.2809
2022-09-23,28.1448
2022-09-24,28.1448
2022-09-25,28.1448
2022-09-26,27.7422
2022-09-27,27.3887
2022-09-28,27.5696
2022-09-29,26.937
2022-09-30,25.4144
2022-10-01,25.4144
2022-10-02,25.4144
2022-10-03,25.718
2022-10-04,25.9533
2022-10-05,25.5458
2022-10-06,25.1186
2022-10-07,24.8952
2022-10-08,24.8952
2022-10-09,24.8952
2022-10-10,24.9057
2022-10-11,24.9556
2022-10-12,24.4877
2022-10-13,24.7532
2022-10-14,24.5994
2022-10-15,24.5994
2022-10-16,24.5994
2022-10-17,24.8991
2022-10-18,25.1239
2022-10-19,24.9241
2022-10-20,24.6533
2022-10-21,24.815
2022-10-22,24.815
2022-10-23,24.815
2022-10-24,24.8452
2022-10-25,25.049
2022-10-26,25.1239
2022-10-27,25.1541
2022-10-28,25.5432
2022-10-29,25.5432
2022-10-30,25.5432
2022-10-31,25.4354
2022-11-01,25.509
2022-11-02,25.396
2022-11-03,25.4407
2022-11-04,25.4919
2022-11-05,25.4919
2022-11-06,25.4919
2022-11-07,25.3105
2022-11-08,25.438
2022-11-09,25.4709
2022-11-10,25.9507
2022-11-11,25.697
2022-11-12,25.697
2022-11-13,25.697
2022-11-14,25.7338
2022-11-15,25.9546
2022-11-16,26.0611
2022-11-17,25.743
2022-11-18,25.9099
2022-11-19,25.9099
2022-11-20,25.9099
2022-11-21,25.9428
2022-11-22,26.0269
2022-11-23,26.1399
2022-11-24,26.1399
2022-11-25,26.2819
2022-11-26,26.2819
2022-11-27,26.2819
2022-11-28,26.1491
2022-11-29,26.0611
2022-11-30,26.3227
2022-12-01,26.3726
2022-12-02,26.2688
2022-12-03,26.2688
2022-12-04,26.2688
2022-12-05,26.2175
2022-12-06,26.3989
2022-12-07,26.2766
2022-12-08,26.391
2022-12-09,26.3779
2022-12-10,26.3779
2022-12-11,26.3779
2022-12-12,26.6368
2022-12-13,26.7393
2022-12-14,26.7656
2022-12-15,26.6618
2022-12-16,26.3765
2022-12-17,26.3765
2022-12-18,26.3765
2022-12-19,26.3621
2022-12-20,26.3595
2022-12-21,26.5842
2022-12-22,26.5882
2022-12-23,26.7249
2022-12-24,26.7249
2022-12-25,26.7249
2022-12-26,26.7249
2022-12-27,26.8143
2022-12-28,26.713
2022-12-29,26.8366
2022-12-30,26.1925
2022-12-31,26.1925
2023-01-01,26.1925
2023-01-02,26.1925
2023-01-03,26.2818
2023-01-04,26.4216
2023-01-05,26.2265
2023-01-06,26.4681
2023-01-07,26.4681
2023-01-08,26.4681
2023-01-09,26.4694
2023-01-10,26.4996
2023-01-11,26.5286
2023-01-12,26.4556
2023-01-13,26.443
2023-01-14,26.443
2023-01-15,26.443
2023-01-16,26.443
2023-01-17,26.3473
2023-01-18,26.0993
2023-01-19,26.0641
2023-01-20,26.0452
2023-01-21,26.0452
2023-01-22,26.0452
2023-01-23,25.9407
2023-01-24,25.9885
2023-01-25,25.9948
2023-01-26,25.9848
2023-01-27,26.015
2023-01-28,26.015
2023-01-29,26.015
2023-01-30,26.0225
2023-01-31,26.1245
2023-02-01,26.1358
2023-02-02,26.0729
2023-02-03,25.8891
2023-02-04,25.8891
2023-02-05,25.8891
2023-02-06,26.0439
2023-02-07,25.9193
2023-02-08,25.7129
2023-02-09,25.5077
2023-02-10,25.7041
2023-02-11,25.7041
2023-02-12,25.7041
2023-02-13,25.8211
2023-02-14,25.7494
2023-02-15,25.7229
2023-02-16,25.6008
2023-02-17,25.7519
2023-02-18,25.7519
2023-02-19,25.7519
2023-02-20,25.7519
2023-02-21,25.524
2023-02-22,25.4976
2023-02-23,25.4183
2023-02-24,25.4284
2023-02-25,25.4284
2023-02-26,25.4284
2023-02-27,25.2887
2023-02-28,25.0935
2023-03-01,24.7977
2023-03-02,25.0319
2023-03-03,25.2358
2023-03-04,25.2358
2023-03-05,25.2358
2023-03-06,25.3101
2023-03-07,25.0004
2023-03-08,25.1452
2023-03-09,25.0885
2023-03-10,24.9135
2023-03-11,24.9135
2023-03-12,24.9135
2023-03-13,25.0822
2023-03-14,25.198
2023-03-15,25.4171
2023-03-16,25.4636
2023-03-17,25.3617
2023-03-18,25.3617
