,AXP US Equity
2020-08-30,17.1664
2020-08-31,17.0228
2020-09-01,17.1558
2020-09-02,17.4476
2020-09-03,17.4567
2020-09-04,17.6396
2020-09-05,17.6396
2020-09-06,17.6396
2020-09-07,17.6396
2020-09-08,17.3372
2020-09-09,17.3539
2020-09-10,17.2012
2020-09-11,17.2904
2020-09-12,17.2904
2020-09-13,17.2904
2020-09-14,17.8815
2020-09-15,17.7923
2020-09-16,17.6864
2020-09-17,17.4869
2020-09-18,17.3025
2020-09-19,17.3025
2020-09-20,17.3025
2020-09-21,16.5058
2020-09-22,16.5526
2020-09-23,16.1112
2020-09-24,16.0946
2020-09-25,16.217
2020-09-26,16.217
2020-09-27,16.217
2020-09-28,16.604
2020-09-29,16.4423
2020-09-30,21.2885
2020-10-01,21.4851
2020-10-02,21.536
2020-10-03,21.536
2020-10-04,21.536
2020-10-05,21.951
2020-10-06,21.5633
2020-10-07,21.8582
2020-10-08,22.3459
2020-10-09,22.3969
2020-10-10,22.3969
2020-10-11,22.3969
2020-10-12,22.446
2020-10-13,22.1548
2020-10-14,22.1184
2020-10-15,22.0493
2020-10-16,22.1366
2020-10-17,22.1366
2020-10-18,22.1366
2020-10-19,21.6926
2020-10-20,21.8145
2020-10-21,21.5033
2020-10-22,22.1148
2020-10-23,21.4223
2020-10-24,21.4223
2020-10-25,21.4223
2020-10-26,20.6761
2020-10-27,20.3212
2020-10-28,19.7151
2020-10-29,19.6186
2020-10-30,19.6496
2020-10-31,19.6496
2020-11-01,19.6496
2020-11-02,20.0427
2020-11-03,20.5687
2020-11-04,20.5887
2020-11-05,20.8999
2020-11-06,20.6415
2020-11-07,20.6415
2020-11-08,20.6415
2020-11-09,24.4054
2020-11-10,24.147
2020-11-11,23.2679
2020-11-12,23.2642
2020-11-13,23.9722
2020-11-14,23.9722
2020-11-15,23.9722
2020-11-16,24.642
2020-11-17,24.2434
2020-11-18,23.8357
2020-11-19,23.8175
2020-11-20,23.5336
2020-11-21,23.5336
2020-11-22,23.5336
2020-11-23,24.1724
2020-11-24,24.9551
2020-11-25,24.9897
2020-11-26,24.9897
2020-11-27,24.9915
2020-11-28,24.9915
2020-11-29,24.9915
2020-11-30,24.6275
2020-12-01,24.8714
2020-12-02,25.3082
2020-12-03,25.452
2020-12-04,25.8014
2020-12-05,25.8014
2020-12-06,25.8014
2020-12-07,25.6012
2020-12-08,25.5248
2020-12-09,25.1917
2020-12-10,25.219
2020-12-11,24.926
2020-12-12,24.926
2020-12-13,24.926
2020-12-14,24.4036
2020-12-15,24.7203
2020-12-16,24.7021
2020-12-17,24.6984
2020-12-18,24.4309
2020-12-19,24.4309
2020-12-20,24.4309
2020-12-21,24.2307
2020-12-22,23.8922
2020-12-23,24.329
2020-12-24,24.4018
2020-12-25,24.4018
2020-12-26,24.4018
2020-12-27,24.4018
2020-12-28,24.5856
2020-12-29,24.5456
2020-12-30,24.7804
2020-12-31,25.4241
2021-01-01,25.4241
2021-01-02,25.4241
2021-01-03,25.4241
2021-01-04,24.8862
2021-01-05,25.0043
2021-01-06,25.8271
2021-01-07,25.5647
2021-01-08,25.5872
2021-01-09,25.5872
2021-01-10,25.5872
2021-01-11,25.4522
2021-01-12,25.5572
2021-01-13,25.7034
2021-01-14,25.962
2021-01-15,25.6565
2021-01-16,25.6565
2021-01-17,25.6565
2021-01-18,25.6565
2021-01-19,26.5187
2021-01-20,26.9292
2021-01-21,26.6462
2021-01-22,26.4044
2021-01-23,26.4044
2021-01-24,26.4044
2021-01-25,25.4691
2021-01-26,24.5265
2021-01-27,24.1405
2021-01-28,25.0549
2021-01-29,24.5471
2021-01-30,24.5471
2021-01-31,24.5471
2021-02-01,24.6914
2021-02-02,25.3791
2021-02-03,25.3304
2021-02-04,26.1661
2021-02-05,26.4247
2021-02-06,26.4247
2021-02-07,26.4247
2021-02-08,26.7451
2021-02-09,26.4996
2021-02-10,26.7901
2021-02-11,26.8051
2021-02-12,27.0505
2021-02-13,27.0505
2021-02-14,27.0505
2021-02-15,27.0505
2021-02-16,27.2671
2021-02-17,26.8695
2021-02-18,26.8564
2021-02-19,27.4602
2021-02-20,27.4602
2021-02-21,27.4602
2021-02-22,28.2553
2021-02-23,28.441
2021-02-24,28.9941
2021-02-25,28.4672
2021-02-26,28.1259
2021-02-27,28.1259
2021-02-28,28.1259
2021-03-01,28.7729
2021-03-02,28.8741
2021-03-03,29.5004
2021-03-04,29.5173
2021-03-05,30.3893
2021-03-06,30.3893
2021-03-07,30.3893
2021-03-08,30.9406
2021-03-09,29.9711
2021-03-10,30.2805
2021-03-11,30.4681
2021-03-12,30.6162
2021-03-13,30.6162
2021-03-14,30.6162
2021-03-15,30.3255
2021-03-16,29.6336
2021-03-17,29.8924
2021-03-18,29.4986
2021-03-19,29.0769
2021-03-20,29.0769
2021-03-21,29.0769
2021-03-22,28.9348
2021-03-23,28.211
2021-03-24,28.6486
2021-03-25,29.3705
2021-03-26,29.6417
2021-03-27,29.6417
2021-03-28,29.6417
2021-03-29,29.3873
2021-03-30,29.5968
2021-03-31,17.1059
2021-04-01,17.4737
2021-04-02,17.4737
2021-04-03,17.4737
2021-04-04,17.4737
2021-04-05,17.6488
2021-04-06,17.6593
2021-04-07,17.7745
2021-04-08,17.7639
2021-04-09,17.8509
2021-04-10,17.8509
2021-04-11,17.8509
2021-04-12,17.8262
2021-04-13,17.6405
2021-04-14,17.8086
2021-04-15,17.939
2021-04-16,18.1106
2021-04-17,18.1106
2021-04-18,18.1106
2021-04-19,17.9402
2021-04-20,17.536
2021-04-21,17.7804
2021-04-22,17.778
2021-04-23,17.443
2021-04-24,17.443
2021-04-25,17.443
2021-04-26,18.1491
2021-04-27,18.1515
2021-04-28,18.4076
2021-04-29,18.6532
2021-04-30,18.5028
2021-05-01,18.5028
2021-05-02,18.5028
2021-05-03,18.6731
2021-05-04,18.6414
2021-05-05,18.86
2021-05-06,18.9175
2021-05-07,19.1643
2021-05-08,19.1643
2021-05-09,19.1643
2021-05-10,19.129
2021-05-11,18.6297
2021-05-12,18.3794
2021-05-13,18.5885
2021-05-14,18.9493
2021-05-15,18.9493
2021-05-16,18.9493
2021-05-17,18.9152
2021-05-18,18.6955
2021-05-19,18.6649
2021-05-20,18.7589
2021-05-21,18.9164
2021-05-22,18.9164
2021-05-23,18.9164
2021-05-24,19.1243
2021-05-25,19.0503
2021-05-26,19.1173
2021-05-27,19.2536
2021-05-28,19.2994
2021-05-29,19.2994
2021-05-30,19.2994
2021-05-31,19.2994
2021-06-01,19.7259
2021-06-02,19.7682
2021-06-03,19.8152
2021-06-04,19.8716
2021-06-05,19.8716
2021-06-06,19.8716
2021-06-07,19.9797
2021-06-08,20.049
2021-06-09,19.7647
2021-06-10,19.5461
2021-06-11,19.814
2021-06-12,19.814
2021-06-13,19.814
2021-06-14,19.7318
2021-06-15,20.0208
2021-06-16,19.834
2021-06-17,19.5344
2021-06-18,19.0691
2021-06-19,19.0691
2021-06-20,19.0691
2021-06-21,19.8598
2021-06-22,19.8128
2021-06-23,19.9914
2021-06-24,20.2487
2021-06-25,20.3944
2021-06-26,20.3944
2021-06-27,20.3944
2021-06-28,19.8457
2021-06-29,19.7835
2021-06-30,15.419
2021-07-01,15.569
2021-07-02,15.7059
2021-07-03,15.7059
2021-07-04,15.7059
2021-07-05,15.7059
2021-07-06,15.7989
2021-07-07,15.9235
2021-07-08,15.6182
2021-07-09,16.0077
2021-07-10,16.0077
2021-07-11,16.0077
2021-07-12,16.1534
2021-07-13,16.0674
2021-07-14,16.0586
2021-07-15,16.0876
2021-07-16,15.8384
2021-07-17,15.8384
2021-07-18,15.8384
2021-07-19,15.2066
2021-07-20,15.7384
2021-07-21,16.0578
2021-07-22,15.9165
2021-07-23,15.9488
2021-07-24,15.9488
2021-07-25,15.9488
2021-07-26,15.8993
2021-07-27,15.9279
2021-07-28,15.6746
2021-07-29,15.842
2021-07-30,15.7188
2021-07-31,15.7188
2021-08-01,15.7188
2021-08-02,15.6095
2021-08-03,15.5895
2021-08-04,15.5045
2021-08-05,15.6407
2021-08-06,15.7908
2021-08-07,15.7908
2021-08-08,15.7908
2021-08-09,15.7405
2021-08-10,15.6286
2021-08-11,15.731
2021-08-12,15.5444
2021-08-13,15.3327
2021-08-14,15.3327
2021-08-15,15.3327
2021-08-16,15.304
2021-08-17,15.2086
2021-08-18,14.9899
2021-08-19,14.7209
2021-08-20,14.7834
2021-08-21,14.7834
2021-08-22,14.7834
2021-08-23,14.8441
2021-08-24,14.9092
2021-08-25,15.3413
2021-08-26,15.2832
2021-08-27,15.5557
2021-08-28,15.5557
2021-08-29,15.5557
2021-08-30,15.1747
2021-08-31,15.3222
2021-09-01,15.1903
2021-09-02,14.9829
2021-09-03,14.7443
2021-09-04,14.7443
2021-09-05,14.7443
2021-09-06,14.7443
2021-09-07,14.7808
2021-09-08,14.7122
2021-09-09,14.7521
2021-09-10,14.694
2021-09-11,14.694
2021-09-12,14.694
2021-09-13,14.9309
2021-09-14,14.7599
2021-09-15,14.9213
2021-09-16,15.0333
2021-09-17,15.1452
2021-09-18,15.1452
2021-09-19,15.1452
2021-09-20,14.8545
2021-09-21,15.0888
2021-09-22,15.455
2021-09-23,15.9644
2021-09-24,16.1692
2021-09-25,16.1692
2021-09-26,16.1692
2021-09-27,16.2603
2021-09-28,15.9453
2021-09-29,15.8065
2021-09-30,13.8572
2021-10-01,14.3544
2021-10-02,14.3544
2021-10-03,14.3544
2021-10-04,14.2551
2021-10-05,14.418
2021-10-06,14.3125
2021-10-07,14.3816
2021-10-08,14.4483
2021-10-09,14.4483
2021-10-10,14.4483
2021-10-11,14.3172
2021-10-12,14.4297
2021-10-13,13.9495
2021-10-14,14.1659
2021-10-15,14.4995
2021-10-16,14.4995
2021-10-17,14.4995
2021-10-18,14.5778
2021-10-19,14.6159
2021-10-20,14.7935
2021-10-21,14.6283
2021-10-22,15.0106
2021-10-23,15.0106
2021-10-24,15.0106
2021-10-25,14.6499
2021-10-26,14.547
2021-10-27,14.3262
2021-10-28,14.0675
2021-10-29,14.0047
2021-10-30,14.0047
2021-10-31,14.0047
2021-11-01,14.0372
2021-11-02,13.9586
2021-11-03,13.9162
2021-11-04,13.9102
2021-11-05,14.2248
2021-11-06,14.2248
2021-11-07,14.2248
2021-11-08,14.4789
2021-11-09,14.4646
2021-11-10,14.5803
2021-11-11,14.5735
2021-11-12,14.6181
2021-11-13,14.6181
2021-11-14,14.6181
2021-11-15,14.7119
2021-11-16,14.5447
2021-11-17,14.4457
2021-11-18,14.1885
2021-11-19,13.9866
2021-11-20,13.9866
2021-11-21,13.9866
2021-11-22,13.7869
2021-11-23,13.7831
2021-11-24,13.8406
2021-11-25,13.8406
2021-11-26,12.722
2021-11-27,12.722
2021-11-28,12.722
2021-11-29,12.8006
2021-11-30,12.3801
2021-12-01,12.2107
2021-12-02,12.7182
2021-12-03,12.6554
2021-12-04,12.6554
2021-12-05,12.6554
2021-12-06,13.0139
2021-12-07,13.4881
2021-12-08,13.6379
2021-12-09,13.5691
2021-12-10,13.4942
2021-12-11,13.4942
2021-12-12,13.4942
2021-12-13,13.2121
2021-12-14,13.178
2021-12-15,13.1319
2021-12-16,13.1894
2021-12-17,12.9633
2021-12-18,12.9633
2021-12-19,12.9633
2021-12-20,12.6516
2021-12-21,13.0313
2021-12-22,13.1493
2021-12-23,13.2794
2021-12-24,13.2794
2021-12-25,13.2794
2021-12-26,13.2794
2021-12-27,13.2945
2021-12-28,13.296
2021-12-29,13.2522
2021-12-30,13.2771
2021-12-31,13.6222
2022-01-01,13.6222
2022-01-02,13.6222
2022-01-03,13.9562
2022-01-04,14.3475
2022-01-05,14.2135
2022-01-06,14.2961
2022-01-07,14.4033
2022-01-08,14.4033
2022-01-09,14.4033
2022-01-10,14.3569
2022-01-11,14.4758
2022-01-12,14.4098
2022-01-13,14.3243
2022-01-14,13.97
2022-01-15,13.97
2022-01-16,13.97
2022-01-17,13.97
2022-01-18,13.8084
2022-01-19,13.462
2022-01-20,13.428
2022-01-21,13.27
2022-01-22,13.27
2022-01-23,13.27
2022-01-24,13.2838
2022-01-25,14.0917
2022-01-26,14.2491
2022-01-27,14.0056
2022-01-28,14.373
2022-01-29,14.373
2022-01-30,14.373
2022-01-31,14.5695
2022-02-01,14.8343
2022-02-02,14.8785
2022-02-03,14.8699
2022-02-04,14.9988
2022-02-05,14.9988
2022-02-06,14.9988
2022-02-07,15.1426
2022-02-08,15.579
2022-02-09,15.7499
2022-02-10,15.6865
2022-02-11,15.3936
2022-02-12,15.3936
2022-02-13,15.3936
2022-02-14,15.4319
2022-02-15,15.8319
2022-02-16,15.8603
2022-02-17,15.6706
2022-02-18,15.6117
2022-02-19,15.6117
2022-02-20,15.6117
2022-02-21,15.6117
2022-02-22,15.4383
2022-02-23,15.1904
2022-02-24,15.1478
2022-02-25,15.5285
2022-02-26,15.5285
2022-02-27,15.5285
2022-02-28,15.5875
2022-03-01,14.4168
2022-03-02,14.5766
2022-03-03,14.5468
2022-03-04,14.0537
2022-03-05,14.0537
2022-03-06,14.0537
2022-03-07,13.072
2022-03-08,13.1373
2022-03-09,13.7483
2022-03-10,13.8158
2022-03-11,13.695
2022-03-12,13.695
2022-03-13,13.695
2022-03-14,14.0424
2022-03-15,14.2733
2022-03-16,14.5979
2022-03-17,15.0497
2022-03-18,15.3161
2022-03-19,15.3161
2022-03-20,15.3161
2022-03-21,15.1638
2022-03-22,15.3225
2022-03-23,14.9463
2022-03-24,15.1496
2022-03-25,15.2481
2022-03-26,15.2481
2022-03-27,15.2481
2022-03-28,15.207
2022-03-29,15.2949
2022-03-30,15.2113
2022-03-31,14.8342
2022-04-01,14.8465
2022-04-02,14.8465
2022-04-03,14.8465
2022-04-04,14.8822
2022-04-05,14.7178
2022-04-06,14.5948
2022-04-07,14.4987
2022-04-08,14.5941
2022-04-09,14.5941
2022-04-10,14.5941
2022-04-11,14.148
2022-04-12,14.0003
2022-04-13,14.295
2022-04-14,14.4092
2022-04-15,14.4092
2022-04-16,14.4092
2022-04-17,14.4092
2022-04-18,14.6508
2022-04-19,14.8465
2022-04-20,14.9404
2022-04-21,14.7425
2022-04-22,14.2908
2022-04-23,14.2908
2022-04-24,14.2908
2022-04-25,14.5484
2022-04-26,14.154
2022-04-27,14.0802
2022-04-28,14.395
2022-04-29,13.869
2022-04-30,13.869
2022-05-01,13.869
2022-05-02,13.6454
2022-05-03,13.6808
2022-05-04,14.094
2022-05-05,13.6013
2022-05-06,13.322
2022-05-07,13.322
2022-05-08,13.322
2022-05-09,12.8784
2022-05-10,12.937
2022-05-11,12.7605
2022-05-12,12.3177
2022-05-13,12.7142
2022-05-14,12.7142
2022-05-15,12.7142
2022-05-16,12.5463
2022-05-17,12.9385
2022-05-18,12.5225
2022-05-19,12.3705
2022-05-20,12.3155
2022-05-21,12.3155
2022-05-22,12.3155
2022-05-23,12.7352
2022-05-24,12.4884
2022-05-25,12.8415
2022-05-26,13.1932
2022-05-27,13.4992
2022-05-28,13.4992
2022-05-29,13.4992
2022-05-30,13.4992
2022-05-31,13.4428
2022-06-01,13.2214
2022-06-02,13.466
2022-06-03,13.2988
2022-06-04,13.2988
2022-06-05,13.2988
2022-06-06,13.3126
2022-06-07,13.4334
2022-06-08,13.2359
2022-06-09,12.8755
2022-06-10,12.4009
2022-06-11,12.4009
2022-06-12,12.4009
2022-06-13,11.8127
2022-06-14,11.6904
2022-06-15,11.8076
2022-06-16,11.1767
2022-06-17,11.66
2022-06-18,11.66
2022-06-19,11.66
2022-06-20,11.66
2022-06-21,11.702
2022-06-22,11.6752
2022-06-23,11.4769
2022-06-24,11.8025
2022-06-25,11.8025
2022-06-26,11.8025
2022-06-27,11.668
2022-06-28,11.516
2022-06-29,11.3192
2022-06-30,12.0459
2022-07-01,12.1798
2022-07-02,12.1798
2022-07-03,12.1798
2022-07-04,12.1798
2022-07-05,12.1234
2022-07-06,12.0105
2022-07-07,12.2272
2022-07-08,12.2821
2022-07-09,12.2821
2022-07-10,12.2821
2022-07-11,12.1933
2022-07-12,12.088
2022-07-13,12.1045
2022-07-14,11.8849
2022-07-15,12.3362
2022-07-16,12.3362
2022-07-17,12.3362
2022-07-18,12.3249
2022-07-19,12.7349
2022-07-20,12.8214
2022-07-21,12.9155
2022-07-22,13.0777
2022-07-23,13.0777
2022-07-24,13.0777
2022-07-25,13.1361
2022-07-26,12.8395
2022-07-27,12.9744
2022-07-28,13.0125
2022-07-29,13.1533
2022-07-30,13.1533
2022-07-31,13.1533
2022-08-01,13.1017
2022-08-02,12.9721
2022-08-03,13.2589
2022-08-04,13.3668
2022-08-05,13.4147
2022-08-06,13.4147
2022-08-07,13.4147
2022-08-08,13.3975
2022-08-09,13.5113
2022-08-10,13.7839
2022-08-11,13.8251
2022-08-12,14.0386
2022-08-13,14.0386
2022-08-14,14.0386
2022-08-15,14.0056
2022-08-16,14.0019
2022-08-17,13.8933
2022-08-18,13.9495
2022-08-19,13.769
2022-08-20,13.769
2022-08-21,13.769
2022-08-22,13.429
2022-08-23,13.4012
2022-08-24,13.536
2022-08-25,13.7682
2022-08-26,13.3997
2022-08-27,13.3997
2022-08-28,13.3997
2022-08-29,13.1923
2022-08-30,13.2013
2022-08-31,13.0021
2022-09-01,12.9354
2022-09-02,12.8366
2022-09-03,12.8366
2022-09-04,12.8366
2022-09-05,12.8366
2022-09-06,12.7474
2022-09-07,13.0208
2022-09-08,13.1159
2022-09-09,13.4844
2022-09-10,13.4844
2022-09-11,13.4844
2022-09-12,13.7847
2022-09-13,13.253
2022-09-14,13.3241
2022-09-15,13.3114
2022-09-16,13.0829
2022-09-17,13.0829
2022-09-18,13.0829
2022-09-19,13.2537
2022-09-20,13.1129
2022-09-21,12.7557
2022-09-22,12.3303
2022-09-23,12.1228
2022-09-24,12.1228
2022-09-25,12.1228
2022-09-26,11.9124
2022-09-27,11.9154
2022-09-28,12.1453
2022-09-29,11.9378
2022-09-30,11.3647
2022-10-01,11.3647
2022-10-02,11.3647
2022-10-03,11.7471
2022-10-04,12.1541
2022-10-05,12.0726
2022-10-06,11.9237
2022-10-07,11.6708
2022-10-08,11.6708
2022-10-09,11.6708
2022-10-10,11.5593
2022-10-11,11.5473
2022-10-12,11.5016
2022-10-13,11.8616
2022-10-14,11.5069
2022-10-15,11.5069
2022-10-16,11.5069
2022-10-17,11.8608
2022-10-18,12.1938
2022-10-19,12.0426
2022-10-20,11.9267
2022-10-21,11.7134
2022-10-22,11.7134
2022-10-23,11.7134
2022-10-24,11.832
2022-10-25,12.2339
2022-10-26,12.2235
2022-10-27,12.2302
2022-10-28,12.489
2022-10-29,12.489
2022-10-30,12.489
2022-10-31,12.3406
2022-11-01,12.2384
2022-11-02,11.9714
2022-11-03,11.659
2022-11-04,12.0624
2022-11-05,12.0624
2022-11-06,12.0624
2022-11-07,12.231
2022-11-08,12.4711
2022-11-09,12.1474
2022-11-10,12.8104
2022-11-11,12.8208
2022-11-12,12.8208
2022-11-13,12.8208
2022-11-14,12.7642
2022-11-15,12.7463
2022-11-16,12.6478
2022-11-17,12.5039
2022-11-18,12.6426
2022-11-19,12.6426
2022-11-20,12.6426
2022-11-21,12.6657
2022-11-22,12.7977
2022-11-23,12.7493
2022-11-24,12.7493
2022-11-25,12.7657
2022-11-26,12.7657
2022-11-27,12.7657
2022-11-28,12.5211
2022-11-29,12.7858
2022-11-30,13.0222
2022-12-01,13.0155
2022-12-02,12.9596
2022-12-03,12.9596
2022-12-04,12.9596
2022-12-05,12.9096
2022-12-06,12.8067
2022-12-07,12.8119
2022-12-08,12.7634
2022-12-09,12.747
2022-12-10,12.747
2022-12-11,12.747
2022-12-12,13.0013
2022-12-13,13.017
2022-12-14,12.7627
2022-12-15,12.4726
2022-12-16,12.1803
2022-12-17,12.1803
2022-12-18,12.1803
2022-12-19,12.0841
2022-12-20,12.1355
2022-12-21,12.2399
2022-12-22,12.1064
2022-12-23,12.2339
2022-12-24,12.2339
2022-12-25,12.2339
2022-12-26,12.2339
2022-12-27,12.187
2022-12-28,12.0095
2022-12-29,12.2563
2022-12-30,12.5624
2022-12-31,12.5624
2023-01-01,12.5624
2023-01-02,12.5624
2023-01-03,12.5133
2023-01-04,12.7799
2023-01-05,12.4595
2023-01-06,12.7511
2023-01-07,12.7511
2023-01-08,12.7511
2023-01-09,12.769
2023-01-10,12.8937
2023-01-11,13.0434
2023-01-12,13.1214
2023-01-13,13.1869
2023-01-14,13.1869
2023-01-15,13.1869
2023-01-16,13.1869
2023-01-17,13.0302
2023-01-18,12.7706
2023-01-19,12.4922
2023-01-20,12.8625
2023-01-21,12.8625
2023-01-22,12.8625
2023-01-23,13.0496
2023-01-24,13.1533
2023-01-25,13.2656
2023-01-26,13.1962
2023-01-27,14.401
2023-01-28,14.401
2023-01-29,14.401
2023-01-30,14.4281
2023-01-31,14.6041
2023-02-01,14.5017
2023-02-02,14.4645
2023-02-03,14.9087
2023-02-04,14.9087
2023-02-05,14.9087
2023-02-06,14.7242
2023-02-07,14.8963
2023-02-08,14.9196
2023-02-09,14.9482
2023-02-10,14.9612
2023-02-11,14.9612
2023-02-12,14.9612
2023-02-13,15.1227
2023-02-14,15.0987
2023-02-15,15.0715
2023-02-16,14.8595
2023-02-17,14.8098
2023-02-18,14.8098
2023-02-19,14.8098
2023-02-20,14.8098
2023-02-21,14.5133
2023-02-22,14.608
2023-02-23,14.6421
2023-02-24,14.573
2023-02-25,14.573
2023-02-26,14.573
2023-02-27,14.4993
2023-02-28,14.5529
2023-03-01,14.7019
2023-03-02,14.6577
2023-03-03,14.9488
2023-03-04,14.9488
2023-03-05,14.9488
2023-03-06,14.9465
2023-03-07,14.6561
2023-03-08,14.6181
2023-03-09,14.4077
2023-03-10,13.9092
2023-03-11,13.9092
2023-03-12,13.9092
2023-03-13,13.2826
2023-03-14,13.7702
2023-03-15,13.4519
2023-03-16,13.5233
2023-03-17,13.1965
2023-03-18,13.1965
2023-03-19,13.1965
