,AWI US Equity
2021-04-05,21.6977
2021-04-06,22.3441
2021-04-07,22.2312
2021-04-08,21.8455
2021-04-09,22.0978
2021-04-10,22.0978
2021-04-11,22.0978
2021-04-12,22.0424
2021-04-13,21.8147
2021-04-14,22.1471
2021-04-15,22.301
2021-04-16,22.7237
2021-04-17,22.7237
2021-04-18,22.7237
2021-04-19,22.8817
2021-04-20,22.6539
2021-04-21,22.9801
2021-04-22,22.7565
2021-04-23,23.134
2021-04-24,23.134
2021-04-25,23.134
2021-04-26,23.3187
2021-04-27,23.4415
2021-04-28,24.0871
2021-04-29,24.4244
2021-04-30,24.009
2021-05-01,24.009
2021-05-02,24.009
2021-05-03,24.3174
2021-05-04,24.5642
2021-05-05,24.1838
2021-05-06,23.789
2021-05-07,24.1735
2021-05-08,24.1735
2021-05-09,24.1735
2021-05-10,24.4984
2021-05-11,24.3627
2021-05-12,23.6554
2021-05-13,24.303
2021-05-14,24.7451
2021-05-15,24.7451
2021-05-16,24.7451
2021-05-17,24.5971
2021-05-18,24.301
2021-05-19,23.8589
2021-05-20,23.8754
2021-05-21,23.9905
2021-05-22,23.9905
2021-05-23,23.9905
2021-05-24,24.0131
2021-05-25,23.9206
2021-05-26,24.1262
2021-05-27,24.3133
2021-05-28,24.5642
2021-05-29,24.5642
2021-05-30,24.5642
2021-05-31,24.5642
2021-06-01,24.8171
2021-06-02,24.484
2021-06-03,24.5642
2021-06-04,24.7759
2021-06-05,24.7759
2021-06-06,24.7759
2021-06-07,24.8027
2021-06-08,25.2077
2021-06-09,24.8561
2021-06-10,24.8335
2021-06-11,25.0001
2021-06-12,25.0001
2021-06-13,25.0001
2021-06-14,24.9466
2021-06-15,24.7431
2021-06-16,24.7019
2021-06-17,24.0913
2021-06-18,23.9576
2021-06-19,23.9576
2021-06-20,23.9576
2021-06-21,24.4614
2021-06-22,24.5786
2021-06-23,24.449
2021-06-24,24.5313
2021-06-25,24.4716
2021-06-26,24.4716
2021-06-27,24.4716
2021-06-28,24.5559
2021-06-29,24.8459
2021-06-30,23.0558
2021-07-01,23.483
2021-07-02,23.4927
2021-07-03,23.4927
2021-07-04,23.4927
2021-07-05,23.4927
2021-07-06,23.2617
2021-07-07,23.4369
2021-07-08,23.0346
2021-07-09,23.381
2021-07-10,23.381
2021-07-11,23.381
2021-07-12,23.4522
2021-07-13,23.0769
2021-07-14,22.9749
2021-07-15,23.0346
2021-07-16,22.6978
2021-07-17,22.6978
2021-07-18,22.6978
2021-07-19,22.0799
2021-07-20,22.6342
2021-07-21,22.8902
2021-07-22,22.3455
2021-07-23,22.7363
2021-07-24,22.7363
2021-07-25,22.7363
2021-07-26,22.7286
2021-07-27,22.7573
2021-07-28,22.9773
2021-07-29,23.1017
2021-07-30,23.1093
2021-07-31,23.1093
2021-08-01,23.1093
2021-08-02,22.8836
2021-08-03,23.2146
2021-08-04,22.9237
2021-08-05,23.1132
2021-08-06,23.3351
2021-08-07,23.3351
2021-08-08,23.3351
2021-08-09,23.0979
2021-08-10,23.2605
2021-08-11,23.9034
2021-08-12,23.7254
2021-08-13,23.4805
2021-08-14,23.4805
2021-08-15,23.4805
2021-08-16,23.4116
2021-08-17,22.9161
2021-08-18,22.6042
2021-08-19,22.3478
2021-08-20,22.5219
2021-08-21,22.5219
2021-08-22,22.5219
2021-08-23,22.6521
2021-08-24,22.7362
2021-08-25,22.6922
2021-08-26,22.3536
2021-08-27,22.7133
2021-08-28,22.7133
2021-08-29,22.7133
2021-08-30,22.3938
2021-08-31,22.2962
2021-09-01,22.2254
2021-09-02,22.2158
2021-09-03,21.9078
2021-09-04,21.9078
2021-09-05,21.9078
2021-09-06,21.9078
2021-09-07,21.5596
2021-09-08,21.7375
2021-09-09,21.5328
2021-09-10,21.1979
2021-09-11,21.1979
2021-09-12,21.1979
2021-09-13,21.4754
2021-09-14,21.5844
2021-09-15,21.5232
2021-09-16,21.5366
2021-09-17,21.6112
2021-09-18,21.6112
2021-09-19,21.6112
2021-09-20,21.3625
2021-09-21,21.2668
2021-09-22,21.4314
2021-09-23,21.594
2021-09-24,21.6437
2021-09-25,21.6437
2021-09-26,21.6437
2021-09-27,21.9078
2021-09-28,21.2477
2021-09-29,21.0889
2021-09-30,20.5819
2021-10-01,20.896
2021-10-02,20.896
2021-10-03,20.896
2021-10-04,20.7658
2021-10-05,20.8692
2021-10-06,20.8079
2021-10-07,21.0664
2021-10-08,20.9687
2021-10-09,20.9687
2021-10-10,20.9687
2021-10-11,20.6509
2021-10-12,20.5762
2021-10-13,20.5321
2021-10-14,20.6221
2021-10-15,21.1468
2021-10-16,21.1468
2021-10-17,21.1468
2021-10-18,21.256
2021-10-19,21.0702
2021-10-20,21.2234
2021-10-21,21.4838
2021-10-22,21.7289
2021-10-23,21.7289
2021-10-24,21.7289
2021-10-25,21.7844
2021-10-26,21.717
2021-10-27,21.9901
2021-10-28,22.3606
2021-10-29,22.4771
2021-10-30,22.4771
2021-10-31,22.4771
2021-11-01,22.9927
2021-11-02,22.9431
2021-11-03,23.115
2021-11-04,23.3059
2021-11-05,23.5867
2021-11-06,23.5867
2021-11-07,23.5867
2021-11-08,23.9323
2021-11-09,24.0794
2021-11-10,23.7815
2021-11-11,23.6325
2021-11-12,23.9037
2021-11-13,23.9037
2021-11-14,23.9037
2021-11-15,23.7681
2021-11-16,23.9457
2021-11-17,23.9457
2021-11-18,23.938
2021-11-19,23.7051
2021-11-20,23.7051
2021-11-21,23.7051
2021-11-22,23.8254
2021-11-23,24.0488
2021-11-24,24.0775
2021-11-25,24.0775
2021-11-26,23.2009
2021-11-27,23.2009
2021-11-28,23.2009
2021-11-29,23.2391
2021-11-30,22.5382
2021-12-01,22.5038
2021-12-02,23.3117
2021-12-03,22.9221
2021-12-04,22.9221
2021-12-05,22.9221
2021-12-06,23.7853
2021-12-07,24.3486
2021-12-08,24.742
2021-12-09,24.0144
2021-12-10,24.2761
2021-12-11,24.2761
2021-12-12,24.2761
2021-12-13,23.9571
2021-12-14,23.8044
2021-12-15,23.7967
2021-12-16,23.4262
2021-12-17,23.3078
2021-12-18,23.3078
2021-12-19,23.3078
2021-12-20,23.0806
2021-12-21,23.6764
2021-12-22,24.0202
2021-12-23,24.0946
2021-12-24,24.0946
2021-12-25,24.0946
2021-12-26,24.0946
2021-12-27,24.3658
2021-12-28,24.4155
2021-12-29,24.5052
2021-12-30,24.3315
2021-12-31,23.4092
2022-01-01,23.4092
2022-01-02,23.4092
2022-01-03,23.3179
2022-01-04,23.3069
2022-01-05,22.7664
2022-01-06,22.5236
2022-01-07,22.2898
2022-01-08,22.2898
2022-01-09,22.2898
2022-01-10,22.2916
2022-01-11,22.3355
2022-01-12,22.4377
2022-01-13,22.2916
2022-01-14,21.8443
2022-01-15,21.8443
2022-01-16,21.8443
2022-01-17,21.8443
2022-01-18,21.501
2022-01-19,21.5046
2022-01-20,21.4152
2022-01-21,20.9368
2022-01-22,20.9368
2022-01-23,20.9368
2022-01-24,20.5898
2022-01-25,20.4109
2022-01-26,20.1899
2022-01-27,19.5801
2022-01-28,20.0366
2022-01-29,20.0366
2022-01-30,20.0366
2022-01-31,20.2867
2022-02-01,20.2064
2022-02-02,20.1571
2022-02-03,19.8138
2022-02-04,19.56
2022-02-05,19.56
2022-02-06,19.56
2022-02-07,19.6677
2022-02-08,19.8558
2022-02-09,20.2027
2022-02-10,19.7608
2022-02-11,19.7079
2022-02-12,19.7079
2022-02-13,19.7079
2022-02-14,19.6951
2022-02-15,20.0201
2022-02-16,19.9745
2022-02-17,19.644
2022-02-18,19.4979
2022-02-19,19.4979
2022-02-20,19.4979
2022-02-21,19.4979
2022-02-22,18.908
2022-02-23,18.2977
2022-02-24,18.1945
2022-02-25,18.3701
2022-02-26,18.3701
2022-02-27,18.3701
2022-02-28,18.2144
2022-03-01,17.9663
2022-03-02,18.4933
2022-03-03,18.486
2022-03-04,18.3701
2022-03-05,18.3701
2022-03-06,18.3701
2022-03-07,17.9373
2022-03-08,17.9282
2022-03-09,18.2868
2022-03-10,18.4425
2022-03-11,18.4806
2022-03-12,18.4806
2022-03-13,18.4806
2022-03-14,18.4715
2022-03-15,18.6617
2022-03-16,18.8609
2022-03-17,18.754
2022-03-18,18.9677
2022-03-19,18.9677
2022-03-20,18.9677
2022-03-21,19.4313
2022-03-22,19.1724
2022-03-23,18.6418
2022-03-24,18.5367
2022-03-25,18.4425
2022-03-26,18.4425
2022-03-27,18.4425
2022-03-28,18.6725
2022-03-29,19.2575
2022-03-30,19.0076
2022-03-31,17.9953
2022-04-01,18.4223
2022-04-02,18.4223
2022-04-03,18.4223
2022-04-04,18.4065
2022-04-05,18.3418
2022-04-06,18.1843
2022-04-07,18.4572
2022-04-08,18.3873
2022-04-09,18.3873
2022-04-10,18.3873
2022-04-11,18.4852
2022-04-12,18.375
2022-04-13,18.5342
2022-04-14,18.3785
2022-04-15,18.3785
2022-04-16,18.3785
2022-04-17,18.3785
2022-04-18,18.2123
2022-04-19,18.4852
2022-04-20,18.8544
2022-04-21,18.7722
2022-04-22,18.4257
2022-04-23,18.4257
2022-04-24,18.4257
2022-04-25,18.5027
2022-04-26,17.4792
2022-04-27,17.3361
2022-04-28,17.5927
2022-04-29,17.0203
2022-04-30,17.0203
2022-05-01,17.0203
2022-05-02,17.5176
2022-05-03,17.3902
2022-05-04,17.5141
2022-05-05,16.7829
2022-05-06,16.7079
2022-05-07,16.7079
2022-05-08,16.7079
2022-05-09,16.7027
2022-05-10,16.5264
2022-05-11,16.2769
2022-05-12,16.598
2022-05-13,16.762
2022-05-14,16.762
2022-05-15,16.762
2022-05-16,16.6084
2022-05-17,17.1337
2022-05-18,16.6206
2022-05-19,16.5997
2022-05-20,16.3973
2022-05-21,16.3973
2022-05-22,16.3973
2022-05-23,16.5718
2022-05-24,16.3153
2022-05-25,16.4077
2022-05-26,16.6364
2022-05-27,16.8859
2022-05-28,16.8859
2022-05-29,16.8859
2022-05-30,16.8859
2022-05-31,16.8178
2022-06-01,16.6939
2022-06-02,17.3483
2022-06-03,17.207
2022-06-04,17.207
2022-06-05,17.207
2022-06-06,17.3763
2022-06-07,17.2768
2022-06-08,16.9348
2022-06-09,16.9313
2022-06-10,16.3973
2022-06-11,16.3973
2022-06-12,16.3973
2022-06-13,16.1233
2022-06-14,15.9313
2022-06-15,16.1024
2022-06-16,15.5178
2022-06-17,15.2822
2022-06-18,15.2822
2022-06-19,15.2822
2022-06-20,15.2822
2022-06-21,15.2752
2022-06-22,15.2106
2022-06-23,15.1077
2022-06-24,15.7533
2022-06-25,15.7533
2022-06-26,15.7533
2022-06-27,15.7184
2022-06-28,15.5387
2022-06-29,15.3747
2022-06-30,15.8111
2022-07-01,15.9722
2022-07-02,15.9722
2022-07-03,15.9722
2022-07-04,15.9722
2022-07-05,16.3283
2022-07-06,16.2818
2022-07-07,16.4375
2022-07-08,16.2567
2022-07-09,16.2567
2022-07-10,16.2567
2022-07-11,16.187
2022-07-12,16.2245
2022-07-13,16.4232
2022-07-14,16.4303
2022-07-15,16.7382
2022-07-16,16.7382
2022-07-17,16.7382
2022-07-18,16.7006
2022-07-19,17.2518
2022-07-20,17.3914
2022-07-21,17.4737
2022-07-22,17.4469
2022-07-23,17.4469
2022-07-24,17.4469
2022-07-25,17.2053
2022-07-26,17.1689
2022-07-27,17.5207
2022-07-28,17.8707
2022-07-29,18.1925
2022-07-30,18.1925
2022-07-31,18.1925
2022-08-01,18.2261
2022-08-02,17.9998
2022-08-03,18.0687
2022-08-04,18.0847
2022-08-05,17.9857
2022-08-06,17.9857
2022-08-07,17.9857
2022-08-08,18.196
2022-08-09,17.8955
2022-08-10,18.3092
2022-08-11,18.5461
2022-08-12,18.7724
2022-08-13,18.7724
2022-08-14,18.7724
2022-08-15,18.7565
2022-08-16,19.0641
2022-08-17,18.8802
2022-08-18,18.9951
2022-08-19,18.6221
2022-08-20,18.6221
2022-08-21,18.6221
2022-08-22,18.1536
2022-08-23,18.0334
2022-08-24,18.2349
2022-08-25,18.4241
2022-08-26,17.6727
2022-08-27,17.6727
2022-08-28,17.6727
2022-08-29,17.6002
2022-08-30,17.4641
2022-08-31,17.2449
2022-09-01,17.2219
2022-09-02,17.1088
2022-09-03,17.1088
2022-09-04,17.1088
2022-09-05,17.1088
2022-09-06,17.0115
2022-09-07,17.45
2022-09-08,17.6374
2022-09-09,17.7753
2022-09-10,17.7753
2022-09-11,17.7753
2022-09-12,17.9803
2022-09-13,17.3793
2022-09-14,17.1211
2022-09-15,17.1724
2022-09-16,17.1653
2022-09-17,17.1653
2022-09-18,17.1653
2022-09-19,17.3227
2022-09-20,16.9956
2022-09-21,16.764
2022-09-22,16.4122
2022-09-23,16.3008
2022-09-24,16.3008
2022-09-25,16.3008
2022-09-26,16.0957
2022-09-27,16.2336
2022-09-28,16.6668
2022-09-29,16.4069
2022-09-30,16.3454
2022-10-01,16.3454
2022-10-02,16.3454
2022-10-03,16.6956
2022-10-04,17.1408
2022-10-05,17.1532
2022-10-06,17.206
2022-10-07,16.9895
2022-10-08,16.9895
2022-10-09,16.9895
2022-10-10,16.9209
2022-10-11,16.9015
2022-10-12,16.8857
2022-10-13,16.8047
2022-10-14,16.3929
2022-10-15,16.3929
2022-10-16,16.3929
2022-10-17,16.6533
2022-10-18,16.9648
2022-10-19,16.37
2022-10-20,16.0849
2022-10-21,16.4668
2022-10-22,16.4668
2022-10-23,16.4668
2022-10-24,16.4228
2022-10-25,15.7732
2022-10-26,15.3072
2022-10-27,15.3696
2022-10-28,15.4631
2022-10-29,15.4631
2022-10-30,15.4631
2022-10-31,15.4926
2022-11-01,15.4389
2022-11-02,15.1461
2022-11-03,15.0041
2022-11-04,14.9746
2022-11-05,14.9746
2022-11-06,14.9746
2022-11-07,15.3072
2022-11-08,15.5601
2022-11-09,15.2275
2022-11-10,16.0919
2022-11-11,16.0018
2022-11-12,16.0018
2022-11-13,16.0018
2022-11-14,15.7074
2022-11-15,15.7299
2022-11-16,15.6034
2022-11-17,15.4198
2022-11-18,15.6259
2022-11-19,15.6259
2022-11-20,15.6259
2022-11-21,15.5463
2022-11-22,15.6346
2022-11-23,15.7056
2022-11-24,15.7056
2022-11-25,15.7074
2022-11-26,15.7074
2022-11-27,15.7074
2022-11-28,15.4839
2022-11-29,15.4683
2022-11-30,15.6381
2022-12-01,15.6311
2022-12-02,15.4181
2022-12-03,15.4181
2022-12-04,15.4181
2022-12-05,15.1218
2022-12-06,14.8239
2022-12-07,14.6922
2022-12-08,14.7321
2022-12-09,14.9296
2022-12-10,14.9296
2022-12-11,14.9296
2022-12-12,14.9902
2022-12-13,15.1115
2022-12-14,14.7234
2022-12-15,14.4307
2022-12-16,14.2938
2022-12-17,14.2938
2022-12-18,14.2938
2022-12-19,14.2159
2022-12-20,14.3042
2022-12-21,14.3545
2022-12-22,14.3111
2022-12-23,14.4116
2022-12-24,14.4116
2022-12-25,14.4116
2022-12-26,14.4116
2022-12-27,14.3752
2022-12-28,14.2592
2022-12-29,14.4151
2022-12-30,13.3226
2022-12-31,13.3226
2023-01-01,13.3226
2023-01-02,13.3226
2023-01-03,13.4766
2023-01-04,13.6192
2023-01-05,13.38
2023-01-06,13.8387
2023-01-07,13.8387
2023-01-08,13.8387
2023-01-09,14.037
2023-01-10,14.1418
2023-01-11,14.44
2023-01-12,14.2385
2023-01-13,14.3794
2023-01-14,14.3794
2023-01-15,14.3794
2023-01-16,14.3794
2023-01-17,14.3204
2023-01-18,14.2156
2023-01-19,14.0435
2023-01-20,14.25
2023-01-21,14.25
2023-01-22,14.25
2023-01-23,14.3909
2023-01-24,14.3728
2023-01-25,14.3712
2023-01-26,14.4466
2023-01-27,14.6055
2023-01-28,14.6055
2023-01-29,14.6055
2023-01-30,14.5203
2023-01-31,14.7677
2023-02-01,15.1986
2023-02-02,15.6393
2023-02-03,15.4149
2023-02-04,15.4149
2023-02-05,15.4149
2023-02-06,15.2674
2023-02-07,15.2412
2023-02-08,15.2756
2023-02-09,15.1265
2023-02-10,15.1216
2023-02-11,15.1216
2023-02-12,15.1216
2023-02-13,15.3543
2023-02-14,15.3362
2023-02-15,15.4214
2023-02-16,15.4444
2023-02-17,15.4165
2023-02-18,15.4165
2023-02-19,15.4165
2023-02-20,15.4165
2023-02-21,14.8015
2023-02-22,15.02
2023-02-23,15.1406
2023-02-24,15.1064
2023-02-25,15.1064
2023-02-26,15.1064
2023-02-27,15.1455
2023-02-28,14.9401
2023-03-01,14.751
2023-03-02,14.6352
2023-03-03,14.7803
2023-03-04,14.7803
2023-03-05,14.7803
2023-03-06,14.4005
2023-03-07,14.314
2023-03-08,14.3075
2023-03-09,13.9863
2023-03-10,13.5347
2023-03-11,13.5347
2023-03-12,13.5347
2023-03-13,13.3587
2023-03-14,13.4108
2023-03-15,13.3375
2023-03-16,13.45
2023-03-17,13.1744
