,HES US Equity
2020-05-20,26.8114
2020-05-21,26.8114
2020-05-22,26.8114
2020-05-23,26.8114
2020-05-24,26.8114
2020-05-25,26.8114
2020-05-26,26.8114
2020-05-27,26.8114
2020-05-28,26.8114
2020-05-29,26.8114
2020-05-30,26.8114
2020-05-31,26.8114
2020-06-01,26.8114
2020-06-02,26.8114
2020-06-03,26.8114
2020-06-04,26.8114
2020-06-05,26.8114
2020-06-06,26.8114
2020-06-07,26.8114
2020-06-08,26.8114
2020-06-09,26.8114
2020-06-10,26.8114
2020-06-11,26.8114
2020-06-12,26.8114
2020-06-13,26.8114
2020-06-14,26.8114
2020-06-15,26.8114
2020-06-16,26.8114
2020-06-17,26.8114
2020-06-18,26.8114
2020-06-19,26.8114
2020-06-20,26.8114
2020-06-21,26.8114
2020-06-22,26.8114
2020-06-23,26.8114
2020-06-24,26.8114
2020-06-25,26.8114
2020-06-26,26.8114
2020-06-27,26.8114
2020-06-28,26.8114
2020-06-29,26.8114
2020-06-30,26.8114
2020-07-01,26.8114
2020-07-02,26.8114
2020-07-03,26.8114
2020-07-04,26.8114
2020-07-05,26.8114
2020-07-06,26.8114
2020-07-07,26.8114
2020-07-08,26.8114
2020-07-09,26.8114
2020-07-10,26.8114
2020-07-11,26.8114
2020-07-12,26.8114
2020-07-13,26.8114
2020-07-14,26.8114
2020-07-15,26.8114
2020-07-16,26.8114
2020-07-17,26.8114
2020-07-18,26.8114
2020-07-19,26.8114
2020-07-20,26.8114
2020-07-21,26.8114
2020-07-22,26.8114
2020-07-23,26.8114
2020-07-24,26.8114
2020-07-25,26.8114
2020-07-26,26.8114
2020-07-27,26.8114
2020-07-28,26.8114
2020-07-29,26.8114
2020-07-30,26.8114
2020-07-31,26.8114
2020-08-01,26.8114
2020-08-02,26.8114
2020-08-03,26.8114
2020-08-04,26.8114
2020-08-05,26.8114
2020-08-06,26.8114
2020-08-07,26.8114
2020-08-08,26.8114
2020-08-09,26.8114
2020-08-10,26.8114
2020-08-11,26.8114
2020-08-12,26.8114
2020-08-13,26.8114
2020-08-14,26.8114
2020-08-15,26.8114
2020-08-16,26.8114
2020-08-17,26.8114
2020-08-18,26.8114
2020-08-19,26.8114
2020-08-20,26.8114
2020-08-21,26.8114
2020-08-22,26.8114
2020-08-23,26.8114
2020-08-24,26.8114
2020-08-25,26.8114
2020-08-26,26.8114
2020-08-27,26.8114
2020-08-28,26.8114
2020-08-29,26.8114
2020-08-30,26.8114
2020-08-31,26.8114
2020-09-01,26.8114
2020-09-02,26.8114
2020-09-03,26.8114
2020-09-04,26.8114
2020-09-05,26.8114
2020-09-06,26.8114
2020-09-07,26.8114
2020-09-08,26.8114
2020-09-09,26.8114
2020-09-10,26.8114
2020-09-11,26.8114
2020-09-12,26.8114
2020-09-13,26.8114
2020-09-14,26.8114
2020-09-15,26.8114
2020-09-16,26.8114
2020-09-17,26.8114
2020-09-18,26.8114
2020-09-19,26.8114
2020-09-20,26.8114
2020-09-21,26.8114
2020-09-22,26.8114
2020-09-23,26.8114
2020-09-24,26.8114
2020-09-25,26.8114
2020-09-26,26.8114
2020-09-27,26.8114
2020-09-28,26.8114
2020-09-29,26.8114
2020-09-30,26.8114
2020-10-01,26.8114
2020-10-02,26.8114
2020-10-03,26.8114
2020-10-04,26.8114
2020-10-05,26.8114
2020-10-06,26.8114
2020-10-07,26.8114
2020-10-08,26.8114
2020-10-09,26.8114
2020-10-10,26.8114
2020-10-11,26.8114
2020-10-12,26.8114
2020-10-13,26.8114
2020-10-14,26.8114
2020-10-15,26.8114
2020-10-16,26.8114
2020-10-17,26.8114
2020-10-18,26.8114
2020-10-19,26.8114
2020-10-20,26.8114
2020-10-21,26.8114
2020-10-22,26.8114
2020-10-23,26.8114
2020-10-24,26.8114
2020-10-25,26.8114
2020-10-26,26.8114
2020-10-27,26.8114
2020-10-28,26.8114
2020-10-29,26.8114
2020-10-30,26.8114
2020-10-31,26.8114
2020-11-01,26.8114
2020-11-02,26.8114
2020-11-03,26.8114
2020-11-04,26.8114
2020-11-05,26.8114
2020-11-06,26.8114
2020-11-07,26.8114
2020-11-08,26.8114
2020-11-09,26.8114
2020-11-10,26.8114
2020-11-11,26.8114
2020-11-12,26.8114
2020-11-13,26.8114
2020-11-14,26.8114
2020-11-15,26.8114
2020-11-16,26.8114
2020-11-17,26.8114
2020-11-18,26.8114
2020-11-19,26.8114
2020-11-20,26.8114
2020-11-21,26.8114
2020-11-22,26.8114
2020-11-23,26.8114
2020-11-24,26.8114
2020-11-25,26.8114
2020-11-26,26.8114
2020-11-27,26.8114
2020-11-28,26.8114
2020-11-29,26.8114
2020-11-30,26.8114
2020-12-01,26.8114
2020-12-02,26.8114
2020-12-03,26.8114
2020-12-04,26.8114
2020-12-05,26.8114
2020-12-06,26.8114
2020-12-07,26.8114
2020-12-08,26.8114
2020-12-09,26.8114
2020-12-10,26.8114
2020-12-11,26.8114
2020-12-12,26.8114
2020-12-13,26.8114
2020-12-14,26.8114
2020-12-15,26.8114
2020-12-16,26.8114
2020-12-17,26.8114
2020-12-18,26.8114
2020-12-19,26.8114
2020-12-20,26.8114
2020-12-21,26.8114
2020-12-22,26.8114
2020-12-23,26.8114
2020-12-24,26.8114
2020-12-25,26.8114
2020-12-26,26.8114
2020-12-27,26.8114
2020-12-28,26.8114
2020-12-29,26.8114
2020-12-30,26.8114
2020-12-31,26.8114
2021-01-01,26.8114
2021-01-02,26.8114
2021-01-03,26.8114
2021-01-04,26.8114
2021-01-05,26.8114
2021-01-06,26.8114
2021-01-07,26.8114
2021-01-08,26.8114
2021-01-09,26.8114
2021-01-10,26.8114
2021-01-11,26.8114
2021-01-12,26.8114
2021-01-13,26.8114
2021-01-14,26.8114
2021-01-15,26.8114
2021-01-16,26.8114
2021-01-17,26.8114
2021-01-18,26.8114
2021-01-19,26.8114
2021-01-20,26.8114
2021-01-21,26.8114
2021-01-22,26.8114
2021-01-23,26.8114
2021-01-24,26.8114
2021-01-25,26.8114
2021-01-26,26.8114
2021-01-27,26.8114
2021-01-28,26.8114
2021-01-29,26.8114
2021-01-30,26.8114
2021-01-31,26.8114
2021-02-01,26.8114
2021-02-02,26.8114
2021-02-03,26.8114
2021-02-04,26.8114
2021-02-05,26.8114
2021-02-06,26.8114
2021-02-07,26.8114
2021-02-08,26.8114
2021-02-09,26.8114
2021-02-10,26.8114
2021-02-11,26.8114
2021-02-12,26.8114
2021-02-13,26.8114
2021-02-14,26.8114
2021-02-15,26.8114
2021-02-16,26.8114
2021-02-17,26.8114
2021-02-18,26.8114
2021-02-19,26.8114
2021-02-20,26.8114
2021-02-21,26.8114
2021-02-22,26.8114
2021-02-23,26.8114
2021-02-24,26.8114
2021-02-25,26.8114
2021-02-26,26.8114
2021-02-27,26.8114
2021-02-28,26.8114
2021-03-01,26.8114
2021-03-02,26.8114
2021-03-03,26.8114
2021-03-04,26.8114
2021-03-05,26.8114
2021-03-06,26.8114
2021-03-07,26.8114
2021-03-08,26.8114
2021-03-09,26.8114
2021-03-10,26.8114
2021-03-11,26.8114
2021-03-12,26.8114
2021-03-13,26.8114
2021-03-14,26.8114
2021-03-15,26.8114
2021-03-16,26.8114
2021-03-17,26.8114
2021-03-18,26.8114
2021-03-19,26.8114
2021-03-20,26.8114
2021-03-21,26.8114
2021-03-22,26.8114
2021-03-23,26.8114
2021-03-24,26.8114
2021-03-25,26.8114
2021-03-26,26.8114
2021-03-27,26.8114
2021-03-28,26.8114
2021-03-29,26.8114
2021-03-30,26.8114
2021-03-31,26.8114
2021-04-01,26.8114
2021-04-02,26.8114
2021-04-03,26.8114
2021-04-04,26.8114
2021-04-05,26.8114
2021-04-06,26.8114
2021-04-07,26.8114
2021-04-08,26.8114
2021-04-09,26.8114
2021-04-10,26.8114
2021-04-11,26.8114
2021-04-12,26.8114
2021-04-13,26.8114
2021-04-14,26.8114
2021-04-15,26.8114
2021-04-16,26.8114
2021-04-17,26.8114
2021-04-18,26.8114
2021-04-19,26.8114
2021-04-20,26.8114
2021-04-21,26.8114
2021-04-22,26.8114
2021-04-23,26.8114
2021-04-24,26.8114
2021-04-25,26.8114
2021-04-26,26.8114
2021-04-27,26.8114
2021-04-28,26.8114
2021-04-29,26.8114
2021-04-30,26.8114
2021-05-01,26.8114
2021-05-02,26.8114
2021-05-03,26.8114
2021-05-04,26.8114
2021-05-05,26.8114
2021-05-06,26.8114
2021-05-07,26.8114
2021-05-08,26.8114
2021-05-09,26.8114
2021-05-10,26.8114
2021-05-11,26.8114
2021-05-12,26.8114
2021-05-13,26.8114
2021-05-14,26.8114
2021-05-15,26.8114
2021-05-16,26.8114
2021-05-17,26.8114
2021-05-18,26.8114
2021-05-19,26.8114
2021-05-20,26.8114
2021-05-21,26.8114
2021-05-22,26.8114
2021-05-23,26.8114
2021-05-24,26.8114
2021-05-25,26.8114
2021-05-26,26.8114
2021-05-27,26.8114
2021-05-28,26.8114
2021-05-29,26.8114
2021-05-30,26.8114
2021-05-31,26.8114
2021-06-01,26.8114
2021-06-02,26.8114
2021-06-03,26.8114
2021-06-04,26.8114
2021-06-05,26.8114
2021-06-06,26.8114
2021-06-07,26.8114
2021-06-08,26.8114
2021-06-09,26.8114
2021-06-10,26.8114
2021-06-11,26.8114
2021-06-12,26.8114
2021-06-13,26.8114
2021-06-14,26.8114
2021-06-15,26.8114
2021-06-16,26.8114
2021-06-17,26.8114
2021-06-18,26.8114
2021-06-19,26.8114
2021-06-20,26.8114
2021-06-21,26.8114
2021-06-22,26.8114
2021-06-23,26.8114
2021-06-24,26.8114
2021-06-25,26.8114
2021-06-26,26.8114
2021-06-27,26.8114
2021-06-28,26.8114
2021-06-29,26.8114
2021-06-30,26.8114
2021-07-01,26.8114
2021-07-02,26.8114
2021-07-03,26.8114
2021-07-04,26.8114
2021-07-05,26.8114
2021-07-06,26.8114
2021-07-07,26.8114
2021-07-08,26.8114
2021-07-09,26.8114
2021-07-10,26.8114
2021-07-11,26.8114
2021-07-12,26.8114
2021-07-13,26.8114
2021-07-14,26.8114
2021-07-15,26.8114
2021-07-16,26.8114
2021-07-17,26.8114
2021-07-18,26.8114
2021-07-19,26.8114
2021-07-20,26.8114
2021-07-21,26.8114
2021-07-22,26.8114
2021-07-23,26.8114
2021-07-24,26.8114
2021-07-25,26.8114
2021-07-26,26.8114
2021-07-27,26.8114
2021-07-28,26.8114
2021-07-29,26.8114
2021-07-30,26.8114
2021-07-31,26.8114
2021-08-01,26.8114
2021-08-02,26.8114
2021-08-03,26.8114
2021-08-04,26.8114
2021-08-05,26.8114
2021-08-06,26.8114
2021-08-07,26.8114
2021-08-08,26.8114
2021-08-09,26.8114
2021-08-10,26.8114
2021-08-11,26.8114
2021-08-12,26.8114
2021-08-13,26.8114
2021-08-14,26.8114
2021-08-15,26.8114
2021-08-16,26.8114
2021-08-17,26.8114
2021-08-18,26.8114
2021-08-19,26.8114
2021-08-20,26.8114
2021-08-21,26.8114
2021-08-22,26.8114
2021-08-23,26.8114
2021-08-24,26.8114
2021-08-25,26.8114
2021-08-26,26.8114
2021-08-27,26.8114
2021-08-28,26.8114
2021-08-29,26.8114
2021-08-30,26.8114
2021-08-31,26.8114
2021-09-01,26.8114
2021-09-02,26.8114
2021-09-03,26.8114
2021-09-04,26.8114
2021-09-05,26.8114
2021-09-06,26.8114
2021-09-07,26.8114
2021-09-08,26.8114
2021-09-09,26.8114
2021-09-10,26.8114
2021-09-11,26.8114
2021-09-12,26.8114
2021-09-13,26.8114
2021-09-14,26.8114
2021-09-15,26.8114
2021-09-16,26.8114
2021-09-17,26.8114
2021-09-18,26.8114
2021-09-19,26.8114
2021-09-20,26.8114
2021-09-21,26.8114
2021-09-22,26.8114
2021-09-23,26.8114
2021-09-24,26.8114
2021-09-25,26.8114
2021-09-26,26.8114
2021-09-27,26.8114
2021-09-28,26.8114
2021-09-29,26.8114
2021-09-30,20.917
2021-10-01,21.5376
2021-10-02,21.5376
2021-10-03,21.5376
2021-10-04,21.8735
2021-10-05,22.1459
2021-10-06,21.894
2021-10-07,22.0435
2021-10-08,23.1781
2021-10-09,23.1781
2021-10-10,23.1781
2021-10-11,23.3215
2021-10-12,23.3625
2021-10-13,23.1966
2021-10-14,23.3399
2021-10-15,23.3829
2021-10-16,23.3829
2021-10-17,23.3829
2021-10-18,23.1781
2021-10-19,23.3727
2021-10-20,23.2621
2021-10-21,22.8422
2021-10-22,23.0737
2021-10-23,23.0737
2021-10-24,23.0737
2021-10-25,23.045
2021-10-26,23.1822
2021-10-27,22.2626
2021-10-28,22.0496
2021-10-29,21.8305
2021-10-30,21.8305
2021-10-31,21.8305
2021-11-01,22.2442
2021-11-02,21.7752
2021-11-03,21.6359
2021-11-04,21.7433
2021-11-05,21.8293
2021-11-06,21.8293
2021-11-07,21.8293
2021-11-08,22.62
2021-11-09,22.5975
2021-11-10,21.6757
2021-11-11,21.5774
2021-11-12,21.7535
2021-11-13,21.7535
2021-11-14,21.7535
2021-11-15,21.7781
2021-11-16,21.5794
2021-11-17,21.2844
2021-11-18,21.4586
2021-11-19,20.5019
2021-11-20,20.5019
2021-11-21,20.5019
2021-11-22,20.8174
2021-11-23,21.6306
2021-11-24,21.645
2021-11-25,21.645
2021-11-26,20.4958
2021-11-27,20.4958
2021-11-28,20.4958
2021-11-29,20.5019
2021-11-30,20.1844
2021-12-01,19.8444
2021-12-02,20.7211
2021-12-03,20.463
2021-12-04,20.463
2021-12-05,20.463
2021-12-06,20.7252
2021-12-07,21.3008
2021-12-08,21.4217
2021-12-09,21.0509
2021-12-10,21.1349
2021-12-11,21.1349
2021-12-12,21.1349
2021-12-13,20.7047
2021-12-14,20.5245
2021-12-15,20.3626
2021-12-16,20.4118
2021-12-17,19.5904
2021-12-18,19.5904
2021-12-19,19.5904
2021-12-20,19.5002
2021-12-21,20.1803
2021-12-22,20.1004
2021-12-23,19.9734
2021-12-24,19.9734
2021-12-25,19.9734
2021-12-26,19.9734
2021-12-27,20.4077
2021-12-28,20.3401
2021-12-29,20.2152
2021-12-30,20.0697
2021-12-31,14.7683
2022-01-01,14.7683
2022-01-02,14.7683
2022-01-03,15.188
2022-01-04,15.8524
2022-01-05,15.8023
2022-01-06,16.4743
2022-01-07,16.6826
2022-01-08,16.6826
2022-01-09,16.6826
2022-01-10,16.4591
2022-01-11,17.2027
2022-01-12,17.4368
2022-01-13,17.2893
2022-01-14,17.4672
2022-01-15,17.4672
2022-01-16,17.4672
2022-01-17,17.4672
2022-01-18,17.528
2022-01-19,17.3836
2022-01-20,17.04
2022-01-21,16.8453
2022-01-22,16.8453
2022-01-23,16.8453
2022-01-24,17.005
2022-01-25,17.4246
2022-01-26,16.8529
2022-01-27,17.1479
2022-01-28,17.3486
2022-01-29,17.3486
2022-01-30,17.3486
2022-01-31,17.5448
2022-02-01,17.7288
2022-02-02,17.6679
2022-02-03,17.5007
2022-02-04,18.0526
2022-02-05,18.0526
2022-02-06,18.0526
2022-02-07,17.9918
2022-02-08,17.6999
2022-02-09,17.6999
2022-02-10,17.5615
2022-02-11,18.1393
2022-02-12,18.1393
2022-02-13,18.1393
2022-02-14,17.9158
2022-02-15,17.6816
2022-02-16,17.8443
2022-02-17,17.8352
2022-02-18,17.785
2022-02-19,17.785
2022-02-20,17.785
2022-02-21,17.785
2022-02-22,17.785
2022-02-23,17.7957
2022-02-24,17.9964
2022-02-25,18.34
2022-02-26,18.34
2022-02-27,18.34
2022-02-28,18.8783
2022-03-01,18.9299
2022-03-02,18.9887
2022-03-03,18.864
2022-03-04,18.8959
2022-03-05,18.8959
2022-03-06,18.8959
2022-03-07,18.2801
2022-03-08,18.204
2022-03-09,18.2162
2022-03-10,18.4321
2022-03-11,17.8984
2022-03-12,17.8984
2022-03-13,17.8984
2022-03-14,17.8376
2022-03-15,17.6657
2022-03-16,17.9197
2022-03-17,18.2831
2022-03-18,18.3242
2022-03-19,18.3242
2022-03-20,18.3242
2022-03-21,19.3034
2022-03-22,18.9598
2022-03-23,19.6638
2022-03-24,19.7079
2022-03-25,20.0987
2022-03-26,20.0987
2022-03-27,20.0987
2022-03-28,19.8463
2022-03-29,19.8873
2022-03-30,20.0196
2022-03-31,18.119
2022-04-01,18.3849
2022-04-02,18.3849
2022-04-03,18.3849
2022-04-04,18.4831
2022-04-05,18.1994
2022-04-06,18.093
2022-04-07,18.2744
2022-04-08,18.9169
2022-04-09,18.9169
2022-04-10,18.9169
2022-04-11,18.7627
2022-04-12,18.8773
2022-04-13,19.1542
2022-04-14,19.2431
2022-04-15,19.2431
2022-04-16,19.2431
2022-04-17,19.2431
2022-04-18,19.3788
2022-04-19,19.1965
2022-04-20,19.265
2022-04-21,18.6195
2022-04-22,18.1096
2022-04-23,18.1096
2022-04-24,18.1096
2022-04-25,17.5847
2022-04-26,17.4284
2022-04-27,17.6025
2022-04-28,17.9314
2022-04-29,17.6463
2022-04-30,17.6463
2022-05-01,17.6463
2022-05-02,17.5518
2022-05-03,18.1658
2022-05-04,18.8004
2022-05-05,18.5372
2022-05-06,19.5898
2022-05-07,19.5898
2022-05-08,19.5898
2022-05-09,18.148
2022-05-10,18.0164
2022-05-11,18.5537
2022-05-12,18.3755
2022-05-13,19.1814
2022-05-14,19.1814
2022-05-15,19.1814
2022-05-16,19.5515
2022-05-17,19.7433
2022-05-18,19.1704
2022-05-19,19.0663
2022-05-20,19.0539
2022-05-21,19.0539
2022-05-22,19.0539
2022-05-23,19.5515
2022-05-24,19.6556
2022-05-25,19.8667
2022-05-26,20.0586
2022-05-27,20.4163
2022-05-28,20.4163
2022-05-29,20.4163
2022-05-30,20.4163
2022-05-31,20.3875
2022-06-01,20.9879
2022-06-02,20.8234
2022-06-03,21.0482
2022-06-04,21.0482
2022-06-05,21.0482
2022-06-06,20.8727
2022-06-07,21.2126
2022-06-08,21.288
2022-06-09,20.907
2022-06-10,21.0249
2022-06-11,21.0249
2022-06-12,21.0249
2022-06-13,20.1778
2022-06-14,19.9764
2022-06-15,19.5775
2022-06-16,18.4194
2022-06-17,17.6189
2022-06-18,17.6189
2022-06-19,17.6189
2022-06-20,17.6189
2022-06-21,18.2864
2022-06-22,17.6833
2022-06-23,17.1378
2022-06-24,17.4572
2022-06-25,17.4572
2022-06-26,17.4572
2022-06-27,18.1795
2022-06-28,18.9964
2022-06-29,18.5043
2022-06-30,13.2325
2022-07-01,13.1766
2022-07-02,13.1766
2022-07-03,13.1766
2022-07-04,13.1766
2022-07-05,12.4449
2022-07-06,12.1767
2022-07-07,12.6197
2022-07-08,12.6472
2022-07-09,12.6472
2022-07-10,12.6472
2022-07-11,12.4663
2022-07-12,12.0781
2022-07-13,12.2153
2022-07-14,12.0385
2022-07-15,12.1421
2022-07-16,12.1421
2022-07-17,12.1421
2022-07-18,12.6075
2022-07-19,13.0445
2022-07-20,13.1288
2022-07-21,12.9703
2022-07-22,12.7701
2022-07-23,12.7701
2022-07-24,12.7701
2022-07-25,13.2711
2022-07-26,13.1614
2022-07-27,13.3067
2022-07-28,13.5618
2022-07-29,13.8961
2022-07-30,13.8961
2022-07-31,13.8961
2022-08-01,13.517
2022-08-02,13.6054
2022-08-03,13.204
2022-08-04,12.5609
2022-08-05,12.8672
2022-08-06,12.8672
2022-08-07,12.8672
2022-08-08,12.9784
2022-08-09,13.2402
2022-08-10,13.3423
2022-08-11,13.8022
2022-08-12,13.9619
2022-08-13,13.9619
2022-08-14,13.9619
2022-08-15,13.7335
2022-08-16,13.6749
2022-08-17,13.8639
2022-08-18,14.2834
2022-08-19,14.2561
2022-08-20,14.2561
2022-08-21,14.2561
2022-08-22,14.2157
2022-08-23,14.6109
2022-08-24,14.9131
2022-08-25,15.0668
2022-08-26,15.0617
2022-08-27,15.0617
2022-08-28,15.0617
2022-08-29,15.2649
2022-08-30,14.811
2022-08-31,14.6756
2022-09-01,14.2379
2022-09-02,14.6887
2022-09-03,14.6887
2022-09-04,14.6887
2022-09-05,14.6887
2022-09-06,14.5401
2022-09-07,14.3905
2022-09-08,14.4047
2022-09-09,14.8464
2022-09-10,14.8464
2022-09-11,14.8464
2022-09-12,15.2962
2022-09-13,14.9707
2022-09-14,15.4145
2022-09-15,15.0971
2022-09-16,14.7625
2022-09-17,14.7625
2022-09-18,14.7625
2022-09-19,14.624
2022-09-20,14.527
2022-09-21,14.2854
2022-09-22,14.0307
2022-09-23,13.0401
2022-09-24,13.0401
2022-09-25,13.0401
2022-09-26,12.6499
2022-09-27,12.6853
2022-09-28,13.4141
2022-09-29,13.499
2022-09-30,11.3725
2022-10-01,11.3725
2022-10-02,11.3725
2022-10-03,12.0421
2022-10-04,12.6672
2022-10-05,12.909
2022-10-06,13.2065
2022-10-07,13.0196
2022-10-08,13.0196
2022-10-09,13.0196
2022-10-10,12.8978
2022-10-11,12.6732
2022-10-12,12.8009
2022-10-13,13.0967
2022-10-14,12.5385
2022-10-15,12.5385
2022-10-16,12.5385
2022-10-17,12.7375
2022-10-18,12.8189
2022-10-19,13.0882
2022-10-20,13.1868
2022-10-21,13.6523
2022-10-22,13.6523
2022-10-23,13.6523
2022-10-24,13.7106
2022-10-25,13.6669
2022-10-26,14.2277
2022-10-27,14.1814
2022-10-28,14.0716
2022-10-29,14.0716
2022-10-30,14.0716
2022-10-31,14.1239
2022-11-01,14.3143
2022-11-02,14.0656
2022-11-03,14.16
2022-11-04,14.5382
2022-11-05,14.5382
2022-11-06,14.5382
2022-11-07,14.7269
2022-11-08,14.6885
2022-11-09,13.7851
2022-11-10,13.967
2022-11-11,14.4571
2022-11-12,14.4571
2022-11-13,14.4571
2022-11-14,14.4511
2022-11-15,14.7867
2022-11-16,14.5527
2022-11-17,14.5502
2022-11-18,14.3213
2022-11-19,14.3213
2022-11-20,14.3213
2022-11-21,14.0592
2022-11-22,14.6731
2022-11-23,14.399
2022-11-24,14.399
2022-11-25,14.3871
2022-11-26,14.3871
2022-11-27,14.3871
2022-11-28,13.9397
2022-11-29,14.1497
2022-11-30,14.3145
2022-12-01,14.2684
2022-12-02,14.3239
2022-12-03,14.3239
2022-12-04,14.3239
2022-12-05,14.031
2022-12-06,13.6058
2022-12-07,13.5341
2022-12-08,13.4206
2022-12-09,13.0688
2022-12-10,13.0688
2022-12-11,13.0688
2022-12-12,13.482
2022-12-13,13.739
2022-12-14,13.6528
2022-12-15,13.5256
2022-12-16,13.3839
2022-12-17,13.3839
2022-12-18,13.3839
2022-12-19,13.4368
2022-12-20,13.64
2022-12-21,14.0054
2022-12-22,13.5794
2022-12-23,14.1241
2022-12-24,14.1241
2022-12-25,14.1241
2022-12-26,14.1241
2022-12-27,14.2718
2022-12-28,13.8645
2022-12-29,14.0541
2022-12-30,13.1046
2022-12-31,13.1046
2023-01-01,13.1046
2023-01-02,13.1046
2023-01-03,12.5266
2023-01-04,12.6889
2023-01-05,13.0223
2023-01-06,13.2534
2023-01-07,13.2534
2023-01-08,13.2534
2023-01-09,13.2946
2023-01-10,13.2471
2023-01-11,13.3762
2023-01-12,13.8101
2023-01-13,13.9272
2023-01-14,13.9272
2023-01-15,13.9272
2023-01-16,13.9272
2023-01-17,13.8829
2023-01-18,13.8124
2023-01-19,14.0555
2023-01-20,14.1323
2023-01-21,14.1323
2023-01-22,14.1323
2023-01-23,14.1608
2023-01-24,14.0595
2023-01-25,14.3769
2023-01-26,14.5788
2023-01-27,14.2471
2023-01-28,14.2471
2023-01-29,14.2471
2023-01-30,13.8924
2023-01-31,13.7649
2023-02-01,13.2962
2023-02-02,12.8639
2023-02-03,12.7681
2023-02-04,12.7681
2023-02-05,12.7681
2023-02-06,12.7467
2023-02-07,13.2194
2023-02-08,13.1766
2023-02-09,13.0112
2023-02-10,13.4823
2023-02-11,13.4823
2023-02-12,13.4823
2023-02-13,13.5163
2023-02-14,13.5931
2023-02-15,13.4363
2023-02-16,13.2582
2023-02-17,12.6058
2023-02-18,12.6058
2023-02-19,12.6058
2023-02-20,12.6058
2023-02-21,12.6335
2023-02-22,12.5353
2023-02-23,12.628
2023-02-24,12.8014
2023-02-25,12.8014
2023-02-26,12.8014
2023-02-27,12.7959
2023-02-28,12.4673
2023-03-01,12.7157
2023-03-02,12.9036
2023-03-03,12.9752
2023-03-04,12.9752
2023-03-05,12.9752
2023-03-06,13.0059
2023-03-07,12.6387
2023-03-08,12.5585
2023-03-09,12.4028
2023-03-10,12.0686
2023-03-11,12.0686
2023-03-12,12.0686
