,WRB US Equity
2020-05-25,15.7055
2020-05-26,15.9574
2020-05-27,16.1929
2020-05-28,16.0973
2020-05-29,16.0553
2020-05-30,16.0553
2020-05-31,16.0553
2020-06-01,16.0577
2020-06-02,16.4471
2020-06-03,16.5823
2020-06-04,16.8645
2020-06-05,17.4335
2020-06-06,17.4335
2020-06-07,17.4335
2020-06-08,17.7902
2020-06-09,17.2306
2020-06-10,16.559
2020-06-11,15.6123
2020-06-12,15.8385
2020-06-13,15.8385
2020-06-14,15.8385
2020-06-15,16.1299
2020-06-16,16.1976
2020-06-17,16.1416
2020-06-18,16.1556
2020-06-19,16.2209
2020-06-20,16.2209
2020-06-21,16.2209
2020-06-22,15.9994
2020-06-23,15.983
2020-06-24,15.54
2020-06-25,15.8291
2020-06-26,15.463
2020-06-27,15.463
2020-06-28,15.463
2020-06-29,15.7125
2020-06-30,18.4917
2020-07-01,18.4137
2020-07-02,18.2458
2020-07-03,18.2458
2020-07-04,18.2458
2020-07-05,18.2458
2020-07-06,18.4767
2020-07-07,18.3268
2020-07-08,18.3388
2020-07-09,18.0448
2020-07-10,18.6477
2020-07-11,18.6477
2020-07-12,18.6477
2020-07-13,18.8667
2020-07-14,19.2777
2020-07-15,19.7966
2020-07-16,20.3096
2020-07-17,20.3666
2020-07-18,20.3666
2020-07-19,20.3666
2020-07-20,20.3246
2020-07-21,20.4253
2020-07-22,20.3984
2020-07-23,20.5686
2020-07-24,20.4074
2020-07-25,20.4074
2020-07-26,20.4074
2020-07-27,20.0819
2020-07-28,19.8818
2020-07-29,20.2401
2020-07-30,19.9116
2020-07-31,19.7474
2020-08-01,19.7474
2020-08-02,19.7474
2020-08-03,19.8715
2020-08-04,19.5906
2020-08-05,19.8117
2020-08-06,19.8864
2020-08-07,20.3943
2020-08-08,20.3943
2020-08-09,20.3943
2020-08-10,20.5407
2020-08-11,20.2987
2020-08-12,20.1523
2020-08-13,20.0836
2020-08-14,19.9133
2020-08-15,19.9133
2020-08-16,19.9133
2020-08-17,19.504
2020-08-18,19.6085
2020-08-19,19.4203
2020-08-20,19.2799
2020-08-21,19.2859
2020-08-22,19.2859
2020-08-23,19.2859
2020-08-24,19.7131
2020-08-25,19.7101
2020-08-26,19.6922
2020-08-27,20.1971
2020-08-28,20.1284
2020-08-29,20.1284
2020-08-30,20.1284
2020-08-31,19.8446
2020-09-01,20.0178
2020-09-02,20.3256
2020-09-03,20.1224
2020-09-04,20.1105
2020-09-05,20.1105
2020-09-06,20.1105
2020-09-07,20.1105
2020-09-08,19.9222
2020-09-09,20.2867
2020-09-10,19.9402
2020-09-11,20.0925
2020-09-12,20.0925
2020-09-13,20.0925
2020-09-14,20.3823
2020-09-15,20.23
2020-09-16,20.4421
2020-09-17,20.3047
2020-09-18,20.0238
2020-09-19,20.0238
2020-09-20,20.0238
2020-09-21,19.5727
2020-09-22,19.6623
2020-09-23,19.1006
2020-09-24,19.1783
2020-09-25,19.3994
2020-09-26,19.3994
2020-09-27,19.3994
2020-09-28,19.7161
2020-09-29,19.5219
2020-09-30,19.4194
2020-10-01,19.3127
2020-10-02,19.455
2020-10-03,19.455
2020-10-04,19.455
2020-10-05,19.6832
2020-10-06,19.535
2020-10-07,19.615
2020-10-08,20.0211
2020-10-09,19.9737
2020-10-10,19.9737
2020-10-11,19.9737
2020-10-12,20.3886
2020-10-13,19.7691
2020-10-14,19.5854
2020-10-15,19.6891
2020-10-16,19.6862
2020-10-17,19.6862
2020-10-18,19.6862
2020-10-19,19.4372
2020-10-20,20.0555
2020-10-21,20.6164
2020-10-22,20.8835
2020-10-23,20.7974
2020-10-24,20.7974
2020-10-25,20.7974
2020-10-26,20.2276
2020-10-27,19.5273
2020-10-28,19.3165
2020-10-29,19.4085
2020-10-30,19.1355
2020-10-31,19.1355
2020-11-01,19.1355
2020-11-02,19.6934
2020-11-03,20.1505
2020-11-04,19.8003
2020-11-05,19.9608
2020-11-06,19.7175
2020-11-07,19.7175
2020-11-08,19.7175
2020-11-09,21.8364
2020-11-10,22.243
2020-11-11,22.0531
2020-11-12,21.5397
2020-11-13,21.7326
2020-11-14,21.7326
2020-11-15,21.7326
2020-11-16,22.2104
2020-11-17,22.1006
2020-11-18,21.7444
2020-11-19,21.1361
2020-11-20,20.7265
2020-11-21,20.7265
2020-11-22,20.7265
2020-11-23,20.6494
2020-11-24,20.8334
2020-11-25,20.5722
2020-11-26,20.5722
2020-11-27,20.409
2020-11-28,20.409
2020-11-29,20.409
2020-11-30,20.6226
2020-12-01,21.3379
2020-12-02,21.2607
2020-12-03,21.1628
2020-12-04,21.3527
2020-12-05,21.3527
2020-12-06,21.3527
2020-12-07,20.6464
2020-12-08,20.6167
2020-12-09,20.6048
2020-12-10,20.5366
2020-12-11,20.5217
2020-12-12,20.5217
2020-12-13,20.5217
2020-12-14,20.3199
2020-12-15,20.8126
2020-12-16,20.8927
2020-12-17,21.1004
2020-12-18,20.9639
2020-12-19,20.9639
2020-12-20,20.9639
2020-12-21,20.7176
2020-12-22,20.6968
2020-12-23,20.8749
2020-12-24,20.9105
2020-12-25,20.9105
2020-12-26,20.9105
2020-12-27,20.9105
2020-12-28,20.9075
2020-12-29,20.8007
2020-12-30,20.9105
2020-12-31,14.5195
2021-01-01,14.5195
2021-01-02,14.5195
2021-01-03,14.5195
2021-01-04,14.2111
2021-01-05,14.0944
2021-01-06,14.5549
2021-01-07,14.4341
2021-01-08,14.507
2021-01-09,14.507
2021-01-10,14.507
2021-01-11,14.5091
2021-01-12,14.6924
2021-01-13,14.5487
2021-01-14,14.4341
2021-01-15,14.4611
2021-01-16,14.4611
2021-01-17,14.4611
2021-01-18,14.4611
2021-01-19,14.3528
2021-01-20,14.5695
2021-01-21,14.5549
2021-01-22,14.407
2021-01-23,14.407
2021-01-24,14.407
2021-01-25,14.4445
2021-01-26,14.1831
2021-01-27,13.495
2021-01-28,13.8318
2021-01-29,13.5989
2021-01-30,13.5989
2021-01-31,13.5989
2021-02-01,13.7569
2021-02-02,13.9752
2021-02-03,13.9025
2021-02-04,14.1915
2021-02-05,14.3495
2021-02-06,14.3495
2021-02-07,14.3495
2021-02-08,14.4243
2021-02-09,14.6613
2021-02-10,14.7237
2021-02-11,14.9337
2021-02-12,14.7923
2021-02-13,14.7923
2021-02-14,14.7923
2021-02-15,14.7923
2021-02-16,14.8193
2021-02-17,14.7923
2021-02-18,14.5979
2021-02-19,14.7555
2021-02-20,14.7555
2021-02-21,14.7555
2021-02-22,14.8198
2021-02-23,15.0147
2021-02-24,15.4564
2021-02-25,15.1495
2021-02-26,15.0562
2021-02-27,15.0562
2021-02-28,15.0562
2021-03-01,15.2221
2021-03-02,15.2947
2021-03-03,15.5041
2021-03-04,15.3361
2021-03-05,15.8089
2021-03-06,15.8089
2021-03-07,15.8089
2021-03-08,16.1656
2021-03-09,16.0536
2021-03-10,16.4393
2021-03-11,16.4393
2021-03-12,16.5637
2021-03-13,16.5637
2021-03-14,16.5637
2021-03-15,16.6632
2021-03-16,16.4828
2021-03-17,16.4455
2021-03-18,16.516
2021-03-19,16.0494
2021-03-20,16.0494
2021-03-21,16.0494
2021-03-22,15.8732
2021-03-23,15.8504
2021-03-24,16.1365
2021-03-25,16.2879
2021-03-26,16.402
2021-03-27,16.402
2021-03-28,16.402
2021-03-29,16.4165
2021-03-30,16.5056
2021-03-31,12.8445
2021-04-01,13.0191
2021-04-02,13.0191
2021-04-03,13.0191
2021-04-04,13.0191
2021-04-05,13.1294
2021-04-06,13.2397
2021-04-07,13.3393
2021-04-08,13.3699
2021-04-09,13.4986
2021-04-10,13.4986
2021-04-11,13.4986
2021-04-12,13.4879
2021-04-13,13.3607
2021-04-14,13.4787
2021-04-15,13.4664
2021-04-16,13.543
2021-04-17,13.543
2021-04-18,13.543
2021-04-19,13.6732
2021-04-20,13.6594
2021-04-21,13.6434
2021-04-22,13.628
2021-04-23,13.7659
2021-04-24,13.7659
2021-04-25,13.7659
2021-04-26,13.625
2021-04-27,13.6449
2021-04-28,13.9168
2021-04-29,14.0319
2021-04-30,14.0495
2021-05-01,14.0495
2021-05-02,14.0495
2021-05-03,14.1758
2021-05-04,14.2126
2021-05-05,14.1567
2021-05-06,13.6914
2021-05-07,13.7802
2021-05-08,13.7802
2021-05-09,13.7802
2021-05-10,13.6929
2021-05-11,13.4187
2021-05-12,13.2195
2021-05-13,13.4692
2021-05-14,13.6332
2021-05-15,13.6332
2021-05-16,13.6332
2021-05-17,13.4677
2021-05-18,13.3513
2021-05-19,13.3681
2021-05-20,13.3283
2021-05-21,13.3068
2021-05-22,13.3068
2021-05-23,13.3068
2021-05-24,13.2884
2021-05-25,13.0694
2021-05-26,13.0341
2021-05-27,13.1597
2021-05-28,13.2501
2021-05-29,13.2501
2021-05-30,13.2501
2021-05-31,13.2501
2021-06-01,13.2057
2021-06-02,13.0908
2021-06-03,13.1368
2021-06-04,13.1444
2021-06-05,13.1444
2021-06-06,13.1444
2021-06-07,12.8978
2021-06-08,12.9284
2021-06-09,12.861
2021-06-10,12.8457
2021-06-11,12.9376
2021-06-12,12.9376
2021-06-13,12.9376
2021-06-14,12.8595
2021-06-15,12.9529
2021-06-16,12.9667
2021-06-17,12.7721
2021-06-18,12.4458
2021-06-19,12.4458
2021-06-20,12.4458
2021-06-21,12.6925
2021-06-22,12.6756
2021-06-23,12.5822
2021-06-24,12.6281
2021-06-25,12.7446
2021-06-26,12.7446
2021-06-27,12.7446
2021-06-28,12.6649
2021-06-29,12.668
2021-06-30,10.7447
2021-07-01,10.9454
2021-07-02,10.9467
2021-07-03,10.9467
2021-07-04,10.9467
2021-07-05,10.9467
2021-07-06,10.9271
2021-07-07,11.0005
2021-07-08,10.6975
2021-07-09,10.9008
2021-07-10,10.9008
2021-07-11,10.9008
2021-07-12,10.9861
2021-07-13,10.83
2021-07-14,10.8746
2021-07-15,11.0123
2021-07-16,11.0464
2021-07-17,11.0464
2021-07-18,11.0464
2021-07-19,10.7119
2021-07-20,10.931
2021-07-21,11.0163
2021-07-22,10.8489
2021-07-23,10.7964
2021-07-24,10.7964
2021-07-25,10.7964
2021-07-26,10.7623
2021-07-27,10.7255
2021-07-28,10.551
2021-07-29,10.6324
2021-07-30,10.5812
2021-07-31,10.5812
2021-08-01,10.5812
2021-08-02,10.5428
2021-08-03,10.5061
2021-08-04,10.4273
2021-08-05,10.5205
2021-08-06,10.6269
2021-08-07,10.6269
2021-08-08,10.6269
2021-08-09,10.6255
2021-08-10,10.5809
2021-08-11,10.7004
2021-08-12,10.6754
2021-08-13,10.77
2021-08-14,10.77
2021-08-15,10.77
2021-08-16,10.7503
2021-08-17,10.791
2021-08-18,10.707
2021-08-19,10.9026
2021-08-20,11.009
2021-08-21,11.009
2021-08-22,11.009
2021-08-23,10.9669
2021-08-24,10.9486
2021-08-25,10.984
2021-08-26,10.8435
2021-08-27,10.9775
2021-08-28,10.9775
2021-08-29,10.9775
2021-08-30,10.8501
2021-08-31,10.8685
2021-09-01,10.8501
2021-09-02,10.8763
2021-09-03,10.7555
2021-09-04,10.7555
2021-09-05,10.7555
2021-09-06,10.7555
2021-09-07,10.6085
2021-09-08,10.7253
2021-09-09,10.5717
2021-09-10,10.3984
2021-09-11,10.3984
2021-09-12,10.3984
2021-09-13,10.4969
2021-09-14,10.3642
2021-09-15,10.3931
2021-09-16,10.4562
2021-09-17,10.4588
2021-09-18,10.4588
2021-09-19,10.4588
2021-09-20,10.3839
2021-09-21,10.3971
2021-09-22,10.4719
2021-09-23,10.552
2021-09-24,10.6058
2021-09-25,10.6058
2021-09-26,10.6058
2021-09-27,10.6282
2021-09-28,10.5087
2021-09-29,10.6255
2021-09-30,9.783
2021-10-01,9.9324
2021-10-02,9.9324
2021-10-03,9.9324
2021-10-04,9.8782
2021-10-05,10.0349
2021-10-06,10.1987
2021-10-07,10.2988
2021-10-08,10.2614
2021-10-09,10.2614
2021-10-10,10.2614
2021-10-11,10.1903
2021-10-12,10.1783
2021-10-13,10.1361
2021-10-14,10.3024
2021-10-15,10.3373
2021-10-16,10.3373
2021-10-17,10.3373
2021-10-18,10.171
2021-10-19,10.3
2021-10-20,10.4217
2021-10-21,10.4234
2021-10-22,10.8275
2021-10-23,10.8275
2021-10-24,10.8275
2021-10-25,10.7891
2021-10-26,10.7783
2021-10-27,10.5877
2021-10-28,10.668
2021-10-29,10.5085
2021-10-30,10.5085
2021-10-31,10.5085
2021-11-01,10.5637
2021-11-02,10.7507
2021-11-03,10.7483
2021-11-04,10.4834
2021-11-05,10.6261
2021-11-06,10.6261
2021-11-07,10.6261
2021-11-08,10.7268
2021-11-09,10.7148
2021-11-10,10.7172
2021-11-11,10.7124
2021-11-12,10.704
2021-11-13,10.704
2021-11-14,10.704
2021-11-15,10.6573
2021-11-16,10.6896
2021-11-17,10.7556
2021-11-18,10.782
2021-11-19,10.5913
2021-11-20,10.5913
2021-11-21,10.5913
2021-11-22,10.8575
2021-11-23,11.0961
2021-11-24,10.9762
2021-11-25,10.9762
2021-11-26,10.6129
2021-11-27,10.6129
2021-11-28,10.6129
2021-11-29,10.493
2021-11-30,10.1537
2021-12-01,10.0422
2021-12-02,10.4187
2021-12-03,10.2832
2021-12-04,10.2832
2021-12-05,10.2832
2021-12-06,10.4019
2021-12-07,10.529
2021-12-08,10.5446
2021-12-09,10.5302
2021-12-10,10.6693
2021-12-11,10.6693
2021-12-12,10.6693
2021-12-13,10.6309
2021-12-14,10.734
2021-12-15,10.7568
2021-12-16,10.8107
2021-12-17,10.6045
2021-12-18,10.6045
2021-12-19,10.6045
2021-12-20,10.4067
2021-12-21,10.5014
2021-12-22,10.5146
2021-12-23,10.5769
2021-12-24,10.5769
2021-12-25,10.5769
2021-12-26,10.5769
2021-12-27,10.7196
2021-12-28,10.7928
2021-12-29,10.8587
2021-12-30,10.74
2021-12-31,11.5587
2022-01-01,11.5587
2022-01-02,11.5587
2022-01-03,11.4191
2022-01-04,11.5685
2022-01-05,11.4549
2022-01-06,11.6266
2022-01-07,11.8292
2022-01-08,11.8292
2022-01-09,11.8292
2022-01-10,11.8057
2022-01-11,11.8885
2022-01-12,11.944
2022-01-13,12.0342
2022-01-14,11.9539
2022-01-15,11.9539
2022-01-16,11.9539
2022-01-17,11.9539
2022-01-18,11.8477
2022-01-19,11.576
2022-01-20,11.6711
2022-01-21,11.5772
2022-01-22,11.5772
2022-01-23,11.5772
2022-01-24,11.6785
2022-01-25,11.5685
2022-01-26,11.555
2022-01-27,11.437
2022-01-28,11.8474
2022-01-29,11.8474
2022-01-30,11.8474
2022-01-31,11.8276
2022-02-01,11.9871
2022-02-02,12.2306
2022-02-03,12.3764
2022-02-04,12.4778
2022-02-05,12.4778
2022-02-06,12.4778
2022-02-07,12.6076
2022-02-08,12.8536
2022-02-09,12.8314
2022-02-10,12.7473
2022-02-11,12.5038
2022-02-12,12.5038
2022-02-13,12.5038
2022-02-14,12.4444
2022-02-15,12.5211
2022-02-16,12.6249
2022-02-17,12.4778
2022-02-18,12.5656
2022-02-19,12.5656
2022-02-20,12.5656
2022-02-21,12.5656
2022-02-22,12.5619
2022-02-23,12.4271
2022-02-24,12.2176
2022-02-25,12.6552
2022-02-26,12.6552
2022-02-27,12.6552
2022-02-28,12.5452
2022-03-01,12.2831
2022-03-02,12.5749
2022-03-03,12.5538
2022-03-04,12.5192
2022-03-05,12.5192
2022-03-06,12.5192
2022-03-07,12.3721
2022-03-08,12.4129
2022-03-09,12.7158
2022-03-10,12.8555
2022-03-11,13.052
2022-03-12,13.052
2022-03-13,13.052
2022-03-14,12.963
2022-03-15,13.1262
2022-03-16,13.0075
2022-03-17,13.1559
2022-03-18,13.2498
2022-03-19,13.2498
2022-03-20,13.2498
2022-03-21,13.4934
2022-03-22,13.5997
2022-03-23,13.4909
2022-03-24,13.4983
2022-03-25,13.617
2022-03-26,13.617
2022-03-27,13.617
2022-03-28,13.6689
2022-03-29,13.7598
2022-03-30,13.821
2022-03-31,10.019
2022-04-01,10.1214
2022-04-02,10.1214
2022-04-03,10.1214
2022-04-04,9.9294
2022-04-05,9.9949
2022-04-06,10.0489
2022-04-07,10.1157
2022-04-08,10.1769
2022-04-09,10.1769
2022-04-10,10.1769
2022-04-11,10.1427
2022-04-12,10.2935
2022-04-13,10.2665
2022-04-14,10.2508
2022-04-15,10.2508
2022-04-16,10.2508
2022-04-17,10.2508
2022-04-18,10.4229
2022-04-19,10.3902
2022-04-20,10.6533
2022-04-21,10.4357
2022-04-22,10.2153
2022-04-23,10.2153
2022-04-24,10.2153
2022-04-25,10.2053
2022-04-26,10.1186
2022-04-27,10.2409
2022-04-28,10.3262
2022-04-29,10.0048
2022-04-30,10.0048
2022-05-01,10.0048
2022-05-02,9.9621
2022-05-03,10.1146
2022-05-04,10.3634
2022-05-05,10.2283
2022-05-06,10.3307
2022-05-07,10.3307
2022-05-08,10.3307
2022-05-09,10.1103
2022-05-10,9.9851
2022-05-11,10.0292
2022-05-12,9.9851
2022-05-13,10.1245
2022-05-14,10.1245
2022-05-15,10.1245
2022-05-16,10.1672
2022-05-17,10.3734
2022-05-18,10.207
2022-05-19,9.9766
2022-05-20,10.0036
2022-05-21,10.0036
2022-05-22,10.0036
2022-05-23,10.197
2022-05-24,10.3279
2022-05-25,10.3634
2022-05-26,10.5199
2022-05-27,10.618
2022-05-28,10.618
2022-05-29,10.618
2022-05-30,10.618
2022-05-31,10.6649
2022-06-01,10.5995
2022-06-02,10.6322
2022-06-03,10.591
2022-06-04,10.591
2022-06-05,10.591
2022-06-06,10.7261
2022-06-07,10.827
2022-06-08,10.6493
2022-06-09,10.4544
2022-06-10,10.2568
2022-06-11,10.2568
2022-06-12,10.2568
2022-06-13,9.978
2022-06-14,10.0406
2022-06-15,10.079
2022-06-16,9.978
2022-06-17,10.052
2022-06-18,10.052
2022-06-19,10.052
2022-06-20,10.052
2022-06-21,10.153
2022-06-22,10.0676
2022-06-23,9.9283
2022-06-24,10.2241
2022-06-25,10.2241
2022-06-26,10.2241
2022-06-27,10.389
2022-06-28,10.3748
2022-06-29,10.133
2022-06-30,11.1488
2022-07-01,11.3126
2022-07-02,11.3126
2022-07-03,11.3126
2022-07-04,11.3126
2022-07-05,11.0818
2022-07-06,11.1056
2022-07-07,11.0431
2022-07-08,11.0073
2022-07-09,11.0073
2022-07-10,11.0073
2022-07-11,11.0029
2022-07-12,10.8093
2022-07-13,10.7557
2022-07-14,10.2494
2022-07-15,10.37
2022-07-16,10.37
2022-07-17,10.37
2022-07-18,10.2479
2022-07-19,10.507
2022-07-20,10.4653
2022-07-21,10.5739
2022-07-22,10.3163
2022-07-23,10.3163
2022-07-24,10.3163
2022-07-25,10.4771
2022-07-26,10.4503
2022-07-27,10.4652
2022-07-28,10.1897
2022-07-29,10.2984
2022-07-30,10.2984
2022-07-31,10.2984
2022-08-01,10.1331
2022-08-02,10.0869
2022-08-03,10.2403
2022-08-04,10.0973
2022-08-05,10.1941
2022-08-06,10.1941
2022-08-07,10.1941
2022-08-08,10.2269
2022-08-09,10.3654
2022-08-10,10.5307
2022-08-11,10.702
2022-08-12,10.8048
2022-08-13,10.8048
2022-08-14,10.8048
2022-08-15,10.8569
2022-08-16,10.9046
2022-08-17,11.1206
2022-08-18,11.1265
2022-08-19,11.052
2022-08-20,11.052
2022-08-21,11.052
2022-08-22,10.769
2022-08-23,10.7393
2022-08-24,10.8614
2022-08-25,11.0357
2022-08-26,10.8957
2022-08-27,10.8957
2022-08-28,10.8957
2022-08-29,10.8376
2022-08-30,10.702
2022-08-31,10.6365
2022-09-01,10.6633
2022-09-02,10.632
2022-09-03,10.632
2022-09-04,10.632
2022-09-05,10.632
2022-09-06,10.7705
2022-09-07,10.9433
2022-09-08,11.1146
2022-09-09,11.058
2022-09-10,11.058
2022-09-11,11.058
2022-09-12,11.1146
2022-09-13,10.9225
2022-09-14,11.0088
2022-09-15,11.0759
2022-09-16,10.9552
2022-09-17,10.9552
2022-09-18,10.9552
2022-09-19,11.0476
2022-09-20,10.8718
2022-09-21,10.6678
2022-09-22,10.5829
2022-09-23,10.4935
2022-09-24,10.4935
2022-09-25,10.4935
2022-09-26,10.1539
2022-09-27,10.3043
2022-09-28,10.4354
2022-09-29,10.6931
2022-09-30,11.0111
2022-10-01,11.0111
2022-10-02,11.0111
2022-10-03,11.2883
2022-10-04,11.5595
2022-10-05,11.5319
2022-10-06,11.5028
2022-10-07,11.3695
2022-10-08,11.3695
2022-10-09,11.3695
2022-10-10,11.4722
2022-10-11,11.5442
2022-10-12,11.5534
2022-10-13,12.0696
2022-10-14,11.8567
2022-10-15,11.8567
2022-10-16,11.8567
2022-10-17,12.0405
2022-10-18,12.1171
2022-10-19,12.065
2022-10-20,11.8812
2022-10-21,12.0482
2022-10-22,12.0482
2022-10-23,12.0482
2022-10-24,12.2572
2022-10-25,11.72
2022-10-26,11.8627
2022-10-27,12.0393
2022-10-28,12.3647
2022-10-29,12.3647
2022-10-30,12.3647
2022-10-31,12.535
2022-11-01,12.6747
2022-11-02,12.5274
2022-11-03,12.5688
2022-11-04,12.5977
2022-11-05,12.5977
2022-11-06,12.5977
2022-11-07,12.5532
2022-11-08,12.5486
2022-11-09,12.403
2022-11-10,12.3539
2022-11-11,11.8143
2022-11-12,11.8143
2022-11-13,11.8143
2022-11-14,11.638
2022-11-15,11.7131
2022-11-16,12.1194
2022-11-17,12.147
2022-11-18,12.3601
2022-11-19,12.3601
2022-11-20,12.3601
2022-11-21,12.4888
2022-11-22,12.4873
2022-11-23,12.521
2022-11-24,12.521
2022-11-25,12.6452
2022-11-26,12.6452
2022-11-27,12.6452
2022-11-28,12.5839
2022-11-29,12.6222
2022-11-30,12.8123
2022-12-01,12.6636
2022-12-02,12.7188
2022-12-03,12.7188
2022-12-04,12.7188
2022-12-05,12.5134
2022-12-06,12.6789
2022-12-07,12.5624
2022-12-08,12.5302
2022-12-09,12.3953
2022-12-10,12.3953
2022-12-11,12.3953
2022-12-12,12.4965
2022-12-13,12.3217
2022-12-14,12.3079
2022-12-15,12.1638
2022-12-16,12.1638
2022-12-17,12.1638
2022-12-18,12.1638
2022-12-19,12.0841
2022-12-20,12.2895
2022-12-21,12.4429
2022-12-22,12.3064
2022-12-23,12.3785
2022-12-24,12.3785
2022-12-25,12.3785
2022-12-26,12.3785
2022-12-27,12.449
2022-12-28,12.2788
2022-12-29,12.3463
2022-12-30,11.2847
2022-12-31,11.2847
2023-01-01,11.2847
2023-01-02,11.2847
2023-01-03,11.2862
2023-01-04,11.2517
2023-01-05,11.1857
2023-01-06,11.5315
2023-01-07,11.5315
2023-01-08,11.5315
2023-01-09,11.3436
2023-01-10,11.3966
2023-01-11,11.3407
2023-01-12,11.3507
2023-01-13,11.3981
2023-01-14,11.3981
2023-01-15,11.3981
2023-01-16,11.3981
2023-01-17,11.1757
2023-01-18,11.0594
2023-01-19,10.8872
2023-01-20,10.9045
2023-01-21,10.9045
2023-01-22,10.9045
2023-01-23,10.9633
2023-01-24,11.0279
2023-01-25,11.1197
2023-01-26,11.1054
2023-01-27,10.7692
2023-01-28,10.7692
2023-01-29,10.7692
2023-01-30,10.8493
2023-01-31,10.9008
2023-02-01,10.7492
2023-02-02,10.3931
2023-02-03,10.4332
2023-02-04,10.4332
2023-02-05,10.4332
2023-02-06,10.6391
2023-02-07,10.8336
2023-02-08,10.7692
2023-02-09,10.6705
2023-02-10,10.6219
2023-02-11,10.6219
2023-02-12,10.6219
2023-02-13,10.6605
2023-02-14,10.4603
2023-02-15,10.5004
2023-02-16,10.4303
2023-02-17,10.4718
2023-02-18,10.4718
2023-02-19,10.4718
2023-02-20,10.4718
2023-02-21,10.4203
2023-02-22,10.3946
2023-02-23,10.3474
2023-02-24,10.3194
2023-02-25,10.3194
2023-02-26,10.3194
2023-02-27,10.3108
2023-02-28,10.2966
2023-03-01,10.4475
2023-03-02,10.4604
2023-03-03,10.4888
2023-03-04,10.4888
2023-03-05,10.4888
2023-03-06,10.4034
2023-03-07,10.2738
2023-03-08,10.1428
2023-03-09,9.9719
2023-03-10,9.7939
2023-03-11,9.7939
2023-03-12,9.7939
2023-03-13,9.4479
2023-03-14,9.5832
2023-03-15,9.4579
2023-03-16,9.8295
2023-03-17,9.5575
2023-03-18,9.5575
2023-03-19,9.5575
