,ASIX US Equity
2020-06-18,14.3989
2020-06-19,14.3301
2020-06-20,14.3301
2020-06-21,14.3301
2020-06-22,14.3036
2020-06-23,14.3248
2020-06-24,14.0231
2020-06-25,14.1448
2020-06-26,14.0601
2020-06-27,14.0601
2020-06-28,14.0601
2020-06-29,14.4253
2020-06-30,16.206
2020-07-01,15.7554
2020-07-02,16.0934
2020-07-03,16.0934
2020-07-04,16.0934
2020-07-05,16.0934
2020-07-06,16.2594
2020-07-07,16.0045
2020-07-08,15.7495
2020-07-09,15.4353
2020-07-10,15.5301
2020-07-11,15.5301
2020-07-12,15.5301
2020-07-13,15.708
2020-07-14,15.6546
2020-07-15,16.046
2020-07-16,15.9748
2020-07-17,16.1705
2020-07-18,16.1705
2020-07-19,16.1705
2020-07-20,15.9274
2020-07-21,16.2179
2020-07-22,16.123
2020-07-23,16.206
2020-07-24,16.2416
2020-07-25,16.2416
2020-07-26,16.2416
2020-07-27,16.3068
2020-07-28,16.1823
2020-07-29,16.3958
2020-07-30,16.3128
2020-07-31,16.6338
2020-08-01,16.6338
2020-08-02,16.6338
2020-08-03,16.4261
2020-08-04,16.5448
2020-08-05,16.6873
2020-08-06,16.6754
2020-08-07,16.8119
2020-08-08,16.8119
2020-08-09,16.8119
2020-08-10,17.0789
2020-08-11,17.2748
2020-08-12,17.5834
2020-08-13,17.619
2020-08-14,17.4943
2020-08-15,17.4943
2020-08-16,17.4943
2020-08-17,17.524
2020-08-18,17.4409
2020-08-19,17.5596
2020-08-20,17.4528
2020-08-21,17.073
2020-08-22,17.073
2020-08-23,17.073
2020-08-24,17.3875
2020-08-25,17.1383
2020-08-26,17.0018
2020-08-27,17.1917
2020-08-28,17.4765
2020-08-29,17.4765
2020-08-30,17.4765
2020-08-31,16.8
2020-09-01,17.1976
2020-09-02,17.4706
2020-09-03,17.3875
2020-09-04,17.4706
2020-09-05,17.4706
2020-09-06,17.4706
2020-09-07,17.4706
2020-09-08,17.0552
2020-09-09,17.0374
2020-09-10,16.6042
2020-09-11,16.5152
2020-09-12,16.5152
2020-09-13,16.5152
2020-09-14,16.5033
2020-09-15,16.5389
2020-09-16,16.6516
2020-09-17,16.7525
2020-09-18,16.8237
2020-09-19,16.8237
2020-09-20,16.8237
2020-09-21,16.533
2020-09-22,16.4855
2020-09-23,16.3431
2020-09-24,16.3668
2020-09-25,16.4795
2020-09-26,16.4795
2020-09-27,16.4795
2020-09-28,16.7407
2020-09-29,16.7407
2020-09-30,21.4472
2020-10-01,21.6504
2020-10-02,22.0726
2020-10-03,22.0726
2020-10-04,22.0726
2020-10-05,22.2992
2020-10-06,22.2836
2020-10-07,22.4947
2020-10-08,22.737
2020-10-09,22.5807
2020-10-10,22.5807
2020-10-11,22.5807
2020-10-12,22.4947
2020-10-13,22.5885
2020-10-14,22.565
2020-10-15,22.6745
2020-10-16,22.8855
2020-10-17,22.8855
2020-10-18,22.8855
2020-10-19,23.0731
2020-10-20,23.4718
2020-10-21,23.2529
2020-10-22,23.5031
2020-10-23,23.6516
2020-10-24,23.6516
2020-10-25,23.6516
2020-10-26,23.4405
2020-10-27,23.2451
2020-10-28,22.5494
2020-10-29,23.0575
2020-10-30,23.2764
2020-10-31,23.2764
2020-11-01,23.2764
2020-11-02,23.5734
2020-11-03,23.6125
2020-11-04,22.9012
2020-11-05,23.7298
2020-11-06,23.6594
2020-11-07,23.6594
2020-11-08,23.6594
2020-11-09,24.3239
2020-11-10,24.6756
2020-11-11,24.5036
2020-11-12,24.3004
2020-11-13,24.574
2020-11-14,24.574
2020-11-15,24.574
2020-11-16,25.1446
2020-11-17,25.1056
2020-11-18,24.6913
2020-11-19,24.7382
2020-11-20,24.8398
2020-11-21,24.8398
2020-11-22,24.8398
2020-11-23,25.598
2020-11-24,26.5752
2020-11-25,25.9342
2020-11-26,25.9342
2020-11-27,25.8091
2020-11-28,25.8091
2020-11-29,25.8091
2020-11-30,25.2697
2020-12-01,25.6215
2020-12-02,25.6371
2020-12-03,25.9498
2020-12-04,27.3647
2020-12-05,27.3647
2020-12-06,27.3647
2020-12-07,26.7784
2020-12-08,27.2396
2020-12-09,27.4428
2020-12-10,27.2865
2020-12-11,26.8409
2020-12-12,26.8409
2020-12-13,26.8409
2020-12-14,26.7628
2020-12-15,27.1614
2020-12-16,27.0207
2020-12-17,27.4038
2020-12-18,27.3178
2020-12-19,27.3178
2020-12-20,27.3178
2020-12-21,27.0911
2020-12-22,26.4344
2020-12-23,26.7237
2020-12-24,26.7393
2020-12-25,26.7393
2020-12-26,26.7393
2020-12-27,26.7393
2020-12-28,26.8878
2020-12-29,26.5126
2020-12-30,26.9269
2020-12-31,13.4297
2021-01-01,13.4297
2021-01-02,13.4297
2021-01-03,13.4297
2021-01-04,13.3457
2021-01-05,13.6379
2021-01-06,14.3145
2021-01-07,14.4986
2021-01-08,14.2784
2021-01-09,14.2784
2021-01-10,14.2784
2021-01-11,14.2945
2021-01-12,14.5987
2021-01-13,14.4266
2021-01-14,14.4866
2021-01-15,14.1824
2021-01-16,14.1824
2021-01-17,14.1824
2021-01-18,14.1824
2021-01-19,14.4346
2021-01-20,14.4506
2021-01-21,14.3745
2021-01-22,14.5427
2021-01-23,14.5427
2021-01-24,14.5427
2021-01-25,14.7348
2021-01-26,14.7508
2021-01-27,14.4386
2021-01-28,14.3025
2021-01-29,13.9622
2021-01-30,13.9622
2021-01-31,13.9622
2021-02-01,14.3505
2021-02-02,14.7028
2021-02-03,14.6868
2021-02-04,14.7428
2021-02-05,15.007
2021-02-06,15.007
2021-02-07,15.007
2021-02-08,15.3033
2021-02-09,15.5835
2021-02-10,15.4994
2021-02-11,15.4474
2021-02-12,15.4954
2021-02-13,15.4954
2021-02-14,15.4954
2021-02-15,15.4954
2021-02-16,16.9206
2021-02-17,16.4082
2021-02-18,16.0719
2021-02-19,16.842
2021-02-20,16.842
2021-02-21,16.842
2021-02-22,17.2985
2021-02-23,17.0382
2021-02-24,16.9341
2021-02-25,16.5377
2021-02-26,16.5578
2021-02-27,16.5578
2021-02-28,16.5578
2021-03-01,17.0943
2021-03-02,16.774
2021-03-03,16.814
2021-03-04,16.2615
2021-03-05,16.8621
2021-03-06,16.8621
2021-03-07,16.8621
2021-03-08,17.0502
2021-03-09,16.7019
2021-03-10,17.0142
2021-03-11,17.0182
2021-03-12,17.0702
2021-03-13,17.0702
2021-03-14,17.0702
2021-03-15,16.9261
2021-03-16,16.5458
2021-03-17,16.7259
2021-03-18,16.6819
2021-03-19,16.3736
2021-03-20,16.3736
2021-03-21,16.3736
2021-03-22,16.2335
2021-03-23,15.745
2021-03-24,15.8251
2021-03-25,15.9572
2021-03-26,16.3656
2021-03-27,16.3656
2021-03-28,16.3656
2021-03-29,16.3736
2021-03-30,16.3536
2021-03-31,12.4597
2021-04-01,12.813
2021-04-02,12.813
2021-04-03,12.813
2021-04-04,12.813
2021-04-05,12.7716
2021-04-06,12.7143
2021-04-07,12.5966
2021-04-08,12.6061
2021-04-09,13.0167
2021-04-10,13.0167
2021-04-11,13.0167
2021-04-12,13.1662
2021-04-13,12.9753
2021-04-14,13.1981
2021-04-15,13.0708
2021-04-16,13.1885
2021-04-17,13.1885
2021-04-18,13.1885
2021-04-19,12.9912
2021-04-20,12.6507
2021-04-21,12.9371
2021-04-22,12.6602
2021-04-23,13.074
2021-04-24,13.074
2021-04-25,13.074
2021-04-26,13.1528
2021-04-27,13.5699
2021-04-28,13.7737
2021-04-29,13.675
2021-04-30,13.1846
2021-05-01,13.1846
2021-05-02,13.1846
2021-05-03,13.9935
2021-05-04,14.1941
2021-05-05,14.3278
2021-05-06,13.9521
2021-05-07,14.0412
2021-05-08,14.0412
2021-05-09,14.0412
2021-05-10,13.7897
2021-05-11,13.7005
2021-05-12,13.4585
2021-05-13,13.519
2021-05-14,13.8406
2021-05-15,13.8406
2021-05-16,13.8406
2021-05-17,13.9361
2021-05-18,13.6304
2021-05-19,13.4075
2021-05-20,13.3311
2021-05-21,13.6145
2021-05-22,13.6145
2021-05-23,13.6145
2021-05-24,13.847
2021-05-25,13.8151
2021-05-26,14.0699
2021-05-27,14.1686
2021-05-28,14.0062
2021-05-29,14.0062
2021-05-30,14.0062
2021-05-31,14.0062
2021-06-01,14.3533
2021-06-02,14.2546
2021-06-03,14.2705
2021-06-04,14.296
2021-06-05,14.296
2021-06-06,14.296
2021-06-07,14.0126
2021-06-08,13.9744
2021-06-09,13.9075
2021-06-10,13.6623
2021-06-11,13.675
2021-06-12,13.675
2021-06-13,13.675
2021-06-14,13.2929
2021-06-15,13.4585
2021-06-16,13.2706
2021-06-17,12.8885
2021-06-18,12.6688
2021-06-19,12.6688
2021-06-20,12.6688
2021-06-21,13.3852
2021-06-22,13.3407
2021-06-23,13.2324
2021-06-24,13.4457
2021-06-25,13.3884
2021-06-26,13.3884
2021-06-27,13.3884
2021-06-28,13.2674
2021-06-29,13.3852
2021-06-30,8.676
2021-07-01,8.7489
2021-07-02,8.6053
2021-07-03,8.6053
2021-07-04,8.6053
2021-07-05,8.6053
2021-07-06,8.3351
2021-07-07,8.4016
2021-07-08,8.3437
2021-07-09,8.5602
2021-07-10,8.5602
2021-07-11,8.5602
2021-07-12,8.6782
2021-07-13,8.6203
2021-07-14,8.7318
2021-07-15,8.7661
2021-07-16,8.5367
2021-07-17,8.5367
2021-07-18,8.5367
2021-07-19,8.3287
2021-07-20,8.4831
2021-07-21,8.4831
2021-07-22,8.3951
2021-07-23,8.6524
2021-07-24,8.6524
2021-07-25,8.6524
2021-07-26,8.8111
2021-07-27,8.9633
2021-07-28,9.0426
2021-07-29,9.2956
2021-07-30,9.463
2021-07-31,9.463
2021-08-01,9.463
2021-08-02,9.4931
2021-08-03,9.8778
2021-08-04,9.7983
2021-08-05,9.8756
2021-08-06,9.9208
2021-08-07,9.9208
2021-08-08,9.9208
2021-08-09,10.0519
2021-08-10,10.3657
2021-08-11,10.3377
2021-08-12,10.2947
2021-08-13,10.1722
2021-08-14,10.1722
2021-08-15,10.1722
2021-08-16,10.054
2021-08-17,9.9251
2021-08-18,9.7746
2021-08-19,9.4866
2021-08-20,9.5919
2021-08-21,9.5919
2021-08-22,9.5919
2021-08-23,9.7252
2021-08-24,9.6822
2021-08-25,9.7617
2021-08-26,9.708
2021-08-27,10.1206
2021-08-28,10.1206
2021-08-29,10.1206
2021-08-30,10.0433
2021-08-31,10.1185
2021-09-01,10.2775
2021-09-02,10.4
2021-09-03,10.3635
2021-09-04,10.3635
2021-09-05,10.3635
2021-09-06,10.3635
2021-09-07,10.226
2021-09-08,10.1464
2021-09-09,10.3334
2021-09-10,10.4
2021-09-11,10.4
2021-09-12,10.4
2021-09-13,10.3012
2021-09-14,10.1249
2021-09-15,10.2303
2021-09-16,10.1916
2021-09-17,10.0325
2021-09-18,10.0325
2021-09-19,10.0325
2021-09-20,9.8799
2021-09-21,9.9466
2021-09-22,10.1056
2021-09-23,10.4817
2021-09-24,10.6558
2021-09-25,10.6558
2021-09-26,10.6558
2021-09-27,10.9094
2021-09-28,10.9008
2021-09-29,10.9158
2021-09-30,7.3082
2021-10-01,7.6603
2021-10-02,7.6603
2021-10-03,7.6603
2021-10-04,7.6515
2021-10-05,7.9015
2021-10-06,7.8601
2021-10-07,8.0273
2021-10-08,7.9681
2021-10-09,7.9681
2021-10-10,7.9681
2021-10-11,8.0776
2021-10-12,8.0006
2021-10-13,7.971
2021-10-14,7.9992
2021-10-15,7.977
2021-10-16,7.977
2021-10-17,7.977
2021-10-18,8.0791
2021-10-19,7.9947
2021-10-20,8.0406
2021-10-21,7.9888
2021-10-22,8.1249
2021-10-23,8.1249
2021-10-24,8.1249
2021-10-25,8.2995
2021-10-26,8.1723
2021-10-27,7.9696
2021-10-28,8.2078
2021-10-29,8.6211
2021-10-30,8.6211
2021-10-31,8.6211
2021-11-01,8.5782
2021-11-02,8.5901
2021-11-03,8.7751
2021-11-04,8.4035
2021-11-05,8.5412
2021-11-06,8.5412
2021-11-07,8.5412
2021-11-08,8.8402
2021-11-09,8.8032
2021-11-10,8.6063
2021-11-11,8.7647
2021-11-12,8.8743
2021-11-13,8.8743
2021-11-14,8.8743
2021-11-15,8.7899
2021-11-16,8.7869
2021-11-17,8.7455
2021-11-18,8.6655
2021-11-19,8.5412
2021-11-20,8.5412
2021-11-21,8.5412
2021-11-22,8.5264
2021-11-23,8.6433
2021-11-24,8.5575
2021-11-25,8.5575
2021-11-26,8.3739
2021-11-27,8.3739
2021-11-28,8.3739
2021-11-29,8.368
2021-11-30,8.1312
2021-12-01,7.9077
2021-12-02,8.1327
2021-12-03,7.998
2021-12-04,7.998
2021-12-05,7.998
2021-12-06,7.9846
2021-12-07,8.2392
2021-12-08,8.2629
2021-12-09,8.2748
2021-12-10,8.3577
2021-12-11,8.3577
2021-12-12,8.3577
2021-12-13,7.7123
2021-12-14,7.9313
2021-12-15,8.0868
2021-12-16,7.9136
2021-12-17,7.8336
2021-12-18,7.8336
2021-12-19,7.8336
2021-12-20,7.8114
2021-12-21,7.921
2021-12-22,7.9935
2021-12-23,8.1105
2021-12-24,8.1105
2021-12-25,8.1105
2021-12-26,8.1105
2021-12-27,8.368
2021-12-28,8.2007
2021-12-29,8.2836
2021-12-30,8.4006
2021-12-31,8.3039
2022-01-01,8.3039
2022-01-02,8.3039
2022-01-03,8.2068
2022-01-04,8.2451
2022-01-05,8.1067
2022-01-06,8.2406
2022-01-07,8.0611
2022-01-08,8.0611
2022-01-09,8.0611
2022-01-10,8.0184
2022-01-11,7.9669
2022-01-12,8.0434
2022-01-13,8.0537
2022-01-14,8.0787
2022-01-15,8.0787
2022-01-16,8.0787
2022-01-17,8.0787
2022-01-18,7.8874
2022-01-19,7.8138
2022-01-20,7.5533
2022-01-21,7.4782
2022-01-22,7.4782
2022-01-23,7.4782
2022-01-24,7.5327
2022-01-25,7.4532
2022-01-26,7.5504
2022-01-27,7.4782
2022-01-28,7.4061
2022-01-29,7.4061
2022-01-30,7.4061
2022-01-31,7.5445
2022-02-01,7.5975
2022-02-02,7.596
2022-02-03,7.3723
2022-02-04,7.3178
2022-02-05,7.3178
2022-02-06,7.3178
2022-02-07,7.3693
2022-02-08,7.5518
2022-02-09,7.5695
2022-02-10,7.4326
2022-02-11,7.5386
2022-02-12,7.5386
2022-02-13,7.5386
2022-02-14,7.3782
2022-02-15,7.4768
2022-02-16,7.4414
2022-02-17,7.4076
2022-02-18,6.3848
2022-02-19,6.3848
2022-02-20,6.3848
2022-02-21,6.3848
2022-02-22,6.744
2022-02-23,6.5217
2022-02-24,6.6601
2022-02-25,7.0502
2022-02-26,7.0502
2022-02-27,7.0502
2022-02-28,7.2475
2022-03-01,7.1651
2022-03-02,7.3977
2022-03-03,7.6171
2022-03-04,7.6553
2022-03-05,7.6553
2022-03-06,7.6553
2022-03-07,7.4787
2022-03-08,7.3476
2022-03-09,7.7746
2022-03-10,8.0867
2022-03-11,8.3591
2022-03-12,8.3591
2022-03-13,8.3591
2022-03-14,8.5829
2022-03-15,8.6256
2022-03-16,8.9097
2022-03-17,9.718
2022-03-18,9.2557
2022-03-19,9.2557
2022-03-20,9.2557
2022-03-21,9.3971
2022-03-22,9.054
2022-03-23,9.0673
2022-03-24,9.2543
2022-03-25,9.3809
2022-03-26,9.3809
2022-03-27,9.3809
2022-03-28,9.0275
2022-03-29,9.0952
2022-03-30,8.9083
2022-03-31,7.564
2022-04-01,7.5844
2022-04-02,7.5844
2022-04-03,7.5844
2022-04-04,7.7238
2022-04-05,7.4462
2022-04-06,7.2564
2022-04-07,7.2395
2022-04-08,7.3164
2022-04-09,7.3164
2022-04-10,7.3164
2022-04-11,7.3212
2022-04-12,7.4582
2022-04-13,7.5279
2022-04-14,7.5063
2022-04-15,7.5063
2022-04-16,7.5063
2022-04-17,7.5063
2022-04-18,7.7274
2022-04-19,7.8512
2022-04-20,7.7983
2022-04-21,7.4186
2022-04-22,7.2023
2022-04-23,7.2023
2022-04-24,7.2023
2022-04-25,7.0965
2022-04-26,6.9019
2022-04-27,6.8442
2022-04-28,6.9173
2022-04-29,6.7697
2022-04-30,6.7697
2022-05-01,6.7697
2022-05-02,6.8705
2022-05-03,7.0457
2022-05-04,7.2065
2022-05-05,7.0781
2022-05-06,7.0025
2022-05-07,7.0025
2022-05-08,7.0025
2022-05-09,6.8597
2022-05-10,6.8549
2022-05-11,6.8405
2022-05-12,6.7085
2022-05-13,6.9905
2022-05-14,6.9905
2022-05-15,6.9905
2022-05-16,6.9989
2022-05-17,7.0889
2022-05-18,6.9389
2022-05-19,6.8741
2022-05-20,6.6869
2022-05-21,6.6869
2022-05-22,6.6869
2022-05-23,6.8093
2022-05-24,6.6569
2022-05-25,6.7685
2022-05-26,6.8789
2022-05-27,7.0325
2022-05-28,7.0325
2022-05-29,7.0325
2022-05-30,7.0325
2022-05-31,6.9845
2022-06-01,7.0193
2022-06-02,7.0889
2022-06-03,6.9521
2022-06-04,6.9521
2022-06-05,6.9521
2022-06-06,7.0145
2022-06-07,7.1357
2022-06-08,6.9677
2022-06-09,6.7829
2022-06-10,6.4
2022-06-11,6.4
2022-06-12,6.4
2022-06-13,6.0904
2022-06-14,6.2392
2022-06-15,6.0064
2022-06-16,5.5984
2022-06-17,5.4796
2022-06-18,5.4796
2022-06-19,5.4796
2022-06-20,5.4796
2022-06-21,5.5264
2022-06-22,5.4736
2022-06-23,5.1916
2022-06-24,5.6116
2022-06-25,5.6116
2022-06-26,5.6116
2022-06-27,5.5804
2022-06-28,5.4544
2022-06-29,5.4316
2022-06-30,4.593
2022-07-01,4.5521
2022-07-02,4.5521
2022-07-03,4.5521
2022-07-04,4.5521
2022-07-05,4.4639
2022-07-06,4.4241
2022-07-07,4.6081
2022-07-08,4.7006
2022-07-09,4.7006
2022-07-10,4.7006
2022-07-11,4.5952
2022-07-12,4.6135
2022-07-13,4.5629
2022-07-14,4.5231
2022-07-15,4.5973
2022-07-16,4.5973
2022-07-17,4.5973
2022-07-18,4.6167
2022-07-19,4.8201
2022-07-20,4.8976
2022-07-21,4.8868
2022-07-22,4.8567
2022-07-23,4.8567
2022-07-24,4.8567
2022-07-25,4.9859
2022-07-26,4.8965
2022-07-27,5.0547
2022-07-28,5.1753
2022-07-29,5.2226
2022-07-30,5.2226
2022-07-31,5.2226
2022-08-01,5.1505
2022-08-02,5.0687
2022-08-03,5.1408
2022-08-04,5.1139
2022-08-05,5.2339
2022-08-06,5.2339
2022-08-07,5.2339
2022-08-08,5.1653
2022-08-09,5.0559
2022-08-10,5.1835
2022-08-11,5.2071
2022-08-12,5.2897
2022-08-13,5.2897
2022-08-14,5.2897
2022-08-15,5.1481
2022-08-16,5.2897
2022-08-17,5.1309
2022-08-18,5.2264
2022-08-19,5.1191
2022-08-20,5.1191
2022-08-21,5.1191
2022-08-22,5.0537
2022-08-23,5.1331
2022-08-24,5.1427
2022-08-25,5.3261
2022-08-26,5.221
2022-08-27,5.221
2022-08-28,5.221
2022-08-29,5.1599
2022-08-30,4.9207
2022-08-31,4.8832
2022-09-01,4.8156
2022-09-02,4.762
2022-09-03,4.762
2022-09-04,4.762
2022-09-05,4.762
2022-09-06,4.7545
2022-09-07,4.763
2022-09-08,4.7598
2022-09-09,4.8864
2022-09-10,4.8864
2022-09-11,4.8864
2022-09-12,4.9014
2022-09-13,4.7341
2022-09-14,4.7116
2022-09-15,4.659
2022-09-16,4.6065
2022-09-17,4.6065
2022-09-18,4.6065
2022-09-19,4.747
2022-09-20,4.6483
2022-09-21,4.6011
2022-09-22,4.5496
2022-09-23,4.4198
2022-09-24,4.4198
2022-09-25,4.4198
2022-09-26,4.3769
2022-09-27,4.3565
2022-09-28,4.4885
2022-09-29,4.4402
2022-09-30,5.302
2022-10-01,5.302
2022-10-02,5.302
2022-10-03,5.4787
2022-10-04,5.7065
2022-10-05,5.6214
2022-10-06,5.59
2022-10-07,5.3858
2022-10-08,5.3858
2022-10-09,5.3858
2022-10-10,5.2706
2022-10-11,5.2183
2022-10-12,5.2314
2022-10-13,5.4683
2022-10-14,5.2798
2022-10-15,5.2798
2022-10-16,5.2798
2022-10-17,5.4094
2022-10-18,5.5101
2022-10-19,5.4473
2022-10-20,5.3937
2022-10-21,5.5743
2022-10-22,5.5743
2022-10-23,5.5743
2022-10-24,5.5821
2022-10-25,5.7588
2022-10-26,5.802
2022-10-27,5.8269
2022-10-28,5.9342
2022-10-29,5.9342
2022-10-30,5.9342
2022-10-31,5.8622
2022-11-01,5.9172
2022-11-02,5.8059
2022-11-03,5.7706
2022-11-04,5.8621
2022-11-05,5.8621
2022-11-06,5.8621
2022-11-07,5.866
2022-11-08,5.9639
2022-11-09,5.7758
2022-11-10,6.152
2022-11-11,6.2099
2022-11-12,6.2099
2022-11-13,6.2099
2022-11-14,6.1674
2022-11-15,6.2331
2022-11-16,6.2125
2022-11-17,6.0966
2022-11-18,6.1481
2022-11-19,6.1481
2022-11-20,6.1481
2022-11-21,6.2202
2022-11-22,6.3864
2022-11-23,6.3761
2022-11-24,6.3761
2022-11-25,6.3671
2022-11-26,6.3671
2022-11-27,6.3671
2022-11-28,6.3285
2022-11-29,6.313
2022-11-30,6.4032
2022-12-01,6.3864
2022-12-02,6.3826
2022-12-03,6.3826
2022-12-04,6.3826
2022-12-05,6.3117
2022-12-06,6.3619
2022-12-07,6.3375
2022-12-08,6.2988
2022-12-09,6.313
2022-12-10,6.313
2022-12-11,6.313
2022-12-12,6.3903
2022-12-13,6.5539
2022-12-14,6.3774
2022-12-15,6.0966
2022-12-16,6.1597
2022-12-17,6.1597
2022-12-18,6.1597
2022-12-19,6.0347
2022-12-20,6.0747
2022-12-21,6.0541
2022-12-22,5.9974
2022-12-23,6.0824
2022-12-24,6.0824
2022-12-25,6.0824
2022-12-26,6.0824
2022-12-27,6.0708
2022-12-28,5.9433
2022-12-29,6.0437
2022-12-30,5.5083
2022-12-31,5.5083
2023-01-01,5.5083
2023-01-02,5.5083
2023-01-03,5.3855
2023-01-04,5.3502
2023-01-05,5.3648
2023-01-06,5.6129
2023-01-07,5.6129
2023-01-08,5.6129
2023-01-09,5.6919
2023-01-10,5.8086
2023-01-11,5.9545
2023-01-12,6.1247
2023-01-13,6.1345
2023-01-14,6.1345
2023-01-15,6.1345
2023-01-16,6.1345
2023-01-17,6.0652
2023-01-18,5.9679
2023-01-19,5.9387
2023-01-20,6.0396
2023-01-21,6.0396
2023-01-22,6.0396
2023-01-23,6.0931
2023-01-24,6.0858
2023-01-25,6.0725
2023-01-26,6.1442
2023-01-27,6.1478
2023-01-28,6.1478
2023-01-29,6.1478
2023-01-30,6.0895
2023-01-31,6.143
2023-02-01,6.1916
2023-02-02,6.2025
2023-02-03,6.2184
2023-02-04,6.2184
2023-02-05,6.2184
2023-02-06,6.1162
2023-02-07,6.1831
2023-02-08,6.0797
2023-02-09,5.9338
2023-02-10,6.0433
2023-02-11,6.0433
2023-02-12,6.0433
2023-02-13,6.0542
2023-02-14,5.9813
2023-02-15,5.9971
2023-02-16,5.9801
2023-02-17,5.9966
2023-02-18,5.9966
2023-02-19,5.9966
2023-02-20,5.9966
2023-02-21,5.7897
2023-02-22,5.9083
2023-02-23,5.9651
2023-02-24,5.9143
2023-02-25,5.9143
2023-02-26,5.9143
2023-02-27,5.8659
2023-02-28,5.8647
2023-03-01,5.872
2023-03-02,5.8853
2023-03-03,5.9349
2023-03-04,5.9349
2023-03-05,5.9349
2023-03-06,5.5925
2023-03-07,5.4328
2023-03-08,5.59
2023-03-09,5.4799
2023-03-10,5.3021
2023-03-11,5.3021
2023-03-12,5.3021
2023-03-13,5.1436
2023-03-14,5.2682
2023-03-15,5.0915
2023-03-16,5.1653
2023-03-17,5.0565
2023-03-18,5.0565
