,NFG US Equity
2020-03-25,10.5884
2020-03-26,11.0361
2020-03-27,10.7966
2020-03-28,10.7966
2020-03-29,10.7966
2020-03-30,11.1524
2020-03-31,17.1398
2020-04-01,16.6299
2020-04-02,16.6784
2020-04-03,16.6731
2020-04-04,16.6731
2020-04-05,16.6731
2020-04-06,17.0292
2020-04-07,17.1128
2020-04-08,17.3529
2020-04-09,17.6551
2020-04-10,17.6551
2020-04-11,17.6551
2020-04-12,17.6551
2020-04-13,17.4635
2020-04-14,17.6038
2020-04-15,17.8007
2020-04-16,17.8871
2020-04-17,18.289
2020-04-18,18.289
2020-04-19,18.289
2020-04-20,18.1541
2020-04-21,18.0408
2020-04-22,18.0489
2020-04-23,18.1056
2020-04-24,18.4158
2020-04-25,18.4158
2020-04-26,18.4158
2020-04-27,18.8259
2020-04-28,18.691
2020-04-29,18.8421
2020-04-30,18.1407
2020-05-01,17.9804
2020-05-02,17.9804
2020-05-03,17.9804
2020-05-04,17.5838
2020-05-05,17.7942
2020-05-06,17.5298
2020-05-07,18.0829
2020-05-08,18.4661
2020-05-09,18.4661
2020-05-10,18.4661
2020-05-11,18.3797
2020-05-12,18.0505
2020-05-13,18.0964
2020-05-14,17.8806
2020-05-15,17.8617
2020-05-16,17.8617
2020-05-17,17.8617
2020-05-18,18.2961
2020-05-19,17.975
2020-05-20,18.2232
2020-05-21,18.35
2020-05-22,18.3878
2020-05-23,18.3878
2020-05-24,18.3878
2020-05-25,18.3878
2020-05-26,18.6819
2020-05-27,18.6361
2020-05-28,18.6927
2020-05-29,18.974
2020-05-30,18.974
2020-05-31,18.974
2020-06-01,19.1299
2020-06-02,19.1356
2020-06-03,19.2461
2020-06-04,19.1639
2020-06-05,19.1214
2020-06-06,19.1214
2020-06-07,19.1214
2020-06-08,19.7959
2020-06-09,19.5805
2020-06-10,19.2631
2020-06-11,18.617
2020-06-12,18.8295
2020-06-13,18.8295
2020-06-14,18.8295
2020-06-15,18.651
2020-06-16,19.0137
2020-06-17,18.7927
2020-06-18,18.8408
2020-06-19,18.6085
2020-06-20,18.6085
2020-06-21,18.6085
2020-06-22,18.4894
2020-06-23,18.4866
2020-06-24,18.5121
2020-06-25,18.4157
2020-06-26,18.3761
2020-06-27,18.3761
2020-06-28,18.3761
2020-06-29,18.5744
2020-06-30,20.5113
2020-07-01,20.1954
2020-07-02,20.306
2020-07-03,20.306
2020-07-04,20.306
2020-07-05,20.306
2020-07-06,20.4829
2020-07-07,20.6598
2020-07-08,20.3186
2020-07-09,19.8288
2020-07-10,19.9394
2020-07-11,19.9394
2020-07-12,19.9394
2020-07-13,19.892
2020-07-14,20.0437
2020-07-15,20.1606
2020-07-16,20.1701
2020-07-17,20.1859
2020-07-18,20.1859
2020-07-19,20.1859
2020-07-20,19.9205
2020-07-21,20.2522
2020-07-22,20.2933
2020-07-23,20.5208
2020-07-24,20.3565
2020-07-25,20.3565
2020-07-26,20.3565
2020-07-27,20.3154
2020-07-28,20.3628
2020-07-29,20.3565
2020-07-30,20.3533
2020-07-31,20.0816
2020-08-01,20.0816
2020-08-02,20.0816
2020-08-03,20.2333
2020-08-04,20.5493
2020-08-05,20.584
2020-08-06,20.7452
2020-08-07,21.2321
2020-08-08,21.2321
2020-08-09,21.2321
2020-08-10,21.4123
2020-08-11,21.1215
2020-08-12,21.5197
2020-08-13,21.3238
2020-08-14,21.5861
2020-08-15,21.5861
2020-08-16,21.5861
2020-08-17,21.3838
2020-08-18,21.3554
2020-08-19,21.703
2020-08-20,21.4407
2020-08-21,21.2953
2020-08-22,21.2953
2020-08-23,21.2953
2020-08-24,21.6177
2020-08-25,21.5734
2020-08-26,21.3648
2020-08-27,21.5071
2020-08-28,21.7441
2020-08-29,21.7441
2020-08-30,21.7441
2020-08-31,21.6872
2020-09-01,21.2669
2020-09-02,21.4597
2020-09-03,21.4565
2020-09-04,21.2289
2020-09-05,21.2289
2020-09-06,21.2289
2020-09-07,21.2289
2020-09-08,20.8528
2020-09-09,20.935
2020-09-10,20.7517
2020-09-11,20.6916
2020-09-12,20.6916
2020-09-13,20.6916
2020-09-14,20.8054
2020-09-15,20.581
2020-09-16,20.7138
2020-09-17,20.6221
2020-09-18,20.5241
2020-09-19,20.5241
2020-09-20,20.5241
2020-09-21,20.2302
2020-09-22,20.2365
2020-09-23,20.0975
2020-09-24,20.2744
2020-09-25,20.4514
2020-09-26,20.4514
2020-09-27,20.4514
2020-09-28,20.5747
2020-09-29,20.2681
2020-09-30,212.693
2020-10-01,210.7739
2020-10-02,210.8653
2020-10-03,210.8653
2020-10-04,210.8653
2020-10-05,214.1552
2020-10-06,214.1552
2020-10-07,214.734
2020-10-08,216.8968
2020-10-09,216.9578
2020-10-10,216.9578
2020-10-11,216.9578
2020-10-12,218.0239
2020-10-13,218.2372
2020-10-14,217.6279
2020-10-15,218.0239
2020-10-16,215.922
2020-10-17,215.922
2020-10-18,215.922
2020-10-19,215.0691
2020-10-20,216.775
2020-10-21,216.6227
2020-10-22,220.4609
2020-10-23,219.8212
2020-10-24,219.8212
2020-10-25,219.8212
2020-10-26,217.7193
2020-10-27,215.8611
2020-10-28,209.6468
2020-10-29,210.317
2020-10-30,210.7739
2020-10-31,210.7739
2020-11-01,210.7739
2020-11-02,212.1752
2020-11-03,214.9777
2020-11-04,213.5155
2020-11-05,211.9619
2020-11-06,205.3217
2020-11-07,205.3217
2020-11-08,205.3217
2020-11-09,207.7282
2020-11-10,214.1863
2020-11-11,216.2273
2020-11-12,212.785
2020-11-13,216.6842
2020-11-14,216.6842
2020-11-15,216.6842
2020-11-16,217.659
2020-11-17,218.8775
2020-11-18,216.6233
2020-11-19,215.222
2020-11-20,214.4604
2020-11-21,214.4604
2020-11-22,214.4604
2020-11-23,217.1716
2020-11-24,220.5225
2020-11-25,218.7252
2020-11-26,218.7252
2020-11-27,216.9888
2020-11-28,216.9888
2020-11-29,216.9888
2020-11-30,214.4604
2020-12-01,213.2724
2020-12-02,213.4552
2020-12-03,214.1254
2020-12-04,216.014
2020-12-05,216.014
2020-12-06,216.014
2020-12-07,215.3743
2020-12-08,217.1411
2020-12-09,218.5424
2020-12-10,220.6138
2020-12-11,220.3702
2020-12-12,220.3702
2020-12-13,220.3702
2020-12-14,218.8166
2020-12-15,221.9542
2020-12-16,221.0099
2020-12-17,220.4615
2020-12-18,219.6086
2020-12-19,219.6086
2020-12-20,219.6086
2020-12-21,215.5266
2020-12-22,216.9888
2020-12-23,217.4684
2020-12-24,217.4989
2020-12-25,217.4989
2020-12-26,217.4989
2020-12-27,217.4989
2020-12-28,216.1577
2020-12-29,215.1518
2020-12-30,213.8715
2020-12-31,247.8118
2021-01-01,247.8118
2021-01-02,247.8118
2021-01-03,247.8118
2021-01-04,248.2421
2021-01-05,251.613
2021-01-06,258.3906
2021-01-07,258.3906
2021-01-08,256.1314
2021-01-09,256.1314
2021-01-10,256.1314
2021-01-11,256.741
2021-01-12,258.9644
2021-01-13,257.8886
2021-01-14,258.1037
2021-01-15,259.1078
2021-01-16,259.1078
2021-01-17,259.1078
2021-01-18,259.1078
2021-01-19,253.9081
2021-01-20,253.3343
2021-01-21,249.1745
2021-01-22,250.1014
2021-01-23,250.1014
2021-01-24,250.1014
2021-01-25,251.3945
2021-01-26,247.3356
2021-01-27,246.0784
2021-01-28,245.6833
2021-01-29,244.929
2021-01-30,244.929
2021-01-31,244.929
2021-02-01,246.9046
2021-02-02,247.1201
2021-02-03,245.9706
2021-02-04,248.7364
2021-02-05,251.9334
2021-02-06,251.9334
2021-02-07,251.9334
2021-02-08,255.4894
2021-02-09,254.4837
2021-02-10,257.5009
2021-02-11,258.2552
2021-02-12,258.327
2021-02-13,258.327
2021-02-14,258.327
2021-02-15,258.327
2021-02-16,263.2121
2021-02-17,267.8457
2021-02-18,262.7092
2021-02-19,263.6072
2021-02-20,263.6072
2021-02-21,263.6072
2021-02-22,261.919
2021-02-23,264.9362
2021-02-24,265.6546
2021-02-25,267.6661
2021-02-26,263.5353
2021-02-27,263.5353
2021-02-28,263.5353
2021-03-01,265.1158
2021-03-02,266.1215
2021-03-03,269.6776
2021-03-04,270.3241
2021-03-05,276.5022
2021-03-06,276.5022
2021-03-07,276.5022
2021-03-08,278.837
2021-03-09,273.8442
2021-03-10,278.1905
2021-03-11,276.3226
2021-03-12,278.8729
2021-03-13,278.8729
2021-03-14,278.8729
2021-03-15,279.5554
2021-03-16,278.3341
2021-03-17,275.8198
2021-03-18,276.5382
2021-03-19,277.2566
2021-03-20,277.2566
2021-03-21,277.2566
2021-03-22,275.0655
2021-03-23,272.8744
2021-03-24,275.6043
2021-03-25,280.2738
2021-03-26,281.7824
2021-03-27,281.7824
2021-03-28,281.7824
2021-03-29,282.7881
2021-03-30,280.7048
2021-03-31,26.9085
2021-04-01,26.9258
2021-04-02,26.9258
2021-04-03,26.9258
2021-04-04,26.9258
2021-04-05,26.9983
2021-04-06,26.9672
2021-04-07,27.1088
2021-04-08,26.9638
2021-04-09,26.8395
2021-04-10,26.8395
2021-04-11,26.8395
2021-04-12,26.8395
2021-04-13,26.8567
2021-04-14,27.0156
2021-04-15,27.2124
2021-04-16,27.1848
2021-04-17,27.1848
2021-04-18,27.1848
2021-04-19,27.1813
2021-04-20,27.2435
2021-04-21,27.2884
2021-04-22,27.2677
2021-04-23,27.3885
2021-04-24,27.3885
2021-04-25,27.3885
2021-04-26,27.0743
2021-04-27,26.9741
2021-04-28,26.988
2021-04-29,27.0018
2021-04-30,26.7946
2021-05-01,26.7946
2021-05-02,26.7946
2021-05-03,27.1226
2021-05-04,27.0708
2021-05-05,27.0916
2021-05-06,27.3402
2021-05-07,27.8082
2021-05-08,27.8082
2021-05-09,27.8082
2021-05-10,27.9084
2021-05-11,27.7909
2021-05-12,27.3903
2021-05-13,27.6804
2021-05-14,27.715
2021-05-15,27.715
2021-05-16,27.715
2021-05-17,27.6286
2021-05-18,27.6114
2021-05-19,27.5181
2021-05-20,27.4629
2021-05-21,27.5457
2021-05-22,27.5457
2021-05-23,27.5457
2021-05-24,27.7633
2021-05-25,27.3109
2021-05-26,27.5354
2021-05-27,27.4007
2021-05-28,27.5665
2021-05-29,27.5665
2021-05-30,27.5665
2021-05-31,27.5665
2021-06-01,27.9394
2021-06-02,27.9878
2021-06-03,28.1674
2021-06-04,28.1639
2021-06-05,28.1639
2021-06-06,28.1639
2021-06-07,28.2675
2021-06-08,28.3573
2021-06-09,28.4851
2021-06-10,28.5818
2021-06-11,28.7027
2021-06-12,28.7027
2021-06-13,28.7027
2021-06-14,28.4022
2021-06-15,28.5542
2021-06-16,28.3124
2021-06-17,27.9671
2021-06-18,27.4214
2021-06-19,27.4214
2021-06-20,27.4214
2021-06-21,27.7702
2021-06-22,27.7253
2021-06-23,27.6701
2021-06-24,27.8393
2021-06-25,28.2503
2021-06-26,28.2503
2021-06-27,28.2503
2021-06-28,28.0223
2021-06-29,27.5077
2021-06-30,21.7987
2021-07-01,21.9463
2021-07-02,21.8534
2021-07-03,21.8534
2021-07-04,21.8534
2021-07-05,21.8534
2021-07-06,21.7004
2021-07-07,21.7523
2021-07-08,21.7523
2021-07-09,21.7769
2021-07-10,21.7769
2021-07-11,21.7769
2021-07-12,21.8206
2021-07-13,21.6266
2021-07-14,21.6402
2021-07-15,21.5419
2021-07-16,21.4025
2021-07-17,21.4025
2021-07-18,21.4025
2021-07-19,21.1347
2021-07-20,21.3779
2021-07-21,21.3889
2021-07-22,21.3096
2021-07-23,21.4954
2021-07-24,21.4954
2021-07-25,21.4954
2021-07-26,21.6293
2021-07-27,21.8452
2021-07-28,21.7331
2021-07-29,21.7933
2021-07-30,21.5747
2021-07-31,21.5747
2021-08-01,21.5747
2021-08-02,21.5747
2021-08-03,21.7714
2021-08-04,21.6867
2021-08-05,21.7222
2021-08-06,22.0241
2021-08-07,22.0241
2021-08-08,22.0241
2021-08-09,22.005
2021-08-10,21.964
2021-08-11,22.1416
2021-08-12,21.9913
2021-08-13,21.9367
2021-08-14,21.9367
2021-08-15,21.9367
2021-08-16,21.7536
2021-08-17,21.7864
2021-08-18,21.4913
2021-08-19,21.289
2021-08-20,21.3574
2021-08-21,21.3574
2021-08-22,21.3574
2021-08-23,21.3737
2021-08-24,21.2945
2021-08-25,21.4366
2021-08-26,21.289
2021-08-27,21.5432
2021-08-28,21.5432
2021-08-29,21.5432
2021-08-30,21.6252
2021-08-31,21.6798
2021-09-01,21.7618
2021-09-02,21.8465
2021-09-03,21.8711
2021-09-04,21.8711
2021-09-05,21.8711
2021-09-06,21.8711
2021-09-07,21.6197
2021-09-08,21.852
2021-09-09,21.7672
2021-09-10,21.6962
2021-09-11,21.6962
2021-09-12,21.6962
2021-09-13,21.6142
2021-09-14,21.3737
2021-09-15,21.9394
2021-09-16,21.7153
2021-09-17,21.5104
2021-09-18,21.5104
2021-09-19,21.5104
2021-09-20,21.3437
2021-09-21,21.2726
2021-09-22,21.412
2021-09-23,21.5295
2021-09-24,21.6771
2021-09-25,21.6771
2021-09-26,21.6771
2021-09-27,22.3438
2021-09-28,22.3548
2021-09-29,22.1198
2021-09-30,11.8266
2021-10-01,12.0517
2021-10-02,12.0517
2021-10-03,12.0517
2021-10-04,12.2811
2021-10-05,12.2825
2021-10-06,12.3153
2021-10-07,12.3922
2021-10-08,12.435
2021-10-09,12.435
2021-10-10,12.435
2021-10-11,12.3922
2021-10-12,12.4521
2021-10-13,12.4478
2021-10-14,12.5361
2021-10-15,12.5775
2021-10-16,12.5775
2021-10-17,12.5775
2021-10-18,12.5433
2021-10-19,12.5561
2021-10-20,12.6758
2021-10-21,12.5775
2021-10-22,12.6345
2021-10-23,12.6345
2021-10-24,12.6345
2021-10-25,12.7727
2021-10-26,12.6915
2021-10-27,12.5746
2021-10-28,12.6159
2021-10-29,12.5262
2021-10-30,12.5262
2021-10-31,12.5262
2021-11-01,12.7214
2021-11-02,12.6288
2021-11-03,12.5646
2021-11-04,12.5703
2021-11-05,12.7955
2021-11-06,12.7955
2021-11-07,12.7955
2021-11-08,12.8155
2021-11-09,12.7912
2021-11-10,12.7371
2021-11-11,12.9366
2021-11-12,12.9209
2021-11-13,12.9209
2021-11-14,12.9209
2021-11-15,12.9822
2021-11-16,12.9636
2021-11-17,12.9294
2021-11-18,12.8183
2021-11-19,12.7436
2021-11-20,12.7436
2021-11-21,12.7436
2021-11-22,12.8761
2021-11-23,13.087
2021-11-24,13.1597
2021-11-25,13.1597
2021-11-26,12.9188
2021-11-27,12.9188
2021-11-28,12.9188
2021-11-29,12.8576
2021-11-30,12.5811
2021-12-01,12.6167
2021-12-02,12.9245
2021-12-03,12.9701
2021-12-04,12.9701
2021-12-05,12.9701
2021-12-06,13.1283
2021-12-07,13.154
2021-12-08,13.2551
2021-12-09,13.1867
2021-12-10,13.1853
2021-12-11,13.1853
2021-12-12,13.1853
2021-12-13,13.1326
2021-12-14,13.2694
2021-12-15,13.3406
2021-12-16,13.2181
2021-12-17,13.1896
2021-12-18,13.1896
2021-12-19,13.1896
2021-12-20,13.2323
2021-12-21,13.2808
2021-12-22,13.3292
2021-12-23,13.3364
2021-12-24,13.3364
2021-12-25,13.3364
2021-12-26,13.3364
2021-12-27,13.4461
2021-12-28,13.4832
2021-12-29,13.533
2021-12-30,13.4304
2021-12-31,12.1059
2022-01-01,12.1059
2022-01-02,12.1059
2022-01-03,12.1084
2022-01-04,12.2389
2022-01-05,12.195
2022-01-06,12.1291
2022-01-07,12.2195
2022-01-08,12.2195
2022-01-09,12.2195
2022-01-10,11.9535
2022-01-11,12.0439
2022-01-12,12.0206
2022-01-13,11.9302
2022-01-14,12.1097
2022-01-15,12.1097
2022-01-16,12.1097
2022-01-17,12.1097
2022-01-18,11.9987
2022-01-19,11.7597
2022-01-20,11.6435
2022-01-21,11.5059
2022-01-22,11.5059
2022-01-23,11.5059
2022-01-24,11.6418
2022-01-25,11.5615
2022-01-26,11.5408
2022-01-27,11.5874
2022-01-28,11.6315
2022-01-29,11.6315
2022-01-30,11.6315
2022-01-31,11.7131
2022-02-01,11.8918
2022-02-02,11.9164
2022-02-03,11.8076
2022-02-04,11.5162
2022-02-05,11.5162
2022-02-06,11.5162
2022-02-07,11.5564
2022-02-08,11.5978
2022-02-09,11.6574
2022-02-10,11.6483
2022-02-11,11.8051
2022-02-12,11.8051
2022-02-13,11.8051
2022-02-14,11.7403
2022-02-15,11.7701
2022-02-16,11.7597
2022-02-17,11.7468
2022-02-18,11.5771
2022-02-19,11.5771
2022-02-20,11.5771
2022-02-21,11.5771
2022-02-22,11.5136
2022-02-23,11.5201
2022-02-24,11.5564
2022-02-25,11.8038
2022-02-26,11.8038
2022-02-27,11.8038
2022-02-28,11.9087
2022-03-01,11.9929
2022-03-02,12.1794
2022-03-03,12.1794
2022-03-04,12.3166
2022-03-05,12.3166
2022-03-06,12.3166
2022-03-07,12.4902
2022-03-08,12.34
2022-03-09,12.4086
2022-03-10,12.5964
2022-03-11,12.5109
2022-03-12,12.5109
2022-03-13,12.5109
2022-03-14,12.235
2022-03-15,12.4358
2022-03-16,12.5511
2022-03-17,12.4837
2022-03-18,12.4228
2022-03-19,12.4228
2022-03-20,12.4228
2022-03-21,12.4423
2022-03-22,12.3076
2022-03-23,12.2985
2022-03-24,12.3335
2022-03-25,12.7311
2022-03-26,12.7311
2022-03-27,12.7311
2022-03-28,12.8205
2022-03-29,12.8023
2022-03-30,12.814
2022-03-31,12.2949
2022-04-01,12.5748
2022-04-02,12.5748
2022-04-03,12.5748
2022-04-04,12.3283
2022-04-05,12.3742
2022-04-06,12.4658
2022-04-07,12.4906
2022-04-08,12.4906
2022-04-09,12.4906
2022-04-10,12.4906
2022-04-11,12.4695
2022-04-12,12.3903
2022-04-13,12.4299
2022-04-14,12.6454
2022-04-15,12.6454
2022-04-16,12.6454
2022-04-17,12.6454
2022-04-18,12.8534
2022-04-19,12.8807
2022-04-20,12.8832
2022-04-21,12.7853
2022-04-22,12.7147
2022-04-23,12.7147
2022-04-24,12.7147
2022-04-25,12.6404
2022-04-26,12.498
2022-04-27,12.4955
2022-04-28,12.6144
2022-04-29,12.472
2022-04-30,12.472
2022-05-01,12.472
2022-05-02,12.4138
2022-05-03,12.6243
2022-05-04,12.8572
2022-05-05,12.6181
2022-05-06,12.4534
2022-05-07,12.4534
2022-05-08,12.4534
2022-05-09,12.1176
2022-05-10,12.0161
2022-05-11,12.1573
2022-05-12,12.1573
2022-05-13,12.1139
2022-05-14,12.1139
2022-05-15,12.1139
2022-05-16,12.1833
2022-05-17,12.3356
2022-05-18,12.2613
2022-05-19,12.3245
2022-05-20,12.327
2022-05-21,12.327
2022-05-22,12.327
2022-05-23,12.5251
2022-05-24,12.6193
2022-05-25,12.6985
2022-05-26,12.7741
2022-05-27,12.9859
2022-05-28,12.9859
2022-05-29,12.9859
2022-05-30,12.9859
2022-05-31,12.8942
2022-06-01,12.8484
2022-06-02,12.8942
2022-06-03,12.9054
2022-06-04,12.9054
2022-06-05,12.9054
2022-06-06,12.9661
2022-06-07,13.1308
2022-06-08,13.0577
2022-06-09,12.8521
2022-06-10,12.7852
2022-06-11,12.7852
2022-06-12,12.7852
2022-06-13,12.3852
2022-06-14,12.1907
2022-06-15,12.2886
2022-06-16,12.1213
2022-06-17,11.8922
2022-06-18,11.8922
2022-06-19,11.8922
2022-06-20,11.8922
2022-06-21,12.1015
2022-06-22,11.9628
2022-06-23,11.8588
2022-06-24,11.9591
2022-06-25,11.9591
2022-06-26,11.9591
2022-06-27,12.1387
2022-06-28,12.1597
2022-06-29,12.0049
2022-06-30,11.2348
2022-07-01,11.4263
2022-07-02,11.4263
2022-07-03,11.4263
2022-07-04,11.4263
2022-07-05,11.0434
2022-07-06,11.0672
2022-07-07,11.1052
2022-07-08,11.0374
2022-07-09,11.0374
2022-07-10,11.0374
2022-07-11,11.1112
2022-07-12,11.1492
2022-07-13,11.1385
2022-07-14,10.9613
2022-07-15,11.022
2022-07-16,11.022
2022-07-17,11.022
2022-07-18,11.0457
2022-07-19,11.3062
2022-07-20,11.311
2022-07-21,11.2491
2022-07-22,11.217
2022-07-23,11.217
2022-07-24,11.217
2022-07-25,11.4941
2022-07-26,11.7189
2022-07-27,11.8461
2022-07-28,11.9282
2022-07-29,11.9829
2022-07-30,11.9829
2022-07-31,11.9829
2022-08-01,11.9829
2022-08-02,11.7748
2022-08-03,11.8164
2022-08-04,11.6677
2022-08-05,11.8528
2022-08-06,11.8528
2022-08-07,11.8528
2022-08-08,11.7136
2022-08-09,11.7528
2022-08-10,11.7671
2022-08-11,11.8278
2022-08-12,11.9574
2022-08-13,11.9574
2022-08-14,11.9574
2022-08-15,12.0003
2022-08-16,11.9765
2022-08-17,11.9348
2022-08-18,12.036
2022-08-19,12.0704
2022-08-20,12.0704
2022-08-21,12.0704
2022-08-22,11.9563
2022-08-23,11.9812
2022-08-24,12.0704
2022-08-25,12.2072
2022-08-26,12.0859
2022-08-27,12.0859
2022-08-28,12.0859
2022-08-29,12.1061
2022-08-30,11.8421
2022-08-31,11.8575
2022-09-01,11.7433
2022-09-02,11.7659
2022-09-03,11.7659
2022-09-04,11.7659
2022-09-05,11.7659
2022-09-06,11.7183
2022-09-07,11.8195
2022-09-08,11.7433
2022-09-09,11.8504
2022-09-10,11.8504
2022-09-11,11.8504
2022-09-12,11.8635
2022-09-13,11.6208
2022-09-14,11.8409
2022-09-15,11.8064
2022-09-16,11.5732
2022-09-17,11.5732
2022-09-18,11.5732
2022-09-19,11.7814
2022-09-20,11.6541
2022-09-21,11.4828
2022-09-22,11.4114
2022-09-23,11.0581
2022-09-24,11.0581
2022-09-25,11.0581
2022-09-26,10.8726
2022-09-27,10.7215
2022-09-28,10.9558
2022-09-29,10.8024
2022-09-30,10.207
2022-10-01,10.207
2022-10-02,10.207
2022-10-03,10.4575
2022-10-04,10.6866
2022-10-05,10.6136
2022-10-06,10.4541
2022-10-07,10.3238
2022-10-08,10.3238
2022-10-09,10.3238
2022-10-10,10.3003
2022-10-11,10.3643
2022-10-12,10.2329
2022-10-13,10.5002
2022-10-14,10.38
2022-10-15,10.38
2022-10-16,10.38
2022-10-17,10.4418
2022-10-18,10.5866
2022-10-19,10.6226
2022-10-20,10.5305
2022-10-21,10.5956
2022-10-22,10.5956
2022-10-23,10.5956
2022-10-24,10.5923
2022-10-25,10.6978
2022-10-26,10.6709
2022-10-27,10.7124
2022-10-28,10.8348
2022-10-29,10.8348
2022-10-30,10.8348
2022-10-31,10.8741
2022-11-01,10.8607
2022-11-02,10.7427
2022-11-03,10.5754
2022-11-04,10.4094
2022-11-05,10.4094
2022-11-06,10.4094
2022-11-07,10.5037
2022-11-08,10.5767
2022-11-09,10.3723
2022-11-10,10.6261
2022-11-11,10.6261
2022-11-12,10.6261
2022-11-13,10.6261
2022-11-14,10.4925
2022-11-15,10.4745
2022-11-16,10.415
2022-11-17,10.3577
2022-11-18,10.465
2022-11-19,10.465
2022-11-20,10.465
2022-11-21,10.4998
2022-11-22,10.6559
2022-11-23,10.6121
2022-11-24,10.6121
2022-11-25,10.6851
2022-11-26,10.6851
2022-11-27,10.6851
2022-11-28,10.5368
2022-11-29,10.5795
2022-11-30,10.7334
2022-12-01,10.6155
2022-12-02,10.5043
2022-12-03,10.5043
2022-12-04,10.5043
2022-12-05,10.3672
2022-12-06,10.3088
2022-12-07,10.3347
2022-12-08,10.347
2022-12-09,10.3785
2022-12-10,10.3785
2022-12-11,10.3785
2022-12-12,10.5559
2022-12-13,10.5874
2022-12-14,10.5616
2022-12-15,10.4751
2022-12-16,10.3482
2022-12-17,10.3482
2022-12-18,10.3482
2022-12-19,10.3223
2022-12-20,10.3987
2022-12-21,10.5582
2022-12-22,10.4616
2022-12-23,10.6143
2022-12-24,10.6143
2022-12-25,10.6143
2022-12-26,10.6143
2022-12-27,10.6177
2022-12-28,10.4874
2022-12-29,10.4886
2022-12-30,9.6364
2022-12-31,9.6364
2023-01-01,9.6364
2023-01-02,9.6364
2023-01-03,9.3362
2023-01-04,9.4405
2023-01-05,9.3128
2023-01-06,9.3383
2023-01-07,9.3383
2023-01-08,9.3383
2023-01-09,9.3415
2023-01-10,9.3777
2023-01-11,9.4022
2023-01-12,9.465
2023-01-13,9.4767
2023-01-14,9.4767
2023-01-15,9.4767
2023-01-16,9.4767
2023-01-17,9.3277
2023-01-18,9.1147
2023-01-19,9.1562
2023-01-20,9.187
2023-01-21,9.187
2023-01-22,9.187
2023-01-23,9.2372
2023-01-24,9.2201
2023-01-25,9.0684
2023-01-26,9.0299
2023-01-27,8.9989
2023-01-28,8.9989
2023-01-29,8.9989
2023-01-30,8.9616
2023-01-31,9.0994
2023-02-01,9.0054
2023-02-02,9.0908
2023-02-03,9.2725
2023-02-04,9.2725
2023-02-05,9.2725
2023-02-06,9.1443
2023-02-07,9.1849
2023-02-08,9.1155
2023-02-09,9.0428
2023-02-10,9.155
2023-02-11,9.155
2023-02-12,9.155
2023-02-13,9.1774
2023-02-14,9.1454
2023-02-15,9.1764
2023-02-16,9.1262
2023-02-17,9.1155
2023-02-18,9.1155
2023-02-19,9.1155
2023-02-20,9.1155
2023-02-21,8.9125
2023-02-22,9.0215
2023-02-23,9.0578
2023-02-24,9.093
2023-02-25,9.093
2023-02-26,9.093
2023-02-27,9.0695
2023-02-28,9.0161
2023-03-01,9.03
2023-03-02,9.1027
2023-03-03,9.1774
2023-03-04,9.1774
2023-03-05,9.1774
2023-03-06,9.108
2023-03-07,9.0984
2023-03-08,9.0898
2023-03-09,8.9787
2023-03-10,8.8089
2023-03-11,8.8089
2023-03-12,8.8089
2023-03-13,8.8142
2023-03-14,8.8452
2023-03-15,8.7629
2023-03-16,8.858
2023-03-17,8.7608
