,ALB US Equity
2020-09-25,21.3607
2020-09-26,21.3607
2020-09-27,21.3607
2020-09-28,21.4207
2020-09-29,21.7996
2020-09-30,24.1226
2020-10-01,23.6064
2020-10-02,24.1246
2020-10-03,24.1246
2020-10-04,24.1246
2020-10-05,25.232
2020-10-06,25.0255
2020-10-07,25.6228
2020-10-08,25.6754
2020-10-09,25.4892
2020-10-10,25.4892
2020-10-11,25.4892
2020-10-12,25.2685
2020-10-13,25.309
2020-10-14,25.1976
2020-10-15,25.149
2020-10-16,24.9608
2020-10-17,24.9608
2020-10-18,24.9608
2020-10-19,24.7887
2020-10-20,24.9891
2020-10-21,25.4568
2020-10-22,25.2725
2020-10-23,25.5803
2020-10-24,25.5803
2020-10-25,25.5803
2020-10-26,25.1754
2020-10-27,25.3171
2020-10-28,24.4263
2020-10-29,25.0316
2020-10-30,24.9182
2020-10-31,24.9182
2020-11-01,24.9182
2020-11-02,25.6531
2020-11-03,25.8111
2020-11-04,24.9804
2020-11-05,27.4263
2020-11-06,28.7881
2020-11-07,28.7881
2020-11-08,28.7881
2020-11-09,29.702
2020-11-10,29.9451
2020-11-11,30.0748
2020-11-12,30.089
2020-11-13,30.8671
2020-11-14,30.8671
2020-11-15,30.8671
2020-11-16,32.1722
2020-11-17,31.9756
2020-11-18,31.6899
2020-11-19,31.5399
2020-11-20,31.9634
2020-11-21,31.9634
2020-11-22,31.9634
2020-11-23,33.2137
2020-11-24,33.8622
2020-11-25,33.3495
2020-11-26,33.3495
2020-11-27,33.9432
2020-11-28,33.9432
2020-11-29,33.9432
2020-11-30,33.6008
2020-12-01,33.5825
2020-12-02,33.4549
2020-12-03,32.7395
2020-12-04,34.2594
2020-12-05,34.2594
2020-12-06,34.2594
2020-12-07,34.4174
2020-12-08,35.2178
2020-12-09,34.9341
2020-12-10,34.7072
2020-12-11,34.1438
2020-12-12,34.1438
2020-12-13,34.1438
2020-12-14,33.3171
2020-12-15,34.0
2020-12-16,33.5623
2020-12-17,33.9068
2020-12-18,34.1945
2020-12-19,34.1945
2020-12-20,34.1945
2020-12-21,34.8267
2020-12-22,35.688
2020-12-23,36.4256
2020-12-24,36.3709
2020-12-25,36.3709
2020-12-26,36.3709
2020-12-27,36.3709
2020-12-28,36.3871
2020-12-29,35.6778
2020-12-30,36.2999
2020-12-31,37.7151
2021-01-01,37.7151
2021-01-02,37.7151
2021-01-03,37.7151
2021-01-04,38.7788
2021-01-05,40.9229
2021-01-06,43.4563
2021-01-07,45.309
2021-01-08,45.3298
2021-01-09,45.3298
2021-01-10,45.3298
2021-01-11,43.9122
2021-01-12,44.9967
2021-01-13,44.4596
2021-01-14,44.9696
2021-01-15,44.5054
2021-01-16,44.5054
2021-01-17,44.5054
2021-01-18,44.5054
2021-01-19,45.5692
2021-01-20,44.5158
2021-01-21,43.729
2021-01-22,43.1669
2021-01-23,43.1669
2021-01-24,43.1669
2021-01-25,43.8351
2021-01-26,43.5146
2021-01-27,42.1553
2021-01-28,41.639
2021-01-29,40.8667
2021-01-30,40.8667
2021-01-31,40.8667
2021-02-01,41.639
2021-02-02,42.3721
2021-02-03,40.8321
2021-02-04,41.9472
2021-02-05,42.4592
2021-02-06,42.4592
2021-02-07,42.4592
2021-02-08,43.8521
2021-02-09,43.1976
2021-02-10,42.5955
2021-02-11,43.4621
2021-02-12,44.5545
2021-02-13,44.5545
2021-02-14,44.5545
2021-02-15,44.5545
2021-02-16,43.9981
2021-02-17,42.9194
2021-02-18,39.2681
2021-02-19,42.623
2021-02-20,42.623
2021-02-21,42.623
2021-02-22,42.6959
2021-02-23,42.2695
2021-02-24,43.7017
2021-02-25,42.0095
2021-02-26,42.8602
2021-02-27,42.8602
2021-02-28,42.8602
2021-03-01,41.8886
2021-03-02,42.0642
2021-03-03,40.5316
2021-03-04,39.2796
2021-03-05,39.8201
2021-03-06,39.8201
2021-03-07,39.8201
2021-03-08,39.0926
2021-03-09,40.2511
2021-03-10,41.7404
2021-03-11,43.7861
2021-03-12,42.8761
2021-03-13,42.8761
2021-03-14,42.8761
2021-03-15,43.2296
2021-03-16,42.4382
2021-03-17,42.5637
2021-03-18,41.7905
2021-03-19,41.5579
2021-03-20,41.5579
2021-03-21,41.5579
2021-03-22,41.7062
2021-03-23,40.4108
2021-03-24,40.4718
2021-03-25,40.9967
2021-03-26,41.3322
2021-03-27,41.3322
2021-03-28,41.3322
2021-03-29,40.4216
2021-03-30,40.1888
2021-03-31,34.6952
2021-04-01,35.6902
2021-04-02,35.6902
2021-04-03,35.6902
2021-04-04,35.6902
2021-04-05,35.5785
2021-04-06,36.1522
2021-04-07,34.1773
2021-04-08,34.7081
2021-04-09,34.9553
2021-04-10,34.9553
2021-04-11,34.9553
2021-04-12,35.0391
2021-04-13,35.226
2021-04-14,36.1608
2021-04-15,35.6408
2021-04-16,35.9674
2021-04-17,35.9674
2021-04-18,35.9674
2021-04-19,37.1429
2021-04-20,35.2131
2021-04-21,36.1866
2021-04-22,36.7776
2021-04-23,37.9445
2021-04-24,37.9445
2021-04-25,37.9445
2021-04-26,39.9516
2021-04-27,39.7754
2021-04-28,39.7002
2021-04-29,39.3177
2021-04-30,39.4359
2021-05-01,39.4359
2021-05-02,39.4359
2021-05-03,38.9674
2021-05-04,38.1336
2021-05-05,39.2178
2021-05-06,36.1447
2021-05-07,38.2658
2021-05-08,38.2658
2021-05-09,38.2658
2021-05-10,37.5695
2021-05-11,37.7887
2021-05-12,36.5208
2021-05-13,37.1848
2021-05-14,38.5001
2021-05-15,38.5001
2021-05-16,38.5001
2021-05-17,37.2063
2021-05-18,37.5416
2021-05-19,37.0323
2021-05-20,37.2493
2021-05-21,37.591
2021-05-22,37.591
2021-05-23,37.591
2021-05-24,37.5932
2021-05-25,37.2558
2021-05-26,38.1541
2021-05-27,39.5208
2021-05-28,39.2028
2021-05-29,39.2028
2021-05-30,39.2028
2021-05-31,39.2028
2021-06-01,40.1376
2021-06-02,39.9077
2021-06-03,39.437
2021-06-04,40.5911
2021-06-05,40.5911
2021-06-06,40.5911
2021-06-07,39.9979
2021-06-08,41.1219
2021-06-09,40.7694
2021-06-10,39.3532
2021-06-11,39.869
2021-06-12,39.869
2021-06-13,39.869
2021-06-14,39.4736
2021-06-15,38.9771
2021-06-16,38.816
2021-06-17,38.5129
2021-06-18,37.245
2021-06-19,37.245
2021-06-20,37.245
2021-06-21,37.9843
2021-06-22,38.0208
2021-06-23,38.47
2021-06-24,38.9642
2021-06-25,39.1362
2021-06-26,39.1362
2021-06-27,39.1362
2021-06-28,39.6261
2021-06-29,39.3016
2021-06-30,21.8812
2021-07-01,22.3093
2021-07-02,22.1438
2021-07-03,22.1438
2021-07-04,22.1438
2021-07-05,22.1438
2021-07-06,21.8931
2021-07-07,22.0706
2021-07-08,21.8152
2021-07-09,22.7266
2021-07-10,22.7266
2021-07-11,22.7266
2021-07-12,24.1633
2021-07-13,23.8479
2021-07-14,23.5673
2021-07-15,23.9642
2021-07-16,23.3442
2021-07-17,23.3442
2021-07-18,23.3442
2021-07-19,23.0348
2021-07-20,24.1345
2021-07-21,24.4907
2021-07-22,24.7953
2021-07-23,24.5063
2021-07-24,24.5063
2021-07-25,24.5063
2021-07-26,25.0448
2021-07-27,24.3432
2021-07-28,25.0088
2021-07-29,26.0018
2021-07-30,26.3879
2021-07-31,26.3879
2021-08-01,26.3879
2021-08-02,26.4911
2021-08-03,26.5007
2021-08-04,26.5323
2021-08-05,27.9478
2021-08-06,28.9199
2021-08-07,28.9199
2021-08-08,28.9199
2021-08-09,29.481
2021-08-10,30.4002
2021-08-11,30.035
2021-08-12,30.1011
2021-08-13,29.9424
2021-08-14,29.9424
2021-08-15,29.9424
2021-08-16,28.8226
2021-08-17,27.6871
2021-08-18,27.8409
2021-08-19,27.3146
2021-08-20,28.0752
2021-08-21,28.0752
2021-08-22,28.0752
2021-08-23,29.0677
2021-08-24,29.2191
2021-08-25,29.8163
2021-08-26,29.3993
2021-08-27,30.1143
2021-08-28,30.1143
2021-08-29,30.1143
2021-08-30,30.1539
2021-08-31,30.1251
2021-09-01,30.4207
2021-09-02,31.001
2021-09-03,30.7403
2021-09-04,30.7403
2021-09-05,30.7403
2021-09-06,30.7403
2021-09-07,30.3702
2021-09-08,30.4303
2021-09-09,30.9265
2021-09-10,30.6574
2021-09-11,30.6574
2021-09-12,30.6574
2021-09-13,29.2107
2021-09-14,29.3717
2021-09-15,29.7934
2021-09-16,29.4654
2021-09-17,28.9367
2021-09-18,28.9367
2021-09-19,28.9367
2021-09-20,27.5705
2021-09-21,27.6919
2021-09-22,28.5077
2021-09-23,29.2131
2021-09-24,28.8826
2021-09-25,28.8826
2021-09-26,28.8826
2021-09-27,28.384
2021-09-28,27.6871
2021-09-29,27.9899
2021-09-30,28.537
2021-10-01,28.5272
2021-10-02,28.5272
2021-10-03,28.5272
2021-10-04,28.0792
2021-10-05,28.9534
2021-10-06,28.951
2021-10-07,28.9424
2021-10-08,28.0609
2021-10-09,28.0609
2021-10-10,28.0609
2021-10-11,27.9513
2021-10-12,28.2813
2021-10-13,29.108
2021-10-14,30.0419
2021-10-15,29.7302
2021-10-16,29.7302
2021-10-17,29.7302
2021-10-18,30.7213
2021-10-19,30.6045
2021-10-20,30.5095
2021-10-21,30.3865
2021-10-22,30.0638
2021-10-23,30.0638
2021-10-24,30.0638
2021-10-25,31.0294
2021-10-26,30.63
2021-10-27,30.0931
2021-10-28,31.8537
2021-10-29,32.3724
2021-10-30,32.3724
2021-10-31,32.3724
2021-11-01,33.0299
2021-11-02,33.5352
2021-11-03,33.7702
2021-11-04,35.0818
2021-11-05,35.0635
2021-11-06,35.0635
2021-11-07,35.0635
2021-11-08,35.7954
2021-11-09,35.3144
2021-11-10,34.2402
2021-11-11,35.0391
2021-11-12,35.5372
2021-11-13,35.5372
2021-11-14,35.5372
2021-11-15,34.9149
2021-11-16,35.0586
2021-11-17,35.1707
2021-11-18,35.3253
2021-11-19,36.1498
2021-11-20,36.1498
2021-11-21,36.1498
2021-11-22,36.4385
2021-11-23,35.3862
2021-11-24,35.3034
2021-11-25,35.3034
2021-11-26,34.3742
2021-11-27,34.3742
2021-11-28,34.3742
2021-11-29,35.4751
2021-11-30,34.3303
2021-12-01,33.5217
2021-12-02,33.7092
2021-12-03,32.5011
2021-12-04,32.5011
2021-12-05,32.5011
2021-12-06,32.1443
2021-12-07,33.4827
2021-12-08,34.105
2021-12-09,33.2318
2021-12-10,33.8895
2021-12-11,33.8895
2021-12-12,33.8895
2021-12-13,32.1759
2021-12-14,31.5706
2021-12-15,31.0786
2021-12-16,29.9984
2021-12-17,29.8705
2021-12-18,29.8705
2021-12-19,29.8705
2021-12-20,28.4407
2021-12-21,29.1739
2021-12-22,29.3054
2021-12-23,29.6306
2021-12-24,29.6306
2021-12-25,29.6306
2021-12-26,29.6306
2021-12-27,30.2639
2021-12-28,30.2273
2021-12-29,30.1944
2021-12-30,30.4161
2021-12-31,37.7682
2022-01-01,37.7682
2022-01-02,37.7682
2022-01-03,38.1901
2022-01-04,39.0498
2022-01-05,38.0403
2022-01-06,37.7115
2022-01-07,38.0955
2022-01-08,38.0955
2022-01-09,38.0955
2022-01-10,36.7791
2022-01-11,38.6992
2022-01-12,38.8301
2022-01-13,37.9806
2022-01-14,37.7537
2022-01-15,37.7537
2022-01-16,37.7537
2022-01-17,37.7537
2022-01-18,36.6816
2022-01-19,35.7201
2022-01-20,35.3506
2022-01-21,34.7105
2022-01-22,34.7105
2022-01-23,34.7105
2022-01-24,34.5898
2022-01-25,33.7301
2022-01-26,33.6734
2022-01-27,33.6457
2022-01-28,33.7621
2022-01-29,33.7621
2022-01-30,33.7621
2022-01-31,35.8728
2022-02-01,36.5216
2022-02-02,35.9819
2022-02-03,35.0466
2022-02-04,35.1862
2022-02-05,35.1862
2022-02-06,35.1862
2022-02-07,35.7332
2022-02-08,36.7383
2022-02-09,38.1552
2022-02-10,38.0985
2022-02-11,37.3493
2022-02-12,37.3493
2022-02-13,37.3493
2022-02-14,36.8824
2022-02-15,38.8767
2022-02-16,39.5473
2022-02-17,32.4223
2022-02-18,31.5117
2022-02-19,31.5117
2022-02-20,31.5117
2022-02-21,31.5117
2022-02-22,31.6847
2022-02-23,30.2511
2022-02-24,30.5713
2022-02-25,31.6992
2022-02-26,31.6992
2022-02-27,31.6992
2022-02-28,32.2727
2022-03-01,30.8973
2022-03-02,31.5784
2022-03-03,30.8813
2022-03-04,29.8246
2022-03-05,29.8246
2022-03-06,29.8246
2022-03-07,28.8088
2022-03-08,30.0677
2022-03-09,30.9977
2022-03-10,31.1782
2022-03-11,30.6528
2022-03-12,30.6528
2022-03-13,30.6528
2022-03-14,29.42
2022-03-15,30.2438
2022-03-16,31.5973
2022-03-17,32.3425
2022-03-18,32.6147
2022-03-19,32.6147
2022-03-20,32.6147
2022-03-21,32.6787
2022-03-22,33.7052
2022-03-23,34.0853
2022-03-24,34.9504
2022-03-25,35.45
2022-03-26,35.45
2022-03-27,35.45
2022-03-28,34.9781
2022-03-29,36.1636
2022-03-30,36.2611
2022-03-31,29.4604
2022-04-01,29.9202
2022-04-02,29.9202
2022-04-03,29.9202
2022-04-04,30.0568
2022-04-05,28.9909
2022-04-06,28.2799
2022-04-07,28.3262
2022-04-08,28.2226
2022-04-09,28.2226
2022-04-10,28.2226
2022-04-11,27.6128
2022-04-12,27.4933
2022-04-13,28.4055
2022-04-14,28.2092
2022-04-15,28.2092
2022-04-16,28.2092
2022-04-17,28.2092
2022-04-18,28.0604
2022-04-19,29.0946
2022-04-20,28.9775
2022-04-21,27.764
2022-04-22,26.9591
2022-04-23,26.9591
2022-04-24,26.9591
2022-04-25,26.6932
2022-04-26,25.3883
2022-04-27,25.9334
2022-04-28,26.303
2022-04-29,26.0066
2022-04-30,26.0066
2022-05-01,26.0066
2022-05-02,25.8346
2022-05-03,26.5298
2022-05-04,28.7678
2022-05-05,31.3326
2022-05-06,32.0533
2022-05-07,32.0533
2022-05-08,32.0533
2022-05-09,29.5203
2022-05-10,29.4947
2022-05-11,28.4702
2022-05-12,28.5214
2022-05-13,30.3959
2022-05-14,30.3959
2022-05-15,30.3959
2022-05-16,30.091
2022-05-17,31.6655
2022-05-18,31.2691
2022-05-19,31.6472
2022-05-20,31.3252
2022-05-21,31.3252
2022-05-22,31.3252
2022-05-23,32.118
2022-05-24,32.1436
2022-05-25,31.4557
2022-05-26,33.5949
2022-05-27,35.5304
2022-05-28,35.5304
2022-05-29,35.5304
2022-05-30,35.5304
2022-05-31,34.2498
2022-06-01,31.774
2022-06-02,33.1363
2022-06-03,33.0717
2022-06-04,33.0717
2022-06-05,33.0717
2022-06-06,33.929
2022-06-07,33.9412
2022-06-08,33.4205
2022-06-09,31.9765
2022-06-10,31.3777
2022-06-11,31.3777
2022-06-12,31.3777
2022-06-13,29.591
2022-06-14,29.7264
2022-06-15,28.7202
2022-06-16,27.1458
2022-06-17,28.3495
2022-06-18,28.3495
2022-06-19,28.3495
2022-06-20,28.3495
2022-06-21,28.8727
2022-06-22,28.8617
2022-06-23,28.5422
2022-06-24,29.9044
2022-06-25,29.9044
2022-06-26,29.9044
2022-06-27,30.1276
2022-06-28,29.7093
2022-06-29,28.3312
2022-06-30,32.1153
2022-07-01,31.5887
2022-07-02,31.5887
2022-07-03,31.5887
2022-07-04,31.5887
2022-07-05,30.9399
2022-07-06,30.647
2022-07-07,31.2932
2022-07-08,31.696
2022-07-09,31.696
2022-07-10,31.696
2022-07-11,30.856
2022-07-12,30.3061
2022-07-13,30.3308
2022-07-14,30.4216
2022-07-15,30.977
2022-07-16,30.977
2022-07-17,30.977
2022-07-18,31.4141
2022-07-19,32.4645
2022-07-20,33.5629
2022-07-21,34.4001
2022-07-22,33.831
2022-07-23,33.831
2022-07-24,33.831
2022-07-25,34.671
2022-07-26,34.3314
2022-07-27,35.5948
2022-07-28,35.8739
2022-07-29,36.9723
2022-07-30,36.9723
2022-07-31,36.9723
2022-08-01,36.3743
2022-08-02,36.9146
2022-08-03,36.3211
2022-08-04,35.6817
2022-08-05,36.108
2022-08-06,36.108
2022-08-07,36.108
2022-08-08,37.0498
2022-08-09,37.0251
2022-08-10,39.038
2022-08-11,39.918
2022-08-12,42.1
2022-08-13,42.1
2022-08-14,42.1
2022-08-15,42.4451
2022-08-16,41.9955
2022-08-17,41.5569
2022-08-18,41.8168
2022-08-19,40.5119
2022-08-20,40.5119
2022-08-21,40.5119
2022-08-22,41.2929
2022-08-23,42.0258
2022-08-24,42.9676
2022-08-25,44.0401
2022-08-26,43.0061
2022-08-27,43.0061
2022-08-28,43.0061
2022-08-29,42.5675
2022-08-30,40.8901
2022-08-31,40.2287
2022-09-01,38.7163
2022-09-02,39.1177
2022-09-03,39.1177
2022-09-04,39.1177
2022-09-05,39.1177
2022-09-06,40.0555
2022-09-07,41.7742
2022-09-08,43.4557
2022-09-09,44.6849
2022-09-10,44.6849
2022-09-11,44.6849
2022-09-12,44.2174
2022-09-13,44.3714
2022-09-14,45.6034
2022-09-15,42.8122
2022-09-16,42.8906
2022-09-17,42.8906
2022-09-18,42.8906
2022-09-19,44.2147
2022-09-20,42.936
2022-09-21,42.5758
2022-09-22,40.8048
2022-09-23,40.4336
2022-09-24,40.4336
2022-09-25,40.4336
2022-09-26,39.8258
2022-09-27,40.4652
2022-09-28,41.6023
2022-09-29,39.8822
2022-09-30,20.6876
2022-10-01,20.6876
2022-10-02,20.6876
2022-10-03,21.363
2022-10-04,22.0937
2022-10-05,21.5862
2022-10-06,21.8872
2022-10-07,21.2758
2022-10-08,21.2758
2022-10-09,21.2758
2022-10-10,21.6808
2022-10-11,21.3092
2022-10-12,19.7432
2022-10-13,20.074
2022-10-14,18.7268
2022-10-15,18.7268
2022-10-16,18.7268
2022-10-17,19.4946
2022-10-18,19.7592
2022-10-19,20.1111
2022-10-20,20.0297
2022-10-21,21.0926
2022-10-22,21.0926
2022-10-23,21.0926
2022-10-24,21.1333
2022-10-25,21.9229
2022-10-26,21.9752
2022-10-27,21.9767
2022-10-28,21.8305
2022-10-29,21.8305
2022-10-30,21.8305
2022-10-31,21.8094
2022-11-01,21.7462
2022-11-02,20.8428
2022-11-03,21.4275
2022-11-04,22.1859
2022-11-05,22.1859
2022-11-06,22.1859
2022-11-07,22.295
2022-11-08,23.7145
2022-11-09,23.2869
2022-11-10,24.7878
2022-11-11,25.123
2022-11-12,25.123
2022-11-13,25.123
2022-11-14,24.4664
2022-11-15,22.9764
2022-11-16,22.3154
2022-11-17,21.6376
2022-11-18,21.6035
2022-11-19,21.6035
2022-11-20,21.6035
2022-11-21,22.0325
2022-11-22,22.0478
2022-11-23,22.1067
2022-11-24,22.1067
2022-11-25,21.301
2022-11-26,21.301
2022-11-27,21.301
2022-11-28,20.813
2022-11-29,21.0973
2022-11-30,21.6769
2022-12-01,21.4806
2022-12-02,22.1343
2022-12-03,22.1343
2022-12-04,22.1343
2022-12-05,20.749
2022-12-06,20.2225
2022-12-07,20.1949
2022-12-08,20.08
2022-12-09,19.8779
2022-12-10,19.8779
2022-12-11,19.8779
2022-12-12,20.3222
2022-12-13,20.5076
2022-12-14,19.4859
2022-12-15,18.9507
2022-12-16,19.1223
2022-12-17,19.1223
2022-12-18,19.1223
2022-12-19,18.43
2022-12-20,18.4417
2022-12-21,18.3784
2022-12-22,17.8948
2022-12-23,17.9661
2022-12-24,17.9661
2022-12-25,17.9661
2022-12-26,17.9661
2022-12-27,17.0353
2022-12-28,17.0266
2022-12-29,17.276
2022-12-30,11.2657
2022-12-31,11.2657
2023-01-01,11.2657
2023-01-02,11.2657
2023-01-03,11.154
2023-01-04,11.5833
2023-01-05,11.3485
2023-01-06,11.4919
2023-01-07,11.4919
2023-01-08,11.4919
2023-01-09,11.6036
2023-01-10,11.5989
2023-01-11,12.1981
2023-01-12,12.5129
2023-01-13,12.4665
2023-01-14,12.4665
2023-01-15,12.4665
2023-01-16,12.4665
2023-01-17,12.5062
2023-01-18,12.5408
2023-01-19,12.3188
2023-01-20,12.7628
2023-01-21,12.7628
2023-01-22,12.7628
2023-01-23,13.3379
2023-01-24,13.5248
2023-01-25,13.8273
2023-01-26,14.2282
2023-01-27,14.3356
2023-01-28,14.3356
2023-01-29,14.3356
2023-01-30,13.8746
2023-01-31,14.3228
2023-02-01,14.5335
2023-02-02,14.7346
2023-02-03,14.5964
2023-02-04,14.5964
2023-02-05,14.5964
2023-02-06,14.1032
2023-02-07,14.223
2023-02-08,13.6933
2023-02-09,13.6574
2023-02-10,13.7
2023-02-11,13.7
2023-02-12,13.7
2023-02-13,13.7776
2023-02-14,13.814
2023-02-15,13.9179
2023-02-16,14.5254
2023-02-17,13.2181
2023-02-18,13.2181
2023-02-19,13.2181
2023-02-20,13.2181
2023-02-21,12.4581
2023-02-22,12.6707
2023-02-23,13.0211
2023-02-24,12.8161
2023-02-25,12.8161
2023-02-26,12.8161
2023-02-27,13.1712
2023-02-28,13.0429
2023-03-01,12.9638
2023-03-02,12.8568
2023-03-03,13.2825
2023-03-04,13.2825
2023-03-05,13.2825
2023-03-06,13.1651
2023-03-07,12.7867
2023-03-08,12.9927
2023-03-09,12.2114
2023-03-10,11.6612
2023-03-11,11.6612
2023-03-12,11.6612
2023-03-13,11.5599
2023-03-14,11.6721
2023-03-15,11.1531
2023-03-16,11.1631
2023-03-17,10.8733
2023-03-18,10.8733
