,KNX US Equity
2020-04-01,15.1237
2020-04-02,14.9964
2020-04-03,14.4335
2020-04-04,14.4335
2020-04-05,14.4335
2020-04-06,15.6989
2020-04-07,15.8303
2020-04-08,16.2124
2020-04-09,16.7013
2020-04-10,16.7013
2020-04-11,16.7013
2020-04-12,16.7013
2020-04-13,16.237
2020-04-14,16.578
2020-04-15,16.3808
2020-04-16,16.8697
2020-04-17,17.3421
2020-04-18,17.3421
2020-04-19,17.3421
2020-04-20,17.1285
2020-04-21,16.767
2020-04-22,16.7916
2020-04-23,16.8204
2020-04-24,17.0505
2020-04-25,17.0505
2020-04-26,17.0505
2020-04-27,17.6667
2020-04-28,17.7694
2020-04-29,18.3651
2020-04-30,17.5845
2020-05-01,17.8885
2020-05-02,17.8885
2020-05-03,17.8885
2020-05-04,17.8598
2020-05-05,17.9502
2020-05-06,17.7902
2020-05-07,17.6382
2020-05-08,17.8149
2020-05-09,17.8149
2020-05-10,17.8149
2020-05-11,18.1272
2020-05-12,17.8683
2020-05-13,17.7081
2020-05-14,17.7861
2020-05-15,17.8272
2020-05-16,17.8272
2020-05-17,17.8272
2020-05-18,18.3573
2020-05-19,18.4436
2020-05-20,18.271
2020-05-21,18.156
2020-05-22,18.7066
2020-05-23,18.7066
2020-05-24,18.7066
2020-05-25,18.7066
2020-05-26,18.9121
2020-05-27,18.8628
2020-05-28,19.1833
2020-05-29,19.4093
2020-05-30,19.4093
2020-05-31,19.4093
2020-06-01,19.0189
2020-06-02,18.834
2020-06-03,18.7806
2020-06-04,19.0642
2020-06-05,19.0354
2020-06-06,19.0354
2020-06-07,19.0354
2020-06-08,19.0354
2020-06-09,18.7518
2020-06-10,19.0313
2020-06-11,18.1395
2020-06-12,18.3245
2020-06-13,18.3245
2020-06-14,18.3245
2020-06-15,18.6573
2020-06-16,18.7683
2020-06-17,19.134
2020-06-18,19.7299
2020-06-19,19.6354
2020-06-20,19.6354
2020-06-21,19.6354
2020-06-22,19.3682
2020-06-23,19.7586
2020-06-24,19.3888
2020-06-25,19.323
2020-06-26,19.3025
2020-06-27,19.3025
2020-06-28,19.3025
2020-06-29,19.4134
2020-06-30,19.5694
2020-07-01,19.3356
2020-07-02,19.6988
2020-07-03,19.6988
2020-07-04,19.6988
2020-07-05,19.6988
2020-07-06,20.1288
2020-07-07,20.5838
2020-07-08,20.5128
2020-07-09,20.517
2020-07-10,20.4669
2020-07-11,20.4669
2020-07-12,20.4669
2020-07-13,19.5903
2020-07-14,20.1329
2020-07-15,20.2248
2020-07-16,20.471
2020-07-17,20.9553
2020-07-18,20.9553
2020-07-19,20.9553
2020-07-20,21.1097
2020-07-21,20.9928
2020-07-22,21.0054
2020-07-23,21.1765
2020-07-24,20.9887
2020-07-25,20.9887
2020-07-26,20.9887
2020-07-27,20.7299
2020-07-28,20.2081
2020-07-29,20.375
2020-07-30,20.2248
2020-07-31,20.3124
2020-08-01,20.3124
2020-08-02,20.3124
2020-08-03,20.1747
2020-08-04,20.3834
2020-08-05,19.8469
2020-08-06,19.872
2020-08-07,20.056
2020-08-08,20.056
2020-08-09,20.056
2020-08-10,20.3614
2020-08-11,20.7505
2020-08-12,20.8049
2020-08-13,20.487
2020-08-14,20.5037
2020-08-15,20.5037
2020-08-16,20.5037
2020-08-17,20.4828
2020-08-18,20.5915
2020-08-19,20.8468
2020-08-20,21.1061
2020-08-21,21.7379
2020-08-22,21.7379
2020-08-23,21.7379
2020-08-24,21.4952
2020-08-25,21.4032
2020-08-26,21.6333
2020-08-27,21.4115
2020-08-28,21.3823
2020-08-29,21.3823
2020-08-30,21.3823
2020-08-31,21.1773
2020-09-01,21.5371
2020-09-02,21.4952
2020-09-03,21.1814
2020-09-04,21.1271
2020-09-05,21.1271
2020-09-06,21.1271
2020-09-07,21.1271
2020-09-08,21.1563
2020-09-09,21.6207
2020-09-10,21.3028
2020-09-11,21.0685
2020-09-12,21.0685
2020-09-13,21.0685
2020-09-14,20.3029
2020-09-15,20.4786
2020-09-16,19.8134
2020-09-17,19.7548
2020-09-18,19.759
2020-09-19,19.759
2020-09-20,19.759
2020-09-21,19.5373
2020-09-22,19.2528
2020-09-23,19.3365
2020-09-24,19.554
2020-09-25,19.7423
2020-09-26,19.7423
2020-09-27,19.7423
2020-09-28,19.8552
2020-09-29,19.4411
2020-09-30,15.9657
2020-10-01,15.8932
2020-10-02,16.2957
2020-10-03,16.2957
2020-10-04,16.2957
2020-10-05,16.5278
2020-10-06,16.1506
2020-10-07,16.1869
2020-10-08,16.176
2020-10-09,15.8025
2020-10-10,15.8025
2020-10-11,15.8025
2020-10-12,15.8351
2020-10-13,16.1905
2020-10-14,16.2304
2020-10-15,16.5242
2020-10-16,15.9983
2020-10-17,15.9983
2020-10-18,15.9983
2020-10-19,15.4217
2020-10-20,15.5632
2020-10-21,15.574
2020-10-22,15.6429
2020-10-23,15.4689
2020-10-24,15.4689
2020-10-25,15.4689
2020-10-26,15.4979
2020-10-27,15.3891
2020-10-28,14.9539
2020-10-29,14.8125
2020-10-30,14.9829
2020-10-31,14.9829
2020-11-01,14.9829
2020-11-02,14.9322
2020-11-03,15.2948
2020-11-04,14.8624
2020-11-05,15.141
2020-11-06,15.0288
2020-11-07,15.0288
2020-11-08,15.0288
2020-11-09,15.2061
2020-11-10,15.7272
2020-11-11,15.8538
2020-11-12,15.7163
2020-11-13,16.0094
2020-11-14,16.0094
2020-11-15,16.0094
2020-11-16,16.3098
2020-11-17,16.6318
2020-11-18,16.2989
2020-11-19,16.4364
2020-11-20,16.4147
2020-11-21,16.4147
2020-11-22,16.4147
2020-11-23,16.0275
2020-11-24,16.2265
2020-11-25,15.9913
2020-11-26,15.9913
2020-11-27,16.1252
2020-11-28,16.1252
2020-11-29,16.1252
2020-11-30,16.1469
2020-12-01,16.5233
2020-12-02,16.1976
2020-12-03,15.7959
2020-12-04,16.1614
2020-12-05,16.1614
2020-12-06,16.1614
2020-12-07,16.3315
2020-12-08,16.2482
2020-12-09,16.2808
2020-12-10,16.1795
2020-12-11,16.0601
2020-12-12,16.0601
2020-12-13,16.0601
2020-12-14,15.9262
2020-12-15,16.0348
2020-12-16,16.0528
2020-12-17,16.1867
2020-12-18,16.4219
2020-12-19,16.4219
2020-12-20,16.4219
2020-12-21,16.545
2020-12-22,16.5413
2020-12-23,16.5305
2020-12-24,16.4798
2020-12-25,16.4798
2020-12-26,16.4798
2020-12-27,16.4798
2020-12-28,16.4617
2020-12-29,16.4835
2020-12-30,16.4111
2020-12-31,13.7569
2021-01-01,13.7569
2021-01-02,13.7569
2021-01-03,13.7569
2021-01-04,13.4801
2021-01-05,13.7208
2021-01-06,14.4249
2021-01-07,14.3286
2021-01-08,14.2534
2021-01-09,14.2534
2021-01-10,14.2534
2021-01-11,14.0247
2021-01-12,14.1872
2021-01-13,14.2534
2021-01-14,14.5573
2021-01-15,14.4098
2021-01-16,14.4098
2021-01-17,14.4098
2021-01-18,14.4098
2021-01-19,14.3196
2021-01-20,14.3557
2021-01-21,14.2684
2021-01-22,14.3256
2021-01-23,14.3256
2021-01-24,14.3256
2021-01-25,14.7318
2021-01-26,14.5633
2021-01-27,13.6847
2021-01-28,13.4621
2021-01-29,13.2093
2021-01-30,13.2093
2021-01-31,13.2093
2021-02-01,13.2153
2021-02-02,13.4109
2021-02-03,13.3327
2021-02-04,13.3718
2021-02-05,13.5764
2021-02-06,13.5764
2021-02-07,13.5764
2021-02-08,13.7539
2021-02-09,14.0909
2021-02-10,14.0458
2021-02-11,14.0006
2021-02-12,14.2143
2021-02-13,14.2143
2021-02-14,14.2143
2021-02-15,14.2143
2021-02-16,14.0277
2021-02-17,14.0909
2021-02-18,14.3497
2021-02-19,14.449
2021-02-20,14.449
2021-02-21,14.449
2021-02-22,14.2233
2021-02-23,14.2263
2021-02-24,14.3015
2021-02-25,13.8198
2021-02-26,13.852
2021-02-27,13.852
2021-02-28,13.852
2021-03-01,14.1602
2021-03-02,14.26
2021-03-03,14.4713
2021-03-04,14.2306
2021-03-05,14.4742
2021-03-06,14.4742
2021-03-07,14.4742
2021-03-08,14.4742
2021-03-09,14.3157
2021-03-10,14.2512
2021-03-11,14.4008
2021-03-12,14.6973
2021-03-13,14.6973
2021-03-14,14.6973
2021-03-15,14.6063
2021-03-16,14.3656
2021-03-17,14.3392
2021-03-18,14.6268
2021-03-19,14.5652
2021-03-20,14.5652
2021-03-21,14.5652
2021-03-22,14.4507
2021-03-23,14.2013
2021-03-24,14.2805
2021-03-25,14.6033
2021-03-26,15.1932
2021-03-27,15.1932
2021-03-28,15.1932
2021-03-29,15.2754
2021-03-30,15.5748
2021-03-31,13.626
2021-04-01,13.8037
2021-04-02,13.8037
2021-04-03,13.8037
2021-04-04,13.8037
2021-04-05,14.0371
2021-04-06,14.053
2021-04-07,14.0503
2021-04-08,13.9784
2021-04-09,14.1401
2021-04-10,14.1401
2021-04-11,14.1401
2021-04-12,14.1268
2021-04-13,14.103
2021-04-14,14.0473
2021-04-15,14.1056
2021-04-16,14.156
2021-04-17,14.156
2021-04-18,14.156
2021-04-19,14.0712
2021-04-20,13.9255
2021-04-21,13.2075
2021-04-22,13.2684
2021-04-23,13.2551
2021-04-24,13.2551
2021-04-25,13.2551
2021-04-26,13.1147
2021-04-27,13.1916
2021-04-28,13.1386
2021-04-29,13.4406
2021-04-30,13.3558
2021-05-01,13.3558
2021-05-02,13.3558
2021-05-03,13.4777
2021-05-04,13.7214
2021-05-05,13.7557
2021-05-06,13.8114
2021-05-07,13.9545
2021-05-08,13.9545
2021-05-09,13.9545
2021-05-10,14.1453
2021-05-11,13.7451
2021-05-12,13.5676
2021-05-13,13.8432
2021-05-14,13.8246
2021-05-15,13.8246
2021-05-16,13.8246
2021-05-17,13.8273
2021-05-18,13.7822
2021-05-19,13.6471
2021-05-20,13.5623
2021-05-21,13.6842
2021-05-22,13.6842
2021-05-23,13.6842
2021-05-24,13.7107
2021-05-25,13.4113
2021-05-26,13.5279
2021-05-27,13.5809
2021-05-28,13.5199
2021-05-29,13.5199
2021-05-30,13.5199
2021-05-31,13.5199
2021-06-01,13.6948
2021-06-02,13.4908
2021-06-03,13.4643
2021-06-04,13.3795
2021-06-05,13.3795
2021-06-06,13.3795
2021-06-07,13.2682
2021-06-08,13.4166
2021-06-09,13.4563
2021-06-10,13.1251
2021-06-11,13.2496
2021-06-12,13.2496
2021-06-13,13.2496
2021-06-14,13.1781
2021-06-15,13.2761
2021-06-16,13.1754
2021-06-17,12.8256
2021-06-18,12.7223
2021-06-19,12.7223
2021-06-20,12.7223
2021-06-21,12.9237
2021-06-22,13.0721
2021-06-23,13.0164
2021-06-24,13.0138
2021-06-25,13.0403
2021-06-26,13.0403
2021-06-27,13.0403
2021-06-28,12.9475
2021-06-29,13.0085
2021-06-30,11.6636
2021-07-01,11.7471
2021-07-02,11.6752
2021-07-03,11.6752
2021-07-04,11.6752
2021-07-05,11.6752
2021-07-06,12.0881
2021-07-07,12.6517
2021-07-08,12.5775
2021-07-09,12.6657
2021-07-10,12.6657
2021-07-11,12.6657
2021-07-12,12.6286
2021-07-13,12.6981
2021-07-14,12.7538
2021-07-15,12.8095
2021-07-16,12.4407
2021-07-17,12.4407
2021-07-18,12.4407
2021-07-19,12.095
2021-07-20,12.269
2021-07-21,12.0811
2021-07-22,12.2876
2021-07-23,12.3386
2021-07-24,12.3386
2021-07-25,12.3386
2021-07-26,12.4383
2021-07-27,12.3386
2021-07-28,12.3641
2021-07-29,12.6262
2021-07-30,12.6448
2021-07-31,12.6448
2021-08-01,12.6448
2021-08-02,12.5427
2021-08-03,12.668
2021-08-04,12.6167
2021-08-05,12.5562
2021-08-06,12.5562
2021-08-07,12.5562
2021-08-08,12.5562
2021-08-09,12.5004
2021-08-10,12.4841
2021-08-11,12.7074
2021-08-12,12.7005
2021-08-13,12.8703
2021-08-14,12.8703
2021-08-15,12.8703
2021-08-16,12.8121
2021-08-17,12.7074
2021-08-18,12.5283
2021-08-19,12.4632
2021-08-20,12.7284
2021-08-21,12.7284
2021-08-22,12.7284
2021-08-23,12.8586
2021-08-24,12.8237
2021-08-25,12.9238
2021-08-26,12.947
2021-08-27,13.182
2021-08-28,13.182
2021-08-29,13.182
2021-08-30,13.4588
2021-08-31,13.1982
2021-09-01,13.4146
2021-09-02,13.489
2021-09-03,13.4913
2021-09-04,13.4913
2021-09-05,13.4913
2021-09-06,13.4913
2021-09-07,13.382
2021-09-08,13.2843
2021-09-09,13.0726
2021-09-10,13.1727
2021-09-11,13.1727
2021-09-12,13.1727
2021-09-13,13.1889
2021-09-14,13.1494
2021-09-15,13.4006
2021-09-16,13.3471
2021-09-17,13.1843
2021-09-18,13.1843
2021-09-19,13.1843
2021-09-20,13.1494
2021-09-21,13.2913
2021-09-22,13.2657
2021-09-23,13.2099
2021-09-24,13.2331
2021-09-25,13.2331
2021-09-26,13.2331
2021-09-27,13.3983
2021-09-28,13.4053
2021-09-29,13.2541
2021-09-30,12.7616
2021-10-01,12.5607
2021-10-02,12.5607
2021-10-03,12.5607
2021-10-04,12.4694
2021-10-05,12.5952
2021-10-06,12.5587
2021-10-07,12.4512
2021-10-08,12.1428
2021-10-09,12.1428
2021-10-10,12.1428
2021-10-11,12.0049
2021-10-12,12.0738
2021-10-13,12.0069
2021-10-14,12.2341
2021-10-15,12.4187
2021-10-16,12.4187
2021-10-17,12.4187
2021-10-18,12.6175
2021-10-19,12.6804
2021-10-20,13.4046
2021-10-21,13.8976
2021-10-22,13.8023
2021-10-23,13.8023
2021-10-24,13.8023
2021-10-25,13.64
2021-10-26,13.5791
2021-10-27,13.4858
2021-10-28,13.857
2021-10-29,13.8854
2021-10-30,13.8854
2021-10-31,13.8854
2021-11-01,14.0619
2021-11-02,14.0315
2021-11-03,14.3994
2021-11-04,14.3791
2021-11-05,14.0768
2021-11-06,14.0768
2021-11-07,14.0768
2021-11-08,14.1864
2021-11-09,14.4298
2021-11-10,14.3527
2021-11-11,14.3872
2021-11-12,14.6103
2021-11-13,14.6103
2021-11-14,14.6103
2021-11-15,14.4501
2021-11-16,14.3689
2021-11-17,14.2858
2021-11-18,14.0971
2021-11-19,13.947
2021-11-20,13.947
2021-11-21,13.947
2021-11-22,14.1499
2021-11-23,14.231
2021-11-24,14.1681
2021-11-25,14.1681
2021-11-26,14.0261
2021-11-27,14.0261
2021-11-28,14.0261
2021-11-29,14.1154
2021-11-30,13.9977
2021-12-01,13.8659
2021-12-02,13.8578
2021-12-03,14.0403
2021-12-04,14.0403
2021-12-05,14.0403
2021-12-06,14.4805
2021-12-07,14.6509
2021-12-08,14.5637
2021-12-09,14.5697
2021-12-10,14.7503
2021-12-11,14.7503
2021-12-12,14.7503
2021-12-13,14.8111
2021-12-14,14.7077
2021-12-15,14.6935
2021-12-16,14.4196
2021-12-17,14.3486
2021-12-18,14.3486
2021-12-19,14.3486
2021-12-20,14.087
2021-12-21,14.2168
2021-12-22,14.2148
2021-12-23,14.3426
2021-12-24,14.3426
2021-12-25,14.3426
2021-12-26,14.3426
2021-12-27,14.7401
2021-12-28,14.7625
2021-12-29,14.8902
2021-12-30,14.7077
2021-12-31,12.5301
2022-01-01,12.5301
2022-01-02,12.5301
2022-01-03,12.4665
2022-01-04,12.5748
2022-01-05,12.506
2022-01-06,12.2431
2022-01-07,12.1177
2022-01-08,12.1177
2022-01-09,12.1177
2022-01-10,12.0163
2022-01-11,11.9871
2022-01-12,11.9939
2022-01-13,11.9321
2022-01-14,11.8169
2022-01-15,11.8169
2022-01-16,11.8169
2022-01-17,11.8169
2022-01-18,11.9114
2022-01-19,11.9114
2022-01-20,11.7482
2022-01-21,11.6124
2022-01-22,11.6124
2022-01-23,11.6124
2022-01-24,11.8805
2022-01-25,11.5729
2022-01-26,11.3632
2022-01-27,11.4303
2022-01-28,11.6004
2022-01-29,11.6004
2022-01-30,11.6004
2022-01-31,11.7808
2022-02-01,11.8135
2022-02-02,11.92
2022-02-03,11.8083
2022-02-04,11.6451
2022-02-05,11.6451
2022-02-06,11.6451
2022-02-07,11.4956
2022-02-08,11.7276
2022-02-09,11.8461
2022-02-10,11.621
2022-02-11,11.566
2022-02-12,11.566
2022-02-13,11.566
2022-02-14,11.5041
2022-02-15,11.4681
2022-02-16,11.3495
2022-02-17,11.2825
2022-02-18,11.3151
2022-02-19,11.3151
2022-02-20,11.3151
2022-02-21,11.3151
2022-02-22,11.0453
2022-02-23,10.9714
2022-02-24,11.0958
2022-02-25,11.409
2022-02-26,11.409
2022-02-27,11.409
2022-02-28,11.4331
2022-03-01,11.3178
2022-03-02,11.3987
2022-03-03,11.4813
2022-03-04,11.4314
2022-03-05,11.4314
2022-03-06,11.4314
2022-03-07,10.9909
2022-03-08,10.6794
2022-03-09,10.9995
2022-03-10,10.965
2022-03-11,10.8979
2022-03-12,10.8979
2022-03-13,10.8979
2022-03-14,10.9444
2022-03-15,11.1389
2022-03-16,11.7395
2022-03-17,11.5519
2022-03-18,11.7171
2022-03-19,11.7171
2022-03-20,11.7171
2022-03-21,11.5536
2022-03-22,11.5192
2022-03-23,11.2765
2022-03-24,11.2542
2022-03-25,11.1629
2022-03-26,11.1629
2022-03-27,11.1629
2022-03-28,11.2387
2022-03-29,11.3488
2022-03-30,11.0752
2022-03-31,9.328
2022-04-01,8.8558
2022-04-02,8.8558
2022-04-03,8.8558
2022-04-04,8.7758
2022-04-05,8.5676
2022-04-06,8.6431
2022-04-07,8.6763
2022-04-08,8.7234
2022-04-09,8.7234
2022-04-10,8.7234
2022-04-11,8.6104
2022-04-12,8.5017
2022-04-13,8.6758
2022-04-14,8.5672
2022-04-15,8.5672
2022-04-16,8.5672
2022-04-17,8.5672
2022-04-18,8.5315
2022-04-19,8.7547
2022-04-20,8.8812
2022-04-21,9.0062
2022-04-22,8.8321
2022-04-23,8.8321
2022-04-24,8.8321
2022-04-25,9.1237
2022-04-26,8.7725
2022-04-27,8.841
2022-04-28,9.033
2022-04-29,8.841
2022-04-30,8.841
2022-05-01,8.841
2022-05-02,8.9035
2022-05-03,9.0553
2022-05-04,9.2361
2022-05-05,9.1723
2022-05-06,9.0564
2022-05-07,9.0564
2022-05-08,9.0564
2022-05-09,9.1218
2022-05-10,9.0059
2022-05-11,8.8827
2022-05-12,8.8575
2022-05-13,8.801
2022-05-14,8.801
2022-05-15,8.801
2022-05-16,8.6303
2022-05-17,8.9124
2022-05-18,8.2189
2022-05-19,8.3971
2022-05-20,8.5902
2022-05-21,8.5902
2022-05-22,8.5902
2022-05-23,8.709
2022-05-24,8.7015
2022-05-25,8.9258
2022-05-26,8.9807
2022-05-27,8.9673
2022-05-28,8.9673
2022-05-29,8.9673
2022-05-30,8.9673
2022-05-31,8.9376
2022-06-01,8.7862
2022-06-02,9.0386
2022-06-03,8.9956
2022-06-04,8.9956
2022-06-05,8.9956
2022-06-06,9.1351
2022-06-07,9.0223
2022-06-08,8.7995
2022-06-09,8.6585
2022-06-10,8.5516
2022-06-11,8.5516
2022-06-12,8.5516
2022-06-13,8.4298
2022-06-14,8.4224
2022-06-15,8.5575
2022-06-16,8.3927
2022-06-17,8.2858
2022-06-18,8.2858
2022-06-19,8.2858
2022-06-20,8.2858
2022-06-21,8.4045
2022-06-22,8.3333
2022-06-23,8.4981
2022-06-24,8.7045
2022-06-25,8.7045
2022-06-26,8.7045
2022-06-27,8.6585
2022-06-28,8.5738
2022-06-29,8.5337
2022-06-30,7.7206
2022-07-01,7.9085
2022-07-02,7.9085
2022-07-03,7.9085
2022-07-04,7.9085
2022-07-05,7.8
2022-07-06,7.8953
2022-07-07,7.935
2022-07-08,7.9747
2022-07-09,7.9747
2022-07-10,7.9747
2022-07-11,7.9588
2022-07-12,7.9985
2022-07-13,8.0197
2022-07-14,7.927
2022-07-15,7.9839
2022-07-16,7.9839
2022-07-17,7.9839
2022-07-18,7.9972
2022-07-19,8.2856
2022-07-20,8.2406
2022-07-21,8.4867
2022-07-22,8.3663
2022-07-23,8.3663
2022-07-24,8.3663
2022-07-25,8.328
2022-07-26,8.2843
2022-07-27,8.4126
2022-07-28,8.6455
2022-07-29,8.8665
2022-07-30,8.8665
2022-07-31,8.8665
2022-08-01,8.7011
2022-08-02,8.5926
2022-08-03,8.6269
2022-08-04,8.5711
2022-08-05,8.6633
2022-08-06,8.6633
2022-08-07,8.6633
2022-08-08,8.6659
2022-08-09,8.5802
2022-08-10,8.7647
2022-08-11,8.8895
2022-08-12,8.9272
2022-08-13,8.9272
2022-08-14,8.9272
2022-08-15,8.9311
2022-08-16,9.0
2022-08-17,8.8557
2022-08-18,8.8817
2022-08-19,8.805
2022-08-20,8.805
2022-08-21,8.805
2022-08-22,8.7127
2022-08-23,8.6192
2022-08-24,8.5724
2022-08-25,8.6841
2022-08-26,8.4827
2022-08-27,8.4827
2022-08-28,8.4827
2022-08-29,8.2747
2022-08-30,8.2864
2022-08-31,8.1604
2022-09-01,8.2123
2022-09-02,8.1331
2022-09-03,8.1331
2022-09-04,8.1331
2022-09-05,8.1331
2022-09-06,7.9641
2022-09-07,8.0785
2022-09-08,8.0616
2022-09-09,8.2111
2022-09-10,8.2111
2022-09-11,8.2111
2022-09-12,8.2136
2022-09-13,8.0603
2022-09-14,8.0837
2022-09-15,7.9121
2022-09-16,7.8367
2022-09-17,7.8367
2022-09-18,7.8367
2022-09-19,8.0135
2022-09-20,7.8575
2022-09-21,7.8796
2022-09-22,7.7991
2022-09-23,7.8224
2022-09-24,7.8224
2022-09-25,7.8224
2022-09-26,7.9303
2022-09-27,7.9888
2022-09-28,8.0811
2022-09-29,8.0655
2022-09-30,7.8861
2022-10-01,7.8861
2022-10-02,7.8861
2022-10-03,8.0126
2022-10-04,8.1261
2022-10-05,7.9891
2022-10-06,7.903
2022-10-07,7.8013
2022-10-08,7.8013
2022-10-09,7.8013
2022-10-10,7.7726
2022-10-11,7.77
2022-10-12,7.8809
2022-10-13,7.8822
2022-10-14,7.8339
2022-10-15,7.8339
2022-10-16,7.8339
2022-10-17,7.9905
2022-10-18,8.0192
2022-10-19,7.95
2022-10-20,7.5691
2022-10-21,7.6878
2022-10-22,7.6878
2022-10-23,7.6878
2022-10-24,7.8222
2022-10-25,7.7778
2022-10-26,7.8548
2022-10-27,7.6604
2022-10-28,7.7243
2022-10-29,7.7243
2022-10-30,7.7243
2022-10-31,7.7687
2022-11-01,7.8678
2022-11-02,7.6746
2022-11-03,7.7399
2022-11-04,7.7999
2022-11-05,7.7999
2022-11-06,7.7999
2022-11-07,7.9539
2022-11-08,7.8691
2022-11-09,7.7007
2022-11-10,8.3832
2022-11-11,8.5084
2022-11-12,8.5084
2022-11-13,8.5084
2022-11-14,8.6506
2022-11-15,8.8907
2022-11-16,8.5371
2022-11-17,8.4849
2022-11-18,8.6441
2022-11-19,8.6441
2022-11-20,8.6441
2022-11-21,8.5554
2022-11-22,8.4967
2022-11-23,8.5502
2022-11-24,8.5502
2022-11-25,8.6285
2022-11-26,8.6285
2022-11-27,8.6285
2022-11-28,8.6193
2022-11-29,8.652
2022-11-30,8.7355
2022-12-01,8.8555
2022-12-02,8.9038
2022-12-03,8.9038
2022-12-04,8.9038
2022-12-05,8.7498
2022-12-06,8.7524
2022-12-07,8.8111
2022-12-08,8.6963
2022-12-09,8.6506
2022-12-10,8.6506
2022-12-11,8.6506
2022-12-12,8.8659
2022-12-13,8.8451
2022-12-14,8.9716
2022-12-15,8.6311
2022-12-16,8.5932
2022-12-17,8.5932
2022-12-18,8.5932
2022-12-19,8.3349
2022-12-20,8.1679
2022-12-21,8.3049
2022-12-22,8.2553
2022-12-23,8.3362
2022-12-24,8.3362
2022-12-25,8.3362
2022-12-26,8.3362
2022-12-27,8.3584
2022-12-28,8.2148
2022-12-29,8.3558
2022-12-30,9.4563
2022-12-31,9.4563
2023-01-01,9.4563
2023-01-02,9.4563
2023-01-03,9.5505
2023-01-04,9.7418
2023-01-05,9.6741
2023-01-06,9.9022
2023-01-07,9.9022
2023-01-08,9.9022
2023-01-09,9.9788
2023-01-10,9.8831
2023-01-11,10.0052
2023-01-12,9.9523
2023-01-13,9.8581
2023-01-14,9.8581
2023-01-15,9.8581
2023-01-16,9.8581
2023-01-17,10.0273
2023-01-18,10.0141
2023-01-19,9.9302
2023-01-20,10.0523
2023-01-21,10.0523
2023-01-22,10.0523
2023-01-23,10.1833
2023-01-24,10.176
2023-01-25,10.1892
2023-01-26,10.2407
2023-01-27,10.4438
2023-01-28,10.4438
2023-01-29,10.4438
2023-01-30,10.1951
2023-01-31,10.4409
2023-02-01,10.7264
2023-02-02,11.0458
2023-02-03,10.8736
2023-02-04,10.8736
2023-02-05,10.8736
2023-02-06,10.7308
2023-02-07,10.8736
2023-02-08,10.6779
2023-02-09,10.4541
2023-02-10,10.4409
2023-02-11,10.4409
2023-02-12,10.4409
2023-02-13,10.5336
2023-02-14,10.697
2023-02-15,10.5896
2023-02-16,10.5719
2023-02-17,10.591
2023-02-18,10.591
2023-02-19,10.591
2023-02-20,10.591
2023-02-21,10.3187
2023-02-22,10.2746
2023-02-23,10.3331
2023-02-24,10.224
2023-02-25,10.224
2023-02-26,10.224
2023-02-27,10.2005
2023-02-28,10.1209
2023-03-01,10.084
2023-03-02,10.3479
2023-03-03,10.4687
2023-03-04,10.4687
2023-03-05,10.4687
2023-03-06,10.3464
2023-03-07,10.3346
2023-03-08,10.3877
2023-03-09,10.1548
2023-03-10,10.0236
2023-03-11,10.0236
2023-03-12,10.0236
2023-03-13,9.633
2023-03-14,9.5593
2023-03-15,9.6138
2023-03-16,9.8452
