,BLMN US Equity
2020-06-10,53.0344
2020-06-11,51.168
2020-06-12,52.421
2020-06-13,52.421
2020-06-14,52.421
2020-06-15,52.9692
2020-06-16,52.9039
2020-06-17,52.1338
2020-06-18,52.4471
2020-06-19,51.5073
2020-06-20,51.5073
2020-06-21,51.5073
2020-06-22,50.5415
2020-06-23,51.5073
2020-06-24,50.6198
2020-06-25,50.3196
2020-06-26,50.3196
2020-06-27,50.3196
2020-06-28,50.3196
2020-06-29,50.3196
2020-06-30,50.3196
2020-07-01,50.3196
2020-07-02,50.3196
2020-07-03,50.3196
2020-07-04,50.3196
2020-07-05,50.3196
2020-07-06,50.3196
2020-07-07,50.3196
2020-07-08,50.3196
2020-07-09,50.3196
2020-07-10,50.3196
2020-07-11,50.3196
2020-07-12,50.3196
2020-07-13,50.3196
2020-07-14,50.3196
2020-07-15,50.3196
2020-07-16,50.3196
2020-07-17,50.3196
2020-07-18,50.3196
2020-07-19,50.3196
2020-07-20,50.3196
2020-07-21,50.3196
2020-07-22,50.3196
2020-07-23,50.3196
2020-07-24,50.3196
2020-07-25,50.3196
2020-07-26,50.3196
2020-07-27,50.3196
2020-07-28,50.3196
2020-07-29,50.3196
2020-07-30,50.3196
2020-07-31,50.3196
2020-08-01,50.3196
2020-08-02,50.3196
2020-08-03,50.3196
2020-08-04,50.3196
2020-08-05,50.3196
2020-08-06,50.3196
2020-08-07,50.3196
2020-08-08,50.3196
2020-08-09,50.3196
2020-08-10,50.3196
2020-08-11,50.3196
2020-08-12,50.3196
2020-08-13,50.3196
2020-08-14,50.3196
2020-08-15,50.3196
2020-08-16,50.3196
2020-08-17,50.3196
2020-08-18,50.3196
2020-08-19,50.3196
2020-08-20,50.3196
2020-08-21,50.3196
2020-08-22,50.3196
2020-08-23,50.3196
2020-08-24,50.3196
2020-08-25,50.3196
2020-08-26,50.3196
2020-08-27,50.3196
2020-08-28,50.3196
2020-08-29,50.3196
2020-08-30,50.3196
2020-08-31,50.3196
2020-09-01,50.3196
2020-09-02,50.3196
2020-09-03,50.3196
2020-09-04,50.3196
2020-09-05,50.3196
2020-09-06,50.3196
2020-09-07,50.3196
2020-09-08,50.3196
2020-09-09,50.3196
2020-09-10,50.3196
2020-09-11,50.3196
2020-09-12,50.3196
2020-09-13,50.3196
2020-09-14,50.3196
2020-09-15,50.3196
2020-09-16,50.3196
2020-09-17,50.3196
2020-09-18,50.3196
2020-09-19,50.3196
2020-09-20,50.3196
2020-09-21,50.3196
2020-09-22,50.3196
2020-09-23,50.3196
2020-09-24,50.3196
2020-09-25,50.3196
2020-09-26,50.3196
2020-09-27,50.3196
2020-09-28,50.3196
2020-09-29,50.3196
2020-09-30,50.3196
2020-10-01,50.3196
2020-10-02,50.3196
2020-10-03,50.3196
2020-10-04,50.3196
2020-10-05,50.3196
2020-10-06,50.3196
2020-10-07,50.3196
2020-10-08,50.3196
2020-10-09,50.3196
2020-10-10,50.3196
2020-10-11,50.3196
2020-10-12,50.3196
2020-10-13,50.3196
2020-10-14,50.3196
2020-10-15,50.3196
2020-10-16,50.3196
2020-10-17,50.3196
2020-10-18,50.3196
2020-10-19,50.3196
2020-10-20,50.3196
2020-10-21,50.3196
2020-10-22,50.3196
2020-10-23,50.3196
2020-10-24,50.3196
2020-10-25,50.3196
2020-10-26,50.3196
2020-10-27,50.3196
2020-10-28,50.3196
2020-10-29,50.3196
2020-10-30,50.3196
2020-10-31,50.3196
2020-11-01,50.3196
2020-11-02,50.3196
2020-11-03,50.3196
2020-11-04,50.3196
2020-11-05,50.3196
2020-11-06,50.3196
2020-11-07,50.3196
2020-11-08,50.3196
2020-11-09,50.3196
2020-11-10,50.3196
2020-11-11,50.3196
2020-11-12,50.3196
2020-11-13,50.3196
2020-11-14,50.3196
2020-11-15,50.3196
2020-11-16,50.3196
2020-11-17,50.3196
2020-11-18,50.3196
2020-11-19,50.3196
2020-11-20,50.3196
2020-11-21,50.3196
2020-11-22,50.3196
2020-11-23,50.3196
2020-11-24,50.3196
2020-11-25,50.3196
2020-11-26,50.3196
2020-11-27,50.3196
2020-11-28,50.3196
2020-11-29,50.3196
2020-11-30,50.3196
2020-12-01,50.3196
2020-12-02,50.3196
2020-12-03,50.3196
2020-12-04,50.3196
2020-12-05,50.3196
2020-12-06,50.3196
2020-12-07,50.3196
2020-12-08,50.3196
2020-12-09,50.3196
2020-12-10,50.3196
2020-12-11,50.3196
2020-12-12,50.3196
2020-12-13,50.3196
2020-12-14,50.3196
2020-12-15,50.3196
2020-12-16,50.3196
2020-12-17,50.3196
2020-12-18,50.3196
2020-12-19,50.3196
2020-12-20,50.3196
2020-12-21,50.3196
2020-12-22,50.3196
2020-12-23,50.3196
2020-12-24,50.3196
2020-12-25,50.3196
2020-12-26,50.3196
2020-12-27,50.3196
2020-12-28,50.3196
2020-12-29,50.3196
2020-12-30,50.3196
2020-12-31,50.3196
2021-01-01,50.3196
2021-01-02,50.3196
2021-01-03,50.3196
2021-01-04,50.3196
2021-01-05,50.3196
2021-01-06,50.3196
2021-01-07,50.3196
2021-01-08,50.3196
2021-01-09,50.3196
2021-01-10,50.3196
2021-01-11,50.3196
2021-01-12,50.3196
2021-01-13,50.3196
2021-01-14,50.3196
2021-01-15,50.3196
2021-01-16,50.3196
2021-01-17,50.3196
2021-01-18,50.3196
2021-01-19,50.3196
2021-01-20,50.3196
2021-01-21,50.3196
2021-01-22,50.3196
2021-01-23,50.3196
2021-01-24,50.3196
2021-01-25,50.3196
2021-01-26,50.3196
2021-01-27,50.3196
2021-01-28,50.3196
2021-01-29,50.3196
2021-01-30,50.3196
2021-01-31,50.3196
2021-02-01,50.3196
2021-02-02,50.3196
2021-02-03,50.3196
2021-02-04,50.3196
2021-02-05,50.3196
2021-02-06,50.3196
2021-02-07,50.3196
2021-02-08,50.3196
2021-02-09,50.3196
2021-02-10,50.3196
2021-02-11,50.3196
2021-02-12,50.3196
2021-02-13,50.3196
2021-02-14,50.3196
2021-02-15,50.3196
2021-02-16,50.3196
2021-02-17,50.3196
2021-02-18,50.3196
2021-02-19,50.3196
2021-02-20,50.3196
2021-02-21,50.3196
2021-02-22,50.3196
2021-02-23,50.3196
2021-02-24,50.3196
2021-02-25,50.3196
2021-02-26,50.3196
2021-02-27,50.3196
2021-02-28,50.3196
2021-03-01,50.3196
2021-03-02,50.3196
2021-03-03,50.3196
2021-03-04,50.3196
2021-03-05,50.3196
2021-03-06,50.3196
2021-03-07,50.3196
2021-03-08,50.3196
2021-03-09,50.3196
2021-03-10,50.3196
2021-03-11,50.3196
2021-03-12,50.3196
2021-03-13,50.3196
2021-03-14,50.3196
2021-03-15,50.3196
2021-03-16,50.3196
2021-03-17,50.3196
2021-03-18,50.3196
2021-03-19,50.3196
2021-03-20,50.3196
2021-03-21,50.3196
2021-03-22,50.3196
2021-03-23,50.3196
2021-03-24,50.3196
2021-03-25,50.3196
2021-03-26,50.3196
2021-03-27,50.3196
2021-03-28,50.3196
2021-03-29,50.3196
2021-03-30,50.3196
2021-03-31,50.3196
2021-04-01,50.3196
2021-04-02,50.3196
2021-04-03,50.3196
2021-04-04,50.3196
2021-04-05,50.3196
2021-04-06,50.3196
2021-04-07,50.3196
2021-04-08,50.3196
2021-04-09,50.3196
2021-04-10,50.3196
2021-04-11,50.3196
2021-04-12,50.3196
2021-04-13,50.3196
2021-04-14,50.3196
2021-04-15,50.3196
2021-04-16,50.3196
2021-04-17,50.3196
2021-04-18,50.3196
2021-04-19,50.3196
2021-04-20,50.3196
2021-04-21,50.3196
2021-04-22,50.3196
2021-04-23,50.3196
2021-04-24,50.3196
2021-04-25,50.3196
2021-04-26,50.3196
2021-04-27,50.3196
2021-04-28,50.3196
2021-04-29,50.3196
2021-04-30,50.3196
2021-05-01,50.3196
2021-05-02,50.3196
2021-05-03,50.3196
2021-05-04,50.3196
2021-05-05,50.3196
2021-05-06,50.3196
2021-05-07,50.3196
2021-05-08,50.3196
2021-05-09,50.3196
2021-05-10,50.3196
2021-05-11,50.3196
2021-05-12,50.3196
2021-05-13,50.3196
2021-05-14,50.3196
2021-05-15,50.3196
2021-05-16,50.3196
2021-05-17,50.3196
2021-05-18,50.3196
2021-05-19,50.3196
2021-05-20,50.3196
2021-05-21,50.3196
2021-05-22,50.3196
2021-05-23,50.3196
2021-05-24,50.3196
2021-05-25,50.3196
2021-05-26,50.3196
2021-05-27,50.3196
2021-05-28,50.3196
2021-05-29,50.3196
2021-05-30,50.3196
2021-05-31,50.3196
2021-06-01,50.3196
2021-06-02,50.3196
2021-06-03,50.3196
2021-06-04,50.3196
2021-06-05,50.3196
2021-06-06,50.3196
2021-06-07,50.3196
2021-06-08,50.3196
2021-06-09,50.3196
2021-06-10,50.3196
2021-06-11,50.3196
2021-06-12,50.3196
2021-06-13,50.3196
2021-06-14,50.3196
2021-06-15,50.3196
2021-06-16,50.3196
2021-06-17,50.3196
2021-06-18,50.3196
2021-06-19,50.3196
2021-06-20,50.3196
2021-06-21,50.3196
2021-06-22,50.3196
2021-06-23,50.3196
2021-06-24,50.3196
2021-06-25,23.4958
2021-06-26,23.4958
2021-06-27,23.4958
2021-06-28,23.4546
2021-06-29,23.2576
2021-06-30,23.4546
2021-07-01,23.4637
2021-07-02,23.4866
2021-07-03,23.4866
2021-07-04,23.4866
2021-07-05,23.4866
2021-07-06,23.3538
2021-07-07,23.0653
2021-07-08,22.8912
2021-07-09,23.4592
2021-07-10,23.4592
2021-07-11,23.4592
2021-07-12,23.8851
2021-07-13,23.8027
2021-07-14,23.6149
2021-07-15,23.134
2021-07-16,22.8225
2021-07-17,22.8225
2021-07-18,22.8225
2021-07-19,21.9981
2021-07-20,22.5248
2021-07-21,22.9874
2021-07-22,22.7676
2021-07-23,22.8317
2021-07-24,22.8317
2021-07-25,22.8317
2021-07-26,23.2347
2021-07-27,23.2485
2021-07-28,22.447
2021-07-29,22.5615
2021-07-30,22.534
2021-07-31,22.534
2021-08-01,22.534
2021-08-02,22.6851
2021-08-03,22.6714
2021-08-04,22.7309
2021-08-05,22.932
2021-08-06,22.8998
2021-08-07,22.8998
2021-08-08,22.8998
2021-08-09,22.5046
2021-08-10,22.8447
2021-08-11,23.0928
2021-08-12,23.1801
2021-08-13,23.2996
2021-08-14,23.2996
2021-08-15,23.2996
2021-08-16,23.079
2021-08-17,22.6011
2021-08-18,22.5229
2021-08-19,22.0588
2021-08-20,22.2058
2021-08-21,22.2058
2021-08-22,22.2058
2021-08-23,22.4586
2021-08-24,22.8814
2021-08-25,23.125
2021-08-26,23.1296
2021-08-27,23.7362
2021-08-28,23.7362
2021-08-29,23.7362
2021-08-30,23.3686
2021-08-31,23.3364
2021-09-01,23.3042
2021-09-02,23.2077
2021-09-03,22.9687
2021-09-04,22.9687
2021-09-05,22.9687
2021-09-06,22.9687
2021-09-07,22.7435
2021-09-08,22.6011
2021-09-09,22.8355
2021-09-10,22.4724
2021-09-11,22.4724
2021-09-12,22.4724
2021-09-13,22.5505
2021-09-14,22.3437
2021-09-15,22.5689
2021-09-16,22.6792
2021-09-17,22.7022
2021-09-18,22.7022
2021-09-19,22.7022
2021-09-20,22.4586
2021-09-21,22.3115
2021-09-22,22.5827
2021-09-23,23.0009
2021-09-24,20.0784
2021-09-25,20.0784
2021-09-26,20.0784
2021-09-27,20.2982
2021-09-28,20.2103
2021-09-29,20.1863
2021-09-30,19.5988
2021-10-01,20.2582
2021-10-02,20.2582
2021-10-03,20.2582
2021-10-04,20.0024
2021-10-05,19.6747
2021-10-06,19.6627
2021-10-07,19.5628
2021-10-08,19.1871
2021-10-09,19.1871
2021-10-10,19.1871
2021-10-11,19.251
2021-10-12,19.1351
2021-10-13,18.9073
2021-10-14,19.235
2021-10-15,18.9832
2021-10-16,18.9832
2021-10-17,18.9832
2021-10-18,18.9792
2021-10-19,18.8034
2021-10-20,18.4836
2021-10-21,18.5196
2021-10-22,18.4277
2021-10-23,18.4277
2021-10-24,18.4277
2021-10-25,18.4237
2021-10-26,18.3078
2021-10-27,18.2518
2021-10-28,18.1439
2021-10-29,18.2478
2021-10-30,18.2478
2021-10-31,18.2478
2021-11-01,18.6275
2021-11-02,17.7082
2021-11-03,18.1743
2021-11-04,17.8984
2021-11-05,18.4221
2021-11-06,18.4221
2021-11-07,18.4221
2021-11-08,18.2262
2021-11-09,18.3821
2021-11-10,17.9863
2021-11-11,17.8464
2021-11-12,17.6905
2021-11-13,17.6905
2021-11-14,17.6905
2021-11-15,17.5186
2021-11-16,17.4586
2021-11-17,17.6665
2021-11-18,17.3427
2021-11-19,17.1268
2021-11-20,17.1268
2021-11-21,17.1268
2021-11-22,17.2747
2021-11-23,17.5066
2021-11-24,17.4706
2021-11-25,17.4706
2021-11-26,17.2307
2021-11-27,17.2307
2021-11-28,17.2307
2021-11-29,16.8389
2021-11-30,16.671
2021-12-01,16.595
2021-12-02,17.0908
2021-12-03,17.0228
2021-12-04,17.0228
2021-12-05,17.0228
2021-12-06,17.3427
2021-12-07,17.3067
2021-12-08,17.5666
2021-12-09,17.3387
2021-12-10,17.5865
2021-12-11,17.5865
2021-12-12,17.5865
2021-12-13,17.3467
2021-12-14,17.2387
2021-12-15,17.1708
2021-12-16,17.0788
2021-12-17,17.4426
2021-12-18,17.4426
2021-12-19,17.4426
2021-12-20,17.2467
2021-12-21,17.6105
2021-12-22,17.8344
2021-12-23,12.7464
2021-12-24,12.7464
2021-12-25,12.7464
2021-12-26,12.7464
2021-12-27,12.8331
2021-12-28,12.8533
2021-12-29,12.8938
2021-12-30,12.8187
2021-12-31,12.7551
2022-01-01,12.7551
2022-01-02,12.7551
2022-01-03,12.9284
2022-01-04,12.9833
2022-01-05,12.9804
2022-01-06,12.9371
2022-01-07,12.8418
2022-01-08,12.8418
2022-01-09,12.8418
2022-01-10,12.9429
2022-01-11,12.836
2022-01-12,12.7522
2022-01-13,12.966
2022-01-14,12.7927
2022-01-15,12.7927
2022-01-16,12.7927
2022-01-17,12.7927
2022-01-18,12.5269
2022-01-19,12.5616
2022-01-20,12.4547
2022-01-21,12.2698
2022-01-22,12.2698
2022-01-23,12.2698
2022-01-24,12.5067
2022-01-25,12.654
2022-01-26,12.5327
2022-01-27,12.3189
2022-01-28,12.3247
2022-01-29,12.3247
2022-01-30,12.3247
2022-01-31,12.5673
2022-02-01,12.5789
2022-02-02,12.7262
2022-02-03,12.602
2022-02-04,12.6858
2022-02-05,12.6858
2022-02-06,12.6858
2022-02-07,12.836
2022-02-08,13.0555
2022-02-09,13.1451
2022-02-10,13.1509
2022-02-11,13.1393
2022-02-12,13.1393
2022-02-13,13.1393
2022-02-14,13.1018
2022-02-15,13.2924
2022-02-16,13.4513
2022-02-17,13.1913
2022-02-18,13.6824
2022-02-19,13.6824
2022-02-20,13.6824
2022-02-21,13.6824
2022-02-22,13.7517
2022-02-23,13.6354
2022-02-24,13.7165
2022-02-25,13.922
2022-02-26,13.922
2022-02-27,13.922
2022-02-28,13.8178
2022-03-01,13.5167
2022-03-02,13.6673
2022-03-03,13.4994
2022-03-04,13.2128
2022-03-05,13.2128
2022-03-06,13.2128
2022-03-07,12.024
2022-03-08,12.2126
2022-03-09,12.523
2022-03-10,12.6274
2022-03-11,12.5926
2022-03-12,12.5926
2022-03-13,12.5926
2022-03-14,12.6652
2022-03-15,12.7232
2022-03-16,13.1555
2022-03-17,13.1177
2022-03-18,13.022
2022-03-19,13.022
2022-03-20,13.022
2022-03-21,12.8944
2022-03-22,12.9118
2022-03-23,12.7986
2022-03-24,12.8566
2022-03-25,11.7833
2022-03-26,11.7833
2022-03-27,11.7833
2022-03-28,11.8687
2022-03-29,12.2408
2022-03-30,12.0837
2022-03-31,12.1251
2022-04-01,12.0065
2022-04-02,12.0065
2022-04-03,12.0065
2022-04-04,12.0313
2022-04-05,11.8935
2022-04-06,11.7061
2022-04-07,11.6565
2022-04-08,11.7171
2022-04-09,11.7171
2022-04-10,11.7171
2022-04-11,11.7116
2022-04-12,11.8026
2022-04-13,11.9762
2022-04-14,11.9872
2022-04-15,11.9872
2022-04-16,11.9872
2022-04-17,11.9872
2022-04-18,12.0727
2022-04-19,12.1829
2022-04-20,12.2298
2022-04-21,12.2849
2022-04-22,12.1747
2022-04-23,12.1747
2022-04-24,12.1747
2022-04-25,12.3345
2022-04-26,12.0451
2022-04-27,11.9652
2022-04-28,12.1416
2022-04-29,12.1388
2022-04-30,12.1388
2022-05-01,12.1388
2022-05-02,12.4393
2022-05-03,12.3432
2022-05-04,12.335
2022-05-05,12.0704
2022-05-06,12.1004
2022-05-07,12.1004
2022-05-08,12.1004
2022-05-09,11.6722
2022-05-10,11.8304
2022-05-11,11.6668
2022-05-12,11.8741
2022-05-13,11.9504
2022-05-14,11.9504
2022-05-15,11.9504
2022-05-16,11.7568
2022-05-17,11.9341
2022-05-18,11.7104
2022-05-19,11.5713
2022-05-20,11.3558
2022-05-21,11.3558
2022-05-22,11.3558
2022-05-23,11.2522
2022-05-24,10.8022
2022-05-25,11.2276
2022-05-26,11.795
2022-05-27,11.9586
2022-05-28,11.9586
2022-05-29,11.9586
2022-05-30,11.9586
2022-05-31,11.8359
2022-06-01,11.7704
2022-06-02,11.8822
2022-06-03,11.7841
2022-06-04,11.7841
2022-06-05,11.7841
2022-06-06,11.7213
2022-06-07,11.7622
2022-06-08,11.7622
2022-06-09,11.6804
2022-06-10,11.2713
2022-06-11,11.2713
2022-06-12,11.2713
2022-06-13,10.8758
2022-06-14,10.8431
2022-06-15,11.0013
2022-06-16,10.5185
2022-06-17,10.6249
2022-06-18,10.6249
2022-06-19,10.6249
2022-06-20,10.6249
2022-06-21,10.5458
2022-06-22,10.5649
2022-06-23,10.8322
2022-06-24,12.6875
2022-06-25,12.6875
2022-06-26,12.6875
2022-06-27,12.7921
2022-06-28,12.4906
2022-06-29,12.3983
2022-06-30,12.2445
2022-07-01,12.3829
2022-07-02,12.3829
2022-07-03,12.3829
2022-07-04,12.3829
2022-07-05,12.4691
2022-07-06,12.2568
2022-07-07,12.3183
2022-07-08,12.2537
2022-07-09,12.2537
2022-07-10,12.2537
2022-07-11,12.2045
2022-07-12,12.2229
2022-07-13,12.3522
2022-07-14,12.3399
2022-07-15,12.506
2022-07-16,12.506
2022-07-17,12.506
2022-07-18,12.4629
2022-07-19,12.666
2022-07-20,12.8352
2022-07-21,12.7952
2022-07-22,12.8137
2022-07-23,12.8137
2022-07-24,12.8137
2022-07-25,12.7091
2022-07-26,12.6291
2022-07-27,12.8414
2022-07-28,13.2167
2022-07-29,13.4044
2022-07-30,13.4044
2022-07-31,13.4044
2022-08-01,13.4352
2022-08-02,13.4991
2022-08-03,13.7159
2022-08-04,13.5827
2022-08-05,13.4557
2022-08-06,13.4557
2022-08-07,13.4557
2022-08-08,13.7933
2022-08-09,13.7841
2022-08-10,14.3168
2022-08-11,14.3199
2022-08-12,14.3664
2022-08-13,14.3664
2022-08-14,14.3664
2022-08-15,14.3664
2022-08-16,14.3911
2022-08-17,14.2487
2022-08-18,14.2456
2022-08-19,13.9111
2022-08-20,13.9111
2022-08-21,13.9111
2022-08-22,13.7283
2022-08-23,13.8181
2022-08-24,13.877
2022-08-25,13.9451
2022-08-26,13.7531
2022-08-27,13.7531
2022-08-28,13.7531
2022-08-29,13.5703
2022-08-30,13.4898
2022-08-31,13.3938
2022-09-01,13.3814
2022-09-02,13.3411
2022-09-03,13.3411
2022-09-04,13.3411
2022-09-05,13.3411
2022-09-06,13.0871
2022-09-07,13.4619
2022-09-08,13.5425
2022-09-09,13.6416
2022-09-10,13.6416
2022-09-11,13.6416
2022-09-12,13.6973
2022-09-13,13.4805
2022-09-14,13.5456
2022-09-15,13.5425
2022-09-16,13.5053
2022-09-17,13.5053
2022-09-18,13.5053
2022-09-19,13.4805
2022-09-20,13.431
2022-09-21,13.3752
2022-09-22,13.084
2022-09-23,11.4531
2022-09-24,11.4531
2022-09-25,11.4531
2022-09-26,11.3871
2022-09-27,11.4833
2022-09-28,11.6648
2022-09-29,11.5108
2022-09-30,11.4283
2022-10-01,11.4283
2022-10-02,11.4283
2022-10-03,11.4586
2022-10-04,11.7775
2022-10-05,11.8572
2022-10-06,11.7995
2022-10-07,11.7115
2022-10-08,11.7115
2022-10-09,11.7115
2022-10-10,11.684
2022-10-11,11.7775
2022-10-12,11.8133
2022-10-13,11.9727
2022-10-14,11.9232
2022-10-15,11.9232
2022-10-16,11.9232
2022-10-17,12.0992
2022-10-18,12.2752
2022-10-19,12.3164
2022-10-20,12.2092
2022-10-21,12.1982
2022-10-22,12.1982
2022-10-23,12.1982
2022-10-24,12.2202
2022-10-25,12.4484
2022-10-26,12.4127
2022-10-27,12.5886
2022-10-28,12.8388
2022-10-29,12.8388
2022-10-30,12.8388
2022-10-31,12.9901
2022-11-01,12.787
2022-11-02,12.6627
2022-11-03,12.5978
2022-11-04,12.6951
2022-11-05,12.6951
2022-11-06,12.6951
2022-11-07,12.6167
2022-11-08,12.6599
2022-11-09,12.5843
2022-11-10,12.9843
2022-11-11,13.0249
2022-11-12,13.0249
2022-11-13,13.0249
2022-11-14,13.0168
2022-11-15,12.6951
2022-11-16,12.7816
2022-11-17,12.7221
2022-11-18,12.7113
2022-11-19,12.7113
2022-11-20,12.7113
2022-11-21,12.5248
2022-11-22,12.6572
2022-11-23,12.5356
2022-11-24,12.5356
2022-11-25,12.5545
2022-11-26,12.5545
2022-11-27,12.5545
2022-11-28,12.4707
2022-11-29,12.3058
2022-11-30,12.4761
2022-12-01,12.3383
2022-12-02,12.1301
2022-12-03,12.1301
2022-12-04,12.1301
2022-12-05,11.9814
2022-12-06,11.9436
2022-12-07,11.9841
2022-12-08,12.1896
2022-12-09,12.2085
2022-12-10,12.2085
2022-12-11,12.2085
2022-12-12,12.268
2022-12-13,12.1842
2022-12-14,12.1653
2022-12-15,12.1409
2022-12-16,12.0733
2022-12-17,12.0733
2022-12-18,12.0733
2022-12-19,11.9841
2022-12-20,11.9571
2022-12-21,11.8841
2022-12-22,12.0004
2022-12-23,11.8738
2022-12-24,11.8738
2022-12-25,11.8738
2022-12-26,11.8738
2022-12-27,11.7569
2022-12-28,11.6772
2022-12-29,11.733
2022-12-30,11.6507
2022-12-31,11.6507
2023-01-01,11.6507
2023-01-02,11.6507
2023-01-03,11.7304
2023-01-04,11.8738
2023-01-05,11.7835
2023-01-06,12.0625
2023-01-07,12.0625
2023-01-08,12.0625
2023-01-09,12.1714
2023-01-10,12.4584
2023-01-11,12.5354
2023-01-12,12.6019
2023-01-13,12.663
2023-01-14,12.663
2023-01-15,12.663
2023-01-16,12.663
2023-01-17,12.6098
2023-01-18,12.5886
2023-01-19,12.477
2023-01-20,12.6311
2023-01-21,12.6311
2023-01-22,12.6311
2023-01-23,12.7241
2023-01-24,12.5222
2023-01-25,12.5248
2023-01-26,12.578
2023-01-27,12.578
2023-01-28,12.578
2023-01-29,12.578
2023-01-30,12.5886
2023-01-31,12.748
2023-02-01,12.7507
2023-02-02,12.8862
2023-02-03,12.9101
2023-02-04,12.9101
2023-02-05,12.9101
2023-02-06,12.9632
2023-02-07,13.019
2023-02-08,12.8623
2023-02-09,12.7958
2023-02-10,12.7321
2023-02-11,12.7321
2023-02-12,12.7321
2023-02-13,12.8304
2023-02-14,12.8437
2023-02-15,12.9181
2023-02-16,13.4574
2023-02-17,13.6142
2023-02-18,13.6142
2023-02-19,13.6142
2023-02-20,13.6142
2023-02-21,13.771
2023-02-22,13.7488
2023-02-23,13.6091
2023-02-24,13.4404
2023-02-25,13.4404
2023-02-26,13.4404
2023-02-27,13.2559
2023-02-28,13.1847
2023-03-01,13.3139
2023-03-02,13.4562
2023-03-03,13.4008
2023-03-04,13.4008
2023-03-05,13.4008
2023-03-06,13.219
2023-03-07,13.2216
2023-03-08,13.2374
2023-03-09,13.0634
2023-03-10,12.8895
2023-03-11,12.8895
2023-03-12,12.8895
2023-03-13,12.7023
2023-03-14,12.8104
