,LLY US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-07,43.4025
2023-03-08,43.6572
2023-03-09,44.2319
2023-03-10,43.9879
2023-03-11,43.9879
2023-03-12,43.9879
2023-03-13,45.2505
2023-03-14,45.5945
2023-03-15,45.9145
2023-03-16,45.9225
2023-03-17,45.8758
2023-03-18,45.8758
2023-03-19,45.8758
2023-03-20,46.4652
2023-03-21,46.1292
2023-03-22,46.1145
2023-03-23,46.3372
2023-03-24,46.8025
2023-03-25,46.8025
2023-03-26,46.8025
2023-03-27,46.5985
2023-03-28,47.0052
2023-03-29,46.7678
2023-03-30,47.4105
2023-03-31,54.9573
2023-04-01,54.9573
2023-04-02,54.9573
2023-04-03,56.0762
2023-04-04,56.6693
2023-04-05,57.834
2023-04-06,58.7588
2023-04-07,58.7588
2023-04-08,58.7588
2023-04-09,58.7588
2023-04-10,58.5616
2023-04-11,58.1092
2023-04-12,58.875
2023-04-13,59.8074
2023-04-14,59.7432
2023-04-15,59.7432
2023-04-16,59.7432
2023-04-17,59.3794
2023-04-18,59.0064
2023-04-19,59.092
2023-04-20,59.7554
2023-04-21,61.3497
2023-04-22,61.3497
2023-04-23,61.3497
2023-04-24,61.0608
2023-04-25,61.2885
2023-04-26,59.9786
2023-04-27,62.0665
2023-04-28,62.9078
2023-04-29,62.9078
2023-04-30,62.9078
2023-05-01,64.4271
2023-05-02,64.1813
2023-05-03,68.3024
2023-05-04,67.8825
2023-05-05,67.7863
2023-05-06,67.7863
2023-05-07,67.7863
2023-05-08,68.536
2023-05-09,67.8733
2023-05-10,69.0246
2023-05-11,68.9681
2023-05-12,68.7971
2023-05-13,68.7971
2023-05-14,68.7971
2023-05-15,68.8093
2023-05-16,69.1361
2023-05-17,69.2613
2023-05-18,69.3254
2023-05-19,70.011
2023-05-20,70.011
2023-05-21,70.011
2023-05-22,68.7299
2023-05-23,67.0839
2023-05-24,67.4748
2023-05-25,67.7099
2023-05-26,67.4778
2023-05-27,67.4778
2023-05-28,67.4778
2023-05-29,67.4778
2023-05-30,67.6992
2023-05-31,68.0382
2023-06-01,69.1116
2023-06-02,70.0033
2023-06-03,70.0033
2023-06-04,70.0033
2023-06-05,70.298
2023-06-06,70.1163
2023-06-07,69.0933
2023-06-08,70.5118
2023-06-09,70.5698
2023-06-10,70.5698
2023-06-11,70.5698
2023-06-12,70.4583
2023-06-13,70.5209
2023-06-14,70.8263
2023-06-15,71.7745
2023-06-16,70.8248
2023-06-17,70.8248
2023-06-18,70.8248
2023-06-19,70.8248
2023-06-20,71.4722
2023-06-21,71.6325
2023-06-22,72.3471
2023-06-23,72.5242
2023-06-24,72.5242
2023-06-25,72.5242
2023-06-26,71.5959
2023-06-27,73.3885
2023-06-28,72.5029
2023-06-29,73.3869
2023-06-30,64.6702
2023-07-01,64.6702
2023-07-02,64.6702
2023-07-03,63.664
2023-07-04,63.664
2023-07-05,64.2336
2023-07-06,63.9022
2023-07-07,62.421
2023-07-08,62.421
2023-07-09,62.421
2023-07-10,62.5647
2023-07-11,60.7321
2023-07-12,60.8931
2023-07-13,60.1079
2023-07-14,62.0723
2023-07-15,62.0723
2023-07-16,62.0723
2023-07-17,61.7635
2023-07-18,62.3038
2023-07-19,62.6179
2023-07-20,63.9834
2023-07-21,63.7465
2023-07-22,63.7465
2023-07-23,63.7465
2023-07-24,63.3845
2023-07-25,63.1476
2023-07-26,62.6219
2023-07-27,62.8082
2023-07-28,63.2727
2023-07-29,63.2727
2023-07-30,63.2727
2023-07-31,62.7497
2023-08-01,62.5554
2023-08-02,62.7404
2023-08-03,62.0323
2023-08-04,62.0763
2023-08-05,62.0763
2023-08-06,62.0763
2023-08-07,62.6871
2023-08-08,71.6733
2023-08-09,72.2895
2023-08-10,71.6403
2023-08-11,72.564
2023-08-12,72.564
2023-08-13,72.564
2023-08-14,73.8577
2023-08-15,75.0049
2023-08-16,74.9543
2023-08-17,73.8124
2023-08-18,74.9796
2023-08-19,74.9796
2023-08-20,74.9796
2023-08-21,75.4614
2023-08-22,75.9419
2023-08-23,75.902
2023-08-24,75.1886
2023-08-25,75.9406
2023-08-26,75.9406
2023-08-27,75.9406
2023-08-28,75.9765
2023-08-29,75.9738
2023-08-30,75.1873
2023-08-31,76.0138
2023-09-01,76.4011
2023-09-02,76.4011
2023-09-03,76.4011
2023-09-04,76.4011
2023-09-05,76.5448
2023-09-06,76.779
2023-09-07,78.5465
2023-09-08,80.3073
2023-09-09,80.3073
2023-09-10,80.3073
2023-09-11,81.5185
2023-09-12,82.0162
2023-09-13,81.9603
2023-09-14,80.9928
2023-09-15,78.8699
2023-09-16,78.8699
2023-09-17,78.8699
2023-09-18,78.287
2023-09-19,78.7768
2023-09-20,78.0687
2023-09-21,75.4721
2023-09-22,75.5266
2023-09-23,75.5266
2023-09-24,75.5266
2023-09-25,75.7596
2023-09-26,75.4561
2023-09-27,75.4228
2023-09-28,74.7161
2023-09-29,89.3349
2023-09-30,89.3349
2023-10-01,89.3349
2023-10-02,89.5213
2023-10-03,87.4159
2023-10-04,88.4236
2023-10-05,90.034
2023-10-06,93.8495
2023-10-07,93.8495
2023-10-08,93.8495
2023-10-09,94.9006
2023-10-10,96.114
2023-10-11,100.288
2023-10-12,101.1269
2023-10-13,100.918
2023-10-14,100.918
2023-10-15,100.918
2023-10-16,102.1137
2023-10-17,100.7749
2023-10-18,100.603
2023-10-19,97.9607
2023-10-20,96.9707
2023-10-21,96.9707
2023-10-22,96.9707
2023-10-23,95.6865
2023-10-24,98.2227
2023-10-25,97.2632
2023-10-26,94.3124
2023-10-27,93.0475
2023-10-28,93.0475
2023-10-29,93.0475
2023-10-30,93.9282
2023-10-31,92.035
2023-11-01,92.1201
2023-11-02,96.2727
2023-11-03,94.2669
2023-11-04,94.2669
2023-11-05,94.2669
2023-11-06,98.6675
2023-11-07,99.4293
2023-11-08,102.5152
2023-11-09,98.0455
2023-11-10,99.0725
2023-11-11,99.0725
2023-11-12,99.0725
2023-11-13,101.4834
2023-11-14,101.1796
2023-11-15,97.5987
2023-11-16,97.6324
2023-11-17,98.1082
2023-11-18,98.1082
2023-11-19,98.1082
2023-11-20,99.0548
2023-11-21,98.2512
2023-11-22,98.6514
2023-11-23,98.6514
2023-11-24,99.6174
2023-11-25,99.6174
2023-11-26,99.6174
2023-11-27,98.0793
2023-11-28,98.0905
2023-11-29,98.1323
2023-11-30,98.0005
2023-12-01,96.8754
2023-12-02,96.8754
2023-12-03,96.8754
2023-12-04,97.139
2023-12-05,97.536
2023-12-06,97.7128
2023-12-07,97.5553
2023-12-08,99.1272
2023-12-09,99.1272
2023-12-10,99.1272
2023-12-11,96.8754
2023-12-12,96.9912
2023-12-13,99.0388
2023-12-14,95.2088
2023-12-15,94.9468
2023-12-16,94.9468
2023-12-17,94.9468
2023-12-18,96.1875
2023-12-19,96.1956
2023-12-20,94.6527
2023-12-21,94.9403
2023-12-22,94.6816
2023-12-23,94.6816
2023-12-24,94.6816
2023-12-25,94.6816
2023-12-26,94.7266
2023-12-27,96.4688
2023-12-28,96.3627
2023-12-29,89.1559
2023-12-30,89.1559
2023-12-31,89.1559
2024-01-01,89.1559
2024-01-02,90.52
2024-01-03,94.2685
2024-01-04,93.7981
2024-01-05,94.3934
2024-01-06,94.3934
2024-01-07,94.3934
2024-01-08,95.493
2024-01-09,95.4121
2024-01-10,96.1045
2024-01-11,96.9174
2024-01-12,97.9758
2024-01-13,97.9758
2024-01-14,97.9758
2024-01-15,97.9758
2024-01-16,96.7484
2024-01-17,95.9164
2024-01-18,95.099
2024-01-19,95.8678
2024-01-20,95.8678
2024-01-21,95.8678
2024-01-22,96.2059
2024-01-23,96.0295
2024-01-24,96.6205
2024-01-25,95.7267
2024-01-26,97.4363
2024-01-27,97.4363
2024-01-28,97.4363
2024-01-29,98.2816
2024-01-30,98.2786
2024-01-31,98.3712
2024-02-01,100.5498
2024-02-02,101.6111
2024-02-03,101.6111
2024-02-04,101.6111
2024-02-05,107.2779
2024-02-06,107.1059
2024-02-07,110.0974
2024-02-08,111.6115
2024-02-09,112.27
2024-02-10,112.27
2024-02-11,112.27
2024-02-12,111.8437
2024-02-13,112.6831
2024-02-14,114.7911
2024-02-15,114.8602
2024-02-16,118.4293
2024-02-17,118.4293
2024-02-18,118.4293
2024-02-19,118.4293
2024-02-20,114.5485
2024-02-21,113.2143
2024-02-22,116.7057
2024-02-23,116.691
2024-02-24,116.691
2024-02-25,116.691
2024-02-26,117.0412
2024-02-27,116.023
2024-02-28,114.9402
2024-02-29,114.3575
2024-03-01,118.5419
2024-03-02,118.5419
2024-03-03,118.5419
2024-03-04,120.0368
2024-03-05,117.8754
2024-03-06,118.1962
2024-03-07,118.2536
2024-03-08,115.6022
2024-03-09,115.6022
2024-03-10,115.6022
2024-03-11,111.5164
2024-03-12,114.5444
2024-03-13,114.9696
2024-03-14,115.3948
2024-03-15,114.4296
2024-03-16,114.4296
2024-03-17,114.4296
2024-03-18,115.6788
2024-03-19,117.1677
2024-03-20,117.1795
2024-03-21,116.797
2024-03-22,116.8485
2024-03-23,116.8485
2024-03-24,116.8485
2024-03-25,117.2927
2024-03-26,117.5518
2024-03-27,118.0347
2024-03-28,118.0024
2024-03-29,118.0024
2024-03-30,118.0024
2024-03-31,118.0024
2024-04-01,115.4392
2024-04-02,115.9412
2024-04-03,117.7123
2024-04-04,116.5478
2024-04-05,118.9225
2024-04-06,118.9225
2024-04-07,118.9225
2024-04-08,117.9037
