,ALLY US Equity
2021-02-03,16.8699
2021-02-04,17.2106
2021-02-05,17.1393
2021-02-06,17.1393
2021-02-07,17.1393
2021-02-08,17.1736
2021-02-09,16.9465
2021-02-10,17.0442
2021-02-11,16.9861
2021-02-12,17.237
2021-02-13,17.237
2021-02-14,17.237
2021-02-15,17.237
2021-02-16,17.3903
2021-02-17,17.1657
2021-02-18,17.0601
2021-02-19,17.4457
2021-02-20,17.4457
2021-02-21,17.4457
2021-02-22,17.4008
2021-02-23,17.311
2021-02-24,17.4167
2021-02-25,16.9458
2021-02-26,17.0829
2021-02-27,17.0829
2021-02-28,17.0829
2021-03-01,17.4547
2021-03-02,17.6077
2021-03-03,17.5286
2021-03-04,17.4996
2021-03-05,17.7369
2021-03-06,17.7369
2021-03-07,17.7369
2021-03-08,17.7026
2021-03-09,17.8186
2021-03-10,18.1298
2021-03-11,18.1746
2021-03-12,18.1615
2021-03-13,18.1615
2021-03-14,18.1615
2021-03-15,18.4331
2021-03-16,18.2854
2021-03-17,18.4482
2021-03-18,18.0666
2021-03-19,18.0377
2021-03-20,18.0377
2021-03-21,18.0377
2021-03-22,17.9561
2021-03-23,17.6218
2021-03-24,17.5797
2021-03-25,18.1061
2021-03-26,18.1982
2021-03-27,18.1982
2021-03-28,18.1982
2021-03-29,17.9192
2021-03-30,18.2456
2021-03-31,7.6784
2021-04-01,7.8785
2021-04-02,7.8785
2021-04-03,7.8785
2021-04-04,7.8785
2021-04-05,7.9035
2021-04-06,7.8851
2021-04-07,7.9166
2021-04-08,7.9232
2021-04-09,7.9338
2021-04-10,7.9338
2021-04-11,7.9338
2021-04-12,8.0522
2021-04-13,7.9087
2021-04-14,8.0127
2021-04-15,7.9982
2021-04-16,7.9828
2021-04-17,7.9828
2021-04-18,7.9828
2021-04-19,8.0326
2021-04-20,7.8622
2021-04-21,8.0772
2021-04-22,7.988
2021-04-23,8.1388
2021-04-24,8.1388
2021-04-25,8.1388
2021-04-26,8.2266
2021-04-27,8.3118
2021-04-28,8.3603
2021-04-29,8.5046
2021-04-30,8.4731
2021-05-01,8.4731
2021-05-02,8.4731
2021-05-03,8.4449
2021-05-04,8.4422
2021-05-05,8.6043
2021-05-06,8.6461
2021-05-07,8.7991
2021-05-08,8.7991
2021-05-09,8.7991
2021-05-10,8.7429
2021-05-11,8.5834
2021-05-12,8.4226
2021-05-13,8.6226
2021-05-14,8.786
2021-05-15,8.786
2021-05-16,8.786
2021-05-17,8.8095
2021-05-18,8.7481
2021-05-19,8.7023
2021-05-20,8.6187
2021-05-21,8.6723
2021-05-22,8.6723
2021-05-23,8.6723
2021-05-24,8.7219
2021-05-25,8.6657
2021-05-26,8.7141
2021-05-27,8.8866
2021-05-28,8.8788
2021-05-29,8.8788
2021-05-30,8.8788
2021-05-31,8.8788
2021-06-01,9.067
2021-06-02,9.0029
2021-06-03,8.935
2021-06-04,8.9546
2021-06-05,8.9546
2021-06-06,8.9546
2021-06-07,8.9206
2021-06-08,8.9507
2021-06-09,8.8762
2021-06-10,8.7821
2021-06-11,8.8892
2021-06-12,8.8892
2021-06-13,8.8892
2021-06-14,8.7089
2021-06-15,8.7638
2021-06-16,8.6487
2021-06-17,8.3011
2021-06-18,8.1991
2021-06-19,8.1991
2021-06-20,8.1991
2021-06-21,8.2932
2021-06-22,8.1782
2021-06-23,8.288
2021-06-24,8.3625
2021-06-25,8.3612
2021-06-26,8.3612
2021-06-27,8.3612
2021-06-28,8.2919
2021-06-29,8.1952
2021-06-30,6.8338
2021-07-01,6.8893
2021-07-02,6.9081
2021-07-03,6.9081
2021-07-04,6.9081
2021-07-05,6.9081
2021-07-06,6.8086
2021-07-07,6.8558
2021-07-08,6.7396
2021-07-09,6.9845
2021-07-10,6.9845
2021-07-11,6.9845
2021-07-12,7.0452
2021-07-13,6.9981
2021-07-14,6.9688
2021-07-15,6.9573
2021-07-16,6.8599
2021-07-17,6.8599
2021-07-18,6.8599
2021-07-19,6.6391
2021-07-20,6.9447
2021-07-21,7.1143
2021-07-22,7.0714
2021-07-23,7.0379
2021-07-24,7.0379
2021-07-25,7.0379
2021-07-26,7.0515
2021-07-27,6.9918
2021-07-28,6.9615
2021-07-29,7.0798
2021-07-30,6.9929
2021-07-31,6.9929
2021-08-01,6.9929
2021-08-02,6.8214
2021-08-03,6.8061
2021-08-04,6.746
2021-08-05,6.8244
2021-08-06,6.9181
2021-08-07,6.9181
2021-08-08,6.9181
2021-08-09,6.8896
2021-08-10,7.08
2021-08-11,7.136
2021-08-12,7.1442
2021-08-13,7.1645
2021-08-14,7.1645
2021-08-15,7.1645
2021-08-16,7.0882
2021-08-17,6.9507
2021-08-18,6.9426
2021-08-19,6.8306
2021-08-20,6.8357
2021-08-21,6.8357
2021-08-22,6.8357
2021-08-23,6.8652
2021-08-24,6.9273
2021-08-25,7.0698
2021-08-26,6.9365
2021-08-27,7.0678
2021-08-28,7.0678
2021-08-29,7.0678
2021-08-30,6.9008
2021-08-31,7.0026
2021-09-01,6.9609
2021-09-02,6.8998
2021-09-03,6.8153
2021-09-04,6.8153
2021-09-05,6.8153
2021-09-06,6.8153
2021-09-07,6.7247
2021-09-08,6.6911
2021-09-09,6.7827
2021-09-10,6.8122
2021-09-11,6.8122
2021-09-12,6.8122
2021-09-13,6.9955
2021-09-14,6.8845
2021-09-15,6.9589
2021-09-16,6.968
2021-09-17,6.9589
2021-09-18,6.9589
2021-09-19,6.9589
2021-09-20,6.8448
2021-09-21,6.8642
2021-09-22,6.9293
2021-09-23,7.0179
2021-09-24,6.9487
2021-09-25,6.9487
2021-09-26,6.9487
2021-09-27,7.0759
2021-09-28,6.913
2021-09-29,6.8723
2021-09-30,6.5349
2021-10-01,6.6171
2021-10-02,6.6171
2021-10-03,6.6171
2021-10-04,6.7343
2021-10-05,6.7759
2021-10-06,6.7844
2021-10-07,6.7154
2021-10-08,6.7192
2021-10-09,6.7192
2021-10-10,6.7192
2021-10-11,6.6663
2021-10-12,6.7116
2021-10-13,6.6644
2021-10-14,6.74
2021-10-15,6.8987
2021-10-16,6.8987
2021-10-17,6.8987
2021-10-18,6.8949
2021-10-19,6.876
2021-10-20,6.9847
2021-10-21,6.5644
2021-10-22,6.3564
2021-10-23,6.3564
2021-10-24,6.3564
2021-10-25,6.4169
2021-10-26,6.3253
2021-10-27,6.0449
2021-10-28,6.1027
2021-10-29,6.0853
2021-10-30,6.0853
2021-10-31,6.0853
2021-11-01,6.2218
2021-11-02,6.1693
2021-11-03,6.2564
2021-11-04,6.1747
2021-11-05,6.201
2021-11-06,6.201
2021-11-07,6.201
2021-11-08,6.1892
2021-11-09,6.1674
2021-11-10,6.2019
2021-11-11,6.2955
2021-11-12,6.3036
2021-11-13,6.3036
2021-11-14,6.3036
2021-11-15,6.2446
2021-11-16,6.1348
2021-11-17,6.0694
2021-11-18,6.1157
2021-11-19,6.063
2021-11-20,6.063
2021-11-21,6.063
2021-11-22,6.1611
2021-11-23,6.2555
2021-11-24,6.2446
2021-11-25,6.2446
2021-11-26,6.1039
2021-11-27,6.1039
2021-11-28,6.1039
2021-11-29,6.0431
2021-11-30,5.8724
2021-12-01,5.7943
2021-12-02,5.9995
2021-12-03,5.9159
2021-12-04,5.9159
2021-12-05,5.9159
2021-12-06,5.9813
2021-12-07,6.1003
2021-12-08,6.1093
2021-12-09,6.0975
2021-12-10,6.1266
2021-12-11,6.1266
2021-12-12,6.1266
2021-12-13,5.9949
2021-12-14,6.0766
2021-12-15,6.0549
2021-12-16,6.0113
2021-12-17,5.9096
2021-12-18,5.9096
2021-12-19,5.9096
2021-12-20,5.7997
2021-12-21,5.9296
2021-12-22,6.0004
2021-12-23,6.0313
2021-12-24,6.0313
2021-12-25,6.0313
2021-12-26,6.0313
2021-12-27,6.0358
2021-12-28,6.0603
2021-12-29,6.0648
2021-12-30,6.0322
2021-12-31,8.0236
2022-01-01,8.0236
2022-01-02,8.0236
2022-01-03,8.1107
2022-01-04,8.2148
2022-01-05,8.1161
2022-01-06,8.1897
2022-01-07,8.2301
2022-01-08,8.2301
2022-01-09,8.2301
2022-01-10,8.2526
2022-01-11,8.2867
2022-01-12,8.4213
2022-01-13,8.486
2022-01-14,8.4752
2022-01-15,8.4752
2022-01-16,8.4752
2022-01-17,8.4752
2022-01-18,8.3109
2022-01-19,8.1475
2022-01-20,8.1466
2022-01-21,7.8705
2022-01-22,7.8705
2022-01-23,7.8705
2022-01-24,7.8372
2022-01-25,7.9888
2022-01-26,7.973
2022-01-27,7.8758
2022-01-28,7.8451
2022-01-29,7.8451
2022-01-30,7.8451
2022-01-31,7.9283
2022-02-01,8.0431
2022-02-02,8.0378
2022-02-03,7.9817
2022-02-04,8.0028
2022-02-05,8.0028
2022-02-06,8.0028
2022-02-07,7.9686
2022-02-08,8.0518
2022-02-09,8.1263
2022-02-10,8.0649
2022-02-11,7.9966
2022-02-12,7.9966
2022-02-13,7.9966
2022-02-14,7.9826
2022-02-15,8.114
2022-02-16,8.1665
2022-02-17,8.0702
2022-02-18,8.107
2022-02-19,8.107
2022-02-20,8.107
2022-02-21,8.107
2022-02-22,8.0649
2022-02-23,7.9625
2022-02-24,7.9774
2022-02-25,8.1071
2022-02-26,8.1071
2022-02-27,8.1071
2022-02-28,8.0579
2022-03-01,7.7479
2022-03-02,7.8196
2022-03-03,7.7738
2022-03-04,7.6166
2022-03-05,7.6166
2022-03-06,7.6166
2022-03-07,7.273
2022-03-08,7.3066
2022-03-09,7.4526
2022-03-10,7.374
2022-03-11,7.3222
2022-03-12,7.3222
2022-03-13,7.3222
2022-03-14,7.3455
2022-03-15,7.3086
2022-03-16,7.4744
2022-03-17,7.5414
2022-03-18,7.611
2022-03-19,7.611
2022-03-20,7.611
2022-03-21,7.5114
2022-03-22,7.6436
2022-03-23,7.544
2022-03-24,7.5947
2022-03-25,7.5998
2022-03-26,7.5998
2022-03-27,7.5998
2022-03-28,7.5122
2022-03-29,7.6273
2022-03-30,7.5766
2022-03-31,8.8356
2022-04-01,8.8804
2022-04-02,8.8804
2022-04-03,8.8804
2022-04-04,8.832
2022-04-05,8.7889
2022-04-06,8.7728
2022-04-07,8.7216
2022-04-08,8.7826
2022-04-09,8.7826
2022-04-10,8.7826
2022-04-11,8.7575
2022-04-12,8.7898
2022-04-13,8.8257
2022-04-14,8.6328
2022-04-15,8.6328
2022-04-16,8.6328
2022-04-17,8.6328
2022-04-18,8.8116
2022-04-19,8.9046
2022-04-20,8.855
2022-04-21,8.754
2022-04-22,8.6193
2022-04-23,8.6193
2022-04-24,8.6193
2022-04-25,8.6592
2022-04-26,8.5307
2022-04-27,8.497
2022-04-28,8.6157
2022-04-29,8.4749
2022-04-30,8.4749
2022-05-01,8.4749
2022-05-02,8.4848
2022-05-03,8.5495
2022-05-04,8.7462
2022-05-05,8.7104
2022-05-06,8.5914
2022-05-07,8.5914
2022-05-08,8.5914
2022-05-09,8.4848
2022-05-10,8.4489
2022-05-11,8.3203
2022-05-12,8.2705
2022-05-13,8.3956
2022-05-14,8.3956
2022-05-15,8.3956
2022-05-16,8.3212
2022-05-17,8.532
2022-05-18,8.3448
2022-05-19,8.3151
2022-05-20,8.316
2022-05-21,8.316
2022-05-22,8.316
2022-05-23,8.4664
2022-05-24,8.3676
2022-05-25,8.4585
2022-05-26,8.5914
2022-05-27,8.7086
2022-05-28,8.7086
2022-05-29,8.7086
2022-05-30,8.7086
2022-05-31,8.7856
2022-06-01,8.636
2022-06-02,8.7086
2022-06-03,8.6378
2022-06-04,8.6378
2022-06-05,8.6378
2022-06-06,8.657
2022-06-07,8.6841
2022-06-08,8.5818
2022-06-09,8.4725
2022-06-10,8.218
2022-06-11,8.218
2022-06-12,8.218
2022-06-13,7.9408
2022-06-14,7.9146
2022-06-15,7.9802
2022-06-16,7.7537
2022-06-17,7.8044
2022-06-18,7.8044
2022-06-19,7.8044
2022-06-20,7.8044
2022-06-21,7.8376
2022-06-22,7.8297
2022-06-23,7.863
2022-06-24,8.0081
2022-06-25,8.0081
2022-06-26,8.0081
2022-06-27,7.9775
2022-06-28,7.9513
2022-06-29,7.9146
2022-06-30,10.2682
2022-07-01,10.336
2022-07-02,10.336
2022-07-03,10.336
2022-07-04,10.336
2022-07-05,10.3704
2022-07-06,10.3301
2022-07-07,10.4137
2022-07-08,10.3891
2022-07-09,10.3891
2022-07-10,10.3891
2022-07-11,10.3272
2022-07-12,10.3223
2022-07-13,10.281
2022-07-14,10.2318
2022-07-15,10.3586
2022-07-16,10.3586
2022-07-17,10.3586
2022-07-18,10.3724
2022-07-19,10.1454
2022-07-20,10.1987
2022-07-21,10.2111
2022-07-22,10.1607
2022-07-23,10.1607
2022-07-24,10.1607
2022-07-25,10.1226
2022-07-26,9.9998
2022-07-27,10.1083
2022-07-28,10.0769
2022-07-29,10.1216
2022-07-30,10.1216
2022-07-31,10.1216
2022-08-01,10.1126
2022-08-02,9.9915
2022-08-03,10.0723
2022-08-04,10.0497
2022-08-05,10.0328
2022-08-06,10.0328
2022-08-07,10.0328
2022-08-08,10.1164
2022-08-09,10.0685
2022-08-10,10.2469
2022-08-11,10.3248
2022-08-12,10.3361
2022-08-13,10.3361
2022-08-14,10.3361
2022-08-15,10.323
2022-08-16,10.4385
2022-08-17,10.3493
2022-08-18,10.3821
2022-08-19,10.2751
2022-08-20,10.2751
2022-08-21,10.2751
2022-08-22,10.1868
2022-08-23,10.2
2022-08-24,10.2375
2022-08-25,10.3455
2022-08-26,10.2028
2022-08-27,10.2028
2022-08-28,10.2028
2022-08-29,10.0901
2022-08-30,10.1061
2022-08-31,10.0911
2022-09-01,10.0526
2022-09-02,10.0432
2022-09-03,10.0432
2022-09-04,10.0432
2022-09-05,10.0432
2022-09-06,9.9915
2022-09-07,10.0582
2022-09-08,10.1145
2022-09-09,10.154
2022-09-10,10.154
2022-09-11,10.154
2022-09-12,10.2037
2022-09-13,9.9774
2022-09-14,9.9577
2022-09-15,10.0394
2022-09-16,10.0234
2022-09-17,10.0234
2022-09-18,10.0234
2022-09-19,10.0741
2022-09-20,9.9934
2022-09-21,9.9343
2022-09-22,9.8544
2022-09-23,9.7765
2022-09-24,9.7765
2022-09-25,9.7765
2022-09-26,9.6507
2022-09-27,9.6122
2022-09-28,9.7239
2022-09-29,9.6526
2022-09-30,10.6346
2022-10-01,10.6346
2022-10-02,10.6346
2022-10-03,10.7891
2022-10-04,10.9646
2022-10-05,10.9502
2022-10-06,10.9072
2022-10-07,10.7759
2022-10-08,10.7759
2022-10-09,10.7759
2022-10-10,10.7361
2022-10-11,10.7405
2022-10-12,10.7692
2022-10-13,10.8928
2022-10-14,10.7913
2022-10-15,10.7913
2022-10-16,10.7913
2022-10-17,10.8862
2022-10-18,10.7317
2022-10-19,10.4027
2022-10-20,10.3844
2022-10-21,10.364
2022-10-22,10.364
2022-10-23,10.364
2022-10-24,10.4188
2022-10-25,10.4768
2022-10-26,10.4832
2022-10-27,10.4843
2022-10-28,10.6025
2022-10-29,10.6025
2022-10-30,10.6025
2022-10-31,10.524
2022-11-01,10.5359
2022-11-02,10.4113
2022-11-03,10.2543
2022-11-04,10.3066
2022-11-05,10.3066
2022-11-06,10.3066
2022-11-07,10.3216
2022-11-08,10.3194
2022-11-09,10.2169
2022-11-10,10.627
2022-11-11,10.7146
2022-11-12,10.7146
2022-11-13,10.7146
2022-11-14,10.5565
2022-11-15,10.4786
2022-11-16,10.4529
2022-11-17,10.3643
2022-11-18,10.3418
2022-11-19,10.3418
2022-11-20,10.3418
2022-11-21,10.329
2022-11-22,10.3664
2022-11-23,10.3974
2022-11-24,10.3974
2022-11-25,10.4123
2022-11-26,10.4123
2022-11-27,10.4123
2022-11-28,10.3493
2022-11-29,10.3953
2022-11-30,10.4487
2022-12-01,10.3322
2022-12-02,10.3536
2022-12-03,10.3536
2022-12-04,10.3536
2022-12-05,10.2446
2022-12-06,10.2724
2022-12-07,10.234
2022-12-08,10.2158
2022-12-09,10.235
2022-12-10,10.235
2022-12-11,10.235
2022-12-12,10.3119
2022-12-13,10.3344
2022-12-14,10.2852
2022-12-15,10.2265
2022-12-16,10.1859
2022-12-17,10.1859
2022-12-18,10.1859
2022-12-19,10.0705
2022-12-20,10.0716
2022-12-21,10.1304
2022-12-22,10.0716
2022-12-23,10.1197
2022-12-24,10.1197
2022-12-25,10.1197
2022-12-26,10.1197
2022-12-27,10.093
2022-12-28,10.0759
2022-12-29,10.1656
2022-12-30,10.3983
2022-12-31,10.3983
2023-01-01,10.3983
2023-01-02,10.3983
2023-01-03,10.3945
2023-01-04,10.4991
2023-01-05,10.4825
2023-01-06,10.6049
2023-01-07,10.6049
2023-01-08,10.6049
2023-01-09,10.6215
2023-01-10,10.6865
2023-01-11,10.7528
2023-01-12,10.7286
2023-01-13,10.7312
2023-01-14,10.7312
2023-01-15,10.7312
2023-01-16,10.7312
2023-01-17,10.7286
2023-01-18,10.7248
2023-01-19,10.6202
2023-01-20,11.2975
2023-01-21,11.2975
2023-01-22,11.2975
2023-01-23,11.4087
2023-01-24,11.2886
2023-01-25,11.456
2023-01-26,11.4061
2023-01-27,11.4125
2023-01-28,11.4125
2023-01-29,11.4125
2023-01-30,11.3192
2023-01-31,11.433
2023-02-01,11.6055
2023-02-02,11.7793
2023-02-03,11.7231
2023-02-04,11.7231
2023-02-05,11.7231
2023-02-06,11.5544
2023-02-07,11.6975
2023-02-08,11.58
2023-02-09,11.4585
2023-02-10,11.4394
2023-02-11,11.4394
2023-02-12,11.4394
2023-02-13,11.525
2023-02-14,11.4483
2023-02-15,11.401
2023-02-16,11.2796
2023-02-17,11.2489
2023-02-18,11.2489
2023-02-19,11.2489
2023-02-20,11.2489
2023-02-21,11.0892
2023-02-22,11.1224
2023-02-23,11.1774
2023-02-24,11.162
2023-02-25,11.162
2023-02-26,11.162
2023-02-27,11.0837
2023-02-28,11.1402
2023-03-01,11.1428
2023-03-02,11.1595
2023-03-03,11.2018
2023-03-04,11.2018
2023-03-05,11.2018
2023-03-06,11.1415
2023-03-07,11.0593
2023-03-08,11.0618
2023-03-09,10.7973
2023-03-10,10.5969
2023-03-11,10.5969
2023-03-12,10.5969
2023-03-13,10.2411
2023-03-14,10.2411
2023-03-15,10.3028
2023-03-16,10.2912
2023-03-17,10.1435
2023-03-18,10.1435
