,DTE US Equity
2020-06-19,26.585
2020-06-20,26.585
2020-06-21,26.585
2020-06-22,26.9855
2020-06-23,27.0538
2020-06-24,26.7872
2020-06-25,26.7404
2020-06-26,26.6332
2020-06-27,26.6332
2020-06-28,26.6332
2020-06-29,26.9601
2020-06-30,26.1668
2020-07-01,26.4867
2020-07-02,26.4829
2020-07-03,26.4829
2020-07-04,26.4829
2020-07-05,26.4829
2020-07-06,26.2858
2020-07-07,26.1143
2020-07-08,26.2179
2020-07-09,26.0605
2020-07-10,26.168
2020-07-11,26.168
2020-07-12,26.168
2020-07-13,26.296
2020-07-14,26.3306
2020-07-15,26.3843
2020-07-16,26.4483
2020-07-17,26.68
2020-07-18,26.68
2020-07-19,26.68
2020-07-20,26.3856
2020-07-21,26.6288
2020-07-22,27.0562
2020-07-23,27.1202
2020-07-24,27.0716
2020-07-25,27.0716
2020-07-26,27.0716
2020-07-27,26.9999
2020-07-28,27.0793
2020-07-29,27.1548
2020-07-30,27.0882
2020-07-31,27.2073
2020-08-01,27.2073
2020-08-02,27.2073
2020-08-03,26.982
2020-08-04,27.2085
2020-08-05,27.1906
2020-08-06,27.3749
2020-08-07,27.6207
2020-08-08,27.6207
2020-08-09,27.6207
2020-08-10,27.796
2020-08-11,27.4325
2020-08-12,27.6143
2020-08-13,27.5311
2020-08-14,27.4735
2020-08-15,27.4735
2020-08-16,27.4735
2020-08-17,27.3877
2020-08-18,27.3225
2020-08-19,27.3852
2020-08-20,27.1855
2020-08-21,27.2329
2020-08-22,27.2329
2020-08-23,27.2329
2020-08-24,27.5068
2020-08-25,27.3826
2020-08-26,27.2213
2020-08-27,27.3852
2020-08-28,27.4927
2020-08-29,27.4927
2020-08-30,27.4927
2020-08-31,27.5963
2020-09-01,27.4837
2020-09-02,27.8254
2020-09-03,27.6539
2020-09-04,27.6143
2020-09-05,27.6143
2020-09-06,27.6143
2020-09-07,27.6143
2020-09-08,27.5208
2020-09-09,27.7294
2020-09-10,27.5004
2020-09-11,27.5669
2020-09-12,27.5669
2020-09-13,27.5669
2020-09-14,27.8152
2020-09-15,27.5823
2020-09-16,27.6437
2020-09-17,27.3647
2020-09-18,26.7465
2020-09-19,26.7465
2020-09-20,26.7465
2020-09-21,26.6531
2020-09-22,26.744
2020-09-23,26.7299
2020-09-24,26.8694
2020-09-25,27.0908
2020-09-26,27.0908
2020-09-27,27.0908
2020-09-28,27.1023
2020-09-29,27.0498
2020-09-30,26.8789
2020-10-01,26.678
2020-10-02,26.7684
2020-10-03,26.7684
2020-10-04,26.7684
2020-10-05,26.8124
2020-10-06,26.9241
2020-10-07,26.8124
2020-10-08,27.7365
2020-10-09,27.5381
2020-10-10,27.5381
2020-10-11,27.5381
2020-10-12,27.5996
2020-10-13,27.3849
2020-10-14,27.4264
2020-10-15,27.2431
2020-10-16,27.4138
2020-10-17,27.4138
2020-10-18,27.4138
2020-10-19,27.2719
2020-10-20,27.67
2020-10-21,27.685
2020-10-22,27.8821
2020-10-23,28.1483
2020-10-24,28.1483
2020-10-25,28.1483
2020-10-26,28.0341
2020-10-27,28.402
2020-10-28,27.7717
2020-10-29,27.9374
2020-10-30,27.9311
2020-10-31,27.9311
2020-11-01,27.9311
2020-11-02,28.2174
2020-11-03,28.3128
2020-11-04,28.1508
2020-11-05,28.1458
2020-11-06,27.9864
2020-11-07,27.9864
2020-11-08,27.9864
2020-11-09,28.6079
2020-11-10,29.0084
2020-11-11,28.7648
2020-11-12,28.569
2020-11-13,28.8452
2020-11-14,28.8452
2020-11-15,28.8452
2020-11-16,29.4102
2020-11-17,29.1139
2020-11-18,28.7824
2020-11-19,28.7146
2020-11-20,28.7397
2020-11-21,28.7397
2020-11-22,28.7397
2020-11-23,28.8088
2020-11-24,28.972
2020-11-25,29.0385
2020-11-26,29.0385
2020-11-27,28.5727
2020-11-28,28.5727
2020-11-29,28.5727
2020-11-30,28.2312
2020-12-01,28.2852
2020-12-02,28.6003
2020-12-03,28.3593
2020-12-04,28.2463
2020-12-05,28.2463
2020-12-06,28.2463
2020-12-07,28.1107
2020-12-08,28.083
2020-12-09,28.127
2020-12-10,28.0316
2020-12-11,28.1383
2020-12-12,28.1383
2020-12-13,28.1383
2020-12-14,27.9437
2020-12-15,28.1044
2020-12-16,27.9474
2020-12-17,27.9474
2020-12-18,27.7152
2020-12-19,27.7152
2020-12-20,27.7152
2020-12-21,27.2933
2020-12-22,27.3661
2020-12-23,27.3234
2020-12-24,27.4665
2020-12-25,27.4665
2020-12-26,27.4665
2020-12-27,27.4665
2020-12-28,27.405
2020-12-29,27.4063
2020-12-30,27.459
2020-12-31,24.2162
2021-01-01,24.2162
2021-01-02,24.2162
2021-01-03,24.2162
2021-01-04,23.9957
2021-01-05,24.0164
2021-01-06,24.25
2021-01-07,23.9269
2021-01-08,23.8647
2021-01-09,23.8647
2021-01-10,23.8647
2021-01-11,23.8418
2021-01-12,23.9815
2021-01-13,24.262
2021-01-14,24.2478
2021-01-15,24.4465
2021-01-16,24.4465
2021-01-17,24.4465
2021-01-18,24.4465
2021-01-19,24.1583
2021-01-20,24.3079
2021-01-21,24.3384
2021-01-22,24.2708
2021-01-23,24.2708
2021-01-24,24.2708
2021-01-25,24.4388
2021-01-26,24.3668
2021-01-27,24.1398
2021-01-28,24.1823
2021-01-29,23.9226
2021-01-30,23.9226
2021-01-31,23.9226
2021-02-01,24.0143
2021-02-02,24.0317
2021-02-03,23.8898
2021-02-04,24.0295
2021-02-05,24.25
2021-02-06,24.25
2021-02-07,24.25
2021-02-08,24.1714
2021-02-09,24.2074
2021-02-10,24.298
2021-02-11,24.2795
2021-02-12,24.1649
2021-02-13,24.1649
2021-02-14,24.1649
2021-02-15,24.1649
2021-02-16,24.1278
2021-02-17,24.0787
2021-02-18,24.0623
2021-02-19,24.0819
2021-02-20,24.0819
2021-02-21,24.0819
2021-02-22,24.297
2021-02-23,24.6757
2021-02-24,24.488
2021-02-25,24.1976
2021-02-26,23.8134
2021-02-27,23.8134
2021-02-28,23.8134
2021-03-01,23.964
2021-03-02,23.8407
2021-03-03,23.8221
2021-03-04,24.0699
2021-03-05,24.4072
2021-03-06,24.4072
2021-03-07,24.4072
2021-03-08,24.6979
2021-03-09,24.6858
2021-03-10,24.862
2021-03-11,24.8256
2021-03-12,24.9864
2021-03-13,24.9864
2021-03-14,24.9864
2021-03-15,25.3871
2021-03-16,25.2649
2021-03-17,25.2253
2021-03-18,25.2759
2021-03-19,25.2693
2021-03-20,25.2693
2021-03-21,25.2693
2021-03-22,25.0194
2021-03-23,25.1427
2021-03-24,25.3354
2021-03-25,25.5743
2021-03-26,25.6302
2021-03-27,25.6302
2021-03-28,25.6302
2021-03-29,25.7161
2021-03-30,25.6622
2021-03-31,27.3448
2021-04-01,27.3318
2021-04-02,27.3318
2021-04-03,27.3318
2021-04-04,27.3318
2021-04-05,27.4953
2021-04-06,27.5788
2021-04-07,27.6459
2021-04-08,27.5577
2021-04-09,27.6177
2021-04-10,27.6177
2021-04-11,27.6177
2021-04-12,27.6377
2021-04-13,27.8729
2021-04-14,28.0011
2021-04-15,28.0905
2021-04-16,28.2317
2021-04-17,28.2317
2021-04-18,28.2317
2021-04-19,28.1164
2021-04-20,28.3481
2021-04-21,28.1681
2021-04-22,27.9352
2021-04-23,27.8964
2021-04-24,27.8964
2021-04-25,27.8964
2021-04-26,27.8611
2021-04-27,27.7106
2021-04-28,27.7494
2021-04-29,28.0999
2021-04-30,28.154
2021-05-01,28.154
2021-05-02,28.154
2021-05-03,28.2034
2021-05-04,28.2258
2021-05-05,28.0199
2021-05-06,28.3046
2021-05-07,28.3505
2021-05-08,28.3505
2021-05-09,28.3505
2021-05-10,28.6398
2021-05-11,28.414
2021-05-12,27.987
2021-05-13,28.1823
2021-05-14,28.2834
2021-05-15,28.2834
2021-05-16,28.2834
2021-05-17,28.2422
2021-05-18,27.8976
2021-05-19,28.0105
2021-05-20,28.194
2021-05-21,28.2305
2021-05-22,28.2305
2021-05-23,28.2305
2021-05-24,28.4069
2021-05-25,28.007
2021-05-26,27.8964
2021-05-27,27.9094
2021-05-28,27.9153
2021-05-29,27.9153
2021-05-30,27.9153
2021-05-31,27.9153
2021-06-01,27.9247
2021-06-02,27.8506
2021-06-03,27.8764
2021-06-04,27.8388
2021-06-05,27.8388
2021-06-06,27.8388
2021-06-07,27.8988
2021-06-08,27.8553
2021-06-09,28.0329
2021-06-10,27.9352
2021-06-11,27.9905
2021-06-12,27.9905
2021-06-13,27.9905
2021-06-14,27.9611
2021-06-15,27.8729
2021-06-16,27.6306
2021-06-17,27.5059
2021-06-18,27.1919
2021-06-19,27.1919
2021-06-20,27.1919
2021-06-21,27.3177
2021-06-22,27.1813
2021-06-23,27.0413
2021-06-24,27.0025
2021-06-25,27.1248
2021-06-26,27.1248
2021-06-27,27.1248
2021-06-28,27.0931
2021-06-29,26.9154
2021-06-30,29.5368
2021-07-01,27.2813
2021-07-02,27.2635
2021-07-03,27.2635
2021-07-04,27.2635
2021-07-05,27.2635
2021-07-06,27.3348
2021-07-07,27.5461
2021-07-08,27.5805
2021-07-09,27.7548
2021-07-10,27.7548
2021-07-11,27.7548
2021-07-12,27.8058
2021-07-13,27.6657
2021-07-14,27.6657
2021-07-15,27.779
2021-07-16,27.9394
2021-07-17,27.9394
2021-07-18,27.9394
2021-07-19,27.5385
2021-07-20,27.821
2021-07-21,27.6836
2021-07-22,27.6632
2021-07-23,27.8516
2021-07-24,27.8516
2021-07-25,27.8516
2021-07-26,27.7905
2021-07-27,28.1494
2021-07-28,28.0209
2021-07-29,28.0769
2021-07-30,27.9738
2021-07-31,27.9738
2021-08-01,27.9738
2021-08-02,28.0094
2021-08-03,28.0769
2021-08-04,28.0355
2021-08-05,28.2315
2021-08-06,28.2633
2021-08-07,28.2633
2021-08-08,28.2633
2021-08-09,28.3041
2021-08-10,28.3168
2021-08-11,28.3397
2021-08-12,28.3104
2021-08-13,28.355
2021-08-14,28.355
2021-08-15,28.355
2021-08-16,28.3168
2021-08-17,28.3563
2021-08-18,28.3346
2021-08-19,28.3385
2021-08-20,28.5052
2021-08-21,28.5052
2021-08-22,28.5052
2021-08-23,28.4632
2021-08-24,28.3792
2021-08-25,28.4161
2021-08-26,28.3792
2021-08-27,28.3996
2021-08-28,28.3996
2021-08-29,28.3996
2021-08-30,28.3677
2021-08-31,28.3601
2021-09-01,28.4912
2021-09-02,28.588
2021-09-03,28.4123
2021-09-04,28.4123
2021-09-05,28.4123
2021-09-06,28.4123
2021-09-07,28.2252
2021-09-08,28.4861
2021-09-09,28.3894
2021-09-10,28.1602
2021-09-11,28.1602
2021-09-12,28.1602
2021-09-13,28.0686
2021-09-14,27.9884
2021-09-15,27.9196
2021-09-16,28.0062
2021-09-17,27.553
2021-09-18,27.553
2021-09-19,27.553
2021-09-20,27.5441
2021-09-21,27.4741
2021-09-22,27.5466
2021-09-23,27.5212
2021-09-24,27.5161
2021-09-25,27.5161
2021-09-26,27.5161
2021-09-27,27.3748
2021-09-28,27.2258
2021-09-29,27.4423
2021-09-30,27.1409
2021-10-01,27.1355
2021-10-02,27.1355
2021-10-03,27.1355
2021-10-04,27.3148
2021-10-05,27.4192
2021-10-06,27.6186
2021-10-07,27.5891
2021-10-08,27.4647
2021-10-09,27.4647
2021-10-10,27.4647
2021-10-11,27.1997
2021-10-12,27.2867
2021-10-13,27.4433
2021-10-14,27.5891
2021-10-15,27.5864
2021-10-16,27.5864
2021-10-17,27.5864
2021-10-18,27.4085
2021-10-19,27.5102
2021-10-20,27.644
2021-10-21,27.6346
2021-10-22,27.7149
2021-10-23,27.7149
2021-10-24,27.7149
2021-10-25,27.6681
2021-10-26,27.7644
2021-10-27,27.4232
2021-10-28,27.5022
2021-10-29,27.3603
2021-10-30,27.3603
2021-10-31,27.3603
2021-11-01,27.3095
2021-11-02,27.3242
2021-11-03,27.3483
2021-11-04,27.367
2021-11-05,27.4647
2021-11-06,27.4647
2021-11-07,27.4647
2021-11-08,27.2238
2021-11-09,27.2466
2021-11-10,27.3362
2021-11-11,27.2452
2021-11-12,27.1743
2021-11-13,27.1743
2021-11-14,27.1743
2021-11-15,27.3402
2021-11-16,27.2854
2021-11-17,27.28
2021-11-18,27.0967
2021-11-19,27.07
2021-11-20,27.07
2021-11-21,27.07
2021-11-22,27.3055
2021-11-23,27.2131
2021-11-24,27.2038
2021-11-25,27.2038
2021-11-26,27.0004
2021-11-27,27.0004
2021-11-28,27.0004
2021-11-29,27.1114
2021-11-30,26.6899
2021-12-01,26.7983
2021-12-02,26.9121
2021-12-03,27.165
2021-12-04,27.165
2021-12-05,27.165
2021-12-06,27.4727
2021-12-07,27.5824
2021-12-08,27.5169
2021-12-09,27.6119
2021-12-10,27.7443
2021-12-11,27.7443
2021-12-12,27.7443
2021-12-13,27.8715
2021-12-14,27.9103
2021-12-15,28.1966
2021-12-16,28.2943
2021-12-17,27.7952
2021-12-18,27.7952
2021-12-19,27.7952
2021-12-20,27.8661
2021-12-21,27.7791
2021-12-22,27.8086
2021-12-23,27.8246
2021-12-24,27.8246
2021-12-25,27.8246
2021-12-26,27.8246
2021-12-27,27.9624
2021-12-28,28.0802
2021-12-29,28.1672
2021-12-30,28.1591
2021-12-31,27.6823
2022-01-01,27.6823
2022-01-02,27.6823
2022-01-03,27.6357
2022-01-04,27.6616
2022-01-05,27.6447
2022-01-06,27.6862
2022-01-07,27.7018
2022-01-08,27.7018
2022-01-09,27.7018
2022-01-10,27.7614
2022-01-11,27.5838
2022-01-12,27.6395
2022-01-13,27.7199
2022-01-14,27.6616
2022-01-15,27.6616
2022-01-16,27.6616
2022-01-17,27.6616
2022-01-18,27.532
2022-01-19,27.5696
2022-01-20,27.5294
2022-01-21,27.5423
2022-01-22,27.5423
2022-01-23,27.5423
2022-01-24,27.3376
2022-01-25,27.4348
2022-01-26,27.5061
2022-01-27,27.7173
2022-01-28,27.773
2022-01-29,27.773
2022-01-30,27.773
2022-01-31,27.7977
2022-02-01,27.5449
2022-02-02,27.7717
2022-02-03,27.7497
2022-02-04,27.7419
2022-02-05,27.7419
2022-02-06,27.7419
2022-02-07,27.6901
2022-02-08,27.7329
2022-02-09,27.8093
2022-02-10,27.208
2022-02-11,27.2443
2022-02-12,27.2443
2022-02-13,27.2443
2022-02-14,27.23
2022-02-15,27.2637
2022-02-16,27.287
2022-02-17,27.554
2022-02-18,27.6577
2022-02-19,27.6577
2022-02-20,27.6577
2022-02-21,27.6577
2022-02-22,27.5255
2022-02-23,27.3868
2022-02-24,27.449
2022-02-25,27.9947
2022-02-26,27.9947
2022-02-27,27.9947
2022-02-28,27.948
2022-03-01,27.7419
2022-03-02,28.0491
2022-03-03,28.4171
2022-03-04,28.7632
2022-03-05,28.7632
2022-03-06,28.7632
2022-03-07,28.6629
2022-03-08,28.5411
2022-03-09,28.3933
2022-03-10,28.6875
2022-03-11,28.6448
2022-03-12,28.6448
2022-03-13,28.6448
2022-03-14,28.5864
2022-03-15,28.7471
2022-03-16,28.751
2022-03-17,28.7494
2022-03-18,28.5278
2022-03-19,28.5278
2022-03-20,28.5278
2022-03-21,28.6613
2022-03-22,28.4811
2022-03-23,28.6431
2022-03-24,28.7507
2022-03-25,29.0176
2022-03-26,29.0176
2022-03-27,29.0176
2022-03-28,28.9982
2022-03-29,29.1135
2022-03-30,29.3688
2022-03-31,27.2004
2022-04-01,27.5269
2022-04-02,27.5269
2022-04-03,27.5269
2022-04-04,27.3702
2022-04-05,27.4491
2022-04-06,27.8462
2022-04-07,27.6931
2022-04-08,27.8151
2022-04-09,27.8151
2022-04-10,27.8151
2022-04-11,27.7565
2022-04-12,27.8749
2022-04-13,27.729
2022-04-14,27.7936
2022-04-15,27.7936
2022-04-16,27.7936
2022-04-17,27.7936
2022-04-18,27.7936
2022-04-19,27.8653
2022-04-20,28.0268
2022-04-21,27.9263
2022-04-22,27.7505
2022-04-23,27.7505
2022-04-24,27.7505
2022-04-25,27.6178
2022-04-26,27.4766
2022-04-27,27.4587
2022-04-28,27.5962
2022-04-29,27.0605
2022-04-30,27.0605
2022-05-01,27.0605
2022-05-02,26.7854
2022-05-03,26.8894
2022-05-04,27.027
2022-05-05,26.7962
2022-05-06,26.8978
2022-05-07,26.8978
2022-05-08,26.8978
2022-05-09,26.8787
2022-05-10,26.7459
2022-05-11,26.9492
2022-05-12,26.7818
2022-05-13,26.9134
2022-05-14,26.9134
2022-05-15,26.9134
2022-05-16,26.9803
2022-05-17,26.8894
2022-05-18,26.734
2022-05-19,26.795
2022-05-20,26.783
2022-05-21,26.783
2022-05-22,26.783
2022-05-23,27.0306
2022-05-24,27.4312
2022-05-25,27.2972
2022-05-26,27.3176
2022-05-27,27.4503
2022-05-28,27.4503
2022-05-29,27.4503
2022-05-30,27.4503
2022-05-31,27.2602
2022-06-01,27.2422
2022-06-02,27.2697
2022-06-03,27.186
2022-06-04,27.186
2022-06-05,27.186
2022-06-06,27.2434
2022-06-07,27.4204
2022-06-08,27.1035
2022-06-09,26.7495
2022-06-10,26.6371
2022-06-11,26.6371
2022-06-12,26.6371
2022-06-13,25.9805
2022-06-14,25.6337
2022-06-15,25.6457
2022-06-16,25.3347
2022-06-17,25.2283
2022-06-18,25.2283
2022-06-19,25.2283
2022-06-20,25.2283
2022-06-21,25.3981
2022-06-22,25.489
2022-06-23,25.7844
2022-06-24,26.0882
2022-06-25,26.0882
2022-06-26,26.0882
2022-06-27,26.2604
2022-06-28,26.3656
2022-06-29,26.4637
2022-06-30,27.8327
2022-07-01,28.1318
2022-07-02,28.1318
2022-07-03,28.1318
2022-07-04,28.1318
2022-07-05,27.5149
2022-07-06,27.7594
2022-07-07,27.6577
2022-07-08,27.5968
2022-07-09,27.5968
2022-07-10,27.5968
2022-07-11,27.7396
2022-07-12,27.6415
2022-07-13,27.5546
2022-07-14,27.5546
2022-07-15,27.6378
2022-07-16,27.6378
2022-07-17,27.6378
2022-07-18,27.4504
2022-07-19,27.5025
2022-07-20,27.1761
2022-07-21,27.1835
2022-07-22,27.4603
2022-07-23,27.4603
2022-07-24,27.4603
2022-07-25,27.6043
2022-07-26,27.7706
2022-07-27,27.819
2022-07-28,28.138
2022-07-29,28.2733
2022-07-30,28.2733
2022-07-31,28.2733
2022-08-01,28.2882
2022-08-02,28.2236
2022-08-03,28.2882
2022-08-04,28.1119
2022-08-05,28.1243
2022-08-06,28.1243
2022-08-07,28.1243
2022-08-08,28.205
2022-08-09,28.5525
2022-08-10,28.5165
2022-08-11,28.6493
2022-08-12,28.8454
2022-08-13,28.8454
2022-08-14,28.8454
2022-08-15,28.9882
2022-08-16,28.9919
2022-08-17,28.8529
2022-08-18,28.9112
2022-08-19,28.9981
2022-08-20,28.9981
2022-08-21,28.9981
2022-08-22,28.8119
2022-08-23,28.7176
2022-08-24,28.7648
2022-08-25,28.8305
2022-08-26,28.6357
2022-08-27,28.6357
2022-08-28,28.6357
2022-08-29,28.6704
2022-08-30,28.416
2022-08-31,28.2782
2022-09-01,28.5761
2022-09-02,28.3775
2022-09-03,28.3775
2022-09-04,28.3775
2022-09-05,28.3775
2022-09-06,28.385
2022-09-07,28.8926
2022-09-08,28.8169
2022-09-09,28.9187
2022-09-10,28.9187
2022-09-11,28.9187
2022-09-12,28.977
2022-09-13,28.6059
2022-09-14,28.7387
2022-09-15,28.3105
2022-09-16,28.2236
2022-09-17,28.2236
2022-09-18,28.2236
2022-09-19,28.3477
2022-09-20,28.071
2022-09-21,27.8128
2022-09-22,27.8116
2022-09-23,27.6974
2022-09-24,27.6974
2022-09-25,27.6974
2022-09-26,27.3685
2022-09-27,27.2059
2022-09-28,27.3871
2022-09-29,26.774
2022-09-30,24.689
2022-10-01,24.689
2022-10-02,24.689
2022-10-03,24.9031
2022-10-04,25.0968
2022-10-05,24.8097
2022-10-06,24.1947
2022-10-07,23.8279
2022-10-08,23.8279
2022-10-09,23.8279
2022-10-10,23.6992
2022-10-11,23.6924
2022-10-12,23.3177
2022-10-13,23.7163
2022-10-14,23.4874
2022-10-15,23.4874
2022-10-16,23.4874
2022-10-17,23.7721
2022-10-18,24.1013
2022-10-19,23.9578
2022-10-20,23.6457
2022-10-21,23.8234
2022-10-22,23.8234
2022-10-23,23.8234
2022-10-24,23.8291
2022-10-25,24.0147
2022-10-26,24.0261
2022-10-27,24.0318
2022-10-28,24.5284
2022-10-29,24.5284
2022-10-30,24.5284
2022-10-31,24.3541
2022-11-01,24.402
2022-11-02,24.23
2022-11-03,24.3257
2022-11-04,24.386
2022-11-05,24.386
2022-11-06,24.386
2022-11-07,24.1901
2022-11-08,24.2562
2022-11-09,24.2015
2022-11-10,24.7448
2022-11-11,24.599
2022-11-12,24.599
2022-11-13,24.599
2022-11-14,24.4612
2022-11-15,24.6241
2022-11-16,24.7038
2022-11-17,24.4829
2022-11-18,24.6378
2022-11-19,24.6378
2022-11-20,24.6378
2022-11-21,24.4555
2022-11-22,24.5318
2022-11-23,24.6252
2022-11-24,24.6252
2022-11-25,24.6583
2022-11-26,24.6583
2022-11-27,24.6583
2022-11-28,24.7175
2022-11-29,24.5842
2022-11-30,24.7984
2022-12-01,24.8109
2022-12-02,24.6901
2022-12-03,24.6901
2022-12-04,24.6901
2022-12-05,24.5762
2022-12-06,24.7824
2022-12-07,24.6161
2022-12-08,24.9863
2022-12-09,24.9328
2022-12-10,24.9328
2022-12-11,24.9328
2022-12-12,25.2699
2022-12-13,25.3052
2022-12-14,25.3211
2022-12-15,25.1514
2022-12-16,24.7767
2022-12-17,24.7767
2022-12-18,24.7767
2022-12-19,24.7038
2022-12-20,24.7368
2022-12-21,24.9601
2022-12-22,24.8826
2022-12-23,25.0865
2022-12-24,25.0865
2022-12-25,25.0865
2022-12-26,25.0865
2022-12-27,25.1651
2022-12-28,25.0501
2022-12-29,25.1594
2022-12-30,24.0111
2022-12-31,24.0111
2023-01-01,24.0111
2023-01-02,24.0111
2023-01-03,24.0477
2023-01-04,24.2361
2023-01-05,23.9059
2023-01-06,24.2228
2023-01-07,24.2228
2023-01-08,24.2228
2023-01-09,24.3359
2023-01-10,24.2871
2023-01-11,24.3647
2023-01-12,24.2173
2023-01-13,24.0555
2023-01-14,24.0555
2023-01-15,24.0555
2023-01-16,24.0555
2023-01-17,23.9868
2023-01-18,23.6088
2023-01-19,23.4603
2023-01-20,23.6166
2023-01-21,23.6166
2023-01-22,23.6166
2023-01-23,23.5944
2023-01-24,23.5567
2023-01-25,23.5545
2023-01-26,23.5478
2023-01-27,23.5745
2023-01-28,23.5745
2023-01-29,23.5745
2023-01-30,23.6565
2023-01-31,23.8826
2023-02-01,23.8626
2023-02-02,23.6986
2023-02-03,23.4825
2023-02-04,23.4825
2023-02-05,23.4825
2023-02-06,23.5999
2023-02-07,23.5878
2023-02-08,23.4293
2023-02-09,23.3982
2023-02-10,23.5844
2023-02-11,23.5844
2023-02-12,23.5844
2023-02-13,23.6243
2023-02-14,23.5866
2023-02-15,23.6432
2023-02-16,23.5534
2023-02-17,23.764
2023-02-18,23.764
2023-02-19,23.764
2023-02-20,23.764
2023-02-21,23.5357
2023-02-22,23.488
2023-02-23,24.2013
2023-02-24,24.2814
2023-02-25,24.2814
2023-02-26,24.2814
2023-02-27,24.1096
2023-02-28,23.8942
2023-03-01,23.5589
2023-03-02,23.7354
2023-03-03,23.8519
2023-03-04,23.8519
2023-03-05,23.8519
2023-03-06,23.8013
2023-03-07,23.493
2023-03-08,23.6142
2023-03-09,23.5436
2023-03-10,23.2788
2023-03-11,23.2788
2023-03-12,23.2788
2023-03-13,23.56
2023-03-14,23.6576
2023-03-15,23.8333
2023-03-16,23.8628
2023-03-17,23.6057
2023-03-18,23.6057
2023-03-19,23.6057
