,WMT US Equity
2020-12-13,21.272
2020-12-14,21.1013
2020-12-15,21.0925
2020-12-16,21.0735
2020-12-17,21.1582
2020-12-18,21.1393
2020-12-19,21.1393
2020-12-20,21.1393
2020-12-21,21.1418
2020-12-22,20.9181
2020-12-23,20.7942
2020-12-24,20.8296
2020-12-25,20.8296
2020-12-26,20.8296
2020-12-27,20.8296
2020-12-28,21.047
2020-12-29,20.9307
2020-12-30,20.9155
2020-12-31,20.9117
2021-01-01,20.9117
2021-01-02,20.9117
2021-01-03,20.9117
2021-01-04,21.2126
2021-01-05,21.114
2021-01-06,21.229
2021-01-07,21.2278
2021-01-08,21.2252
2021-01-09,21.2252
2021-01-10,21.2252
2021-01-11,21.3087
2021-01-12,21.521
2021-01-13,21.3289
2021-01-14,21.2682
2021-01-15,20.9737
2021-01-16,20.9737
2021-01-17,20.9737
2021-01-18,20.9737
2021-01-19,20.8157
2021-01-20,21.0837
2021-01-21,21.0002
2021-01-22,21.1873
2021-01-23,21.1873
2021-01-24,21.1873
2021-01-25,21.1709
2021-01-26,21.3365
2021-01-27,20.8726
2021-01-28,20.8612
2021-01-29,19.9396
2021-01-30,19.9396
2021-01-31,19.9396
2021-02-01,19.7865
2021-02-02,19.9747
2021-02-03,20.0287
2021-02-04,20.1955
2021-02-05,20.4252
2021-02-06,20.4252
2021-02-07,20.4252
2021-02-08,20.5092
2021-02-09,20.6096
2021-02-10,20.3963
2021-02-11,20.3825
2021-02-12,20.439
2021-02-13,20.439
2021-02-14,20.439
2021-02-15,20.439
2021-02-16,20.5883
2021-02-17,20.7815
2021-02-18,19.5845
2021-02-19,19.6698
2021-02-20,19.6698
2021-02-21,19.6698
2021-02-22,19.5882
2021-02-23,19.3097
2021-02-24,19.0261
2021-02-25,18.868
2021-02-26,18.6133
2021-02-27,18.6133
2021-02-28,18.6133
2021-03-01,18.7952
2021-03-02,18.6371
2021-03-03,18.3209
2021-03-04,18.3134
2021-03-05,18.5129
2021-03-06,18.5129
2021-03-07,18.5129
2021-03-08,18.3573
2021-03-09,18.484
2021-03-10,18.8968
2021-03-11,18.8906
2021-03-12,19.1403
2021-03-13,19.1403
2021-03-14,19.1403
2021-03-15,19.0537
2021-03-16,19.0487
2021-03-17,18.9094
2021-03-18,18.6246
2021-03-19,18.7703
2021-03-20,18.7703
2021-03-21,18.7703
2021-03-22,18.849
2021-03-23,19.0451
2021-03-24,18.9414
2021-03-25,19.0539
2021-03-26,19.1938
2021-03-27,19.1938
2021-03-28,19.1938
2021-03-29,19.3862
2021-03-30,19.27
2021-03-31,19.2813
2021-04-01,19.255
2021-04-02,19.255
2021-04-03,19.255
2021-04-04,19.255
2021-04-05,19.731
2021-04-06,19.8147
2021-04-07,19.7773
2021-04-08,19.766
2021-04-09,19.7748
2021-04-10,19.7748
2021-04-11,19.7748
2021-04-12,19.7773
2021-04-13,19.7235
2021-04-14,19.7173
2021-04-15,19.8222
2021-04-16,19.8785
2021-04-17,19.8785
2021-04-18,19.8785
2021-04-19,19.766
2021-04-20,19.9009
2021-04-21,19.9522
2021-04-22,19.761
2021-04-23,19.7675
2021-04-24,19.7675
2021-04-25,19.7675
2021-04-26,19.5192
2021-04-27,19.5778
2021-04-28,19.5167
2021-04-29,19.7338
2021-04-30,18.1516
2021-05-01,18.1516
2021-05-02,18.1516
2021-05-03,18.4082
2021-05-04,18.2456
2021-05-05,18.2317
2021-05-06,18.2839
2021-05-07,18.1852
2021-05-08,18.1852
2021-05-09,18.1852
2021-05-10,18.2572
2021-05-11,18.1098
2021-05-12,17.6907
2021-05-13,17.9577
2021-05-14,18.1063
2021-05-15,18.1063
2021-05-16,18.1063
2021-05-17,18.0332
2021-05-18,18.3838
2021-05-19,18.3849
2021-05-20,18.443
2021-05-21,18.3652
2021-05-22,18.3652
2021-05-23,18.3652
2021-05-24,18.3664
2021-05-25,18.4337
2021-05-26,18.414
2021-05-27,18.3582
2021-05-28,18.3977
2021-05-29,18.3977
2021-05-30,18.3977
2021-05-31,18.3977
2021-06-01,18.3548
2021-06-02,18.3188
2021-06-03,18.3478
2021-06-04,18.3105
2021-06-05,18.3105
2021-06-06,18.3105
2021-06-07,18.2006
2021-06-08,18.0769
2021-06-09,17.9902
2021-06-10,18.0827
2021-06-11,18.1833
2021-06-12,18.1833
2021-06-13,18.1833
2021-06-14,18.1613
2021-06-15,18.0965
2021-06-16,17.767
2021-06-17,17.8329
2021-06-18,17.538
2021-06-19,17.538
2021-06-20,17.538
2021-06-21,17.6803
2021-06-22,17.7531
2021-06-23,17.6294
2021-06-24,17.7392
2021-06-25,17.9266
2021-06-26,17.9266
2021-06-27,17.9266
2021-06-28,17.8768
2021-06-29,17.7843
2021-06-30,18.2145
2021-07-01,18.0179
2021-07-02,18.1093
2021-07-03,18.1093
2021-07-04,18.1093
2021-07-05,18.1093
2021-07-06,18.0896
2021-07-07,18.063
2021-07-08,18.0491
2021-07-09,18.1312
2021-07-10,18.1312
2021-07-11,18.1312
2021-07-12,18.1023
2021-07-13,18.1636
2021-07-14,18.2758
2021-07-15,18.2885
2021-07-16,18.2769
2021-07-17,18.2769
2021-07-18,18.2769
2021-07-19,18.2388
2021-07-20,18.3128
2021-07-21,18.2318
2021-07-22,18.2434
2021-07-23,18.3775
2021-07-24,18.3775
2021-07-25,18.3775
2021-07-26,18.4007
2021-07-27,18.4018
2021-07-28,18.3347
2021-07-29,18.3556
2021-07-30,17.3963
2021-07-31,17.3963
2021-08-01,17.3963
2021-08-02,17.36
2021-08-03,17.5357
2021-08-04,17.4281
2021-08-05,17.719
2021-08-06,17.6904
2021-08-07,17.6904
2021-08-08,17.6904
2021-08-09,17.7289
2021-08-10,18.0691
2021-08-11,18.2151
2021-08-12,18.1109
2021-08-13,18.1624
2021-08-14,18.1624
2021-08-15,18.1624
2021-08-16,18.2964
2021-08-17,18.2909
2021-08-18,18.1152
2021-08-19,18.2261
2021-08-20,18.3732
2021-08-21,18.3732
2021-08-22,18.3732
2021-08-23,18.2634
2021-08-24,18.0933
2021-08-25,18.0999
2021-08-26,17.9232
2021-08-27,17.832
2021-08-28,17.832
2021-08-29,17.832
2021-08-30,17.9616
2021-08-31,18.0055
2021-09-01,17.9704
2021-09-02,17.9765
2021-09-03,18.0519
2021-09-04,18.0519
2021-09-05,18.0519
2021-09-06,18.0519
2021-09-07,17.8356
2021-09-08,17.8564
2021-09-09,17.7428
2021-09-10,17.6849
2021-09-11,17.6849
2021-09-12,17.6849
2021-09-13,17.5942
2021-09-14,17.5112
2021-09-15,17.5385
2021-09-16,17.591
2021-09-17,17.5582
2021-09-18,17.5582
2021-09-19,17.5582
2021-09-20,17.3408
2021-09-21,17.3714
2021-09-22,17.3353
2021-09-23,17.3441
2021-09-24,17.3878
2021-09-25,17.3878
2021-09-26,17.3878
2021-09-27,17.2873
2021-09-28,17.0961
2021-09-29,17.0896
2021-09-30,16.9738
2021-10-01,16.7193
2021-10-02,16.7193
2021-10-03,16.7193
2021-10-04,16.5751
2021-10-05,16.6723
2021-10-06,16.7815
2021-10-07,16.9585
2021-10-08,17.0044
2021-10-09,17.0044
2021-10-10,17.0044
2021-10-11,16.9902
2021-10-12,16.9738
2021-10-13,16.8635
2021-10-14,17.0273
2021-10-15,17.1016
2021-10-16,17.1016
2021-10-17,17.1016
2021-10-18,17.225
2021-10-19,17.5538
2021-10-20,17.6969
2021-10-21,17.7854
2021-10-22,17.9525
2021-10-23,17.9525
2021-10-24,17.9525
2021-10-25,18.1404
2021-10-26,17.9973
2021-10-27,17.864
2021-10-28,17.9645
2021-10-29,18.269
2021-10-30,18.269
2021-10-31,18.269
2021-11-01,18.3094
2021-11-02,18.3017
2021-11-03,18.352
2021-11-04,18.472
2021-11-05,18.3574
2021-11-06,18.3574
2021-11-07,18.3574
2021-11-08,18.2526
2021-11-09,18.3094
2021-11-10,18.162
2021-11-11,18.1685
2021-11-12,18.0878
2021-11-13,18.0878
2021-11-14,18.0878
2021-11-15,17.995
2021-11-16,17.5867
2021-11-17,17.4524
2021-11-18,17.5856
2021-11-19,17.5015
2021-11-20,17.5015
2021-11-21,17.5015
2021-11-22,17.7624
2021-11-23,17.8749
2021-11-24,17.9546
2021-11-25,17.9546
2021-11-26,17.7755
2021-11-27,17.7755
2021-11-28,17.7755
2021-11-29,17.5277
2021-11-30,17.3094
2021-12-01,16.8498
2021-12-02,16.6685
2021-12-03,16.89
2021-12-04,16.89
2021-12-05,16.89
2021-12-06,17.0518
2021-12-07,17.003
2021-12-08,16.8509
2021-12-09,16.9975
2021-12-10,17.2723
2021-12-11,17.2723
2021-12-12,17.2723
2021-12-13,17.5481
2021-12-14,17.6969
2021-12-15,17.7871
2021-12-16,17.5232
2021-12-17,17.0247
2021-12-18,17.0247
2021-12-19,17.0247
2021-12-20,17.0736
2021-12-21,17.1192
2021-12-22,17.1387
2021-12-23,17.1051
2021-12-24,17.1051
2021-12-25,17.1051
2021-12-26,17.1051
2021-12-27,17.243
2021-12-28,17.4624
2021-12-29,17.4547
2021-12-30,17.5047
2021-12-31,17.6698
2022-01-01,17.6698
2022-01-02,17.6698
2022-01-03,17.6654
2022-01-04,17.3776
2022-01-05,17.5862
2022-01-06,17.5427
2022-01-07,17.6915
2022-01-08,17.6915
2022-01-09,17.6915
2022-01-10,17.6611
2022-01-11,17.6166
2022-01-12,17.534
2022-01-13,17.7545
2022-01-14,17.71
2022-01-15,17.71
2022-01-16,17.71
2022-01-17,17.71
2022-01-18,17.4341
2022-01-19,17.5883
2022-01-20,17.2929
2022-01-21,17.1811
2022-01-22,17.1811
2022-01-23,17.1811
2022-01-24,17.1822
2022-01-25,16.8509
2022-01-26,16.6989
2022-01-27,16.7087
2022-01-28,16.8911
2022-01-29,16.8911
2022-01-30,16.8911
2022-01-31,16.923
2022-02-01,17.0406
2022-02-02,17.0342
2022-02-03,17.0492
2022-02-04,16.8717
2022-02-05,16.8717
2022-02-06,16.8717
2022-02-07,16.7252
2022-02-08,16.7284
2022-02-09,16.6963
2022-02-10,16.5242
2022-02-11,16.444
2022-02-12,16.444
2022-02-13,16.444
2022-02-14,16.2964
2022-02-15,16.3413
2022-02-16,16.2515
2022-02-17,16.8236
2022-02-18,16.7284
2022-02-19,16.7284
2022-02-20,16.7284
2022-02-21,16.7284
2022-02-22,16.5637
2022-02-23,16.4141
2022-02-24,16.3584
2022-02-25,16.5563
2022-02-26,16.5563
2022-02-27,16.5563
2022-02-28,16.4258
2022-03-01,16.5146
2022-03-02,16.5327
2022-03-03,16.8674
2022-03-04,17.2449
2022-03-05,17.2449
2022-03-06,17.2449
2022-03-07,17.1219
2022-03-08,16.8086
2022-03-09,16.8856
2022-03-10,17.2246
2022-03-11,17.1647
2022-03-12,17.1647
2022-03-13,17.1647
2022-03-14,17.3764
2022-03-15,17.5614
2022-03-16,17.5154
2022-03-17,17.479
2022-03-18,17.4011
2022-03-19,17.4011
2022-03-20,17.4011
2022-03-21,17.2728
2022-03-22,17.2272
2022-03-23,17.0309
2022-03-24,17.1243
2022-03-25,17.19
2022-03-26,17.19
2022-03-27,17.19
2022-03-28,17.4605
2022-03-29,17.591
2022-03-30,17.871
2022-03-31,17.7703
2022-04-01,17.992
2022-04-02,17.992
2022-04-03,17.992
2022-04-04,17.9951
2022-04-05,18.0407
2022-04-06,18.4141
2022-04-07,18.5785
2022-04-08,18.6708
2022-04-09,18.6708
2022-04-10,18.6708
2022-04-11,18.3399
2022-04-12,18.2274
2022-04-13,18.6507
2022-04-14,18.6358
2022-04-15,18.6358
2022-04-16,18.6358
2022-04-17,18.6358
2022-04-18,18.5085
2022-04-19,18.6963
2022-04-20,18.9063
2022-04-21,18.9318
2022-04-22,18.6185
2022-04-23,18.6185
2022-04-24,18.6185
2022-04-25,18.627
2022-04-26,18.453
2022-04-27,18.3405
2022-04-28,18.5496
2022-04-29,19.9216
2022-04-30,19.9216
2022-05-01,19.9216
2022-05-02,19.8075
2022-05-03,19.8674
2022-05-04,20.1059
2022-05-05,19.8934
2022-05-06,19.5339
2022-05-07,19.5339
2022-05-08,19.5339
2022-05-09,19.7317
2022-05-10,19.4909
2022-05-11,19.3146
2022-05-12,19.2988
2022-05-13,19.3632
2022-05-14,19.3632
2022-05-15,19.3632
2022-05-16,19.3813
2022-05-17,17.4753
2022-05-18,16.467
2022-05-19,16.0871
2022-05-20,16.1018
2022-05-21,16.1018
2022-05-22,16.1018
2022-05-23,16.4862
2022-05-24,16.6591
2022-05-25,16.5732
2022-05-26,16.8705
2022-05-27,17.1509
2022-05-28,17.1509
2022-05-29,17.1509
2022-05-30,17.1509
2022-05-31,17.1679
2022-06-01,16.8084
2022-06-02,17.0412
2022-06-03,16.7338
2022-06-04,16.7338
2022-06-05,16.7338
2022-06-06,16.6832
2022-06-07,16.5143
2022-06-08,16.3939
2022-06-09,16.2498
2022-06-10,16.3263
2022-06-11,16.3263
2022-06-12,16.3263
2022-06-13,16.0685
2022-06-14,16.0742
2022-06-15,16.0652
2022-06-16,16.2047
2022-06-17,15.9425
2022-06-18,15.9425
2022-06-19,15.9425
2022-06-20,15.9425
2022-06-21,16.3792
2022-06-22,16.2126
2022-06-23,16.5424
2022-06-24,16.5537
2022-06-25,16.5537
2022-06-26,16.5537
2022-06-27,16.5987
2022-06-28,16.4017
2022-06-29,16.3511
2022-06-30,16.3128
2022-07-01,16.431
2022-07-02,16.431
2022-07-03,16.431
2022-07-04,16.431
2022-07-05,16.6134
2022-07-06,16.7124
2022-07-07,16.7338
2022-07-08,16.7428
2022-07-09,16.7428
2022-07-10,16.7428
2022-07-11,16.7484
2022-07-12,16.7057
2022-07-13,16.7394
2022-07-14,17.0152
2022-07-15,17.1559
2022-07-16,17.1559
2022-07-17,17.1559
2022-07-18,17.1222
2022-07-19,17.2111
2022-07-20,17.3327
2022-07-21,17.5477
2022-07-22,17.5094
2022-07-23,17.5094
2022-07-24,17.5094
2022-07-25,17.488
2022-07-26,16.3578
2022-07-27,16.8768
2022-07-28,17.2325
2022-07-29,17.6778
2022-07-30,17.6778
2022-07-31,17.6778
2022-08-01,17.7341
2022-08-02,17.7502
2022-08-03,17.4996
2022-08-04,16.9331
2022-08-05,17.0491
2022-08-06,17.0491
2022-08-07,17.0491
2022-08-08,17.1675
2022-08-09,17.3123
2022-08-10,17.3433
2022-08-11,17.4215
2022-08-12,17.6973
2022-08-13,17.6973
2022-08-14,17.6973
2022-08-15,17.741
2022-08-16,18.5191
2022-08-17,18.5363
2022-08-18,18.4846
2022-08-19,18.249
2022-08-20,18.249
2022-08-21,18.249
2022-08-22,17.9674
2022-08-23,17.9019
2022-08-24,18.0134
2022-08-25,18.1168
2022-08-26,17.6261
2022-08-27,17.6261
2022-08-28,17.6261
2022-08-29,17.7732
2022-08-30,17.7272
2022-08-31,17.7352
2022-09-01,17.9571
2022-09-02,17.6369
2022-09-03,17.6369
2022-09-04,17.6369
2022-09-05,17.6369
2022-09-06,17.5618
2022-09-07,17.9487
2022-09-08,18.0272
2022-09-09,18.0739
2022-09-10,18.0739
2022-09-11,18.0739
2022-09-12,18.2139
2022-09-13,17.8895
2022-09-14,17.8554
2022-09-15,17.6904
2022-09-16,17.6585
2022-09-17,17.6585
2022-09-18,17.6585
2022-09-19,17.7883
2022-09-20,17.6995
2022-09-21,17.8383
2022-09-22,17.6813
2022-09-23,17.3023
2022-09-24,17.3023
2022-09-25,17.3023
2022-09-26,17.4446
2022-09-27,17.4036
2022-09-28,17.6494
2022-09-29,17.5515
2022-09-30,17.2614
2022-10-01,17.2614
2022-10-02,17.2614
2022-10-03,17.5834
2022-10-04,17.7791
2022-10-05,17.6278
2022-10-06,17.4867
2022-10-07,17.1316
2022-10-08,17.1316
2022-10-09,17.1316
2022-10-10,17.2181
2022-10-11,17.5993
2022-10-12,17.4286
2022-10-13,17.555
2022-10-14,17.3444
2022-10-15,17.3444
2022-10-16,17.3444
2022-10-17,17.4514
2022-10-18,17.7666
2022-10-19,17.7234
2022-10-20,17.7609
2022-10-21,18.0693
2022-10-22,18.0693
2022-10-23,18.0693
2022-10-24,18.3664
2022-10-25,18.4415
2022-10-26,18.5632
2022-10-27,18.5166
2022-10-28,18.7191
2022-10-29,18.7191
2022-10-30,18.7191
2022-10-31,21.5978
2022-11-01,21.5141
2022-11-02,21.3912
2022-11-03,21.3872
2022-11-04,21.4199
2022-11-05,21.4199
2022-11-06,21.4199
2022-11-07,21.6135
2022-11-08,21.6579
2022-11-09,21.2238
2022-11-10,21.6017
2022-11-11,21.6305
2022-11-12,21.6305
2022-11-13,21.6305
2022-11-14,21.0825
2022-11-15,22.2661
2022-11-16,22.4047
2022-11-17,22.3393
2022-11-18,22.631
2022-11-19,22.631
2022-11-20,22.631
2022-11-21,22.7513
2022-11-22,22.8219
2022-11-23,22.9174
2022-11-24,22.9174
2022-11-25,23.0024
2022-11-26,23.0024
2022-11-27,23.0024
2022-11-28,23.0599
2022-11-29,22.9893
2022-11-30,22.9174
2022-12-01,22.9128
2022-12-02,22.8933
2022-12-03,22.8933
2022-12-04,22.8933
2022-12-05,22.6893
2022-12-06,22.4606
2022-12-07,22.3592
2022-12-08,22.3163
2022-12-09,21.8654
2022-12-10,21.8654
2022-12-11,21.8654
2022-12-12,22.2176
2022-12-13,22.1487
2022-12-14,22.0421
2022-12-15,21.8719
2022-12-16,21.5328
2022-12-17,21.5328
2022-12-18,21.5328
2022-12-19,21.5393
2022-12-20,21.7017
2022-12-21,21.8485
2022-12-22,21.6276
2022-12-23,21.6653
2022-12-24,21.6653
2022-12-25,21.6653
2022-12-26,21.6653
2022-12-27,21.6705
2022-12-28,21.3431
2022-12-29,21.4548
2022-12-30,21.408
2022-12-31,21.408
2023-01-01,21.408
2023-01-02,21.408
2023-01-03,21.6432
2023-01-04,21.664
2023-01-05,21.6003
2023-01-06,22.0564
2023-01-07,22.0564
2023-01-08,22.0564
2023-01-09,21.8186
2023-01-10,21.807
2023-01-11,21.972
2023-01-12,21.8005
2023-01-13,21.8628
2023-01-14,21.8628
2023-01-15,21.8628
2023-01-16,21.8628
2023-01-17,21.7485
2023-01-18,21.2846
2023-01-19,21.0234
2023-01-20,21.2456
2023-01-21,21.2456
2023-01-22,21.2456
2023-01-23,21.5185
2023-01-24,21.5679
2023-01-25,21.4795
2023-01-26,21.4626
2023-01-27,21.6042
2023-01-28,21.6042
2023-01-29,21.6042
2023-01-30,21.4548
2023-01-31,21.8124
2023-02-01,21.9181
2023-02-02,21.7794
2023-02-03,21.5273
2023-02-04,21.5273
2023-02-05,21.5273
2023-02-06,21.3913
2023-02-07,21.4309
2023-02-08,21.3306
2023-02-09,21.5022
2023-02-10,21.7926
2023-02-11,21.7926
2023-02-12,21.7926
2023-02-13,22.0818
2023-02-14,22.0263
2023-02-15,22.1689
2023-02-16,21.8653
2023-02-17,22.1517
2023-02-18,22.1517
2023-02-19,22.1517
2023-02-20,22.1517
2023-02-21,22.2692
2023-02-22,21.8613
2023-02-23,21.5775
2023-02-24,21.6276
2023-02-25,21.6276
2023-02-26,21.6276
2023-02-27,21.4916
2023-02-28,21.5827
2023-03-01,21.3213
2023-03-02,21.3676
2023-03-03,21.39
2023-03-04,21.39
2023-03-05,21.39
2023-03-06,21.3874
2023-03-07,21.2025
2023-03-08,21.0507
2023-03-09,20.9279
2023-03-10,20.9015
2023-03-11,20.9015
2023-03-12,20.9015
2023-03-13,20.9543
2023-03-14,21.0507
2023-03-15,21.254
2023-03-16,21.0745
2023-03-17,21.2145
2023-03-18,21.2145
2023-03-19,21.2145
