,NPO US Equity
2023-03-19,35.0919
2023-03-20,35.2755
2023-03-21,36.062
2023-03-22,35.3133
2023-03-23,35.5609
2023-03-24,35.4138
2023-03-25,35.4138
2023-03-26,35.4138
2023-03-27,35.969
2023-03-28,36.342
2023-03-29,36.5791
2023-03-30,36.7498
2023-03-31,28.0752
2023-04-01,28.0752
2023-04-02,28.0752
2023-04-03,27.9158
2023-04-04,27.1321
2023-04-05,26.7026
2023-04-06,26.3793
2023-04-07,26.3793
2023-04-08,26.3793
2023-04-09,26.3793
2023-04-10,26.8155
2023-04-11,26.8974
2023-04-12,26.9018
2023-04-13,26.7336
2023-04-14,26.6915
2023-04-15,26.6915
2023-04-16,26.6915
2023-04-17,27.0435
2023-04-18,26.8177
2023-04-19,26.7048
2023-04-20,26.6605
2023-04-21,26.7114
2023-04-22,26.7114
2023-04-23,26.7114
2023-04-24,26.6849
2023-04-25,26.2221
2023-04-26,25.5092
2023-04-27,26.1956
2023-04-28,25.9454
2023-04-29,25.9454
2023-04-30,25.9454
2023-05-01,25.828
2023-05-02,26.9929
2023-05-03,27.3605
2023-05-04,26.5678
2023-05-05,26.9664
2023-05-06,26.9664
2023-05-07,26.9664
2023-05-08,26.2335
2023-05-09,26.1981
2023-05-10,26.1206
2023-05-11,25.9302
2023-05-12,25.9346
2023-05-13,25.9346
2023-05-14,25.9346
2023-05-15,26.0631
2023-05-16,25.866
2023-05-17,26.6542
2023-05-18,27.0859
2023-05-19,27.1435
2023-05-20,27.1435
2023-05-21,27.1435
2023-05-22,27.1988
2023-05-23,27.3162
2023-05-24,27.1369
2023-05-25,27.8608
2023-05-26,28.2616
2023-05-27,28.2616
2023-05-28,28.2616
2023-05-29,28.2616
2023-05-30,27.9892
2023-05-31,27.4535
2023-06-01,27.6483
2023-06-02,29.1516
2023-06-03,29.1516
2023-06-04,29.1516
2023-06-05,28.7752
2023-06-06,29.9974
2023-06-07,31.2306
2023-06-08,31.4763
2023-06-09,31.4055
2023-06-10,31.4055
2023-06-11,31.4055
2023-06-12,31.5914
2023-06-13,32.6475
2023-06-14,32.9088
2023-06-15,33.108
2023-06-16,33.4778
2023-06-17,33.4778
2023-06-18,33.4778
2023-06-19,33.4778
2023-06-20,33.0106
2023-06-21,33.108
2023-06-22,33.1147
2023-06-23,32.9287
2023-06-24,32.9287
2023-06-25,32.9287
2023-06-26,33.4025
2023-06-27,33.3494
2023-06-28,33.7545
2023-06-29,34.6446
2023-06-30,103.6577
2023-07-01,103.6577
2023-07-02,103.6577
2023-07-03,104.0471
2023-07-04,104.0471
2023-07-05,103.7182
2023-07-06,103.161
2023-07-07,102.9797
2023-07-08,102.9797
2023-07-09,102.9797
2023-07-10,104.3425
2023-07-11,104.6379
2023-07-12,106.2423
2023-07-13,107.3232
2023-07-14,107.3433
2023-07-15,107.3433
2023-07-16,107.3433
2023-07-17,108.6457
2023-07-18,110.2501
2023-07-19,109.5855
2023-07-20,109.176
2023-07-21,106.0879
2023-07-22,106.0879
2023-07-23,106.0879
2023-07-24,106.0544
2023-07-25,106.3632
2023-07-26,105.5576
2023-07-27,105.5576
2023-07-28,105.6717
2023-07-29,105.6717
2023-07-30,105.6717
2023-07-31,107.1822
2023-08-01,108.2429
2023-08-02,107.3097
2023-08-03,106.6921
2023-08-04,105.8865
2023-08-05,105.8865
2023-08-06,105.8865
2023-08-07,106.6384
2023-08-08,98.6094
2023-08-09,102.6059
2023-08-10,104.0712
2023-08-11,104.1721
2023-08-12,104.1721
2023-08-13,104.1721
2023-08-14,102.5589
2023-08-15,102.0144
2023-08-16,101.7658
2023-08-17,100.2198
2023-08-18,98.7478
2023-08-19,98.7478
2023-08-20,98.7478
2023-08-21,99.4468
2023-08-22,99.7762
2023-08-23,101.0062
2023-08-24,101.4498
2023-08-25,102.5387
2023-08-26,102.5387
2023-08-27,102.5387
2023-08-28,103.4192
2023-08-29,104.1922
2023-08-30,105.671
2023-08-31,105.6911
2023-09-01,106.4977
2023-09-02,106.4977
2023-09-03,106.4977
2023-09-04,106.4977
2023-09-05,100.8113
2023-09-06,100.5021
2023-09-07,98.0286
2023-09-08,97.7059
2023-09-09,97.7059
2023-09-10,97.7059
2023-09-11,98.9696
2023-09-12,98.3781
2023-09-13,97.2959
2023-09-14,99.0771
2023-09-15,98.8083
2023-09-16,98.8083
2023-09-17,98.8083
2023-09-18,97.632
2023-09-19,98.5932
2023-09-20,95.3803
2023-09-21,95.9315
2023-09-22,95.0913
2023-09-23,95.0913
2023-09-24,95.0913
2023-09-25,95.1182
2023-09-26,94.8291
2023-09-27,96.8926
2023-09-28,97.0002
2023-09-29,159.119
2023-09-30,159.119
2023-10-01,159.119
2023-10-02,159.8928
2023-10-03,156.9246
2023-10-04,159.5579
2023-10-05,159.5694
2023-10-06,160.5626
2023-10-07,160.5626
2023-10-08,160.5626
2023-10-09,162.0525
2023-10-10,161.348
2023-10-11,162.7801
2023-10-12,162.9418
2023-10-13,160.759
2023-10-14,160.759
2023-10-15,160.759
2023-10-16,163.704
2023-10-17,165.1707
2023-10-18,159.0035
2023-10-19,156.0585
2023-10-20,153.7602
2023-10-21,153.7602
2023-10-22,153.7602
2023-10-23,154.3145
2023-10-24,155.3771
2023-10-25,153.8988
2023-10-26,154.2106
2023-10-27,151.2771
2023-10-28,151.2771
2023-10-29,151.2771
2023-10-30,152.0162
2023-10-31,147.4404
2023-11-01,153.8397
2023-11-02,153.2737
2023-11-03,156.2192
2023-11-04,156.2192
2023-11-05,156.2192
2023-11-06,158.1829
2023-11-07,155.5839
2023-11-08,154.5328
2023-11-09,157.871
2023-11-10,157.9403
2023-11-11,157.9403
2023-11-12,157.9403
2023-11-13,162.0756
2023-11-14,168.4864
2023-11-15,165.6102
2023-11-16,162.4799
2023-11-17,163.8891
2023-11-18,163.8891
2023-11-19,163.8891
2023-11-20,165.1366
2023-11-21,166.4188
2023-11-22,167.6432
2023-11-23,167.6432
2023-11-24,167.5277
2023-11-25,167.5277
2023-11-26,167.5277
2023-11-27,167.8742
2023-11-28,166.7191
2023-11-29,167.597
2023-11-30,167.5046
2023-12-01,171.1547
2023-12-02,171.1547
2023-12-03,171.1547
2023-12-04,172.9682
2023-12-05,171.6283
2023-12-06,169.9534
2023-12-07,174.8279
2023-12-08,175.2784
2023-12-09,175.2784
2023-12-10,175.2784
2023-12-11,177.9814
2023-12-12,176.1447
2023-12-13,181.4351
2023-12-14,188.5968
2023-12-15,192.9977
2023-12-16,192.9977
2023-12-17,192.9977
2023-12-18,193.5868
2023-12-19,194.869
2023-12-20,194.8343
2023-12-21,196.7287
2023-12-22,198.5422
2023-12-23,198.5422
2023-12-24,198.5422
2023-12-25,198.5422
2023-12-26,202.6659
2023-12-27,204.1098
2023-12-28,202.7121
2023-12-29,47.1682
2023-12-30,47.1682
2023-12-31,47.1682
2024-01-01,47.1682
2024-01-02,46.9042
2024-01-03,45.3742
2024-01-04,45.1238
2024-01-05,43.8933
2024-01-06,43.8933
2024-01-07,43.8933
2024-01-08,43.896
2024-01-09,43.4441
2024-01-10,43.5285
2024-01-11,43.8661
2024-01-12,43.7
2024-01-13,43.7
2024-01-14,43.7
2024-01-15,43.7
2024-01-16,43.5966
2024-01-17,43.5285
2024-01-18,45.4777
2024-01-19,45.2926
2024-01-20,45.2926
2024-01-21,45.2926
2024-01-22,46.3134
2024-01-23,46.5149
2024-01-24,46.7789
2024-01-25,47.7426
2024-01-26,47.5085
2024-01-27,47.5085
2024-01-28,47.5085
2024-01-29,47.0539
2024-01-30,46.7871
2024-01-31,45.1646
2024-02-01,46.8769
2024-02-02,47.4105
2024-02-03,47.4105
2024-02-04,47.4105
2024-02-05,46.7299
2024-02-06,46.9886
2024-02-07,46.4033
2024-02-08,47.2771
2024-02-09,47.8025
2024-02-10,47.8025
2024-02-11,47.8025
2024-02-12,48.8316
2024-02-13,46.8633
2024-02-14,47.661
2024-02-15,49.3924
2024-02-16,49.5557
2024-02-17,49.5557
2024-02-18,49.5557
2024-02-19,49.5557
2024-02-20,45.6165
2024-02-21,46.8715
2024-02-22,47.2526
2024-02-23,47.6746
2024-02-24,47.6746
2024-02-25,47.6746
2024-02-26,47.7209
2024-02-27,47.3861
2024-02-28,48.1934
2024-02-29,47.2818
2024-03-01,47.1994
2024-03-02,47.1994
2024-03-03,47.1994
2024-03-04,46.5514
2024-03-05,45.8678
2024-03-06,46.4032
2024-03-07,46.9962
2024-03-08,48.8111
2024-03-09,48.8111
2024-03-10,48.8111
2024-03-11,47.3751
2024-03-12,47.8337
2024-03-13,47.6909
2024-03-14,47.0292
2024-03-15,47.3449
2024-03-16,47.3449
2024-03-17,47.3449
2024-03-18,46.977
2024-03-19,47.2516
2024-03-20,48.3663
2024-03-21,49.7584
2024-03-22,49.0171
2024-03-23,49.0171
2024-03-24,49.0171
2024-03-25,48.4212
2024-03-26,48.5585
2024-03-27,50.3652
2024-03-28,50.8374
2024-03-29,50.8374
2024-03-30,50.8374
2024-03-31,50.8374
2024-04-01,49.8133
2024-04-02,49.3548
2024-04-03,50.1538
2024-04-04,50.626
2024-04-05,51.0736
2024-04-06,51.0736
2024-04-07,51.0736
2024-04-08,50.151
