,EBAY US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-07,11.56
2023-03-08,11.624
2023-03-09,11.3247
2023-03-10,11.1168
2023-03-11,11.1168
2023-03-12,11.1168
2023-03-13,10.8997
2023-03-14,10.9157
2023-03-15,10.8358
2023-03-16,10.982
2023-03-17,11.1214
2023-03-18,11.1214
2023-03-19,11.1214
2023-03-20,11.3452
2023-03-21,11.5075
2023-03-22,11.3041
2023-03-23,11.2105
2023-03-24,11.2584
2023-03-25,11.2584
2023-03-26,11.2584
2023-03-27,11.2447
2023-03-28,11.3064
2023-03-29,11.48
2023-03-30,11.544
2023-03-31,11.3684
2023-04-01,11.3684
2023-04-02,11.3684
2023-04-03,11.3466
2023-04-04,11.3587
2023-04-05,11.2424
2023-04-06,11.1746
2023-04-07,11.1746
2023-04-08,11.1746
2023-04-09,11.1746
2023-04-10,11.1334
2023-04-11,11.135
2023-04-12,10.9609
2023-04-13,11.1616
2023-04-14,11.1422
2023-04-15,11.1422
2023-04-16,11.1422
2023-04-17,11.2027
2023-04-18,11.2655
2023-04-19,11.1858
2023-04-20,11.106
2023-04-21,11.0407
2023-04-22,11.0407
2023-04-23,11.0407
2023-04-24,11.222
2023-04-25,11.2583
2023-04-26,11.1011
2023-04-27,11.6078
2023-04-28,11.8177
2023-04-29,11.8177
2023-04-30,11.8177
2023-05-01,11.632
2023-05-02,11.5017
2023-05-03,11.4173
2023-05-04,11.3232
2023-05-05,11.6247
2023-05-06,11.6247
2023-05-07,11.6247
2023-05-08,11.7646
2023-05-09,11.6681
2023-05-10,11.6705
2023-05-11,11.6609
2023-05-12,11.4511
2023-05-13,11.4511
2023-05-14,11.4511
2023-05-15,11.5041
2023-05-16,10.9976
2023-05-17,11.2026
2023-05-18,11.2605
2023-05-19,11.1061
2023-05-20,11.1061
2023-05-21,11.1061
2023-05-22,11.2605
2023-05-23,11.1785
2023-05-24,11.0627
2023-05-25,11.1399
2023-05-26,11.3184
2023-05-27,11.3184
2023-05-28,11.3184
2023-05-29,11.3184
2023-05-30,11.1399
2023-05-31,10.8794
2023-06-01,11.0531
2023-06-02,11.3256
2023-06-03,11.3256
2023-06-04,11.3256
2023-06-05,11.5427
2023-06-06,11.5162
2023-06-07,11.4872
2023-06-08,11.6199
2023-06-09,11.6681
2023-06-10,11.6681
2023-06-11,11.6681
2023-06-12,11.5017
2023-06-13,11.5982
2023-06-14,11.4896
2023-06-15,11.6223
2023-06-16,11.4872
2023-06-17,11.4872
2023-06-18,11.4872
2023-06-19,11.4872
2023-06-20,11.4342
2023-06-21,11.2557
2023-06-22,11.2002
2023-06-23,11.0796
2023-06-24,11.0796
2023-06-25,11.0796
2023-06-26,11.1013
2023-06-27,11.3449
2023-06-28,11.4342
2023-06-29,11.3763
2023-06-30,12.5079
2023-07-01,12.5079
2023-07-02,12.5079
2023-07-03,12.6386
2023-07-04,12.6386
2023-07-05,12.5902
2023-07-06,12.3046
2023-07-07,12.4039
2023-07-08,12.4039
2023-07-09,12.4039
2023-07-10,12.745
2023-07-11,13.0426
2023-07-12,12.9241
2023-07-13,12.8563
2023-07-14,12.9459
2023-07-15,12.9459
2023-07-16,12.9459
2023-07-17,13.1128
2023-07-18,13.3161
2023-07-19,13.558
2023-07-20,13.5121
2023-07-21,13.3911
2023-07-22,13.3911
2023-07-23,13.3911
2023-07-24,13.5363
2023-07-25,13.3838
2023-07-26,13.5024
2023-07-27,12.2123
2023-07-28,12.5375
2023-07-29,12.5375
2023-07-30,12.5375
2023-07-31,12.4171
2023-08-01,12.1882
2023-08-02,12.2364
2023-08-03,12.2003
2023-08-04,12.0654
2023-08-05,12.0654
2023-08-06,12.0654
2023-08-07,12.2581
2023-08-08,12.1786
2023-08-09,12.2147
2023-08-10,12.1232
2023-08-11,12.4147
2023-08-12,12.4147
2023-08-13,12.4147
2023-08-14,12.3014
2023-08-15,12.193
2023-08-16,12.0364
2023-08-17,12.0413
2023-08-18,12.0509
2023-08-19,12.0509
2023-08-20,12.0509
2023-08-21,12.0629
2023-08-22,12.1184
2023-08-23,12.2701
2023-08-24,12.087
2023-08-25,12.1954
2023-08-26,12.1954
2023-08-27,12.1954
2023-08-28,12.2629
2023-08-29,12.3713
2023-08-30,12.4749
2023-08-31,12.4821
2023-09-01,12.5592
2023-09-02,12.5592
2023-09-03,12.5592
2023-09-04,12.5592
2023-09-05,12.3641
2023-09-06,12.3231
2023-09-07,12.0822
2023-09-08,12.1569
2023-09-09,12.1569
2023-09-10,12.1569
2023-09-11,12.1762
2023-09-12,12.1762
2023-09-13,12.2244
2023-09-14,12.3809
2023-09-15,12.4291
2023-09-16,12.4291
2023-09-17,12.4291
2023-09-18,12.2725
2023-09-19,12.2027
2023-09-20,12.2195
2023-09-21,12.2749
2023-09-22,12.0846
2023-09-23,12.0846
2023-09-24,12.0846
2023-09-25,12.2509
2023-09-26,12.1714
2023-09-27,12.0268
2023-09-28,12.2099
2023-09-29,12.863
2023-09-30,12.863
2023-10-01,12.863
2023-10-02,12.7259
2023-10-03,12.4618
2023-10-04,12.571
2023-10-05,12.4872
2023-10-06,12.5888
2023-10-07,12.5888
2023-10-08,12.5888
2023-10-09,12.6751
2023-10-10,12.7183
2023-10-11,12.5989
2023-10-12,12.4923
2023-10-13,12.279
2023-10-14,12.279
2023-10-15,12.279
2023-10-16,12.4517
2023-10-17,12.4745
2023-10-18,12.3044
2023-10-19,12.114
2023-10-20,12.0175
2023-10-21,12.0175
2023-10-22,12.0175
2023-10-23,11.8677
2023-10-24,12.0759
2023-10-25,11.6468
2023-10-26,11.4082
2023-10-27,11.3142
2023-10-28,11.3142
2023-10-29,11.3142
2023-10-30,11.4793
2023-10-31,11.6291
2023-11-01,11.497
2023-11-02,11.5681
2023-11-03,11.9617
2023-11-04,11.9617
2023-11-05,11.9617
2023-11-06,11.916
2023-11-07,12.0201
2023-11-08,11.8119
2023-11-09,11.5561
2023-11-10,11.5363
2023-11-11,11.5363
2023-11-12,11.5363
2023-11-13,11.259
2023-11-14,11.6577
2023-11-15,11.727
2023-11-16,11.618
2023-11-17,11.6081
2023-11-18,11.6081
2023-11-19,11.6081
2023-11-20,11.4373
2023-11-21,11.67
2023-11-22,11.9796
2023-11-23,11.9796
2023-11-24,11.9399
2023-11-25,11.9399
2023-11-26,11.9399
2023-11-27,11.9078
2023-11-28,11.8533
2023-11-29,11.7319
2023-11-30,11.8236
2023-12-01,12.0018
2023-12-02,12.0018
2023-12-03,12.0018
2023-12-04,11.9746
2023-12-05,11.9399
2023-12-06,11.9375
2023-12-07,11.9399
2023-12-08,11.8929
2023-12-09,11.8929
2023-12-10,11.8929
2023-12-11,12.0093
2023-12-12,11.8483
2023-12-13,12.0588
2023-12-14,12.2297
2023-12-15,12.0068
2023-12-16,12.0068
2023-12-17,12.0068
2023-12-18,12.1975
2023-12-19,12.4822
2023-12-20,12.3114
2023-12-21,12.4971
2023-12-22,12.5194
2023-12-23,12.5194
2023-12-24,12.5194
2023-12-25,12.5194
2023-12-26,12.4352
2023-12-27,12.4104
2023-12-28,12.4327
2023-12-29,13.2611
2023-12-30,13.2611
2023-12-31,13.2611
2024-01-01,13.2611
2024-01-02,13.3279
2024-01-03,13.2424
2024-01-04,12.9696
2024-01-05,13.0392
2024-01-06,13.0392
2024-01-07,13.0392
2024-01-08,13.0525
2024-01-09,12.8654
2024-01-10,12.9777
2024-01-11,12.7932
2024-01-12,12.6167
2024-01-13,12.6167
2024-01-14,12.6167
2024-01-15,12.6167
2024-01-16,12.4803
2024-01-17,12.4723
2024-01-18,12.5044
2024-01-19,12.5953
2024-01-20,12.5953
2024-01-21,12.5953
2024-01-22,12.5766
2024-01-23,12.6702
2024-01-24,12.7236
2024-01-25,12.8707
2024-01-26,13.0124
2024-01-27,13.0124
2024-01-28,13.0124
2024-01-29,12.9937
2024-01-30,12.8146
2024-01-31,12.5793
2024-02-01,12.7477
2024-02-02,12.8119
2024-02-03,12.8119
2024-02-04,12.8119
2024-02-05,12.6488
2024-02-06,13.0044
2024-02-07,12.9188
2024-02-08,12.8333
2024-02-09,12.9429
2024-02-10,12.9429
2024-02-11,12.9429
2024-02-12,13.2263
2024-02-13,12.5953
2024-02-14,12.8761
2024-02-15,12.9937
2024-02-16,13.2156
2024-02-17,13.2156
2024-02-18,13.2156
2024-02-19,13.2156
2024-02-20,13.2531
2024-02-21,13.3092
2024-02-22,13.4376
2024-02-23,13.3654
2024-02-24,13.3654
2024-02-25,13.3654
2024-02-26,13.3306
2024-02-27,13.467
2024-02-28,14.3782
2024-02-29,14.2154
2024-03-01,14.4209
2024-03-02,14.4209
2024-03-03,14.4209
2024-03-04,14.6504
2024-03-05,14.9653
2024-03-06,15.0854
2024-03-07,15.1494
2024-03-08,15.04
2024-03-09,15.04
2024-03-10,15.04
2024-03-11,15.3549
2024-03-12,15.1841
2024-03-13,15.5844
2024-03-14,15.5417
2024-03-15,15.5284
2024-03-16,15.5284
2024-03-17,15.5284
2024-03-18,15.3015
2024-03-19,15.427
2024-03-20,15.467
2024-03-21,15.475
2024-03-22,15.3202
2024-03-23,15.3202
2024-03-24,15.3202
2024-03-25,15.2695
2024-03-26,15.2295
2024-03-27,15.4537
2024-03-28,15.6832
2024-03-29,15.6832
2024-03-30,15.6832
2024-03-31,15.6832
2024-04-01,15.5471
2024-04-02,15.4377
2024-04-03,15.435
2024-04-04,15.3149
2024-04-05,15.491
2024-04-06,15.491
2024-04-07,15.491
2024-04-08,15.3629
