,BFH US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-07,19.9911
2023-03-08,19.9961
2023-03-09,19.637
2023-03-10,19.5518
2023-03-11,19.5518
2023-03-12,19.5518
2023-03-13,19.0573
2023-03-14,19.2277
2023-03-15,18.9019
2023-03-16,18.9754
2023-03-17,18.628
2023-03-18,18.628
2023-03-19,18.628
2023-03-20,18.5829
2023-03-21,18.77
2023-03-22,18.6363
2023-03-23,18.3874
2023-03-24,18.3573
2023-03-25,18.3573
2023-03-26,18.3573
2023-03-27,18.5478
2023-03-28,18.4843
2023-03-29,18.6296
2023-03-30,18.658
2023-03-31,4.3907
2023-04-01,4.3907
2023-04-02,4.3907
2023-04-03,4.3876
2023-04-04,4.3387
2023-04-05,4.2804
2023-04-06,4.1292
2023-04-07,4.1292
2023-04-08,4.1292
2023-04-09,4.1292
2023-04-10,4.171
2023-04-11,4.2191
2023-04-12,4.1513
2023-04-13,4.1812
2023-04-14,4.1852
2023-04-15,4.1852
2023-04-16,4.1852
2023-04-17,4.1962
2023-04-18,4.1836
2023-04-19,4.2388
2023-04-20,4.2254
2023-04-21,4.2222
2023-04-22,4.2222
2023-04-23,4.2222
2023-04-24,4.2088
2023-04-25,4.13
2023-04-26,4.1103
2023-04-27,4.1529
2023-04-28,4.1765
2023-04-29,4.1765
2023-04-30,4.1765
2023-05-01,4.1174
2023-05-02,3.963
2023-05-03,3.9567
2023-05-04,3.8692
2023-05-05,3.967
2023-05-06,3.967
2023-05-07,3.967
2023-05-08,3.9827
2023-05-09,4.0686
2023-05-10,4.0529
2023-05-11,4.0789
2023-05-12,4.1057
2023-05-13,4.1057
2023-05-14,4.1057
2023-05-15,4.1852
2023-05-16,4.1868
2023-05-17,4.3531
2023-05-18,4.4067
2023-05-19,4.3689
2023-05-20,4.3689
2023-05-21,4.3689
2023-05-22,4.4043
2023-05-23,4.3964
2023-05-24,4.3279
2023-05-25,4.2971
2023-05-26,4.3429
2023-05-27,4.3429
2023-05-28,4.3429
2023-05-29,4.3429
2023-05-30,4.3137
2023-05-31,4.2223
2023-06-01,4.2656
2023-06-02,4.4358
2023-06-03,4.4358
2023-06-04,4.4358
2023-06-05,4.3783
2023-06-06,4.4839
2023-06-07,4.5793
2023-06-08,4.424
2023-06-09,4.3854
2023-06-10,4.3854
2023-06-11,4.3854
2023-06-12,4.4161
2023-06-13,4.5139
2023-06-14,4.4217
2023-06-15,4.4406
2023-06-16,4.424
2023-06-17,4.424
2023-06-18,4.424
2023-06-19,4.424
2023-06-20,4.3823
2023-06-21,4.3767
2023-06-22,4.3421
2023-06-23,4.3224
2023-06-24,4.3224
2023-06-25,4.3224
2023-06-26,4.3389
2023-06-27,4.3886
2023-06-28,4.361
2023-06-29,4.4343
2023-06-30,4.1732
2023-07-01,4.1732
2023-07-02,4.1732
2023-07-03,4.203
2023-07-04,4.203
2023-07-05,4.1916
2023-07-06,4.1576
2023-07-07,4.1781
2023-07-08,4.1781
2023-07-09,4.1781
2023-07-10,4.3045
2023-07-11,4.3691
2023-07-12,4.4131
2023-07-13,4.5125
2023-07-14,4.4188
2023-07-15,4.4188
2023-07-16,4.4188
2023-07-17,4.4358
2023-07-18,4.5601
2023-07-19,4.5991
2023-07-20,4.5558
2023-07-21,4.5381
2023-07-22,4.5381
2023-07-23,4.5381
2023-07-24,4.5927
2023-07-25,4.5622
2023-07-26,4.5281
2023-07-27,4.7418
2023-07-28,4.8376
2023-07-29,4.8376
2023-07-30,4.8376
2023-07-31,4.8959
2023-08-01,4.8234
2023-08-02,4.7645
2023-08-03,4.7917
2023-08-04,4.8287
2023-08-05,4.8287
2023-08-06,4.8287
2023-08-07,4.8743
2023-08-08,4.8615
2023-08-09,4.8387
2023-08-10,4.8415
2023-08-11,4.8117
2023-08-12,4.8117
2023-08-13,4.8117
2023-08-14,4.7434
2023-08-15,4.6637
2023-08-16,4.599
2023-08-17,4.6075
2023-08-18,4.6146
2023-08-19,4.6146
2023-08-20,4.6146
2023-08-21,4.6082
2023-08-22,4.542
2023-08-23,4.5705
2023-08-24,4.5954
2023-08-25,4.5776
2023-08-26,4.5776
2023-08-27,4.5776
2023-08-28,4.5904
2023-08-29,4.6253
2023-08-30,4.6153
2023-08-31,4.6182
2023-09-01,4.7
2023-09-02,4.7
2023-09-03,4.7
2023-09-04,4.7
2023-09-05,4.5819
2023-09-06,4.6075
2023-09-07,4.5221
2023-09-08,4.5022
2023-09-09,4.5022
2023-09-10,4.5022
2023-09-11,4.5015
2023-09-12,4.4894
2023-09-13,4.4304
2023-09-14,4.451
2023-09-15,4.4339
2023-09-16,4.4339
2023-09-17,4.4339
2023-09-18,4.3941
2023-09-19,4.441
2023-09-20,4.4147
2023-09-21,4.3898
2023-09-22,4.3806
2023-09-23,4.3806
2023-09-24,4.3806
2023-09-25,4.3862
2023-09-26,4.3514
2023-09-27,4.3429
2023-09-28,4.3877
2023-09-29,3.451
2023-09-30,3.451
2023-10-01,3.451
2023-10-02,3.405
2023-10-03,3.2588
2023-10-04,3.2574
2023-10-05,3.1383
2023-10-06,3.2107
2023-10-07,3.2107
2023-10-08,3.2107
2023-10-09,3.2297
2023-10-10,3.2791
2023-10-11,3.3217
2023-10-12,3.3014
2023-10-13,3.1986
2023-10-14,3.1986
2023-10-15,3.1986
2023-10-16,3.2087
2023-10-17,3.2615
2023-10-18,3.1938
2023-10-19,3.1275
2023-10-20,3.0754
2023-10-21,3.0754
2023-10-22,3.0754
2023-10-23,3.074
2023-10-24,3.0598
2023-10-25,3.0192
2023-10-26,2.9618
2023-10-27,2.9159
2023-10-28,2.9159
2023-10-29,2.9159
2023-10-30,2.9405
2023-10-31,2.9332
2023-11-01,2.9119
2023-11-02,3.0542
2023-11-03,3.0794
2023-11-04,3.0794
2023-11-05,3.0794
2023-11-06,3.0914
2023-11-07,3.0429
2023-11-08,3.009
2023-11-09,2.9551
2023-11-10,2.9711
2023-11-11,2.9711
2023-11-12,2.9711
2023-11-13,2.9185
2023-11-14,2.9604
2023-11-15,3.0109
2023-11-16,2.8873
2023-11-17,2.9624
2023-11-18,2.9624
2023-11-19,2.9624
2023-11-20,2.9604
2023-11-21,2.9172
2023-11-22,2.9398
2023-11-23,2.9398
2023-11-24,2.9458
2023-11-25,2.9458
2023-11-26,2.9458
2023-11-27,2.9192
2023-11-28,2.9757
2023-11-29,2.9704
2023-11-30,3.0043
2023-12-01,3.0808
2023-12-02,3.0808
2023-12-03,3.0808
2023-12-04,3.0847
2023-12-05,3.0821
2023-12-06,3.0847
2023-12-07,3.1918
2023-12-08,3.1765
2023-12-09,3.1765
2023-12-10,3.1765
2023-12-11,3.2157
2023-12-12,3.2436
2023-12-13,3.3354
2023-12-14,3.3966
2023-12-15,3.356
2023-12-16,3.356
2023-12-17,3.356
2023-12-18,3.3281
2023-12-19,3.3866
2023-12-20,3.2988
2023-12-21,3.4079
2023-12-22,3.3852
2023-12-23,3.3852
2023-12-24,3.3852
2023-12-25,3.3852
2023-12-26,3.3779
2023-12-27,3.3646
2023-12-28,3.37
2023-12-29,3.5898
2023-12-30,3.5898
2023-12-31,3.5898
2024-01-01,3.5898
2024-01-02,3.5924
2024-01-03,3.5353
2024-01-04,3.5175
2024-01-05,3.5679
2024-01-06,3.5679
2024-01-07,3.5679
2024-01-08,3.6219
2024-01-09,3.5842
2024-01-10,3.5674
2024-01-11,3.5791
2024-01-12,3.5124
2024-01-13,3.5124
2024-01-14,3.5124
2024-01-15,3.5124
2024-01-16,3.4955
2024-01-17,3.4456
2024-01-18,3.4115
2024-01-19,3.4507
2024-01-20,3.4507
2024-01-21,3.4507
2024-01-22,3.492
2024-01-23,3.4782
2024-01-24,3.4655
2024-01-25,3.574
2024-01-26,3.7188
2024-01-27,3.7188
2024-01-28,3.7188
2024-01-29,3.7575
2024-01-30,3.7804
2024-01-31,3.7595
2024-02-01,3.7626
2024-02-02,3.7203
2024-02-03,3.7203
2024-02-04,3.7203
2024-02-05,3.6602
2024-02-06,3.6581
2024-02-07,3.6759
2024-02-08,3.7111
2024-02-09,3.7182
2024-02-10,3.7182
2024-02-11,3.7182
2024-02-12,3.8156
2024-02-13,3.7769
2024-02-14,3.8125
2024-02-15,3.8258
2024-02-16,3.8069
2024-02-17,3.8069
2024-02-18,3.8069
2024-02-19,3.8069
2024-02-20,3.8376
2024-02-21,3.7804
2024-02-22,3.785
2024-02-23,3.7891
2024-02-24,3.7891
2024-02-25,3.7891
2024-02-26,3.787
2024-02-27,3.8115
2024-02-28,3.8228
2024-02-29,3.8657
2024-03-01,3.8657
2024-03-02,3.8657
2024-03-03,3.8657
2024-03-04,3.8207
2024-03-05,3.8417
2024-03-06,3.8289
2024-03-07,3.8228
2024-03-08,3.8983
2024-03-09,3.8983
2024-03-10,3.8983
2024-03-11,3.7748
2024-03-12,3.784
2024-03-13,3.8728
2024-03-14,3.8309
2024-03-15,3.81
2024-03-16,3.81
2024-03-17,3.81
2024-03-18,3.8703
2024-03-19,3.9091
2024-03-20,3.9617
2024-03-21,3.8764
2024-03-22,3.7283
2024-03-23,3.7283
2024-03-24,3.7283
2024-03-25,3.7339
2024-03-26,3.7988
2024-03-27,3.832
2024-03-28,3.8126
2024-03-29,3.8126
2024-03-30,3.8126
2024-03-31,3.8126
2024-04-01,3.7482
2024-04-02,3.6977
2024-04-03,3.7181
2024-04-04,3.7343
2024-04-05,3.7277
2024-04-06,3.7277
2024-04-07,3.7277
2024-04-08,3.7783
