,SCCO US Equity
2020-11-25,19.2759
2020-11-26,19.2759
2020-11-27,19.5263
2020-11-28,19.5263
2020-11-29,19.5263
2020-11-30,19.1004
2020-12-01,19.3249
2020-12-02,19.3392
2020-12-03,19.3709
2020-12-04,19.5752
2020-12-05,19.5752
2020-12-06,19.5752
2020-12-07,19.0687
2020-12-08,19.3709
2020-12-09,19.132
2020-12-10,19.0428
2020-12-11,19.2126
2020-12-12,19.2126
2020-12-13,19.2126
2020-12-14,19.0601
2020-12-15,19.4342
2020-12-16,19.7911
2020-12-17,20.1191
2020-12-18,20.0731
2020-12-19,20.0731
2020-12-20,20.0731
2020-12-21,20.3724
2020-12-22,20.1738
2020-12-23,20.5508
2020-12-24,20.4616
2020-12-25,20.4616
2020-12-26,20.4616
2020-12-27,20.4616
2020-12-28,20.2976
2020-12-29,20.5105
2020-12-30,20.9566
2020-12-31,17.727
2021-01-01,17.727
2021-01-02,17.727
2021-01-03,17.727
2021-01-04,18.2596
2021-01-05,18.4801
2021-01-06,18.6758
2021-01-07,19.2282
2021-01-08,19.2926
2021-01-09,19.2926
2021-01-10,19.2926
2021-01-11,19.0994
2021-01-12,19.3843
2021-01-13,18.9953
2021-01-14,19.1836
2021-01-15,18.7154
2021-01-16,18.7154
2021-01-17,18.7154
2021-01-18,18.7154
2021-01-19,19.1588
2021-01-20,19.0028
2021-01-21,19.0375
2021-01-22,19.1886
2021-01-23,19.1886
2021-01-24,19.1886
2021-01-25,18.8839
2021-01-26,18.874
2021-01-27,18.2918
2021-01-28,18.7253
2021-01-29,18.0466
2021-01-30,18.0466
2021-01-31,18.0466
2021-02-01,18.656
2021-02-02,18.4727
2021-02-03,18.4132
2021-02-04,18.817
2021-02-05,19.2976
2021-02-06,19.2976
2021-02-07,19.2976
2021-02-08,19.2406
2021-02-09,19.1985
2021-02-10,19.3075
2021-02-11,19.0969
2021-02-12,19.5453
2021-02-13,19.5453
2021-02-14,19.5453
2021-02-15,19.5453
2021-02-16,19.684
2021-02-17,20.0085
2021-02-18,20.0531
2021-02-19,21.2694
2021-02-20,21.2694
2021-02-21,21.2694
2021-02-22,21.7921
2021-02-23,21.2322
2021-02-24,21.0365
2021-02-25,20.1943
2021-02-26,19.2654
2021-02-27,19.2654
2021-02-28,19.2654
2021-03-01,20.1472
2021-03-02,20.4569
2021-03-03,20.6674
2021-03-04,19.2827
2021-03-05,19.8624
2021-03-06,19.8624
2021-03-07,19.8624
2021-03-08,19.5626
2021-03-09,19.6716
2021-03-10,20.2092
2021-03-11,20.9696
2021-03-12,20.9151
2021-03-13,20.9151
2021-03-14,20.9151
2021-03-15,20.3652
2021-03-16,19.8772
2021-03-17,19.9961
2021-03-18,19.6642
2021-03-19,19.466
2021-03-20,19.466
2021-03-21,19.466
2021-03-22,19.4511
2021-03-23,18.4826
2021-03-24,18.3116
2021-03-25,17.9004
2021-03-26,18.7922
2021-03-27,18.7922
2021-03-28,18.7922
2021-03-29,18.4603
2021-03-30,18.4628
2021-03-31,14.558
2021-04-01,14.8602
2021-04-02,14.8602
2021-04-03,14.8602
2021-04-04,14.8602
2021-04-05,15.3096
2021-04-06,15.2508
2021-04-07,15.1408
2021-04-08,15.4607
2021-04-09,15.1683
2021-04-10,15.1683
2021-04-11,15.1683
2021-04-12,15.0525
2021-04-13,15.1565
2021-04-14,15.6492
2021-04-15,15.9318
2021-04-16,16.1928
2021-04-17,16.1928
2021-04-18,16.1928
2021-04-19,15.8611
2021-04-20,15.2488
2021-04-21,15.3822
2021-04-22,14.8033
2021-04-23,15.2979
2021-04-24,15.2979
2021-04-25,15.2979
2021-04-26,15.5432
2021-04-27,15.5608
2021-04-28,15.5687
2021-04-29,15.3705
2021-04-30,14.8602
2021-05-01,14.8602
2021-05-02,14.8602
2021-05-03,14.8936
2021-05-04,14.9053
2021-05-05,15.4745
2021-05-06,15.5294
2021-05-07,16.3243
2021-05-08,16.3243
2021-05-09,16.3243
2021-05-10,17.0269
2021-05-11,17.2153
2021-05-12,16.6834
2021-05-13,16.3792
2021-05-14,16.2124
2021-05-15,16.2124
2021-05-16,16.2124
2021-05-17,16.6147
2021-05-18,16.2634
2021-05-19,15.1722
2021-05-20,15.1565
2021-05-21,14.8661
2021-05-22,14.8661
2021-05-23,14.8661
2021-05-24,14.5933
2021-05-25,14.3853
2021-05-26,14.4363
2021-05-27,14.817
2021-05-28,14.925
2021-05-29,14.925
2021-05-30,14.925
2021-05-31,14.925
2021-06-01,15.3037
2021-06-02,15.341
2021-06-03,14.8582
2021-06-04,15.2017
2021-06-05,15.2017
2021-06-06,15.2017
2021-06-07,14.6306
2021-06-08,14.7523
2021-06-09,14.3068
2021-06-10,14.3833
2021-06-11,14.3774
2021-06-12,14.3774
2021-06-13,14.3774
2021-06-14,14.1517
2021-06-15,13.6297
2021-06-16,13.5394
2021-06-17,12.8976
2021-06-18,12.9114
2021-06-19,12.9114
2021-06-20,12.9114
2021-06-21,13.3392
2021-06-22,13.4648
2021-06-23,13.6042
2021-06-24,13.7317
2021-06-25,13.8809
2021-06-26,13.8809
2021-06-27,13.8809
2021-06-28,13.8868
2021-06-29,13.9986
2021-06-30,10.7859
2021-07-01,10.6109
2021-07-02,10.7659
2021-07-03,10.7659
2021-07-04,10.7659
2021-07-05,10.7659
2021-07-06,10.4973
2021-07-07,10.7352
2021-07-08,10.5664
2021-07-09,10.9179
2021-07-10,10.9179
2021-07-11,10.9179
2021-07-12,10.901
2021-07-13,10.7966
2021-07-14,10.7061
2021-07-15,10.7306
2021-07-16,10.4221
2021-07-17,10.4221
2021-07-18,10.4221
2021-07-19,10.2564
2021-07-20,10.4359
2021-07-21,10.6677
2021-07-22,10.594
2021-07-23,10.5956
2021-07-24,10.5956
2021-07-25,10.5956
2021-07-26,10.8442
2021-07-27,10.8888
2021-07-28,10.918
2021-07-29,11.3063
2021-07-30,10.9886
2021-07-31,10.9886
2021-08-01,10.9886
2021-08-02,10.832
2021-08-03,10.9594
2021-08-04,10.8381
2021-08-05,10.8965
2021-08-06,10.9533
2021-08-07,10.9533
2021-08-08,10.9533
2021-08-09,10.9256
2021-08-10,11.1252
2021-08-11,11.1267
2021-08-12,11.0453
2021-08-13,11.2295
2021-08-14,11.2295
2021-08-15,11.2295
2021-08-16,10.8658
2021-08-17,10.6033
2021-08-18,10.5097
2021-08-19,10.2565
2021-08-20,10.2442
2021-08-21,10.2442
2021-08-22,10.2442
2021-08-23,10.5373
2021-08-24,10.5926
2021-08-25,10.4959
2021-08-26,10.3071
2021-08-27,10.5834
2021-08-28,10.5834
2021-08-29,10.5834
2021-08-30,10.5895
2021-08-31,10.5204
2021-09-01,10.3885
2021-09-02,10.4913
2021-09-03,10.5281
2021-09-04,10.5281
2021-09-05,10.5281
2021-09-06,10.5281
2021-09-07,10.4867
2021-09-08,10.1245
2021-09-09,10.1521
2021-09-10,10.4099
2021-09-11,10.4099
2021-09-12,10.4099
2021-09-13,10.3501
2021-09-14,10.2411
2021-09-15,10.4821
2021-09-16,9.991
2021-09-17,9.8943
2021-09-18,9.8943
2021-09-19,9.8943
2021-09-20,9.6441
2021-09-21,9.5781
2021-09-22,9.6241
2021-09-23,9.684
2021-09-24,9.8083
2021-09-25,9.8083
2021-09-26,9.8083
2021-09-27,10.0078
2021-09-28,9.8467
2021-09-29,9.6886
2021-09-30,8.5201
2021-10-01,8.6098
2021-10-02,8.6098
2021-10-03,8.6098
2021-10-04,8.5725
2021-10-05,8.5339
2021-10-06,8.5284
2021-10-07,8.8196
2021-10-08,8.8596
2021-10-09,8.8596
2021-10-10,8.8596
2021-10-11,8.9121
2021-10-12,8.8997
2021-10-13,8.9838
2021-10-14,9.4656
2021-10-15,9.91
2021-10-16,9.91
2021-10-17,9.91
2021-10-18,9.7596
2021-10-19,9.8962
2021-10-20,9.8396
2021-10-21,9.6533
2021-10-22,9.6243
2021-10-23,9.6243
2021-10-24,9.6243
2021-10-25,9.8244
2021-10-26,9.6574
2021-10-27,9.2337
2021-10-28,9.2999
2021-10-29,9.0515
2021-10-30,9.0515
2021-10-31,9.0515
2021-11-01,9.1233
2021-11-02,9.0777
2021-11-03,8.93
2021-11-04,8.9052
2021-11-05,8.97
2021-11-06,8.97
2021-11-07,8.97
2021-11-08,9.3013
2021-11-09,9.028
2021-11-10,8.8058
2021-11-11,9.2916
2021-11-12,9.3924
2021-11-13,9.3924
2021-11-14,9.3924
2021-11-15,9.1619
2021-11-16,9.1315
2021-11-17,8.9742
2021-11-18,9.0556
2021-11-19,9.0087
2021-11-20,9.0087
2021-11-21,9.0087
2021-11-22,8.7754
2021-11-23,8.9466
2021-11-24,8.9562
2021-11-25,8.9562
2021-11-26,8.7368
2021-11-27,8.7368
2021-11-28,8.7368
2021-11-29,8.9921
2021-11-30,8.8458
2021-12-01,8.694
2021-12-02,8.872
2021-12-03,8.8017
2021-12-04,8.8017
2021-12-05,8.8017
2021-12-06,8.8831
2021-12-07,9.028
2021-12-08,9.0956
2021-12-09,9.2074
2021-12-10,9.1164
2021-12-11,9.1164
2021-12-12,9.1164
2021-12-13,8.9894
2021-12-14,8.959
2021-12-15,8.6526
2021-12-16,8.8265
2021-12-17,8.8293
2021-12-18,8.8293
2021-12-19,8.8293
2021-12-20,8.6968
2021-12-21,8.948
2021-12-22,8.9645
2021-12-23,9.0805
2021-12-24,9.0805
2021-12-25,9.0805
2021-12-26,9.0805
2021-12-27,9.2337
2021-12-28,9.1992
2021-12-29,9.1743
2021-12-30,9.2226
2021-12-31,8.4817
2022-01-01,8.4817
2022-01-02,8.4817
2022-01-03,8.4436
2022-01-04,8.5919
2022-01-05,8.5982
2022-01-06,8.5881
2022-01-07,8.8162
2022-01-08,8.8162
2022-01-09,8.8162
2022-01-10,8.7541
2022-01-11,9.0266
2022-01-12,9.4321
2022-01-13,9.275
2022-01-14,9.2534
2022-01-15,9.2534
2022-01-16,9.2534
2022-01-17,9.2534
2022-01-18,9.3485
2022-01-19,9.3295
2022-01-20,9.28
2022-01-21,9.0583
2022-01-22,9.0583
2022-01-23,9.0583
2022-01-24,8.8758
2022-01-25,8.853
2022-01-26,8.8492
2022-01-27,8.7681
2022-01-28,8.5906
2022-01-29,8.5906
2022-01-30,8.5906
2022-01-31,8.7579
2022-02-01,8.9189
2022-02-02,8.7757
2022-02-03,8.6681
2022-02-04,8.6719
2022-02-05,8.6719
2022-02-06,8.6719
2022-02-07,8.7302
2022-02-08,8.9774
2022-02-09,9.2562
2022-02-10,9.1776
2022-02-11,9.1738
2022-02-12,9.1738
2022-02-13,9.1738
2022-02-14,9.0648
2022-02-15,9.1941
2022-02-16,9.3588
2022-02-17,9.1865
2022-02-18,9.227
2022-02-19,9.227
2022-02-20,9.227
2022-02-21,9.227
2022-02-22,9.1396
2022-02-23,9.0572
2022-02-24,9.0319
2022-02-25,9.3791
2022-02-26,9.3791
2022-02-27,9.3791
2022-02-28,9.4551
2022-03-01,9.7644
2022-03-02,9.9012
2022-03-03,10.1953
2022-03-04,10.3689
2022-03-05,10.3689
2022-03-06,10.3689
2022-03-07,10.0747
2022-03-08,10.1444
2022-03-09,10.1495
2022-03-10,10.204
2022-03-11,10.0481
2022-03-12,10.0481
2022-03-13,10.0481
2022-03-14,9.4727
2022-03-15,9.3321
2022-03-16,9.5919
2022-03-17,9.9226
2022-03-18,10.0785
2022-03-19,10.0785
2022-03-20,10.0785
2022-03-21,10.4283
2022-03-22,10.3624
2022-03-23,10.4916
2022-03-24,10.4334
2022-03-25,10.5031
2022-03-26,10.5031
2022-03-27,10.5031
2022-03-28,10.3256
2022-03-29,10.3472
2022-03-30,10.3991
2022-03-31,10.1205
2022-04-01,10.4027
2022-04-02,10.4027
2022-04-03,10.4027
2022-04-04,10.3815
2022-04-05,9.9116
2022-04-06,9.7462
2022-04-07,9.8134
2022-04-08,9.8631
2022-04-09,9.8631
2022-04-10,9.8631
2022-04-11,9.8271
2022-04-12,9.8084
2022-04-13,9.9588
2022-04-14,9.7339
2022-04-15,9.7339
2022-04-16,9.7339
2022-04-17,9.7339
2022-04-18,9.7873
2022-04-19,9.7202
2022-04-20,9.6095
2022-04-21,9.1595
2022-04-22,8.9071
2022-04-23,8.9071
2022-04-24,8.9071
2022-04-25,8.6771
2022-04-26,8.4011
2022-04-27,8.5068
2022-04-28,8.5167
2022-04-29,8.426
2022-04-30,8.426
2022-05-01,8.426
2022-05-02,8.3762
2022-05-03,8.4869
2022-05-04,8.7567
2022-05-05,8.4658
2022-05-06,8.3191
2022-05-07,8.3191
2022-05-08,8.3191
2022-05-09,7.9424
2022-05-10,7.8591
2022-05-11,7.7758
2022-05-12,7.4848
2022-05-13,7.5296
2022-05-14,7.5296
2022-05-15,7.5296
2022-05-16,7.3891
2022-05-17,7.7671
2022-05-18,7.6315
2022-05-19,7.9212
2022-05-20,8.0269
2022-05-21,8.0269
2022-05-22,8.0269
2022-05-23,8.2009
2022-05-24,8.2743
2022-05-25,8.2743
2022-05-26,8.2905
2022-05-27,8.4869
2022-05-28,8.4869
2022-05-29,8.4869
2022-05-30,8.4869
2022-05-31,8.3651
2022-06-01,8.3912
2022-06-02,8.6908
2022-06-03,8.5714
2022-06-04,8.5714
2022-06-05,8.5714
2022-06-06,8.651
2022-06-07,8.7517
2022-06-08,8.554
2022-06-09,8.2805
2022-06-10,8.1574
2022-06-11,8.1574
2022-06-12,8.1574
2022-06-13,7.8615
2022-06-14,7.7969
2022-06-15,7.8516
2022-06-16,7.6713
2022-06-17,7.5781
2022-06-18,7.5781
2022-06-19,7.5781
2022-06-20,7.5781
2022-06-21,7.5619
2022-06-22,7.2548
2022-06-23,6.8433
2022-06-24,7.087
2022-06-25,7.087
2022-06-26,7.087
2022-06-27,7.0982
2022-06-28,7.133
2022-06-29,7.0808
2022-06-30,8.1559
2022-07-01,8.1993
2022-07-02,8.1993
2022-07-03,8.1993
2022-07-04,8.1993
2022-07-05,7.8742
2022-07-06,8.0043
2022-07-07,8.3625
2022-07-08,8.3481
2022-07-09,8.3481
2022-07-10,8.3481
2022-07-11,8.075
2022-07-12,7.9465
2022-07-13,7.9291
2022-07-14,7.5969
2022-07-15,7.7442
2022-07-16,7.7442
2022-07-17,7.7442
2022-07-18,7.8685
2022-07-19,8.0505
2022-07-20,7.9652
2022-07-21,8.0736
2022-07-22,7.9046
2022-07-23,7.9046
2022-07-24,7.9046
2022-07-25,8.0693
2022-07-26,8.0158
2022-07-27,7.9407
2022-07-28,7.8771
2022-07-29,8.1545
2022-07-30,8.1545
2022-07-31,8.1545
2022-08-01,7.8844
2022-08-02,7.7197
2022-08-03,7.672
2022-08-04,7.6489
2022-08-05,7.815
2022-08-06,7.815
2022-08-07,7.815
2022-08-08,7.841
2022-08-09,7.8699
2022-08-10,7.9378
2022-08-11,7.9812
2022-08-12,8.0649
2022-08-13,8.0649
2022-08-14,8.0649
2022-08-15,7.9783
2022-08-16,8.0852
2022-08-17,7.9176
2022-08-18,8.0996
2022-08-19,7.9523
2022-08-20,7.9523
2022-08-21,7.9523
2022-08-22,7.8497
2022-08-23,8.0938
2022-08-24,8.0722
2022-08-25,8.2744
2022-08-26,8.3813
2022-08-27,8.3813
2022-08-28,8.3813
2022-08-29,8.1502
2022-08-30,7.828
2022-08-31,7.7601
2022-09-01,7.5145
2022-09-02,7.5608
2022-09-03,7.5608
2022-09-04,7.5608
2022-09-05,7.5608
2022-09-06,7.4799
2022-09-07,7.5665
2022-09-08,7.7948
2022-09-09,8.0678
2022-09-10,8.0678
2022-09-11,8.0678
2022-09-12,8.1184
2022-09-13,7.9248
2022-09-14,7.7298
2022-09-15,7.7153
2022-09-16,7.7038
2022-09-17,7.7038
2022-09-18,7.7038
2022-09-19,7.8728
2022-09-20,7.7962
2022-09-21,7.5131
2022-09-22,7.5434
2022-09-23,7.2371
2022-09-24,7.2371
2022-09-25,7.2371
2022-09-26,7.1447
2022-09-27,7.2631
2022-09-28,7.4177
2022-09-29,7.4322
2022-09-30,8.6307
2022-10-01,8.6307
2022-10-02,8.6307
2022-10-03,9.1149
2022-10-04,9.3069
2022-10-05,9.2635
2022-10-06,9.2084
2022-10-07,9.1433
2022-10-08,9.1433
2022-10-09,9.1433
2022-10-10,9.0698
2022-10-11,9.0381
2022-10-12,9.17
2022-10-13,9.2835
2022-10-14,8.9963
2022-10-15,8.9963
2022-10-16,8.9963
2022-10-17,9.0999
2022-10-18,9.0448
2022-10-19,8.8928
2022-10-20,9.0164
2022-10-21,9.2885
2022-10-22,9.2885
2022-10-23,9.2885
2022-10-24,8.7943
2022-10-25,9.0498
2022-10-26,9.357
2022-10-27,9.2167
2022-10-28,9.0098
2022-10-29,9.0098
2022-10-30,9.0098
2022-10-31,8.9864
2022-11-01,9.494
2022-11-02,9.1567
2022-11-03,9.2252
2022-11-04,10.1101
2022-11-05,10.1101
2022-11-06,10.1101
2022-11-07,9.9999
2022-11-08,10.1752
2022-11-09,10.05
2022-11-10,10.5308
2022-11-11,11.2271
2022-11-12,11.2271
2022-11-13,11.2271
2022-11-14,11.2421
2022-11-15,11.2688
2022-11-16,11.0484
2022-11-17,10.9249
2022-11-18,10.8314
2022-11-19,10.8314
2022-11-20,10.8314
2022-11-21,10.7028
2022-11-22,11.0735
2022-11-23,11.0535
2022-11-24,11.0535
2022-11-25,10.96
2022-11-26,10.96
2022-11-27,10.96
2022-11-28,10.7663
2022-11-29,11.0501
2022-11-30,11.3323
2022-12-01,11.4058
2022-12-02,11.4909
2022-12-03,11.4909
2022-12-04,11.4909
2022-12-05,11.2688
2022-12-06,11.3056
2022-12-07,11.167
2022-12-08,11.4058
2022-12-09,11.2739
2022-12-10,11.2739
2022-12-11,11.2739
2022-12-12,11.2421
2022-12-13,11.3406
2022-12-14,11.3774
2022-12-15,11.1436
2022-12-16,11.1219
2022-12-17,11.1219
2022-12-18,11.1219
2022-12-19,11.0818
2022-12-20,11.2304
2022-12-21,11.4325
2022-12-22,11.3056
2022-12-23,11.339
2022-12-24,11.339
2022-12-25,11.339
2022-12-26,11.339
2022-12-27,11.526
2022-12-28,11.339
2022-12-29,11.4609
2022-12-30,11.54
2022-12-31,11.54
2023-01-01,11.54
2023-01-02,11.54
2023-01-03,11.7545
2023-01-04,12.0295
2023-01-05,12.3097
2023-01-06,12.7526
2023-01-07,12.7526
2023-01-08,12.7526
2023-01-09,13.0605
2023-01-10,13.5172
2023-01-11,13.8095
2023-01-12,14.1883
2023-01-13,14.4236
2023-01-14,14.4236
2023-01-15,14.4236
2023-01-16,14.4236
2023-01-17,14.1382
2023-01-18,14.1261
2023-01-19,14.2679
2023-01-20,14.0759
2023-01-21,14.0759
2023-01-22,14.0759
2023-01-23,13.934
2023-01-24,14.1364
2023-01-25,14.1243
2023-01-26,14.0326
2023-01-27,13.9946
2023-01-28,13.9946
2023-01-29,13.9946
2023-01-30,13.9963
2023-01-31,14.1036
2023-02-01,14.6502
2023-02-02,14.2593
2023-02-03,14.1831
2023-02-04,14.1831
2023-02-05,14.1831
2023-02-06,14.0413
2023-02-07,14.0257
2023-02-08,13.9669
2023-02-09,13.9738
2023-02-10,13.8233
2023-02-11,13.8233
2023-02-12,13.8233
2023-02-13,13.8458
2023-02-14,14.0223
2023-02-15,14.1537
2023-02-16,14.2575
2023-02-17,13.9012
2023-02-18,13.9012
2023-02-19,13.9012
2023-02-20,13.9012
2023-02-21,13.9565
2023-02-22,13.8441
2023-02-23,13.5967
2023-02-24,13.4099
2023-02-25,13.4099
2023-02-26,13.4099
2023-02-27,13.6348
2023-02-28,13.8407
2023-03-01,14.2662
2023-03-02,14.1088
2023-03-03,14.69
2023-03-04,14.69
2023-03-05,14.69
2023-03-06,14.3735
2023-03-07,13.6469
2023-03-08,14.0517
2023-03-09,13.7784
2023-03-10,13.6106
2023-03-11,13.6106
2023-03-12,13.6106
2023-03-13,13.64
2023-03-14,13.8614
2023-03-15,12.8668
2023-03-16,12.9446
2023-03-17,12.8754
2023-03-18,12.8754
2023-03-19,12.8754
