,MAIN US Equity
2021-02-06,211.2427
2021-02-07,211.2427
2021-02-08,212.3572
2021-02-09,210.3346
2021-02-10,214.256
2021-02-11,214.8339
2021-02-12,215.4531
2021-02-13,215.4531
2021-02-14,215.4531
2021-02-15,215.4531
2021-02-16,215.9484
2021-02-17,215.9484
2021-02-18,215.6595
2021-02-19,217.8059
2021-02-20,217.8059
2021-02-21,217.8059
2021-02-22,220.3652
2021-02-23,220.3652
2021-02-24,225.69
2021-02-25,220.6541
2021-02-26,228.562
2021-02-27,228.562
2021-02-28,228.562
2021-03-01,227.2497
2021-03-02,228.689
2021-03-03,231.3559
2021-03-04,230.5939
2021-03-05,228.7737
2021-03-06,228.7737
2021-03-07,228.7737
2021-03-08,229.6626
2021-03-09,230.3399
2021-03-10,232.4141
2021-03-11,233.3454
2021-03-12,235.8006
2021-03-13,235.8006
2021-03-14,235.8006
2021-03-15,239.8221
2021-03-16,237.8749
2021-03-17,237.7902
2021-03-18,232.3718
2021-03-19,234.7847
2021-03-20,234.7847
2021-03-21,234.7847
2021-03-22,236.0245
2021-03-23,234.2041
2021-03-24,235.0508
2021-03-25,237.2098
2021-03-26,239.4959
2021-03-27,239.4959
2021-03-28,239.4959
2021-03-29,239.0302
2021-03-30,240.7659
2021-03-31,15.3579
2021-04-01,15.5454
2021-04-02,15.5454
2021-04-03,15.5454
2021-04-04,15.5454
2021-04-05,15.6793
2021-04-06,15.7972
2021-04-07,15.9284
2021-04-08,15.9337
2021-04-09,15.9793
2021-04-10,15.9793
2021-04-11,15.9793
2021-04-12,16.073
2021-04-13,16.0516
2021-04-14,15.9927
2021-04-15,16.1078
2021-04-16,16.1855
2021-04-17,16.1855
2021-04-18,16.1855
2021-04-19,16.231
2021-04-20,16.14
2021-04-21,16.2685
2021-04-22,16.3114
2021-04-23,16.3408
2021-04-24,16.3408
2021-04-25,16.3408
2021-04-26,16.4105
2021-04-27,16.4989
2021-04-28,16.3221
2021-04-29,16.3167
2021-04-30,16.2792
2021-05-01,16.2792
2021-05-02,16.2792
2021-05-03,16.231
2021-05-04,16.1373
2021-05-05,16.1426
2021-05-06,16.0087
2021-05-07,16.0753
2021-05-08,16.0753
2021-05-09,16.0753
2021-05-10,15.9892
2021-05-11,15.7742
2021-05-12,15.1263
2021-05-13,15.4892
2021-05-14,15.7715
2021-05-15,15.7715
2021-05-16,15.7715
2021-05-17,15.8548
2021-05-18,15.8172
2021-05-19,15.8252
2021-05-20,15.879
2021-05-21,15.9005
2021-05-22,15.9005
2021-05-23,15.9005
2021-05-24,15.9758
2021-05-25,15.8925
2021-05-26,16.0027
2021-05-27,15.922
2021-05-28,15.9274
2021-05-29,15.9274
2021-05-30,15.9274
2021-05-31,15.9274
2021-06-01,16.0349
2021-06-02,16.0161
2021-06-03,16.0081
2021-06-04,15.9408
2021-06-05,15.9408
2021-06-06,15.9408
2021-06-07,16.0565
2021-06-08,16.0941
2021-06-09,16.1102
2021-06-10,16.0618
2021-06-11,16.1398
2021-06-12,16.1398
2021-06-13,16.1398
2021-06-14,16.164
2021-06-15,16.086
2021-06-16,16.2097
2021-06-17,16.0591
2021-06-18,15.8387
2021-06-19,15.8387
2021-06-20,15.8387
2021-06-21,16.1505
2021-06-22,16.1694
2021-06-23,16.1721
2021-06-24,16.2393
2021-06-25,16.1936
2021-06-26,16.1936
2021-06-27,16.1936
2021-06-28,16.0538
2021-06-29,15.9516
2021-06-30,12.8891
2021-07-01,12.9124
2021-07-02,13.0307
2021-07-03,13.0307
2021-07-04,13.0307
2021-07-05,13.0307
2021-07-06,13.0455
2021-07-07,12.8828
2021-07-08,12.8067
2021-07-09,12.9758
2021-07-10,12.9758
2021-07-11,12.9758
2021-07-12,13.0561
2021-07-13,12.9969
2021-07-14,12.9483
2021-07-15,12.9377
2021-07-16,12.8891
2021-07-17,12.8891
2021-07-18,12.8891
2021-07-19,12.701
2021-07-20,12.9081
2021-07-21,12.9885
2021-07-22,12.9462
2021-07-23,12.9821
2021-07-24,12.9821
2021-07-25,12.9821
2021-07-26,13.0603
2021-07-27,13.0857
2021-07-28,13.0181
2021-07-29,12.9673
2021-07-30,12.8954
2021-07-31,12.8954
2021-08-01,12.8954
2021-08-02,12.9272
2021-08-03,12.999
2021-08-04,12.9546
2021-08-05,13.0159
2021-08-06,13.0762
2021-08-07,13.0762
2021-08-08,13.0762
2021-08-09,13.1357
2021-08-10,13.2101
2021-08-11,13.242
2021-08-12,13.2973
2021-08-13,13.3037
2021-08-14,13.3037
2021-08-15,13.3037
2021-08-16,13.2803
2021-08-17,13.1698
2021-08-18,13.14
2021-08-19,12.887
2021-08-20,13.1336
2021-08-21,13.1336
2021-08-22,13.1336
2021-08-23,13.1549
2021-08-24,13.174
2021-08-25,13.208
2021-08-26,13.0656
2021-08-27,13.1336
2021-08-28,13.1336
2021-08-29,13.1336
2021-08-30,13.072
2021-08-31,13.0443
2021-09-01,13.0337
2021-09-02,13.1124
2021-09-03,13.0507
2021-09-04,13.0507
2021-09-05,13.0507
2021-09-06,13.0507
2021-09-07,12.9316
2021-09-08,12.9954
2021-09-09,13.0273
2021-09-10,12.9231
2021-09-11,12.9231
2021-09-12,12.9231
2021-09-13,12.9465
2021-09-14,12.9657
2021-09-15,13.0677
2021-09-16,12.9976
2021-09-17,12.989
2021-09-18,12.989
2021-09-19,12.989
2021-09-20,12.8275
2021-09-21,12.8828
2021-09-22,13.0209
2021-09-23,13.0464
2021-09-24,13.0252
2021-09-25,13.0252
2021-09-26,13.0252
2021-09-27,13.1102
2021-09-28,12.9912
2021-09-29,13.0294
2021-09-30,12.4796
2021-10-01,12.5524
2021-10-02,12.5524
2021-10-03,12.5524
2021-10-04,12.5645
2021-10-05,12.5605
2021-10-06,12.5665
2021-10-07,12.5301
2021-10-08,12.605
2021-10-09,12.605
2021-10-10,12.605
2021-10-11,12.5807
2021-10-12,12.6333
2021-10-13,12.7526
2021-10-14,12.7971
2021-10-15,12.7829
2021-10-16,12.7829
2021-10-17,12.7829
2021-10-18,12.8759
2021-10-19,12.9508
2021-10-20,12.9305
2021-10-21,12.9973
2021-10-22,13.0175
2021-10-23,13.0175
2021-10-24,13.0175
2021-10-25,13.0398
2021-10-26,13.0802
2021-10-27,13.0216
2021-10-28,13.0519
2021-10-29,13.0296
2021-10-30,13.0296
2021-10-31,13.0296
2021-11-01,12.9528
2021-11-02,13.0296
2021-11-03,13.0256
2021-11-04,13.0519
2021-11-05,13.51
2021-11-06,13.51
2021-11-07,13.51
2021-11-08,13.5818
2021-11-09,13.5449
2021-11-10,13.5182
2021-11-11,13.5818
2021-11-12,13.5675
2021-11-13,13.5675
2021-11-14,13.5675
2021-11-15,13.5367
2021-11-16,13.6064
2021-11-17,13.629
2021-11-18,13.7233
2021-11-19,13.7274
2021-11-20,13.7274
2021-11-21,13.7274
2021-11-22,13.7213
2021-11-23,13.7233
2021-11-24,13.6844
2021-11-25,13.6844
2021-11-26,13.4629
2021-11-27,13.4629
2021-11-28,13.4629
2021-11-29,13.4034
2021-11-30,13.2824
2021-12-01,13.2044
2021-12-02,13.2865
2021-12-03,13.186
2021-12-04,13.186
2021-12-05,13.186
2021-12-06,13.1983
2021-12-07,13.2372
2021-12-08,13.227
2021-12-09,13.1839
2021-12-10,13.1737
2021-12-11,13.1737
2021-12-12,13.1737
2021-12-13,13.1101
2021-12-14,12.8619
2021-12-15,12.9706
2021-12-16,12.9583
2021-12-17,12.8517
2021-12-18,12.8517
2021-12-19,12.8517
2021-12-20,12.7922
2021-12-21,12.944
2021-12-22,13.0506
2021-12-23,13.1921
2021-12-24,13.1921
2021-12-25,13.1921
2021-12-26,13.1921
2021-12-27,13.2783
2021-12-28,13.2824
2021-12-29,13.348
2021-12-30,13.3172
2021-12-31,13.4269
2022-01-01,13.4269
2022-01-02,13.4269
2022-01-03,13.3389
2022-01-04,13.4307
2022-01-05,13.3562
2022-01-06,13.3581
2022-01-07,13.3389
2022-01-08,13.3389
2022-01-09,13.3389
2022-01-10,13.2835
2022-01-11,13.3772
2022-01-12,13.4231
2022-01-13,13.3504
2022-01-14,13.2796
2022-01-15,13.2796
2022-01-16,13.2796
2022-01-17,13.2796
2022-01-18,13.3638
2022-01-19,13.3772
2022-01-20,13.1878
2022-01-21,12.9583
2022-01-22,12.9583
2022-01-23,12.9583
2022-01-24,12.704
2022-01-25,13.0406
2022-01-26,13.0444
2022-01-27,13.0367
2022-01-28,13.0674
2022-01-29,13.0674
2022-01-30,13.0674
2022-01-31,13.3083
2022-02-01,13.2758
2022-02-02,13.2643
2022-02-03,13.1133
2022-02-04,13.2051
2022-02-05,13.2051
2022-02-06,13.2051
2022-02-07,13.1917
2022-02-08,13.1917
2022-02-09,13.1783
2022-02-10,13.0846
2022-02-11,12.9545
2022-02-12,12.9545
2022-02-13,12.9545
2022-02-14,12.9354
2022-02-15,13.0329
2022-02-16,13.075
2022-02-17,13.0138
2022-02-18,13.0482
2022-02-19,13.0482
2022-02-20,13.0482
2022-02-21,13.0482
2022-02-22,12.922
2022-02-23,12.8665
2022-02-24,12.8168
2022-02-25,13.3343
2022-02-26,13.3343
2022-02-27,13.3343
2022-02-28,13.4466
2022-03-01,13.2712
2022-03-02,13.3875
2022-03-03,13.3973
2022-03-04,13.2613
2022-03-05,13.2613
2022-03-06,13.2613
2022-03-07,12.814
2022-03-08,12.7845
2022-03-09,12.9047
2022-03-10,12.8101
2022-03-11,12.7766
2022-03-12,12.7766
2022-03-13,12.7766
2022-03-14,12.7175
2022-03-15,12.9047
2022-03-16,12.9165
2022-03-17,13.084
2022-03-18,13.1175
2022-03-19,13.1175
2022-03-20,13.1175
2022-03-21,13.1609
2022-03-22,13.2476
2022-03-23,13.0623
2022-03-24,13.1155
2022-03-25,13.1372
2022-03-26,13.1372
2022-03-27,13.1372
2022-03-28,13.1727
2022-03-29,13.218
2022-03-30,13.2101
2022-03-31,12.9118
2022-04-01,12.9042
2022-04-02,12.9042
2022-04-03,12.9042
2022-04-04,12.7936
2022-04-05,12.7878
2022-04-06,12.6257
2022-04-07,12.6601
2022-04-08,12.7154
2022-04-09,12.7154
2022-04-10,12.7154
2022-04-11,12.641
2022-04-12,12.641
2022-04-13,12.7631
2022-04-14,12.7325
2022-04-15,12.7325
2022-04-16,12.7325
2022-04-17,12.7325
2022-04-18,12.7936
2022-04-19,12.969
2022-04-20,13.1044
2022-04-21,12.9881
2022-04-22,12.826
2022-04-23,12.826
2022-04-24,12.826
2022-04-25,12.908
2022-04-26,12.4922
2022-04-27,12.6028
2022-04-28,12.6639
2022-04-29,12.4541
2022-04-30,12.4541
2022-05-01,12.4541
2022-05-02,12.2557
2022-05-03,12.4827
2022-05-04,12.6276
2022-05-05,12.353
2022-05-06,12.6501
2022-05-07,12.6501
2022-05-08,12.6501
2022-05-09,12.2754
2022-05-10,12.3297
2022-05-11,12.1627
2022-05-12,11.957
2022-05-13,12.122
2022-05-14,12.122
2022-05-15,12.122
2022-05-16,12.2521
2022-05-17,12.3802
2022-05-18,12.1356
2022-05-19,12.0191
2022-05-20,11.7609
2022-05-21,11.7609
2022-05-22,11.7609
2022-05-23,11.8579
2022-05-24,11.7919
2022-05-25,11.9511
2022-05-26,12.0715
2022-05-27,12.2404
2022-05-28,12.2404
2022-05-29,12.2404
2022-05-30,12.2404
2022-05-31,12.1822
2022-06-01,12.1356
2022-06-02,12.2055
2022-06-03,12.0812
2022-06-04,12.0812
2022-06-05,12.0812
2022-06-06,12.2307
2022-06-07,12.2695
2022-06-08,12.1608
2022-06-09,12.0734
2022-06-10,11.9239
2022-06-11,11.9239
2022-06-12,11.9239
2022-06-13,11.6114
2022-06-14,11.5978
2022-06-15,11.7317
2022-06-16,11.4949
2022-06-17,11.6968
2022-06-18,11.6968
2022-06-19,11.6968
2022-06-20,11.6968
2022-06-21,11.8774
2022-06-22,12.0113
2022-06-23,12.0307
2022-06-24,12.2404
2022-06-25,12.2404
2022-06-26,12.2404
2022-06-27,12.355
2022-06-28,12.2792
2022-06-29,12.2637
2022-06-30,15.621
2022-07-01,15.8551
2022-07-02,15.8551
2022-07-03,15.8551
2022-07-04,15.8551
2022-07-05,16.0375
2022-07-06,15.8132
2022-07-07,15.9537
2022-07-08,16.104
2022-07-09,16.104
2022-07-10,16.104
2022-07-11,16.0917
2022-07-12,16.1779
2022-07-13,16.1755
2022-07-14,16.0596
2022-07-15,16.2223
2022-07-16,16.2223
2022-07-17,16.2223
2022-07-18,16.3455
2022-07-19,16.5772
2022-07-20,16.5427
2022-07-21,16.7176
2022-07-22,16.5722
2022-07-23,16.5722
2022-07-24,16.5722
2022-07-25,16.5796
2022-07-26,16.8064
2022-07-27,16.9468
2022-07-28,17.1218
2022-07-29,17.2204
2022-07-30,17.2204
2022-07-31,17.2204
2022-08-01,17.0898
2022-08-02,17.0479
2022-08-03,17.1514
2022-08-04,17.0627
2022-08-05,17.4261
2022-08-06,17.4261
2022-08-07,17.4261
2022-08-08,17.2315
2022-08-09,17.1865
2022-08-10,17.3288
2022-08-11,16.8671
2022-08-12,17.2045
2022-08-13,17.2045
2022-08-14,17.2045
2022-08-15,17.2324
2022-08-16,17.2659
2022-08-17,17.0093
2022-08-18,17.0728
2022-08-19,16.9229
2022-08-20,16.9229
2022-08-21,16.9229
2022-08-22,16.7653
2022-08-23,16.8721
2022-08-24,17.0499
2022-08-25,17.0449
2022-08-26,16.8721
2022-08-27,16.8721
2022-08-28,16.8721
2022-08-29,16.8466
2022-08-30,16.6484
2022-08-31,16.7323
2022-09-01,16.4604
2022-09-02,16.3918
2022-09-03,16.3918
2022-09-04,16.3918
2022-09-05,16.3918
2022-09-06,16.3105
2022-09-07,16.3537
2022-09-08,16.407
2022-09-09,16.468
2022-09-10,16.468
2022-09-11,16.468
2022-09-12,16.4833
2022-09-13,16.2419
2022-09-14,16.2444
2022-09-15,16.2291
2022-09-16,16.219
2022-09-17,16.219
2022-09-18,16.219
2022-09-19,16.1961
2022-09-20,15.9776
2022-09-21,15.9801
2022-09-22,15.6294
2022-09-23,15.3804
2022-09-24,15.3804
2022-09-25,15.3804
2022-09-26,14.9078
2022-09-27,14.956
2022-09-28,15.139
2022-09-29,14.5698
2022-09-30,17.5238
2022-10-01,17.5238
2022-10-02,17.5238
2022-10-03,17.6701
2022-10-04,18.1146
2022-10-05,17.9479
2022-10-06,17.597
2022-10-07,17.4039
2022-10-08,17.4039
2022-10-09,17.4039
2022-10-10,17.2109
2022-10-11,17.2197
2022-10-12,17.2431
2022-10-13,17.4302
2022-10-14,17.3776
2022-10-15,17.3776
2022-10-16,17.3776
2022-10-17,17.6584
2022-10-18,17.8485
2022-10-19,17.8777
2022-10-20,17.8251
2022-10-21,17.8222
2022-10-22,17.8222
2022-10-23,17.8222
2022-10-24,17.9509
2022-10-25,18.3194
2022-10-26,18.2843
2022-10-27,18.2726
2022-10-28,18.4773
2022-10-29,18.4773
2022-10-30,18.4773
2022-10-31,18.489
2022-11-01,18.5797
2022-11-02,18.5943
2022-11-03,18.6206
2022-11-04,19.3951
2022-11-05,19.3951
2022-11-06,19.3951
2022-11-07,19.5452
2022-11-08,19.4071
2022-11-09,19.0528
2022-11-10,19.1158
2022-11-11,19.1068
2022-11-12,19.1068
2022-11-13,19.1068
2022-11-14,19.0138
2022-11-15,19.1399
2022-11-16,18.9927
2022-11-17,19.0678
2022-11-18,19.0318
2022-11-19,19.0318
2022-11-20,19.0318
2022-11-21,19.0918
2022-11-22,19.2029
2022-11-23,19.236
2022-11-24,19.236
2022-11-25,19.287
2022-11-26,19.287
2022-11-27,19.287
2022-11-28,19.0258
2022-11-29,19.0738
2022-11-30,19.1669
2022-12-01,19.1759
2022-12-02,19.1128
2022-12-03,19.1128
2022-12-04,19.1128
2022-12-05,18.9417
2022-12-06,18.7525
2022-12-07,18.6865
2022-12-08,18.7075
2022-12-09,18.7105
2022-12-10,18.7105
2022-12-11,18.7105
2022-12-12,18.9147
2022-12-13,18.9147
2022-12-14,18.8937
2022-12-15,18.8516
2022-12-16,18.7946
2022-12-17,18.7946
2022-12-18,18.7946
2022-12-19,18.4643
2022-12-20,18.4883
2022-12-21,18.5664
2022-12-22,18.5183
2022-12-23,18.7315
2022-12-24,18.7315
2022-12-25,18.7315
2022-12-26,18.7315
2022-12-27,18.7075
2022-12-28,18.6474
2022-12-29,18.8216
2022-12-30,18.135
2022-12-31,18.135
2023-01-01,18.135
2023-01-02,18.135
2023-01-03,18.1233
2023-01-04,18.2896
2023-01-05,18.1292
2023-01-06,18.1117
2023-01-07,18.1117
2023-01-08,18.1117
2023-01-09,18.1933
2023-01-10,18.2954
2023-01-11,18.5053
2023-01-12,18.6774
2023-01-13,18.5899
2023-01-14,18.5899
2023-01-15,18.5899
2023-01-16,18.5899
2023-01-17,18.7882
2023-01-18,18.724
2023-01-19,18.6103
2023-01-20,18.7765
2023-01-21,18.7765
2023-01-22,18.7765
2023-01-23,18.9019
2023-01-24,18.8786
2023-01-25,18.7911
2023-01-26,18.8203
2023-01-27,18.9019
2023-01-28,18.9019
2023-01-29,18.9019
2023-01-30,18.7095
2023-01-31,18.8873
2023-02-01,18.9398
2023-02-02,19.0127
2023-02-03,19.0565
2023-02-04,19.0565
2023-02-05,19.0565
2023-02-06,19.0098
2023-02-07,18.9048
2023-02-08,18.794
2023-02-09,18.657
2023-02-10,18.7649
2023-02-11,18.7649
2023-02-12,18.7649
2023-02-13,18.8494
2023-02-14,18.9282
2023-02-15,18.9544
2023-02-16,18.9282
2023-02-17,19.106
2023-02-18,19.106
2023-02-19,19.106
2023-02-20,19.106
2023-02-21,18.8378
2023-02-22,18.969
2023-02-23,19.0798
2023-02-24,19.6683
2023-02-25,19.6683
2023-02-26,19.6683
2023-02-27,20.1187
2023-02-28,20.1187
2023-03-01,19.9476
2023-03-02,20.0136
2023-03-03,20.0527
2023-03-04,20.0527
2023-03-05,20.0527
2023-03-06,20.1127
2023-03-07,19.8365
2023-03-08,19.9476
2023-03-09,19.2029
2023-03-10,18.7645
2023-03-11,18.7645
2023-03-12,18.7645
2023-03-13,18.7976
2023-03-14,19.0378
2023-03-15,18.9327
2023-03-16,19.0378
