,ALXN US Equity
2020-04-04,8.7504
2020-04-05,8.7504
2020-04-06,9.3409
2020-04-07,9.2265
2020-04-08,9.5958
2020-04-09,9.3717
2020-04-10,9.3717
2020-04-11,9.3717
2020-04-12,9.3717
2020-04-13,9.4015
2020-04-14,9.6765
2020-04-15,9.44
2020-04-16,9.5996
2020-04-17,10.0689
2020-04-18,10.0689
2020-04-19,10.0689
2020-04-20,10.3805
2020-04-21,10.0603
2020-04-22,10.1103
2020-04-23,10.1324
2020-04-24,10.5151
2020-04-25,10.5151
2020-04-26,10.5151
2020-04-27,10.7786
2020-04-28,10.3997
2020-04-29,10.5469
2020-04-30,10.4526
2020-05-01,10.1103
2020-05-02,10.1103
2020-05-03,10.1103
2020-05-04,10.1035
2020-05-05,9.5659
2020-05-06,9.4189
2020-05-07,9.4266
2020-05-08,9.4669
2020-05-09,9.4669
2020-05-10,9.4669
2020-05-11,9.8511
2020-05-12,9.8809
2020-05-13,9.9577
2020-05-14,9.8108
2020-05-15,9.9087
2020-05-16,9.9087
2020-05-17,9.9087
2020-05-18,9.9836
2020-05-19,9.8396
2020-05-20,10.0979
2020-05-21,9.8319
2020-05-22,9.8665
2020-05-23,9.8665
2020-05-24,9.8665
2020-05-25,9.8665
2020-05-26,9.9913
2020-05-27,10.3121
2020-05-28,11.1074
2020-05-29,11.6338
2020-05-30,11.6338
2020-05-31,11.6338
2020-06-01,11.5396
2020-06-02,11.2861
2020-06-03,11.045
2020-06-04,11.0363
2020-06-05,11.1833
2020-06-06,11.1833
2020-06-07,11.1833
2020-06-08,11.6184
2020-06-09,11.2582
2020-06-10,11.2909
2020-06-11,10.6656
2020-06-12,10.6156
2020-06-13,10.6156
2020-06-14,10.6156
2020-06-15,10.7251
2020-06-16,11.0095
2020-06-17,11.2131
2020-06-18,11.2899
2020-06-19,11.5809
2020-06-20,11.5809
2020-06-21,11.5809
2020-06-22,11.3475
2020-06-23,11.2102
2020-06-24,10.8702
2020-06-25,11.0162
2020-06-26,11.0296
2020-06-27,11.0296
2020-06-28,11.0296
2020-06-29,10.8001
2020-06-30,61.927
2020-07-01,62.0106
2020-07-02,61.9604
2020-07-03,61.9604
2020-07-04,61.9604
2020-07-05,61.9604
2020-07-06,62.6681
2020-07-07,62.0496
2020-07-08,59.5644
2020-07-09,59.8263
2020-07-10,60.0213
2020-07-11,60.0213
2020-07-12,60.0213
2020-07-13,59.0239
2020-07-14,59.882
2020-07-15,61.3085
2020-07-16,60.3835
2020-07-17,60.2553
2020-07-18,60.2553
2020-07-19,60.2553
2020-07-20,60.4225
2020-07-21,59.0127
2020-07-22,58.3831
2020-07-23,57.7757
2020-07-24,55.9369
2020-07-25,55.9369
2020-07-26,55.9369
2020-07-27,58.9236
2020-07-28,58.0097
2020-07-29,57.6698
2020-07-30,57.3493
2020-07-31,56.0662
2020-08-01,56.0662
2020-08-02,56.0662
2020-08-03,57.3714
2020-08-04,57.576
2020-08-05,56.21
2020-08-06,56.846
2020-08-07,56.5031
2020-08-08,56.5031
2020-08-09,56.5031
2020-08-10,55.7289
2020-08-11,55.3749
2020-08-12,56.2266
2020-08-13,55.7344
2020-08-14,56.3317
2020-08-15,56.3317
2020-08-16,56.3317
2020-08-17,56.21
2020-08-18,56.5197
2020-08-19,55.6293
2020-08-20,55.2256
2020-08-21,54.9712
2020-08-22,54.9712
2020-08-23,54.9712
2020-08-24,56.033
2020-08-25,56.5363
2020-08-26,57.0672
2020-08-27,58.0682
2020-08-28,58.5549
2020-08-29,58.5549
2020-08-30,58.5549
2020-08-31,62.5535
2020-09-01,61.7018
2020-09-02,62.3322
2020-09-03,61.0602
2020-09-04,61.8622
2020-09-05,61.8622
2020-09-06,61.8622
2020-09-07,61.8622
2020-09-08,59.2186
2020-09-09,59.2684
2020-09-10,58.0129
2020-09-11,57.6535
2020-09-12,57.6535
2020-09-13,57.6535
2020-09-14,59.5117
2020-09-15,63.3056
2020-09-16,63.8531
2020-09-17,62.5037
2020-09-18,62.2769
2020-09-19,62.2769
2020-09-20,62.2769
2020-09-21,61.1819
2020-09-22,62.7138
2020-09-23,61.5635
2020-09-24,61.3368
2020-09-25,62.6696
2020-09-26,62.6696
2020-09-27,62.6696
2020-09-28,62.0447
2020-09-29,61.5801
2020-09-30,46.3548
2020-10-01,46.832
2020-10-02,45.2096
2020-10-03,45.2096
2020-10-04,45.2096
2020-10-05,46.6809
2020-10-06,47.0109
2020-10-07,50.689
2020-10-08,49.8181
2020-10-09,50.3669
2020-10-10,50.3669
2020-10-11,50.3669
2020-10-12,50.3112
2020-10-13,50.0607
2020-10-14,49.5716
2020-10-15,49.3768
2020-10-16,50.2118
2020-10-17,50.2118
2020-10-18,50.2118
2020-10-19,49.2694
2020-10-20,50.1601
2020-10-21,47.8499
2020-10-22,48.4384
2020-10-23,49.2098
2020-10-24,49.2098
2020-10-25,49.2098
2020-10-26,48.8718
2020-10-27,48.5696
2020-10-28,46.5218
2020-10-29,47.7876
2020-10-30,46.5687
2020-10-31,46.5687
2020-11-01,46.5687
2020-11-02,46.4456
2020-11-03,47.3151
2020-11-04,49.8283
2020-11-05,50.6581
2020-11-06,50.5867
2020-11-07,50.5867
2020-11-08,50.5867
2020-11-09,50.4358
2020-11-10,51.3133
2020-11-11,51.5237
2020-11-12,50.7217
2020-11-13,51.5793
2020-11-14,51.5793
2020-11-15,51.5793
2020-11-16,51.5991
2020-11-17,51.5515
2020-11-18,49.876
2020-11-19,49.3122
2020-11-20,49.0462
2020-11-21,49.0462
2020-11-22,49.0462
2020-11-23,49.5345
2020-11-24,49.7331
2020-11-25,49.6616
2020-11-26,49.6616
2020-11-27,50.0189
2020-11-28,50.0189
2020-11-29,50.0189
2020-11-30,49.336
2020-12-01,49.3519
2020-12-02,49.5901
2020-12-03,48.9191
2020-12-04,48.7008
2020-12-05,48.7008
2020-12-06,48.7008
2020-12-07,48.0337
2020-12-08,48.1886
2020-12-09,47.601
2020-12-10,48.0496
2020-12-11,48.8874
2020-12-12,48.8874
2020-12-13,48.8874
2020-12-14,62.8792
2020-12-15,63.5141
2020-12-16,63.5617
2020-12-17,63.522
2020-12-18,63.0538
2020-12-19,63.0538
2020-12-20,63.0538
2020-12-21,62.2919
2020-12-22,61.8872
2020-12-23,61.661
2020-12-24,61.4189
2020-12-25,61.4189
2020-12-26,61.4189
2020-12-27,61.4189
2020-12-28,62.1054
2020-12-29,62.4983
2020-12-30,62.8474
2020-12-31,53.687
2021-01-01,53.687
2021-01-02,53.687
2021-01-03,53.687
2021-01-04,53.8842
2021-01-05,54.0744
2021-01-06,54.2128
2021-01-07,53.5175
2021-01-08,54.071
2021-01-09,54.071
2021-01-10,54.071
2021-01-11,53.777
2021-01-12,53.4622
2021-01-13,53.7562
2021-01-14,53.8288
2021-01-15,53.8461
2021-01-16,53.8461
2021-01-17,53.8461
2021-01-18,53.8461
2021-01-19,54.5414
2021-01-20,54.2059
2021-01-21,54.2474
2021-01-22,54.8943
2021-01-23,54.8943
2021-01-24,54.8943
2021-01-25,55.4443
2021-01-26,55.593
2021-01-27,53.4968
2021-01-28,54.0502
2021-01-29,52.6804
2021-01-30,52.6804
2021-01-31,52.6804
2021-02-01,53.5002
2021-02-02,53.2097
2021-02-03,53.1681
2021-02-04,53.4622
2021-02-05,52.8845
2021-02-06,52.8845
2021-02-07,52.8845
2021-02-08,53.3273
2021-02-09,53.5949
2021-02-10,53.3551
2021-02-11,53.3586
2021-02-12,54.679
2021-02-13,54.679
2021-02-14,54.679
2021-02-15,54.679
2021-02-16,54.0883
2021-02-17,54.203
2021-02-18,54.3976
2021-02-19,53.6783
2021-02-20,53.6783
2021-02-21,53.6783
2021-02-22,53.435
2021-02-23,52.7818
2021-02-24,53.3238
2021-02-25,53.032
2021-02-26,52.7192
2021-02-27,52.7192
2021-02-28,52.7192
2021-03-01,52.4482
2021-03-02,51.8922
2021-03-03,51.1347
2021-03-04,51.2285
2021-03-05,51.7984
2021-03-06,51.7984
2021-03-07,51.7984
2021-03-08,51.7845
2021-03-09,52.6706
2021-03-10,52.9729
2021-03-11,52.2675
2021-03-12,52.3162
2021-03-13,52.3162
2021-03-14,52.3162
2021-03-15,52.5212
2021-03-16,52.9347
2021-03-17,52.886
2021-03-18,52.205
2021-03-19,52.0903
2021-03-20,52.0903
2021-03-21,52.0903
2021-03-22,53.5879
2021-03-23,52.5212
2021-03-24,52.2988
2021-03-25,52.7957
2021-03-26,53.4576
2021-03-27,53.4576
2021-03-28,53.4576
2021-03-29,53.6991
2021-03-30,52.9625
2021-03-31,57.3191
2021-04-01,57.4341
2021-04-02,57.4341
2021-04-03,57.4341
2021-04-04,57.4341
2021-04-05,57.783
2021-04-06,57.5108
2021-04-07,57.1043
2021-04-08,57.9172
2021-04-09,58.1243
2021-04-10,58.1243
2021-04-11,58.1243
2021-04-12,57.7409
2021-04-13,57.9557
2021-04-14,58.5571
2021-04-15,59.4246
2021-04-16,61.7918
2021-04-17,61.7918
2021-04-18,61.7918
2021-04-19,62.4819
2021-04-20,62.8944
2021-04-21,63.6269
2021-04-22,63.3223
2021-04-23,63.0409
2021-04-24,63.0409
2021-04-25,63.0409
2021-04-26,63.0717
2021-04-27,63.0949
2021-04-28,62.9676
2021-04-29,62.5243
2021-04-30,63.7508
2021-05-01,63.7508
2021-05-02,63.7508
2021-05-03,64.3641
2021-05-04,63.6775
2021-05-05,64.2253
2021-05-06,64.206
2021-05-07,64.4258
2021-05-08,64.4258
2021-05-09,64.4258
2021-05-10,64.9581
2021-05-11,64.8039
2021-05-12,65.0276
2021-05-13,65.5444
2021-05-14,65.6062
2021-05-15,65.6062
2021-05-16,65.6062
2021-05-17,66.0922
2021-05-18,66.1385
2021-05-19,66.3699
2021-05-20,67.4846
2021-05-21,67.2378
2021-05-22,67.2378
2021-05-23,67.2378
2021-05-24,67.3612
2021-05-25,66.9986
2021-05-26,66.6129
2021-05-27,66.9716
2021-05-28,66.7865
2021-05-29,66.7865
2021-05-30,66.7865
2021-05-31,66.7865
2021-06-01,66.5203
2021-06-02,66.3853
2021-06-03,66.4895
2021-06-04,67.0063
2021-06-05,67.0063
2021-06-06,67.0063
2021-06-07,66.6823
2021-06-08,66.8096
2021-06-09,67.8009
2021-06-10,68.8848
2021-06-11,68.7537
2021-06-12,68.7537
2021-06-13,68.7537
2021-06-14,68.7537
2021-06-15,68.8501
2021-06-16,68.3294
2021-06-17,68.1056
2021-06-18,68.3834
2021-06-19,68.3834
2021-06-20,68.3834
2021-06-21,68.3718
2021-06-22,67.9745
2021-06-23,68.0516
2021-06-24,68.3949
2021-06-25,69.1741
2021-06-26,69.1741
2021-06-27,69.1741
2021-06-28,69.7141
2021-06-29,69.7758
2021-06-30,69.5482
2021-07-01,70.0844
2021-07-02,70.5396
2021-07-03,70.5396
2021-07-04,70.5396
2021-07-05,70.5396
2021-07-06,69.8684
2021-07-07,69.7642
2021-07-08,69.4287
2021-07-09,69.7372
2021-07-10,69.7372
2021-07-11,69.7372
2021-07-12,70.3968
2021-07-13,70.4238
2021-07-14,70.6668
2021-07-15,68.3139
2021-07-16,68.1288
2021-07-17,68.1288
2021-07-18,68.1288
2021-07-19,67.9051
2021-07-20,69.0815
2021-07-21,69.0815
2021-07-22,69.0815
2021-07-23,69.0815
2021-07-24,69.0815
2021-07-25,69.0815
2021-07-26,69.0815
2021-07-27,69.0815
2021-07-28,69.0815
2021-07-29,69.0815
2021-07-30,69.0815
2021-07-31,69.0815
2021-08-01,69.0815
2021-08-02,69.0815
2021-08-03,69.0815
2021-08-04,69.0815
2021-08-05,69.0815
2021-08-06,69.0815
2021-08-07,69.0815
2021-08-08,69.0815
2021-08-09,69.0815
2021-08-10,69.0815
2021-08-11,69.0815
2021-08-12,69.0815
2021-08-13,69.0815
2021-08-14,69.0815
2021-08-15,69.0815
2021-08-16,69.0815
2021-08-17,69.0815
2021-08-18,69.0815
2021-08-19,69.0815
2021-08-20,69.0815
2021-08-21,69.0815
2021-08-22,69.0815
2021-08-23,69.0815
2021-08-24,69.0815
2021-08-25,69.0815
2021-08-26,69.0815
2021-08-27,69.0815
2021-08-28,69.0815
2021-08-29,69.0815
2021-08-30,69.0815
2021-08-31,69.0815
2021-09-01,69.0815
2021-09-02,69.0815
2021-09-03,69.0815
2021-09-04,69.0815
2021-09-05,69.0815
2021-09-06,69.0815
2021-09-07,69.0815
2021-09-08,69.0815
2021-09-09,69.0815
2021-09-10,69.0815
2021-09-11,69.0815
2021-09-12,69.0815
2021-09-13,69.0815
2021-09-14,69.0815
2021-09-15,69.0815
2021-09-16,69.0815
2021-09-17,69.0815
2021-09-18,69.0815
2021-09-19,69.0815
2021-09-20,69.0815
2021-09-21,69.0815
2021-09-22,69.0815
2021-09-23,69.0815
2021-09-24,69.0815
2021-09-25,69.0815
2021-09-26,69.0815
2021-09-27,69.0815
2021-09-28,69.0815
2021-09-29,69.0815
2021-09-30,69.0815
2021-10-01,69.0815
2021-10-02,69.0815
2021-10-03,69.0815
2021-10-04,69.0815
2021-10-05,69.0815
2021-10-06,69.0815
2021-10-07,69.0815
2021-10-08,69.0815
2021-10-09,69.0815
2021-10-10,69.0815
2021-10-11,69.0815
2021-10-12,69.0815
2021-10-13,69.0815
2021-10-14,69.0815
2021-10-15,69.0815
2021-10-16,69.0815
2021-10-17,69.0815
2021-10-18,69.0815
2021-10-19,69.0815
2021-10-20,69.0815
2021-10-21,69.0815
2021-10-22,69.0815
2021-10-23,69.0815
2021-10-24,69.0815
2021-10-25,69.0815
2021-10-26,69.0815
2021-10-27,69.0815
2021-10-28,69.0815
2021-10-29,69.0815
2021-10-30,69.0815
2021-10-31,69.0815
2021-11-01,69.0815
2021-11-02,69.0815
2021-11-03,69.0815
2021-11-04,69.0815
2021-11-05,69.0815
2021-11-06,69.0815
2021-11-07,69.0815
2021-11-08,69.0815
2021-11-09,69.0815
2021-11-10,69.0815
2021-11-11,69.0815
2021-11-12,69.0815
2021-11-13,69.0815
2021-11-14,69.0815
2021-11-15,69.0815
2021-11-16,69.0815
2021-11-17,69.0815
2021-11-18,69.0815
2021-11-19,69.0815
2021-11-20,69.0815
2021-11-21,69.0815
2021-11-22,69.0815
2021-11-23,69.0815
2021-11-24,69.0815
2021-11-25,69.0815
2021-11-26,69.0815
2021-11-27,69.0815
2021-11-28,69.0815
2021-11-29,69.0815
2021-11-30,69.0815
2021-12-01,69.0815
2021-12-02,69.0815
2021-12-03,69.0815
2021-12-04,69.0815
2021-12-05,69.0815
2021-12-06,69.0815
2021-12-07,69.0815
2021-12-08,69.0815
2021-12-09,69.0815
2021-12-10,69.0815
2021-12-11,69.0815
2021-12-12,69.0815
2021-12-13,69.0815
2021-12-14,69.0815
2021-12-15,69.0815
2021-12-16,69.0815
2021-12-17,69.0815
2021-12-18,69.0815
2021-12-19,69.0815
2021-12-20,69.0815
2021-12-21,69.0815
2021-12-22,69.0815
2021-12-23,69.0815
2021-12-24,69.0815
2021-12-25,69.0815
2021-12-26,69.0815
2021-12-27,69.0815
2021-12-28,69.0815
2021-12-29,69.0815
2021-12-30,69.0815
2021-12-31,69.0815
2022-01-01,69.0815
2022-01-02,69.0815
2022-01-03,69.0815
2022-01-04,69.0815
2022-01-05,69.0815
2022-01-06,69.0815
2022-01-07,69.0815
2022-01-08,69.0815
2022-01-09,69.0815
2022-01-10,69.0815
2022-01-11,69.0815
2022-01-12,69.0815
2022-01-13,69.0815
2022-01-14,69.0815
2022-01-15,69.0815
2022-01-16,69.0815
2022-01-17,69.0815
2022-01-18,69.0815
2022-01-19,69.0815
2022-01-20,69.0815
2022-01-21,69.0815
2022-01-22,69.0815
2022-01-23,69.0815
2022-01-24,69.0815
2022-01-25,69.0815
2022-01-26,69.0815
2022-01-27,69.0815
2022-01-28,69.0815
2022-01-29,69.0815
2022-01-30,69.0815
2022-01-31,69.0815
2022-02-01,69.0815
2022-02-02,69.0815
2022-02-03,69.0815
2022-02-04,69.0815
2022-02-05,69.0815
2022-02-06,69.0815
2022-02-07,69.0815
2022-02-08,69.0815
2022-02-09,69.0815
2022-02-10,69.0815
2022-02-11,69.0815
2022-02-12,69.0815
2022-02-13,69.0815
2022-02-14,69.0815
2022-02-15,69.0815
2022-02-16,69.0815
2022-02-17,69.0815
2022-02-18,69.0815
2022-02-19,69.0815
2022-02-20,69.0815
2022-02-21,69.0815
2022-02-22,69.0815
2022-02-23,69.0815
2022-02-24,69.0815
2022-02-25,69.0815
2022-02-26,69.0815
2022-02-27,69.0815
2022-02-28,69.0815
2022-03-01,69.0815
2022-03-02,69.0815
2022-03-03,69.0815
2022-03-04,69.0815
2022-03-05,69.0815
2022-03-06,69.0815
2022-03-07,69.0815
2022-03-08,69.0815
2022-03-09,69.0815
2022-03-10,69.0815
2022-03-11,69.0815
2022-03-12,69.0815
2022-03-13,69.0815
2022-03-14,69.0815
2022-03-15,69.0815
2022-03-16,69.0815
2022-03-17,69.0815
2022-03-18,69.0815
2022-03-19,69.0815
2022-03-20,69.0815
2022-03-21,69.0815
2022-03-22,69.0815
2022-03-23,69.0815
2022-03-24,69.0815
2022-03-25,69.0815
2022-03-26,69.0815
2022-03-27,69.0815
2022-03-28,69.0815
2022-03-29,69.0815
2022-03-30,69.0815
2022-03-31,69.0815
2022-04-01,69.0815
2022-04-02,69.0815
2022-04-03,69.0815
2022-04-04,69.0815
2022-04-05,69.0815
2022-04-06,69.0815
2022-04-07,69.0815
2022-04-08,69.0815
2022-04-09,69.0815
2022-04-10,69.0815
2022-04-11,69.0815
2022-04-12,69.0815
2022-04-13,69.0815
2022-04-14,69.0815
2022-04-15,69.0815
2022-04-16,69.0815
2022-04-17,69.0815
2022-04-18,69.0815
2022-04-19,69.0815
2022-04-20,69.0815
2022-04-21,69.0815
2022-04-22,69.0815
2022-04-23,69.0815
2022-04-24,69.0815
2022-04-25,69.0815
2022-04-26,69.0815
2022-04-27,69.0815
2022-04-28,69.0815
2022-04-29,69.0815
2022-04-30,69.0815
2022-05-01,69.0815
2022-05-02,69.0815
2022-05-03,69.0815
2022-05-04,69.0815
2022-05-05,69.0815
2022-05-06,69.0815
2022-05-07,69.0815
2022-05-08,69.0815
2022-05-09,69.0815
2022-05-10,69.0815
2022-05-11,69.0815
2022-05-12,69.0815
2022-05-13,69.0815
2022-05-14,69.0815
2022-05-15,69.0815
2022-05-16,69.0815
2022-05-17,69.0815
2022-05-18,69.0815
2022-05-19,69.0815
2022-05-20,69.0815
2022-05-21,69.0815
2022-05-22,69.0815
2022-05-23,69.0815
2022-05-24,69.0815
2022-05-25,69.0815
2022-05-26,69.0815
2022-05-27,69.0815
2022-05-28,69.0815
2022-05-29,69.0815
2022-05-30,69.0815
2022-05-31,69.0815
2022-06-01,69.0815
2022-06-02,69.0815
2022-06-03,69.0815
2022-06-04,69.0815
2022-06-05,69.0815
2022-06-06,69.0815
2022-06-07,69.0815
2022-06-08,69.0815
2022-06-09,69.0815
2022-06-10,69.0815
2022-06-11,69.0815
2022-06-12,69.0815
2022-06-13,69.0815
2022-06-14,69.0815
2022-06-15,69.0815
2022-06-16,69.0815
2022-06-17,69.0815
2022-06-18,69.0815
2022-06-19,69.0815
2022-06-20,69.0815
2022-06-21,69.0815
2022-06-22,69.0815
2022-06-23,69.0815
2022-06-24,69.0815
2022-06-25,69.0815
2022-06-26,69.0815
2022-06-27,69.0815
2022-06-28,69.0815
2022-06-29,69.0815
2022-06-30,69.0815
2022-07-01,69.0815
2022-07-02,69.0815
2022-07-03,69.0815
2022-07-04,69.0815
2022-07-05,69.0815
2022-07-06,69.0815
2022-07-07,69.0815
2022-07-08,69.0815
2022-07-09,69.0815
2022-07-10,69.0815
2022-07-11,69.0815
2022-07-12,69.0815
2022-07-13,69.0815
2022-07-14,69.0815
2022-07-15,69.0815
2022-07-16,69.0815
2022-07-17,69.0815
2022-07-18,69.0815
2022-07-19,69.0815
2022-07-20,69.0815
2022-07-21,69.0815
2022-07-22,69.0815
2022-07-23,69.0815
2022-07-24,69.0815
2022-07-25,69.0815
2022-07-26,69.0815
2022-07-27,69.0815
2022-07-28,69.0815
2022-07-29,69.0815
2022-07-30,69.0815
2022-07-31,69.0815
2022-08-01,69.0815
2022-08-02,69.0815
2022-08-03,69.0815
2022-08-04,69.0815
2022-08-05,69.0815
2022-08-06,69.0815
2022-08-07,69.0815
2022-08-08,69.0815
2022-08-09,69.0815
2022-08-10,69.0815
2022-08-11,69.0815
2022-08-12,69.0815
2022-08-13,69.0815
2022-08-14,69.0815
2022-08-15,69.0815
2022-08-16,69.0815
2022-08-17,69.0815
2022-08-18,69.0815
2022-08-19,69.0815
2022-08-20,69.0815
2022-08-21,69.0815
2022-08-22,69.0815
2022-08-23,69.0815
2022-08-24,69.0815
2022-08-25,69.0815
2022-08-26,69.0815
2022-08-27,69.0815
2022-08-28,69.0815
2022-08-29,69.0815
2022-08-30,69.0815
2022-08-31,69.0815
2022-09-01,69.0815
2022-09-02,69.0815
2022-09-03,69.0815
2022-09-04,69.0815
2022-09-05,69.0815
2022-09-06,69.0815
2022-09-07,69.0815
2022-09-08,69.0815
2022-09-09,69.0815
2022-09-10,69.0815
2022-09-11,69.0815
2022-09-12,69.0815
2022-09-13,69.0815
2022-09-14,69.0815
2022-09-15,69.0815
2022-09-16,69.0815
2022-09-17,69.0815
2022-09-18,69.0815
2022-09-19,69.0815
2022-09-20,69.0815
2022-09-21,69.0815
2022-09-22,69.0815
2022-09-23,69.0815
2022-09-24,69.0815
2022-09-25,69.0815
2022-09-26,69.0815
2022-09-27,69.0815
2022-09-28,69.0815
2022-09-29,69.0815
2022-09-30,69.0815
2022-10-01,69.0815
2022-10-02,69.0815
2022-10-03,69.0815
2022-10-04,69.0815
2022-10-05,69.0815
2022-10-06,69.0815
2022-10-07,69.0815
2022-10-08,69.0815
2022-10-09,69.0815
2022-10-10,69.0815
2022-10-11,69.0815
2022-10-12,69.0815
2022-10-13,69.0815
2022-10-14,69.0815
2022-10-15,69.0815
2022-10-16,69.0815
2022-10-17,69.0815
2022-10-18,69.0815
2022-10-19,69.0815
2022-10-20,69.0815
2022-10-21,69.0815
2022-10-22,69.0815
2022-10-23,69.0815
2022-10-24,69.0815
2022-10-25,69.0815
2022-10-26,69.0815
2022-10-27,69.0815
2022-10-28,69.0815
2022-10-29,69.0815
2022-10-30,69.0815
2022-10-31,69.0815
2022-11-01,69.0815
2022-11-02,69.0815
2022-11-03,69.0815
2022-11-04,69.0815
2022-11-05,69.0815
2022-11-06,69.0815
2022-11-07,69.0815
2022-11-08,69.0815
2022-11-09,69.0815
2022-11-10,69.0815
2022-11-11,69.0815
2022-11-12,69.0815
2022-11-13,69.0815
2022-11-14,69.0815
2022-11-15,69.0815
2022-11-16,69.0815
2022-11-17,69.0815
2022-11-18,69.0815
2022-11-19,69.0815
2022-11-20,69.0815
2022-11-21,69.0815
2022-11-22,69.0815
2022-11-23,69.0815
2022-11-24,69.0815
2022-11-25,69.0815
2022-11-26,69.0815
2022-11-27,69.0815
2022-11-28,69.0815
2022-11-29,69.0815
2022-11-30,69.0815
2022-12-01,69.0815
2022-12-02,69.0815
2022-12-03,69.0815
2022-12-04,69.0815
2022-12-05,69.0815
2022-12-06,69.0815
2022-12-07,69.0815
2022-12-08,69.0815
2022-12-09,69.0815
2022-12-10,69.0815
2022-12-11,69.0815
2022-12-12,69.0815
2022-12-13,69.0815
2022-12-14,69.0815
2022-12-15,69.0815
2022-12-16,69.0815
2022-12-17,69.0815
2022-12-18,69.0815
2022-12-19,69.0815
2022-12-20,69.0815
2022-12-21,69.0815
2022-12-22,69.0815
2022-12-23,69.0815
2022-12-24,69.0815
2022-12-25,69.0815
2022-12-26,69.0815
2022-12-27,69.0815
2022-12-28,69.0815
2022-12-29,69.0815
2022-12-30,69.0815
2022-12-31,69.0815
2023-01-01,69.0815
2023-01-02,69.0815
2023-01-03,69.0815
2023-01-04,69.0815
2023-01-05,69.0815
2023-01-06,69.0815
2023-01-07,69.0815
2023-01-08,69.0815
2023-01-09,69.0815
2023-01-10,69.0815
2023-01-11,69.0815
2023-01-12,69.0815
2023-01-13,69.0815
2023-01-14,69.0815
2023-01-15,69.0815
2023-01-16,69.0815
2023-01-17,69.0815
2023-01-18,69.0815
2023-01-19,69.0815
2023-01-20,69.0815
2023-01-21,69.0815
2023-01-22,69.0815
2023-01-23,69.0815
2023-01-24,69.0815
2023-01-25,69.0815
2023-01-26,69.0815
2023-01-27,69.0815
2023-01-28,69.0815
2023-01-29,69.0815
2023-01-30,69.0815
2023-01-31,69.0815
2023-02-01,69.0815
2023-02-02,69.0815
2023-02-03,69.0815
2023-02-04,69.0815
2023-02-05,69.0815
2023-02-06,69.0815
2023-02-07,69.0815
2023-02-08,69.0815
2023-02-09,69.0815
2023-02-10,69.0815
2023-02-11,69.0815
2023-02-12,69.0815
2023-02-13,69.0815
2023-02-14,69.0815
2023-02-15,69.0815
2023-02-16,69.0815
2023-02-17,69.0815
2023-02-18,69.0815
2023-02-19,69.0815
2023-02-20,69.0815
2023-02-21,69.0815
2023-02-22,69.0815
2023-02-23,69.0815
2023-02-24,69.0815
2023-02-25,69.0815
2023-02-26,69.0815
2023-02-27,69.0815
2023-02-28,69.0815
2023-03-01,69.0815
2023-03-02,69.0815
2023-03-03,69.0815
2023-03-04,69.0815
2023-03-05,69.0815
2023-03-06,69.0815
2023-03-07,69.0815
2023-03-08,69.0815
2023-03-09,69.0815
2023-03-10,69.0815
2023-03-11,69.0815
2023-03-12,69.0815
