,FTV US Equity
2020-04-08,34.3484
2020-04-09,34.5286
2020-04-10,34.5286
2020-04-11,34.5286
2020-04-12,34.5286
2020-04-13,33.7989
2020-04-14,34.5151
2020-04-15,32.9296
2020-04-16,32.6098
2020-04-17,34.2223
2020-04-18,34.2223
2020-04-19,34.2223
2020-04-20,33.5043
2020-04-21,32.2146
2020-04-22,33.0714
2020-04-23,33.4592
2020-04-24,34.2438
2020-04-25,34.2438
2020-04-26,34.2438
2020-04-27,35.8851
2020-04-28,36.2143
2020-04-29,36.5931
2020-04-30,35.8996
2020-05-01,34.4338
2020-05-02,34.4338
2020-05-03,34.4338
2020-05-04,34.5466
2020-05-05,33.3424
2020-05-06,33.0898
2020-05-07,33.162
2020-05-08,33.7663
2020-05-09,33.7663
2020-05-10,33.7663
2020-05-11,33.5634
2020-05-12,32.3637
2020-05-13,31.597
2020-05-14,32.1833
2020-05-15,31.9533
2020-05-16,31.9533
2020-05-17,31.9533
2020-05-18,33.7302
2020-05-19,33.6942
2020-05-20,33.6896
2020-05-21,33.3198
2020-05-22,33.4326
2020-05-23,33.4326
2020-05-24,33.4326
2020-05-25,33.4326
2020-05-26,34.7134
2020-05-27,35.7462
2020-05-28,34.7901
2020-05-29,34.5375
2020-05-30,34.5375
2020-05-31,34.5375
2020-06-01,35.0742
2020-06-02,35.9131
2020-06-03,37.2887
2020-06-04,37.4601
2020-06-05,38.8807
2020-06-06,38.8807
2020-06-07,38.8807
2020-06-08,38.777
2020-06-09,38.4162
2020-06-10,37.1894
2020-06-11,35.3809
2020-06-12,35.7417
2020-06-13,35.7417
2020-06-14,35.7417
2020-06-15,36.0755
2020-06-16,37.6179
2020-06-17,37.6585
2020-06-18,37.7848
2020-06-19,37.6359
2020-06-20,37.6359
2020-06-21,37.6359
2020-06-22,37.884
2020-06-23,37.8344
2020-06-24,36.8061
2020-06-25,37.5503
2020-06-26,45.3452
2020-06-27,45.3452
2020-06-28,45.3452
2020-06-29,46.2154
2020-06-30,46.0695
2020-07-01,45.9572
2020-07-02,46.3446
2020-07-03,46.3446
2020-07-04,46.3446
2020-07-05,46.3446
2020-07-06,46.906
2020-07-07,46.294
2020-07-08,46.4176
2020-07-09,45.8561
2020-07-10,45.8449
2020-07-11,45.8449
2020-07-12,45.8449
2020-07-13,46.0526
2020-07-14,46.9116
2020-07-15,48.0513
2020-07-16,48.3433
2020-07-17,48.5566
2020-07-18,48.5566
2020-07-19,48.5566
2020-07-20,47.8043
2020-07-21,48.0569
2020-07-22,48.2422
2020-07-23,48.8036
2020-07-24,47.9446
2020-07-25,47.9446
2020-07-26,47.9446
2020-07-27,48.4499
2020-07-28,47.987
2020-07-29,49.4308
2020-07-30,48.6218
2020-07-31,47.5151
2020-08-01,47.5151
2020-08-02,47.5151
2020-08-03,47.1612
2020-08-04,47.1106
2020-08-05,47.4196
2020-08-06,47.8016
2020-08-07,48.6611
2020-08-08,48.6611
2020-08-09,48.6611
2020-08-10,48.4533
2020-08-11,49.3521
2020-08-12,50.1836
2020-08-13,49.5263
2020-08-14,49.4195
2020-08-15,49.4195
2020-08-16,49.4195
2020-08-17,49.3634
2020-08-18,48.5769
2020-08-19,48.2005
2020-08-20,48.4701
2020-08-21,48.3746
2020-08-22,48.3746
2020-08-23,48.3746
2020-08-24,48.5319
2020-08-25,47.7173
2020-08-26,47.9701
2020-08-27,47.8802
2020-08-28,48.9982
2020-08-29,48.9982
2020-08-30,48.9982
2020-08-31,48.5937
2020-09-01,49.4252
2020-09-02,49.8409
2020-09-03,49.2622
2020-09-04,49.7735
2020-09-05,49.7735
2020-09-06,49.7735
2020-09-07,49.7735
2020-09-08,49.4589
2020-09-09,50.588
2020-09-10,51.0319
2020-09-11,51.5487
2020-09-12,51.5487
2020-09-13,51.5487
2020-09-14,51.6948
2020-09-15,51.4532
2020-09-16,51.2847
2020-09-17,51.5936
2020-09-18,50.6611
2020-09-19,50.6611
2020-09-20,50.6611
2020-09-21,48.7398
2020-09-22,48.9701
2020-09-23,48.3634
2020-09-24,48.9476
2020-09-25,59.4301
2020-09-26,59.4301
2020-09-27,59.4301
2020-09-28,60.4913
2020-09-29,60.8178
2020-09-30,60.8178
2020-10-01,60.226
2020-10-02,61.6273
2020-10-03,61.6273
2020-10-04,61.6273
2020-10-05,62.7566
2020-10-06,62.4776
2020-10-07,64.1035
2020-10-08,64.6137
2020-10-09,56.4709
2020-10-10,56.4709
2020-10-11,56.4709
2020-10-12,55.0287
2020-10-13,54.158
2020-10-14,54.5526
2020-10-15,54.8383
2020-10-16,54.6478
2020-10-17,54.6478
2020-10-18,54.6478
2020-10-19,53.7158
2020-10-20,53.7975
2020-10-21,53.7498
2020-10-22,54.226
2020-10-23,54.2124
2020-10-24,54.2124
2020-10-25,54.2124
2020-10-26,52.8655
2020-10-27,52.2896
2020-10-28,51.0375
2020-10-29,51.3505
2020-10-30,50.8946
2020-10-31,50.8946
2020-11-01,50.8946
2020-11-02,52.0651
2020-11-03,53.2015
2020-11-04,52.9497
2020-11-05,55.2159
2020-11-06,55.5017
2020-11-07,55.5017
2020-11-08,55.5017
2020-11-09,56.8355
2020-11-10,56.4748
2020-11-11,56.6109
2020-11-12,56.2775
2020-11-13,57.2574
2020-11-14,57.2574
2020-11-15,57.2574
2020-11-16,58.0808
2020-11-17,57.7338
2020-11-18,57.2846
2020-11-19,57.516
2020-11-20,57.5092
2020-11-21,57.5092
2020-11-22,57.5092
2020-11-23,57.7542
2020-11-24,58.6525
2020-11-25,57.8835
2020-11-26,57.8835
2020-11-27,57.5841
2020-11-28,57.5841
2020-11-29,57.5841
2020-11-30,56.6994
2020-12-01,56.9852
2020-12-02,56.3727
2020-12-03,55.8147
2020-12-04,57.482
2020-12-05,57.482
2020-12-06,57.482
2020-12-07,56.1958
2020-12-08,55.5221
2020-12-09,56.3659
2020-12-10,55.8828
2020-12-11,55.6242
2020-12-12,55.6242
2020-12-13,55.6242
2020-12-14,55.4268
2020-12-15,56.2026
2020-12-16,55.876
2020-12-17,56.155
2020-12-18,56.4952
2020-12-19,56.4952
2020-12-20,56.4952
2020-12-21,56.4816
2020-12-22,55.5629
2020-12-23,56.1686
2020-12-24,56.3659
2020-12-25,56.3659
2020-12-26,56.3659
2020-12-27,56.3659
2020-12-28,55.91
2020-12-29,55.5017
2020-12-30,56.3183
2020-12-31,51.7059
2021-01-01,51.7059
2021-01-02,51.7059
2021-01-03,51.7059
2021-01-04,50.4496
2021-01-05,50.2558
2021-01-06,51.8621
2021-01-07,52.7871
2021-01-08,52.8059
2021-01-09,52.8059
2021-01-10,52.8059
2021-01-11,51.8746
2021-01-12,51.8746
2021-01-13,51.3183
2021-01-14,51.5246
2021-01-15,51.3308
2021-01-16,51.3308
2021-01-17,51.3308
2021-01-18,51.3308
2021-01-19,51.4308
2021-01-20,51.3183
2021-01-21,51.2308
2021-01-22,50.7683
2021-01-23,50.7683
2021-01-24,50.7683
2021-01-25,49.8558
2021-01-26,49.3183
2021-01-27,48.7808
2021-01-28,49.187
2021-01-29,48.7433
2021-01-30,48.7433
2021-01-31,48.7433
2021-02-01,49.087
2021-02-02,49.0495
2021-02-03,48.8495
2021-02-04,48.7433
2021-02-05,50.5958
2021-02-06,50.5958
2021-02-07,50.5958
2021-02-08,49.8316
2021-02-09,50.1824
2021-02-10,51.435
2021-02-11,51.6167
2021-02-12,52.2367
2021-02-13,52.2367
2021-02-14,52.2367
2021-02-15,52.2367
2021-02-16,51.1594
2021-02-17,49.7815
2021-02-18,49.2116
2021-02-19,49.5463
2021-02-20,49.5463
2021-02-21,49.5463
2021-02-22,49.4836
2021-02-23,49.7029
2021-02-24,49.8283
2021-02-25,48.9948
2021-02-26,48.6878
2021-02-27,48.6878
2021-02-28,48.6878
2021-03-01,50.0413
2021-03-02,50.1102
2021-03-03,49.8846
2021-03-04,49.0825
2021-03-05,49.5024
2021-03-06,49.5024
2021-03-07,49.5024
2021-03-08,50.5802
2021-03-09,50.8058
2021-03-10,50.9687
2021-03-11,50.1666
2021-03-12,49.7969
2021-03-13,49.7969
2021-03-14,49.7969
2021-03-15,50.5176
2021-03-16,49.3583
2021-03-17,49.728
2021-03-18,50.1416
2021-03-19,49.8533
2021-03-20,49.8533
2021-03-21,49.8533
2021-03-22,50.1854
2021-03-23,49.8659
2021-03-24,50.8434
2021-03-25,51.4513
2021-03-26,52.0967
2021-03-27,52.0967
2021-03-28,52.0967
2021-03-29,51.5703
2021-03-30,52.1907
2021-03-31,51.7082
2021-04-01,40.9237
2021-04-02,40.9237
2021-04-03,40.9237
2021-04-04,40.9237
2021-04-05,41.4892
2021-04-06,41.0868
2021-04-07,41.1956
2021-04-08,40.5702
2021-04-09,40.9563
2021-04-10,40.9563
2021-04-11,40.9563
2021-04-12,42.3702
2021-04-13,42.0493
2021-04-14,41.7231
2021-04-15,41.6361
2021-04-16,41.7285
2021-04-17,41.7285
2021-04-18,41.7285
2021-04-19,41.7122
2021-04-20,41.8264
2021-04-21,42.5605
2021-04-22,42.3484
2021-04-23,42.5877
2021-04-24,42.5877
2021-04-25,42.5877
2021-04-26,42.4844
2021-04-27,42.7676
2021-04-28,42.7839
2021-04-29,43.1316
2021-04-30,40.9318
2021-05-01,40.9318
2021-05-02,40.9318
2021-05-03,41.1659
2021-05-04,41.4872
2021-05-05,41.4055
2021-05-06,41.8193
2021-05-07,42.0208
2021-05-08,42.0208
2021-05-09,42.0208
2021-05-10,41.3728
2021-05-11,40.5669
2021-05-12,39.6031
2021-05-13,40.1967
2021-05-14,40.8174
2021-05-15,40.8174
2021-05-16,40.8174
2021-05-17,40.8011
2021-05-18,40.0714
2021-05-19,40.0061
2021-05-20,40.7575
2021-05-21,41.3402
2021-05-22,41.3402
2021-05-23,41.3402
2021-05-24,41.5525
2021-05-25,41.3728
2021-05-26,41.5471
2021-05-27,41.7213
2021-05-28,41.8574
2021-05-29,41.8574
2021-05-30,41.8574
2021-05-31,41.8574
2021-06-01,41.6778
2021-06-02,42.3584
2021-06-03,42.4183
2021-06-04,42.3693
2021-06-05,42.3693
2021-06-06,42.3693
2021-06-07,41.9772
2021-06-08,41.5906
2021-06-09,41.0679
2021-06-10,40.7412
2021-06-11,41.2694
2021-06-12,41.2694
2021-06-13,41.2694
2021-06-14,41.0897
2021-06-15,41.3129
2021-06-16,40.5833
2021-06-17,40.213
2021-06-18,39.9135
2021-06-19,39.9135
2021-06-20,39.9135
2021-06-21,40.2239
2021-06-22,40.262
2021-06-23,39.9789
2021-06-24,40.2021
2021-06-25,40.4471
2021-06-26,40.4471
2021-06-27,40.4471
2021-06-28,40.5996
2021-06-29,40.5778
2021-06-30,40.3437
2021-07-01,40.8065
2021-07-02,34.4273
2021-07-03,34.4273
2021-07-04,34.4273
2021-07-05,34.4273
2021-07-06,33.9731
2021-07-07,34.4181
2021-07-08,33.8943
2021-07-09,34.4088
2021-07-10,34.4088
2021-07-11,34.4088
2021-07-12,34.3022
2021-07-13,34.3624
2021-07-14,34.4505
2021-07-15,34.279
2021-07-16,34.0519
2021-07-17,34.0519
2021-07-18,34.0519
2021-07-19,33.3382
2021-07-20,34.0009
2021-07-21,33.8897
2021-07-22,33.7043
2021-07-23,33.7738
2021-07-24,33.7738
2021-07-25,33.7738
2021-07-26,33.6162
2021-07-27,33.5236
2021-07-28,33.556
2021-07-29,35.5264
2021-07-30,37.3027
2021-07-31,37.3027
2021-08-01,37.3027
2021-08-02,37.7149
2021-08-03,38.2399
2021-08-04,37.7639
2021-08-05,37.7198
2021-08-06,38.2006
2021-08-07,38.2006
2021-08-08,38.2006
2021-08-09,38.0338
2021-08-10,38.2104
2021-08-11,38.4411
2021-08-12,38.7502
2021-08-13,38.9219
2021-08-14,38.9219
2021-08-15,38.9219
2021-08-16,38.7747
2021-08-17,38.3331
2021-08-18,37.9209
2021-08-19,37.6952
2021-08-20,37.6805
2021-08-21,37.6805
2021-08-22,37.6805
2021-08-23,37.5235
2021-08-24,37.813
2021-08-25,38.1368
2021-08-26,37.6952
2021-08-27,37.9945
2021-08-28,37.9945
2021-08-29,37.9945
2021-08-30,38.0191
2021-08-31,37.8964
2021-09-01,37.916
2021-09-02,38.4263
2021-09-03,38.6962
2021-09-04,38.6962
2021-09-05,38.6962
2021-09-06,38.6962
2021-09-07,37.8473
2021-09-08,38.0387
2021-09-09,38.8336
2021-09-10,38.603
2021-09-11,38.603
2021-09-12,38.603
2021-09-13,38.3871
2021-09-14,38.4411
2021-09-15,38.3037
2021-09-16,38.0632
2021-09-17,37.3419
2021-09-18,37.3419
2021-09-19,37.3419
2021-09-20,36.8464
2021-09-21,37.0917
2021-09-22,37.5677
2021-09-23,37.7688
2021-09-24,37.5971
2021-09-25,37.5971
2021-09-26,37.5971
2021-09-27,37.6118
2021-09-28,37.2242
2021-09-29,37.1408
2021-09-30,36.2772
2021-10-01,34.4539
2021-10-02,34.4539
2021-10-03,34.4539
2021-10-04,34.4855
2021-10-05,34.4179
2021-10-06,34.1835
2021-10-07,34.6387
2021-10-08,34.3367
2021-10-09,34.3367
2021-10-10,34.3367
2021-10-11,34.206
2021-10-12,33.9716
2021-10-13,34.4765
2021-10-14,35.0354
2021-10-15,35.1932
2021-10-16,35.1932
2021-10-17,35.1932
2021-10-18,35.1751
2021-10-19,35.7296
2021-10-20,35.9865
2021-10-21,36.1803
2021-10-22,35.9775
2021-10-23,35.9775
2021-10-24,35.9775
2021-10-25,35.9685
2021-10-26,36.0135
2021-10-27,35.8287
2021-10-28,36.2475
2021-10-29,36.5857
2021-10-30,36.5857
2021-10-31,36.5857
2021-11-01,36.9871
2021-11-02,37.163
2021-11-03,37.0457
2021-11-04,37.6455
2021-11-05,37.9387
2021-11-06,37.9387
2021-11-07,37.9387
2021-11-08,37.6681
2021-11-09,37.9026
2021-11-10,37.8846
2021-11-11,37.4471
2021-11-12,37.7312
2021-11-13,37.7312
2021-11-14,37.7312
2021-11-15,37.632
2021-11-16,37.871
2021-11-17,38.101
2021-11-18,37.9657
2021-11-19,38.1281
2021-11-20,38.1281
2021-11-21,38.1281
2021-11-22,37.9161
2021-11-23,37.7853
2021-11-24,37.632
2021-11-25,37.632
2021-11-26,36.5902
2021-11-27,36.5902
2021-11-28,36.5902
2021-11-29,36.8202
2021-11-30,35.7559
2021-12-01,35.6071
2021-12-02,35.9273
2021-12-03,36.0536
2021-12-04,36.0536
2021-12-05,36.0536
2021-12-06,36.0491
2021-12-07,36.3106
2021-12-08,36.5587
2021-12-09,36.3287
2021-12-10,36.3377
2021-12-11,36.3377
2021-12-12,36.3377
2021-12-13,36.2295
2021-12-14,35.8191
2021-12-15,36.3963
2021-12-16,36.4189
2021-12-17,35.314
2021-12-18,35.314
2021-12-19,35.314
2021-12-20,34.6871
2021-12-21,35.1787
2021-12-22,35.2057
2021-12-23,36.04
2021-12-24,36.04
2021-12-25,36.04
2021-12-26,36.04
2021-12-27,36.4324
2021-12-28,36.5497
2021-12-29,36.6308
2021-12-30,36.73
2021-12-31,37.7521
2022-01-01,37.7521
2022-01-02,37.7521
2022-01-03,36.5521
2022-01-04,36.6845
2022-01-05,35.9962
2022-01-06,36.058
2022-01-07,35.8374
2022-01-08,35.8374
2022-01-09,35.8374
2022-01-10,35.8992
2022-01-11,36.4859
2022-01-12,36.6315
2022-01-13,36.5345
2022-01-14,36.0801
2022-01-15,36.0801
2022-01-16,36.0801
2022-01-17,36.0801
2022-01-18,36.1948
2022-01-19,35.9654
2022-01-20,35.5551
2022-01-21,35.7536
2022-01-22,35.7536
2022-01-23,35.7536
2022-01-24,35.8418
2022-01-25,34.9242
2022-01-26,34.8139
2022-01-27,34.386
2022-01-28,34.8492
2022-01-29,34.8492
2022-01-30,34.8492
2022-01-31,35.2154
2022-02-01,35.2551
2022-02-02,35.6918
2022-02-03,33.277
2022-02-04,32.5436
2022-02-05,32.5436
2022-02-06,32.5436
2022-02-07,32.3183
2022-02-08,33.0649
2022-02-09,33.467
2022-02-10,33.1489
2022-02-11,32.928
2022-02-12,32.928
2022-02-13,32.928
2022-02-14,32.8352
2022-02-15,33.118
2022-02-16,32.9722
2022-02-17,32.093
2022-02-18,32.2609
2022-02-19,32.2609
2022-02-20,32.2609
2022-02-21,32.2609
2022-02-22,32.2388
2022-02-23,31.7351
2022-02-24,32.5348
2022-02-25,33.0296
2022-02-26,33.0296
2022-02-27,33.0296
2022-02-28,32.7027
2022-03-01,32.0859
2022-03-02,32.457
2022-03-03,31.8739
2022-03-04,30.8667
2022-03-05,30.8667
2022-03-06,30.8667
2022-03-07,29.6209
2022-03-08,28.9627
2022-03-09,29.9345
2022-03-10,29.0466
2022-03-11,28.9406
2022-03-12,28.9406
2022-03-13,28.9406
2022-03-14,29.2586
2022-03-15,29.2719
2022-03-16,30.4161
2022-03-17,31.0434
2022-03-18,31.441
2022-03-19,31.441
2022-03-20,31.441
2022-03-21,31.2112
2022-03-22,31.2289
2022-03-23,30.7386
2022-03-24,31.1847
2022-03-25,31.2863
2022-03-26,31.2863
2022-03-27,31.2863
2022-03-28,31.5205
2022-03-29,32.0506
2022-03-30,31.5426
2022-03-31,31.0124
2022-04-01,30.0059
2022-04-02,30.0059
2022-04-03,30.0059
2022-04-04,30.1274
2022-04-05,29.6675
2022-04-06,29.4201
2022-04-07,29.6241
2022-04-08,29.4982
2022-04-09,29.4982
2022-04-10,29.4982
2022-04-11,29.2335
2022-04-12,29.1294
2022-04-13,29.3637
2022-04-14,28.9428
2022-04-15,28.9428
2022-04-16,28.9428
2022-04-17,28.9428
2022-04-18,28.804
2022-04-19,29.3333
2022-04-20,29.7152
2022-04-21,29.6024
2022-04-22,28.7779
2022-04-23,28.7779
2022-04-24,28.7779
2022-04-25,28.7556
2022-04-26,28.3484
2022-04-27,28.7036
2022-04-28,29.0986
2022-04-29,28.6048
2022-04-30,28.6048
2022-05-01,28.6048
2022-05-02,29.1549
2022-05-03,29.5101
2022-05-04,30.8616
2022-05-05,30.1555
2022-05-06,30.0256
2022-05-07,30.0256
2022-05-08,30.0256
2022-05-09,29.3542
2022-05-10,28.999
2022-05-11,28.6394
2022-05-12,28.6178
2022-05-13,29.0379
2022-05-14,29.0379
2022-05-15,29.0379
2022-05-16,28.8733
2022-05-17,29.5144
2022-05-18,28.7304
2022-05-19,29.0726
2022-05-20,28.9383
2022-05-21,28.9383
2022-05-22,28.9383
2022-05-23,29.1116
2022-05-24,29.2415
2022-05-25,29.3152
2022-05-26,29.9476
2022-05-27,30.554
2022-05-28,30.554
2022-05-29,30.554
2022-05-30,30.554
2022-05-31,30.4544
2022-06-01,30.2811
2022-06-02,31.0479
2022-06-03,30.8053
2022-06-04,30.8053
2022-06-05,30.8053
2022-06-06,30.9872
2022-06-07,31.2774
2022-06-08,30.9742
2022-06-09,30.1772
2022-06-10,29.3238
2022-06-11,29.3238
2022-06-12,29.3238
2022-06-13,28.4228
2022-06-14,27.9853
2022-06-15,28.2323
2022-06-16,26.9804
2022-06-17,26.8981
2022-06-18,26.8981
2022-06-19,26.8981
2022-06-20,26.8981
2022-06-21,27.119
2022-06-22,27.3226
2022-06-23,27.4222
2022-06-24,28.0763
2022-06-25,28.0763
2022-06-26,28.0763
2022-06-27,27.8251
2022-06-28,27.4915
2022-06-29,27.3183
2022-06-30,27.2533
2022-07-01,26.7205
2022-07-02,26.7205
2022-07-03,26.7205
2022-07-04,26.7205
2022-07-05,26.7416
2022-07-06,26.8092
2022-07-07,27.1641
2022-07-08,27.2021
2022-07-09,27.2021
2022-07-10,27.2021
2022-07-11,26.9824
2022-07-12,26.674
2022-07-13,26.4712
2022-07-14,26.2093
2022-07-15,26.7332
2022-07-16,26.7332
2022-07-17,26.7332
2022-07-18,26.467
2022-07-19,27.4513
2022-07-20,27.7006
2022-07-21,28.3765
2022-07-22,28.2202
2022-07-23,28.2202
2022-07-24,28.2202
2022-07-25,28.1737
2022-07-26,28.1357
2022-07-27,28.6764
2022-07-28,29.7286
2022-07-29,30.5586
2022-07-30,30.5586
2022-07-31,30.5586
2022-08-01,30.5502
2022-08-02,30.4412
2022-08-03,30.9065
2022-08-04,31.0365
2022-08-05,30.9024
2022-08-06,30.9024
2022-08-07,30.9024
2022-08-08,30.982
2022-08-09,30.764
2022-08-10,31.4809
2022-08-11,31.745
2022-08-12,32.2606
2022-08-13,32.2606
2022-08-14,32.2606
2022-08-15,32.2522
2022-08-16,32.3235
2022-08-17,32.0636
2022-08-18,32.1851
2022-08-19,31.8623
2022-08-20,31.8623
2022-08-21,31.8623
2022-08-22,31.07
2022-08-23,31.1203
2022-08-24,31.1832
2022-08-25,31.6192
2022-08-26,30.6802
2022-08-27,30.6802
2022-08-28,30.6802
2022-08-29,30.458
2022-08-30,30.2107
2022-08-31,30.0891
2022-09-01,30.0639
2022-09-02,29.7705
2022-09-03,29.7705
2022-09-04,29.7705
2022-09-05,29.7705
2022-09-06,29.9801
2022-09-07,30.7221
2022-09-08,30.9024
2022-09-09,31.2168
2022-09-10,31.2168
2022-09-11,31.2168
2022-09-12,31.594
2022-09-13,30.4454
2022-09-14,30.4035
2022-09-15,30.4873
2022-09-16,29.8334
2022-09-17,29.8334
2022-09-18,29.8334
2022-09-19,30.3322
2022-09-20,30.0639
2022-09-21,29.6238
2022-09-22,29.0662
2022-09-23,28.6386
2022-09-24,28.6386
2022-09-25,28.6386
2022-09-26,28.362
2022-09-27,28.1146
2022-09-28,28.8566
2022-09-29,28.362
2022-09-30,26.2728
2022-10-01,26.2728
2022-10-02,26.2728
2022-10-03,27.1956
2022-10-04,27.8452
2022-10-05,27.6986
2022-10-06,27.5165
2022-10-07,26.9699
2022-10-08,26.9699
2022-10-09,26.9699
2022-10-10,26.7798
2022-10-11,26.5897
2022-10-12,26.554
2022-10-13,27.0649
2022-10-14,26.4986
2022-10-15,26.4986
2022-10-16,26.4986
2022-10-17,27.164
2022-10-18,27.6036
2022-10-19,27.2115
2022-10-20,26.7798
2022-10-21,27.5204
2022-10-22,27.5204
2022-10-23,27.5204
2022-10-24,28.0392
2022-10-25,28.4947
2022-10-26,27.86
2022-10-27,27.8324
2022-10-28,28.4785
2022-10-29,28.4785
2022-10-30,28.4785
2022-10-31,28.3564
2022-11-01,28.3721
2022-11-02,27.7063
2022-11-03,27.7773
2022-11-04,28.6282
2022-11-05,28.6282
2022-11-06,28.6282
2022-11-07,28.6085
2022-11-08,28.6321
2022-11-09,28.5297
2022-11-10,29.9322
2022-11-11,30.1567
2022-11-12,30.1567
2022-11-13,30.1567
2022-11-14,29.5422
2022-11-15,29.4752
2022-11-16,29.5973
2022-11-17,29.3412
2022-11-18,29.424
2022-11-19,29.424
2022-11-20,29.424
2022-11-21,29.6603
2022-11-22,29.877
2022-11-23,29.9282
2022-11-24,29.9282
2022-11-25,29.9991
2022-11-26,29.9991
2022-11-27,29.9991
2022-11-28,29.0458
2022-11-29,29.0261
2022-11-30,29.7943
2022-12-01,29.9282
2022-12-02,30.0661
2022-12-03,30.0661
2022-12-04,30.0661
2022-12-05,29.6643
2022-12-06,29.3925
2022-12-07,29.3452
2022-12-08,29.4043
2022-12-09,29.0734
2022-12-10,29.0734
2022-12-11,29.0734
2022-12-12,29.5894
2022-12-13,29.877
2022-12-14,29.5225
2022-12-15,28.5415
2022-12-16,28.3327
2022-12-17,28.3327
2022-12-18,28.3327
2022-12-19,28.2421
2022-12-20,28.3248
2022-12-21,28.8173
2022-12-22,28.3721
2022-12-23,28.4548
2022-12-24,28.4548
2022-12-25,28.4548
2022-12-26,28.4548
2022-12-27,28.5218
2022-12-28,28.1791
2022-12-29,28.6912
2022-12-30,25.7736
2022-12-31,25.7736
2023-01-01,25.7736
2023-01-02,25.7736
2023-01-03,25.7808
2023-01-04,26.1212
2023-01-05,25.659
2023-01-06,26.2359
2023-01-07,26.2359
2023-01-08,26.2359
2023-01-09,26.3326
2023-01-10,26.4437
2023-01-11,26.7626
2023-01-12,26.7877
2023-01-13,26.9131
2023-01-14,26.9131
2023-01-15,26.9131
2023-01-16,26.9131
2023-01-17,26.8773
2023-01-18,26.5225
2023-01-19,26.0854
2023-01-20,26.2036
2023-01-21,26.2036
2023-01-22,26.2036
2023-01-23,26.7124
2023-01-24,26.845
2023-01-25,26.673
2023-01-26,26.7304
2023-01-27,26.7626
2023-01-28,26.7626
2023-01-29,26.7626
2023-01-30,26.4831
2023-01-31,27.1281
2023-02-01,26.2935
2023-02-02,26.9869
2023-02-03,27.4408
2023-02-04,27.4408
2023-02-05,27.4408
2023-02-06,27.3907
2023-02-07,27.5301
2023-02-08,27.4479
2023-02-09,27.1334
2023-02-10,27.1013
2023-02-11,27.1013
2023-02-12,27.1013
2023-02-13,27.4765
2023-02-14,27.4193
2023-02-15,27.6052
2023-02-16,27.305
2023-02-17,27.5409
2023-02-18,27.5409
2023-02-19,27.5409
2023-02-20,27.5409
2023-02-21,26.6831
2023-02-22,26.3864
2023-02-23,26.7331
2023-02-24,26.701
2023-02-25,26.701
2023-02-26,26.701
2023-02-27,26.5616
2023-02-28,26.596
2023-03-01,26.639
2023-03-02,26.9645
2023-03-03,27.129
2023-03-04,27.129
2023-03-05,27.129
2023-03-06,27.036
2023-03-07,26.7785
2023-03-08,26.7713
2023-03-09,26.4136
2023-03-10,25.7948
2023-03-11,25.7948
2023-03-12,25.7948
2023-03-13,25.6302
2023-03-14,26.4387
2023-03-15,25.7805
2023-03-16,26.1883
2023-03-17,25.6195
