,LMT US Equity
2020-06-02,14.3186
2020-06-03,14.7488
2020-06-04,14.7836
2020-06-05,15.0204
2020-06-06,15.0204
2020-06-07,15.0204
2020-06-08,15.1391
2020-06-09,14.9471
2020-06-10,14.7869
2020-06-11,14.1216
2020-06-12,14.0544
2020-06-13,14.0544
2020-06-14,14.0544
2020-06-15,13.767
2020-06-16,14.0845
2020-06-17,14.0624
2020-06-18,13.938
2020-06-19,13.7309
2020-06-20,13.7309
2020-06-21,13.7309
2020-06-22,13.8567
2020-06-23,13.7142
2020-06-24,13.3168
2020-06-25,13.4172
2020-06-26,12.9877
2020-06-27,12.9877
2020-06-28,12.9877
2020-06-29,13.3437
2020-06-30,13.2581
2020-07-01,13.109
2020-07-02,13.1614
2020-07-03,13.1614
2020-07-04,13.1614
2020-07-05,13.1614
2020-07-06,13.1809
2020-07-07,12.8721
2020-07-08,12.7713
2020-07-09,12.431
2020-07-10,12.7388
2020-07-11,12.7388
2020-07-12,12.7388
2020-07-13,12.8651
2020-07-14,12.9513
2020-07-15,13.2462
2020-07-16,13.29
2020-07-17,13.3768
2020-07-18,13.3768
2020-07-19,13.3768
2020-07-20,13.2784
2020-07-21,13.5566
2020-07-22,14.1829
2020-07-23,13.9695
2020-07-24,13.9229
2020-07-25,13.9229
2020-07-26,13.9229
2020-07-27,13.7868
2020-07-28,13.9378
2020-07-29,13.959
2020-07-30,13.7746
2020-07-31,13.6838
2020-08-01,13.6838
2020-08-02,13.6838
2020-08-03,13.622
2020-08-04,13.6514
2020-08-05,13.8334
2020-08-06,13.7092
2020-08-07,13.9035
2020-08-08,13.9035
2020-08-09,13.9035
2020-08-10,14.0237
2020-08-11,14.1129
2020-08-12,14.1287
2020-08-13,14.023
2020-08-14,14.0951
2020-08-15,14.0951
2020-08-16,14.0951
2020-08-17,14.0138
2020-08-18,14.0567
2020-08-19,14.0498
2020-08-20,13.9781
2020-08-21,14.0339
2020-08-22,14.0339
2020-08-23,14.0339
2020-08-24,14.2146
2020-08-25,14.208
2020-08-26,14.2279
2020-08-27,14.214
2020-08-28,14.2328
2020-08-29,14.2328
2020-08-30,14.2328
2020-08-31,14.0567
2020-09-01,13.9428
2020-09-02,14.3147
2020-09-03,13.9256
2020-09-04,13.8836
2020-09-05,13.8836
2020-09-06,13.8836
2020-09-07,13.8836
2020-09-08,13.7254
2020-09-09,13.8909
2020-09-10,13.6884
2020-09-11,14.03
2020-09-12,14.03
2020-09-13,14.03
2020-09-14,14.172
2020-09-15,14.1324
2020-09-16,14.2325
2020-09-17,14.2444
2020-09-18,14.2179
2020-09-19,14.2179
2020-09-20,14.2179
2020-09-21,13.7049
2020-09-22,13.9959
2020-09-23,13.8248
2020-09-24,13.6768
2020-09-25,13.7843
2020-09-26,13.7843
2020-09-27,13.7843
2020-09-28,13.9096
2020-09-29,13.8514
2020-09-30,13.6719
2020-10-01,13.5933
2020-10-02,13.5832
2020-10-03,13.5832
2020-10-04,13.5832
2020-10-05,13.6943
2020-10-06,13.4477
2020-10-07,13.6607
2020-10-08,13.8465
2020-10-09,13.759
2020-10-10,13.759
2020-10-11,13.759
2020-10-12,13.8573
2020-10-13,13.8583
2020-10-14,13.9165
2020-10-15,13.7653
2020-10-16,13.7778
2020-10-17,13.7778
2020-10-18,13.7778
2020-10-19,13.686
2020-10-20,13.308
2020-10-21,13.1414
2020-10-22,13.2117
2020-10-23,13.3883
2020-10-24,13.3883
2020-10-25,13.3883
2020-10-26,13.1982
2020-10-27,12.9968
2020-10-28,12.6162
2020-10-29,12.6682
2020-10-30,12.5922
2020-10-31,12.5922
2020-11-01,12.5922
2020-11-02,12.6675
2020-11-03,13.0301
2020-11-04,13.3169
2020-11-05,13.0715
2020-11-06,12.9587
2020-11-07,12.9587
2020-11-08,12.9587
2020-11-09,13.0468
2020-11-10,13.288
2020-11-11,13.2222
2020-11-12,13.1765
2020-11-13,13.415
2020-11-14,13.415
2020-11-15,13.415
2020-11-16,13.4805
2020-11-17,13.44
2020-11-18,13.4946
2020-11-19,13.4584
2020-11-20,13.1807
2020-11-21,13.1807
2020-11-22,13.1807
2020-11-23,13.2738
2020-11-24,13.5249
2020-11-25,13.5203
2020-11-26,13.5203
2020-11-27,13.3887
2020-11-28,13.3887
2020-11-29,13.3887
2020-11-30,13.0814
2020-12-01,13.0811
2020-12-02,12.9616
2020-12-03,12.9837
2020-12-04,13.1344
2020-12-05,13.1344
2020-12-06,13.1344
2020-12-07,12.987
2020-12-08,12.8915
2020-12-09,12.9613
2020-12-10,12.7652
2020-12-11,12.9731
2020-12-12,12.9731
2020-12-13,12.9731
2020-12-14,12.8399
2020-12-15,12.8369
2020-12-16,12.7382
2020-12-17,12.6734
2020-12-18,12.7863
2020-12-19,12.7863
2020-12-20,12.7863
2020-12-21,12.5665
2020-12-22,12.5194
2020-12-23,12.6405
2020-12-24,12.6527
2020-12-25,12.6527
2020-12-26,12.6527
2020-12-27,12.6527
2020-12-28,12.7254
2020-12-29,12.7162
2020-12-30,12.7247
2020-12-31,12.6619
2021-01-01,12.6619
2021-01-02,12.6619
2021-01-03,12.6619
2021-01-04,12.3272
2021-01-05,12.4616
2021-01-06,12.437
2021-01-07,12.2596
2021-01-08,12.0508
2021-01-09,12.0508
2021-01-10,12.0508
2021-01-11,12.102
2021-01-12,12.2369
2021-01-13,12.3548
2021-01-14,12.4179
2021-01-15,12.4124
2021-01-16,12.4124
2021-01-17,12.4124
2021-01-18,12.4124
2021-01-19,12.2256
2021-01-20,12.2311
2021-01-21,12.1664
2021-01-22,12.1732
2021-01-23,12.1732
2021-01-24,12.1732
2021-01-25,12.2907
2021-01-26,11.8757
2021-01-27,11.9346
2021-01-28,11.7985
2021-01-29,11.6005
2021-01-30,11.6005
2021-01-31,11.6005
2021-02-01,11.6721
2021-02-02,11.9531
2021-02-03,11.943
2021-02-04,12.0999
2021-02-05,12.0937
2021-02-06,12.0937
2021-02-07,12.0937
2021-02-08,12.1196
2021-02-09,12.2655
2021-02-10,12.2606
2021-02-11,12.1618
2021-02-12,12.1161
2021-02-13,12.1161
2021-02-14,12.1161
2021-02-15,12.1161
2021-02-16,12.0286
2021-02-17,12.0924
2021-02-18,12.1222
2021-02-19,12.0412
2021-02-20,12.0412
2021-02-21,12.0412
2021-02-22,12.2049
2021-02-23,12.3915
2021-02-24,12.4012
2021-02-25,12.2444
2021-02-26,11.8737
2021-02-27,11.8737
2021-02-28,11.8737
2021-03-01,11.978
2021-03-02,12.1439
2021-03-03,12.2191
2021-03-04,12.1329
2021-03-05,12.2036
2021-03-06,12.2036
2021-03-07,12.2036
2021-03-08,12.2366
2021-03-09,12.1086
2021-03-10,12.2169
2021-03-11,12.1809
2021-03-12,12.141
2021-03-13,12.141
2021-03-14,12.141
2021-03-15,12.3416
2021-03-16,12.3648
2021-03-17,12.4902
2021-03-18,12.7298
2021-03-19,12.6208
2021-03-20,12.6208
2021-03-21,12.6208
2021-03-22,12.7043
2021-03-23,12.5737
2021-03-24,12.6547
2021-03-25,12.8191
2021-03-26,12.7413
2021-03-27,12.7413
2021-03-28,12.7413
2021-03-29,13.0
2021-03-30,12.928
2021-03-31,12.8947
2021-04-01,12.9433
2021-04-02,12.9433
2021-04-03,12.9433
2021-04-04,12.9433
2021-04-05,13.1909
2021-04-06,13.1979
2021-04-07,13.237
2021-04-08,13.4237
2021-04-09,13.4304
2021-04-10,13.4304
2021-04-11,13.4304
2021-04-12,13.4823
2021-04-13,13.4586
2021-04-14,13.5085
2021-04-15,13.5713
2021-04-16,13.6091
2021-04-17,13.6091
2021-04-18,13.6091
2021-04-19,13.6065
2021-04-20,13.4656
2021-04-21,13.4281
2021-04-22,13.1998
2021-04-23,13.1104
2021-04-24,13.1104
2021-04-25,13.1104
2021-04-26,12.9408
2021-04-27,12.9804
2021-04-28,12.9715
2021-04-29,13.2081
2021-04-30,13.2148
2021-05-01,13.2148
2021-05-02,13.2148
2021-05-03,13.3665
2021-05-04,13.4358
2021-05-05,13.4003
2021-05-06,13.4313
2021-05-07,13.5271
2021-05-08,13.5271
2021-05-09,13.5271
2021-05-10,13.6165
2021-05-11,13.4466
2021-05-12,13.2167
2021-05-13,13.445
2021-05-14,13.5411
2021-05-15,13.5411
2021-05-16,13.5411
2021-05-17,13.552
2021-05-18,13.4275
2021-05-19,13.3738
2021-05-20,13.4626
2021-05-21,13.4275
2021-05-22,13.4275
2021-05-23,13.4275
2021-05-24,13.4431
2021-05-25,13.3837
2021-05-26,13.3288
2021-05-27,13.4329
2021-05-28,13.2672
2021-05-29,13.2672
2021-05-30,13.2672
2021-05-31,13.2672
2021-06-01,13.2582
2021-06-02,13.3594
2021-06-03,13.4316
2021-06-04,13.6471
2021-06-05,13.6471
2021-06-06,13.6471
2021-06-07,13.5644
2021-06-08,13.4693
2021-06-09,13.414
2021-06-10,13.4434
2021-06-11,13.4434
2021-06-12,13.4434
2021-06-13,13.4434
2021-06-14,13.4878
2021-06-15,13.5098
2021-06-16,13.3119
2021-06-17,13.2895
2021-06-18,13.171
2021-06-19,13.171
2021-06-20,13.171
2021-06-21,13.2767
2021-06-22,13.2761
2021-06-23,13.1117
2021-06-24,13.1244
2021-06-25,13.1223
2021-06-26,13.1223
2021-06-27,13.1223
2021-06-28,13.0611
2021-06-29,12.8513
2021-06-30,13.0068
2021-07-01,13.0658
2021-07-02,13.1059
2021-07-03,13.1059
2021-07-04,13.1059
2021-07-05,13.1059
2021-07-06,13.0169
2021-07-07,13.1687
2021-07-08,13.0564
2021-07-09,13.157
2021-07-10,13.157
2021-07-11,13.157
2021-07-12,13.0296
2021-07-13,12.9908
2021-07-14,12.9586
2021-07-15,13.0037
2021-07-16,12.9687
2021-07-17,12.9687
2021-07-18,12.9687
2021-07-19,12.8072
2021-07-20,13.0583
2021-07-21,13.087
2021-07-22,13.0567
2021-07-23,13.0832
2021-07-24,13.0832
2021-07-25,13.0832
2021-07-26,12.6394
2021-07-27,12.8494
2021-07-28,12.789
2021-07-29,12.7824
2021-07-30,12.7532
2021-07-31,12.7532
2021-08-01,12.7532
2021-08-02,12.6473
2021-08-03,12.6834
2021-08-04,12.4379
2021-08-05,12.4109
2021-08-06,12.4508
2021-08-07,12.4508
2021-08-08,12.4508
2021-08-09,12.4191
2021-08-10,12.4568
2021-08-11,12.4901
2021-08-12,12.3785
2021-08-13,12.3229
2021-08-14,12.3229
2021-08-15,12.3229
2021-08-16,12.3942
2021-08-17,12.4367
2021-08-18,12.2795
2021-08-19,12.1987
2021-08-20,12.2974
2021-08-21,12.2974
2021-08-22,12.2974
2021-08-23,12.3031
2021-08-24,12.3549
2021-08-25,12.3471
2021-08-26,12.4373
2021-08-27,12.4489
2021-08-28,12.4489
2021-08-29,12.4489
2021-08-30,12.4508
2021-08-31,12.3801
2021-09-01,12.2814
2021-09-02,12.3251
2021-09-03,12.2606
2021-09-04,12.2606
2021-09-05,12.2606
2021-09-06,12.2606
2021-09-07,12.0469
2021-09-08,12.1179
2021-09-09,12.0384
2021-09-10,11.9426
2021-09-11,11.9426
2021-09-12,11.9426
2021-09-13,11.9561
2021-09-14,11.8941
2021-09-15,11.9171
2021-09-16,11.8049
2021-09-17,11.7885
2021-09-18,11.7885
2021-09-19,11.7885
2021-09-20,11.7093
2021-09-21,11.6336
2021-09-22,11.8121
2021-09-23,11.8897
2021-09-24,11.8047
2021-09-25,11.8047
2021-09-26,11.8047
2021-09-27,11.9234
2021-09-28,11.886
2021-09-29,11.8285
2021-09-30,11.6681
2021-10-01,11.7515
2021-10-02,11.7515
2021-10-03,11.7515
2021-10-04,11.6956
2021-10-05,11.75
2021-10-06,11.8192
2021-10-07,11.8746
2021-10-08,11.9355
2021-10-09,11.9355
2021-10-10,11.9355
2021-10-11,12.0384
2021-10-12,12.0706
2021-10-13,12.1831
2021-10-14,12.1927
2021-10-15,12.3025
2021-10-16,12.3025
2021-10-17,12.3025
2021-10-18,12.2833
2021-10-19,12.471
2021-10-20,12.4728
2021-10-21,12.535
2021-10-22,12.5801
2021-10-23,12.5801
2021-10-24,12.5801
2021-10-25,12.6336
2021-10-26,11.2184
2021-10-27,11.1885
2021-10-28,11.2024
2021-10-29,11.231
2021-10-30,11.231
2021-10-31,11.231
2021-11-01,11.1882
2021-11-02,11.046
2021-11-03,11.2012
2021-11-04,11.3289
2021-11-05,11.4641
2021-11-06,11.4641
2021-11-07,11.4641
2021-11-08,11.5223
2021-11-09,11.4112
2021-11-10,11.3945
2021-11-11,11.341
2021-11-12,11.4386
2021-11-13,11.4386
2021-11-14,11.4386
2021-11-15,11.4958
2021-11-16,11.4789
2021-11-17,11.5288
2021-11-18,11.5315
2021-11-19,11.5118
2021-11-20,11.5118
2021-11-21,11.5118
2021-11-22,11.6208
2021-11-23,11.627
2021-11-24,11.5777
2021-11-25,11.5777
2021-11-26,11.5512
2021-11-27,11.5512
2021-11-28,11.5512
2021-11-29,11.5054
2021-11-30,11.2618
2021-12-01,11.111
2021-12-02,11.1759
2021-12-03,11.2769
2021-12-04,11.2769
2021-12-05,11.2769
2021-12-06,11.4663
2021-12-07,11.4419
2021-12-08,11.5008
2021-12-09,11.5783
2021-12-10,11.6178
2021-12-11,11.6178
2021-12-12,11.6178
2021-12-13,11.6384
2021-12-14,11.6412
2021-12-15,11.6036
2021-12-16,11.6165
2021-12-17,11.595
2021-12-18,11.595
2021-12-19,11.595
2021-12-20,11.3881
2021-12-21,11.4912
2021-12-22,11.5642
2021-12-23,11.6836
2021-12-24,11.6836
2021-12-25,11.6836
2021-12-26,11.6836
2021-12-27,11.784
2021-12-28,11.8909
2021-12-29,11.9069
2021-12-30,11.8856
2021-12-31,11.7822
2022-01-01,11.7822
2022-01-02,11.7822
2022-01-03,11.7505
2022-01-04,11.9811
2022-01-05,11.8648
2022-01-06,11.8605
2022-01-07,11.9252
2022-01-08,11.9252
2022-01-09,11.9252
2022-01-10,12.0192
2022-01-11,12.0461
2022-01-12,11.9603
2022-01-13,12.0776
2022-01-14,12.3025
2022-01-15,12.3025
2022-01-16,12.3025
2022-01-17,12.3025
2022-01-18,12.421
2022-01-19,12.4449
2022-01-20,12.3784
2022-01-21,12.2596
2022-01-22,12.2596
2022-01-23,12.2596
2022-01-24,12.3239
2022-01-25,12.5955
2022-01-26,12.717
2022-01-27,12.6525
2022-01-28,12.774
2022-01-29,12.774
2022-01-30,12.774
2022-01-31,12.654
2022-02-01,12.5907
2022-02-02,12.6006
2022-02-03,12.671
2022-02-04,12.66
2022-02-05,12.66
2022-02-06,12.66
2022-02-07,12.7498
2022-02-08,12.8603
2022-02-09,12.8155
2022-02-10,12.5436
2022-02-11,12.8648
2022-02-12,12.8648
2022-02-13,12.8648
2022-02-14,12.5895
2022-02-15,12.4477
2022-02-16,12.5874
2022-02-17,12.6433
2022-02-18,12.5743
2022-02-19,12.5743
2022-02-20,12.5743
2022-02-21,12.5743
2022-02-22,12.5666
2022-02-23,12.6471
2022-02-24,12.8504
2022-02-25,13.2618
2022-02-26,13.2618
2022-02-27,13.2618
2022-02-28,13.9874
2022-03-01,14.6683
2022-03-02,14.471
2022-03-03,14.4059
2022-03-04,14.7143
2022-03-05,14.7143
2022-03-06,14.7143
2022-03-07,14.9531
2022-03-08,14.4409
2022-03-09,14.4328
2022-03-10,14.3027
2022-03-11,13.8651
2022-03-12,13.8651
2022-03-13,13.8651
2022-03-14,14.0231
2022-03-15,14.1464
2022-03-16,13.348
2022-03-17,13.5598
2022-03-18,13.4894
2022-03-19,13.4894
2022-03-20,13.4894
2022-03-21,13.8931
2022-03-22,13.9104
2022-03-23,14.0465
2022-03-24,14.1774
2022-03-25,14.7259
2022-03-26,14.7259
2022-03-27,14.7259
2022-03-28,14.4652
2022-03-29,14.23
2022-03-30,14.4944
2022-03-31,14.3577
2022-04-01,14.4953
2022-04-02,14.4953
2022-04-03,14.4953
2022-04-04,14.4361
2022-04-05,14.5331
2022-04-06,14.7536
2022-04-07,15.0818
2022-04-08,14.962
2022-04-09,14.962
2022-04-10,14.962
2022-04-11,15.044
2022-04-12,15.1431
2022-04-13,15.1924
2022-04-14,15.1464
2022-04-15,15.1464
2022-04-16,15.1464
2022-04-17,15.1464
2022-04-18,15.1398
2022-04-19,14.9133
2022-04-20,14.7104
2022-04-21,14.2807
2022-04-22,14.4681
2022-04-23,14.4681
2022-04-24,14.4681
2022-04-25,14.3811
2022-04-26,14.4771
2022-04-27,14.4438
2022-04-28,14.3457
2022-04-29,14.0582
2022-04-30,14.0582
2022-05-01,14.0582
2022-05-02,14.0189
2022-05-03,14.1376
2022-05-04,14.4666
2022-05-05,14.3889
2022-05-06,14.5772
2022-05-07,14.5772
2022-05-08,14.5772
2022-05-09,14.2597
2022-05-10,14.2684
2022-05-11,14.3068
2022-05-12,14.1322
2022-05-13,14.1496
2022-05-14,14.1496
2022-05-15,14.1496
2022-05-16,14.221
2022-05-17,14.3245
2022-05-18,14.1244
2022-05-19,13.8632
2022-05-20,13.8192
2022-05-21,13.8192
2022-05-22,13.8192
2022-05-23,14.0855
2022-05-24,14.3778
2022-05-25,14.5206
2022-05-26,14.5341
2022-05-27,14.6111
2022-05-28,14.6111
2022-05-29,14.6111
2022-05-30,14.6111
2022-05-31,14.2978
2022-06-01,14.2735
2022-06-02,14.3277
2022-06-03,14.3751
2022-06-04,14.3751
2022-06-05,14.3751
2022-06-06,14.3967
2022-06-07,14.7833
2022-06-08,14.3967
2022-06-09,14.0762
2022-06-10,14.0003
2022-06-11,14.0003
2022-06-12,14.0003
2022-06-13,13.8126
2022-06-14,13.5799
2022-06-15,13.5178
2022-06-16,13.2386
2022-06-17,13.2152
2022-06-18,13.2152
2022-06-19,13.2152
2022-06-20,13.2152
2022-06-21,13.6635
2022-06-22,13.5583
2022-06-23,13.4134
2022-06-24,14.0403
2022-06-25,14.0403
2022-06-26,14.0403
2022-06-27,14.0468
2022-06-28,14.0917
2022-06-29,14.0357
2022-06-30,14.3764
2022-07-01,14.486
2022-07-02,14.486
2022-07-03,14.486
2022-07-04,14.486
2022-07-05,13.9236
2022-07-06,14.2512
2022-07-07,14.1373
2022-07-08,14.0806
2022-07-09,14.0806
2022-07-10,14.0806
2022-07-11,14.0412
2022-07-12,13.8849
2022-07-13,13.7005
2022-07-14,13.4638
2022-07-15,13.4044
2022-07-16,13.4044
2022-07-17,13.4044
2022-07-18,13.0627
2022-07-19,13.115
2022-07-20,13.2634
2022-07-21,13.2628
2022-07-22,13.2487
2022-07-23,13.2487
2022-07-24,13.2487
2022-07-25,13.4039
2022-07-26,13.3122
2022-07-27,13.3653
2022-07-28,13.5965
2022-07-29,13.8336
2022-07-30,13.8336
2022-07-31,13.8336
2022-08-01,14.0014
2022-08-02,14.2928
2022-08-03,14.3087
2022-08-04,14.2728
2022-08-05,14.2201
2022-08-06,14.2201
2022-08-07,14.2201
2022-08-08,14.1419
2022-08-09,14.2857
2022-08-10,14.3299
2022-08-11,14.2949
2022-08-12,14.4602
2022-08-13,14.4602
2022-08-14,14.4602
2022-08-15,14.5759
2022-08-16,14.6418
2022-08-17,14.6857
2022-08-18,14.617
2022-08-19,14.6378
2022-08-20,14.6378
2022-08-21,14.6378
2022-08-22,14.4016
2022-08-23,14.4259
2022-08-24,14.444
2022-08-25,14.5952
2022-08-26,14.3648
2022-08-27,14.3648
2022-08-28,14.3648
2022-08-29,14.3204
2022-08-30,14.1802
2022-08-31,14.0268
2022-09-01,14.1035
2022-09-02,13.9796
2022-09-03,13.9796
2022-09-04,13.9796
2022-09-05,13.9796
2022-09-06,13.9554
2022-09-07,14.0278
2022-09-08,14.0127
2022-09-09,14.0704
2022-09-10,14.0704
2022-09-11,14.0704
2022-09-12,13.9818
2022-09-13,13.6962
2022-09-14,13.9201
2022-09-15,13.8269
2022-09-16,13.8483
2022-09-17,13.8483
2022-09-18,13.8483
2022-09-19,13.9167
2022-09-20,14.0413
2022-09-21,14.0296
2022-09-22,14.0873
2022-09-23,13.9338
2022-09-24,13.9338
2022-09-25,13.9338
2022-09-26,13.7649
2022-09-27,13.5184
2022-09-28,13.5265
2022-09-29,13.2084
2022-09-30,13.0994
2022-10-01,13.0994
2022-10-02,13.0994
2022-10-03,13.5184
2022-10-04,13.7169
2022-10-05,13.6047
2022-10-06,13.5144
2022-10-07,13.6499
2022-10-08,13.6499
2022-10-09,13.6499
2022-10-10,13.8378
2022-10-11,13.8711
2022-10-12,13.4462
2022-10-13,13.7122
2022-10-14,13.1966
2022-10-15,13.1966
2022-10-16,13.1966
2022-10-17,13.4427
2022-10-18,14.3624
2022-10-19,14.6125
2022-10-20,14.7473
2022-10-21,15.0636
2022-10-22,15.0636
2022-10-23,15.0636
2022-10-24,15.1514
2022-10-25,15.2342
2022-10-26,15.3085
2022-10-27,15.597
2022-10-28,15.9955
2022-10-29,15.9955
2022-10-30,15.9955
2022-10-31,16.0513
2022-11-01,16.0189
2022-11-02,15.909
2022-11-03,15.994
2022-11-04,15.897
2022-11-05,15.897
2022-11-06,15.897
2022-11-07,16.1113
2022-11-08,16.2804
2022-11-09,16.0051
2022-11-10,16.1772
2022-11-11,15.3485
2022-11-12,15.3485
2022-11-13,15.3485
2022-11-14,15.2924
2022-11-15,15.4529
2022-11-16,15.4218
2022-11-17,15.6229
2022-11-18,15.7476
2022-11-19,15.7476
2022-11-20,15.7476
2022-11-21,15.8745
2022-11-22,15.8301
2022-11-23,15.8785
2022-11-24,15.8785
2022-11-25,15.9521
2022-11-26,15.9521
2022-11-27,15.9521
2022-11-28,15.9444
2022-11-29,15.9718
2022-11-30,16.0054
2022-12-01,15.9592
2022-12-02,16.3454
2022-12-03,16.3454
2022-12-04,16.3454
2022-12-05,16.1741
2022-12-06,15.9687
2022-12-07,15.8825
2022-12-08,16.0112
2022-12-09,15.9558
2022-12-10,15.9558
2022-12-11,15.9558
2022-12-12,16.0402
2022-12-13,15.8523
2022-12-14,16.0054
2022-12-15,15.8083
2022-12-16,15.9007
2022-12-17,15.9007
2022-12-18,15.9007
2022-12-19,15.9007
2022-12-20,16.0349
2022-12-21,16.0811
2022-12-22,15.824
2022-12-23,15.9469
2022-12-24,15.9469
2022-12-25,15.9469
2022-12-26,15.9469
2022-12-27,16.0149
2022-12-28,15.9447
2022-12-29,16.0626
2022-12-30,16.9737
2022-12-31,16.9737
2023-01-01,16.9737
2023-01-02,16.9737
2023-01-03,16.6924
2023-01-04,16.6601
2023-01-05,16.678
2023-01-06,16.5577
2023-01-07,16.5577
2023-01-08,16.5577
2023-01-09,16.1104
2023-01-10,16.214
2023-01-11,16.2363
2023-01-12,16.1967
2023-01-13,15.8228
2023-01-14,15.8228
2023-01-15,15.8228
2023-01-16,15.8228
2023-01-17,15.739
2023-01-18,15.5541
2023-01-19,15.4925
2023-01-20,15.6172
2023-01-21,15.6172
2023-01-22,15.6172
2023-01-23,15.5544
2023-01-24,15.804
2023-01-25,15.9587
2023-01-26,15.7628
2023-01-27,15.7564
2023-01-28,15.7564
2023-01-29,15.7564
2023-01-30,15.7867
2023-01-31,15.8684
2023-02-01,15.8375
2023-02-02,15.6827
2023-02-03,15.7405
2023-02-04,15.7405
2023-02-05,15.7405
2023-02-06,16.047
2023-02-07,16.0234
2023-02-08,16.0638
2023-02-09,16.0772
2023-02-10,16.4057
2023-02-11,16.4057
2023-02-12,16.4057
2023-02-13,16.4405
2023-02-14,16.4286
2023-02-15,16.3959
2023-02-16,16.1127
2023-02-17,16.2467
2023-02-18,16.2467
2023-02-19,16.2467
2023-02-20,16.2467
2023-02-21,16.3555
2023-02-22,16.3659
2023-02-23,16.3522
2023-02-24,16.3925
2023-02-25,16.3925
2023-02-26,16.3925
2023-02-27,16.3647
2023-02-28,16.2048
2023-03-01,16.2069
2023-03-02,16.3286
2023-03-03,16.3158
2023-03-04,16.3158
2023-03-05,16.3158
2023-03-06,16.3855
2023-03-07,16.3393
2023-03-08,16.365
2023-03-09,16.2534
2023-03-10,16.2427
2023-03-11,16.2427
2023-03-12,16.2427
2023-03-13,16.2986
2023-03-14,16.3011
2023-03-15,16.1316
2023-03-16,16.1294
2023-03-17,15.9047
2023-03-18,15.9047
