,PDCO US Equity
2020-11-06,23.6033
2020-11-07,23.6033
2020-11-08,23.6033
2020-11-09,23.6033
2020-11-10,23.6033
2020-11-11,23.6033
2020-11-12,23.6033
2020-11-13,23.6033
2020-11-14,23.6033
2020-11-15,23.6033
2020-11-16,23.6033
2020-11-17,23.6033
2020-11-18,23.6033
2020-11-19,23.6033
2020-11-20,23.6033
2020-11-21,23.6033
2020-11-22,23.6033
2020-11-23,23.6033
2020-11-24,23.6033
2020-11-25,23.6033
2020-11-26,23.6033
2020-11-27,23.6033
2020-11-28,23.6033
2020-11-29,23.6033
2020-11-30,23.6033
2020-12-01,23.6033
2020-12-02,23.6033
2020-12-03,23.6033
2020-12-04,23.6033
2020-12-05,23.6033
2020-12-06,23.6033
2020-12-07,23.6033
2020-12-08,23.6033
2020-12-09,23.6033
2020-12-10,23.6033
2020-12-11,23.6033
2020-12-12,23.6033
2020-12-13,23.6033
2020-12-14,23.6033
2020-12-15,23.6033
2020-12-16,23.6033
2020-12-17,23.6033
2020-12-18,23.6033
2020-12-19,23.6033
2020-12-20,23.6033
2020-12-21,23.6033
2020-12-22,23.6033
2020-12-23,23.6033
2020-12-24,23.6033
2020-12-25,23.6033
2020-12-26,23.6033
2020-12-27,23.6033
2020-12-28,23.6033
2020-12-29,23.6033
2020-12-30,23.6033
2020-12-31,23.6033
2021-01-01,23.6033
2021-01-02,23.6033
2021-01-03,23.6033
2021-01-04,23.6033
2021-01-05,23.6033
2021-01-06,23.6033
2021-01-07,23.6033
2021-01-08,23.6033
2021-01-09,23.6033
2021-01-10,23.6033
2021-01-11,23.6033
2021-01-12,23.6033
2021-01-13,23.6033
2021-01-14,23.6033
2021-01-15,23.6033
2021-01-16,23.6033
2021-01-17,23.6033
2021-01-18,23.6033
2021-01-19,23.6033
2021-01-20,23.6033
2021-01-21,23.6033
2021-01-22,23.6033
2021-01-23,23.6033
2021-01-24,23.6033
2021-01-25,23.6033
2021-01-26,23.6033
2021-01-27,23.6033
2021-01-28,23.6033
2021-01-29,23.6033
2021-01-30,23.6033
2021-01-31,23.6033
2021-02-01,23.6033
2021-02-02,23.6033
2021-02-03,23.6033
2021-02-04,23.6033
2021-02-05,23.6033
2021-02-06,23.6033
2021-02-07,23.6033
2021-02-08,23.6033
2021-02-09,23.6033
2021-02-10,23.6033
2021-02-11,23.6033
2021-02-12,23.6033
2021-02-13,23.6033
2021-02-14,23.6033
2021-02-15,23.6033
2021-02-16,23.6033
2021-02-17,23.6033
2021-02-18,23.6033
2021-02-19,23.6033
2021-02-20,23.6033
2021-02-21,23.6033
2021-02-22,23.6033
2021-02-23,23.6033
2021-02-24,23.6033
2021-02-25,23.6033
2021-02-26,23.6033
2021-02-27,23.6033
2021-02-28,23.6033
2021-03-01,23.6033
2021-03-02,23.6033
2021-03-03,23.6033
2021-03-04,23.6033
2021-03-05,23.6033
2021-03-06,23.6033
2021-03-07,23.6033
2021-03-08,23.6033
2021-03-09,23.6033
2021-03-10,23.6033
2021-03-11,23.6033
2021-03-12,23.6033
2021-03-13,23.6033
2021-03-14,23.6033
2021-03-15,23.6033
2021-03-16,23.6033
2021-03-17,23.6033
2021-03-18,23.6033
2021-03-19,23.6033
2021-03-20,23.6033
2021-03-21,23.6033
2021-03-22,23.6033
2021-03-23,23.6033
2021-03-24,23.6033
2021-03-25,23.6033
2021-03-26,23.6033
2021-03-27,23.6033
2021-03-28,23.6033
2021-03-29,23.6033
2021-03-30,23.6033
2021-03-31,23.6033
2021-04-01,23.6033
2021-04-02,23.6033
2021-04-03,23.6033
2021-04-04,23.6033
2021-04-05,23.6033
2021-04-06,23.6033
2021-04-07,23.6033
2021-04-08,23.6033
2021-04-09,23.6033
2021-04-10,23.6033
2021-04-11,23.6033
2021-04-12,23.6033
2021-04-13,23.6033
2021-04-14,23.6033
2021-04-15,23.6033
2021-04-16,23.6033
2021-04-17,23.6033
2021-04-18,23.6033
2021-04-19,23.6033
2021-04-20,23.6033
2021-04-21,23.6033
2021-04-22,23.6033
2021-04-23,18.1071
2021-04-24,18.1071
2021-04-25,18.1071
2021-04-26,17.9098
2021-04-27,17.8456
2021-04-28,17.7722
2021-04-29,17.685
2021-04-30,17.5014
2021-05-01,17.5014
2021-05-02,17.5014
2021-05-03,18.1025
2021-05-04,19.0156
2021-05-05,18.8642
2021-05-06,19.4974
2021-05-07,19.2726
2021-05-08,19.2726
2021-05-09,19.2726
2021-05-10,19.0913
2021-05-11,19.2381
2021-05-12,18.8137
2021-05-13,18.7908
2021-05-14,18.9743
2021-05-15,18.9743
2021-05-16,18.9743
2021-05-17,19.0844
2021-05-18,19.1028
2021-05-19,19.1578
2021-05-20,18.9514
2021-05-21,18.6807
2021-05-22,18.6807
2021-05-23,18.6807
2021-05-24,18.3503
2021-05-25,18.1025
2021-05-26,18.231
2021-05-27,18.0062
2021-05-28,17.685
2021-05-29,17.685
2021-05-30,17.685
2021-05-31,17.685
2021-06-01,18.0291
2021-06-02,18.1255
2021-06-03,18.4466
2021-06-04,18.5614
2021-06-05,18.5614
2021-06-06,18.5614
2021-06-07,18.1851
2021-06-08,18.9055
2021-06-09,19.0064
2021-06-10,19.2542
2021-06-11,19.5616
2021-06-12,19.5616
2021-06-13,19.5616
2021-06-14,18.9973
2021-06-15,19.2771
2021-06-16,19.0018
2021-06-17,18.9376
2021-06-18,18.6072
2021-06-19,18.6072
2021-06-20,18.6072
2021-06-21,18.9422
2021-06-22,18.8688
2021-06-23,17.0006
2021-06-24,17.1432
2021-06-25,16.7292
2021-06-26,16.7292
2021-06-27,16.7292
2021-06-28,16.7568
2021-06-29,16.6602
2021-06-30,16.7338
2021-07-01,16.9086
2021-07-02,16.7338
2021-07-03,16.7338
2021-07-04,16.7338
2021-07-05,16.7338
2021-07-06,16.6924
2021-07-07,16.605
2021-07-08,16.5176
2021-07-09,16.7706
2021-07-10,16.7706
2021-07-11,16.7706
2021-07-12,16.7246
2021-07-13,16.5682
2021-07-14,16.8442
2021-07-15,16.5774
2021-07-16,16.5682
2021-07-17,16.5682
2021-07-18,16.5682
2021-07-19,16.513
2021-07-20,16.6142
2021-07-21,16.7798
2021-07-22,16.5268
2021-07-23,16.5728
2021-07-24,16.5728
2021-07-25,16.5728
2021-07-26,16.6418
2021-07-27,16.7154
2021-07-28,16.8626
2021-07-29,16.904
2021-07-30,26.9649
2021-07-31,26.9649
2021-08-01,26.9649
2021-08-02,26.886
2021-08-03,26.5868
2021-08-04,26.4262
2021-08-05,25.6963
2021-08-06,25.8423
2021-08-07,25.8423
2021-08-08,25.8423
2021-08-09,25.6379
2021-08-10,25.4773
2021-08-11,25.762
2021-08-12,26.032
2021-08-13,26.1269
2021-08-14,26.1269
2021-08-15,26.1269
2021-08-16,25.9371
2021-08-17,26.1488
2021-08-18,25.7328
2021-08-19,25.7766
2021-08-20,25.7839
2021-08-21,25.7839
2021-08-22,25.7839
2021-08-23,26.0101
2021-08-24,25.9882
2021-08-25,25.835
2021-08-26,25.7985
2021-08-27,26.4335
2021-08-28,26.4335
2021-08-29,26.4335
2021-08-30,26.4335
2021-08-31,26.689
2021-09-01,26.3021
2021-09-02,27.7546
2021-09-03,26.9517
2021-09-04,26.9517
2021-09-05,26.9517
2021-09-06,26.9517
2021-09-07,27.1999
2021-09-08,27.5722
2021-09-09,27.8207
2021-09-10,27.8499
2021-09-11,27.8499
2021-09-12,27.8499
2021-09-13,27.6015
2021-09-14,27.3093
2021-09-15,27.207
2021-09-16,27.2727
2021-09-17,26.9586
2021-09-18,26.9586
2021-09-19,26.9586
2021-09-20,26.3741
2021-09-21,26.3448
2021-09-22,26.5859
2021-09-23,26.5421
2021-09-24,26.5567
2021-09-25,26.5567
2021-09-26,26.5567
2021-09-27,26.7175
2021-09-28,26.4544
2021-09-29,26.8563
2021-09-30,26.3448
2021-10-01,27.1777
2021-10-02,27.1777
2021-10-03,27.1777
2021-10-04,27.3896
2021-10-05,27.7841
2021-10-06,27.9449
2021-10-07,28.0764
2021-10-08,28.2298
2021-10-09,28.2298
2021-10-10,28.2298
2021-10-11,28.1714
2021-10-12,28.0618
2021-10-13,28.0253
2021-10-14,27.9887
2021-10-15,27.828
2021-10-16,27.828
2021-10-17,27.828
2021-10-18,27.5577
2021-10-19,27.6307
2021-10-20,27.8864
2021-10-21,27.6965
2021-10-22,27.6088
2021-10-23,27.6088
2021-10-24,27.6088
2021-10-25,27.2435
2021-10-26,26.9951
2021-10-27,26.5494
2021-10-28,26.9513
2021-10-29,29.3989
2021-10-30,29.3989
2021-10-31,29.3989
2021-11-01,30.4965
2021-11-02,30.926
2021-11-03,31.1567
2021-11-04,30.9022
2021-11-05,31.3794
2021-11-06,31.3794
2021-11-07,31.3794
2021-11-08,31.0056
2021-11-09,31.0931
2021-11-10,31.101
2021-11-11,31.276
2021-11-12,31.5782
2021-11-13,31.5782
2021-11-14,31.5782
2021-11-15,31.3158
2021-11-16,31.5703
2021-11-17,31.3396
2021-11-18,31.4351
2021-11-19,30.934
2021-11-20,30.934
2021-11-21,30.934
2021-11-22,30.8067
2021-11-23,30.4727
2021-11-24,30.0591
2021-11-25,30.0591
2021-11-26,29.6932
2021-11-27,29.6932
2021-11-28,29.6932
2021-11-29,30.6397
2021-11-30,29.5659
2021-12-01,28.4394
2021-12-02,28.2641
2021-12-03,27.8099
2021-12-04,27.8099
2021-12-05,27.8099
2021-12-06,28.2163
2021-12-07,28.2004
2021-12-08,28.1287
2021-12-09,27.5311
2021-12-10,27.3637
2021-12-11,27.3637
2021-12-12,27.3637
2021-12-13,27.0689
2021-12-14,27.3319
2021-12-15,27.4354
2021-12-16,26.7741
2021-12-17,26.6865
2021-12-18,26.6865
2021-12-19,26.6865
2021-12-20,26.3677
2021-12-21,26.9414
2021-12-22,27.4673
2021-12-23,27.5311
2021-12-24,27.5311
2021-12-25,27.5311
2021-12-26,27.5311
2021-12-27,28.049
2021-12-28,28.2402
2021-12-29,28.3757
2021-12-30,28.2641
2021-12-31,27.9215
2022-01-01,27.9215
2022-01-02,27.9215
2022-01-03,27.8896
2022-01-04,28.3916
2022-01-05,28.2004
2022-01-06,27.7542
2022-01-07,27.9374
2022-01-08,27.9374
2022-01-09,27.9374
2022-01-10,27.786
2022-01-11,28.0888
2022-01-12,27.2283
2022-01-13,27.1805
2022-01-14,27.4992
2022-01-15,27.4992
2022-01-16,27.4992
2022-01-17,27.4992
2022-01-18,27.0291
2022-01-19,26.7183
2022-01-20,26.6626
2022-01-21,26.6546
2022-01-22,26.6546
2022-01-23,26.6546
2022-01-24,26.8777
2022-01-25,26.6626
2022-01-26,26.5271
2022-01-27,26.7024
2022-01-28,27.1186
2022-01-29,27.1186
2022-01-30,27.1186
2022-01-31,27.4075
2022-02-01,27.1748
2022-02-02,27.2229
2022-02-03,26.7977
2022-02-04,26.8298
2022-02-05,26.8298
2022-02-06,26.8298
2022-02-07,26.4527
2022-02-08,27.0384
2022-02-09,27.0464
2022-02-10,26.7495
2022-02-11,26.5971
2022-02-12,26.5971
2022-02-13,26.5971
2022-02-14,26.7094
2022-02-15,28.2018
2022-02-16,28.932
2022-02-17,28.4505
2022-02-18,28.2098
2022-02-19,28.2098
2022-02-20,28.2098
2022-02-21,28.2098
2022-02-22,27.9451
2022-02-23,27.5519
2022-02-24,27.7766
2022-02-25,28.7314
2022-02-26,28.7314
2022-02-27,28.7314
2022-02-28,28.3783
2022-03-01,27.9932
2022-03-02,29.0842
2022-03-03,29.9277
2022-03-04,29.8956
2022-03-05,29.8956
2022-03-06,29.8956
2022-03-07,29.9358
2022-03-08,29.5903
2022-03-09,30.0724
2022-03-10,29.6626
2022-03-11,29.285
2022-03-12,29.285
2022-03-13,29.285
2022-03-14,29.1404
2022-03-15,29.2609
2022-03-16,28.9476
2022-03-17,29.269
2022-03-18,29.4537
2022-03-19,29.4537
2022-03-20,29.4537
2022-03-21,29.6546
2022-03-22,29.7349
2022-03-23,29.5019
2022-03-24,29.5903
2022-03-25,29.8795
2022-03-26,29.8795
2022-03-27,29.8795
2022-03-28,30.0161
2022-03-29,30.4017
2022-03-30,30.0483
2022-03-31,30.3937
2022-04-01,30.8918
2022-04-02,30.8918
2022-04-03,30.8918
2022-04-04,30.932
2022-04-05,30.5544
2022-04-06,30.7713
2022-04-07,31.3337
2022-04-08,32.0326
2022-04-09,32.0326
2022-04-10,32.0326
2022-04-11,31.398
2022-04-12,31.8318
2022-04-13,31.9844
2022-04-14,32.5147
2022-04-15,32.5147
2022-04-16,32.5147
2022-04-17,32.5147
2022-04-18,32.1772
2022-04-19,31.2373
2022-04-20,31.9121
2022-04-21,31.9764
2022-04-22,31.1409
2022-04-23,31.1409
2022-04-24,31.1409
2022-04-25,31.1087
2022-04-26,30.1527
2022-04-27,29.7671
2022-04-28,29.6707
2022-04-29,21.9934
2022-04-30,21.9934
2022-05-01,21.9934
2022-05-02,21.6141
2022-05-03,22.2048
2022-05-04,22.9074
2022-05-05,22.3603
2022-05-06,22.8515
2022-05-07,22.8515
2022-05-08,22.8515
2022-05-09,22.4411
2022-05-10,21.6079
2022-05-11,21.7509
2022-05-12,22.1426
2022-05-13,22.124
2022-05-14,22.124
2022-05-15,22.124
2022-05-16,22.41
2022-05-17,23.038
2022-05-18,22.3727
2022-05-19,21.8877
2022-05-20,22.3292
2022-05-21,22.3292
2022-05-22,22.3292
2022-05-23,22.4038
2022-05-24,22.2919
2022-05-25,22.5157
2022-05-26,22.4162
2022-05-27,22.6774
2022-05-28,22.6774
2022-05-29,22.6774
2022-05-30,22.6774
2022-05-31,22.5033
2022-06-01,22.0867
2022-06-02,22.497
2022-06-03,22.1986
2022-06-04,22.1986
2022-06-05,22.1986
2022-06-06,21.9996
2022-06-07,22.3976
2022-06-08,22.068
2022-06-09,21.6825
2022-06-10,21.384
2022-06-11,21.384
2022-06-12,21.384
2022-06-13,20.8928
2022-06-14,20.3581
2022-06-15,20.5819
2022-06-16,20.1094
2022-06-17,20.2337
2022-06-18,20.2337
2022-06-19,20.2337
2022-06-20,20.2337
2022-06-21,20.3332
2022-06-22,20.4887
2022-06-23,20.4389
2022-06-24,20.5633
2022-06-25,20.5633
2022-06-26,20.5633
2022-06-27,20.7685
2022-06-28,20.2462
2022-06-29,21.9068
2022-06-30,21.5309
2022-07-01,21.7096
2022-07-02,21.7096
2022-07-03,21.7096
2022-07-04,21.7096
2022-07-05,21.4015
2022-07-06,20.8716
2022-07-07,21.0257
2022-07-08,21.229
2022-07-09,21.229
2022-07-10,21.229
2022-07-11,21.1674
2022-07-12,21.1612
2022-07-13,21.3214
2022-07-14,21.2044
2022-07-15,21.4447
2022-07-16,21.4447
2022-07-17,21.4447
2022-07-18,21.4508
2022-07-19,21.7897
2022-07-20,21.9068
2022-07-21,21.8514
2022-07-22,21.7528
2022-07-23,21.7528
2022-07-24,21.7528
2022-07-25,21.5494
2022-07-26,21.7466
2022-07-27,21.7836
2022-07-28,22.0239
2022-07-29,15.4146
2022-07-30,15.4146
2022-07-31,15.4146
2022-08-01,15.4104
2022-08-02,15.1327
2022-08-03,15.0696
2022-08-04,15.1201
2022-08-05,15.2295
2022-08-06,15.2295
2022-08-07,15.2295
2022-08-08,15.2505
2022-08-09,15.1496
2022-08-10,15.3725
2022-08-11,15.4441
2022-08-12,15.6249
2022-08-13,15.6249
2022-08-14,15.6249
2022-08-15,15.3263
2022-08-16,15.1664
2022-08-17,14.8593
2022-08-18,14.8888
2022-08-19,14.9392
2022-08-20,14.9392
2022-08-21,14.9392
2022-08-22,14.7121
2022-08-23,14.67
2022-08-24,14.4302
2022-08-25,14.7836
2022-08-26,14.5228
2022-08-27,14.5228
2022-08-28,14.5228
2022-08-29,14.4933
2022-08-30,14.3166
2022-08-31,14.161
2022-09-01,13.3546
2022-09-02,13.0447
2022-09-03,13.0447
2022-09-04,13.0447
2022-09-05,13.0447
2022-09-06,13.0028
2022-09-07,13.3211
2022-09-08,13.4718
2022-09-09,13.7943
2022-09-10,13.7943
2022-09-11,13.7943
2022-09-12,13.832
2022-09-13,13.4928
2022-09-14,13.3211
2022-09-15,13.4928
2022-09-16,13.3713
2022-09-17,13.3713
2022-09-18,13.3713
2022-09-19,13.4844
2022-09-20,13.2499
2022-09-21,13.3085
2022-09-22,13.1075
2022-09-23,13.0153
2022-09-24,13.0153
2022-09-25,13.0153
2022-09-26,12.919
2022-09-27,12.7766
2022-09-28,12.8143
2022-09-29,12.5882
2022-09-30,12.4877
2022-10-01,12.4877
2022-10-02,12.4877
2022-10-03,12.9693
2022-10-04,13.3085
2022-10-05,13.3294
2022-10-06,13.1912
2022-10-07,13.0279
2022-10-08,13.0279
2022-10-09,13.0279
2022-10-10,13.0237
2022-10-11,13.3001
2022-10-12,13.0698
2022-10-13,13.4928
2022-10-14,13.409
2022-10-15,13.409
2022-10-16,13.409
2022-10-17,13.5933
2022-10-18,13.7189
2022-10-19,13.4928
2022-10-20,13.3043
2022-10-21,13.7273
2022-10-22,13.7273
2022-10-23,13.7273
2022-10-24,13.899
2022-10-25,13.6477
2022-10-26,13.9325
2022-10-27,13.698
2022-10-28,13.9237
2022-10-29,13.9237
2022-10-30,13.9237
2022-10-31,13.6312
2022-11-01,14.1059
2022-11-02,13.7202
2022-11-03,13.8008
2022-11-04,14.1314
2022-11-05,14.1314
2022-11-06,14.1314
2022-11-07,14.4959
2022-11-08,14.3475
2022-11-09,14.1907
2022-11-10,14.7375
2022-11-11,14.9579
2022-11-12,14.9579
2022-11-13,14.9579
2022-11-14,14.6866
2022-11-15,14.9664
2022-11-16,14.9367
2022-11-17,14.8519
2022-11-18,14.8519
2022-11-19,14.8519
2022-11-20,14.8519
2022-11-21,14.7121
2022-11-22,14.8604
2022-11-23,14.9579
2022-11-24,14.9579
2022-11-25,15.0384
2022-11-26,15.0384
2022-11-27,15.0384
2022-11-28,14.6442
2022-11-29,14.3687
2022-11-30,14.6781
2022-12-01,14.8223
2022-12-02,15.0643
2022-12-03,15.0643
2022-12-04,15.0643
2022-12-05,14.9327
2022-12-06,14.852
2022-12-07,14.7459
2022-12-08,14.9539
2022-12-09,14.9115
2022-12-10,14.9115
2022-12-11,14.9115
2022-12-12,14.903
2022-12-13,14.9794
2022-12-14,14.8563
2022-12-15,14.4572
2022-12-16,14.3128
2022-12-17,14.3128
2022-12-18,14.3128
2022-12-19,14.2321
2022-12-20,14.2236
2022-12-21,14.402
2022-12-22,14.4062
2022-12-23,14.4869
2022-12-24,14.4869
2022-12-25,14.4869
2022-12-26,14.4869
2022-12-27,14.6058
2022-12-28,14.351
2022-12-29,14.593
2022-12-30,14.5251
2022-12-31,14.5251
2023-01-01,14.5251
2023-01-02,14.5251
2023-01-03,14.4572
2023-01-04,14.661
2023-01-05,14.4274
2023-01-06,14.644
2023-01-07,14.644
2023-01-08,14.644
2023-01-09,14.6227
2023-01-10,14.7586
2023-01-11,14.8733
2023-01-12,14.6779
2023-01-13,14.7798
2023-01-14,14.7798
2023-01-15,14.7798
2023-01-16,14.7798
2023-01-17,14.7501
2023-01-18,14.9157
2023-01-19,14.7289
2023-01-20,14.8945
2023-01-21,14.8945
2023-01-22,14.8945
2023-01-23,15.1492
2023-01-24,15.1025
2023-01-25,15.4252
2023-01-26,15.5866
2023-01-27,14.5572
2023-01-28,14.5572
2023-01-29,14.5572
2023-01-30,14.3302
2023-01-31,14.4616
2023-02-01,14.597
2023-02-02,14.7962
2023-02-03,14.5054
2023-02-04,14.5054
2023-02-05,14.5054
2023-02-06,14.2784
2023-02-07,14.4337
2023-02-08,14.2306
2023-02-09,14.0354
2023-02-10,14.2824
2023-02-11,14.2824
2023-02-12,14.2824
2023-02-13,14.366
2023-02-14,14.3421
2023-02-15,14.3939
2023-02-16,13.8482
2023-02-17,13.9159
2023-02-18,13.9159
2023-02-19,13.9159
2023-02-20,13.9159
2023-02-21,13.6809
2023-02-22,13.5375
2023-02-23,13.5017
2023-02-24,13.3583
2023-02-25,13.3583
2023-02-26,13.3583
2023-02-27,13.1591
2023-02-28,12.9998
2023-03-01,13.199
2023-03-02,13.2539
2023-03-03,13.3862
2023-03-04,13.3862
2023-03-05,13.3862
2023-03-06,13.4102
2023-03-07,13.3341
2023-03-08,13.2258
2023-03-09,13.1536
2023-03-10,13.0294
2023-03-11,13.0294
2023-03-12,13.0294
2023-03-13,12.9171
2023-03-14,12.8369
