,HII US Equity
2020-05-27,13.0094
2020-05-28,12.741
2020-05-29,12.7005
2020-05-30,12.7005
2020-05-31,12.7005
2020-06-01,12.4771
2020-06-02,12.4115
2020-06-03,12.6892
2020-06-04,12.6303
2020-06-05,12.8378
2020-06-06,12.8378
2020-06-07,12.8378
2020-06-08,13.0146
2020-06-09,12.5914
2020-06-10,12.553
2020-06-11,11.7225
2020-06-12,11.7988
2020-06-13,11.7988
2020-06-14,11.7988
2020-06-15,11.788
2020-06-16,11.9674
2020-06-17,11.8838
2020-06-18,11.7578
2020-06-19,11.6128
2020-06-20,11.6128
2020-06-21,11.6128
2020-06-22,11.5749
2020-06-23,11.5365
2020-06-24,11.0267
2020-06-25,11.2772
2020-06-26,11.2183
2020-06-27,11.2183
2020-06-28,11.2183
2020-06-29,11.5488
2020-06-30,13.2609
2020-07-01,13.2152
2020-07-02,13.1778
2020-07-03,13.1778
2020-07-04,13.1778
2020-07-05,13.1778
2020-07-06,13.1881
2020-07-07,12.8893
2020-07-08,12.8393
2020-07-09,12.4948
2020-07-10,12.8122
2020-07-11,12.8122
2020-07-12,12.8122
2020-07-13,12.9676
2020-07-14,13.1001
2020-07-15,13.4103
2020-07-16,13.5549
2020-07-17,13.65
2020-07-18,13.65
2020-07-19,13.65
2020-07-20,13.3657
2020-07-21,13.4729
2020-07-22,13.5693
2020-07-23,13.6476
2020-07-24,13.4157
2020-07-25,13.4157
2020-07-26,13.4157
2020-07-27,13.1832
2020-07-28,13.2911
2020-07-29,13.3447
2020-07-30,13.279
2020-07-31,13.2186
2020-08-01,13.2186
2020-08-02,13.2186
2020-08-03,13.3168
2020-08-04,13.2083
2020-08-05,13.5175
2020-08-06,12.5612
2020-08-07,12.8685
2020-08-08,12.8685
2020-08-09,12.8685
2020-08-10,12.9426
2020-08-11,12.9071
2020-08-12,12.6437
2020-08-13,12.6413
2020-08-14,12.8076
2020-08-15,12.8076
2020-08-16,12.8076
2020-08-17,12.5787
2020-08-18,12.5305
2020-08-19,12.5594
2020-08-20,12.3648
2020-08-21,12.3099
2020-08-22,12.3099
2020-08-23,12.3099
2020-08-24,12.5238
2020-08-25,12.3286
2020-08-26,12.0243
2020-08-27,11.9972
2020-08-28,11.9381
2020-08-29,11.9381
2020-08-30,11.9381
2020-08-31,11.8815
2020-09-01,11.8098
2020-09-02,11.8713
2020-09-03,11.7971
2020-09-04,11.6399
2020-09-05,11.6399
2020-09-06,11.6399
2020-09-07,11.6399
2020-09-08,11.2934
2020-09-09,11.2687
2020-09-10,11.0566
2020-09-11,11.6332
2020-09-12,11.6332
2020-09-13,11.6332
2020-09-14,11.6001
2020-09-15,11.5049
2020-09-16,11.6658
2020-09-17,11.8255
2020-09-18,11.7405
2020-09-19,11.7405
2020-09-20,11.7405
2020-09-21,11.4224
2020-09-22,11.4049
2020-09-23,11.153
2020-09-24,11.1566
2020-09-25,11.2609
2020-09-26,11.2609
2020-09-27,11.2609
2020-09-28,11.376
2020-09-29,11.2603
2020-09-30,10.9533
2020-10-01,10.9075
2020-10-02,11.1546
2020-10-03,11.1546
2020-10-04,11.1546
2020-10-05,11.285
2020-10-06,11.3332
2020-10-07,11.3815
2020-10-08,11.4827
2020-10-09,11.5029
2020-10-10,11.5029
2020-10-11,11.5029
2020-10-12,11.4714
2020-10-13,11.4124
2020-10-14,11.5952
2020-10-15,11.3582
2020-10-16,11.385
2020-10-17,11.385
2020-10-18,11.385
2020-10-19,11.3231
2020-10-20,11.3672
2020-10-21,11.4755
2020-10-22,11.6369
2020-10-23,11.672
2020-10-24,11.672
2020-10-25,11.672
2020-10-26,11.4868
2020-10-27,11.2963
2020-10-28,10.9956
2020-10-29,11.0855
2020-10-30,11.3541
2020-10-31,11.3541
2020-11-01,11.3541
2020-11-02,11.4743
2020-11-03,11.915
2020-11-04,11.547
2020-11-05,11.6121
2020-11-06,11.6663
2020-11-07,11.6663
2020-11-08,11.6663
2020-11-09,11.8598
2020-11-10,12.1915
2020-11-11,11.9831
2020-11-12,12.0122
2020-11-13,12.3385
2020-11-14,12.3385
2020-11-15,12.3385
2020-11-16,12.2939
2020-11-17,12.2677
2020-11-18,12.2796
2020-11-19,12.2313
2020-11-20,12.0247
2020-11-21,12.0247
2020-11-22,12.0247
2020-11-23,12.404
2020-11-24,12.747
2020-11-25,12.429
2020-11-26,12.429
2020-11-27,12.3695
2020-11-28,12.3695
2020-11-29,12.3695
2020-11-30,12.111
2020-12-01,12.3629
2020-12-02,12.2885
2020-12-03,12.3218
2020-12-04,12.5577
2020-12-05,12.5577
2020-12-06,12.5577
2020-12-07,12.6976
2020-12-08,12.7899
2020-12-09,12.9001
2020-12-10,12.9608
2020-12-11,13.1537
2020-12-12,13.1537
2020-12-13,13.1537
2020-12-14,12.9918
2020-12-15,13.0567
2020-12-16,12.9703
2020-12-17,12.7232
2020-12-18,12.6726
2020-12-19,12.6726
2020-12-20,12.6726
2020-12-21,12.4136
2020-12-22,12.3159
2020-12-23,12.4898
2020-12-24,12.4213
2020-12-25,12.4213
2020-12-26,12.4213
2020-12-27,12.4213
2020-12-28,12.51
2020-12-29,12.4916
2020-12-30,12.6083
2020-12-31,10.2733
2021-01-01,10.2733
2021-01-02,10.2733
2021-01-03,10.2733
2021-01-04,9.951
2021-01-05,10.0266
2021-01-06,10.2984
2021-01-07,10.2362
2021-01-08,10.2036
2021-01-09,10.2036
2021-01-10,10.2036
2021-01-11,10.2091
2021-01-12,10.36
2021-01-13,10.3144
2021-01-14,10.3505
2021-01-15,10.3229
2021-01-16,10.3229
2021-01-17,10.3229
2021-01-18,10.3229
2021-01-19,10.2778
2021-01-20,10.172
2021-01-21,10.0933
2021-01-22,10.1309
2021-01-23,10.1309
2021-01-24,10.1309
2021-01-25,10.0743
2021-01-26,9.792
2021-01-27,9.9083
2021-01-28,9.8457
2021-01-29,9.6141
2021-01-30,9.6141
2021-01-31,9.6141
2021-02-01,9.6361
2021-02-02,9.7289
2021-02-03,9.8081
2021-02-04,9.8106
2021-02-05,9.9434
2021-02-06,9.9434
2021-02-07,9.9434
2021-02-08,9.9996
2021-02-09,10.1099
2021-02-10,10.1374
2021-02-11,10.2758
2021-02-12,10.5182
2021-02-13,10.5182
2021-02-14,10.5182
2021-02-15,10.5182
2021-02-16,10.4698
2021-02-17,10.6325
2021-02-18,10.633
2021-02-19,10.8177
2021-02-20,10.8177
2021-02-21,10.8177
2021-02-22,11.2424
2021-02-23,11.0318
2021-02-24,11.1156
2021-02-25,10.8726
2021-02-26,10.5072
2021-02-27,10.5072
2021-02-28,10.5072
2021-03-01,10.632
2021-03-02,10.6929
2021-03-03,10.8227
2021-03-04,10.6799
2021-03-05,10.9771
2021-03-06,10.9771
2021-03-07,10.9771
2021-03-08,11.2507
2021-03-09,10.9512
2021-03-10,11.0892
2021-03-11,11.1914
2021-03-12,11.4495
2021-03-13,11.4495
2021-03-14,11.4495
2021-03-15,11.6085
2021-03-16,11.4515
2021-03-17,11.5916
2021-03-18,11.618
2021-03-19,11.5577
2021-03-20,11.5577
2021-03-21,11.5577
2021-03-22,11.5094
2021-03-23,11.2804
2021-03-24,11.4121
2021-03-25,11.7124
2021-03-26,11.8631
2021-03-27,11.8631
2021-03-28,11.8631
2021-03-29,12.0727
2021-03-30,11.9883
2021-03-31,13.3184
2021-04-01,13.2291
2021-04-02,13.2291
2021-04-03,13.2291
2021-04-04,13.2291
2021-04-05,13.4149
2021-04-06,13.4022
2021-04-07,13.2732
2021-04-08,13.362
2021-04-09,13.3746
2021-04-10,13.3746
2021-04-11,13.3746
2021-04-12,13.5621
2021-04-13,13.3349
2021-04-14,13.4292
2021-04-15,13.4562
2021-04-16,13.4402
2021-04-17,13.4402
2021-04-18,13.4402
2021-04-19,13.5472
2021-04-20,13.4132
2021-04-21,13.4684
2021-04-22,13.2103
2021-04-23,13.3338
2021-04-24,13.3338
2021-04-25,13.3338
2021-04-26,13.3801
2021-04-27,13.4066
2021-04-28,13.5604
2021-04-29,13.7109
2021-04-30,13.6751
2021-05-01,13.6751
2021-05-02,13.6751
2021-05-03,13.8306
2021-05-04,13.7892
2021-05-05,13.7054
2021-05-06,13.9851
2021-05-07,13.9125
2021-05-08,13.9125
2021-05-09,13.9125
2021-05-10,14.0435
2021-05-11,13.7864
2021-05-12,13.6455
2021-05-13,13.8189
2021-05-14,13.8695
2021-05-15,13.8695
2021-05-16,13.8695
2021-05-17,13.9042
2021-05-18,13.7132
2021-05-19,13.7028
2021-05-20,13.6687
2021-05-21,13.7297
2021-05-22,13.7297
2021-05-23,13.7297
2021-05-24,13.8552
2021-05-25,13.6312
2021-05-26,13.6808
2021-05-27,13.8371
2021-05-28,13.8695
2021-05-29,13.8695
2021-05-30,13.8695
2021-05-31,13.8695
2021-06-01,13.973
2021-06-02,14.0187
2021-06-03,14.1117
2021-06-04,14.202
2021-06-05,14.202
2021-06-06,14.202
2021-06-07,14.1486
2021-06-08,14.2245
2021-06-09,14.1348
2021-06-10,14.1194
2021-06-11,14.1332
2021-06-12,14.1332
2021-06-13,14.1332
2021-06-14,14.0671
2021-06-15,14.0831
2021-06-16,13.9015
2021-06-17,13.618
2021-06-18,13.3726
2021-06-19,13.3726
2021-06-20,13.3726
2021-06-21,13.6956
2021-06-22,13.6158
2021-06-23,13.4997
2021-06-24,13.5866
2021-06-25,13.7083
2021-06-26,13.7083
2021-06-27,13.7083
2021-06-28,13.5916
2021-06-29,13.4083
2021-06-30,12.4563
2021-07-01,12.5265
2021-07-02,12.5175
2021-07-03,12.5175
2021-07-04,12.5175
2021-07-05,12.5175
2021-07-06,12.211
2021-07-07,12.2627
2021-07-08,12.0951
2021-07-09,12.2291
2021-07-10,12.2291
2021-07-11,12.2291
2021-07-12,12.1523
2021-07-13,12.0505
2021-07-14,12.0003
2021-07-15,11.9863
2021-07-16,11.9542
2021-07-17,11.9542
2021-07-18,11.9542
2021-07-19,11.6818
2021-07-20,12.062
2021-07-21,12.1558
2021-07-22,12.0259
2021-07-23,12.1052
2021-07-24,12.1052
2021-07-25,12.1052
2021-07-26,12.1764
2021-07-27,12.1393
2021-07-28,12.1608
2021-07-29,12.2797
2021-07-30,12.1744
2021-07-31,12.1744
2021-08-01,12.1744
2021-08-02,12.0886
2021-08-03,12.1358
2021-08-04,11.9376
2021-08-05,12.0543
2021-08-06,12.1735
2021-08-07,12.1735
2021-08-08,12.1735
2021-08-09,12.1509
2021-08-10,12.2415
2021-08-11,12.3411
2021-08-12,12.2691
2021-08-13,12.1915
2021-08-14,12.1915
2021-08-15,12.1915
2021-08-16,12.182
2021-08-17,12.178
2021-08-18,11.9527
2021-08-19,11.9022
2021-08-20,12.0308
2021-08-21,12.0308
2021-08-22,12.0308
2021-08-23,12.1935
2021-08-24,12.1965
2021-08-25,12.2055
2021-08-26,12.1154
2021-08-27,12.244
2021-08-28,12.244
2021-08-29,12.244
2021-08-30,12.245
2021-08-31,12.1029
2021-09-01,12.0438
2021-09-02,12.1509
2021-09-03,12.0528
2021-09-04,12.0528
2021-09-05,12.0528
2021-09-06,12.0528
2021-09-07,11.8561
2021-09-08,11.8687
2021-09-09,11.8607
2021-09-10,11.8031
2021-09-11,11.8031
2021-09-12,11.8031
2021-09-13,11.9432
2021-09-14,11.7816
2021-09-15,11.8541
2021-09-16,11.6479
2021-09-17,11.6434
2021-09-18,11.6434
2021-09-19,11.6434
2021-09-20,11.5754
2021-09-21,11.3596
2021-09-22,11.4673
2021-09-23,11.6209
2021-09-24,11.6625
2021-09-25,11.6625
2021-09-26,11.6625
2021-09-27,11.747
2021-09-28,11.721
2021-09-29,11.7605
2021-09-30,15.3489
2021-10-01,15.4133
2021-10-02,15.4133
2021-10-03,15.4133
2021-10-04,15.464
2021-10-05,15.4565
2021-10-06,15.5629
2021-10-07,15.9125
2021-10-08,16.1155
2021-10-09,16.1155
2021-10-10,16.1155
2021-10-11,16.3703
2021-10-12,16.4479
2021-10-13,16.2064
2021-10-14,16.2346
2021-10-15,16.353
2021-10-16,16.353
2021-10-17,16.353
2021-10-18,16.1765
2021-10-19,16.2898
2021-10-20,16.422
2021-10-21,16.3881
2021-10-22,16.4859
2021-10-23,16.4859
2021-10-24,16.4859
2021-10-25,16.4657
2021-10-26,15.9976
2021-10-27,15.8999
2021-10-28,16.008
2021-10-29,15.905
2021-10-30,15.905
2021-10-31,15.905
2021-11-01,15.8677
2021-11-02,15.7423
2021-11-03,15.7452
2021-11-04,15.2265
2021-11-05,15.382
2021-11-06,15.382
2021-11-07,15.382
2021-11-08,15.3883
2021-11-09,15.4239
2021-11-10,15.3705
2021-11-11,15.0864
2021-11-12,15.2672
2021-11-13,15.2672
2021-11-14,15.2672
2021-11-15,15.1748
2021-11-16,15.0549
2021-11-17,14.9613
2021-11-18,14.8752
2021-11-19,14.8517
2021-11-20,14.8517
2021-11-21,14.8517
2021-11-22,15.18
2021-11-23,15.1065
2021-11-24,14.9492
2021-11-25,14.9492
2021-11-26,14.765
2021-11-27,14.765
2021-11-28,14.765
2021-11-29,14.6761
2021-11-30,14.4344
2021-12-01,14.381
2021-12-02,14.4792
2021-12-03,14.6439
2021-12-04,14.6439
2021-12-05,14.6439
2021-12-06,14.9142
2021-12-07,14.8465
2021-12-08,14.9412
2021-12-09,14.9188
2021-12-10,14.92
2021-12-11,14.92
2021-12-12,14.92
2021-12-13,14.9992
2021-12-14,14.9332
2021-12-15,15.1174
2021-12-16,15.0784
2021-12-17,14.8132
2021-12-18,14.8132
2021-12-19,14.8132
2021-12-20,14.5532
2021-12-21,14.7576
2021-12-22,14.5968
2021-12-23,14.7042
2021-12-24,14.7042
2021-12-25,14.7042
2021-12-26,14.7042
2021-12-27,14.8172
2021-12-28,14.9378
2021-12-29,14.8919
2021-12-30,14.8775
2021-12-31,20.269
2022-01-01,20.269
2022-01-02,20.269
2022-01-03,20.2143
2022-01-04,20.4837
2022-01-05,20.2885
2022-01-06,20.5704
2022-01-07,20.7547
2022-01-08,20.7547
2022-01-09,20.7547
2022-01-10,21.0077
2022-01-11,21.2178
2022-01-12,21.0827
2022-01-13,20.9617
2022-01-14,21.1233
2022-01-15,21.1233
2022-01-16,21.1233
2022-01-17,21.1233
2022-01-18,20.9585
2022-01-19,20.8109
2022-01-20,20.6516
2022-01-21,20.6095
2022-01-22,20.6095
2022-01-23,20.6095
2022-01-24,20.9648
2022-01-25,20.8883
2022-01-26,20.6735
2022-01-27,20.401
2022-01-28,20.3416
2022-01-29,20.3416
2022-01-30,20.3416
2022-01-31,20.3049
2022-02-01,20.1737
2022-02-02,20.2901
2022-02-03,20.0183
2022-02-04,19.9465
2022-02-05,19.9465
2022-02-06,19.9465
2022-02-07,20.0566
2022-02-08,20.2112
2022-02-09,20.3041
2022-02-10,19.6901
2022-02-11,20.0191
2022-02-12,20.0191
2022-02-13,20.0191
2022-02-14,19.8156
2022-02-15,19.7275
2022-02-16,19.9185
2022-02-17,20.1009
2022-02-18,20.1921
2022-02-19,20.1921
2022-02-20,20.1921
2022-02-21,20.1921
2022-02-22,20.2537
2022-02-23,20.2935
2022-02-24,20.652
2022-02-25,21.2655
2022-02-26,21.2655
2022-02-27,21.2655
2022-02-28,21.6194
2022-03-01,21.5999
2022-03-02,21.939
2022-03-03,22.1339
2022-03-04,22.6827
2022-03-05,22.6827
2022-03-06,22.6827
2022-03-07,22.7364
2022-03-08,22.0123
2022-03-09,21.9117
2022-03-10,22.1082
2022-03-11,21.7496
2022-03-12,21.7496
2022-03-13,21.7496
2022-03-14,21.4276
2022-03-15,21.4713
2022-03-16,20.8368
2022-03-17,21.0683
2022-03-18,20.7845
2022-03-19,20.7845
2022-03-20,20.7845
2022-03-21,21.3592
2022-03-22,21.3881
2022-03-23,21.5443
2022-03-24,21.5872
2022-03-25,21.7731
2022-03-26,21.7731
2022-03-27,21.7731
2022-03-28,21.3342
2022-03-29,21.4833
2022-03-30,21.5661
2022-03-31,21.9245
2022-04-01,22.1781
2022-04-02,22.1781
2022-04-03,22.1781
2022-04-04,22.1177
2022-04-05,22.0581
2022-04-06,22.1368
2022-04-07,22.5987
2022-04-08,22.4381
2022-04-09,22.4381
2022-04-10,22.4381
2022-04-11,22.3856
2022-04-12,22.7616
2022-04-13,22.9978
2022-04-14,23.7713
2022-04-15,23.7713
2022-04-16,23.7713
2022-04-17,23.7713
2022-04-18,23.788
2022-04-19,23.8857
2022-04-20,24.1385
2022-04-21,23.7164
2022-04-22,23.7315
2022-04-23,23.7315
2022-04-24,23.7315
2022-04-25,23.4421
2022-04-26,23.4525
2022-04-27,23.5471
2022-04-28,23.4064
2022-04-29,22.9819
2022-04-30,22.9819
2022-05-01,22.9819
2022-05-02,22.9493
2022-05-03,23.1424
2022-05-04,23.7291
2022-05-05,23.5297
2022-05-06,23.2524
2022-05-07,23.2524
2022-05-08,23.2524
2022-05-09,22.7542
2022-05-10,22.728
2022-05-11,22.4403
2022-05-12,22.2607
2022-05-13,22.2615
2022-05-14,22.2615
2022-05-15,22.2615
2022-05-16,22.341
2022-05-17,22.6739
2022-05-18,22.1869
2022-05-19,22.0192
2022-05-20,21.7832
2022-05-21,21.7832
2022-05-22,21.7832
2022-05-23,22.0089
2022-05-24,22.2854
2022-05-25,22.4475
2022-05-26,22.875
2022-05-27,23.1054
2022-05-28,23.1054
2022-05-29,23.1054
2022-05-30,23.1054
2022-05-31,22.7923
2022-06-01,22.7923
2022-06-02,22.8988
2022-06-03,22.9814
2022-06-04,22.9814
2022-06-05,22.9814
2022-06-06,22.9552
2022-06-07,23.2437
2022-06-08,23.0935
2022-06-09,23.0736
2022-06-10,22.9139
2022-06-11,22.9139
2022-06-12,22.9139
2022-06-13,22.5436
2022-06-14,22.3434
2022-06-15,22.4117
2022-06-16,22.0454
2022-06-17,22.012
2022-06-18,22.012
2022-06-19,22.012
2022-06-20,22.012
2022-06-21,22.7049
2022-06-22,22.7121
2022-06-23,22.7558
2022-06-24,23.1801
2022-06-25,23.1801
2022-06-26,23.1801
2022-06-27,23.4208
2022-06-28,23.3263
2022-06-29,23.2238
2022-06-30,20.5134
2022-07-01,20.7351
2022-07-02,20.7351
2022-07-03,20.7351
2022-07-04,20.7351
2022-07-05,19.9512
2022-07-06,20.2612
2022-07-07,20.4773
2022-07-08,20.3622
2022-07-09,20.3622
2022-07-10,20.3622
2022-07-11,20.3728
2022-07-12,20.1157
2022-07-13,19.8367
2022-07-14,19.5479
2022-07-15,19.5818
2022-07-16,19.5818
2022-07-17,19.5818
2022-07-18,19.384
2022-07-19,19.7576
2022-07-20,19.8833
2022-07-21,19.8728
2022-07-22,19.8713
2022-07-23,19.8713
2022-07-24,19.8713
2022-07-25,20.002
2022-07-26,19.9992
2022-07-27,19.9872
2022-07-28,20.1362
2022-07-29,20.4442
2022-07-30,20.4442
2022-07-31,20.4442
2022-08-01,20.5007
2022-08-02,20.4886
2022-08-03,20.5748
2022-08-04,21.2495
2022-08-05,21.1628
2022-08-06,21.1628
2022-08-07,21.1628
2022-08-08,20.8465
2022-08-09,21.0156
2022-08-10,21.1233
2022-08-11,21.1459
2022-08-12,21.3657
2022-08-13,21.3657
2022-08-14,21.3657
2022-08-15,21.5137
2022-08-16,21.5827
2022-08-17,21.768
2022-08-18,21.811
2022-08-19,21.7201
2022-08-20,21.7201
2022-08-21,21.7201
2022-08-22,21.6849
2022-08-23,21.7659
2022-08-24,21.9906
2022-08-25,22.1492
2022-08-26,21.7701
2022-08-27,21.7701
2022-08-28,21.7701
2022-08-29,21.737
2022-08-30,21.4439
2022-08-31,21.3516
2022-09-01,21.1558
2022-09-02,21.1078
2022-09-03,21.1078
2022-09-04,21.1078
2022-09-05,21.1078
2022-09-06,21.2685
2022-09-07,21.52
2022-09-08,21.4876
2022-09-09,21.7067
2022-09-10,21.7067
2022-09-11,21.7067
2022-09-12,21.6856
2022-09-13,21.2833
2022-09-14,21.5355
2022-09-15,21.4953
2022-09-16,21.482
2022-09-17,21.482
2022-09-18,21.482
2022-09-19,21.6581
2022-09-20,21.5313
2022-09-21,21.5151
2022-09-22,21.7208
2022-09-23,21.3523
2022-09-24,21.3523
2022-09-25,21.3523
2022-09-26,21.1121
2022-09-27,20.974
2022-09-28,21.0057
2022-09-29,20.8634
2022-09-30,20.5818
2022-10-01,20.5818
2022-10-02,20.5818
2022-10-03,20.9661
2022-10-04,21.318
2022-10-05,21.3745
2022-10-06,21.2926
2022-10-07,21.3656
2022-10-08,21.3656
2022-10-09,21.3656
2022-10-10,21.5157
2022-10-11,21.4909
2022-10-12,20.9399
2022-10-13,21.2127
2022-10-14,20.6968
2022-10-15,20.6968
2022-10-16,20.6968
2022-10-17,21.0301
2022-10-18,21.7575
2022-10-19,22.0722
2022-10-20,22.0633
2022-10-21,22.5371
2022-10-22,22.5371
2022-10-23,22.5371
2022-10-24,22.688
2022-10-25,22.7314
2022-10-26,22.6322
2022-10-27,22.7961
2022-10-28,23.0516
2022-10-29,23.0516
2022-10-30,23.0516
2022-10-31,23.0317
2022-11-01,23.0158
2022-11-02,22.8051
2022-11-03,22.1301
2022-11-04,22.1094
2022-11-05,22.1094
2022-11-06,22.1094
2022-11-07,22.1363
2022-11-08,22.1493
2022-11-09,21.7544
2022-11-10,22.1246
2022-11-11,20.9832
2022-11-12,20.9832
2022-11-13,20.9832
2022-11-14,20.5387
2022-11-15,20.6825
2022-11-16,20.7328
2022-11-17,20.7383
2022-11-18,20.9646
2022-11-19,20.9646
2022-11-20,20.9646
2022-11-21,21.3347
2022-11-22,21.1779
2022-11-23,20.9832
2022-11-24,20.9832
2022-11-25,21.1744
2022-11-26,21.1744
2022-11-27,21.1744
2022-11-28,21.0747
2022-11-29,21.0135
2022-11-30,21.2845
2022-12-01,21.2116
2022-12-02,21.8845
2022-12-03,21.8845
2022-12-04,21.8845
2022-12-05,21.5515
2022-12-06,21.5425
2022-12-07,21.4469
2022-12-08,21.5102
2022-12-09,21.3808
2022-12-10,21.3808
2022-12-11,21.3808
2022-12-12,21.5233
2022-12-13,21.2838
2022-12-14,21.3822
2022-12-15,21.0472
2022-12-16,21.2371
2022-12-17,21.2371
2022-12-18,21.2371
2022-12-19,21.1201
2022-12-20,21.0671
2022-12-21,21.1779
2022-12-22,21.0829
2022-12-23,21.1545
2022-12-24,21.1545
2022-12-25,21.1545
2022-12-26,21.1545
2022-12-27,21.2935
2022-12-28,21.1022
2022-12-29,21.2164
2022-12-30,21.0424
2022-12-31,21.0424
2023-01-01,21.0424
2023-01-02,21.0424
2023-01-03,20.8778
2023-01-04,20.8644
2023-01-05,20.779
2023-01-06,21.0021
2023-01-07,21.0021
2023-01-08,21.0021
2023-01-09,20.3983
2023-01-10,20.5685
2023-01-11,20.7846
2023-01-12,20.8863
2023-01-13,20.5049
2023-01-14,20.5049
2023-01-15,20.5049
2023-01-16,20.5049
2023-01-17,20.3976
2023-01-18,20.2408
2023-01-19,20.1264
2023-01-20,20.1539
2023-01-21,20.1539
2023-01-22,20.1539
2023-01-23,20.1426
2023-01-24,20.2987
2023-01-25,20.0663
2023-01-26,20.1144
2023-01-27,20.1624
2023-01-28,20.1624
2023-01-29,20.1624
2023-01-30,20.0529
2023-01-31,20.3262
2023-02-01,20.1723
2023-02-02,20.1264
2023-02-03,20.0741
2023-02-04,20.0741
2023-02-05,20.0741
2023-02-06,20.4301
2023-02-07,20.6631
2023-02-08,20.6907
2023-02-09,20.3013
2023-02-10,20.3633
2023-02-11,20.3633
2023-02-12,20.3633
2023-02-13,20.1947
2023-02-14,20.0008
2023-02-15,20.1574
2023-02-16,20.1933
2023-02-17,20.5898
2023-02-18,20.5898
2023-02-19,20.5898
2023-02-20,20.5898
2023-02-21,20.412
2023-02-22,20.3224
2023-02-23,20.0798
2023-02-24,20.3224
2023-02-25,20.3224
2023-02-26,20.3224
2023-02-27,20.0847
2023-02-28,19.9309
2023-03-01,19.9683
2023-03-02,20.0946
2023-03-03,20.1637
2023-03-04,20.1637
2023-03-05,20.1637
2023-03-06,20.0459
2023-03-07,19.8463
2023-03-08,19.7299
2023-03-09,19.5648
2023-03-10,19.4202
2023-03-11,19.4202
2023-03-12,19.4202
2023-03-13,19.5049
2023-03-14,19.4477
2023-03-15,19.2417
2023-03-16,19.2297
2023-03-17,18.8143
