,BALY US Equity
2020-05-09,13.4541
2020-05-10,13.4541
2020-05-11,13.5342
2020-05-12,13.3701
2020-05-13,12.9147
2020-05-14,12.9484
2020-05-15,13.0496
2020-05-16,13.0496
2020-05-17,13.0496
2020-05-18,13.6309
2020-05-19,13.8484
2020-05-20,14.2122
2020-05-21,14.3022
2020-05-22,14.4184
2020-05-23,14.4184
2020-05-24,14.4184
2020-05-25,14.4184
2020-05-26,14.7672
2020-05-27,15.1459
2020-05-28,15.0072
2020-05-29,15.0972
2020-05-30,15.0972
2020-05-31,15.0972
2020-06-01,15.4272
2020-06-02,15.5097
2020-06-03,15.8022
2020-06-04,15.7835
2020-06-05,16.211
2020-06-06,16.211
2020-06-07,16.211
2020-06-08,16.5522
2020-06-09,16.2635
2020-06-10,16.1922
2020-06-11,15.3897
2020-06-12,15.6222
2020-06-13,15.6222
2020-06-14,15.6222
2020-06-15,15.7122
2020-06-16,16.0122
2020-06-17,16.2035
2020-06-18,16.0497
2020-06-19,15.926
2020-06-20,15.926
2020-06-21,15.926
2020-06-22,15.9972
2020-06-23,16.1697
2020-06-24,15.3372
2020-06-25,15.3222
2020-06-26,15.0859
2020-06-27,15.0859
2020-06-28,15.0859
2020-06-29,15.4234
2020-06-30,49.6551
2020-07-01,49.5396
2020-07-02,49.4933
2020-07-03,49.4933
2020-07-04,49.4933
2020-07-05,49.4933
2020-07-06,49.3547
2020-07-07,47.7604
2020-07-08,47.6795
2020-07-09,47.0094
2020-07-10,47.125
2020-07-11,47.125
2020-07-12,47.125
2020-07-13,46.9286
2020-07-14,47.0556
2020-07-15,49.6666
2020-07-16,49.1468
2020-07-17,48.3958
2020-07-18,48.3958
2020-07-19,48.3958
2020-07-20,47.5871
2020-07-21,48.6038
2020-07-22,48.6962
2020-07-23,48.0839
2020-07-24,48.211
2020-07-25,48.211
2020-07-26,48.211
2020-07-27,47.6564
2020-07-28,47.8181
2020-07-29,50.6718
2020-07-30,50.6602
2020-07-31,48.8117
2020-08-01,48.8117
2020-08-02,48.8117
2020-08-03,49.3085
2020-08-04,50.0132
2020-08-05,50.4638
2020-08-06,50.9953
2020-08-07,51.4227
2020-08-08,51.4227
2020-08-09,51.4227
2020-08-10,51.9311
2020-08-11,53.156
2020-08-12,52.8207
2020-08-13,53.7688
2020-08-14,53.4798
2020-08-15,53.4798
2020-08-16,53.4798
2020-08-17,53.6185
2020-08-18,53.8382
2020-08-19,55.0176
2020-08-20,53.526
2020-08-21,52.6126
2020-08-22,52.6126
2020-08-23,52.6126
2020-08-24,52.4739
2020-08-25,52.5664
2020-08-26,52.6357
2020-08-27,53.1445
2020-08-28,53.792
2020-08-29,53.792
2020-08-30,53.792
2020-08-31,51.572
2020-09-01,52.1154
2020-09-02,52.4045
2020-09-03,50.0342
2020-09-04,49.7104
2020-09-05,49.7104
2020-09-06,49.7104
2020-09-07,49.7104
2020-09-08,49.6873
2020-09-09,50.5545
2020-09-10,50.9707
2020-09-11,50.4273
2020-09-12,50.4273
2020-09-13,50.4273
2020-09-14,51.6298
2020-09-15,52.0807
2020-09-16,51.5373
2020-09-17,51.1557
2020-09-18,50.0804
2020-09-19,50.0804
2020-09-20,50.0804
2020-09-21,50.1961
2020-09-22,51.5373
2020-09-23,50.9129
2020-09-24,51.4679
2020-09-25,53.2023
2020-09-26,53.2023
2020-09-27,53.2023
2020-09-28,53.6763
2020-09-29,53.5145
2020-09-30,59.4181
2020-10-01,60.0429
2020-10-02,60.7646
2020-10-03,60.7646
2020-10-04,60.7646
2020-10-05,59.9136
2020-10-06,58.5671
2020-10-07,59.0734
2020-10-08,58.4701
2020-10-09,57.7807
2020-10-10,57.7807
2020-10-11,57.7807
2020-10-12,56.3157
2020-10-13,57.1882
2020-10-14,57.0267
2020-10-15,57.4468
2020-10-16,57.0805
2020-10-17,57.0805
2020-10-18,57.0805
2020-10-19,56.2834
2020-10-20,56.5958
2020-10-21,55.26
2020-10-22,56.7466
2020-10-23,57.6084
2020-10-24,57.6084
2020-10-25,57.6084
2020-10-26,57.6622
2020-10-27,56.9189
2020-10-28,56.7035
2020-10-29,57.3559
2020-10-30,57.2804
2020-10-31,57.2804
2020-11-01,57.2804
2020-11-02,57.938
2020-11-03,58.8758
2020-11-04,59.6842
2020-11-05,61.355
2020-11-06,60.3741
2020-11-07,60.3741
2020-11-08,60.3741
2020-11-09,61.1933
2020-11-10,61.2256
2020-11-11,60.2232
2020-11-12,61.6029
2020-11-13,62.2604
2020-11-14,62.2604
2020-11-15,62.2604
2020-11-16,63.4569
2020-11-17,63.8989
2020-11-18,64.1145
2020-11-19,71.0132
2020-11-20,83.2907
2020-11-21,83.2907
2020-11-22,83.2907
2020-11-23,80.2078
2020-11-24,80.7037
2020-11-25,82.3313
2020-11-26,82.3313
2020-11-27,81.3504
2020-11-28,81.3504
2020-11-29,81.3504
2020-11-30,79.0113
2020-12-01,78.8389
2020-12-02,78.6664
2020-12-03,79.4748
2020-12-04,80.3911
2020-12-05,80.3911
2020-12-06,80.3911
2020-12-07,83.3985
2020-12-08,83.3769
2020-12-09,83.6787
2020-12-10,78.9574
2020-12-11,78.7526
2020-12-12,78.7526
2020-12-13,78.7526
2020-12-14,78.5694
2020-12-15,81.1887
2020-12-16,81.566
2020-12-17,82.59
2020-12-18,80.1539
2020-12-19,80.1539
2020-12-20,80.1539
2020-12-21,79.0868
2020-12-22,82.299
2020-12-23,84.0883
2020-12-24,83.7434
2020-12-25,83.7434
2020-12-26,83.7434
2020-12-27,83.7434
2020-12-28,81.6738
2020-12-29,80.3264
2020-12-30,83.032
2020-12-31,83.032
2021-01-01,83.032
2021-01-02,83.032
2021-01-03,83.032
2021-01-04,83.032
2021-01-05,83.032
2021-01-06,83.032
2021-01-07,83.032
2021-01-08,83.032
2021-01-09,83.032
2021-01-10,83.032
2021-01-11,83.032
2021-01-12,83.032
2021-01-13,83.032
2021-01-14,83.032
2021-01-15,83.032
2021-01-16,83.032
2021-01-17,83.032
2021-01-18,83.032
2021-01-19,83.032
2021-01-20,83.032
2021-01-21,83.032
2021-01-22,83.032
2021-01-23,83.032
2021-01-24,83.032
2021-01-25,83.032
2021-01-26,83.032
2021-01-27,83.032
2021-01-28,83.032
2021-01-29,83.032
2021-01-30,83.032
2021-01-31,83.032
2021-02-01,83.032
2021-02-02,83.032
2021-02-03,83.032
2021-02-04,83.032
2021-02-05,83.032
2021-02-06,83.032
2021-02-07,83.032
2021-02-08,83.032
2021-02-09,83.032
2021-02-10,83.032
2021-02-11,83.032
2021-02-12,83.032
2021-02-13,83.032
2021-02-14,83.032
2021-02-15,83.032
2021-02-16,83.032
2021-02-17,83.032
2021-02-18,83.032
2021-02-19,83.032
2021-02-20,83.032
2021-02-21,83.032
2021-02-22,83.032
2021-02-23,83.032
2021-02-24,83.032
2021-02-25,83.032
2021-02-26,83.032
2021-02-27,83.032
2021-02-28,83.032
2021-03-01,83.032
2021-03-02,83.032
2021-03-03,83.032
2021-03-04,83.032
2021-03-05,83.032
2021-03-06,83.032
2021-03-07,83.032
2021-03-08,83.032
2021-03-09,83.032
2021-03-10,83.032
2021-03-11,83.032
2021-03-12,83.032
2021-03-13,83.032
2021-03-14,83.032
2021-03-15,83.032
2021-03-16,83.032
2021-03-17,83.032
2021-03-18,83.032
2021-03-19,83.032
2021-03-20,83.032
2021-03-21,83.032
2021-03-22,83.032
2021-03-23,83.032
2021-03-24,83.032
2021-03-25,83.032
2021-03-26,83.032
2021-03-27,83.032
2021-03-28,83.032
2021-03-29,83.032
2021-03-30,83.032
2021-03-31,173.7754
2021-04-01,174.3205
2021-04-02,174.3205
2021-04-03,174.3205
2021-04-04,174.3205
2021-04-05,177.2391
2021-04-06,172.7205
2021-04-07,168.5535
2021-04-08,168.5359
2021-04-09,168.0084
2021-04-10,168.0084
2021-04-11,168.0084
2021-04-12,166.426
2021-04-13,157.9876
2021-04-14,156.1017
2021-04-15,164.3704
2021-04-16,202.8716
2021-04-17,202.8716
2021-04-18,202.8716
2021-04-19,198.1405
2021-04-20,193.6046
2021-04-21,204.6122
2021-04-22,205.7012
2021-04-23,209.1454
2021-04-24,209.1454
2021-04-25,209.1454
2021-04-26,211.2474
2021-04-27,210.4623
2021-04-28,210.8422
2021-04-29,209.0441
2021-04-30,206.309
2021-05-01,206.309
2021-05-02,206.309
2021-05-03,209.0441
2021-05-04,206.385
2021-05-05,207.9805
2021-05-06,202.8648
2021-05-07,207.0941
2021-05-08,207.0941
2021-05-09,207.0941
2021-05-10,192.6975
2021-05-11,195.1596
2021-05-12,184.8284
2021-05-13,187.8457
2021-05-14,188.8354
2021-05-15,188.8354
2021-05-16,188.8354
2021-05-17,188.4009
2021-05-18,187.4836
2021-05-19,187.7733
2021-05-20,188.8112
2021-05-21,187.9664
2021-05-22,187.9664
2021-05-23,187.9664
2021-05-24,192.8182
2021-05-25,192.6492
2021-05-26,197.0666
2021-05-27,200.2046
2021-05-28,199.6011
2021-05-29,199.6011
2021-05-30,199.6011
2021-05-31,199.6011
2021-06-01,200.841
2021-06-02,203.4477
2021-06-03,197.4861
2021-06-04,200.9408
2021-06-05,200.9408
2021-06-06,200.9408
2021-06-07,201.194
2021-06-08,198.8641
2021-06-09,195.5212
2021-06-10,192.4315
2021-06-11,193.1153
2021-06-12,193.1153
2021-06-13,193.1153
2021-06-14,191.7478
2021-06-15,190.6588
2021-06-16,192.938
2021-06-17,188.4302
2021-06-18,189.9244
2021-06-19,189.9244
2021-06-20,189.9244
2021-06-21,192.8621
2021-06-22,195.3186
2021-06-23,198.7628
2021-06-24,198.1803
2021-06-25,195.2679
2021-06-26,195.2679
2021-06-27,195.2679
2021-06-28,194.4575
2021-06-29,194.7614
2021-06-30,33.1683
2021-07-01,33.0705
2021-07-02,32.5558
2021-07-03,32.5558
2021-07-04,32.5558
2021-07-05,32.5558
2021-07-06,32.3456
2021-07-07,31.5918
2021-07-08,31.7585
2021-07-09,32.4109
2021-07-10,32.4109
2021-07-11,32.4109
2021-07-12,32.5703
2021-07-13,32.1282
2021-07-14,31.5012
2021-07-15,31.0192
2021-07-16,30.6459
2021-07-17,30.6459
2021-07-18,30.6459
2021-07-19,29.9102
2021-07-20,30.1385
2021-07-21,30.5553
2021-07-22,30.4175
2021-07-23,30.3632
2021-07-24,30.3632
2021-07-25,30.3632
2021-07-26,31.2656
2021-07-27,31.5193
2021-07-28,31.7766
2021-07-29,31.4215
2021-07-30,31.407
2021-07-31,31.407
2021-08-01,31.407
2021-08-02,31.4142
2021-08-03,30.9104
2021-08-04,30.9394
2021-08-05,32.1753
2021-08-06,32.94
2021-08-07,32.94
2021-08-08,32.94
2021-08-09,32.8661
2021-08-10,32.155
2021-08-11,31.9699
2021-08-12,31.5854
2021-08-13,30.9759
2021-08-14,30.9759
2021-08-15,30.9759
2021-08-16,30.74
2021-08-17,29.7459
2021-08-18,29.8983
2021-08-19,29.6262
2021-08-20,29.9056
2021-08-21,29.9056
2021-08-22,29.9056
2021-08-23,30.6022
2021-08-24,31.2298
2021-08-25,31.7994
2021-08-26,31.8321
2021-08-27,32.3327
2021-08-28,32.3327
2021-08-29,32.3327
2021-08-30,31.872
2021-08-31,31.7849
2021-09-01,31.248
2021-09-02,31.2879
2021-09-03,30.9722
2021-09-04,30.9722
2021-09-05,30.9722
2021-09-06,30.9722
2021-09-07,31.7123
2021-09-08,30.8198
2021-09-09,31.0774
2021-09-10,30.7001
2021-09-11,30.7001
2021-09-12,30.7001
2021-09-13,30.1632
2021-09-14,29.9165
2021-09-15,29.8185
2021-09-16,29.7641
2021-09-17,29.5827
2021-09-18,29.5827
2021-09-19,29.5827
2021-09-20,29.1256
2021-09-21,29.6407
2021-09-22,30.7001
2021-09-23,31.5491
2021-09-24,32.0498
2021-09-25,32.0498
2021-09-26,32.0498
2021-09-27,33.0837
2021-09-28,32.7754
2021-09-29,32.2856
2021-09-30,38.3407
2021-10-01,39.3143
2021-10-02,39.3143
2021-10-03,39.3143
2021-10-04,39.3408
2021-10-05,38.7944
2021-10-06,39.4169
2021-10-07,39.1951
2021-10-08,38.6752
2021-10-09,38.6752
2021-10-10,38.6752
2021-10-11,38.2977
2021-10-12,42.1535
2021-10-13,41.669
2021-10-14,41.7821
2021-10-15,42.3513
2021-10-16,42.3513
2021-10-17,42.3513
2021-10-18,42.3957
2021-10-19,42.2463
2021-10-20,41.774
2021-10-21,41.6125
2021-10-22,41.7215
2021-10-23,41.7215
2021-10-24,41.7215
2021-10-25,41.7861
2021-10-26,42.7348
2021-10-27,42.1696
2021-10-28,40.8495
2021-10-29,40.2318
2021-10-30,40.2318
2021-10-31,40.2318
2021-11-01,40.8575
2021-11-02,40.0622
2021-11-03,40.1268
2021-11-04,39.0727
2021-11-05,39.9972
2021-11-06,39.9972
2021-11-07,39.9972
2021-11-08,39.3512
2021-11-09,40.5018
2021-11-10,40.5866
2021-11-11,40.3323
2021-11-12,40.3282
2021-11-13,40.3282
2021-11-14,40.3282
2021-11-15,40.3201
2021-11-16,40.3565
2021-11-17,40.199
2021-11-18,39.7832
2021-11-19,39.4885
2021-11-20,39.4885
2021-11-21,39.4885
2021-11-22,38.7941
2021-11-23,38.4671
2021-11-24,38.3097
2021-11-25,38.3097
2021-11-26,38.3339
2021-11-27,38.3339
2021-11-28,38.3339
2021-11-29,37.692
2021-11-30,37.2156
2021-12-01,36.1215
2021-12-02,36.8644
2021-12-03,36.7998
2021-12-04,36.7998
2021-12-05,36.7998
2021-12-06,37.2277
2021-12-07,37.5628
2021-12-08,37.6072
2021-12-09,37.4175
2021-12-10,36.8523
2021-12-11,36.8523
2021-12-12,36.8523
2021-12-13,36.3315
2021-12-14,35.9762
2021-12-15,35.5967
2021-12-16,35.2415
2021-12-17,35.7622
2021-12-18,35.7622
2021-12-19,35.7622
2021-12-20,35.5402
2021-12-21,36.8159
2021-12-22,36.7836
2021-12-23,36.8805
2021-12-24,36.8805
2021-12-25,36.8805
2021-12-26,36.8805
2021-12-27,36.9169
2021-12-28,36.5374
2021-12-29,36.9007
2021-12-30,37.0016
2021-12-31,50.8827
2022-01-01,50.8827
2022-01-02,50.8827
2022-01-03,50.7549
2022-01-04,50.3431
2022-01-05,49.5905
2022-01-06,49.7609
2022-01-07,50.3194
2022-01-08,50.3194
2022-01-09,50.3194
2022-01-10,50.2579
2022-01-11,50.7076
2022-01-12,49.9266
2022-01-13,49.2781
2022-01-14,48.8
2022-01-15,48.8
2022-01-16,48.8
2022-01-17,48.8
2022-01-18,47.9716
2022-01-19,47.4415
2022-01-20,46.7646
2022-01-21,45.6996
2022-01-22,45.6996
2022-01-23,45.6996
2022-01-24,46.7031
2022-01-25,49.8366
2022-01-26,49.7893
2022-01-27,49.2449
2022-01-28,49.9076
2022-01-29,49.9076
2022-01-30,49.9076
2022-01-31,49.7846
2022-02-01,50.0307
2022-02-02,49.9124
2022-02-03,49.7325
2022-02-04,50.0686
2022-02-05,50.0686
2022-02-06,50.0686
2022-02-07,49.9597
2022-02-08,50.1301
2022-02-09,50.1916
2022-02-10,50.1159
2022-02-11,49.9834
2022-02-12,49.9834
2022-02-13,49.9834
2022-02-14,49.6236
2022-02-15,50.1064
2022-02-16,50.1206
2022-02-17,49.9834
2022-02-18,49.458
2022-02-19,49.458
2022-02-20,49.458
2022-02-21,49.458
2022-02-22,49.5574
2022-02-23,49.6236
2022-02-24,50.0402
2022-02-25,50.026
2022-02-26,50.026
2022-02-27,50.026
2022-02-28,49.9171
2022-03-01,49.5574
2022-03-02,48.4675
2022-03-03,48.4855
2022-03-04,48.2605
2022-03-05,48.2605
2022-03-06,48.2605
2022-03-07,46.7257
2022-03-08,46.5591
2022-03-09,47.1172
2022-03-10,46.9597
2022-03-11,46.5276
2022-03-12,46.5276
2022-03-13,46.5276
2022-03-14,45.5824
2022-03-15,46.118
2022-03-16,46.8202
2022-03-17,46.8877
2022-03-18,46.9957
2022-03-19,46.9957
2022-03-20,46.9957
2022-03-21,46.8067
2022-03-22,46.9012
2022-03-23,46.5951
2022-03-24,46.6987
2022-03-25,46.5501
2022-03-26,46.5501
2022-03-27,46.5501
2022-03-28,46.3431
2022-03-29,46.7707
2022-03-30,46.3836
2022-03-31,47.2759
2022-04-01,47.0282
2022-04-02,47.0282
2022-04-03,47.0282
2022-04-04,47.8723
2022-04-05,47.2694
2022-04-06,46.5668
2022-04-07,46.0681
2022-04-08,45.9049
2022-04-09,45.9049
2022-04-10,45.9049
2022-04-11,45.7463
2022-04-12,45.8188
2022-04-13,46.2993
2022-04-14,46.6393
2022-04-15,46.6393
2022-04-16,46.6393
2022-04-17,46.6393
2022-04-18,47.1108
2022-04-19,47.4553
2022-04-20,47.3556
2022-04-21,46.8705
2022-04-22,46.5713
2022-04-23,46.5713
2022-04-24,46.5713
2022-04-25,46.9113
2022-04-26,46.3809
2022-04-27,45.914
2022-04-28,46.9702
2022-04-29,46.9612
2022-04-30,46.9612
2022-05-01,46.9612
2022-05-02,47.1924
2022-05-03,47.2876
2022-05-04,47.0654
2022-05-05,46.7425
2022-05-06,46.6602
2022-05-07,46.6602
2022-05-08,46.6602
2022-05-09,45.0492
2022-05-10,43.9646
2022-05-11,43.7815
2022-05-12,43.9875
2022-05-13,44.4039
2022-05-14,44.4039
2022-05-15,44.4039
2022-05-16,44.5412
2022-05-17,45.1636
2022-05-18,44.7426
2022-05-19,44.9394
2022-05-20,44.8753
2022-05-21,44.8753
2022-05-22,44.8753
2022-05-23,44.8158
2022-05-24,44.3719
2022-05-25,44.9806
2022-05-26,45.5252
2022-05-27,45.635
2022-05-28,45.635
2022-05-29,45.635
2022-05-30,45.635
2022-05-31,45.397
2022-06-01,45.7449
2022-06-02,46.1339
2022-06-03,46.0606
2022-06-04,46.0606
2022-06-05,46.0606
2022-06-06,46.0652
2022-06-07,45.8505
2022-06-08,45.8324
2022-06-09,45.157
2022-06-10,44.2004
2022-06-11,44.2004
2022-06-12,44.2004
2022-06-13,43.0173
2022-06-14,43.2213
2022-06-15,43.0717
2022-06-16,41.8296
2022-06-17,41.8704
2022-06-18,41.8704
2022-06-19,41.8704
2022-06-20,41.8704
2022-06-21,41.9338
2022-06-22,42.2557
2022-06-23,41.9882
2022-06-24,42.777
2022-06-25,42.777
2022-06-26,42.777
2022-06-27,42.8586
2022-06-28,42.6501
2022-06-29,42.641
2022-06-30,38.8971
2022-07-01,39.0795
2022-07-02,39.0795
2022-07-03,39.0795
2022-07-04,39.0795
2022-07-05,39.3366
2022-07-06,39.262
2022-07-07,39.233
2022-07-08,39.0795
2022-07-09,39.0795
2022-07-10,39.0795
2022-07-11,39.0173
2022-07-12,39.2578
2022-07-13,39.4361
2022-07-14,39.4278
2022-07-15,39.5813
2022-07-16,39.5813
2022-07-17,39.5813
2022-07-18,39.4859
2022-07-19,39.6642
2022-07-20,39.7471
2022-07-21,39.8093
2022-07-22,39.7305
2022-07-23,39.7305
2022-07-24,39.7305
2022-07-25,39.7679
2022-07-26,39.4071
2022-07-27,40.1037
2022-07-28,40.0001
2022-07-29,39.8052
2022-07-30,39.8052
2022-07-31,39.8052
2022-08-01,39.7347
2022-08-02,39.9254
2022-08-03,40.1286
2022-08-04,38.8436
2022-08-05,39.4505
2022-08-06,39.4505
2022-08-07,39.4505
2022-08-08,39.8131
2022-08-09,39.6871
2022-08-10,40.3397
2022-08-11,40.4657
2022-08-12,40.5306
2022-08-13,40.5306
2022-08-14,40.5306
2022-08-15,40.5268
2022-08-16,40.6832
2022-08-17,40.3894
2022-08-18,40.3474
2022-08-19,40.2024
2022-08-20,40.2024
2022-08-21,40.2024
2022-08-22,39.9581
2022-08-23,40.5611
2022-08-24,40.4924
2022-08-25,40.5955
2022-08-26,40.168
2022-08-27,40.168
2022-08-28,40.168
2022-08-29,39.8932
2022-08-30,39.794
2022-08-31,39.7367
2022-09-01,39.5535
2022-09-02,39.7367
2022-09-03,39.7367
2022-09-04,39.7367
2022-09-05,39.7367
2022-09-06,39.5344
2022-09-07,39.7978
2022-09-08,39.9314
2022-09-09,40.3016
2022-09-10,40.3016
2022-09-11,40.3016
2022-09-12,40.3779
2022-09-13,39.9543
2022-09-14,40.1337
2022-09-15,40.0382
2022-09-16,39.9314
2022-09-17,39.9314
2022-09-18,39.9314
2022-09-19,40.0421
2022-09-20,39.8779
2022-09-21,39.4886
2022-09-22,38.7024
2022-09-23,38.4658
2022-09-24,38.4658
2022-09-25,38.4658
2022-09-26,38.2979
2022-09-27,38.275
2022-09-28,38.6414
2022-09-29,38.3475
2022-09-30,31.4925
2022-10-01,31.4925
2022-10-02,31.4925
2022-10-03,31.7532
2022-10-04,32.3135
2022-10-05,32.3015
2022-10-06,31.9959
2022-10-07,31.879
2022-10-08,31.879
2022-10-09,31.879
2022-10-10,31.7142
2022-10-11,31.9449
2022-10-12,31.8221
2022-10-13,31.879
2022-10-14,31.4745
2022-10-15,31.4745
2022-10-16,31.4745
2022-10-17,31.5944
2022-10-18,31.7022
2022-10-19,31.3847
2022-10-20,31.5674
2022-10-21,31.7142
2022-10-22,31.7142
2022-10-23,31.7142
2022-10-24,31.7412
2022-10-25,32.0228
2022-10-26,32.0438
2022-10-27,31.9779
2022-10-28,32.3284
2022-10-29,32.3284
2022-10-30,32.3284
2022-10-31,32.3254
2022-11-01,32.5142
2022-11-02,31.8311
2022-11-03,31.5734
2022-11-04,31.8281
2022-11-05,31.8281
2022-11-06,31.8281
2022-11-07,32.1996
2022-11-08,32.1337
2022-11-09,31.8008
2022-11-10,32.3743
2022-11-11,32.4423
2022-11-12,32.4423
2022-11-13,32.4423
2022-11-14,32.9153
2022-11-15,32.9507
2022-11-16,32.8029
2022-11-17,32.8561
2022-11-18,32.8798
2022-11-19,32.8798
2022-11-20,32.8798
2022-11-21,32.7083
2022-11-22,32.8059
2022-11-23,32.8
2022-11-24,32.8
2022-11-25,32.7881
2022-11-26,32.7881
2022-11-27,32.7881
2022-11-28,32.7409
2022-11-29,32.8088
2022-11-30,32.9626
2022-12-01,32.9389
2022-12-02,32.8532
2022-12-03,32.8532
2022-12-04,32.8532
2022-12-05,32.7556
2022-12-06,32.531
2022-12-07,32.3832
2022-12-08,32.2767
2022-12-09,32.256
2022-12-10,32.256
2022-12-11,32.256
2022-12-12,32.3093
2022-12-13,32.2087
2022-12-14,32.0314
2022-12-15,31.9634
2022-12-16,31.9427
2022-12-17,31.9427
2022-12-18,31.9427
2022-12-19,31.5939
2022-12-20,31.5407
2022-12-21,31.3869
2022-12-22,31.177
2022-12-23,31.3042
2022-12-24,31.3042
2022-12-25,31.3042
2022-12-26,31.3042
2022-12-27,31.183
2022-12-28,30.9435
2022-12-29,31.1179
2022-12-30,31.1179
2022-12-31,31.1179
2023-01-01,31.1179
2023-01-02,31.1179
2023-01-03,31.1179
2023-01-04,31.1179
2023-01-05,31.1179
2023-01-06,31.1179
2023-01-07,31.1179
2023-01-08,31.1179
2023-01-09,31.1179
2023-01-10,31.1179
2023-01-11,31.1179
2023-01-12,31.1179
2023-01-13,31.1179
2023-01-14,31.1179
2023-01-15,31.1179
2023-01-16,31.1179
2023-01-17,31.1179
2023-01-18,31.1179
2023-01-19,31.1179
2023-01-20,31.1179
2023-01-21,31.1179
2023-01-22,31.1179
2023-01-23,31.1179
2023-01-24,31.1179
2023-01-25,31.1179
2023-01-26,31.1179
2023-01-27,31.1179
2023-01-28,31.1179
2023-01-29,31.1179
2023-01-30,31.1179
2023-01-31,31.1179
2023-02-01,31.1179
2023-02-02,31.1179
2023-02-03,31.1179
2023-02-04,31.1179
2023-02-05,31.1179
2023-02-06,31.1179
2023-02-07,31.1179
2023-02-08,31.1179
2023-02-09,31.1179
2023-02-10,31.1179
2023-02-11,31.1179
2023-02-12,31.1179
2023-02-13,31.1179
2023-02-14,31.1179
2023-02-15,31.1179
2023-02-16,31.1179
2023-02-17,31.1179
2023-02-18,31.1179
2023-02-19,31.1179
2023-02-20,31.1179
2023-02-21,31.1179
2023-02-22,31.1179
2023-02-23,31.1179
2023-02-24,31.1179
2023-02-25,31.1179
2023-02-26,31.1179
2023-02-27,31.1179
2023-02-28,31.1179
2023-03-01,31.1179
2023-03-02,31.1179
2023-03-03,31.1179
2023-03-04,31.1179
2023-03-05,31.1179
2023-03-06,31.1179
2023-03-07,31.1179
2023-03-08,31.1179
2023-03-09,31.1179
2023-03-10,31.1179
2023-03-11,31.1179
2023-03-12,31.1179
2023-03-13,31.1179
2023-03-14,31.1179
2023-03-15,31.1179
2023-03-16,31.1179
2023-03-17,31.1179
2023-03-18,31.1179
2023-03-19,31.1179
2023-03-20,31.1179
2023-03-21,31.1179
2023-03-22,31.1179
2023-03-23,31.1179
2023-03-24,31.1179
