,LFUS US Equity
2020-04-15,18.8933
2020-04-16,18.8138
2020-04-17,19.5145
2020-04-18,19.5145
2020-04-19,19.5145
2020-04-20,18.966
2020-04-21,18.663
2020-04-22,19.0318
2020-04-23,19.1017
2020-04-24,19.5693
2020-04-25,19.5693
2020-04-26,19.5693
2020-04-27,20.4372
2020-04-28,20.5867
2020-04-29,22.2958
2020-04-30,20.7846
2020-05-01,20.8459
2020-05-02,20.8459
2020-05-03,20.8459
2020-05-04,20.1086
2020-05-05,20.0896
2020-05-06,20.016
2020-05-07,20.2149
2020-05-08,20.9753
2020-05-09,20.9753
2020-05-10,20.9753
2020-05-11,21.4796
2020-05-12,20.2272
2020-05-13,19.5472
2020-05-14,19.9192
2020-05-15,20.0119
2020-05-16,20.0119
2020-05-17,20.0119
2020-05-18,22.1555
2020-05-19,22.0301
2020-05-20,22.3204
2020-05-21,22.0437
2020-05-22,22.2495
2020-05-23,22.2495
2020-05-24,22.2495
2020-05-25,22.2495
2020-05-26,23.3888
2020-05-27,23.6095
2020-05-28,23.1285
2020-05-29,23.1353
2020-05-30,23.1353
2020-05-31,23.1353
2020-06-01,23.6763
2020-06-02,23.7472
2020-06-03,25.0799
2020-06-04,25.0404
2020-06-05,25.7831
2020-06-06,25.7831
2020-06-07,25.7831
2020-06-08,25.5078
2020-06-09,25.8417
2020-06-10,24.8592
2020-06-11,23.1326
2020-06-12,23.4256
2020-06-13,23.4256
2020-06-14,23.4256
2020-06-15,23.5755
2020-06-16,23.7403
2020-06-17,23.6163
2020-06-18,23.3015
2020-06-19,23.5237
2020-06-20,23.5237
2020-06-21,23.5237
2020-06-22,23.7799
2020-06-23,23.8316
2020-06-24,23.3874
2020-06-25,23.8167
2020-06-26,37.251
2020-06-27,37.251
2020-06-28,37.251
2020-06-29,37.5667
2020-06-30,38.1959
2020-07-01,36.5202
2020-07-02,36.9137
2020-07-03,36.9137
2020-07-04,36.9137
2020-07-05,36.9137
2020-07-06,37.7267
2020-07-07,37.4737
2020-07-08,37.7656
2020-07-09,37.2164
2020-07-10,37.331
2020-07-11,37.331
2020-07-12,37.331
2020-07-13,37.2921
2020-07-14,37.7115
2020-07-15,38.8229
2020-07-16,38.3429
2020-07-17,38.7623
2020-07-18,38.7623
2020-07-19,38.7623
2020-07-20,38.6499
2020-07-21,38.6607
2020-07-22,38.9418
2020-07-23,39.1277
2020-07-24,38.6261
2020-07-25,38.6261
2020-07-26,38.6261
2020-07-27,39.6163
2020-07-28,38.5158
2020-07-29,40.8566
2020-07-30,39.8313
2020-07-31,39.8161
2020-08-01,39.8161
2020-08-02,39.8161
2020-08-03,40.6485
2020-08-04,41.3292
2020-08-05,41.6046
2020-08-06,41.5287
2020-08-07,41.4441
2020-08-08,41.4441
2020-08-09,41.4441
2020-08-10,42.2766
2020-08-11,42.7817
2020-08-12,42.7405
2020-08-13,42.4804
2020-08-14,42.036
2020-08-15,42.036
2020-08-16,42.036
2020-08-17,42.2116
2020-08-18,41.5699
2020-08-19,41.145
2020-08-20,40.512
2020-08-21,40.5748
2020-08-22,40.5748
2020-08-23,40.5748
2020-08-24,41.6284
2020-08-25,41.6999
2020-08-26,41.2599
2020-08-27,40.7049
2020-08-28,41.1363
2020-08-29,41.1363
2020-08-30,41.1363
2020-08-31,40.5076
2020-09-01,41.0843
2020-09-02,41.6002
2020-09-03,39.9678
2020-09-04,40.3385
2020-09-05,40.3385
2020-09-06,40.3385
2020-09-07,40.3385
2020-09-08,38.9771
2020-09-09,39.7294
2020-09-10,38.9554
2020-09-11,39.3131
2020-09-12,39.3131
2020-09-13,39.3131
2020-09-14,39.8811
2020-09-15,40.0134
2020-09-16,40.048
2020-09-17,40.2713
2020-09-18,39.608
2020-09-19,39.608
2020-09-20,39.608
2020-09-21,37.6677
2020-09-22,38.1772
2020-09-23,37.4791
2020-09-24,37.9062
2020-09-25,32.6344
2020-09-26,32.6344
2020-09-27,32.6344
2020-09-28,33.9972
2020-09-29,34.1699
2020-09-30,34.0967
2020-10-01,35.315
2020-10-02,34.81
2020-10-03,34.81
2020-10-04,34.81
2020-10-05,35.8424
2020-10-06,35.6022
2020-10-07,36.3568
2020-10-08,36.1071
2020-10-09,36.0039
2020-10-10,36.0039
2020-10-11,36.0039
2020-10-12,36.2761
2020-10-13,36.3117
2020-10-14,36.2761
2020-10-15,36.873
2020-10-16,36.995
2020-10-17,36.995
2020-10-18,36.995
2020-10-19,36.689
2020-10-20,37.0138
2020-10-21,37.682
2020-10-22,38.3803
2020-10-23,38.8327
2020-10-24,38.8327
2020-10-25,38.8327
2020-10-26,37.5957
2020-10-27,37.6933
2020-10-28,36.979
2020-10-29,38.4038
2020-10-30,38.0147
2020-10-31,38.0147
2020-11-01,38.0147
2020-11-02,38.8079
2020-11-03,39.6406
2020-11-04,39.1087
2020-11-05,40.5222
2020-11-06,40.9
2020-11-07,40.9
2020-11-08,40.9
2020-11-09,41.1594
2020-11-10,42.4075
2020-11-11,42.3568
2020-11-12,42.0391
2020-11-13,43.088
2020-11-14,43.088
2020-11-15,43.088
2020-11-16,44.3079
2020-11-17,44.0053
2020-11-18,44.2271
2020-11-19,44.4075
2020-11-20,44.5053
2020-11-21,44.5053
2020-11-22,44.5053
2020-11-23,45.0786
2020-11-24,46.2384
2020-11-25,45.8662
2020-11-26,45.8662
2020-11-27,46.3699
2020-11-28,46.3699
2020-11-29,46.3699
2020-11-30,46.0203
2020-12-01,46.2139
2020-12-02,45.9132
2020-12-03,46.3793
2020-12-04,47.2403
2020-12-05,47.2403
2020-12-06,47.2403
2020-12-07,47.3399
2020-12-08,47.8286
2020-12-09,47.6895
2020-12-10,46.8173
2020-12-11,47.1857
2020-12-12,47.1857
2020-12-13,47.1857
2020-12-14,46.509
2020-12-15,47.6181
2020-12-16,46.5805
2020-12-17,47.9395
2020-12-18,48.0166
2020-12-19,48.0166
2020-12-20,48.0166
2020-12-21,47.1613
2020-12-22,47.6049
2020-12-23,48.1218
2020-12-24,37.898
2020-12-25,37.898
2020-12-26,37.898
2020-12-27,37.898
2020-12-28,38.0331
2020-12-29,37.5512
2020-12-30,38.1247
2020-12-31,38.3483
2021-01-01,38.3483
2021-01-02,38.3483
2021-01-03,38.3483
2021-01-04,37.949
2021-01-05,38.4264
2021-01-06,39.3496
2021-01-07,40.1813
2021-01-08,40.5926
2021-01-09,40.5926
2021-01-10,40.5926
2021-01-11,41.097
2021-01-12,42.2814
2021-01-13,42.0292
2021-01-14,42.6703
2021-01-15,41.5294
2021-01-16,41.5294
2021-01-17,41.5294
2021-01-18,41.5294
2021-01-19,42.1403
2021-01-20,42.7513
2021-01-21,41.9137
2021-01-22,42.0368
2021-01-23,42.0368
2021-01-24,42.0368
2021-01-25,41.055
2021-01-26,39.9246
2021-01-27,37.6488
2021-01-28,38.0721
2021-01-29,36.6535
2021-01-30,36.6535
2021-01-31,36.6535
2021-02-01,38.3438
2021-02-02,39.5253
2021-02-03,39.174
2021-02-04,38.2883
2021-02-05,39.4502
2021-02-06,39.4502
2021-02-07,39.4502
2021-02-08,40.3539
2021-02-09,40.5926
2021-02-10,40.5206
2021-02-11,41.1631
2021-02-12,41.3582
2021-02-13,41.3582
2021-02-14,41.3582
2021-02-15,41.3582
2021-02-16,41.69
2021-02-17,40.6917
2021-02-18,40.492
2021-02-19,42.2147
2021-02-20,42.2147
2021-02-21,42.2147
2021-02-22,41.9624
2021-02-23,40.7912
2021-02-24,41.0572
2021-02-25,39.1863
2021-02-26,39.4432
2021-02-27,39.4432
2021-02-28,39.4432
2021-03-01,41.2657
2021-03-02,39.9419
2021-03-03,39.611
2021-03-04,38.1421
2021-03-05,39.0004
2021-03-06,39.0004
2021-03-07,39.0004
2021-03-08,38.6604
2021-03-09,40.0432
2021-03-10,39.8346
2021-03-11,40.5101
2021-03-12,40.7494
2021-03-13,40.7494
2021-03-14,40.7494
2021-03-15,41.6036
2021-03-16,41.584
2021-03-17,41.6339
2021-03-18,40.2853
2021-03-19,39.9451
2021-03-20,39.9451
2021-03-21,39.9451
2021-03-22,39.5429
2021-03-23,38.4332
2021-03-24,38.6887
2021-03-25,39.5006
2021-03-26,34.4654
2021-03-27,34.4654
2021-03-28,34.4654
2021-03-29,33.2703
2021-03-30,33.6978
2021-03-31,33.9469
2021-04-01,34.3213
2021-04-02,34.3213
2021-04-03,34.3213
2021-04-04,34.3213
2021-04-05,34.8803
2021-04-06,34.8145
2021-04-07,34.2631
2021-04-08,34.468
2021-04-09,34.6438
2021-04-10,34.6438
2021-04-11,34.6438
2021-04-12,34.5464
2021-04-13,34.2504
2021-04-14,34.8777
2021-04-15,34.946
2021-04-16,35.2015
2021-04-17,35.2015
2021-04-18,35.2015
2021-04-19,34.8626
2021-04-20,34.1746
2021-04-21,34.6349
2021-04-22,34.3769
2021-04-23,35.4013
2021-04-24,35.4013
2021-04-25,35.4013
2021-04-26,35.7593
2021-04-27,35.3153
2021-04-28,35.1601
2021-04-29,34.9236
2021-04-30,34.057
2021-05-01,34.057
2021-05-02,34.057
2021-05-03,34.2227
2021-05-04,33.4042
2021-05-05,33.3941
2021-05-06,33.2233
2021-05-07,33.9406
2021-05-08,33.9406
2021-05-09,33.9406
2021-05-10,32.6667
2021-05-11,32.668
2021-05-12,31.6483
2021-05-13,32.5554
2021-05-14,33.0677
2021-05-15,33.0677
2021-05-16,33.0677
2021-05-17,33.2815
2021-05-18,32.9539
2021-05-19,32.7464
2021-05-20,33.2841
2021-05-21,33.1171
2021-05-22,33.1171
2021-05-23,33.1171
2021-05-24,33.05
2021-05-25,32.7072
2021-05-26,33.2233
2021-05-27,33.4991
2021-05-28,33.551
2021-05-29,33.551
2021-05-30,33.551
2021-05-31,33.551
2021-06-01,33.742
2021-06-02,33.2132
2021-06-03,33.0412
2021-06-04,33.57
2021-06-05,33.57
2021-06-06,33.57
2021-06-07,33.0361
2021-06-08,33.3144
2021-06-09,33.2195
2021-06-10,33.3903
2021-06-11,33.4776
2021-06-12,33.4776
2021-06-13,33.4776
2021-06-14,33.4257
2021-06-15,33.1538
2021-06-16,32.8084
2021-06-17,32.0987
2021-06-18,30.7388
2021-06-19,30.7388
2021-06-20,30.7388
2021-06-21,31.2675
2021-06-22,31.265
2021-06-23,31.1613
2021-06-24,31.5661
2021-06-25,20.3086
2021-06-26,20.3086
2021-06-27,20.3086
2021-06-28,20.6668
2021-06-29,20.8106
2021-06-30,20.9064
2021-07-01,20.9267
2021-07-02,20.731
2021-07-03,20.731
2021-07-04,20.731
2021-07-05,20.731
2021-07-06,20.3102
2021-07-07,20.4816
2021-07-08,20.2193
2021-07-09,20.7212
2021-07-10,20.7212
2021-07-11,20.7212
2021-07-12,20.7789
2021-07-13,20.549
2021-07-14,20.2355
2021-07-15,20.1299
2021-07-16,19.7254
2021-07-17,19.7254
2021-07-18,19.7254
2021-07-19,19.5426
2021-07-20,20.1656
2021-07-21,20.5466
2021-07-22,20.2712
2021-07-23,20.536
2021-07-24,20.536
2021-07-25,20.536
2021-07-26,20.6075
2021-07-27,20.125
2021-07-28,21.4162
2021-07-29,21.9708
2021-07-30,21.8706
2021-07-31,21.8706
2021-08-01,21.8706
2021-08-02,21.6263
2021-08-03,21.8291
2021-08-04,21.4969
2021-08-05,21.4561
2021-08-06,21.7126
2021-08-07,21.7126
2021-08-08,21.7126
2021-08-09,21.667
2021-08-10,22.2118
2021-08-11,22.3568
2021-08-12,22.6507
2021-08-13,22.895
2021-08-14,22.895
2021-08-15,22.895
2021-08-16,22.9512
2021-08-17,22.4911
2021-08-18,22.3462
2021-08-19,22.3063
2021-08-20,22.5473
2021-08-21,22.5473
2021-08-22,22.5473
2021-08-23,22.8315
2021-08-24,22.9007
2021-08-25,23.1597
2021-08-26,23.1067
2021-08-27,23.465
2021-08-28,23.465
2021-08-29,23.465
2021-08-30,23.6653
2021-08-31,23.4512
2021-09-01,23.1873
2021-09-02,23.3323
2021-09-03,23.0847
2021-09-04,23.0847
2021-09-05,23.0847
2021-09-06,23.0847
2021-09-07,22.6214
2021-09-08,22.5579
2021-09-09,22.474
2021-09-10,22.4146
2021-09-11,22.4146
2021-09-12,22.4146
2021-09-13,22.0563
2021-09-14,21.6516
2021-09-15,22.3486
2021-09-16,22.347
2021-09-17,22.882
2021-09-18,22.882
2021-09-19,22.882
2021-09-20,22.0375
2021-09-21,21.948
2021-09-22,22.4243
2021-09-23,22.5856
2021-09-24,19.3767
2021-09-25,19.3767
2021-09-26,19.3767
2021-09-27,19.462
2021-09-28,19.3141
2021-09-29,18.986
2021-09-30,18.7514
2021-10-01,19.0933
2021-10-02,19.0933
2021-10-03,19.0933
2021-10-04,18.8966
2021-10-05,19.1332
2021-10-06,18.8911
2021-10-07,19.0073
2021-10-08,19.0383
2021-10-09,19.0383
2021-10-10,19.0383
2021-10-11,18.8904
2021-10-12,18.607
2021-10-13,18.7494
2021-10-14,19.3526
2021-10-15,19.2694
2021-10-16,19.2694
2021-10-17,19.2694
2021-10-18,19.5865
2021-10-19,19.7372
2021-10-20,20.0034
2021-10-21,20.3013
2021-10-22,20.205
2021-10-23,20.205
2021-10-24,20.205
2021-10-25,20.2875
2021-10-26,19.5872
2021-10-27,19.1462
2021-10-28,20.1208
2021-10-29,20.2275
2021-10-30,20.2275
2021-10-31,20.2275
2021-11-01,20.5855
2021-11-02,21.5498
2021-11-03,21.5918
2021-11-04,21.737
2021-11-05,21.9752
2021-11-06,21.9752
2021-11-07,21.9752
2021-11-08,21.9098
2021-11-09,22.2663
2021-11-10,22.1858
2021-11-11,22.3228
2021-11-12,22.6587
2021-11-13,22.6587
2021-11-14,22.6587
2021-11-15,22.2918
2021-11-16,22.5134
2021-11-17,22.7413
2021-11-18,22.6284
2021-11-19,22.0853
2021-11-20,22.0853
2021-11-21,22.0853
2021-11-22,21.7267
2021-11-23,21.6049
2021-11-24,21.6289
2021-11-25,21.6289
2021-11-26,20.8973
2021-11-27,20.8973
2021-11-28,20.8973
2021-11-29,21.2717
2021-11-30,20.498
2021-12-01,20.5875
2021-12-02,21.176
2021-12-03,21.0673
2021-12-04,21.0673
2021-12-05,21.0673
2021-12-06,21.1285
2021-12-07,21.3137
2021-12-08,21.2841
2021-12-09,20.6495
2021-12-10,20.9117
2021-12-11,20.9117
2021-12-12,20.9117
2021-12-13,21.0714
2021-12-14,20.816
2021-12-15,20.9585
2021-12-16,20.4168
2021-12-17,20.3797
2021-12-18,20.3797
2021-12-19,20.3797
2021-12-20,20.1305
2021-12-21,20.5152
2021-12-22,20.5758
2021-12-23,20.8986
2021-12-24,20.8986
2021-12-25,20.8986
2021-12-26,20.8986
2021-12-27,21.5739
2021-12-28,21.6365
2021-12-29,21.695
2021-12-30,21.5436
2021-12-31,20.5918
2022-01-01,20.5918
2022-01-02,20.5918
2022-01-03,20.6729
2022-01-04,21.1603
2022-01-05,20.7157
2022-01-06,20.5931
2022-01-07,19.8764
2022-01-08,19.8764
2022-01-09,19.8764
2022-01-10,19.7953
2022-01-11,19.9665
2022-01-12,20.0265
2022-01-13,19.8707
2022-01-14,19.8042
2022-01-15,19.8042
2022-01-16,19.8042
2022-01-17,19.8042
2022-01-18,19.3469
2022-01-19,18.7912
2022-01-20,18.2189
2022-01-21,17.5668
2022-01-22,17.5668
2022-01-23,17.5668
2022-01-24,18.1997
2022-01-25,17.4544
2022-01-26,17.2813
2022-01-27,16.7626
2022-01-28,17.1254
2022-01-29,17.1254
2022-01-30,17.1254
2022-01-31,17.736
2022-02-01,17.8344
2022-02-02,16.852
2022-02-03,16.9089
2022-02-04,16.7275
2022-02-05,16.7275
2022-02-06,16.7275
2022-02-07,16.7211
2022-02-08,16.8603
2022-02-09,17.3247
2022-02-10,17.059
2022-02-11,16.7013
2022-02-12,16.7013
2022-02-13,16.7013
2022-02-14,16.7141
2022-02-15,17.0679
2022-02-16,17.386
2022-02-17,16.9197
2022-02-18,17.0305
2022-02-19,17.0305
2022-02-20,17.0305
2022-02-21,17.0305
2022-02-22,16.6137
2022-02-23,16.478
2022-02-24,16.7993
2022-02-25,17.309
2022-02-26,17.309
2022-02-27,17.309
2022-02-28,17.0234
2022-03-01,16.4114
2022-03-02,16.9248
2022-03-03,16.6431
2022-03-04,16.1956
2022-03-05,16.1956
2022-03-06,16.1956
2022-03-07,15.6841
2022-03-08,15.7571
2022-03-09,16.2449
2022-03-10,16.1649
2022-03-11,15.8301
2022-03-12,15.8301
2022-03-13,15.8301
2022-03-14,15.7148
2022-03-15,16.1137
2022-03-16,16.5888
2022-03-17,16.697
2022-03-18,17.0286
2022-03-19,17.0286
2022-03-20,17.0286
2022-03-21,17.012
2022-03-22,17.003
2022-03-23,16.7188
2022-03-24,16.7239
2022-03-25,16.5862
2022-03-26,16.5862
2022-03-27,16.5862
2022-03-28,16.8142
2022-03-29,17.0555
2022-03-30,16.7994
2022-03-31,16.4601
2022-04-01,13.7616
2022-04-02,13.7616
2022-04-03,13.7616
2022-04-04,13.7804
2022-04-05,13.2826
2022-04-06,13.0635
2022-04-07,12.9663
2022-04-08,12.8568
2022-04-09,12.8568
2022-04-10,12.8568
2022-04-11,12.897
2022-04-12,12.7209
2022-04-13,12.8841
2022-04-14,12.679
2022-04-15,12.679
2022-04-16,12.679
2022-04-17,12.679
2022-04-18,12.6666
2022-04-19,12.8014
2022-04-20,13.0866
2022-04-21,13.1102
2022-04-22,12.8127
2022-04-23,12.8127
2022-04-24,12.8127
2022-04-25,12.9024
2022-04-26,12.4298
2022-04-27,12.4567
2022-04-28,12.8197
2022-04-29,12.6913
2022-04-30,12.6913
2022-05-01,12.6913
2022-05-02,13.0716
2022-05-03,13.0243
2022-05-04,14.4016
2022-05-05,14.0567
2022-05-06,14.2127
2022-05-07,14.2127
2022-05-08,14.2127
2022-05-09,13.9964
2022-05-10,13.9943
2022-05-11,13.8511
2022-05-12,14.1078
2022-05-13,14.6389
2022-05-14,14.6389
2022-05-15,14.6389
2022-05-16,14.4538
2022-05-17,15.0392
2022-05-18,14.5146
2022-05-19,14.4016
2022-05-20,14.3908
2022-05-21,14.3908
2022-05-22,14.3908
2022-05-23,14.5856
2022-05-24,14.428
2022-05-25,14.3607
2022-05-26,14.6007
2022-05-27,14.9607
2022-05-28,14.9607
2022-05-29,14.9607
2022-05-30,14.9607
2022-05-31,14.9193
2022-06-01,14.8859
2022-06-02,15.3497
2022-06-03,15.2001
2022-06-04,15.2001
2022-06-05,15.2001
2022-06-06,15.226
2022-06-07,15.4068
2022-06-08,15.0107
2022-06-09,14.8224
2022-06-10,14.4473
2022-06-11,14.4473
2022-06-12,14.4473
2022-06-13,13.9152
2022-06-14,13.9399
2022-06-15,14.1358
2022-06-16,13.3147
2022-06-17,13.5434
2022-06-18,13.5434
2022-06-19,13.5434
2022-06-20,13.5434
2022-06-21,13.679
2022-06-22,13.5773
2022-06-23,13.6682
2022-06-24,14.2418
2022-06-25,14.2418
2022-06-26,14.2418
2022-06-27,14.2526
2022-06-28,14.223
2022-06-29,14.1057
2022-06-30,14.0497
2022-07-01,12.5754
2022-07-02,12.5754
2022-07-03,12.5754
2022-07-04,12.5754
2022-07-05,12.7032
2022-07-06,12.0132
2022-07-07,12.3492
2022-07-08,12.1425
2022-07-09,12.1425
2022-07-10,12.1425
2022-07-11,12.2304
2022-07-12,12.0172
2022-07-13,12.1658
2022-07-14,12.0231
2022-07-15,12.3905
2022-07-16,12.3905
2022-07-17,12.3905
2022-07-18,12.2235
2022-07-19,12.5869
2022-07-20,12.8394
2022-07-21,13.1342
2022-07-22,13.0591
2022-07-23,13.0591
2022-07-24,13.0591
2022-07-25,13.1242
2022-07-26,13.165
2022-07-27,13.5522
2022-07-28,13.8818
2022-07-29,14.0946
2022-07-30,14.0946
2022-07-31,14.0946
2022-08-01,14.0672
2022-08-02,13.9738
2022-08-03,13.1809
2022-08-04,13.0053
2022-08-05,12.8665
2022-08-06,12.8665
2022-08-07,12.8665
2022-08-08,12.7671
2022-08-09,12.3467
2022-08-10,12.7178
2022-08-11,12.6079
2022-08-12,12.8123
2022-08-13,12.8123
2022-08-14,12.8123
2022-08-15,12.8044
2022-08-16,12.6556
2022-08-17,12.5547
2022-08-18,12.7128
2022-08-19,12.5104
2022-08-20,12.5104
2022-08-21,12.5104
2022-08-22,12.2318
2022-08-23,12.1617
2022-08-24,12.2373
2022-08-25,12.4751
2022-08-26,12.001
2022-08-27,12.001
2022-08-28,12.001
2022-08-29,12.0682
2022-08-30,12.0806
2022-08-31,12.0319
2022-09-01,11.7687
2022-09-02,11.5364
2022-09-03,11.5364
2022-09-04,11.5364
2022-09-05,11.5364
2022-09-06,11.4887
2022-09-07,11.5374
2022-09-08,11.5673
2022-09-09,11.7498
2022-09-10,11.7498
2022-09-11,11.7498
2022-09-12,11.8478
2022-09-13,11.4096
2022-09-14,11.3086
2022-09-15,11.0773
2022-09-16,10.7604
2022-09-17,10.7604
2022-09-18,10.7604
2022-09-19,10.9858
2022-09-20,10.7714
2022-09-21,10.6435
2022-09-22,10.2874
2022-09-23,10.1849
2022-09-24,10.1849
2022-09-25,10.1849
2022-09-26,10.0208
2022-09-27,10.0392
2022-09-28,10.3471
2022-09-29,10.3734
2022-09-30,10.969
2022-10-01,10.969
2022-10-02,10.969
2022-10-03,11.3952
2022-10-04,11.7526
2022-10-05,11.705
2022-10-06,11.704
2022-10-07,11.2376
2022-10-08,11.2376
2022-10-09,11.2376
2022-10-10,11.1345
2022-10-11,11.1499
2022-10-12,10.911
2022-10-13,11.2411
2022-10-14,10.9556
2022-10-15,10.9556
2022-10-16,10.9556
2022-10-17,11.2272
2022-10-18,11.423
2022-10-19,11.2693
2022-10-20,11.1538
2022-10-21,11.4835
2022-10-22,11.4835
2022-10-23,11.4835
2022-10-24,11.5707
2022-10-25,11.7972
2022-10-26,11.7521
2022-10-27,11.8671
2022-10-28,12.1883
2022-10-29,12.1883
2022-10-30,12.1883
2022-10-31,12.0376
2022-11-01,11.9995
2022-11-02,11.4545
2022-11-03,11.2245
2022-11-04,11.6781
2022-11-05,11.6781
2022-11-06,11.6781
2022-11-07,11.8332
2022-11-08,12.0582
2022-11-09,11.9522
2022-11-10,12.5584
2022-11-11,12.775
2022-11-12,12.775
2022-11-13,12.775
2022-11-14,12.8528
2022-11-15,13.4928
2022-11-16,13.1686
2022-11-17,13.1374
2022-11-18,13.2464
2022-11-19,13.2464
2022-11-20,13.2464
2022-11-21,12.9981
2022-11-22,13.2132
2022-11-23,13.237
2022-11-24,13.237
2022-11-25,13.2578
2022-11-26,13.2578
2022-11-27,13.2578
2022-11-28,12.8905
2022-11-29,12.8712
2022-11-30,13.3391
2022-12-01,13.4125
2022-12-02,13.3852
2022-12-03,13.3852
2022-12-04,13.3852
2022-12-05,12.9054
2022-12-06,12.8419
2022-12-07,12.9103
2022-12-08,12.9763
2022-12-09,12.7636
2022-12-10,12.7636
2022-12-11,12.7636
2022-12-12,12.6635
2022-12-13,12.8251
2022-12-14,12.655
2022-12-15,12.3413
2022-12-16,12.0146
2022-12-17,12.0146
2022-12-18,12.0146
2022-12-19,11.8857
2022-12-20,11.8912
2022-12-21,12.0419
2022-12-22,11.7807
2022-12-23,11.9556
2022-12-24,11.9556
2022-12-25,11.9556
2022-12-26,11.9556
2022-12-27,11.9655
2022-12-28,11.7921
2022-12-29,12.1673
2022-12-30,11.8778
2022-12-31,11.8778
2023-01-01,11.8778
2023-01-02,11.8778
2023-01-03,12.0147
2023-01-04,12.1877
2023-01-05,12.1417
2023-01-06,12.4719
2023-01-07,12.4719
2023-01-08,12.4719
2023-01-09,12.7571
2023-01-10,12.8703
2023-01-11,13.0468
2023-01-12,13.2554
2023-01-13,13.2099
2023-01-14,13.2099
2023-01-15,13.2099
2023-01-16,13.2099
2023-01-17,13.1501
2023-01-18,13.117
2023-01-19,12.7705
2023-01-20,13.0453
2023-01-21,13.0453
2023-01-22,13.0453
2023-01-23,13.4259
2023-01-24,13.5183
2023-01-25,13.3428
2023-01-26,13.4981
2023-01-27,13.5208
2023-01-28,13.5208
2023-01-29,13.5208
2023-01-30,13.1901
2023-01-31,13.6814
2023-02-01,13.9128
2023-02-02,14.4333
2023-02-03,14.4115
2023-02-04,14.4115
2023-02-05,14.4115
2023-02-06,14.0695
2023-02-07,14.415
2023-02-08,14.3557
2023-02-09,14.3596
2023-02-10,14.2148
2023-02-11,14.2148
2023-02-12,14.2148
2023-02-13,14.2889
2023-02-14,14.2894
2023-02-15,14.2845
2023-02-16,14.3566
2023-02-17,14.3269
2023-02-18,14.3269
2023-02-19,14.3269
2023-02-20,14.3269
2023-02-21,13.8615
2023-02-22,13.7803
2023-02-23,13.8338
2023-02-24,13.719
2023-02-25,13.719
2023-02-26,13.719
2023-02-27,13.8248
2023-02-28,13.7917
2023-03-01,13.9792
2023-03-02,14.2275
2023-03-03,14.4956
2023-03-04,14.4956
2023-03-05,14.4956
2023-03-06,14.3032
2023-03-07,13.9975
2023-03-08,14.2602
2023-03-09,14.0806
2023-03-10,13.8743
2023-03-11,13.8743
2023-03-12,13.8743
2023-03-13,13.7694
2023-03-14,14.0143
2023-03-15,13.3881
2023-03-16,13.7343
2023-03-17,13.4351
2023-03-18,13.4351
2023-03-19,13.4351
2023-03-20,13.7245
