,CAT US Equity
2023-03-19,14.6233
2023-03-20,14.9695
2023-03-21,15.2707
2023-03-22,14.946
2023-03-23,14.9127
2023-03-24,14.7539
2023-03-25,14.7539
2023-03-26,14.7539
2023-03-27,14.8186
2023-03-28,14.9597
2023-03-29,15.1452
2023-03-30,15.2459
2023-03-31,13.8678
2023-04-01,13.8678
2023-04-02,13.8678
2023-04-03,13.9284
2023-04-04,13.198
2023-04-05,12.9675
2023-04-06,12.711
2023-04-07,12.711
2023-04-08,12.711
2023-04-09,12.711
2023-04-10,13.0851
2023-04-11,13.3832
2023-04-12,13.3774
2023-04-13,13.4462
2023-04-14,13.5644
2023-04-15,13.5644
2023-04-16,13.5644
2023-04-17,13.6561
2023-04-18,13.6538
2023-04-19,13.6214
2023-04-20,13.4814
2023-04-21,13.3638
2023-04-22,13.3638
2023-04-23,13.3638
2023-04-24,13.5497
2023-04-25,13.2674
2023-04-26,13.1239
2023-04-27,13.0145
2023-04-28,13.2774
2023-04-29,13.2774
2023-04-30,13.2774
2023-05-01,13.1629
2023-05-02,13.0385
2023-05-03,13.0672
2023-05-04,12.7585
2023-05-05,13.0349
2023-05-06,13.0349
2023-05-07,13.0349
2023-05-08,13.0173
2023-05-09,12.941
2023-05-10,12.9223
2023-05-11,12.7379
2023-05-12,12.7092
2023-05-13,12.7092
2023-05-14,12.7092
2023-05-15,12.8119
2023-05-16,12.5718
2023-05-17,12.8594
2023-05-18,13.0132
2023-05-19,13.0168
2023-05-20,13.0168
2023-05-21,13.0168
2023-05-22,12.9862
2023-05-23,12.8953
2023-05-24,12.7186
2023-05-25,12.735
2023-05-26,12.8418
2023-05-27,12.8418
2023-05-28,12.8418
2023-05-29,12.8418
2023-05-30,12.7303
2023-05-31,12.4867
2023-06-01,12.6816
2023-06-02,13.7123
2023-06-03,13.7123
2023-06-04,13.7123
2023-06-05,13.4681
2023-06-06,13.7152
2023-06-07,14.2359
2023-06-08,14.1713
2023-06-09,14.2054
2023-06-10,14.2054
2023-06-11,14.2054
2023-06-12,14.3738
2023-06-13,14.8164
2023-06-14,14.692
2023-06-15,14.9473
2023-06-16,14.8064
2023-06-17,14.8064
2023-06-18,14.8064
2023-06-19,14.8064
2023-06-20,14.5646
2023-06-21,14.584
2023-06-22,14.3409
2023-06-23,14.1707
2023-06-24,14.1707
2023-06-25,14.1707
2023-06-26,14.3181
2023-06-27,14.5376
2023-06-28,14.6068
2023-06-29,14.746
2023-06-30,12.4064
2023-07-01,12.4064
2023-07-02,12.4064
2023-07-03,12.4693
2023-07-04,12.4693
2023-07-05,12.3464
2023-07-06,12.1376
2023-07-07,12.3636
2023-07-08,12.3636
2023-07-09,12.3636
2023-07-10,12.542
2023-07-11,12.7405
2023-07-12,12.7774
2023-07-13,12.8884
2023-07-14,12.8766
2023-07-15,12.8766
2023-07-16,12.8766
2023-07-17,12.9671
2023-07-18,13.2791
2023-07-19,13.227
2023-07-20,13.1454
2023-07-21,12.9764
2023-07-22,12.9764
2023-07-23,12.9764
2023-07-24,13.0609
2023-07-25,13.1931
2023-07-26,13.0093
2023-07-27,13.0083
2023-07-28,13.113
2023-07-29,13.113
2023-07-30,13.113
2023-07-31,13.3459
2023-08-01,14.4997
2023-08-02,14.3037
2023-08-03,14.006
2023-08-04,13.7623
2023-08-05,13.7623
2023-08-06,13.7623
2023-08-07,14.0157
2023-08-08,14.076
2023-08-09,14.1558
2023-08-10,14.1213
2023-08-11,14.1894
2023-08-12,14.1894
2023-08-13,14.1894
2023-08-14,14.1563
2023-08-15,13.8075
2023-08-16,13.6684
2023-08-17,13.7005
2023-08-18,13.6339
2023-08-19,13.6339
2023-08-20,13.6339
2023-08-21,13.5828
2023-08-22,13.4588
2023-08-23,13.5964
2023-08-24,13.415
2023-08-25,13.5736
2023-08-26,13.5736
2023-08-27,13.5736
2023-08-28,13.682
2023-08-29,13.9369
2023-08-30,14.0488
2023-08-31,13.9904
2023-09-01,14.2395
2023-09-02,14.2395
2023-09-03,14.2395
2023-09-04,14.2395
2023-09-05,14.0147
2023-09-06,14.0765
2023-09-07,14.005
2023-09-08,14.0464
2023-09-09,14.0464
2023-09-10,14.0464
2023-09-11,14.0352
2023-09-12,14.0235
2023-09-13,13.737
2023-09-14,14.06
2023-09-15,13.8941
2023-09-16,13.8941
2023-09-17,13.8941
2023-09-18,13.9812
2023-09-19,13.9194
2023-09-20,13.8678
2023-09-21,13.5478
2023-09-22,13.5979
2023-09-23,13.5979
2023-09-24,13.5979
2023-09-25,13.6567
2023-09-26,13.4257
2023-09-27,13.5809
2023-09-28,13.7526
2023-09-29,12.4189
2023-09-30,12.4189
2023-10-01,12.4189
2023-10-02,12.3622
2023-10-03,12.2403
2023-10-04,12.0657
2023-10-05,11.8782
2023-10-06,12.1104
2023-10-07,12.1104
2023-10-08,12.1104
2023-10-09,12.3435
2023-10-10,12.4282
2023-10-11,12.4113
2023-10-12,12.2686
2023-10-13,12.1946
2023-10-14,12.1946
2023-10-15,12.1946
2023-10-16,12.3209
2023-10-17,12.4034
2023-10-18,11.8082
2023-10-19,11.5277
2023-10-20,11.3642
2023-10-21,11.3642
2023-10-22,11.3642
2023-10-23,11.2809
2023-10-24,11.3797
2023-10-25,11.1754
2023-10-26,11.0642
2023-10-27,10.8927
2023-10-28,10.8927
2023-10-29,10.8927
2023-10-30,11.0522
2023-10-31,10.3383
2023-11-01,10.5732
2023-11-02,10.8955
2023-11-03,10.9676
2023-11-04,10.9676
2023-11-05,10.9676
2023-11-06,10.8584
2023-11-07,10.7098
2023-11-08,10.7054
2023-11-09,10.6757
2023-11-10,10.9203
2023-11-11,10.9203
2023-11-12,10.9203
2023-11-13,11.0083
2023-11-14,11.282
2023-11-15,11.4249
2023-11-16,11.2975
2023-11-17,11.5124
2023-11-18,11.5124
2023-11-19,11.5124
2023-11-20,11.3966
2023-11-21,11.3506
2023-11-22,11.2002
2023-11-23,11.2002
2023-11-24,11.2599
2023-11-25,11.2599
2023-11-26,11.2599
2023-11-27,11.2612
2023-11-28,11.2661
2023-11-29,11.3523
2023-11-30,11.4085
2023-12-01,11.6756
2023-12-02,11.6756
2023-12-03,11.6756
2023-12-04,11.5867
2023-12-05,11.6062
2023-12-06,11.6407
2023-12-07,11.7044
2023-12-08,11.7968
2023-12-09,11.7968
2023-12-10,11.7968
2023-12-11,11.8596
2023-12-12,11.8821
2023-12-13,12.1713
2023-12-14,12.932
2023-12-15,12.9572
2023-12-16,12.9572
2023-12-17,12.9572
2023-12-18,12.9558
2023-12-19,13.2764
2023-12-20,13.1327
2023-12-21,13.1486
2023-12-22,13.1615
2023-12-23,13.1615
2023-12-24,13.1615
2023-12-25,13.1615
2023-12-26,13.3945
2023-12-27,13.5046
2023-12-28,13.4498
2023-12-29,11.8808
2023-12-30,11.8808
2023-12-31,11.8808
2024-01-01,11.8808
2024-01-02,11.7646
2024-01-03,11.4344
2024-01-04,11.5051
2024-01-05,11.6162
2024-01-06,11.6162
2024-01-07,11.6162
2024-01-08,11.7466
2024-01-09,11.7481
2024-01-10,11.7898
2024-01-11,11.7391
2024-01-12,11.6743
2024-01-13,11.6743
2024-01-14,11.6743
2024-01-15,11.6743
2024-01-16,11.5495
2024-01-17,11.2118
2024-01-18,11.3402
2024-01-19,11.4729
2024-01-20,11.4729
2024-01-21,11.4729
2024-01-22,11.606
2024-01-23,11.6123
2024-01-24,11.6849
2024-01-25,12.0811
2024-01-26,12.0285
2024-01-27,12.0285
2024-01-28,12.0285
2024-01-29,12.1785
2024-01-30,12.2377
2024-01-31,12.063
2024-02-01,12.3528
2024-02-02,12.6433
2024-02-03,12.6433
2024-02-04,12.6433
2024-02-05,12.8911
2024-02-06,12.9429
2024-02-07,12.9771
2024-02-08,12.9146
2024-02-09,12.7246
2024-02-10,12.7246
2024-02-11,12.7246
2024-02-12,12.9001
2024-02-13,12.555
2024-02-14,12.7069
2024-02-15,12.9567
2024-02-16,12.6701
2024-02-17,12.6701
2024-02-18,12.6701
2024-02-19,12.6701
2024-02-20,12.3554
2024-02-21,12.4864
2024-02-22,12.677
2024-02-23,12.746
2024-02-24,12.746
2024-02-25,12.746
2024-02-26,12.8037
2024-02-27,12.8904
2024-02-28,12.9647
2024-02-29,13.1342
2024-03-01,13.2397
2024-03-02,13.2397
2024-03-03,13.2397
2024-03-04,13.3148
2024-03-05,13.1176
2024-03-06,13.1985
2024-03-07,13.3753
2024-03-08,13.3356
2024-03-09,13.3356
2024-03-10,13.3356
2024-03-11,13.1731
2024-03-12,13.2605
2024-03-13,13.4254
2024-03-14,13.4408
2024-03-15,13.6353
2024-03-16,13.6353
2024-03-17,13.6353
2024-03-18,13.8251
2024-03-19,13.9022
2024-03-20,14.0004
2024-03-21,14.3127
2024-03-22,14.0643
2024-03-23,14.0643
2024-03-24,14.0643
2024-03-25,13.9811
2024-03-26,13.9981
2024-03-27,14.3162
2024-03-28,14.3848
2024-03-29,14.3848
2024-03-30,14.3848
2024-03-31,14.3848
2024-04-01,14.2812
2024-04-02,14.3231
2024-04-03,14.7453
2024-04-04,14.5142
2024-04-05,14.8804
2024-04-06,14.8804
2024-04-07,14.8804
2024-04-08,14.6559
