,RSG US Equity
2020-07-12,19.7529
2020-07-13,19.7438
2020-07-14,19.9813
2020-07-15,20.2098
2020-07-16,20.2642
2020-07-17,20.6958
2020-07-18,20.6958
2020-07-19,20.6958
2020-07-20,20.3367
2020-07-21,20.3422
2020-07-22,20.4564
2020-07-23,20.4909
2020-07-24,20.3422
2020-07-25,20.3422
2020-07-26,20.3422
2020-07-27,20.3458
2020-07-28,20.3984
2020-07-29,20.6758
2020-07-30,20.7103
2020-07-31,20.7447
2020-08-01,20.7447
2020-08-02,20.7447
2020-08-03,20.7773
2020-08-04,20.6287
2020-08-05,20.6087
2020-08-06,20.8626
2020-08-07,21.3597
2020-08-08,21.3597
2020-08-09,21.3597
2020-08-10,21.4141
2020-08-11,21.4123
2020-08-12,21.4776
2020-08-13,21.3814
2020-08-14,21.3198
2020-08-15,21.3198
2020-08-16,21.3198
2020-08-17,21.2163
2020-08-18,21.093
2020-08-19,21.0984
2020-08-20,21.0694
2020-08-21,21.2182
2020-08-22,21.2182
2020-08-23,21.2182
2020-08-24,21.4486
2020-08-25,21.5248
2020-08-26,21.6227
2020-08-27,21.7389
2020-08-28,21.7824
2020-08-29,21.7824
2020-08-30,21.7824
2020-08-31,21.7461
2020-09-01,21.8495
2020-09-02,22.1072
2020-09-03,21.8822
2020-09-04,21.8876
2020-09-05,21.8876
2020-09-06,21.8876
2020-09-07,21.8876
2020-09-08,21.8495
2020-09-09,22.1888
2020-09-10,22.1561
2020-09-11,22.294
2020-09-12,22.294
2020-09-13,22.294
2020-09-14,22.4791
2020-09-15,22.49
2020-09-16,22.4119
2020-09-17,22.421
2020-09-18,22.3013
2020-09-19,22.3013
2020-09-20,22.3013
2020-09-21,21.9856
2020-09-22,22.1743
2020-09-23,21.6409
2020-09-24,21.6862
2020-09-25,21.991
2020-09-26,21.991
2020-09-27,21.991
2020-09-28,22.0618
2020-09-29,21.9638
2020-09-30,22.1023
2020-10-01,22.0326
2020-10-02,22.0968
2020-10-03,22.0968
2020-10-04,22.0968
2020-10-05,22.1353
2020-10-06,21.9427
2020-10-07,22.0234
2020-10-08,22.1298
2020-10-09,22.0638
2020-10-10,22.0638
2020-10-11,22.0638
2020-10-12,22.3133
2020-10-13,22.1518
2020-10-14,22.1207
2020-10-15,22.1151
2020-10-16,22.1427
2020-10-17,22.1427
2020-10-18,22.1427
2020-10-19,21.8729
2020-10-20,21.9059
2020-10-21,21.794
2020-10-22,21.8124
2020-10-23,22.0142
2020-10-24,22.0142
2020-10-25,22.0142
2020-10-26,21.6454
2020-10-27,21.3811
2020-10-28,20.8838
2020-10-29,21.0104
2020-10-30,21.1517
2020-10-31,21.1517
2020-11-01,21.1517
2020-11-02,21.4619
2020-11-03,21.928
2020-11-04,22.1977
2020-11-05,22.4987
2020-11-06,22.7997
2020-11-07,22.7997
2020-11-08,22.7997
2020-11-09,23.4112
2020-11-10,23.7179
2020-11-11,23.8079
2020-11-12,23.5086
2020-11-13,23.5306
2020-11-14,23.5306
2020-11-15,23.5306
2020-11-16,23.6573
2020-11-17,23.5673
2020-11-18,23.3323
2020-11-19,23.3194
2020-11-20,23.1266
2020-11-21,23.1266
2020-11-22,23.1266
2020-11-23,22.9283
2020-11-24,22.9283
2020-11-25,22.8658
2020-11-26,22.8658
2020-11-27,22.7924
2020-11-28,22.7924
2020-11-29,22.7924
2020-11-30,22.7336
2020-12-01,22.8126
2020-12-02,22.5555
2020-12-03,22.3718
2020-12-04,22.5408
2020-12-05,22.5408
2020-12-06,22.5408
2020-12-07,22.3902
2020-12-08,22.359
2020-12-09,22.2929
2020-12-10,22.1405
2020-12-11,22.4141
2020-12-12,22.4141
2020-12-13,22.4141
2020-12-14,22.3994
2020-12-15,22.6381
2020-12-16,22.4912
2020-12-17,22.7648
2020-12-18,22.7446
2020-12-19,22.7446
2020-12-20,22.7446
2020-12-21,22.4618
2020-12-22,22.5683
2020-12-23,22.4196
2020-12-24,22.5334
2020-12-25,22.5334
2020-12-26,22.5334
2020-12-27,22.5334
2020-12-28,22.6785
2020-12-29,22.5316
2020-12-30,22.5481
2020-12-31,23.3071
2021-01-01,23.3071
2021-01-02,23.3071
2021-01-03,23.3071
2021-01-04,22.7924
2021-01-05,22.8111
2021-01-06,23.2288
2021-01-07,23.3948
2021-01-08,23.4321
2021-01-09,23.4321
2021-01-10,23.4321
2021-01-11,23.2045
2021-01-12,23.1113
2021-01-13,22.9602
2021-01-14,22.8222
2021-01-15,22.8428
2021-01-16,22.8428
2021-01-17,22.8428
2021-01-18,22.8428
2021-01-19,23.0031
2021-01-20,23.005
2021-01-21,22.8726
2021-01-22,22.9528
2021-01-23,22.9528
2021-01-24,22.9528
2021-01-25,22.9043
2021-01-26,22.757
2021-01-27,22.2068
2021-01-28,22.4828
2021-01-29,22.2292
2021-01-30,22.2292
2021-01-31,22.2292
2021-02-01,22.3131
2021-02-02,22.481
2021-02-03,22.412
2021-02-04,22.5127
2021-02-05,22.3057
2021-02-06,22.3057
2021-02-07,22.3057
2021-02-08,22.4642
2021-02-09,22.4194
2021-02-10,22.2292
2021-02-11,22.3728
2021-02-12,22.3672
2021-02-13,22.3672
2021-02-14,22.3672
2021-02-15,22.3672
2021-02-16,22.2031
2021-02-17,22.1472
2021-02-18,22.453
2021-02-19,22.2423
2021-02-20,22.2423
2021-02-21,22.2423
2021-02-22,21.9458
2021-02-23,21.9473
2021-02-24,22.0649
2021-02-25,22.2235
2021-02-26,21.9716
2021-02-27,21.9716
2021-02-28,21.9716
2021-03-01,22.2813
2021-03-02,22.4418
2021-03-03,22.3951
2021-03-04,22.4007
2021-03-05,22.9717
2021-03-06,22.9717
2021-03-07,22.9717
2021-03-08,23.1937
2021-03-09,23.0053
2021-03-10,23.2329
2021-03-11,23.1116
2021-03-12,23.2945
2021-03-13,23.2945
2021-03-14,23.2945
2021-03-15,23.3673
2021-03-16,23.3729
2021-03-17,22.9307
2021-03-18,23.3953
2021-03-19,23.2628
2021-03-20,23.2628
2021-03-21,23.2628
2021-03-22,23.3841
2021-03-23,23.4139
2021-03-24,23.6751
2021-03-25,23.8375
2021-03-26,24.248
2021-03-27,24.248
2021-03-28,24.248
2021-03-29,24.2163
2021-03-30,24.0875
2021-03-31,22.9986
2021-04-01,23.0653
2021-04-02,23.0653
2021-04-03,23.0653
2021-04-04,23.0653
2021-04-05,23.3051
2021-04-06,23.4065
2021-04-07,23.5508
2021-04-08,23.5454
2021-04-09,23.7618
2021-04-10,23.7618
2021-04-11,23.7618
2021-04-12,23.7149
2021-04-13,23.7763
2021-04-14,23.7456
2021-04-15,23.8809
2021-04-16,23.9007
2021-04-17,23.9007
2021-04-18,23.9007
2021-04-19,23.9639
2021-04-20,24.0252
2021-04-21,24.1839
2021-04-22,24.1334
2021-04-23,24.2741
2021-04-24,24.2741
2021-04-25,24.2741
2021-04-26,23.9567
2021-04-27,24.0054
2021-04-28,23.9639
2021-04-29,24.2182
2021-04-30,24.2579
2021-05-01,24.2579
2021-05-02,24.2579
2021-05-03,24.5628
2021-05-04,24.6908
2021-05-05,24.8099
2021-05-06,25.0664
2021-05-07,25.0863
2021-05-08,25.0863
2021-05-09,25.0863
2021-05-10,25.2973
2021-05-11,24.9095
2021-05-12,24.5396
2021-05-13,24.9744
2021-05-14,25.1259
2021-05-15,25.1259
2021-05-16,25.1259
2021-05-17,24.9329
2021-05-18,24.7868
2021-05-19,24.601
2021-05-20,24.8247
2021-05-21,24.8373
2021-05-22,24.8373
2021-05-23,24.8373
2021-05-24,24.8174
2021-05-25,24.6803
2021-05-26,24.5595
2021-05-27,24.7471
2021-05-28,24.7796
2021-05-29,24.7796
2021-05-30,24.7796
2021-05-31,24.7796
2021-06-01,24.6334
2021-06-02,24.7399
2021-06-03,24.7272
2021-06-04,24.7886
2021-06-05,24.7886
2021-06-06,24.7886
2021-06-07,24.6677
2021-06-08,24.7489
2021-06-09,24.7886
2021-06-10,24.7651
2021-06-11,24.8499
2021-06-12,24.8499
2021-06-13,24.8499
2021-06-14,24.8625
2021-06-15,25.0393
2021-06-16,24.7832
2021-06-17,24.6785
2021-06-18,24.2997
2021-06-19,24.2997
2021-06-20,24.2997
2021-06-21,24.6443
2021-06-22,24.7056
2021-06-23,24.5396
2021-06-24,24.6262
2021-06-25,24.711
2021-06-26,24.711
2021-06-27,24.711
2021-06-28,24.7074
2021-06-29,24.8698
2021-06-30,23.4168
2021-07-01,23.5181
2021-07-02,23.653
2021-07-03,23.653
2021-07-04,23.653
2021-07-05,23.653
2021-07-06,23.7897
2021-07-07,24.09
2021-07-08,23.8201
2021-07-09,23.8656
2021-07-10,23.8656
2021-07-11,23.8656
2021-07-12,23.8622
2021-07-13,23.8555
2021-07-14,24.0647
2021-07-15,24.1794
2021-07-16,24.2992
2021-07-17,24.2992
2021-07-18,24.2992
2021-07-19,24.0445
2021-07-20,24.2756
2021-07-21,24.2385
2021-07-22,24.2621
2021-07-23,24.4578
2021-07-24,24.4578
2021-07-25,24.4578
2021-07-26,24.3971
2021-07-27,24.446
2021-07-28,24.3178
2021-07-29,24.3255
2021-07-30,24.7838
2021-07-31,24.7838
2021-08-01,24.7838
2021-08-02,24.7232
2021-08-03,25.0161
2021-08-04,24.9185
2021-08-05,24.7619
2021-08-06,24.7754
2021-08-07,24.7754
2021-08-08,24.7754
2021-08-09,24.6929
2021-08-10,24.6289
2021-08-11,25.0043
2021-08-12,25.0751
2021-08-13,25.1559
2021-08-14,25.1559
2021-08-15,25.1559
2021-08-16,25.3495
2021-08-17,25.2973
2021-08-18,24.9572
2021-08-19,25.2485
2021-08-20,25.4135
2021-08-21,25.4135
2021-08-22,25.4135
2021-08-23,25.3259
2021-08-24,25.4707
2021-08-25,25.5078
2021-08-26,25.5751
2021-08-27,25.6593
2021-08-28,25.6593
2021-08-29,25.6593
2021-08-30,25.7788
2021-08-31,25.7553
2021-09-01,25.8714
2021-09-02,26.0869
2021-09-03,25.9809
2021-09-04,25.9809
2021-09-05,25.9809
2021-09-06,25.9809
2021-09-07,25.6223
2021-09-08,25.8378
2021-09-09,25.7317
2021-09-10,25.7738
2021-09-11,25.7738
2021-09-12,25.7738
2021-09-13,25.8731
2021-09-14,25.8933
2021-09-15,25.9489
2021-09-16,25.7418
2021-09-17,25.6391
2021-09-18,25.6391
2021-09-19,25.6391
2021-09-20,25.6576
2021-09-21,25.6526
2021-09-22,25.8159
2021-09-23,25.831
2021-09-24,25.8698
2021-09-25,25.8698
2021-09-26,25.8698
2021-09-27,25.533
2021-09-28,25.2064
2021-09-29,25.4791
2021-09-30,23.6416
2021-10-01,23.7479
2021-10-02,23.7479
2021-10-03,23.7479
2021-10-04,23.6337
2021-10-05,23.8525
2021-10-06,24.1888
2021-10-07,24.4331
2021-10-08,24.5266
2021-10-09,24.5266
2021-10-10,24.5266
2021-10-11,24.6059
2021-10-12,24.6186
2021-10-13,24.671
2021-10-14,25.0041
2021-10-15,24.8581
2021-10-16,24.8581
2021-10-17,24.8581
2021-10-18,24.8026
2021-10-19,24.9644
2021-10-20,25.1389
2021-10-21,25.4228
2021-10-22,25.7368
2021-10-23,25.7368
2021-10-24,25.7368
2021-10-25,25.418
2021-10-26,25.2848
2021-10-27,25.0802
2021-10-28,25.2071
2021-10-29,25.8626
2021-10-30,25.8626
2021-10-31,25.8626
2021-11-01,25.5546
2021-11-02,25.7994
2021-11-03,25.5167
2021-11-04,25.6952
2021-11-05,25.5719
2021-11-06,25.5719
2021-11-07,25.5719
2021-11-08,25.6225
2021-11-09,25.632
2021-11-10,25.8373
2021-11-11,25.7062
2021-11-12,25.97
2021-11-13,25.97
2021-11-14,25.97
2021-11-15,25.9669
2021-11-16,26.1501
2021-11-17,26.3129
2021-11-18,26.3113
2021-11-19,26.1549
2021-11-20,26.1549
2021-11-21,26.1549
2021-11-22,26.237
2021-11-23,26.3808
2021-11-24,26.4614
2021-11-25,26.4614
2021-11-26,25.929
2021-11-27,25.929
2021-11-28,25.929
2021-11-29,26.4361
2021-11-30,25.493
2021-12-01,25.4408
2021-12-02,26.087
2021-12-03,25.989
2021-12-04,25.989
2021-12-05,25.989
2021-12-06,25.9685
2021-12-07,26.0206
2021-12-08,25.9685
2021-12-09,25.8468
2021-12-10,26.0032
2021-12-11,26.0032
2021-12-12,26.0032
2021-12-13,26.1091
2021-12-14,26.0001
2021-12-15,26.2655
2021-12-16,26.5719
2021-12-17,25.9227
2021-12-18,25.9227
2021-12-19,25.9227
2021-12-20,25.7236
2021-12-21,25.6699
2021-12-22,25.7789
2021-12-23,25.9922
2021-12-24,25.9922
2021-12-25,25.9922
2021-12-26,25.9922
2021-12-27,26.286
2021-12-28,26.4661
2021-12-29,26.6225
2021-12-30,26.4914
2021-12-31,26.021
2022-01-01,26.021
2022-01-02,26.021
2022-01-03,25.404
2022-01-04,25.5827
2022-01-05,25.2131
2022-01-06,25.2528
2022-01-07,25.1535
2022-01-08,25.1535
2022-01-09,25.1535
2022-01-10,24.8266
2022-01-11,24.8984
2022-01-12,24.8557
2022-01-13,24.6754
2022-01-14,24.5563
2022-01-15,24.5563
2022-01-16,24.5563
2022-01-17,24.5563
2022-01-18,24.3654
2022-01-19,24.4479
2022-01-20,24.3257
2022-01-21,24.2707
2022-01-22,24.2707
2022-01-23,24.2707
2022-01-24,24.2111
2022-01-25,23.788
2022-01-26,23.8277
2022-01-27,23.5986
2022-01-28,24.0553
2022-01-29,24.0553
2022-01-30,24.0553
2022-01-31,24.2203
2022-02-01,23.9637
2022-02-02,24.3776
2022-02-03,24.1317
2022-02-04,24.037
2022-02-05,24.037
2022-02-06,24.037
2022-02-07,24.0309
2022-02-08,24.1118
2022-02-09,24.2172
2022-02-10,23.9319
2022-02-11,23.0394
2022-02-12,23.0394
2022-02-13,23.0394
2022-02-14,22.794
2022-02-15,22.7773
2022-02-16,22.6386
2022-02-17,22.5136
2022-02-18,22.637
2022-02-19,22.637
2022-02-20,22.637
2022-02-21,22.637
2022-02-22,22.5791
2022-02-23,22.3962
2022-02-24,22.6264
2022-02-25,23.1476
2022-02-26,23.1476
2022-02-27,23.1476
2022-02-28,23.0547
2022-03-01,23.1979
2022-03-02,23.7512
2022-03-03,23.9646
2022-03-04,24.5316
2022-03-05,24.5316
2022-03-06,24.5316
2022-03-07,24.2252
2022-03-08,23.486
2022-03-09,23.8914
2022-03-10,24.0469
2022-03-11,24.0088
2022-03-12,24.0088
2022-03-13,24.0088
2022-03-14,24.3029
2022-03-15,24.3929
2022-03-16,24.5407
2022-03-17,24.7693
2022-03-18,24.7632
2022-03-19,24.7632
2022-03-20,24.7632
2022-03-21,24.7693
2022-03-22,24.463
2022-03-23,24.4569
2022-03-24,24.5651
2022-03-25,24.7648
2022-03-26,24.7648
2022-03-27,24.7648
2022-03-28,25.0025
2022-03-29,25.0894
2022-03-30,25.251
2022-03-31,24.1065
2022-04-01,24.2169
2022-04-02,24.2169
2022-04-03,24.2169
2022-04-04,24.0534
2022-04-05,24.2198
2022-04-06,24.2449
2022-04-07,24.5159
2022-04-08,24.5969
2022-04-09,24.5969
2022-04-10,24.5969
2022-04-11,24.588
2022-04-12,24.3141
2022-04-13,24.2022
2022-04-14,24.1374
2022-04-15,24.1374
2022-04-16,24.1374
2022-04-17,24.1374
2022-04-18,24.077
2022-04-19,24.2861
2022-04-20,24.3745
2022-04-21,24.4466
2022-04-22,24.0917
2022-04-23,24.0917
2022-04-24,24.0917
2022-04-25,24.0991
2022-04-26,24.4717
2022-04-27,24.778
2022-04-28,24.9326
2022-04-29,24.3671
2022-04-30,24.3671
2022-05-01,24.3671
2022-05-02,23.8841
2022-05-03,23.9194
2022-05-04,24.264
2022-05-05,23.7869
2022-05-06,24.5092
2022-05-07,24.5092
2022-05-08,24.5092
2022-05-09,23.8846
2022-05-10,23.6135
2022-05-11,23.6179
2022-05-12,23.4088
2022-05-13,23.8757
2022-05-14,23.8757
2022-05-15,23.8757
2022-05-16,23.8654
2022-05-17,24.0879
2022-05-18,23.4633
2022-05-19,23.3778
2022-05-20,23.6636
2022-05-21,23.6636
2022-05-22,23.6636
2022-05-23,23.8861
2022-05-24,24.2529
2022-05-25,24.1792
2022-05-26,24.3545
2022-05-27,24.7567
2022-05-28,24.7567
2022-05-29,24.7567
2022-05-30,24.7567
2022-05-31,24.3103
2022-06-01,24.3295
2022-06-02,24.5387
2022-06-03,24.3943
2022-06-04,24.3943
2022-06-05,24.3943
2022-06-06,24.2219
2022-06-07,24.5357
2022-06-08,24.0658
2022-06-09,23.5207
2022-06-10,23.2349
2022-06-11,23.2349
2022-06-12,23.2349
2022-06-13,22.8887
2022-06-14,22.7223
2022-06-15,22.7665
2022-06-16,22.5307
2022-06-17,22.379
2022-06-18,22.379
2022-06-19,22.379
2022-06-20,22.379
2022-06-21,22.9388
2022-06-22,23.0036
2022-06-23,23.26
2022-06-24,23.7299
2022-06-25,23.7299
2022-06-26,23.7299
2022-06-27,23.6562
2022-06-28,23.4367
2022-06-29,23.7756
2022-06-30,24.1207
2022-07-01,24.4301
2022-07-02,24.4301
2022-07-03,24.4301
2022-07-04,24.4301
2022-07-05,23.934
2022-07-06,24.2562
2022-07-07,23.9839
2022-07-08,23.9768
2022-07-09,23.9768
2022-07-10,23.9768
2022-07-11,24.0138
2022-07-12,23.7686
2022-07-13,23.6617
2022-07-14,23.7644
2022-07-15,23.8542
2022-07-16,23.8542
2022-07-17,23.8542
2022-07-18,23.5334
2022-07-19,23.8385
2022-07-20,23.8927
2022-07-21,24.1735
2022-07-22,24.1421
2022-07-23,24.1421
2022-07-24,24.1421
2022-07-25,24.2889
2022-07-26,24.2105
2022-07-27,24.4158
2022-07-28,25.0316
2022-07-29,25.2312
2022-07-30,25.2312
2022-07-31,25.2312
2022-08-01,25.0986
2022-08-02,25.1699
2022-08-03,25.4792
2022-08-04,25.6417
2022-08-05,25.6958
2022-08-06,25.6958
2022-08-07,25.6958
2022-08-08,25.8298
2022-08-09,25.8269
2022-08-10,25.844
2022-08-11,25.6815
2022-08-12,26.0964
2022-08-13,26.0964
2022-08-14,26.0964
2022-08-15,26.2789
2022-08-16,26.44
2022-08-17,26.5569
2022-08-18,26.4671
2022-08-19,26.343
2022-08-20,26.343
2022-08-21,26.343
2022-08-22,26.3302
2022-08-23,26.2432
2022-08-24,26.3773
2022-08-25,26.5027
2022-08-26,26.0921
2022-08-27,26.0921
2022-08-28,26.0921
2022-08-29,26.2047
2022-08-30,25.9724
2022-08-31,25.8127
2022-09-01,25.9909
2022-09-02,25.8227
2022-09-03,25.8227
2022-09-04,25.8227
2022-09-05,25.8227
2022-09-06,26.0023
2022-09-07,26.4885
2022-09-08,26.5654
2022-09-09,26.5241
2022-09-10,26.5241
2022-09-11,26.5241
2022-09-12,26.5797
2022-09-13,26.3245
2022-09-14,26.2746
2022-09-15,26.2333
2022-09-16,25.9438
2022-09-17,25.9438
2022-09-18,25.9438
2022-09-19,26.2775
2022-09-20,26.0436
2022-09-21,25.8897
2022-09-22,25.6473
2022-09-23,25.4976
2022-09-24,25.4976
2022-09-25,25.4976
2022-09-26,25.4349
2022-09-27,25.2253
2022-09-28,25.432
2022-09-29,25.0613
2022-09-30,23.6779
2022-10-01,23.6779
2022-10-02,23.6779
2022-10-03,24.1226
2022-10-04,24.5619
2022-10-05,24.3777
2022-10-06,23.3192
2022-10-07,22.749
2022-10-08,22.749
2022-10-09,22.749
2022-10-10,22.8677
2022-10-11,22.8049
2022-10-12,22.6426
2022-10-13,22.9468
2022-10-14,22.5062
2022-10-15,22.5062
2022-10-16,22.5062
2022-10-17,22.9604
2022-10-18,23.3519
2022-10-19,23.3969
2022-10-20,23.1664
2022-10-21,23.3369
2022-10-22,23.3369
2022-10-23,23.3369
2022-10-24,23.4761
2022-10-25,23.5538
2022-10-26,23.3478
2022-10-27,23.487
2022-10-28,23.2917
2022-10-29,23.2917
2022-10-30,23.2917
2022-10-31,23.2153
2022-11-01,23.0188
2022-11-02,22.9015
2022-11-03,23.0993
2022-11-04,22.8456
2022-11-05,22.8456
2022-11-06,22.8456
2022-11-07,23.0611
2022-11-08,23.2017
2022-11-09,23.1403
2022-11-10,23.5195
2022-11-11,23.0025
2022-11-12,23.0025
2022-11-13,23.0025
2022-11-14,22.8551
2022-11-15,22.6968
2022-11-16,22.9697
2022-11-17,23.1184
2022-11-18,23.3886
2022-11-19,23.3886
2022-11-20,23.3886
2022-11-21,23.4923
2022-11-22,23.5932
2022-11-23,23.6669
2022-11-24,23.6669
2022-11-25,23.7965
2022-11-26,23.7965
2022-11-27,23.7965
2022-11-28,23.7474
2022-11-29,23.7651
2022-11-30,24.1253
2022-12-01,24.1881
2022-12-02,24.2931
2022-12-03,24.2931
2022-12-04,24.2931
2022-12-05,24.1008
2022-12-06,23.7992
2022-12-07,23.6178
2022-12-08,23.7242
2022-12-09,23.6505
2022-12-10,23.6505
2022-12-11,23.6505
2022-12-12,23.7883
2022-12-13,23.731
2022-12-14,23.6669
2022-12-15,23.3217
2022-12-16,23.0693
2022-12-17,23.0693
2022-12-18,23.0693
2022-12-19,22.8101
2022-12-20,22.8633
2022-12-21,23.0598
2022-12-22,22.7814
2022-12-23,22.9629
2022-12-24,22.9629
2022-12-25,22.9629
2022-12-26,22.9629
2022-12-27,22.9834
2022-12-28,22.7773
2022-12-29,22.9602
2022-12-30,22.0344
2022-12-31,22.0344
2023-01-01,22.0344
2023-01-02,22.0344
2023-01-03,21.9935
2023-01-04,21.9367
2023-01-05,21.576
2023-01-06,21.9512
2023-01-07,21.9512
2023-01-08,21.9512
2023-01-09,21.868
2023-01-10,21.5297
2023-01-11,21.7609
2023-01-12,21.2787
2023-01-13,21.4927
2023-01-14,21.4927
2023-01-15,21.4927
2023-01-16,21.4927
2023-01-17,21.5971
2023-01-18,21.1281
2023-01-19,21.0607
2023-01-20,21.2628
2023-01-21,21.2628
2023-01-22,21.2628
2023-01-23,21.2853
2023-01-24,21.2708
2023-01-25,21.4121
2023-01-26,21.358
2023-01-27,21.3553
2023-01-28,21.3553
2023-01-29,21.3553
2023-01-30,21.391
2023-01-31,21.4835
2023-02-01,21.4795
2023-02-02,21.1822
2023-02-03,21.2536
2023-02-04,21.2536
2023-02-05,21.2536
2023-02-06,21.3606
2023-02-07,21.4135
2023-02-08,21.4306
2023-02-09,21.5654
2023-02-10,21.8191
2023-02-11,21.8191
2023-02-12,21.8191
2023-02-13,21.6447
2023-02-14,21.4888
2023-02-15,21.6143
2023-02-16,22.1719
2023-02-17,22.4323
2023-02-18,22.4323
2023-02-19,22.4323
2023-02-20,22.4323
2023-02-21,22.2156
2023-02-22,22.0728
2023-02-23,22.0008
2023-02-24,22.1184
2023-02-25,22.1184
2023-02-26,22.1184
2023-02-27,22.0708
2023-02-28,22.0286
2023-03-01,21.9876
2023-03-02,22.055
2023-03-03,22.0299
2023-03-04,22.0299
2023-03-05,22.0299
2023-03-06,22.0946
2023-03-07,21.8528
2023-03-08,21.903
2023-03-09,21.9479
2023-03-10,21.7801
2023-03-11,21.7801
2023-03-12,21.7801
2023-03-13,21.9585
2023-03-14,22.4382
2023-03-15,22.5399
2023-03-16,22.6417
2023-03-17,22.2664
