,DGX US Equity
2020-08-09,18.5318
2020-08-10,18.0616
2020-08-11,17.9313
2020-08-12,18.0509
2020-08-13,18.122
2020-08-14,17.9159
2020-08-15,17.9159
2020-08-16,17.9159
2020-08-17,17.9147
2020-08-18,17.9147
2020-08-19,17.6376
2020-08-20,17.6672
2020-08-21,17.6577
2020-08-22,17.6577
2020-08-23,17.6577
2020-08-24,17.6305
2020-08-25,17.717
2020-08-26,17.717
2020-08-27,16.7316
2020-08-28,16.8192
2020-08-29,16.8192
2020-08-30,16.8192
2020-08-31,16.8773
2020-09-01,16.689
2020-09-02,16.8121
2020-09-03,16.5717
2020-09-04,16.599
2020-09-05,16.599
2020-09-06,16.599
2020-09-07,16.599
2020-09-08,16.4225
2020-09-09,16.381
2020-09-10,16.7896
2020-09-11,16.7695
2020-09-12,16.7695
2020-09-13,16.7695
2020-09-14,17.0526
2020-09-15,17.1556
2020-09-16,17.2693
2020-09-17,17.0372
2020-09-18,17.1887
2020-09-19,17.1887
2020-09-20,17.1887
2020-09-21,17.6956
2020-09-22,17.3498
2020-09-23,16.8867
2020-09-24,16.6345
2020-09-25,16.9317
2020-09-26,16.9317
2020-09-27,16.9317
2020-09-28,17.1899
2020-09-29,17.1627
2020-09-30,12.3238
2020-10-01,12.1676
2020-10-02,12.2697
2020-10-03,12.2697
2020-10-04,12.2697
2020-10-05,12.4023
2020-10-06,12.4739
2020-10-07,12.4948
2020-10-08,12.48
2020-10-09,12.514
2020-10-10,12.514
2020-10-11,12.514
2020-10-12,12.514
2020-10-13,12.555
2020-10-14,12.5969
2020-10-15,12.6423
2020-10-16,12.8221
2020-10-17,12.8221
2020-10-18,12.8221
2020-10-19,12.8771
2020-10-20,13.0943
2020-10-21,13.0516
2020-10-22,13.4151
2020-10-23,13.4651
2020-10-24,13.4651
2020-10-25,13.4651
2020-10-26,13.219
2020-10-27,13.4669
2020-10-28,13.276
2020-10-29,13.1008
2020-10-30,13.0281
2020-10-31,13.0281
2020-11-01,13.0281
2020-11-02,13.2646
2020-11-03,13.4099
2020-11-04,13.3451
2020-11-05,13.5457
2020-11-06,13.4458
2020-11-07,13.4458
2020-11-08,13.4458
2020-11-09,12.8688
2020-11-10,12.9029
2020-11-11,13.1262
2020-11-12,12.9598
2020-11-13,12.9739
2020-11-14,12.9739
2020-11-15,12.9739
2020-11-16,13.0947
2020-11-17,13.1858
2020-11-18,13.0395
2020-11-19,13.0868
2020-11-20,13.262
2020-11-21,13.262
2020-11-22,13.262
2020-11-23,13.332
2020-11-24,13.3662
2020-11-25,13.2199
2020-11-26,13.2199
2020-11-27,13.2611
2020-11-28,13.2611
2020-11-29,13.2611
2020-11-30,13.1893
2020-12-01,13.3381
2020-12-02,13.2243
2020-12-03,13.0877
2020-12-04,13.1288
2020-12-05,13.1288
2020-12-06,13.1288
2020-12-07,13.0947
2020-12-08,13.1989
2020-12-09,13.2059
2020-12-10,13.3197
2020-12-11,13.0211
2020-12-12,13.0211
2020-12-13,13.0211
2020-12-14,13.1175
2020-12-15,13.2348
2020-12-16,12.9266
2020-12-17,12.9038
2020-12-18,12.8723
2020-12-19,12.8723
2020-12-20,12.8723
2020-12-21,12.9143
2020-12-22,12.9458
2020-12-23,12.9134
2020-12-24,12.8609
2020-12-25,12.8609
2020-12-26,12.8609
2020-12-27,12.8609
2020-12-28,12.7094
2020-12-29,12.7006
2020-12-30,12.6945
2020-12-31,9.9478
2021-01-01,9.9478
2021-01-02,9.9478
2021-01-03,9.9478
2021-01-04,10.0811
2021-01-05,10.1235
2021-01-06,10.3949
2021-01-07,10.2739
2021-01-08,10.2076
2021-01-09,10.2076
2021-01-10,10.2076
2021-01-11,10.2527
2021-01-12,10.4298
2021-01-13,10.3772
2021-01-14,10.3443
2021-01-15,10.3047
2021-01-16,10.3047
2021-01-17,10.3047
2021-01-18,10.3047
2021-01-19,10.4141
2021-01-20,10.5078
2021-01-21,10.3587
2021-01-22,10.3095
2021-01-23,10.3095
2021-01-24,10.3095
2021-01-25,10.3443
2021-01-26,10.4141
2021-01-27,10.3546
2021-01-28,10.2589
2021-01-29,10.6302
2021-01-30,10.6302
2021-01-31,10.6302
2021-02-01,10.9166
2021-02-02,10.756
2021-02-03,10.4763
2021-02-04,10.0313
2021-02-05,10.0178
2021-02-06,10.0178
2021-02-07,10.0178
2021-02-08,10.0077
2021-02-09,10.0178
2021-02-10,10.1366
2021-02-11,10.2384
2021-02-12,10.3032
2021-02-13,10.3032
2021-02-14,10.3032
2021-02-15,10.3032
2021-02-16,10.0374
2021-02-17,10.0218
2021-02-18,10.0218
2021-02-19,9.845
2021-02-20,9.845
2021-02-21,9.845
2021-02-22,9.6413
2021-02-23,9.7547
2021-02-24,9.6363
2021-02-25,9.5611
2021-02-26,9.6261
2021-02-27,9.6261
2021-02-28,9.6261
2021-03-01,9.6925
2021-03-02,9.8272
2021-03-03,9.7134
2021-03-04,9.7405
2021-03-05,9.7866
2021-03-06,9.7866
2021-03-07,9.7866
2021-03-08,9.9985
2021-03-09,9.9166
2021-03-10,9.7128
2021-03-11,10.0506
2021-03-12,10.0513
2021-03-13,10.0513
2021-03-14,10.0513
2021-03-15,10.1522
2021-03-16,10.1062
2021-03-17,10.1359
2021-03-18,10.2131
2021-03-19,10.2822
2021-03-20,10.2822
2021-03-21,10.2822
2021-03-22,10.3249
2021-03-23,10.2775
2021-03-24,10.3912
2021-03-25,10.4088
2021-03-26,10.5503
2021-03-27,10.5503
2021-03-28,10.5503
2021-03-29,10.4691
2021-03-30,10.4995
2021-03-31,8.3891
2021-04-01,8.4489
2021-04-02,8.4489
2021-04-03,8.4489
2021-04-04,8.4489
2021-04-05,8.4863
2021-04-06,8.3875
2021-04-07,8.3565
2021-04-08,8.2978
2021-04-09,8.1844
2021-04-10,8.1844
2021-04-11,8.1844
2021-04-12,8.3003
2021-04-13,8.2752
2021-04-14,8.2191
2021-04-15,8.3158
2021-04-16,8.3671
2021-04-17,8.3671
2021-04-18,8.3671
2021-04-19,8.4195
2021-04-20,8.3276
2021-04-21,8.3623
2021-04-22,8.5584
2021-04-23,8.3946
2021-04-24,8.3946
2021-04-25,8.3946
2021-04-26,8.4509
2021-04-27,8.4525
2021-04-28,8.4196
2021-04-29,8.4079
2021-04-30,8.4302
2021-05-01,8.4302
2021-05-02,8.4302
2021-05-03,8.4743
2021-05-04,8.6701
2021-05-05,8.6797
2021-05-06,8.7765
2021-05-07,8.8063
2021-05-08,8.8063
2021-05-09,8.8063
2021-05-10,8.9408
2021-05-11,8.7477
2021-05-12,8.6499
2021-05-13,8.7275
2021-05-14,8.6185
2021-05-15,8.6185
2021-05-16,8.6185
2021-05-17,8.4371
2021-05-18,8.3829
2021-05-19,8.3669
2021-05-20,8.4073
2021-05-21,8.4009
2021-05-22,8.4009
2021-05-23,8.4009
2021-05-24,8.3552
2021-05-25,8.3754
2021-05-26,8.4712
2021-05-27,8.4664
2021-05-28,8.419
2021-05-29,8.419
2021-05-30,8.419
2021-05-31,8.419
2021-06-01,8.185
2021-06-02,8.1988
2021-06-03,8.2313
2021-06-04,8.2706
2021-06-05,8.2706
2021-06-06,8.2706
2021-06-07,8.2733
2021-06-08,8.1983
2021-06-09,8.1972
2021-06-10,8.2334
2021-06-11,8.186
2021-06-12,8.186
2021-06-13,8.186
2021-06-14,8.2259
2021-06-15,8.2329
2021-06-16,8.1951
2021-06-17,8.2286
2021-06-18,8.1972
2021-06-19,8.1972
2021-06-20,8.1972
2021-06-21,8.2999
2021-06-22,8.343
2021-06-23,8.2855
2021-06-24,8.2871
2021-06-25,8.3105
2021-06-26,8.3105
2021-06-27,8.3105
2021-06-28,8.4185
2021-06-29,8.4887
2021-06-30,7.8966
2021-07-01,7.944
2021-07-02,7.9618
2021-07-03,7.9618
2021-07-04,7.9618
2021-07-05,7.9618
2021-07-06,7.9686
2021-07-07,8.0251
2021-07-08,7.9884
2021-07-09,8.0449
2021-07-10,8.0449
2021-07-11,8.0449
2021-07-12,8.0733
2021-07-13,8.0449
2021-07-14,8.0241
2021-07-15,7.998
2021-07-16,8.0197
2021-07-17,8.0197
2021-07-18,8.0197
2021-07-19,8.1033
2021-07-20,8.1042
2021-07-21,8.0806
2021-07-22,7.7459
2021-07-23,7.821
2021-07-24,7.821
2021-07-25,7.821
2021-07-26,7.7736
2021-07-27,7.8449
2021-07-28,7.8454
2021-07-29,7.9027
2021-07-30,7.928
2021-07-31,7.928
2021-08-01,7.928
2021-08-02,7.984
2021-08-03,8.0888
2021-08-04,8.1497
2021-08-05,8.1764
2021-08-06,8.1448
2021-08-07,8.1448
2021-08-08,8.1448
2021-08-09,8.2034
2021-08-10,8.2337
2021-08-11,8.2328
2021-08-12,8.2111
2021-08-13,8.2179
2021-08-14,8.2179
2021-08-15,8.2179
2021-08-16,8.3592
2021-08-17,8.4012
2021-08-18,8.259
2021-08-19,8.3705
2021-08-20,8.3886
2021-08-21,8.3886
2021-08-22,8.3886
2021-08-23,8.3222
2021-08-24,8.277
2021-08-25,8.2852
2021-08-26,8.2798
2021-08-27,8.2594
2021-08-28,8.2594
2021-08-29,8.2594
2021-08-30,8.333
2021-08-31,8.426
2021-09-01,8.4581
2021-09-02,8.5245
2021-09-03,8.562
2021-09-04,8.562
2021-09-05,8.562
2021-09-06,8.562
2021-09-07,8.5484
2021-09-08,8.6595
2021-09-09,8.6301
2021-09-10,8.5213
2021-09-11,8.5213
2021-09-12,8.5213
2021-09-13,8.4744
2021-09-14,8.5154
2021-09-15,8.5597
2021-09-16,8.5245
2021-09-17,8.5136
2021-09-18,8.5136
2021-09-19,8.5136
2021-09-20,8.4888
2021-09-21,8.4942
2021-09-22,8.4206
2021-09-23,8.4572
2021-09-24,8.4378
2021-09-25,8.4378
2021-09-26,8.4378
2021-09-27,8.2929
2021-09-28,8.1199
2021-09-29,8.1935
2021-09-30,8.1277
2021-10-01,8.0347
2021-10-02,8.0347
2021-10-03,8.0347
2021-10-04,7.9393
2021-10-05,7.9361
2021-10-06,7.9898
2021-10-07,8.0439
2021-10-08,7.9713
2021-10-09,7.9713
2021-10-10,7.9713
2021-10-11,7.8986
2021-10-12,7.9041
2021-10-13,7.9259
2021-10-14,7.9935
2021-10-15,7.9976
2021-10-16,7.9976
2021-10-17,7.9976
2021-10-18,8.0541
2021-10-19,8.1462
2021-10-20,8.199
2021-10-21,8.13
2021-10-22,8.2097
2021-10-23,8.2097
2021-10-24,8.2097
2021-10-25,8.1409
2021-10-26,8.1637
2021-10-27,8.0912
2021-10-28,8.179
2021-10-29,8.2232
2021-10-30,8.2232
2021-10-31,8.2232
2021-11-01,8.2478
2021-11-02,8.1047
2021-11-03,8.1419
2021-11-04,8.0852
2021-11-05,7.9337
2021-11-06,7.9337
2021-11-07,7.9337
2021-11-08,8.0113
2021-11-09,8.0025
2021-11-10,8.1302
2021-11-11,8.291
2021-11-12,8.3728
2021-11-13,8.3728
2021-11-14,8.3728
2021-11-15,8.2148
2021-11-16,8.2799
2021-11-17,8.272
2021-11-18,8.2715
2021-11-19,8.3003
2021-11-20,8.3003
2021-11-21,8.3003
2021-11-22,8.4072
2021-11-23,8.4211
2021-11-24,8.3505
2021-11-25,8.3505
2021-11-26,8.6028
2021-11-27,8.6028
2021-11-28,8.6028
2021-11-29,8.6841
2021-11-30,8.3115
2021-12-01,8.4304
2021-12-02,8.5735
2021-12-03,8.7009
2021-12-04,8.7009
2021-12-05,8.7009
2021-12-06,8.7278
2021-12-07,8.844
2021-12-08,8.8445
2021-12-09,8.7315
2021-12-10,8.8403
2021-12-11,8.8403
2021-12-12,8.8403
2021-12-13,8.989
2021-12-14,9.0433
2021-12-15,9.2283
2021-12-16,9.39
2021-12-17,9.3579
2021-12-18,9.3579
2021-12-19,9.3579
2021-12-20,9.3714
2021-12-21,9.1674
2021-12-22,9.1985
2021-12-23,9.1651
2021-12-24,9.1651
2021-12-25,9.1651
2021-12-26,9.1651
2021-12-27,9.272
2021-12-28,9.2715
2021-12-29,9.3073
2021-12-30,9.3644
2021-12-31,10.5199
2022-01-01,10.5199
2022-01-02,10.5199
2022-01-03,10.0737
2022-01-04,9.7569
2022-01-05,9.7115
2022-01-06,9.7641
2022-01-07,9.6368
2022-01-08,9.6368
2022-01-09,9.6368
2022-01-10,9.829
2022-01-11,9.7404
2022-01-12,9.187
2022-01-13,9.0773
2022-01-14,8.9377
2022-01-15,8.9377
2022-01-16,8.9377
2022-01-17,8.9377
2022-01-18,8.7589
2022-01-19,8.7666
2022-01-20,8.6734
2022-01-21,8.7017
2022-01-22,8.7017
2022-01-23,8.7017
2022-01-24,8.7316
2022-01-25,8.6739
2022-01-26,8.5822
2022-01-27,8.5657
2022-01-28,8.5538
2022-01-29,8.5538
2022-01-30,8.5538
2022-01-31,8.5626
2022-02-01,8.5739
2022-02-02,8.6085
2022-02-03,8.4187
2022-02-04,8.3057
2022-02-05,8.3057
2022-02-06,8.3057
2022-02-07,8.2138
2022-02-08,8.3292
2022-02-09,8.4427
2022-02-10,8.2887
2022-02-11,8.2218
2022-02-12,8.2218
2022-02-13,8.2218
2022-02-14,8.1178
2022-02-15,8.1588
2022-02-16,8.1893
2022-02-17,8.0593
2022-02-18,8.1723
2022-02-19,8.1723
2022-02-20,8.1723
2022-02-21,8.1723
2022-02-22,8.1308
2022-02-23,8.0578
2022-02-24,8.0788
2022-02-25,8.2123
2022-02-26,8.2123
2022-02-27,8.2123
2022-02-28,8.1919
2022-03-01,8.2245
2022-03-02,8.367
2022-03-03,8.4186
2022-03-04,8.5119
2022-03-05,8.5119
2022-03-06,8.5119
2022-03-07,8.4342
2022-03-08,8.3439
2022-03-09,8.4081
2022-03-10,8.4277
2022-03-11,8.4462
2022-03-12,8.4462
2022-03-13,8.4462
2022-03-14,8.535
2022-03-15,8.7126
2022-03-16,8.7949
2022-03-17,8.8887
2022-03-18,8.8837
2022-03-19,8.8837
2022-03-20,8.8837
2022-03-21,8.823
2022-03-22,8.8195
2022-03-23,8.7482
2022-03-24,8.7297
2022-03-25,8.8345
2022-03-26,8.8345
2022-03-27,8.8345
2022-03-28,8.8757
2022-03-29,8.6996
2022-03-30,8.5777
2022-03-31,9.1037
2022-04-01,9.0753
2022-04-02,9.0753
2022-04-03,9.0753
2022-04-04,8.9796
2022-04-05,8.9331
2022-04-06,8.8733
2022-04-07,9.0578
2022-04-08,9.167
2022-04-09,9.167
2022-04-10,9.167
2022-04-11,9.0294
2022-04-12,9.023
2022-04-13,9.0114
2022-04-14,8.9519
2022-04-15,8.9519
2022-04-16,8.9519
2022-04-17,8.9519
2022-04-18,8.8106
2022-04-19,8.9497
2022-04-20,9.0852
2022-04-21,9.2534
2022-04-22,8.993
2022-04-23,8.993
2022-04-24,8.993
2022-04-25,8.963
2022-04-26,8.8637
2022-04-27,9.0082
2022-04-28,8.9215
2022-04-29,8.817
2022-04-30,8.817
2022-05-01,8.817
2022-05-02,8.7424
2022-05-03,8.8138
2022-05-04,9.0902
2022-05-05,8.9399
2022-05-06,8.9462
2022-05-07,8.9462
2022-05-08,8.9462
2022-05-09,8.9415
2022-05-10,8.8301
2022-05-11,8.7655
2022-05-12,8.9352
2022-05-13,8.9509
2022-05-14,8.9509
2022-05-15,8.9509
2022-05-16,8.8984
2022-05-17,9.1679
2022-05-18,9.0986
2022-05-19,9.1443
2022-05-20,9.1947
2022-05-21,9.1947
2022-05-22,9.1947
2022-05-23,9.1164
2022-05-24,9.1453
2022-05-25,9.1947
2022-05-26,9.2273
2022-05-27,9.4238
2022-05-28,9.4238
2022-05-29,9.4238
2022-05-30,9.4238
2022-05-31,9.1942
2022-06-01,9.0681
2022-06-02,9.0697
2022-06-03,8.941
2022-06-04,8.941
2022-06-05,8.941
2022-06-06,8.9221
2022-06-07,9.0234
2022-06-08,8.9068
2022-06-09,8.8721
2022-06-10,8.6809
2022-06-11,8.6809
2022-06-12,8.6809
2022-06-13,8.4991
2022-06-14,8.4613
2022-06-15,8.5511
2022-06-16,8.5091
2022-06-17,8.6489
2022-06-18,8.6489
2022-06-19,8.6489
2022-06-20,8.6489
2022-06-21,8.7166
2022-06-22,8.8432
2022-06-23,9.0051
2022-06-24,9.1569
2022-06-25,9.1569
2022-06-26,9.1569
2022-06-27,9.0649
2022-06-28,8.9546
2022-06-29,9.015
2022-06-30,9.3314
2022-07-01,9.5392
2022-07-02,9.5392
2022-07-03,9.5392
2022-07-04,9.5392
2022-07-05,9.3651
2022-07-06,9.4977
2022-07-07,9.4875
2022-07-08,9.4864
2022-07-09,9.4864
2022-07-10,9.4864
2022-07-11,9.4993
2022-07-12,9.3937
2022-07-13,9.3375
2022-07-14,9.3454
2022-07-15,9.4932
2022-07-16,9.4932
2022-07-17,9.4932
2022-07-18,9.369
2022-07-19,9.5381
2022-07-20,9.4359
2022-07-21,9.4005
2022-07-22,9.1742
2022-07-23,9.1742
2022-07-24,9.1742
2022-07-25,9.1753
2022-07-26,9.2953
2022-07-27,9.3567
2022-07-28,9.4059
2022-07-29,9.4834
2022-07-30,9.4834
2022-07-31,9.4834
2022-08-01,9.489
2022-08-02,9.4907
2022-08-03,9.5594
2022-08-04,9.5655
2022-08-05,9.6403
2022-08-06,9.6403
2022-08-07,9.6403
2022-08-08,9.676
2022-08-09,9.6308
2022-08-10,9.7296
2022-08-11,9.7067
2022-08-12,9.7056
2022-08-13,9.7056
2022-08-14,9.7056
2022-08-15,9.7363
2022-08-16,9.7045
2022-08-17,9.5543
2022-08-18,9.4494
2022-08-19,9.4226
2022-08-20,9.4226
2022-08-21,9.4226
2022-08-22,9.2278
2022-08-23,9.1195
2022-08-24,9.0464
2022-08-25,9.1502
2022-08-26,8.9548
2022-08-27,8.9548
2022-08-28,8.9548
2022-08-29,8.9286
2022-08-30,8.9091
2022-08-31,8.8549
2022-09-01,8.9001
2022-09-02,8.8449
2022-09-03,8.8449
2022-09-04,8.8449
2022-09-05,8.8449
2022-09-06,8.8583
2022-09-07,8.9744
2022-09-08,9.1279
2022-09-09,9.1167
2022-09-10,9.1167
2022-09-11,9.1167
2022-09-12,9.2088
2022-09-13,8.889
2022-09-14,8.7812
2022-09-15,8.7974
2022-09-16,8.8225
2022-09-17,8.8225
2022-09-18,8.8225
2022-09-19,8.8706
2022-09-20,8.8008
2022-09-21,8.6573
2022-09-22,8.717
2022-09-23,8.6897
2022-09-24,8.6897
2022-09-25,8.6897
2022-09-26,8.7371
2022-09-27,8.6875
2022-09-28,8.8471
2022-09-29,8.8164
2022-09-30,9.9964
2022-10-01,9.9964
2022-10-02,9.9964
2022-10-03,10.1717
2022-10-04,10.3413
2022-10-05,10.3196
2022-10-06,10.2113
2022-10-07,10.0359
2022-10-08,10.0359
2022-10-09,10.0359
2022-10-10,10.0812
2022-10-11,10.1029
2022-10-12,10.1048
2022-10-13,10.1889
2022-10-14,10.2144
2022-10-15,10.2144
2022-10-16,10.2144
2022-10-17,10.3305
2022-10-18,10.4357
2022-10-19,10.2495
2022-10-20,10.7595
2022-10-21,10.6895
2022-10-22,10.6895
2022-10-23,10.6895
2022-10-24,10.8271
2022-10-25,11.1441
2022-10-26,11.1104
2022-10-27,11.0569
2022-10-28,11.1777
2022-10-29,11.1777
2022-10-30,11.1777
2022-10-31,11.1192
2022-11-01,11.065
2022-11-02,10.9218
2022-11-03,11.0774
2022-11-04,11.1173
2022-11-05,11.1173
2022-11-06,11.1173
2022-11-07,11.2742
2022-11-08,11.2549
2022-11-09,11.2294
2022-11-10,11.669
2022-11-11,11.5787
2022-11-12,11.5787
2022-11-13,11.5787
2022-11-14,11.5382
2022-11-15,11.3863
2022-11-16,11.4691
2022-11-17,11.263
2022-11-18,11.2916
2022-11-19,11.2916
2022-11-20,11.2916
2022-11-21,11.2966
2022-11-22,11.3091
2022-11-23,11.4187
2022-11-24,11.4187
2022-11-25,11.456
2022-11-26,11.456
2022-11-27,11.456
2022-11-28,11.4566
2022-11-29,11.4529
2022-11-30,11.6285
2022-12-01,11.6771
2022-12-02,11.5432
2022-12-03,11.5432
2022-12-04,11.5432
2022-12-05,11.4473
2022-12-06,11.4504
2022-12-07,11.4523
2022-12-08,11.5457
2022-12-09,11.4429
2022-12-10,11.4429
2022-12-11,11.4429
2022-12-12,11.4523
2022-12-13,11.499
2022-12-14,11.5837
2022-12-15,11.466
2022-12-16,11.4672
2022-12-17,11.4672
2022-12-18,11.4672
2022-12-19,11.6048
2022-12-20,11.527
2022-12-21,11.8446
2022-12-22,11.8651
2022-12-23,11.9075
2022-12-24,11.9075
2022-12-25,11.9075
2022-12-26,11.9075
2022-12-27,11.9679
2022-12-28,11.9199
2022-12-29,11.9374
2022-12-30,15.5186
2022-12-31,15.5186
2023-01-01,15.5186
2023-01-02,15.5186
2023-01-03,15.4652
2023-01-04,15.3703
2023-01-05,15.3639
2023-01-06,15.4548
2023-01-07,15.4548
2023-01-08,15.4548
2023-01-09,15.2387
2023-01-10,15.2076
2023-01-11,15.2315
2023-01-12,14.8551
2023-01-13,14.8407
2023-01-14,14.8407
2023-01-15,14.8407
2023-01-16,14.8407
2023-01-17,14.8096
2023-01-18,14.6142
2023-01-19,14.6301
2023-01-20,14.6405
2023-01-21,14.6405
2023-01-22,14.6405
2023-01-23,14.7665
2023-01-24,14.5185
2023-01-25,14.599
2023-01-26,14.7633
2023-01-27,14.6565
2023-01-28,14.6565
2023-01-29,14.6565
2023-01-30,14.6668
2023-01-31,14.8838
2023-02-01,14.8965
2023-02-02,14.3496
2023-02-03,14.1428
2023-02-04,14.1428
2023-02-05,14.1428
2023-02-06,14.3433
2023-02-07,14.3845
2023-02-08,14.4125
2023-02-09,14.3923
2023-02-10,14.2975
2023-02-11,14.2975
2023-02-12,14.2975
2023-02-13,14.4117
2023-02-14,14.2812
2023-02-15,14.4389
2023-02-16,14.4421
2023-02-17,14.5633
2023-02-18,14.5633
2023-02-19,14.5633
2023-02-20,14.5633
2023-02-21,14.2351
2023-02-22,14.2507
2023-02-23,14.1463
2023-02-24,13.9553
2023-02-25,13.9553
2023-02-26,13.9553
2023-02-27,13.8516
2023-02-28,13.8282
2023-03-01,13.8781
2023-03-02,13.9334
2023-03-03,14.0184
2023-03-04,14.0184
2023-03-05,14.0184
2023-03-06,13.9818
2023-03-07,13.7783
2023-03-08,13.7011
2023-03-09,13.5577
2023-03-10,13.5125
2023-03-11,13.5125
2023-03-12,13.5125
2023-03-13,13.415
2023-03-14,13.4805
2023-03-15,13.3986
2023-03-16,13.4883
2023-03-17,13.2957
