,TTC US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-06,20.5335
2023-03-07,20.6159
2023-03-08,20.6243
2023-03-09,20.9963
2023-03-10,19.8882
2023-03-11,19.8882
2023-03-12,19.8882
2023-03-13,19.8179
2023-03-14,20.0891
2023-03-15,19.4865
2023-03-16,19.6472
2023-03-17,19.3409
2023-03-18,19.3409
2023-03-19,19.3409
2023-03-20,19.761
2023-03-21,20.0958
2023-03-22,19.8062
2023-03-23,19.7409
2023-03-24,19.6271
2023-03-25,19.6271
2023-03-26,19.6271
2023-03-27,19.9267
2023-03-28,19.9602
2023-03-29,19.8748
2023-03-30,19.8397
2023-03-31,20.2012
2023-04-01,20.2012
2023-04-02,20.2012
2023-04-03,19.9636
2023-04-04,19.2405
2023-04-05,18.6262
2023-04-06,18.4973
2023-04-07,18.4973
2023-04-08,18.4973
2023-04-09,18.4973
2023-04-10,18.8371
2023-04-11,18.9475
2023-04-12,19.0295
2023-04-13,19.1032
2023-04-14,19.13
2023-04-15,19.13
2023-04-16,19.13
2023-04-17,19.2321
2023-04-18,19.3158
2023-04-19,19.0881
2023-04-20,19.0647
2023-04-21,19.1953
2023-04-22,19.1953
2023-04-23,19.1953
2023-04-24,19.0881
2023-04-25,18.8354
2023-04-26,18.5291
2023-04-27,18.9877
2023-04-28,19.0463
2023-04-29,19.0463
2023-04-30,19.0463
2023-05-01,19.2237
2023-05-02,19.0446
2023-05-03,19.14
2023-05-04,18.8772
2023-05-05,17.8873
2023-05-06,17.8873
2023-05-07,17.8873
2023-05-08,17.8532
2023-05-09,17.8438
2023-05-10,17.9759
2023-05-11,17.7491
2023-05-12,17.7926
2023-05-13,17.7926
2023-05-14,17.7926
2023-05-15,17.7553
2023-05-16,17.3825
2023-05-17,17.6543
2023-05-18,17.9992
2023-05-19,17.7833
2023-05-20,17.7833
2023-05-21,17.7833
2023-05-22,17.8112
2023-05-23,17.6932
2023-05-24,17.4244
2023-05-25,17.5285
2023-05-26,17.6466
2023-05-27,17.6466
2023-05-28,17.6466
2023-05-29,17.6466
2023-05-30,17.1091
2023-05-31,16.6322
2023-06-01,16.6011
2023-06-02,17.2862
2023-06-03,17.2862
2023-06-04,17.2862
2023-06-05,17.1262
2023-06-06,17.6
2023-06-07,17.6932
2023-06-08,16.4531
2023-06-09,16.4083
2023-06-10,16.4083
2023-06-11,16.4083
2023-06-12,16.5042
2023-06-13,16.6095
2023-06-14,16.4083
2023-06-15,16.5553
2023-06-16,16.5151
2023-06-17,16.5151
2023-06-18,16.5151
2023-06-19,16.5151
2023-06-20,16.4903
2023-06-21,16.5708
2023-06-22,16.8292
2023-06-23,16.512
2023-06-24,16.512
2023-06-25,16.512
2023-06-26,16.5429
2023-06-27,16.967
2023-06-28,16.9175
2023-06-29,16.7875
2023-06-30,17.1682
2023-07-01,17.1682
2023-07-02,17.1682
2023-07-03,16.9871
2023-07-04,16.9871
2023-07-05,17.0583
2023-07-06,17.0165
2023-07-07,17.0924
2023-07-08,17.0924
2023-07-09,17.0924
2023-07-10,17.2378
2023-07-11,17.5582
2023-07-12,17.6728
2023-07-13,17.5319
2023-07-14,17.5226
2023-07-15,17.5226
2023-07-16,17.5226
2023-07-17,17.3818
2023-07-18,17.4096
2023-07-19,17.501
2023-07-20,17.3539
2023-07-21,17.2533
2023-07-22,17.2533
2023-07-23,17.2533
2023-07-24,17.405
2023-07-25,17.4468
2023-07-26,17.1481
2023-07-27,17.0212
2023-07-28,17.1945
2023-07-29,17.1945
2023-07-30,17.1945
2023-07-31,17.1682
2023-08-01,17.4421
2023-08-02,17.5056
2023-08-03,17.1295
2023-08-04,23.5694
2023-08-05,23.5694
2023-08-06,23.5694
2023-08-07,23.945
2023-08-08,23.7689
2023-08-09,23.7073
2023-08-10,23.8007
2023-08-11,23.8516
2023-08-12,23.8516
2023-08-13,23.8516
2023-08-14,23.945
2023-08-15,23.4697
2023-08-16,23.5163
2023-08-17,23.0198
2023-08-18,22.9646
2023-08-19,22.9646
2023-08-20,22.9646
2023-08-21,22.8924
2023-08-22,22.8415
2023-08-23,23.1025
2023-08-24,22.9773
2023-08-25,23.2065
2023-08-26,23.2065
2023-08-27,23.2065
2023-08-28,23.3126
2023-08-29,23.6012
2023-08-30,23.875
2023-08-31,23.8219
2023-09-01,24.1042
2023-09-02,24.1042
2023-09-03,24.1042
2023-09-04,24.1042
2023-09-05,23.3063
2023-09-06,23.2723
2023-09-07,20.5748
2023-09-08,19.5716
2023-09-09,19.5716
2023-09-10,19.5716
2023-09-11,19.4677
2023-09-12,19.5695
2023-09-13,19.5865
2023-09-14,19.7222
2023-09-15,19.578
2023-09-16,19.578
2023-09-17,19.578
2023-09-18,19.421
2023-09-19,19.1602
2023-09-20,19.0435
2023-09-21,19.0753
2023-09-22,19.1347
2023-09-23,19.1347
2023-09-24,19.1347
2023-09-25,19.3553
2023-09-26,19.3129
2023-09-27,19.5504
2023-09-28,19.7519
2023-09-29,19.7328
2023-09-30,19.7328
2023-10-01,19.7328
2023-10-02,19.6798
2023-10-03,19.421
2023-10-04,19.6861
2023-10-05,19.6946
2023-10-06,20.0021
2023-10-07,20.0021
2023-10-08,20.0021
2023-10-09,20.1336
2023-10-10,20.1973
2023-10-11,20.3669
2023-10-12,20.0615
2023-10-13,20.3266
2023-10-14,20.3266
2023-10-15,20.3266
2023-10-16,20.596
2023-10-17,20.6617
2023-10-18,20.0212
2023-10-19,19.8431
2023-10-20,19.5462
2023-10-21,19.5462
2023-10-22,19.5462
2023-10-23,19.3744
2023-10-24,19.3532
2023-10-25,19.1496
2023-10-26,19.4592
2023-10-27,19.3468
2023-10-28,19.3468
2023-10-29,19.3468
2023-10-30,19.4083
2023-10-31,21.5505
2023-11-01,21.5959
2023-11-02,22.234
2023-11-03,22.8027
2023-11-04,22.8027
2023-11-05,22.8027
2023-11-06,22.2818
2023-11-07,22.0787
2023-11-08,22.3081
2023-11-09,21.8731
2023-11-10,22.2627
2023-11-11,22.2627
2023-11-12,22.2627
2023-11-13,22.1527
2023-11-14,22.9079
2023-11-15,23.0106
2023-11-16,22.7956
2023-11-17,22.6235
2023-11-18,22.6235
2023-11-19,22.6235
2023-11-20,22.559
2023-11-21,22.3009
2023-11-22,22.1671
2023-11-23,22.1671
2023-11-24,22.4108
2023-11-25,22.4108
2023-11-26,22.4108
2023-11-27,22.2436
2023-11-28,21.8947
2023-11-29,21.9496
2023-11-30,22.0667
2023-12-01,22.7167
2023-12-02,22.7167
2023-12-03,22.7167
2023-12-04,22.8649
2023-12-05,21.8301
2023-12-06,22.4013
2023-12-07,22.3033
2023-12-08,22.3606
2023-12-09,22.3606
2023-12-10,22.3606
2023-12-11,22.3081
2023-12-12,22.1623
2023-12-13,22.6761
2023-12-14,23.3189
2023-12-15,23.1182
2023-12-16,23.1182
2023-12-17,23.1182
2023-12-18,23.1277
2023-12-19,23.5555
2023-12-20,25.4692
2023-12-21,26.031
2023-12-22,25.8445
2023-12-23,25.8445
2023-12-24,25.8445
2023-12-25,25.8445
2023-12-26,26.0405
2023-12-27,25.6748
2023-12-28,25.3832
2023-12-29,25.1776
2023-12-30,25.1776
2023-12-31,25.1776
2024-01-01,25.1776
2024-01-02,24.7641
2024-01-03,23.9107
2024-01-04,24.0684
2024-01-05,24.0708
2024-01-06,24.0708
2024-01-07,24.0708
2024-01-08,24.0995
2024-01-09,24.0398
2024-01-10,23.9561
2024-01-11,23.6095
2024-01-12,23.6382
2024-01-13,23.6382
2024-01-14,23.6382
2024-01-15,23.6382
2024-01-16,23.7577
2024-01-17,23.882
2024-01-18,24.2908
2024-01-19,24.4174
2024-01-20,24.4174
2024-01-21,24.4174
2024-01-22,24.8286
2024-01-23,24.635
2024-01-24,24.5919
2024-01-25,24.6469
2024-01-26,24.6923
2024-01-27,24.6923
2024-01-28,24.6923
2024-01-29,24.6852
2024-01-30,24.69
2024-01-31,24.3386
2024-02-01,24.6326
2024-02-02,28.0532
2024-02-03,28.0532
2024-02-04,28.0532
2024-02-05,27.7611
2024-02-06,27.6738
2024-02-07,28.2502
2024-02-08,28.9801
2024-02-09,28.9828
2024-02-10,28.9828
2024-02-11,28.9828
2024-02-12,29.0771
2024-02-13,28.6084
2024-02-14,28.5357
2024-02-15,28.9748
2024-02-16,28.1317
2024-02-17,28.1317
2024-02-18,28.1317
2024-02-19,28.1317
2024-02-20,28.129
2024-02-21,27.9512
2024-02-22,27.9485
2024-02-23,27.9835
2024-02-24,27.9835
2024-02-25,27.9835
2024-02-26,27.8462
2024-02-27,27.6469
2024-02-28,28.0644
2024-02-29,27.7411
2024-03-01,27.6711
2024-03-02,27.6711
2024-03-03,27.6711
2024-03-04,28.3175
2024-03-05,27.8677
2024-03-06,28.1236
2024-03-07,26.7277
2024-03-08,26.9136
2024-03-09,26.9136
2024-03-10,26.9136
2024-03-11,26.7681
2024-03-12,26.6361
2024-03-13,27.0186
2024-03-14,26.69
2024-03-15,27.0429
2024-03-16,27.0429
2024-03-17,27.0429
2024-03-18,26.8328
2024-03-19,27.0833
2024-03-20,26.9432
2024-03-21,27.3958
2024-03-22,27.2395
2024-03-23,27.2395
2024-03-24,27.2395
2024-03-25,27.35
2024-03-26,26.9028
2024-03-27,27.1479
2024-03-28,27.5601
2024-03-29,27.5601
2024-03-30,27.5601
2024-03-31,27.5601
2024-04-01,26.7897
2024-04-02,26.2671
2024-04-03,26.3183
2024-04-04,26.3721
2024-04-05,26.2617
2024-04-06,26.2617
2024-04-07,26.2617
2024-04-08,26.3156
