,TXN US Equity
2020-04-02,17.3698
2020-04-03,17.029
2020-04-04,17.029
2020-04-05,17.029
2020-04-06,18.5294
2020-04-07,18.0783
2020-04-08,18.7316
2020-04-09,18.3172
2020-04-10,18.3172
2020-04-11,18.3172
2020-04-12,18.3172
2020-04-13,18.3139
2020-04-14,18.8619
2020-04-15,18.3657
2020-04-16,18.9354
2020-04-17,19.2963
2020-04-18,19.2963
2020-04-19,19.2963
2020-04-20,18.9588
2020-04-21,18.1752
2020-04-22,18.7151
2020-04-23,18.4655
2020-04-24,19.0354
2020-04-25,19.0354
2020-04-26,19.0354
2020-04-27,19.3392
2020-04-28,19.0863
2020-04-29,19.9338
2020-04-30,19.3869
2020-05-01,18.3423
2020-05-02,18.3423
2020-05-03,18.3423
2020-05-04,18.4721
2020-05-05,18.6429
2020-05-06,18.7874
2020-05-07,18.9894
2020-05-08,19.2111
2020-05-09,19.2111
2020-05-10,19.2111
2020-05-11,19.1914
2020-05-12,18.6675
2020-05-13,18.2372
2020-05-14,18.4474
2020-05-15,18.1009
2020-05-16,18.1009
2020-05-17,18.1009
2020-05-18,19.1159
2020-05-19,18.8301
2020-05-20,19.6185
2020-05-21,18.9582
2020-05-22,18.9533
2020-05-23,18.9533
2020-05-24,18.9533
2020-05-25,18.9533
2020-05-26,19.331
2020-05-27,19.6743
2020-05-28,19.354
2020-05-29,19.8254
2020-05-30,19.8254
2020-05-31,19.8254
2020-06-01,19.6809
2020-06-02,20.4709
2020-06-03,21.2165
2020-06-04,21.4415
2020-06-05,21.9112
2020-06-06,21.9112
2020-06-07,21.9112
2020-06-08,22.1445
2020-06-09,22.0229
2020-06-10,21.9047
2020-06-11,20.7895
2020-06-12,20.6844
2020-06-13,20.6844
2020-06-14,20.6844
2020-06-15,20.7271
2020-06-16,21.0358
2020-06-17,21.0539
2020-06-18,21.0145
2020-06-19,20.8347
2020-06-20,20.8347
2020-06-21,20.8347
2020-06-22,20.8913
2020-06-23,21.1196
2020-06-24,20.6877
2020-06-25,20.8634
2020-06-26,20.5858
2020-06-27,20.5858
2020-06-28,20.5858
2020-06-29,20.8158
2020-06-30,22.2911
2020-07-01,21.916
2020-07-02,22.0906
2020-07-03,22.0906
2020-07-04,22.0906
2020-07-05,22.0906
2020-07-06,22.7335
2020-07-07,22.5728
2020-07-08,22.6869
2020-07-09,22.8891
2020-07-10,22.9064
2020-07-11,22.9064
2020-07-12,22.9064
2020-07-13,22.6108
2020-07-14,23.1414
2020-07-15,23.1864
2020-07-16,23.1916
2020-07-17,23.4871
2020-07-18,23.4871
2020-07-19,23.4871
2020-07-20,23.9521
2020-07-21,23.7619
2020-07-22,23.2064
2020-07-23,22.6044
2020-07-24,22.7062
2020-07-25,22.7062
2020-07-26,22.7062
2020-07-27,23.1357
2020-07-28,22.7924
2020-07-29,23.0529
2020-07-30,22.5785
2020-07-31,22.3474
2020-08-01,22.3474
2020-08-02,22.3474
2020-08-03,22.6527
2020-08-04,23.1547
2020-08-05,23.2357
2020-08-06,23.4151
2020-08-07,23.3841
2020-08-08,23.3841
2020-08-09,23.3841
2020-08-10,23.7032
2020-08-11,23.8119
2020-08-12,24.2603
2020-08-13,24.0033
2020-08-14,24.0378
2020-08-15,24.0378
2020-08-16,24.0378
2020-08-17,24.1982
2020-08-18,24.3759
2020-08-19,24.2327
2020-08-20,24.2483
2020-08-21,24.5519
2020-08-22,24.5519
2020-08-23,24.5519
2020-08-24,24.6709
2020-08-25,24.7813
2020-08-26,24.9176
2020-08-27,24.752
2020-08-28,25.0969
2020-08-29,25.0969
2020-08-30,25.0969
2020-08-31,24.8658
2020-09-01,25.3505
2020-09-02,25.8128
2020-09-03,24.783
2020-09-04,24.576
2020-09-05,24.576
2020-09-06,24.576
2020-09-07,24.576
2020-09-08,23.8119
2020-09-09,24.4397
2020-09-10,24.0102
2020-09-11,23.8688
2020-09-12,23.8688
2020-09-13,23.8688
2020-09-14,24.2414
2020-09-15,24.6053
2020-09-16,24.4397
2020-09-17,24.5639
2020-09-18,24.2638
2020-09-19,24.2638
2020-09-20,24.2638
2020-09-21,23.974
2020-09-22,24.2621
2020-09-23,23.6601
2020-09-24,23.924
2020-09-25,24.2051
2020-09-26,24.2051
2020-09-27,24.2051
2020-09-28,24.8296
2020-09-29,24.7537
2020-09-30,24.778
2020-10-01,25.1423
2020-10-02,24.4858
2020-10-03,24.4858
2020-10-04,24.4858
2020-10-05,24.9997
2020-10-06,24.9601
2020-10-07,25.4585
2020-10-08,25.6836
2020-10-09,26.1734
2020-10-10,26.1734
2020-10-11,26.1734
2020-10-12,26.859
2020-10-13,26.7886
2020-10-14,26.493
2020-10-15,26.4552
2020-10-16,26.5532
2020-10-17,26.5532
2020-10-18,26.5532
2020-10-19,26.1476
2020-10-20,26.1596
2020-10-21,25.4067
2020-10-22,25.7667
2020-10-23,26.0663
2020-10-24,26.0663
2020-10-25,26.0663
2020-10-26,25.3757
2020-10-27,25.5772
2020-10-28,24.8677
2020-10-29,25.4171
2020-10-30,25.1415
2020-10-31,25.1415
2020-11-01,25.1415
2020-11-02,25.3155
2020-11-03,25.6082
2020-11-04,26.4228
2020-11-05,27.0308
2020-11-06,27.4062
2020-11-07,27.4062
2020-11-08,27.4062
2020-11-09,27.1445
2020-11-10,26.3298
2020-11-11,27.0549
2020-11-12,26.8482
2020-11-13,27.2185
2020-11-14,27.2185
2020-11-15,27.2185
2020-11-16,27.5044
2020-11-17,27.0205
2020-11-18,26.6846
2020-11-19,27.3253
2020-11-20,27.2478
2020-11-21,27.2478
2020-11-22,27.2478
2020-11-23,27.3511
2020-11-24,27.6835
2020-11-25,27.3821
2020-11-26,27.3821
2020-11-27,27.6215
2020-11-28,27.6215
2020-11-29,27.6215
2020-11-30,28.0107
2020-12-01,28.3965
2020-12-02,28.2639
2020-12-03,28.1364
2020-12-04,28.9183
2020-12-05,28.9183
2020-12-06,28.9183
2020-12-07,28.8787
2020-12-08,28.9459
2020-12-09,28.2708
2020-12-10,28.1399
2020-12-11,27.9005
2020-12-12,27.9005
2020-12-13,27.9005
2020-12-14,27.8161
2020-12-15,28.2053
2020-12-16,28.1606
2020-12-17,28.2587
2020-12-18,28.4964
2020-12-19,28.4964
2020-12-20,28.4964
2020-12-21,28.2139
2020-12-22,28.2294
2020-12-23,27.9642
2020-12-24,28.0779
2020-12-25,28.0779
2020-12-26,28.0779
2020-12-27,28.0779
2020-12-28,28.0486
2020-12-29,27.9987
2020-12-30,28.2604
2020-12-31,25.6554
2021-01-01,25.6554
2021-01-02,25.6554
2021-01-03,25.6554
2021-01-04,25.3579
2021-01-05,25.5433
2021-01-06,25.6694
2021-01-07,26.2488
2021-01-08,26.7503
2021-01-09,26.7503
2021-01-10,26.7503
2021-01-11,26.7736
2021-01-12,26.9278
2021-01-13,26.7892
2021-01-14,26.8359
2021-01-15,26.4434
2021-01-16,26.4434
2021-01-17,26.4434
2021-01-18,26.4434
2021-01-19,27.2221
2021-01-20,27.0882
2021-01-21,27.3639
2021-01-22,27.0072
2021-01-23,27.0072
2021-01-24,27.0072
2021-01-25,27.0244
2021-01-26,26.7985
2021-01-27,25.4685
2021-01-28,26.4497
2021-01-29,25.8983
2021-01-30,25.8983
2021-01-31,25.8983
2021-02-01,26.9527
2021-02-02,27.3094
2021-02-03,26.3484
2021-02-04,26.8811
2021-02-05,26.6249
2021-02-06,26.6249
2021-02-07,26.6249
2021-02-08,27.4352
2021-02-09,27.212
2021-02-10,27.3166
2021-02-11,28.0754
2021-02-12,28.141
2021-02-13,28.141
2021-02-14,28.141
2021-02-15,28.141
2021-02-16,28.3158
2021-02-17,27.9676
2021-02-18,27.6523
2021-02-19,27.9395
2021-02-20,27.9395
2021-02-21,27.9395
2021-02-22,27.1183
2021-02-23,27.0808
2021-02-24,28.1019
2021-02-25,26.7186
2021-02-26,26.9903
2021-02-27,26.9903
2021-02-28,26.9903
2021-03-01,27.8334
2021-03-02,27.3993
2021-03-03,26.728
2021-03-04,25.582
2021-03-05,26.3142
2021-03-06,26.3142
2021-03-07,26.3142
2021-03-08,25.404
2021-03-09,26.7721
2021-03-10,26.6249
2021-03-11,27.4909
2021-03-12,27.2748
2021-03-13,27.2748
2021-03-14,27.2748
2021-03-15,27.4846
2021-03-16,27.8338
2021-03-17,28.1799
2021-03-18,27.3985
2021-03-19,27.6522
2021-03-20,27.6522
2021-03-21,27.6522
2021-03-22,28.2974
2021-03-23,28.0907
2021-03-24,28.1095
2021-03-25,28.0453
2021-03-26,29.5659
2021-03-27,29.5659
2021-03-28,29.5659
2021-03-29,29.2495
2021-03-30,29.2119
2021-03-31,26.4082
2021-04-01,26.8382
2021-04-02,26.8382
2021-04-03,26.8382
2021-04-04,26.8382
2021-04-05,27.5204
2021-04-06,27.1926
2021-04-07,26.9825
2021-04-08,27.2781
2021-04-09,27.3103
2021-04-10,27.3103
2021-04-11,27.3103
2021-04-12,26.89
2021-04-13,26.7233
2021-04-14,26.5959
2021-04-15,26.9937
2021-04-16,26.82
2021-04-17,26.82
2021-04-18,26.82
2021-04-19,26.1378
2021-04-20,25.887
2021-04-21,26.3955
2021-04-22,25.9613
2021-04-23,26.3843
2021-04-24,26.3843
2021-04-25,26.3843
2021-04-26,26.7402
2021-04-27,26.5791
2021-04-28,25.418
2021-04-29,25.9786
2021-04-30,25.2344
2021-05-01,25.2344
2021-05-02,25.2344
2021-05-03,24.994
2021-05-04,25.0269
2021-05-05,25.3941
2021-05-06,25.7614
2021-05-07,26.2505
2021-05-08,26.2505
2021-05-09,26.2505
2021-05-10,25.4502
2021-05-11,25.6114
2021-05-12,24.6863
2021-05-13,25.0213
2021-05-14,25.6212
2021-05-15,25.6212
2021-05-16,25.6212
2021-05-17,25.2792
2021-05-18,25.0045
2021-05-19,25.404
2021-05-20,25.9057
2021-05-21,25.8651
2021-05-22,25.8651
2021-05-23,25.8651
2021-05-24,26.3809
2021-05-25,26.3823
2021-05-26,26.3346
2021-05-27,26.4426
2021-05-28,26.5393
2021-05-29,26.5393
2021-05-30,26.5393
2021-05-31,26.5393
2021-06-01,26.4243
2021-06-02,26.6696
2021-06-03,26.0039
2021-06-04,26.5743
2021-06-05,26.5743
2021-06-06,26.5743
2021-06-07,26.3613
2021-06-08,26.1342
2021-06-09,26.0669
2021-06-10,26.2842
2021-06-11,26.3781
2021-06-12,26.3781
2021-06-13,26.3781
2021-06-14,26.6009
2021-06-15,26.3697
2021-06-16,26.2463
2021-06-17,26.2351
2021-06-18,25.5932
2021-06-19,25.5932
2021-06-20,25.5932
2021-06-21,26.0193
2021-06-22,26.1496
2021-06-23,26.0179
2021-06-24,26.3697
2021-06-25,26.308
2021-06-26,26.308
2021-06-27,26.308
2021-06-28,26.7789
2021-06-29,26.9682
2021-06-30,23.2974
2021-07-01,23.1194
2021-07-02,23.2864
2021-07-03,23.2864
2021-07-04,23.2864
2021-07-05,23.2864
2021-07-06,23.1633
2021-07-07,22.9901
2021-07-08,22.8024
2021-07-09,23.0499
2021-07-10,23.0499
2021-07-11,23.0499
2021-07-12,23.2511
2021-07-13,23.1633
2021-07-14,23.173
2021-07-15,22.8048
2021-07-16,22.5439
2021-07-17,22.5439
2021-07-18,22.5439
2021-07-19,22.5585
2021-07-20,22.7451
2021-07-21,23.5228
2021-07-22,22.2668
2021-07-23,22.6251
2021-07-24,22.6251
2021-07-25,22.6251
2021-07-26,22.797
2021-07-27,22.4155
2021-07-28,22.6251
2021-07-29,22.9884
2021-07-30,23.0847
2021-07-31,23.0847
2021-08-01,23.0847
2021-08-02,23.0969
2021-08-03,22.9286
2021-08-04,23.2992
2021-08-05,23.3943
2021-08-06,23.3699
2021-08-07,23.3699
2021-08-08,23.3699
2021-08-09,23.0639
2021-08-10,22.9664
2021-08-11,22.9482
2021-08-12,22.7495
2021-08-13,22.8506
2021-08-14,22.8506
2021-08-15,22.8506
2021-08-16,22.9908
2021-08-17,22.5605
2021-08-18,22.2534
2021-08-19,22.4045
2021-08-20,22.396
2021-08-21,22.396
2021-08-22,22.396
2021-08-23,22.747
2021-08-24,22.7434
2021-08-25,22.7763
2021-08-26,22.7617
2021-08-27,23.0725
2021-08-28,23.0725
2021-08-29,23.0725
2021-08-30,23.1834
2021-08-31,23.12
2021-09-01,22.808
2021-09-02,22.9372
2021-09-03,22.9945
2021-09-04,22.9945
2021-09-05,22.9945
2021-09-06,22.9945
2021-09-07,22.9433
2021-09-08,22.8628
2021-09-09,22.8226
2021-09-10,23.0883
2021-09-11,23.0883
2021-09-12,23.0883
2021-09-13,23.4942
2021-09-14,23.632
2021-09-15,23.9233
2021-09-16,23.8404
2021-09-17,23.7709
2021-09-18,23.7709
2021-09-19,23.7709
2021-09-20,23.3248
2021-09-21,23.3699
2021-09-22,23.7307
2021-09-23,24.0659
2021-09-24,24.3072
2021-09-25,24.3072
2021-09-26,24.3072
2021-09-27,24.2682
2021-09-28,23.6051
2021-09-29,23.3833
2021-09-30,21.2101
2021-10-01,21.3864
2021-10-02,21.3864
2021-10-03,21.3864
2021-10-04,21.008
2021-10-05,21.3965
2021-10-06,21.4534
2021-10-07,21.5561
2021-10-08,21.5483
2021-10-09,21.5483
2021-10-10,21.5483
2021-10-11,21.3396
2021-10-12,20.7937
2021-10-13,20.6396
2021-10-14,21.2413
2021-10-15,21.4601
2021-10-16,21.4601
2021-10-17,21.4601
2021-10-18,21.5115
2021-10-19,21.8821
2021-10-20,22.0105
2021-10-21,22.2237
2021-10-22,21.9759
2021-10-23,21.9759
2021-10-24,21.9759
2021-10-25,22.102
2021-10-26,21.7426
2021-10-27,20.6468
2021-10-28,20.7327
2021-10-29,20.6892
2021-10-30,20.6892
2021-10-31,20.6892
2021-11-01,20.6881
2021-11-02,20.8969
2021-11-03,20.8802
2021-11-04,21.0946
2021-11-05,21.3503
2021-11-06,21.3503
2021-11-07,21.3503
2021-11-08,21.2342
2021-11-09,21.0588
2021-11-10,20.6378
2021-11-11,20.8143
2021-11-12,20.9795
2021-11-13,20.9795
2021-11-14,20.9795
2021-11-15,20.8846
2021-11-16,20.8053
2021-11-17,20.9226
2021-11-18,21.3581
2021-11-19,21.5468
2021-11-20,21.5468
2021-11-21,21.5468
2021-11-22,21.2498
2021-11-23,21.2654
2021-11-24,21.3726
2021-11-25,21.3726
2021-11-26,20.7763
2021-11-27,20.7763
2021-11-28,20.7763
2021-11-29,21.4597
2021-11-30,21.2353
2021-12-01,21.1672
2021-12-02,21.3704
2021-12-03,21.3481
2021-12-04,21.3481
2021-12-05,21.3481
2021-12-06,21.4854
2021-12-07,21.979
2021-12-08,21.6842
2021-12-09,21.3503
2021-12-10,21.6406
2021-12-11,21.6406
2021-12-12,21.6406
2021-12-13,21.3324
2021-12-14,21.0008
2021-12-15,21.3548
2021-12-16,20.7741
2021-12-17,20.5574
2021-12-18,20.5574
2021-12-19,20.5574
2021-12-20,20.3274
2021-12-21,20.5652
2021-12-22,20.6278
2021-12-23,20.6803
2021-12-24,20.6803
2021-12-25,20.6803
2021-12-26,20.6803
2021-12-27,21.1761
2021-12-28,21.0934
2021-12-29,21.0611
2021-12-30,20.9047
2021-12-31,19.2549
2022-01-01,19.2549
2022-01-02,19.2549
2022-01-03,19.4744
2022-01-04,19.4951
2022-01-05,19.0848
2022-01-06,19.0787
2022-01-07,18.3242
2022-01-08,18.3242
2022-01-09,18.3242
2022-01-10,18.687
2022-01-11,18.8601
2022-01-12,19.0034
2022-01-13,18.8096
2022-01-14,19.1044
2022-01-15,19.1044
2022-01-16,19.1044
2022-01-17,19.1044
2022-01-18,18.6169
2022-01-19,18.2067
2022-01-20,17.7068
2022-01-21,17.9325
2022-01-22,17.9325
2022-01-23,17.9325
2022-01-24,18.2108
2022-01-25,17.7685
2022-01-26,18.2192
2022-01-27,17.8562
2022-01-28,18.1119
2022-01-29,18.1119
2022-01-30,18.1119
2022-01-31,18.3388
2022-02-01,18.5244
2022-02-02,19.1999
2022-02-03,17.9366
2022-02-04,17.4979
2022-02-05,17.4979
2022-02-06,17.4979
2022-02-07,17.3464
2022-02-08,17.6226
2022-02-09,18.0432
2022-02-10,17.4196
2022-02-11,16.7743
2022-02-12,16.7743
2022-02-13,16.7743
2022-02-14,16.5754
2022-02-15,16.9568
2022-02-16,17.1702
2022-02-17,16.8001
2022-02-18,17.0155
2022-02-19,17.0155
2022-02-20,17.0155
2022-02-21,17.0155
2022-02-22,17.0104
2022-02-23,16.9022
2022-02-24,17.3093
2022-02-25,17.4361
2022-02-26,17.4361
2022-02-27,17.4361
2022-02-28,17.3505
2022-03-01,17.0722
2022-03-02,17.3619
2022-03-03,17.4546
2022-03-04,17.3495
2022-03-05,17.3495
2022-03-06,17.3495
2022-03-07,16.8249
2022-03-08,17.0774
2022-03-09,17.6051
2022-03-10,17.635
2022-03-11,17.3887
2022-03-12,17.3887
2022-03-13,17.3887
2022-03-14,17.0135
2022-03-15,17.5907
2022-03-16,18.004
2022-03-17,18.2246
2022-03-18,18.3926
2022-03-19,18.3926
2022-03-20,18.3926
2022-03-21,18.4297
2022-03-22,18.6245
2022-03-23,18.2875
2022-03-24,18.8163
2022-03-25,18.8874
2022-03-26,18.8874
2022-03-27,18.8874
2022-03-28,18.9678
2022-03-29,19.5172
2022-03-30,19.1502
2022-03-31,17.4634
2022-04-01,17.3285
2022-04-02,17.3285
2022-04-03,17.3285
2022-04-04,17.3892
2022-04-05,16.8563
2022-04-06,16.8631
2022-04-07,16.8968
2022-04-08,16.5605
2022-04-09,16.5605
2022-04-10,16.5605
2022-04-11,16.3514
2022-04-12,16.4535
2022-04-13,16.6569
2022-04-14,16.5171
2022-04-15,16.5171
2022-04-16,16.5171
2022-04-17,16.5171
2022-04-18,16.7966
2022-04-19,17.0375
2022-04-20,17.0722
2022-04-21,16.8611
2022-04-22,16.4834
2022-04-23,16.4834
2022-04-24,16.4834
2022-04-25,16.5412
2022-04-26,16.0141
2022-04-27,16.0807
2022-04-28,16.7022
2022-04-29,16.1634
2022-04-30,16.1634
2022-05-01,16.1634
2022-05-02,16.5242
2022-05-03,16.3838
2022-05-04,16.7388
2022-05-05,16.1663
2022-05-06,15.894
2022-05-07,15.894
2022-05-08,15.894
2022-05-09,15.6525
2022-05-10,15.97
2022-05-11,15.6285
2022-05-12,15.7449
2022-05-13,16.1144
2022-05-14,16.1144
2022-05-15,16.1144
2022-05-16,15.995
2022-05-17,16.6185
2022-05-18,16.1682
2022-05-19,15.9104
2022-05-20,16.1211
2022-05-21,16.1211
2022-05-22,16.1211
2022-05-23,16.1326
2022-05-24,15.9335
2022-05-25,16.1403
2022-05-26,16.5367
2022-05-27,16.9062
2022-05-28,16.9062
2022-05-29,16.9062
2022-05-30,16.9062
2022-05-31,16.7898
2022-06-01,16.5646
2022-06-02,16.7859
2022-06-03,16.3636
2022-06-04,16.3636
2022-06-05,16.3636
2022-06-06,15.9238
2022-06-07,16.1249
2022-06-08,15.6939
2022-06-09,15.3292
2022-06-10,14.9636
2022-06-11,14.9636
2022-06-12,14.9636
2022-06-13,14.5547
2022-06-14,14.6076
2022-06-15,14.7847
2022-06-16,14.3469
2022-06-17,14.2343
2022-06-18,14.2343
2022-06-19,14.2343
2022-06-20,14.2343
2022-06-21,14.548
2022-06-22,14.4652
2022-06-23,14.3247
2022-06-24,14.7875
2022-06-25,14.7875
2022-06-26,14.7875
2022-06-27,14.7558
2022-06-28,14.6153
2022-06-29,14.4825
2022-06-30,13.9234
2022-07-01,13.4566
2022-07-02,13.4566
2022-07-03,13.4566
2022-07-04,13.4566
2022-07-05,13.5077
2022-07-06,13.664
2022-07-07,14.0184
2022-07-08,14.0952
2022-07-09,14.0952
2022-07-10,14.0952
2022-07-11,13.9152
2022-07-12,13.9974
2022-07-13,13.9819
2022-07-14,14.3071
2022-07-15,14.5528
2022-07-16,14.5528
2022-07-17,14.5528
2022-07-18,14.4734
2022-07-19,14.9274
2022-07-20,14.9904
2022-07-21,15.101
2022-07-22,14.8598
2022-07-23,14.8598
2022-07-24,14.8598
2022-07-25,14.7958
2022-07-26,14.5802
2022-07-27,15.4145
2022-07-28,15.7956
2022-07-29,16.0799
2022-07-30,16.0799
2022-07-31,16.0799
2022-08-01,16.0717
2022-08-02,15.9287
2022-08-03,16.4944
2022-08-04,16.6248
2022-08-05,16.5696
2022-08-06,16.5696
2022-08-07,16.5696
2022-08-08,16.4338
2022-08-09,15.973
2022-08-10,16.4628
2022-08-11,16.3668
2022-08-12,16.6673
2022-08-13,16.6673
2022-08-14,16.6673
2022-08-15,16.6691
2022-08-16,16.4845
2022-08-17,15.8825
2022-08-18,16.0409
2022-08-19,15.859
2022-08-20,15.859
2022-08-21,15.859
2022-08-22,15.4055
2022-08-23,15.5032
2022-08-24,15.4734
2022-08-25,15.9368
2022-08-26,15.229
2022-08-27,15.229
2022-08-28,15.229
2022-08-29,15.0887
2022-08-30,14.98
2022-08-31,14.8415
2022-09-01,14.9275
2022-09-02,14.6415
2022-09-03,14.6415
2022-09-04,14.6415
2022-09-05,14.6415
2022-09-06,14.6506
2022-09-07,14.8968
2022-09-08,15.1312
2022-09-09,15.3421
2022-09-10,15.3421
2022-09-11,15.3421
2022-09-12,15.3276
2022-09-13,14.6098
2022-09-14,14.8461
2022-09-15,14.6116
2022-09-16,14.8461
2022-09-17,14.8461
2022-09-18,14.8461
2022-09-19,14.9357
2022-09-20,14.9185
2022-09-21,14.6687
2022-09-22,14.6071
2022-09-23,14.4867
2022-09-24,14.4867
2022-09-25,14.4867
2022-09-26,14.4116
2022-09-27,14.4342
2022-09-28,14.6234
2022-09-29,14.2296
2022-09-30,13.4012
2022-10-01,13.4012
2022-10-02,13.4012
2022-10-03,13.8429
2022-10-04,14.3065
2022-10-05,14.5378
2022-10-06,14.4278
2022-10-07,13.794
2022-10-08,13.794
2022-10-09,13.794
2022-10-10,13.5767
2022-10-11,13.2851
2022-10-12,13.1193
2022-10-13,13.3628
2022-10-14,12.8391
2022-10-15,12.8391
2022-10-16,12.8391
2022-10-17,13.0704
2022-10-18,13.1158
2022-10-19,13.2153
2022-10-20,13.3087
2022-10-21,13.8325
2022-10-22,13.8325
2022-10-23,13.8325
2022-10-24,14.0009
2022-10-25,14.0455
2022-10-26,13.5784
2022-10-27,13.4822
2022-10-28,13.881
2022-10-29,13.881
2022-10-30,13.881
2022-10-31,13.8177
2022-11-01,14.0146
2022-11-02,13.6322
2022-11-03,13.4614
2022-11-04,13.9929
2022-11-05,13.9929
2022-11-06,13.9929
2022-11-07,14.2565
2022-11-08,14.4663
2022-11-09,14.1958
2022-11-10,15.0368
2022-11-11,15.453
2022-11-12,15.453
2022-11-13,15.453
2022-11-14,15.2753
2022-11-15,15.2866
2022-11-16,14.9302
2022-11-17,15.0949
2022-11-18,15.0793
2022-11-19,15.0793
2022-11-20,15.0793
2022-11-21,14.8383
2022-11-22,15.2562
2022-11-23,15.4088
2022-11-24,15.4088
2022-11-25,15.2432
2022-11-26,15.2432
2022-11-27,15.2432
2022-11-28,14.8903
2022-11-29,14.8886
2022-11-30,15.5372
2022-12-01,15.2805
2022-12-02,15.2944
2022-12-03,15.2944
2022-12-04,15.2944
2022-12-05,15.271
2022-12-06,15.0065
2022-12-07,14.9553
2022-12-08,15.1817
2022-12-09,14.9996
2022-12-10,14.9996
2022-12-11,14.9996
2022-12-12,15.2788
2022-12-13,15.2805
2022-12-14,15.1348
2022-12-15,14.6311
2022-12-16,14.5912
2022-12-17,14.5912
2022-12-18,14.5912
2022-12-19,14.423
2022-12-20,14.2912
2022-12-21,14.5201
2022-12-22,14.1706
2022-12-23,14.1429
2022-12-24,14.1429
2022-12-25,14.1429
2022-12-26,14.1429
2022-12-27,14.0909
2022-12-28,13.8663
2022-12-29,14.1984
2022-12-30,14.7964
2022-12-31,14.7964
2023-01-01,14.7964
2023-01-02,14.7964
2023-01-03,14.6165
2023-01-04,15.15
2023-01-05,14.9495
2023-01-06,15.6861
2023-01-07,15.6861
2023-01-08,15.6861
2023-01-09,15.8222
2023-01-10,15.9761
2023-01-11,16.0182
2023-01-12,15.9519
2023-01-13,16.0307
2023-01-14,16.0307
2023-01-15,16.0307
2023-01-16,16.0307
2023-01-17,15.7076
2023-01-18,15.5608
2023-01-19,15.3075
2023-01-20,15.4928
2023-01-21,15.4928
2023-01-22,15.4928
2023-01-23,15.9555
2023-01-24,15.8544
2023-01-25,15.6482
2023-01-26,15.5643
2023-01-27,15.6661
2023-01-28,15.6661
2023-01-29,15.6661
2023-01-30,15.4776
2023-01-31,15.8421
2023-02-01,16.2791
2023-02-02,16.5131
2023-02-03,16.2997
2023-02-04,16.2997
2023-02-05,16.2997
2023-02-06,16.1844
2023-02-07,16.407
2023-02-08,15.7823
2023-02-09,15.6473
2023-02-10,15.7188
2023-02-11,15.7188
2023-02-12,15.7188
2023-02-13,15.801
2023-02-14,15.768
2023-02-15,15.961
2023-02-16,15.7447
2023-02-17,15.6768
2023-02-18,15.6768
2023-02-19,15.6768
2023-02-20,15.6768
2023-02-21,15.2693
2023-02-22,15.1835
2023-02-23,15.364
2023-02-24,15.1245
2023-02-25,15.1245
2023-02-26,15.1245
2023-02-27,15.2675
2023-02-28,15.331
2023-03-01,15.3953
2023-03-02,15.566
2023-03-03,15.709
2023-03-04,15.709
2023-03-05,15.709
2023-03-06,15.474
2023-03-07,15.3855
2023-03-08,15.7573
2023-03-09,15.5088
2023-03-10,15.3479
2023-03-11,15.3479
2023-03-12,15.3479
2023-03-13,15.549
2023-03-14,15.7332
2023-03-15,15.6133
2023-03-16,15.8584
2023-03-17,15.7314
