,UPS US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-05,13.3172
2023-03-06,13.3713
2023-03-07,13.16
2023-03-08,13.2272
2023-03-09,13.1346
2023-03-10,13.0472
2023-03-11,13.0472
2023-03-12,13.0472
2023-03-13,13.0922
2023-03-14,13.2767
2023-03-15,13.2311
2023-03-16,13.4632
2023-03-17,13.3895
2023-03-18,13.3895
2023-03-19,13.3895
2023-03-20,13.1744
2023-03-21,13.3604
2023-03-22,13.2791
2023-03-23,13.2629
2023-03-24,13.3136
2023-03-25,13.3136
2023-03-26,13.3136
2023-03-27,13.3949
2023-03-28,13.4216
2023-03-29,13.6648
2023-03-30,13.6401
2023-03-31,14.6906
2023-04-01,14.6906
2023-04-02,14.6906
2023-04-03,14.6721
2023-04-04,14.4584
2023-04-05,14.3753
2023-04-06,14.319
2023-04-07,14.319
2023-04-08,14.319
2023-04-09,14.319
2023-04-10,14.4344
2023-04-11,14.5848
2023-04-12,14.4062
2023-04-13,14.4852
2023-04-14,14.6137
2023-04-15,14.6137
2023-04-16,14.6137
2023-04-17,14.6426
2023-04-18,14.6996
2023-04-19,14.8308
2023-04-20,14.7587
2023-04-21,14.7745
2023-04-22,14.7745
2023-04-23,14.7745
2023-04-24,14.8184
2023-04-25,13.4747
2023-04-26,13.2192
2023-04-27,13.5757
2023-04-28,13.7165
2023-04-29,13.7165
2023-04-30,13.7165
2023-05-01,13.8807
2023-05-02,13.5812
2023-05-03,13.464
2023-05-04,13.2992
2023-05-05,13.4679
2023-05-06,13.4679
2023-05-07,13.4679
2023-05-08,13.3749
2023-05-09,13.2799
2023-05-10,13.1807
2023-05-11,13.0884
2023-05-12,12.9693
2023-05-13,12.9693
2023-05-14,12.9693
2023-05-15,12.9934
2023-05-16,12.8391
2023-05-17,13.1662
2023-05-18,13.1442
2023-05-19,13.1366
2023-05-20,13.1366
2023-05-21,13.1366
2023-05-22,13.1766
2023-05-23,13.0581
2023-05-24,12.9155
2023-05-25,13.1573
2023-05-26,13.1807
2023-05-27,13.1807
2023-05-28,13.1807
2023-05-29,13.1807
2023-05-30,13.056
2023-05-31,12.8659
2023-06-01,12.9231
2023-06-02,13.0822
2023-06-03,13.0822
2023-06-04,13.0822
2023-06-05,12.9245
2023-06-06,12.9066
2023-06-07,13.1759
2023-06-08,13.1745
2023-06-09,13.1063
2023-06-10,13.1063
2023-06-11,13.1063
2023-06-12,13.1759
2023-06-13,13.2716
2023-06-14,13.4087
2023-06-15,13.6924
2023-06-16,13.6635
2023-06-17,13.6635
2023-06-18,13.6635
2023-06-19,13.6635
2023-06-20,13.5733
2023-06-21,13.3226
2023-06-22,13.1676
2023-06-23,13.0237
2023-06-24,13.0237
2023-06-25,13.0237
2023-06-26,13.262
2023-06-27,13.3942
2023-06-28,13.4624
2023-06-29,13.4892
2023-06-30,14.5974
2023-07-01,14.5974
2023-07-02,14.5974
2023-07-03,14.9284
2023-07-04,14.9284
2023-07-05,14.6502
2023-07-06,14.5996
2023-07-07,14.6348
2023-07-08,14.6348
2023-07-09,14.6348
2023-07-10,14.7498
2023-07-11,15.0361
2023-07-12,15.1276
2023-07-13,15.0449
2023-07-14,15.0376
2023-07-15,15.0376
2023-07-16,15.0376
2023-07-17,14.853
2023-07-18,14.987
2023-07-19,15.0932
2023-07-20,15.1606
2023-07-21,15.1869
2023-07-22,15.1869
2023-07-23,15.1869
2023-07-24,15.2631
2023-07-25,14.9958
2023-07-26,14.9738
2023-07-27,15.1298
2023-07-28,15.2302
2023-07-29,15.2302
2023-07-30,15.2302
2023-07-31,15.1745
2023-08-01,15.0551
2023-08-02,14.8977
2023-08-03,14.7622
2023-08-04,14.7212
2023-08-05,14.7212
2023-08-06,14.7212
2023-08-07,14.8098
2023-08-08,14.6695
2023-08-09,14.5384
2023-08-10,14.612
2023-08-11,14.338
2023-08-12,14.338
2023-08-13,14.338
2023-08-14,14.2572
2023-08-15,14.0933
2023-08-16,13.9097
2023-08-17,13.9097
2023-08-18,13.9461
2023-08-19,13.9461
2023-08-20,13.9461
2023-08-21,13.7457
2023-08-22,13.627
2023-08-23,13.7742
2023-08-24,13.6372
2023-08-25,13.7734
2023-08-26,13.7734
2023-08-27,13.7734
2023-08-28,13.7712
2023-08-29,13.9832
2023-08-30,14.0022
2023-08-31,13.812
2023-09-01,13.71
2023-09-02,13.71
2023-09-03,13.71
2023-09-04,13.71
2023-09-05,13.4165
2023-09-06,13.2955
2023-09-07,13.2904
2023-09-08,13.203
2023-09-09,13.203
2023-09-10,13.203
2023-09-11,13.1921
2023-09-12,12.8773
2023-09-13,12.9699
2023-09-14,13.1804
2023-09-15,13.1629
2023-09-16,13.1629
2023-09-17,13.1629
2023-09-18,13.0136
2023-09-19,12.9823
2023-09-20,12.9553
2023-09-21,12.7943
2023-09-22,12.6741
2023-09-23,12.6741
2023-09-24,12.6741
2023-09-25,12.7127
2023-09-26,12.5371
2023-09-27,12.5743
2023-09-28,12.7994
2023-09-29,15.1782
2023-09-30,15.1782
2023-10-01,15.1782
2023-10-02,15.1105
2023-10-03,14.9966
2023-10-04,14.994
2023-10-05,14.9649
2023-10-06,15.0411
2023-10-07,15.0411
2023-10-08,15.0411
2023-10-09,15.0471
2023-10-10,15.1508
2023-10-11,15.1294
2023-10-12,15.1362
2023-10-13,15.1105
2023-10-14,15.1105
2023-10-15,15.1105
2023-10-16,15.245
2023-10-17,15.2905
2023-10-18,15.0026
2023-10-19,14.8518
2023-10-20,14.8432
2023-10-21,14.8432
2023-10-22,14.8432
2023-10-23,14.5176
2023-10-24,14.617
2023-10-25,14.4122
2023-10-26,13.665
2023-10-27,13.3754
2023-10-28,13.3754
2023-10-29,13.3754
2023-10-30,13.7139
2023-10-31,13.9255
2023-11-01,13.801
2023-11-02,13.953
2023-11-03,14.0273
2023-11-04,14.0273
2023-11-05,14.0273
2023-11-06,13.9769
2023-11-07,13.941
2023-11-08,13.9495
2023-11-09,13.7787
2023-11-10,13.6215
2023-11-11,13.6215
2023-11-12,13.6215
2023-11-13,13.6266
2023-11-14,14.0538
2023-11-15,14.3955
2023-11-16,14.3733
2023-11-17,14.4647
2023-11-18,14.4647
2023-11-19,14.4647
2023-11-20,14.6005
2023-11-21,14.6176
2023-11-22,14.7013
2023-11-23,14.7013
2023-11-24,14.8107
2023-11-25,14.8107
2023-11-26,14.8107
2023-11-27,14.6022
2023-11-28,14.7005
2023-11-29,14.8329
2023-11-30,14.7748
2023-12-01,15.0567
2023-12-02,15.0567
2023-12-03,15.0567
2023-12-04,15.143
2023-12-05,14.9927
2023-12-06,15.0892
2023-12-07,15.1926
2023-12-08,15.1755
2023-12-09,15.1755
2023-12-10,15.1755
2023-12-11,15.1311
2023-12-12,15.096
2023-12-13,15.2566
2023-12-14,15.6932
2023-12-15,15.7428
2023-12-16,15.7428
2023-12-17,15.7428
2023-12-18,15.6257
2023-12-19,15.63
2023-12-20,15.2319
2023-12-21,15.249
2023-12-22,15.3421
2023-12-23,15.3421
2023-12-24,15.3421
2023-12-25,15.3421
2023-12-26,15.3233
2023-12-27,15.2216
2023-12-28,15.2618
2023-12-29,16.683
2023-12-30,16.683
2023-12-31,16.683
2024-01-01,16.683
2024-01-02,16.785
2024-01-03,16.7115
2024-01-04,16.6609
2024-01-05,16.82
2024-01-06,16.82
2024-01-07,16.82
2024-01-08,16.9303
2024-01-09,16.9321
2024-01-10,17.0498
2024-01-11,16.8687
2024-01-12,16.7823
2024-01-13,16.7823
2024-01-14,16.7823
2024-01-15,16.7823
2024-01-16,16.5083
2024-01-17,16.4375
2024-01-18,16.6186
2024-01-19,16.6517
2024-01-20,16.6517
2024-01-21,16.6517
2024-01-22,16.8089
2024-01-23,16.9431
2024-01-24,16.6232
2024-01-25,16.911
2024-01-26,16.8733
2024-01-27,16.8733
2024-01-28,16.8733
2024-01-29,16.7556
2024-01-30,15.5643
2024-01-31,15.2738
2024-02-01,15.3207
2024-02-02,15.2692
2024-02-03,15.2692
2024-02-04,15.2692
2024-02-05,15.0146
2024-02-06,15.6433
2024-02-07,15.7647
2024-02-08,15.8272
2024-02-09,15.6746
2024-02-10,15.6746
2024-02-11,15.6746
2024-02-12,15.784
2024-02-13,15.5496
2024-02-14,15.4871
2024-02-15,15.7408
2024-02-16,15.8722
2024-02-17,15.8722
2024-02-18,15.8722
2024-02-19,15.8722
2024-02-20,15.9505
2024-02-21,15.871
2024-02-22,16.0053
2024-02-23,15.9041
2024-02-24,15.9041
2024-02-25,15.9041
2024-02-26,15.8001
2024-02-27,15.871
2024-02-28,15.825
2024-02-29,15.8701
2024-03-01,15.868
2024-03-02,15.868
2024-03-03,15.868
2024-03-04,16.1029
2024-03-05,16.0154
2024-03-06,16.2816
2024-03-07,16.3608
2024-03-08,16.4115
2024-03-09,16.4115
2024-03-10,16.4115
2024-03-11,16.4843
2024-03-12,16.7265
2024-03-13,16.4852
2024-03-14,16.4051
2024-03-15,16.3572
2024-03-16,16.3572
2024-03-17,16.3572
2024-03-18,16.2024
2024-03-19,16.3415
2024-03-20,16.4792
2024-03-21,16.5308
2024-03-22,16.6182
2024-03-23,16.6182
2024-03-24,16.6182
2024-03-25,16.6459
2024-03-26,15.4692
2024-03-27,15.7951
2024-03-28,15.9148
2024-03-29,15.9148
2024-03-30,15.9148
2024-03-31,15.9148
2024-04-01,15.8218
2024-04-02,15.9627
2024-04-03,16.25
2024-04-04,16.0409
2024-04-05,16.1662
2024-04-06,16.1662
2024-04-07,16.1662
2024-04-08,16.0511
