,TRGP US Equity
2020-05-20,70.2128
2020-05-21,70.2128
2020-05-22,70.2128
2020-05-23,70.2128
2020-05-24,70.2128
2020-05-25,70.2128
2020-05-26,70.2128
2020-05-27,70.2128
2020-05-28,70.2128
2020-05-29,70.2128
2020-05-30,70.2128
2020-05-31,70.2128
2020-06-01,70.2128
2020-06-02,70.2128
2020-06-03,70.2128
2020-06-04,70.2128
2020-06-05,70.2128
2020-06-06,70.2128
2020-06-07,70.2128
2020-06-08,70.2128
2020-06-09,70.2128
2020-06-10,70.2128
2020-06-11,70.2128
2020-06-12,70.2128
2020-06-13,70.2128
2020-06-14,70.2128
2020-06-15,70.2128
2020-06-16,70.2128
2020-06-17,70.2128
2020-06-18,70.2128
2020-06-19,70.2128
2020-06-20,70.2128
2020-06-21,70.2128
2020-06-22,70.2128
2020-06-23,70.2128
2020-06-24,70.2128
2020-06-25,70.2128
2020-06-26,70.2128
2020-06-27,70.2128
2020-06-28,70.2128
2020-06-29,70.2128
2020-06-30,70.2128
2020-07-01,70.2128
2020-07-02,70.2128
2020-07-03,70.2128
2020-07-04,70.2128
2020-07-05,70.2128
2020-07-06,70.2128
2020-07-07,70.2128
2020-07-08,70.2128
2020-07-09,70.2128
2020-07-10,70.2128
2020-07-11,70.2128
2020-07-12,70.2128
2020-07-13,70.2128
2020-07-14,70.2128
2020-07-15,70.2128
2020-07-16,70.2128
2020-07-17,70.2128
2020-07-18,70.2128
2020-07-19,70.2128
2020-07-20,70.2128
2020-07-21,70.2128
2020-07-22,70.2128
2020-07-23,70.2128
2020-07-24,70.2128
2020-07-25,70.2128
2020-07-26,70.2128
2020-07-27,70.2128
2020-07-28,70.2128
2020-07-29,70.2128
2020-07-30,70.2128
2020-07-31,70.2128
2020-08-01,70.2128
2020-08-02,70.2128
2020-08-03,70.2128
2020-08-04,70.2128
2020-08-05,70.2128
2020-08-06,70.2128
2020-08-07,70.2128
2020-08-08,70.2128
2020-08-09,70.2128
2020-08-10,70.2128
2020-08-11,70.2128
2020-08-12,70.2128
2020-08-13,70.2128
2020-08-14,70.2128
2020-08-15,70.2128
2020-08-16,70.2128
2020-08-17,70.2128
2020-08-18,70.2128
2020-08-19,70.2128
2020-08-20,70.2128
2020-08-21,70.2128
2020-08-22,70.2128
2020-08-23,70.2128
2020-08-24,70.2128
2020-08-25,70.2128
2020-08-26,70.2128
2020-08-27,70.2128
2020-08-28,70.2128
2020-08-29,70.2128
2020-08-30,70.2128
2020-08-31,70.2128
2020-09-01,70.2128
2020-09-02,70.2128
2020-09-03,70.2128
2020-09-04,70.2128
2020-09-05,70.2128
2020-09-06,70.2128
2020-09-07,70.2128
2020-09-08,70.2128
2020-09-09,70.2128
2020-09-10,70.2128
2020-09-11,70.2128
2020-09-12,70.2128
2020-09-13,70.2128
2020-09-14,70.2128
2020-09-15,70.2128
2020-09-16,70.2128
2020-09-17,70.2128
2020-09-18,70.2128
2020-09-19,70.2128
2020-09-20,70.2128
2020-09-21,70.2128
2020-09-22,70.2128
2020-09-23,70.2128
2020-09-24,70.2128
2020-09-25,70.2128
2020-09-26,70.2128
2020-09-27,70.2128
2020-09-28,70.2128
2020-09-29,70.2128
2020-09-30,70.2128
2020-10-01,70.2128
2020-10-02,70.2128
2020-10-03,70.2128
2020-10-04,70.2128
2020-10-05,70.2128
2020-10-06,70.2128
2020-10-07,70.2128
2020-10-08,70.2128
2020-10-09,70.2128
2020-10-10,70.2128
2020-10-11,70.2128
2020-10-12,70.2128
2020-10-13,70.2128
2020-10-14,70.2128
2020-10-15,70.2128
2020-10-16,70.2128
2020-10-17,70.2128
2020-10-18,70.2128
2020-10-19,70.2128
2020-10-20,70.2128
2020-10-21,70.2128
2020-10-22,70.2128
2020-10-23,70.2128
2020-10-24,70.2128
2020-10-25,70.2128
2020-10-26,70.2128
2020-10-27,70.2128
2020-10-28,70.2128
2020-10-29,70.2128
2020-10-30,70.2128
2020-10-31,70.2128
2020-11-01,70.2128
2020-11-02,70.2128
2020-11-03,70.2128
2020-11-04,70.2128
2020-11-05,70.2128
2020-11-06,70.2128
2020-11-07,70.2128
2020-11-08,70.2128
2020-11-09,70.2128
2020-11-10,70.2128
2020-11-11,70.2128
2020-11-12,70.2128
2020-11-13,70.2128
2020-11-14,70.2128
2020-11-15,70.2128
2020-11-16,70.2128
2020-11-17,70.2128
2020-11-18,70.2128
2020-11-19,70.2128
2020-11-20,70.2128
2020-11-21,70.2128
2020-11-22,70.2128
2020-11-23,70.2128
2020-11-24,70.2128
2020-11-25,70.2128
2020-11-26,70.2128
2020-11-27,70.2128
2020-11-28,70.2128
2020-11-29,70.2128
2020-11-30,70.2128
2020-12-01,70.2128
2020-12-02,70.2128
2020-12-03,70.2128
2020-12-04,70.2128
2020-12-05,70.2128
2020-12-06,70.2128
2020-12-07,70.2128
2020-12-08,70.2128
2020-12-09,70.2128
2020-12-10,70.2128
2020-12-11,70.2128
2020-12-12,70.2128
2020-12-13,70.2128
2020-12-14,70.2128
2020-12-15,70.2128
2020-12-16,70.2128
2020-12-17,70.2128
2020-12-18,70.2128
2020-12-19,70.2128
2020-12-20,70.2128
2020-12-21,70.2128
2020-12-22,70.2128
2020-12-23,70.2128
2020-12-24,70.2128
2020-12-25,70.2128
2020-12-26,70.2128
2020-12-27,70.2128
2020-12-28,70.2128
2020-12-29,70.2128
2020-12-30,70.2128
2020-12-31,70.2128
2021-01-01,70.2128
2021-01-02,70.2128
2021-01-03,70.2128
2021-01-04,70.2128
2021-01-05,70.2128
2021-01-06,70.2128
2021-01-07,70.2128
2021-01-08,70.2128
2021-01-09,70.2128
2021-01-10,70.2128
2021-01-11,70.2128
2021-01-12,70.2128
2021-01-13,70.2128
2021-01-14,70.2128
2021-01-15,70.2128
2021-01-16,70.2128
2021-01-17,70.2128
2021-01-18,70.2128
2021-01-19,70.2128
2021-01-20,70.2128
2021-01-21,70.2128
2021-01-22,70.2128
2021-01-23,70.2128
2021-01-24,70.2128
2021-01-25,70.2128
2021-01-26,70.2128
2021-01-27,70.2128
2021-01-28,70.2128
2021-01-29,70.2128
2021-01-30,70.2128
2021-01-31,70.2128
2021-02-01,70.2128
2021-02-02,70.2128
2021-02-03,70.2128
2021-02-04,70.2128
2021-02-05,70.2128
2021-02-06,70.2128
2021-02-07,70.2128
2021-02-08,70.2128
2021-02-09,70.2128
2021-02-10,70.2128
2021-02-11,70.2128
2021-02-12,70.2128
2021-02-13,70.2128
2021-02-14,70.2128
2021-02-15,70.2128
2021-02-16,70.2128
2021-02-17,70.2128
2021-02-18,70.2128
2021-02-19,70.2128
2021-02-20,70.2128
2021-02-21,70.2128
2021-02-22,70.2128
2021-02-23,70.2128
2021-02-24,70.2128
2021-02-25,70.2128
2021-02-26,70.2128
2021-02-27,70.2128
2021-02-28,70.2128
2021-03-01,70.2128
2021-03-02,70.2128
2021-03-03,70.2128
2021-03-04,70.2128
2021-03-05,70.2128
2021-03-06,70.2128
2021-03-07,70.2128
2021-03-08,70.2128
2021-03-09,70.2128
2021-03-10,70.2128
2021-03-11,70.2128
2021-03-12,70.2128
2021-03-13,70.2128
2021-03-14,70.2128
2021-03-15,70.2128
2021-03-16,70.2128
2021-03-17,70.2128
2021-03-18,70.2128
2021-03-19,70.2128
2021-03-20,70.2128
2021-03-21,70.2128
2021-03-22,70.2128
2021-03-23,70.2128
2021-03-24,70.2128
2021-03-25,70.2128
2021-03-26,70.2128
2021-03-27,70.2128
2021-03-28,70.2128
2021-03-29,70.2128
2021-03-30,70.2128
2021-03-31,16.5748
2021-04-01,16.6464
2021-04-02,16.6464
2021-04-03,16.6464
2021-04-04,16.6464
2021-04-05,16.4787
2021-04-06,16.4541
2021-04-07,16.6709
2021-04-08,16.5257
2021-04-09,16.4296
2021-04-10,16.4296
2021-04-11,16.4296
2021-04-12,16.4787
2021-04-13,16.5523
2021-04-14,16.7978
2021-04-15,16.9
2021-04-16,16.9082
2021-04-17,16.9082
2021-04-18,16.9082
2021-04-19,16.8264
2021-04-20,16.673
2021-04-21,16.7712
2021-04-22,16.7834
2021-04-23,17.0228
2021-04-24,17.0228
2021-04-25,17.0228
2021-04-26,17.0739
2021-04-27,17.0166
2021-04-28,17.1434
2021-04-29,17.1987
2021-04-30,17.1762
2021-05-01,17.1762
2021-05-02,17.1762
2021-05-03,17.35
2021-05-04,17.3377
2021-05-05,17.5321
2021-05-06,17.6814
2021-05-07,17.9002
2021-05-08,17.9002
2021-05-09,17.9002
2021-05-10,17.798
2021-05-11,17.7611
2021-05-12,17.802
2021-05-13,17.7468
2021-05-14,17.9595
2021-05-15,17.9595
2021-05-16,17.9595
2021-05-17,18.068
2021-05-18,17.9595
2021-05-19,17.8777
2021-05-20,17.9861
2021-05-21,17.9677
2021-05-22,17.9677
2021-05-23,17.9677
2021-05-24,17.9861
2021-05-25,17.7059
2021-05-26,17.8286
2021-05-27,18.0086
2021-05-28,18.0291
2021-05-29,18.0291
2021-05-30,18.0291
2021-05-31,18.0291
2021-06-01,18.2377
2021-06-02,18.3829
2021-06-03,18.5077
2021-06-04,19.5427
2021-06-05,19.5427
2021-06-06,19.5427
2021-06-07,19.7636
2021-06-08,19.7206
2021-06-09,19.3279
2021-06-10,19.602
2021-06-11,19.6797
2021-06-12,19.6797
2021-06-13,19.6797
2021-06-14,19.7084
2021-06-15,19.8372
2021-06-16,20.0949
2021-06-17,19.3586
2021-06-18,19.1172
2021-06-19,19.1172
2021-06-20,19.1172
2021-06-21,19.4302
2021-06-22,19.3647
2021-06-23,19.3361
2021-06-24,19.4056
2021-06-25,19.3484
2021-06-26,19.3484
2021-06-27,19.3484
2021-06-28,19.0906
2021-06-29,19.06
2021-06-30,18.3033
2021-07-01,18.3689
2021-07-02,18.3729
2021-07-03,18.3729
2021-07-04,18.3729
2021-07-05,18.3729
2021-07-06,18.2099
2021-07-07,18.043
2021-07-08,18.0768
2021-07-09,18.4206
2021-07-10,18.4206
2021-07-11,18.4206
2021-07-12,18.345
2021-07-13,18.2914
2021-07-14,18.0211
2021-07-15,17.8125
2021-07-16,17.6833
2021-07-17,17.6833
2021-07-18,17.6833
2021-07-19,17.4269
2021-07-20,17.7111
2021-07-21,17.9814
2021-07-22,17.9814
2021-07-23,17.9198
2021-07-24,17.9198
2021-07-25,17.9198
2021-07-26,18.1125
2021-07-27,17.8323
2021-07-28,17.9873
2021-07-29,18.0013
2021-07-30,17.8383
2021-07-31,17.8383
2021-08-01,17.8383
2021-08-02,17.723
2021-08-03,17.8403
2021-08-04,17.6992
2021-08-05,17.896
2021-08-06,17.9913
2021-08-07,17.9913
2021-08-08,17.9913
2021-08-09,17.9436
2021-08-10,18.2934
2021-08-11,18.2517
2021-08-12,18.2775
2021-08-13,18.202
2021-08-14,18.202
2021-08-15,18.202
2021-08-16,18.0192
2021-08-17,18.0609
2021-08-18,17.9079
2021-08-19,17.6416
2021-08-20,17.7867
2021-08-21,17.7867
2021-08-22,17.7867
2021-08-23,18.0291
2021-08-24,18.196
2021-08-25,18.2855
2021-08-26,18.1285
2021-08-27,18.4425
2021-08-28,18.4425
2021-08-29,18.4425
2021-08-30,18.2497
2021-08-31,18.198
2021-09-01,18.1722
2021-09-02,18.4226
2021-09-03,18.4226
2021-09-04,18.4226
2021-09-05,18.4226
2021-09-06,18.4226
2021-09-07,18.2974
2021-09-08,18.2735
2021-09-09,18.206
2021-09-10,18.1126
2021-09-11,18.1126
2021-09-12,18.1126
2021-09-13,18.361
2021-09-14,18.2537
2021-09-15,18.7525
2021-09-16,18.6551
2021-09-17,18.4206
2021-09-18,18.4206
2021-09-19,18.4206
2021-09-20,18.2378
2021-09-21,18.361
2021-09-22,18.6153
2021-09-23,18.8975
2021-09-24,18.8936
2021-09-25,18.8936
2021-09-26,18.8936
2021-09-27,19.299
2021-09-28,19.2711
2021-09-29,19.3069
2021-09-30,17.9636
2021-10-01,18.2556
2021-10-02,18.2556
2021-10-03,18.2556
2021-10-04,18.4989
2021-10-05,18.527
2021-10-06,18.4634
2021-10-07,18.5438
2021-10-08,18.6187
2021-10-09,18.6187
2021-10-10,18.6187
2021-10-11,18.6767
2021-10-12,18.8171
2021-10-13,18.9032
2021-10-14,19.0867
2021-10-15,19.1802
2021-10-16,19.1802
2021-10-17,19.1802
2021-10-18,19.3019
2021-10-19,19.272
2021-10-20,19.3787
2021-10-21,19.1784
2021-10-22,19.2738
2021-10-23,19.2738
2021-10-24,19.2738
2021-10-25,19.3824
2021-10-26,19.2701
2021-10-27,19.0137
2021-10-28,19.0923
2021-10-29,18.9856
2021-10-30,18.9856
2021-10-31,18.9856
2021-11-01,19.2064
2021-11-02,19.1597
2021-11-03,19.0436
2021-11-04,19.2453
2021-11-05,19.3765
2021-11-06,19.3765
2021-11-07,19.3765
2021-11-08,19.592
2021-11-09,19.4815
2021-11-10,19.0297
2021-11-11,19.1085
2021-11-12,18.9154
2021-11-13,18.9154
2021-11-14,18.9154
2021-11-15,19.0878
2021-11-16,19.0016
2021-11-17,18.9904
2021-11-18,18.9791
2021-11-19,18.7898
2021-11-20,18.7898
2021-11-21,18.7898
2021-11-22,18.8385
2021-11-23,19.1684
2021-11-24,19.3746
2021-11-25,19.3746
2021-11-26,18.9623
2021-11-27,18.9623
2021-11-28,18.9623
2021-11-29,18.8667
2021-11-30,18.4299
2021-12-01,18.2837
2021-12-02,18.5818
2021-12-03,18.3568
2021-12-04,18.3568
2021-12-05,18.3568
2021-12-06,18.5461
2021-12-07,18.7579
2021-12-08,18.7073
2021-12-09,18.533
2021-12-10,18.5386
2021-12-11,18.5386
2021-12-12,18.5386
2021-12-13,18.2537
2021-12-14,18.1994
2021-12-15,18.2969
2021-12-16,18.1975
2021-12-17,18.0832
2021-12-18,18.0832
2021-12-19,18.0832
2021-12-20,17.9332
2021-12-21,18.2275
2021-12-22,18.2894
2021-12-23,18.2762
2021-12-24,18.2762
2021-12-25,18.2762
2021-12-26,18.2762
2021-12-27,18.6005
2021-12-28,18.563
2021-12-29,18.488
2021-12-30,18.4056
2021-12-31,26.0522
2022-01-01,26.0522
2022-01-02,26.0522
2022-01-03,26.317
2022-01-04,26.6161
2022-01-05,26.5341
2022-01-06,26.9312
2022-01-07,27.0238
2022-01-08,27.0238
2022-01-09,27.0238
2022-01-10,26.6691
2022-01-11,27.1536
2022-01-12,27.3045
2022-01-13,27.3415
2022-01-14,27.5189
2022-01-15,27.5189
2022-01-16,27.5189
2022-01-17,27.5189
2022-01-18,27.4262
2022-01-19,27.1297
2022-01-20,26.9312
2022-01-21,26.902
2022-01-22,26.902
2022-01-23,26.902
2022-01-24,26.9312
2022-01-25,27.278
2022-01-26,27.4077
2022-01-27,27.5083
2022-01-28,27.5639
2022-01-29,27.5639
2022-01-30,27.5639
2022-01-31,27.863
2022-02-01,28.2999
2022-02-02,28.4402
2022-02-03,28.1913
2022-02-04,28.3872
2022-02-05,28.3872
2022-02-06,28.3872
2022-02-07,28.5064
2022-02-08,28.4905
2022-02-09,28.742
2022-02-10,28.6705
2022-02-11,29.1814
2022-02-12,29.1814
2022-02-13,29.1814
2022-02-14,28.779
2022-02-15,28.7526
2022-02-16,28.8955
2022-02-17,28.7579
2022-02-18,28.6599
2022-02-19,28.6599
2022-02-20,28.6599
2022-02-21,28.6599
2022-02-22,28.3157
2022-02-23,28.4084
2022-02-24,28.649
2022-02-25,29.0829
2022-02-26,29.0829
2022-02-27,29.0829
2022-02-28,29.514
2022-03-01,29.5616
2022-03-02,30.1013
2022-03-03,30.2124
2022-03-04,30.6144
2022-03-05,30.6144
2022-03-06,30.6144
2022-03-07,30.3737
2022-03-08,29.9478
2022-03-09,30.2944
2022-03-10,30.6541
2022-03-11,30.3446
2022-03-12,30.3446
2022-03-13,30.3446
2022-03-14,29.5749
2022-03-15,29.4003
2022-03-16,29.5934
2022-03-17,30.1118
2022-03-18,30.543
2022-03-19,30.543
2022-03-20,30.543
2022-03-21,31.1453
2022-03-22,31.0132
2022-03-23,31.3038
2022-03-24,31.4755
2022-03-25,32.2073
2022-03-26,32.2073
2022-03-27,32.2073
2022-03-28,31.9563
2022-03-29,31.9933
2022-03-30,32.3658
2022-03-31,33.7941
2022-04-01,34.2966
2022-04-02,34.2966
2022-04-03,34.2966
2022-04-04,34.1987
2022-04-05,33.8409
2022-04-06,34.0366
2022-04-07,33.894
2022-04-08,34.277
2022-04-09,34.277
2022-04-10,34.277
2022-04-11,33.8549
2022-04-12,34.1875
2022-04-13,34.4783
2022-04-14,34.66
2022-04-15,34.66
2022-04-16,34.66
2022-04-17,34.66
2022-04-18,34.7047
2022-04-19,34.7746
2022-04-20,35.2162
2022-04-21,34.6572
2022-04-22,33.9695
2022-04-23,33.9695
2022-04-24,33.9695
2022-04-25,33.103
2022-04-26,33.2399
2022-04-27,33.6872
2022-04-28,33.9947
2022-04-29,33.198
2022-04-30,33.198
2022-05-01,33.198
2022-05-02,33.4356
2022-05-03,34.0226
2022-05-04,34.4866
2022-05-05,33.5331
2022-05-06,33.748
2022-05-07,33.748
2022-05-08,33.748
2022-05-09,31.548
2022-05-10,31.6681
2022-05-11,31.883
2022-05-12,31.7546
2022-05-13,32.5782
2022-05-14,32.5782
2022-05-15,32.5782
2022-05-16,32.8183
2022-05-17,33.0473
2022-05-18,32.1566
2022-05-19,31.9165
2022-05-20,32.0645
2022-05-21,32.0645
2022-05-22,32.0645
2022-05-23,32.0143
2022-05-24,31.9333
2022-05-25,32.3577
2022-05-26,32.514
2022-05-27,33.0082
2022-05-28,33.0082
2022-05-29,33.0082
2022-05-30,33.0082
2022-05-31,32.7848
2022-06-01,33.6364
2022-06-02,34.0859
2022-06-03,34.2729
2022-06-04,34.2729
2022-06-05,34.2729
2022-06-06,33.9993
2022-06-07,35.1189
2022-06-08,34.3874
2022-06-09,33.6392
2022-06-10,32.8993
2022-06-11,32.8993
2022-06-12,32.8993
2022-06-13,31.5368
2022-06-14,31.1878
2022-06-15,31.3079
2022-06-16,30.0571
2022-06-17,29.6104
2022-06-18,29.6104
2022-06-19,29.6104
2022-06-20,29.6104
2022-06-21,30.3977
2022-06-22,29.4345
2022-06-23,28.9124
2022-06-24,28.9096
2022-06-25,28.9096
2022-06-26,28.9096
2022-06-27,29.6383
2022-06-28,30.1241
2022-06-29,29.6076
2022-06-30,22.726
2022-07-01,23.0225
2022-07-02,23.0225
2022-07-03,23.0225
2022-07-04,23.0225
2022-07-05,22.5677
2022-07-06,21.9702
2022-07-07,22.7594
2022-07-08,22.7371
2022-07-09,22.7371
2022-07-10,22.7371
2022-07-11,22.561
2022-07-12,22.5877
2022-07-13,22.5142
2022-07-14,22.3091
2022-07-15,22.5454
2022-07-16,22.5454
2022-07-17,22.5454
2022-07-18,22.9132
2022-07-19,23.3881
2022-07-20,23.5084
2022-07-21,23.4014
2022-07-22,23.1807
2022-07-23,23.1807
2022-07-24,23.1807
2022-07-25,23.7247
2022-07-26,24.0056
2022-07-27,24.2753
2022-07-28,24.438
2022-07-29,24.8304
2022-07-30,24.8304
2022-07-31,24.8304
2022-08-01,24.6766
2022-08-02,24.574
2022-08-03,24.4938
2022-08-04,23.5884
2022-08-05,23.5397
2022-08-06,23.5397
2022-08-07,23.5397
2022-08-08,23.8232
2022-08-09,24.2663
2022-08-10,24.3859
2022-08-11,25.0173
2022-08-12,24.8268
2022-08-13,24.8268
2022-08-14,24.8268
2022-08-15,24.5255
2022-08-16,24.5388
2022-08-17,24.3638
2022-08-18,24.9508
2022-08-19,24.685
2022-08-20,24.685
2022-08-21,24.685
2022-08-22,24.4612
2022-08-23,24.8666
2022-08-24,25.21
2022-08-25,25.4183
2022-08-26,24.9774
2022-08-27,24.9774
2022-08-28,24.9774
2022-08-29,25.1768
2022-08-30,24.51
2022-08-31,24.5388
2022-09-01,24.4081
2022-09-02,24.8467
2022-09-03,24.8467
2022-09-04,24.8467
2022-09-05,24.8467
2022-09-06,24.4989
2022-09-07,24.5277
2022-09-08,24.9619
2022-09-09,25.3429
2022-09-10,25.3429
2022-09-11,25.3429
2022-09-12,25.5334
2022-09-13,24.7227
2022-09-14,25.4736
2022-09-15,25.4072
2022-09-16,24.6518
2022-09-17,24.6518
2022-09-18,24.6518
2022-09-19,24.7891
2022-09-20,24.603
2022-09-21,24.2419
2022-09-22,23.9229
2022-09-23,22.6602
2022-09-24,22.6602
2022-09-25,22.6602
2022-09-26,22.113
2022-09-27,22.3168
2022-09-28,22.9593
2022-09-29,22.8928
2022-09-30,24.9328
2022-10-01,24.9328
2022-10-02,24.9328
2022-10-03,25.4834
2022-10-04,25.9819
2022-10-05,26.1404
2022-10-06,25.8776
2022-10-07,25.6482
2022-10-08,25.6482
2022-10-09,25.6482
2022-10-10,25.5627
2022-10-11,26.082
2022-10-12,25.8714
2022-10-13,26.6097
2022-10-14,25.8964
2022-10-15,25.8964
2022-10-16,25.8964
2022-10-17,26.13
2022-10-18,26.3511
2022-10-19,26.3469
2022-10-20,26.0653
2022-10-21,26.4867
2022-10-22,26.4867
2022-10-23,26.4867
2022-10-24,26.1696
2022-10-25,26.2635
2022-10-26,26.3866
2022-10-27,26.5096
2022-10-28,26.3553
2022-10-29,26.3553
2022-10-30,26.3553
2022-10-31,26.6077
2022-11-01,26.6348
2022-11-02,26.3219
2022-11-03,26.8713
2022-11-04,27.013
2022-11-05,27.013
2022-11-06,27.013
2022-11-07,27.2152
2022-11-08,27.3923
2022-11-09,26.5837
2022-11-10,27.2673
2022-11-11,27.4861
2022-11-12,27.4861
2022-11-13,27.4861
2022-11-14,27.334
2022-11-15,27.8091
2022-11-16,27.384
2022-11-17,27.1381
2022-11-18,27.4215
2022-11-19,27.4215
2022-11-20,27.4215
2022-11-21,27.0672
2022-11-22,27.7758
2022-11-23,27.6424
2022-11-24,27.6424
2022-11-25,27.6257
2022-11-26,27.6257
2022-11-27,27.6257
2022-11-28,27.4132
2022-11-29,27.7112
2022-11-30,27.8508
2022-12-01,27.9675
2022-12-02,28.0176
2022-12-03,28.0176
2022-12-04,28.0176
2022-12-05,27.3527
2022-12-06,26.863
2022-12-07,26.6379
2022-12-08,26.5754
2022-12-09,26.6483
2022-12-10,26.6483
2022-12-11,26.6483
2022-12-12,27.0234
2022-12-13,27.5069
2022-12-14,27.6174
2022-12-15,27.1672
2022-12-16,26.9567
2022-12-17,26.9567
2022-12-18,26.9567
2022-12-19,26.7358
2022-12-20,26.8901
2022-12-21,27.3694
2022-12-22,27.0839
2022-12-23,27.6362
2022-12-24,27.6362
2022-12-25,27.6362
2022-12-26,27.6362
2022-12-27,27.7466
2022-12-28,27.3423
2022-12-29,27.6945
2022-12-30,17.5335
2022-12-31,17.5335
2023-01-01,17.5335
2023-01-02,17.5335
2023-01-03,17.1604
2023-01-04,17.2101
2023-01-05,17.1971
2023-01-06,17.4812
2023-01-07,17.4812
2023-01-08,17.4812
2023-01-09,17.7195
2023-01-10,17.6501
2023-01-11,17.6841
2023-01-12,17.7836
2023-01-13,17.7823
2023-01-14,17.7823
2023-01-15,17.7823
2023-01-16,17.7823
2023-01-17,17.7483
2023-01-18,17.5231
2023-01-19,17.7129
2023-01-20,17.8163
2023-01-21,17.8163
2023-01-22,17.8163
2023-01-23,17.8085
2023-01-24,17.7417
2023-01-25,17.7705
2023-01-26,17.8674
2023-01-27,17.7758
2023-01-28,17.7758
2023-01-29,17.7758
2023-01-30,17.5781
2023-01-31,17.7326
2023-02-01,17.6749
2023-02-02,17.6998
2023-02-03,17.5218
2023-02-04,17.5218
2023-02-05,17.5218
2023-02-06,17.4065
2023-02-07,17.6776
2023-02-08,17.7522
2023-02-09,17.6488
2023-02-10,17.9591
2023-02-11,17.9591
2023-02-12,17.9591
2023-02-13,17.9447
2023-02-14,18.0206
2023-02-15,17.9263
2023-02-16,17.8713
2023-02-17,17.5911
2023-02-18,17.5911
2023-02-19,17.5911
2023-02-20,17.5911
2023-02-21,17.506
2023-02-22,17.8148
2023-02-23,17.9341
2023-02-24,17.841
2023-02-25,17.841
2023-02-26,17.841
2023-02-27,17.7755
2023-02-28,17.6234
2023-03-01,17.9105
2023-03-02,18.0363
2023-03-03,18.2972
2023-03-04,18.2972
2023-03-05,18.2972
2023-03-06,18.1962
2023-03-07,18.0075
2023-03-08,17.9315
2023-03-09,17.7676
2023-03-10,17.5513
2023-03-11,17.5513
2023-03-12,17.5513
2023-03-13,17.3757
2023-03-14,17.3966
2023-03-15,16.8435
