,MCO US Equity
2020-05-16,23.7689
2020-05-17,23.7689
2020-05-18,24.5105
2020-05-19,23.9966
2020-05-20,24.2016
2020-05-21,23.9835
2020-05-22,24.2496
2020-05-23,24.2496
2020-05-24,24.2496
2020-05-25,24.2496
2020-05-26,24.5009
2020-05-27,24.4215
2020-05-28,24.945
2020-05-29,25.1736
2020-05-30,25.1736
2020-05-31,25.1736
2020-06-01,26.0138
2020-06-02,25.9614
2020-06-03,26.4971
2020-06-04,25.9257
2020-06-05,26.245
2020-06-06,26.245
2020-06-07,26.245
2020-06-08,26.43
2020-06-09,25.8341
2020-06-10,25.9928
2020-06-11,24.377
2020-06-12,25.1361
2020-06-13,25.1361
2020-06-14,25.1361
2020-06-15,25.4179
2020-06-16,25.7965
2020-06-17,25.8375
2020-06-18,25.8262
2020-06-19,25.8559
2020-06-20,25.8559
2020-06-21,25.8559
2020-06-22,25.9728
2020-06-23,26.0129
2020-06-24,25.0096
2020-06-25,25.9379
2020-06-26,25.3106
2020-06-27,25.3106
2020-06-28,25.3106
2020-06-29,25.3219
2020-06-30,23.1439
2020-07-01,23.4328
2020-07-02,23.4028
2020-07-03,23.4028
2020-07-04,23.4028
2020-07-05,23.4028
2020-07-06,23.8479
2020-07-07,23.9837
2020-07-08,24.6838
2020-07-09,24.6877
2020-07-10,24.5796
2020-07-11,24.5796
2020-07-12,24.5796
2020-07-13,24.0145
2020-07-14,24.447
2020-07-15,24.627
2020-07-16,24.3002
2020-07-17,24.5472
2020-07-18,24.5472
2020-07-19,24.5472
2020-07-20,24.6593
2020-07-21,24.4186
2020-07-22,24.6254
2020-07-23,24.2007
2020-07-24,24.3239
2020-07-25,24.3239
2020-07-26,24.3239
2020-07-27,24.3097
2020-07-28,23.7698
2020-07-29,24.4565
2020-07-30,23.8813
2020-07-31,23.6861
2020-08-01,23.6861
2020-08-02,23.6861
2020-08-03,23.6332
2020-08-04,23.2674
2020-08-05,23.3954
2020-08-06,23.5297
2020-08-07,23.2294
2020-08-08,23.2294
2020-08-09,23.2294
2020-08-10,22.8841
2020-08-11,23.1512
2020-08-12,23.4918
2020-08-13,23.7391
2020-08-14,23.6664
2020-08-15,23.6664
2020-08-16,23.6664
2020-08-17,23.8694
2020-08-18,24.0172
2020-08-19,23.7169
2020-08-20,23.8568
2020-08-21,23.9366
2020-08-22,23.9366
2020-08-23,23.9366
2020-08-24,23.9168
2020-08-25,24.0085
2020-08-26,24.5276
2020-08-27,24.5442
2020-08-28,24.7204
2020-08-29,24.7204
2020-08-30,24.7204
2020-08-31,24.7402
2020-09-01,24.8532
2020-09-02,25.5185
2020-09-03,24.4723
2020-09-04,23.7786
2020-09-05,23.7786
2020-09-06,23.7786
2020-09-07,23.7786
2020-09-08,23.4807
2020-09-09,24.2479
2020-09-10,23.8821
2020-09-11,23.9737
2020-09-12,23.9737
2020-09-13,23.9737
2020-09-14,24.2693
2020-09-15,24.1326
2020-09-16,24.1223
2020-09-17,23.7975
2020-09-18,23.6482
2020-09-19,23.6482
2020-09-20,23.6482
2020-09-21,23.5866
2020-09-22,23.5147
2020-09-23,23.0825
2020-09-24,23.2286
2020-09-25,23.6221
2020-09-26,23.6221
2020-09-27,23.6221
2020-09-28,23.9911
2020-09-29,24.0362
2020-09-30,23.2741
2020-10-01,23.5517
2020-10-02,23.5867
2020-10-03,23.5867
2020-10-04,23.5867
2020-10-05,23.6794
2020-10-06,23.1288
2020-10-07,23.1524
2020-10-08,23.4482
2020-10-09,23.6452
2020-10-10,23.6452
2020-10-11,23.6452
2020-10-12,23.5387
2020-10-13,23.5448
2020-10-14,23.2939
2020-10-15,23.322
2020-10-16,23.214
2020-10-17,23.214
2020-10-18,23.214
2020-10-19,22.8695
2020-10-20,22.9349
2020-10-21,22.309
2020-10-22,21.9713
2020-10-23,21.9074
2020-10-24,21.9074
2020-10-25,21.9074
2020-10-26,21.6884
2020-10-27,21.4747
2020-10-28,21.1454
2020-10-29,21.2427
2020-10-30,21.2351
2020-10-31,21.2351
2020-11-01,21.2351
2020-11-02,21.4657
2020-11-03,21.713
2020-11-04,22.9632
2020-11-05,23.3779
2020-11-06,23.3452
2020-11-07,23.3452
2020-11-08,23.3452
2020-11-09,22.1901
2020-11-10,21.8005
2020-11-11,22.5553
2020-11-12,22.2578
2020-11-13,22.187
2020-11-14,22.187
2020-11-15,22.187
2020-11-16,22.1969
2020-11-17,22.1322
2020-11-18,21.9747
2020-11-19,22.0889
2020-11-20,21.9991
2020-11-21,21.9991
2020-11-22,21.9991
2020-11-23,21.8393
2020-11-24,21.8956
2020-11-25,22.2753
2020-11-26,22.2753
2020-11-27,22.3248
2020-11-28,22.3248
2020-11-29,22.3248
2020-11-30,22.7144
2020-12-01,22.4754
2020-12-02,22.3818
2020-12-03,22.5272
2020-12-04,22.967
2020-12-05,22.967
2020-12-06,22.967
2020-12-07,22.7722
2020-12-08,22.4457
2020-12-09,22.1802
2020-12-10,22.0782
2020-12-11,22.1284
2020-12-12,22.1284
2020-12-13,22.1284
2020-12-14,22.1269
2020-12-15,22.3377
2020-12-16,22.5782
2020-12-17,22.5409
2020-12-18,22.7927
2020-12-19,22.7927
2020-12-20,22.7927
2020-12-21,22.4496
2020-12-22,22.6329
2020-12-23,22.2091
2020-12-24,22.4511
2020-12-25,22.4511
2020-12-26,22.4511
2020-12-27,22.4511
2020-12-28,22.3818
2020-12-29,22.5918
2020-12-30,22.9556
2020-12-31,23.8558
2021-01-01,23.8558
2021-01-02,23.8558
2021-01-03,23.8558
2021-01-04,23.9932
2021-01-05,23.3986
2021-01-06,23.1622
2021-01-07,23.1645
2021-01-08,23.0732
2021-01-09,23.0732
2021-01-10,23.0732
2021-01-11,22.772
2021-01-12,22.5934
2021-01-13,22.6082
2021-01-14,22.4451
2021-01-15,22.0152
2021-01-16,22.0152
2021-01-17,22.0152
2021-01-18,22.0152
2021-01-19,22.2212
2021-01-20,22.7081
2021-01-21,22.3367
2021-01-22,22.0191
2021-01-23,22.0191
2021-01-24,22.0191
2021-01-25,22.0074
2021-01-26,22.1728
2021-01-27,21.7335
2021-01-28,22.282
2021-01-29,21.9848
2021-01-30,21.9848
2021-01-31,21.9848
2021-02-01,22.3351
2021-02-02,22.9203
2021-02-03,22.5793
2021-02-04,22.8111
2021-02-05,22.8204
2021-02-06,22.8204
2021-02-07,22.8204
2021-02-08,22.9312
2021-02-09,23.2379
2021-02-10,22.8126
2021-02-11,22.9523
2021-02-12,22.872
2021-02-13,22.872
2021-02-14,22.872
2021-02-15,22.872
2021-02-16,23.0026
2021-02-17,23.0182
2021-02-18,22.8806
2021-02-19,23.0081
2021-02-20,23.0081
2021-02-21,23.0081
2021-02-22,22.7445
2021-02-23,22.6676
2021-02-24,22.8627
2021-02-25,22.7647
2021-02-26,22.5782
2021-02-27,22.5782
2021-02-28,22.5782
2021-03-01,23.1674
2021-03-02,23.0633
2021-03-03,22.8199
2021-03-04,22.8207
2021-03-05,23.5538
2021-03-06,23.5538
2021-03-07,23.5538
2021-03-08,23.7123
2021-03-09,23.7559
2021-03-10,23.8466
2021-03-11,23.8777
2021-03-12,23.8863
2021-03-13,23.8863
2021-03-14,23.8863
2021-03-15,24.3311
2021-03-16,24.2393
2021-03-17,24.0006
2021-03-18,23.5729
2021-03-19,23.5869
2021-03-20,23.5869
2021-03-21,23.5869
2021-03-22,23.7813
2021-03-23,23.8194
2021-03-24,24.2447
2021-03-25,24.2074
2021-03-26,24.8567
2021-03-27,24.8567
2021-03-28,24.8567
2021-03-29,25.0783
2021-03-30,24.3443
2021-03-31,21.9636
2021-04-01,22.5038
2021-04-02,22.5038
2021-04-03,22.5038
2021-04-04,22.5038
2021-04-05,22.8252
2021-04-06,22.7277
2021-04-07,22.6161
2021-04-08,22.9802
2021-04-09,23.0637
2021-04-10,23.0637
2021-04-11,23.0637
2021-04-12,23.0771
2021-04-13,23.1255
2021-04-14,23.1255
2021-04-15,23.3598
2021-04-16,23.6047
2021-04-17,23.6047
2021-04-18,23.6047
2021-04-19,23.5149
2021-04-20,23.7282
2021-04-21,23.8173
2021-04-22,23.8187
2021-04-23,24.0067
2021-04-24,24.0067
2021-04-25,24.0067
2021-04-26,23.8348
2021-04-27,23.9134
2021-04-28,23.4672
2021-04-29,24.1687
2021-04-30,23.9413
2021-05-01,23.9413
2021-05-02,23.9413
2021-05-03,24.1245
2021-05-04,24.1869
2021-05-05,24.0788
2021-05-06,24.1441
2021-05-07,24.488
2021-05-08,24.488
2021-05-09,24.488
2021-05-10,24.4262
2021-05-11,24.0845
2021-05-12,23.4514
2021-05-13,24.0908
2021-05-14,24.4557
2021-05-15,24.4557
2021-05-16,24.4557
2021-05-17,24.1504
2021-05-18,23.7378
2021-05-19,23.7441
2021-05-20,23.9609
2021-05-21,24.0936
2021-05-22,24.0936
2021-05-23,24.0936
2021-05-24,24.3041
2021-05-25,24.3841
2021-05-26,24.2557
2021-05-27,24.434
2021-05-28,24.5476
2021-05-29,24.5476
2021-05-30,24.5476
2021-05-31,24.5476
2021-06-01,24.2367
2021-06-02,24.5231
2021-06-03,24.4726
2021-06-04,24.5687
2021-06-05,24.5687
2021-06-06,24.5687
2021-06-07,24.528
2021-06-08,24.6599
2021-06-09,24.7884
2021-06-10,24.8712
2021-06-11,25.2066
2021-06-12,25.2066
2021-06-13,25.2066
2021-06-14,25.4186
2021-06-15,25.6397
2021-06-16,25.3582
2021-06-17,25.9513
2021-06-18,25.4888
2021-06-19,25.4888
2021-06-20,25.4888
2021-06-21,25.9723
2021-06-22,26.2418
2021-06-23,26.1092
2021-06-24,26.4159
2021-06-25,26.6278
2021-06-26,26.6278
2021-06-27,26.6278
2021-06-28,26.6811
2021-06-29,26.7225
2021-06-30,25.5571
2021-07-01,25.7567
2021-07-02,25.9284
2021-07-03,25.9284
2021-07-04,25.9284
2021-07-05,25.9284
2021-07-06,26.0777
2021-07-07,26.5325
2021-07-08,26.3737
2021-07-09,26.4545
2021-07-10,26.4545
2021-07-11,26.4545
2021-07-12,26.4171
2021-07-13,26.4144
2021-07-14,26.4551
2021-07-15,26.3974
2021-07-16,26.6153
2021-07-17,26.6153
2021-07-18,26.6153
2021-07-19,26.1992
2021-07-20,26.5712
2021-07-21,26.6859
2021-07-22,26.8359
2021-07-23,26.8801
2021-07-24,26.8801
2021-07-25,26.8801
2021-07-26,26.7396
2021-07-27,26.8197
2021-07-28,26.5202
2021-07-29,26.4344
2021-07-30,26.346
2021-07-31,26.346
2021-08-01,26.346
2021-08-02,26.5634
2021-08-03,26.5586
2021-08-04,26.8024
2021-08-05,27.0778
2021-08-06,26.9516
2021-08-07,26.9516
2021-08-08,26.9516
2021-08-09,26.7794
2021-08-10,26.6397
2021-08-11,26.616
2021-08-12,26.5438
2021-08-13,26.6599
2021-08-14,26.6599
2021-08-15,26.6599
2021-08-16,26.9158
2021-08-17,26.7423
2021-08-18,26.2055
2021-08-19,26.2474
2021-08-20,26.3743
2021-08-21,26.3743
2021-08-22,26.3743
2021-08-23,26.5559
2021-08-24,26.3696
2021-08-25,26.373
2021-08-26,26.3034
2021-08-27,26.4709
2021-08-28,26.4709
2021-08-29,26.4709
2021-08-30,26.6896
2021-08-31,26.668
2021-09-01,26.7585
2021-09-02,27.0002
2021-09-03,26.9799
2021-09-04,26.9799
2021-09-05,26.9799
2021-09-06,26.9799
2021-09-07,26.7355
2021-09-08,26.747
2021-09-09,26.7848
2021-09-10,26.7868
2021-09-11,26.7868
2021-09-12,26.7868
2021-09-13,26.56
2021-09-14,26.6262
2021-09-15,26.6032
2021-09-16,26.6383
2021-09-17,25.9409
2021-09-18,25.9409
2021-09-19,25.9409
2021-09-20,25.8686
2021-09-21,25.9031
2021-09-22,25.9665
2021-09-23,26.4081
2021-09-24,26.3642
2021-09-25,26.3642
2021-09-26,26.3642
2021-09-27,25.8193
2021-09-28,24.9612
2021-09-29,25.2266
2021-09-30,25.283
2021-10-01,25.5592
2021-10-02,25.5592
2021-10-03,25.5592
2021-10-04,24.9241
2021-10-05,25.301
2021-10-06,25.4725
2021-10-07,25.8087
2021-10-08,25.7607
2021-10-09,25.7607
2021-10-10,25.7607
2021-10-11,25.6126
2021-10-12,25.6713
2021-10-13,25.7073
2021-10-14,26.309
2021-10-15,26.3551
2021-10-16,26.3551
2021-10-17,26.3551
2021-10-18,26.5432
2021-10-19,26.8741
2021-10-20,26.4058
2021-10-21,26.69
2021-10-22,27.0542
2021-10-23,27.0542
2021-10-24,27.0542
2021-10-25,27.2837
2021-10-26,27.6333
2021-10-27,27.7867
2021-10-28,28.6803
2021-10-29,28.5111
2021-10-30,28.5111
2021-10-31,28.5111
2021-11-01,27.861
2021-11-02,27.6153
2021-11-03,27.3389
2021-11-04,27.5047
2021-11-05,27.3762
2021-11-06,27.3762
2021-11-07,27.3762
2021-11-08,27.3868
2021-11-09,27.7218
2021-11-10,27.4148
2021-11-11,27.2656
2021-11-12,27.4368
2021-11-13,27.4368
2021-11-14,27.4368
2021-11-15,27.6206
2021-11-16,28.3439
2021-11-17,28.0535
2021-11-18,27.9043
2021-11-19,27.3968
2021-11-20,27.3968
2021-11-21,27.3968
2021-11-22,27.207
2021-11-23,27.3429
2021-11-24,27.7358
2021-11-25,27.7358
2021-11-26,27.175
2021-11-27,27.175
2021-11-28,27.175
2021-11-29,28.0529
2021-11-30,27.6113
2021-12-01,26.9206
2021-12-02,27.512
2021-12-03,27.221
2021-12-04,27.221
2021-12-05,27.221
2021-12-06,27.2629
2021-12-07,28.1281
2021-12-08,28.1055
2021-12-09,27.7951
2021-12-10,28.0848
2021-12-11,28.0848
2021-12-12,28.0848
2021-12-13,28.1548
2021-12-14,27.6979
2021-12-15,28.0835
2021-12-16,27.9629
2021-12-17,27.8111
2021-12-18,27.8111
2021-12-19,27.8111
2021-12-20,27.3648
2021-12-21,27.6539
2021-12-22,27.8997
2021-12-23,28.0522
2021-12-24,28.0522
2021-12-25,28.0522
2021-12-26,28.0522
2021-12-27,28.1994
2021-12-28,28.1961
2021-12-29,28.1055
2021-12-30,27.6393
2021-12-31,27.0659
2022-01-01,27.0659
2022-01-02,27.0659
2022-01-03,26.6117
2022-01-04,26.7858
2022-01-05,26.1869
2022-01-06,26.029
2022-01-07,25.8848
2022-01-08,25.8848
2022-01-09,25.8848
2022-01-10,25.1955
2022-01-11,25.5898
2022-01-12,25.9172
2022-01-13,25.2474
2022-01-14,24.6601
2022-01-15,24.6601
2022-01-16,24.6601
2022-01-17,24.6601
2022-01-18,24.067
2022-01-19,24.2106
2022-01-20,24.1222
2022-01-21,23.9013
2022-01-22,23.9013
2022-01-23,23.9013
2022-01-24,24.0449
2022-01-25,22.8073
2022-01-26,22.7754
2022-01-27,22.8651
2022-01-28,23.5531
2022-01-29,23.5531
2022-01-30,23.5531
2022-01-31,23.9747
2022-02-01,24.0332
2022-02-02,24.2378
2022-02-03,23.8032
2022-02-04,24.2268
2022-02-05,24.2268
2022-02-06,24.2268
2022-02-07,23.5531
2022-02-08,23.6635
2022-02-09,23.9916
2022-02-10,24.4386
2022-02-11,23.2789
2022-02-12,23.2789
2022-02-13,23.2789
2022-02-14,22.7059
2022-02-15,23.1185
2022-02-16,23.1704
2022-02-17,22.6845
2022-02-18,22.7131
2022-02-19,22.7131
2022-02-20,22.7131
2022-02-21,22.7131
2022-02-22,22.5996
2022-02-23,22.3304
2022-02-24,22.5317
2022-02-25,22.6417
2022-02-26,22.6417
2022-02-27,22.6417
2022-02-28,22.5336
2022-03-01,22.5543
2022-03-02,22.7899
2022-03-03,22.7194
2022-03-04,22.7802
2022-03-05,22.7802
2022-03-06,22.7802
2022-03-07,22.0585
2022-03-08,22.0139
2022-03-09,22.6164
2022-03-10,22.0139
2022-03-11,21.3971
2022-03-12,21.3971
2022-03-13,21.3971
2022-03-14,21.1926
2022-03-15,21.5421
2022-03-16,22.089
2022-03-17,22.5406
2022-03-18,23.1496
2022-03-19,23.1496
2022-03-20,23.1496
2022-03-21,22.8632
2022-03-22,23.1334
2022-03-23,22.8185
2022-03-24,23.0375
2022-03-25,23.1029
2022-03-26,23.1029
2022-03-27,23.1029
2022-03-28,23.443
2022-03-29,23.6931
2022-03-30,23.6089
2022-03-31,25.4581
2022-04-01,25.6613
2022-04-02,25.6613
2022-04-03,25.6613
2022-04-04,25.8039
2022-04-05,25.8095
2022-04-06,25.7155
2022-04-07,25.8735
2022-04-08,25.8255
2022-04-09,25.8255
2022-04-10,25.8255
2022-04-11,25.2465
2022-04-12,25.0914
2022-04-13,25.1971
2022-04-14,24.8311
2022-04-15,24.8311
2022-04-16,24.8311
2022-04-17,24.8311
2022-04-18,24.8193
2022-04-19,25.1888
2022-04-20,25.2932
2022-04-21,24.9369
2022-04-22,24.415
2022-04-23,24.415
2022-04-24,24.415
2022-04-25,24.63
2022-04-26,24.1771
2022-04-27,24.2112
2022-04-28,24.7059
2022-04-29,24.0017
2022-04-30,24.0017
2022-05-01,24.0017
2022-05-02,22.8345
2022-05-03,23.4086
2022-05-04,23.9619
2022-05-05,23.0339
2022-05-06,22.7867
2022-05-07,22.7867
2022-05-08,22.7867
2022-05-09,21.7611
2022-05-10,21.7202
2022-05-11,21.5221
2022-05-12,21.7583
2022-05-13,21.9917
2022-05-14,21.9917
2022-05-15,21.9917
2022-05-16,21.9086
2022-05-17,22.2618
2022-05-18,21.4127
2022-05-19,21.5623
2022-05-20,22.0131
2022-05-21,22.0131
2022-05-22,22.0131
2022-05-23,22.4204
2022-05-24,22.2631
2022-05-25,22.2015
2022-05-26,22.7174
2022-05-27,23.2749
2022-05-28,23.2749
2022-05-29,23.2749
2022-05-30,23.2749
2022-05-31,22.865
2022-06-01,21.536
2022-06-02,22.3109
2022-06-03,21.7368
2022-06-04,21.7368
2022-06-05,21.7368
2022-06-06,21.6849
2022-06-07,22.0215
2022-06-08,21.6399
2022-06-09,21.3324
2022-06-10,20.9023
2022-06-11,20.9023
2022-06-12,20.9023
2022-06-13,20.3566
2022-06-14,19.8254
2022-06-15,20.1454
2022-06-16,19.5457
2022-06-17,19.7001
2022-06-18,19.7001
2022-06-19,19.7001
2022-06-20,19.7001
2022-06-21,19.9903
2022-06-22,20.2056
2022-06-23,20.6786
2022-06-24,21.198
2022-06-25,21.198
2022-06-26,21.198
2022-06-27,21.2188
2022-06-28,20.7202
2022-06-29,20.813
2022-06-30,23.4242
2022-07-01,23.653
2022-07-02,23.653
2022-07-03,23.653
2022-07-04,23.653
2022-07-05,24.053
2022-07-06,24.2817
2022-07-07,24.4335
2022-07-08,24.3705
2022-07-09,24.3705
2022-07-10,24.3705
2022-07-11,24.3323
2022-07-12,23.695
2022-07-13,23.716
2022-07-14,23.6755
2022-07-15,24.1744
2022-07-16,24.1744
2022-07-17,24.1744
2022-07-18,24.1152
2022-07-19,24.7603
2022-07-20,24.9074
2022-07-21,25.2903
2022-07-22,25.2521
2022-07-23,25.2521
2022-07-24,25.2521
2022-07-25,24.8724
2022-07-26,24.5603
2022-07-27,24.9851
2022-07-28,25.965
2022-07-29,26.2722
2022-07-30,26.2722
2022-07-31,26.2722
2022-08-01,26.0602
2022-08-02,26.0602
2022-08-03,26.2467
2022-08-04,26.5075
2022-08-05,26.3357
2022-08-06,26.3357
2022-08-07,26.3357
2022-08-08,26.4734
2022-08-09,26.2931
2022-08-10,27.2234
2022-08-11,26.8411
2022-08-12,27.2567
2022-08-13,27.2567
2022-08-14,27.2567
2022-08-15,27.2048
2022-08-16,27.1963
2022-08-17,27.1476
2022-08-18,27.016
2022-08-19,26.3218
2022-08-20,26.3218
2022-08-21,26.3218
2022-08-22,25.8218
2022-08-23,25.3705
2022-08-24,25.3899
2022-08-25,25.9472
2022-08-26,24.9302
2022-08-27,24.9302
2022-08-28,24.9302
2022-08-29,24.7127
2022-08-30,24.4573
2022-08-31,24.2808
2022-09-01,24.4557
2022-09-02,24.2715
2022-09-03,24.2715
2022-09-04,24.2715
2022-09-05,24.2715
2022-09-06,24.5424
2022-09-07,25.0478
2022-09-08,25.1778
2022-09-09,25.4433
2022-09-10,25.4433
2022-09-11,25.4433
2022-09-12,25.7366
2022-09-13,24.7599
2022-09-14,24.4116
2022-09-15,24.1098
2022-09-16,23.9534
2022-09-17,23.9534
2022-09-18,23.9534
2022-09-19,23.8156
2022-09-20,23.2197
2022-09-21,22.9016
2022-09-22,22.0193
2022-09-23,21.9721
2022-09-24,21.9721
2022-09-25,21.9721
2022-09-26,21.6338
2022-09-27,21.5889
2022-09-28,21.7623
2022-09-29,21.3428
2022-09-30,23.6195
2022-10-01,23.6195
2022-10-02,23.6195
2022-10-03,24.2951
2022-10-04,25.2623
2022-10-05,25.2518
2022-10-06,24.5737
2022-10-07,23.8241
2022-10-08,23.8241
2022-10-09,23.8241
2022-10-10,23.616
2022-10-11,23.4254
2022-10-12,23.3096
2022-10-13,23.5081
2022-10-14,22.9352
2022-10-15,22.9352
2022-10-16,22.9352
2022-10-17,23.6151
2022-10-18,23.865
2022-10-19,23.5124
2022-10-20,23.1233
2022-10-21,23.5255
2022-10-22,23.5255
2022-10-23,23.5255
2022-10-24,23.7823
2022-10-25,24.8827
2022-10-26,24.7896
2022-10-27,25.1398
2022-10-28,25.843
2022-10-29,25.843
2022-10-30,25.843
2022-10-31,25.4762
2022-11-01,25.431
2022-11-02,24.7148
2022-11-03,24.5853
2022-11-04,24.9625
2022-11-05,24.9625
2022-11-06,24.9625
2022-11-07,25.4345
2022-11-08,25.6735
2022-11-09,25.2685
2022-11-10,28.0307
2022-11-11,29.4309
2022-11-12,29.4309
2022-11-13,29.4309
2022-11-14,27.9733
2022-11-15,28.42
2022-11-16,28.2462
2022-11-17,27.643
2022-11-18,27.8629
2022-11-19,27.8629
2022-11-20,27.8629
2022-11-21,27.829
2022-11-22,28.0394
2022-11-23,28.3523
2022-11-24,28.3523
2022-11-25,28.6165
2022-11-26,28.6165
2022-11-27,28.6165
2022-11-28,27.8247
2022-11-29,27.6195
2022-11-30,28.3792
2022-12-01,29.058
2022-12-02,28.6799
2022-12-03,28.6799
2022-12-04,28.6799
2022-12-05,27.7734
2022-12-06,27.8864
2022-12-07,27.7195
2022-12-08,27.6482
2022-12-09,27.484
2022-12-10,27.484
2022-12-11,27.484
2022-12-12,27.7508
2022-12-13,28.6712
2022-12-14,28.3227
2022-12-15,27.3875
2022-12-16,26.9442
2022-12-17,26.9442
2022-12-18,26.9442
2022-12-19,26.6452
2022-12-20,26.3462
2022-12-21,27.0016
2022-12-22,26.7208
2022-12-23,26.6887
2022-12-24,26.6887
2022-12-25,26.6887
2022-12-26,26.6887
2022-12-27,26.4749
2022-12-28,26.1846
2022-12-29,27.0459
2022-12-30,29.4256
2022-12-31,29.4256
2023-01-01,29.4256
2023-01-02,29.4256
2023-01-03,29.2182
2023-01-04,29.9552
2023-01-05,29.2394
2023-01-06,30.4944
2023-01-07,30.4944
2023-01-08,30.4944
2023-01-09,30.5996
2023-01-10,31.2227
2023-01-11,32.2047
2023-01-12,32.6842
2023-01-13,32.8896
2023-01-14,32.8896
2023-01-15,32.8896
2023-01-16,32.8896
2023-01-17,32.798
2023-01-18,33.0778
2023-01-19,32.7382
2023-01-20,33.4626
2023-01-21,33.4626
2023-01-22,33.4626
2023-01-23,33.4356
2023-01-24,32.9697
2023-01-25,33.0054
2023-01-26,33.2446
2023-01-27,33.3768
2023-01-28,33.3768
2023-01-29,33.3768
2023-01-30,32.8578
2023-01-31,33.6826
2023-02-01,33.7328
2023-02-02,34.3328
2023-02-03,33.8379
2023-02-04,33.8379
2023-02-05,33.8379
2023-02-06,32.8887
2023-02-07,33.2138
2023-02-08,32.6446
2023-02-09,32.1642
2023-02-10,32.1411
2023-02-11,32.1411
2023-02-12,32.1411
2023-02-13,32.7951
2023-02-14,32.3629
2023-02-15,32.497
2023-02-16,31.7292
2023-02-17,31.6279
2023-02-18,31.6279
2023-02-19,31.6279
2023-02-20,31.6279
2023-02-21,30.9903
2023-02-22,30.9488
2023-02-23,30.9517
2023-02-24,30.45
2023-02-25,30.45
2023-02-26,30.45
2023-02-27,30.4954
2023-02-28,30.5378
2023-03-01,30.4539
2023-03-02,30.5562
2023-03-03,31.3549
2023-03-04,31.3549
2023-03-05,31.3549
2023-03-06,31.8237
2023-03-07,30.86
2023-03-08,30.9208
2023-03-09,31.0105
2023-03-10,30.0497
2023-03-11,30.0497
2023-03-12,30.0497
2023-03-13,30.0709
2023-03-14,30.8147
2023-03-15,30.7925
2023-03-16,31.2903
