,VZ US Equity
2020-09-02,13.1534
2020-09-03,13.1649
2020-09-04,13.1462
2020-09-05,13.1462
2020-09-06,13.1462
2020-09-07,13.1462
2020-09-08,13.0714
2020-09-09,13.0829
2020-09-10,13.0095
2020-09-11,13.047
2020-09-12,13.047
2020-09-13,13.047
2020-09-14,13.1232
2020-09-15,13.1635
2020-09-16,13.1304
2020-09-17,13.1621
2020-09-18,13.1275
2020-09-19,13.1275
2020-09-20,13.1275
2020-09-21,13.0211
2020-09-22,13.0513
2020-09-23,12.9203
2020-09-24,12.9606
2020-09-25,12.9894
2020-09-26,12.9894
2020-09-27,12.9894
2020-09-28,12.9851
2020-09-29,12.9678
2020-09-30,13.3015
2020-10-01,13.2956
2020-10-02,13.2649
2020-10-03,13.2649
2020-10-04,13.2649
2020-10-05,13.3264
2020-10-06,13.2971
2020-10-07,13.319
2020-10-08,13.2575
2020-10-09,13.278
2020-10-10,13.278
2020-10-11,13.278
2020-10-12,13.3103
2020-10-13,13.2824
2020-10-14,13.1462
2020-10-15,13.1067
2020-10-16,13.0906
2020-10-17,13.0906
2020-10-18,13.0906
2020-10-19,12.9808
2020-10-20,12.9734
2020-10-21,12.9001
2020-10-22,12.985
2020-10-23,13.0773
2020-10-24,13.0773
2020-10-25,13.0773
2020-10-26,13.0553
2020-10-27,12.9926
2020-10-28,12.8359
2020-10-29,12.9018
2020-10-30,12.9354
2020-10-31,12.9354
2020-11-01,12.9354
2020-11-02,13.0394
2020-11-03,13.0467
2020-11-04,12.9691
2020-11-05,13.1053
2020-11-06,13.161
2020-11-07,13.161
2020-11-08,13.161
2020-11-09,13.3528
2020-11-10,13.5373
2020-11-11,13.5227
2020-11-12,13.4919
2020-11-13,13.5315
2020-11-14,13.5315
2020-11-15,13.5315
2020-11-16,13.5066
2020-11-17,13.4861
2020-11-18,13.4231
2020-11-19,13.407
2020-11-20,13.3821
2020-11-21,13.3821
2020-11-22,13.3821
2020-11-23,13.4099
2020-11-24,13.47
2020-11-25,13.4363
2020-11-26,13.4363
2020-11-27,13.4612
2020-11-28,13.4612
2020-11-29,13.4612
2020-11-30,13.4363
2020-12-01,13.4612
2020-12-02,13.5754
2020-12-03,13.6311
2020-12-04,13.6032
2020-12-05,13.6032
2020-12-06,13.6032
2020-12-07,13.5739
2020-12-08,13.5886
2020-12-09,13.5901
2020-12-10,13.4509
2020-12-11,13.4275
2020-12-12,13.4275
2020-12-13,13.4275
2020-12-14,13.3733
2020-12-15,13.4568
2020-12-16,13.3631
2020-12-17,13.3777
2020-12-18,13.4436
2020-12-19,13.4436
2020-12-20,13.4436
2020-12-21,13.3016
2020-12-22,13.2283
2020-12-23,13.2239
2020-12-24,13.2064
2020-12-25,13.2064
2020-12-26,13.2064
2020-12-27,13.2064
2020-12-28,13.2269
2020-12-29,13.202
2020-12-30,13.1039
2020-12-31,12.9495
2021-01-01,12.9495
2021-01-02,12.9495
2021-01-03,12.9495
2021-01-04,12.9638
2021-01-05,12.925
2021-01-06,13.0271
2021-01-07,12.9179
2021-01-08,12.813
2021-01-09,12.813
2021-01-10,12.813
2021-01-11,12.7641
2021-01-12,12.7354
2021-01-13,12.7066
2021-01-14,12.7038
2021-01-15,12.7526
2021-01-16,12.7526
2021-01-17,12.7526
2021-01-18,12.7526
2021-01-19,12.7052
2021-01-20,12.7354
2021-01-21,12.7368
2021-01-22,12.7655
2021-01-23,12.7655
2021-01-24,12.7655
2021-01-25,12.9021
2021-01-26,12.636
2021-01-27,12.4291
2021-01-28,12.4636
2021-01-29,12.3745
2021-01-30,12.3745
2021-01-31,12.3745
2021-02-01,12.307
2021-02-02,12.3386
2021-02-03,12.3803
2021-02-04,12.4306
2021-02-05,12.4564
2021-02-06,12.4564
2021-02-07,12.4564
2021-02-08,12.4176
2021-02-09,12.4104
2021-02-10,12.4047
2021-02-11,12.353
2021-02-12,12.2955
2021-02-13,12.2955
2021-02-14,12.2955
2021-02-15,12.2955
2021-02-16,12.2883
2021-02-17,12.6964
2021-02-18,12.695
2021-02-19,12.6188
2021-02-20,12.6188
2021-02-21,12.6188
2021-02-22,12.6188
2021-02-23,12.7021
2021-02-24,12.7151
2021-02-25,12.6263
2021-02-26,12.4538
2021-02-27,12.4538
2021-02-28,12.4538
2021-03-01,12.4625
2021-03-02,12.4079
2021-03-03,12.4653
2021-03-04,12.382
2021-03-05,12.5544
2021-03-06,12.5544
2021-03-07,12.5544
2021-03-08,12.6679
2021-03-09,12.5832
2021-03-10,12.7096
2021-03-11,12.484
2021-03-12,12.5013
2021-03-13,12.5013
2021-03-14,12.5013
2021-03-15,12.5027
2021-03-16,12.5027
2021-03-17,12.5185
2021-03-18,12.599
2021-03-19,12.5889
2021-03-20,12.5889
2021-03-21,12.5889
2021-03-22,12.6392
2021-03-23,12.6852
2021-03-24,12.6996
2021-03-25,12.7527
2021-03-26,12.8677
2021-03-27,12.8677
2021-03-28,12.8677
2021-03-29,12.9649
2021-03-30,12.9304
2021-03-31,13.7314
2021-04-01,13.7521
2021-04-02,13.7521
2021-04-03,13.7521
2021-04-04,13.7521
2021-04-05,13.8308
2021-04-06,13.8639
2021-04-07,13.8487
2021-04-08,13.6555
2021-04-09,13.6403
2021-04-10,13.6403
2021-04-11,13.6403
2021-04-12,13.6472
2021-04-13,13.6582
2021-04-14,13.6693
2021-04-15,13.6693
2021-04-16,13.7493
2021-04-17,13.7493
2021-04-18,13.7493
2021-04-19,13.7645
2021-04-20,13.7645
2021-04-21,13.73
2021-04-22,13.6113
2021-04-23,13.6141
2021-04-24,13.6141
2021-04-25,13.6141
2021-04-26,13.5644
2021-04-27,13.4789
2021-04-28,13.4941
2021-04-29,13.6169
2021-04-30,13.6818
2021-05-01,13.6818
2021-05-02,13.6818
2021-05-03,13.6998
2021-05-04,13.7937
2021-05-05,13.8061
2021-05-06,13.8889
2021-05-07,13.8102
2021-05-08,13.8102
2021-05-09,13.8102
2021-05-10,13.9207
2021-05-11,13.7854
2021-05-12,13.7674
2021-05-13,13.8226
2021-05-14,13.8061
2021-05-15,13.8061
2021-05-16,13.8061
2021-05-17,13.7025
2021-05-18,13.5976
2021-05-19,13.5617
2021-05-20,13.5438
2021-05-21,13.5603
2021-05-22,13.5603
2021-05-23,13.5603
2021-05-24,13.57
2021-05-25,13.501
2021-05-26,13.4844
2021-05-27,13.4748
2021-05-28,13.5024
2021-05-29,13.5024
2021-05-30,13.5024
2021-05-31,13.5024
2021-06-01,13.4872
2021-06-02,13.5245
2021-06-03,13.57
2021-06-04,13.6142
2021-06-05,13.6142
2021-06-06,13.6142
2021-06-07,13.6004
2021-06-08,13.5935
2021-06-09,13.5797
2021-06-10,13.6197
2021-06-11,13.6183
2021-06-12,13.6183
2021-06-13,13.6183
2021-06-14,13.5976
2021-06-15,13.6128
2021-06-16,13.5231
2021-06-17,13.5079
2021-06-18,13.4099
2021-06-19,13.4099
2021-06-20,13.4099
2021-06-21,13.4886
2021-06-22,13.4858
2021-06-23,13.4444
2021-06-24,13.4858
2021-06-25,13.4872
2021-06-26,13.4872
2021-06-27,13.4872
2021-06-28,13.4596
2021-06-29,13.4126
2021-06-30,13.2464
2021-07-01,13.2814
2021-07-02,13.3015
2021-07-03,13.3015
2021-07-04,13.3015
2021-07-05,13.3015
2021-07-06,13.2975
2021-07-07,13.3136
2021-07-08,13.1994
2021-07-09,13.2518
2021-07-10,13.2518
2021-07-11,13.2518
2021-07-12,13.2626
2021-07-13,13.2545
2021-07-14,13.2854
2021-07-15,13.3163
2021-07-16,13.3042
2021-07-17,13.3042
2021-07-18,13.3042
2021-07-19,13.2209
2021-07-20,13.1859
2021-07-21,13.2355
2021-07-22,13.2355
2021-07-23,13.2261
2021-07-24,13.2261
2021-07-25,13.2261
2021-07-26,13.2127
2021-07-27,13.2692
2021-07-28,13.2048
2021-07-29,13.2398
2021-07-30,13.2129
2021-07-31,13.2129
2021-08-01,13.2129
2021-08-02,13.2102
2021-08-03,13.2062
2021-08-04,13.1578
2021-08-05,13.1484
2021-08-06,13.1376
2021-08-07,13.1376
2021-08-08,13.1376
2021-08-09,13.1242
2021-08-10,13.1726
2021-08-11,13.1847
2021-08-12,13.1941
2021-08-13,13.225
2021-08-14,13.225
2021-08-15,13.225
2021-08-16,13.2398
2021-08-17,13.2667
2021-08-18,13.1712
2021-08-19,13.1578
2021-08-20,13.1779
2021-08-21,13.1779
2021-08-22,13.1779
2021-08-23,13.1645
2021-08-24,13.1094
2021-08-25,13.0986
2021-08-26,13.0542
2021-08-27,13.0771
2021-08-28,13.0771
2021-08-29,13.0771
2021-08-30,13.0771
2021-08-31,13.108
2021-09-01,13.1
2021-09-02,13.147
2021-09-03,13.1658
2021-09-04,13.1658
2021-09-05,13.1658
2021-09-06,13.1658
2021-09-07,13.0838
2021-09-08,13.0959
2021-09-09,13.0327
2021-09-10,13.0045
2021-09-11,13.0045
2021-09-12,13.0045
2021-09-13,13.0569
2021-09-14,13.0287
2021-09-15,13.0502
2021-09-16,13.0314
2021-09-17,13.0112
2021-09-18,13.0112
2021-09-19,13.0112
2021-09-20,13.0085
2021-09-21,12.9776
2021-09-22,12.9816
2021-09-23,13.03
2021-09-24,13.0233
2021-09-25,13.0233
2021-09-26,13.0233
2021-09-27,13.0368
2021-09-28,12.9951
2021-09-29,13.0247
2021-09-30,12.28
2021-10-01,12.3175
2021-10-02,12.3175
2021-10-03,12.3175
2021-10-04,12.3433
2021-10-05,12.3446
2021-10-06,12.3472
2021-10-07,12.2657
2021-10-08,12.1804
2021-10-09,12.1804
2021-10-10,12.1804
2021-10-11,12.0434
2021-10-12,11.9335
2021-10-13,11.936
2021-10-14,12.0097
2021-10-15,12.055
2021-10-16,12.055
2021-10-17,12.055
2021-10-18,12.0084
2021-10-19,12.0653
2021-10-20,12.2281
2021-10-21,12.1996
2021-10-22,12.1401
2021-10-23,12.1401
2021-10-24,12.1401
2021-10-25,12.0949
2021-10-26,12.1598
2021-10-27,12.1016
2021-10-28,12.1236
2021-10-29,12.1482
2021-10-30,12.1482
2021-10-31,12.1482
2021-11-01,12.143
2021-11-02,12.0939
2021-11-03,12.1417
2021-11-04,12.0008
2021-11-05,12.0512
2021-11-06,12.0512
2021-11-07,12.0512
2021-11-08,12.0628
2021-11-09,12.0512
2021-11-10,12.0977
2021-11-11,12.0783
2021-11-12,12.0641
2021-11-13,12.0641
2021-11-14,12.0641
2021-11-15,12.0719
2021-11-16,12.0279
2021-11-17,11.9852
2021-11-18,11.9219
2021-11-19,11.8728
2021-11-20,11.8728
2021-11-21,11.8728
2021-11-22,11.9607
2021-11-23,11.9878
2021-11-24,12.0691
2021-11-25,12.0691
2021-11-26,12.0875
2021-11-27,12.0875
2021-11-28,12.0875
2021-11-29,12.0691
2021-11-30,11.8869
2021-12-01,11.8213
2021-12-02,11.9472
2021-12-03,12.0377
2021-12-04,12.0377
2021-12-05,12.0377
2021-12-06,11.9918
2021-12-07,11.9551
2021-12-08,11.9157
2021-12-09,11.8725
2021-12-10,11.8764
2021-12-11,11.8764
2021-12-12,11.8764
2021-12-13,11.8882
2021-12-14,11.9367
2021-12-15,11.9236
2021-12-16,12.212
2021-12-17,12.2671
2021-12-18,12.2671
2021-12-19,12.2671
2021-12-20,12.2566
2021-12-21,12.216
2021-12-22,12.2146
2021-12-23,12.2028
2021-12-24,12.2028
2021-12-25,12.2028
2021-12-26,12.2028
2021-12-27,12.2028
2021-12-28,12.2081
2021-12-29,12.1609
2021-12-30,12.1465
2021-12-31,12.159
2022-01-01,12.159
2022-01-02,12.159
2022-01-03,12.2211
2022-01-04,12.3543
2022-01-05,12.4255
2022-01-06,12.3918
2022-01-07,12.4539
2022-01-08,12.4539
2022-01-09,12.4539
2022-01-10,12.4061
2022-01-11,12.3699
2022-01-12,12.3517
2022-01-13,12.3608
2022-01-14,12.3297
2022-01-15,12.3297
2022-01-16,12.3297
2022-01-17,12.3297
2022-01-18,12.3492
2022-01-19,12.3582
2022-01-20,12.3453
2022-01-21,12.3142
2022-01-22,12.3142
2022-01-23,12.3142
2022-01-24,12.2884
2022-01-25,12.281
2022-01-26,12.0378
2022-01-27,12.0597
2022-01-28,12.281
2022-01-29,12.281
2022-01-30,12.281
2022-01-31,12.3237
2022-02-01,12.3198
2022-02-02,12.3974
2022-02-03,12.3961
2022-02-04,12.334
2022-02-05,12.334
2022-02-06,12.334
2022-02-07,12.2939
2022-02-08,12.2706
2022-02-09,12.3586
2022-02-10,12.2991
2022-02-11,12.335
2022-02-12,12.335
2022-02-13,12.335
2022-02-14,12.3286
2022-02-15,12.3402
2022-02-16,12.3454
2022-02-17,12.3687
2022-02-18,12.401
2022-02-19,12.401
2022-02-20,12.401
2022-02-21,12.401
2022-02-22,12.4101
2022-02-23,12.3467
2022-02-24,12.2406
2022-02-25,12.4385
2022-02-26,12.4385
2022-02-27,12.4385
2022-02-28,12.3803
2022-03-01,12.3725
2022-03-02,12.4411
2022-03-03,12.5084
2022-03-04,12.5666
2022-03-05,12.5666
2022-03-06,12.5666
2022-03-07,12.511
2022-03-08,12.326
2022-03-09,12.304
2022-03-10,12.3234
2022-03-11,12.2988
2022-03-12,12.2988
2022-03-13,12.2988
2022-03-14,12.2289
2022-03-15,12.2626
2022-03-16,12.2276
2022-03-17,12.2108
2022-03-18,12.009
2022-03-19,12.009
2022-03-20,12.009
2022-03-21,12.0478
2022-03-22,12.0349
2022-03-23,12.031
2022-03-24,12.0349
2022-03-25,12.0711
2022-03-26,12.0711
2022-03-27,12.0711
2022-03-28,12.0569
2022-03-29,12.0672
2022-03-30,12.1138
2022-03-31,12.1251
2022-04-01,12.2776
2022-04-02,12.2776
2022-04-03,12.2776
2022-04-04,12.3216
2022-04-05,12.3629
2022-04-06,12.4172
2022-04-07,12.3487
2022-04-08,12.4599
2022-04-09,12.4599
2022-04-10,12.4599
2022-04-11,12.5077
2022-04-12,12.478
2022-04-13,12.5387
2022-04-14,12.4987
2022-04-15,12.4987
2022-04-16,12.4987
2022-04-17,12.4987
2022-04-18,12.4418
2022-04-19,12.4883
2022-04-20,12.5736
2022-04-21,12.6512
2022-04-22,12.254
2022-04-23,12.254
2022-04-24,12.254
2022-04-25,12.0431
2022-04-26,11.9306
2022-04-27,11.8072
2022-04-28,11.7995
2022-04-29,11.5279
2022-04-30,11.5279
2022-05-01,11.5279
2022-05-02,11.5188
2022-05-03,11.6404
2022-05-04,11.7956
2022-05-05,11.727
2022-05-06,11.7827
2022-05-07,11.7827
2022-05-08,11.7827
2022-05-09,11.8279
2022-05-10,11.7645
2022-05-11,11.7322
2022-05-12,11.7555
2022-05-13,11.771
2022-05-14,11.771
2022-05-15,11.771
2022-05-16,11.8822
2022-05-17,11.8693
2022-05-18,11.8628
2022-05-19,11.89
2022-05-20,11.9456
2022-05-21,11.9456
2022-05-22,11.9456
2022-05-23,11.9637
2022-05-24,12.0943
2022-05-25,12.1667
2022-05-26,12.1344
2022-05-27,12.1874
2022-05-28,12.1874
2022-05-29,12.1874
2022-05-30,12.1874
2022-05-31,12.1732
2022-06-01,12.1874
2022-06-02,12.1732
2022-06-03,12.1111
2022-06-04,12.1111
2022-06-05,12.1111
2022-06-06,12.1667
2022-06-07,12.2198
2022-06-08,12.2068
2022-06-09,12.1279
2022-06-10,12.1124
2022-06-11,12.1124
2022-06-12,12.1124
2022-06-13,11.9534
2022-06-14,11.8977
2022-06-15,11.8965
2022-06-16,11.8564
2022-06-17,11.8809
2022-06-18,11.8809
2022-06-19,11.8809
2022-06-20,11.8809
2022-06-21,12.0904
2022-06-22,12.1085
2022-06-23,12.2767
2022-06-24,12.1305
2022-06-25,12.1305
2022-06-26,12.1305
2022-06-27,12.1305
2022-06-28,12.0659
2022-06-29,12.1279
2022-06-30,12.1836
2022-07-01,12.3009
2022-07-02,12.3009
2022-07-03,12.3009
2022-07-04,12.3009
2022-07-05,12.2719
2022-07-06,12.2838
2022-07-07,12.1783
2022-07-08,12.1493
2022-07-09,12.1493
2022-07-10,12.1493
2022-07-11,12.1507
2022-07-12,12.1876
2022-07-13,12.152
2022-07-14,12.1493
2022-07-15,12.2192
2022-07-16,12.2192
2022-07-17,12.2192
2022-07-18,12.1217
2022-07-19,12.1441
2022-07-20,11.9622
2022-07-21,11.7763
2022-07-22,11.3537
2022-07-23,11.3537
2022-07-24,11.3537
2022-07-25,11.3946
2022-07-26,11.4156
2022-07-27,11.4143
2022-07-28,11.4983
2022-07-29,11.5827
2022-07-30,11.5827
2022-07-31,11.5827
2022-08-01,11.5919
2022-08-02,11.4706
2022-08-03,11.4693
2022-08-04,11.3507
2022-08-05,11.4192
2022-08-06,11.4192
2022-08-07,11.4192
2022-08-08,11.3652
2022-08-09,11.3836
2022-08-10,11.4047
2022-08-11,11.3968
2022-08-12,11.4456
2022-08-13,11.4456
2022-08-14,11.4456
2022-08-15,11.4996
2022-08-16,11.5312
2022-08-17,11.4706
2022-08-18,11.319
2022-08-19,11.3493
2022-08-20,11.3493
2022-08-21,11.3493
2022-08-22,11.3164
2022-08-23,11.2241
2022-08-24,11.2347
2022-08-25,11.2597
2022-08-26,11.1951
2022-08-27,11.1951
2022-08-28,11.1951
2022-08-29,11.2057
2022-08-30,11.1002
2022-08-31,11.0053
2022-09-01,11.0053
2022-09-02,10.9381
2022-09-03,10.9381
2022-09-04,10.9381
2022-09-05,10.9381
2022-09-06,10.9117
2022-09-07,10.9091
2022-09-08,10.9407
2022-09-09,11.062
2022-09-10,11.062
2022-09-11,11.062
2022-09-12,11.1305
2022-09-13,10.9974
2022-09-14,10.9354
2022-09-15,10.9025
2022-09-16,10.9315
2022-09-17,10.9315
2022-09-18,10.9315
2022-09-19,10.9302
2022-09-20,10.8445
2022-09-21,10.6982
2022-09-22,10.7575
2022-09-23,10.7035
2022-09-24,10.7035
2022-09-25,10.7035
2022-09-26,10.6257
2022-09-27,10.6204
2022-09-28,10.6863
2022-09-29,10.5875
2022-09-30,10.7857
2022-10-01,10.7857
2022-10-02,10.7857
2022-10-03,10.9477
2022-10-04,11.0362
2022-10-05,10.9804
2022-10-06,10.768
2022-10-07,10.6332
2022-10-08,10.6332
2022-10-09,10.6332
2022-10-10,10.6019
2022-10-11,10.5094
2022-10-12,10.474
2022-10-13,10.572
2022-10-14,10.5693
2022-10-15,10.5693
2022-10-16,10.5693
2022-10-17,10.6782
2022-10-18,10.6632
2022-10-19,10.5951
2022-10-20,10.6537
2022-10-21,10.4294
2022-10-22,10.4294
2022-10-23,10.4294
2022-10-24,10.5138
2022-10-25,10.5762
2022-10-26,10.5762
2022-10-27,10.5422
2022-10-28,10.745
2022-10-29,10.745
2022-10-30,10.745
2022-10-31,10.7042
2022-11-01,10.7042
2022-11-02,10.7504
2022-11-03,10.6742
2022-11-04,10.6865
2022-11-05,10.6865
2022-11-06,10.6865
2022-11-07,10.6797
2022-11-08,10.7722
2022-11-09,10.7382
2022-11-10,10.8607
2022-11-11,10.8308
2022-11-12,10.8308
2022-11-13,10.8308
2022-11-14,10.8321
2022-11-15,10.7491
2022-11-16,10.7736
2022-11-17,10.8117
2022-11-18,10.8648
2022-11-19,10.8648
2022-11-20,10.8648
2022-11-21,10.8743
2022-11-22,10.9533
2022-11-23,10.9152
2022-11-24,10.9152
2022-11-25,10.9288
2022-11-26,10.9288
2022-11-27,10.9288
2022-11-28,10.8226
2022-11-29,10.8362
2022-11-30,10.9233
2022-12-01,10.8348
2022-12-02,10.8144
2022-12-03,10.8144
2022-12-04,10.8144
2022-12-05,10.6633
2022-12-06,10.6388
2022-12-07,10.6769
2022-12-08,10.6674
2022-12-09,10.7082
2022-12-10,10.7082
2022-12-11,10.7082
2022-12-12,10.7831
2022-12-13,10.7709
2022-12-14,10.715
2022-12-15,10.7586
2022-12-16,10.6701
2022-12-17,10.6701
2022-12-18,10.6701
2022-12-19,10.6579
2022-12-20,10.6524
2022-12-21,10.76
2022-12-22,10.8321
2022-12-23,10.8457
2022-12-24,10.8457
2022-12-25,10.8457
2022-12-26,10.8457
2022-12-27,10.9601
2022-12-28,10.9002
2022-12-29,10.9615
2022-12-30,11.1766
2022-12-31,11.1766
2023-01-01,11.1766
2023-01-02,11.1766
2023-01-03,11.2759
2023-01-04,11.4151
2023-01-05,11.4937
2023-01-06,11.5612
2023-01-07,11.5612
2023-01-08,11.5612
2023-01-09,11.4482
2023-01-10,11.5281
2023-01-11,11.422
2023-01-12,11.5088
2023-01-13,11.5157
2023-01-14,11.5157
2023-01-15,11.5157
2023-01-16,11.5157
2023-01-17,11.3765
2023-01-18,11.2552
2023-01-19,11.2676
2023-01-20,11.2593
2023-01-21,11.2593
2023-01-22,11.2593
2023-01-23,11.2083
2023-01-24,11.3175
2023-01-25,11.3051
2023-01-26,11.2968
2023-01-27,11.3478
2023-01-28,11.3478
2023-01-29,11.3478
2023-01-30,11.4043
2023-01-31,11.476
2023-02-01,11.4925
2023-02-02,11.5118
2023-02-03,11.4677
2023-02-04,11.4677
2023-02-05,11.4677
2023-02-06,11.436
2023-02-07,11.3354
2023-02-08,11.3312
2023-02-09,11.2334
2023-02-10,11.2608
2023-02-11,11.2608
2023-02-12,11.2608
2023-02-13,11.3035
2023-02-14,11.3049
2023-02-15,11.3118
2023-02-16,11.2373
2023-02-17,11.2897
2023-02-18,11.2897
2023-02-19,11.2897
2023-02-20,11.2897
2023-02-21,11.1491
2023-02-22,11.1602
2023-02-23,11.0568
2023-02-24,11.0857
2023-02-25,11.0857
2023-02-26,11.0857
2023-02-27,11.105
2023-02-28,11.0954
2023-03-01,11.0251
2023-03-02,11.0402
2023-03-03,11.0195
2023-03-04,11.0195
2023-03-05,11.0195
2023-03-06,11.0044
2023-03-07,10.9713
2023-03-08,10.9189
2023-03-09,10.7838
2023-03-10,10.8017
2023-03-11,10.8017
2023-03-12,10.8017
2023-03-13,10.7824
2023-03-14,10.8293
2023-03-15,10.8541
2023-03-16,10.788
2023-03-17,10.8169
2023-03-18,10.8169
