,HUBB US Equity
2020-06-13,13.9028
2020-06-14,13.9028
2020-06-15,13.9612
2020-06-16,14.1554
2020-06-17,14.2639
2020-06-18,14.0879
2020-06-19,14.0341
2020-06-20,14.0341
2020-06-21,14.0341
2020-06-22,13.9985
2020-06-23,13.9666
2020-06-24,13.374
2020-06-25,13.4643
2020-06-26,13.3585
2020-06-27,13.3585
2020-06-28,13.3585
2020-06-29,13.6603
2020-06-30,14.6086
2020-07-01,14.3759
2020-07-02,14.4641
2020-07-03,14.4641
2020-07-04,14.4641
2020-07-05,14.4641
2020-07-06,14.6493
2020-07-07,14.5737
2020-07-08,14.6173
2020-07-09,14.5465
2020-07-10,14.5397
2020-07-11,14.5397
2020-07-12,14.5397
2020-07-13,14.4748
2020-07-14,15.0196
2020-07-15,15.2445
2020-07-16,15.2145
2020-07-17,15.2435
2020-07-18,15.2435
2020-07-19,15.2435
2020-07-20,15.0913
2020-07-21,15.2096
2020-07-22,15.3017
2020-07-23,15.4054
2020-07-24,15.3095
2020-07-25,15.3095
2020-07-26,15.3095
2020-07-27,15.3444
2020-07-28,15.1456
2020-07-29,15.4403
2020-07-30,15.3289
2020-07-31,15.5467
2020-08-01,15.5467
2020-08-02,15.5467
2020-08-03,15.7039
2020-08-04,15.7514
2020-08-05,15.9667
2020-08-06,16.0705
2020-08-07,16.2509
2020-08-08,16.2509
2020-08-09,16.2509
2020-08-10,16.4788
2020-08-11,16.4749
2020-08-12,16.7184
2020-08-13,16.6777
2020-08-14,16.6456
2020-08-15,16.6456
2020-08-16,16.6456
2020-08-17,16.6786
2020-08-18,16.5002
2020-08-19,16.5137
2020-08-20,16.3304
2020-08-21,16.4255
2020-08-22,16.4255
2020-08-23,16.4255
2020-08-24,16.6127
2020-08-25,16.603
2020-08-26,16.7213
2020-08-27,16.7543
2020-08-28,16.6185
2020-08-29,16.6185
2020-08-30,16.6185
2020-08-31,16.5118
2020-09-01,16.6524
2020-09-02,16.9085
2020-09-03,16.6553
2020-09-04,16.4585
2020-09-05,16.4585
2020-09-06,16.4585
2020-09-07,16.4585
2020-09-08,15.9085
2020-09-09,16.1665
2020-09-10,16.0802
2020-09-11,16.1083
2020-09-12,16.1083
2020-09-13,16.1083
2020-09-14,16.3178
2020-09-15,16.3799
2020-09-16,16.3421
2020-09-17,16.3392
2020-09-18,15.9405
2020-09-19,15.9405
2020-09-20,15.9405
2020-09-21,15.4856
2020-09-22,15.6234
2020-09-23,15.2606
2020-09-24,15.3518
2020-09-25,15.4352
2020-09-26,15.4352
2020-09-27,15.4352
2020-09-28,15.7397
2020-09-29,15.7233
2020-09-30,15.863
2020-10-01,15.7968
2020-10-02,15.9292
2020-10-03,15.9292
2020-10-04,15.9292
2020-10-05,16.1978
2020-10-06,16.099
2020-10-07,16.2985
2020-10-08,16.4812
2020-10-09,16.578
2020-10-10,16.578
2020-10-11,16.578
2020-10-12,16.817
2020-10-13,16.6333
2020-10-14,16.6244
2020-10-15,16.6027
2020-10-16,16.6264
2020-10-17,16.6264
2020-10-18,16.6264
2020-10-19,16.7765
2020-10-20,16.9158
2020-10-21,16.895
2020-10-22,17.1291
2020-10-23,17.4975
2020-10-24,17.4975
2020-10-25,17.4975
2020-10-26,17.0639
2020-10-27,17.0017
2020-10-28,16.596
2020-10-29,16.6355
2020-10-30,16.7215
2020-10-31,16.7215
2020-11-01,16.7215
2020-11-02,17.159
2020-11-03,17.5255
2020-11-04,17.1314
2020-11-05,17.4879
2020-11-06,17.5097
2020-11-07,17.5097
2020-11-08,17.5097
2020-11-09,18.0154
2020-11-10,18.1606
2020-11-11,17.8761
2020-11-12,17.4287
2020-11-13,17.7062
2020-11-14,17.7062
2020-11-15,17.7062
2020-11-16,18.0697
2020-11-17,17.7319
2020-11-18,17.6934
2020-11-19,17.9304
2020-11-20,17.9028
2020-11-21,17.9028
2020-11-22,17.9028
2020-11-23,18.1872
2020-11-24,18.5616
2020-11-25,18.4055
2020-11-26,18.4055
2020-11-27,18.3729
2020-11-28,18.3729
2020-11-29,18.3729
2020-11-30,18.3097
2020-12-01,18.3196
2020-12-02,17.8761
2020-12-03,17.7823
2020-12-04,18.3008
2020-12-05,18.3008
2020-12-06,18.3008
2020-12-07,18.048
2020-12-08,18.2574
2020-12-09,18.3127
2020-12-10,18.1477
2020-12-11,18.1922
2020-12-12,18.1922
2020-12-13,18.1922
2020-12-14,17.9265
2020-12-15,18.1388
2020-12-16,17.805
2020-12-17,18.0509
2020-12-18,17.721
2020-12-19,17.721
2020-12-20,17.721
2020-12-21,17.8564
2020-12-22,17.9433
2020-12-23,18.1102
2020-12-24,18.2347
2020-12-25,18.2347
2020-12-26,18.2347
2020-12-27,18.2347
2020-12-28,17.9838
2020-12-29,17.8356
2020-12-30,17.7882
2020-12-31,18.84
2021-01-01,18.84
2021-01-02,18.84
2021-01-03,18.84
2021-01-04,18.765
2021-01-05,19.0075
2021-01-06,19.9991
2021-01-07,20.0433
2021-01-08,19.9344
2021-01-09,19.9344
2021-01-10,19.9344
2021-01-11,20.1265
2021-01-12,20.3947
2021-01-13,19.7514
2021-01-14,19.6312
2021-01-15,19.4339
2021-01-16,19.4339
2021-01-17,19.4339
2021-01-18,19.4339
2021-01-19,19.7391
2021-01-20,19.8429
2021-01-21,19.7401
2021-01-22,19.8306
2021-01-23,19.8306
2021-01-24,19.8306
2021-01-25,19.5901
2021-01-26,19.5192
2021-01-27,19.289
2021-01-28,19.1534
2021-01-29,18.7177
2021-01-30,18.7177
2021-01-31,18.7177
2021-02-01,19.063
2021-02-02,19.0106
2021-02-03,19.3157
2021-02-04,19.0599
2021-02-05,19.3661
2021-02-06,19.3661
2021-02-07,19.3661
2021-02-08,19.6045
2021-02-09,19.4319
2021-02-10,19.3712
2021-02-11,19.6367
2021-02-12,19.7241
2021-02-13,19.7241
2021-02-14,19.7241
2021-02-15,19.7241
2021-02-16,19.8641
2021-02-17,20.0472
2021-02-18,19.9927
2021-02-19,20.2663
2021-02-20,20.2663
2021-02-21,20.2663
2021-02-22,21.0595
2021-02-23,21.2714
2021-02-24,21.0389
2021-02-25,20.9885
2021-02-26,20.9895
2021-02-27,20.9895
2021-02-28,20.9895
2021-03-01,21.4648
2021-03-02,21.3465
2021-03-03,21.1808
2021-03-04,20.7189
2021-03-05,21.3187
2021-03-06,21.3187
2021-03-07,21.3187
2021-03-08,21.8135
2021-03-09,21.6314
2021-03-10,22.0306
2021-03-11,21.7168
2021-03-12,22.0152
2021-03-13,22.0152
2021-03-14,22.0152
2021-03-15,22.2754
2021-03-16,22.1798
2021-03-17,22.259
2021-03-18,21.8825
2021-03-19,21.6047
2021-03-20,21.6047
2021-03-21,21.6047
2021-03-22,21.7022
2021-03-23,21.0497
2021-03-24,21.1753
2021-03-25,21.6373
2021-03-26,22.192
2021-03-27,22.192
2021-03-28,22.192
2021-03-29,22.1509
2021-03-30,22.0325
2021-03-31,22.3937
2021-04-01,22.76
2021-04-02,22.76
2021-04-03,22.76
2021-04-04,22.76
2021-04-05,22.9725
2021-04-06,22.9998
2021-04-07,22.4868
2021-04-08,22.3078
2021-04-09,22.4512
2021-04-10,22.4512
2021-04-11,22.4512
2021-04-12,22.4523
2021-04-13,22.0796
2021-04-14,22.1885
2021-04-15,22.4387
2021-04-16,22.6439
2021-04-17,22.6439
2021-04-18,22.6439
2021-04-19,22.6198
2021-04-20,22.2806
2021-04-21,22.7129
2021-04-22,22.5486
2021-04-23,22.8365
2021-04-24,22.8365
2021-04-25,22.8365
2021-04-26,22.7695
2021-04-27,23.1463
2021-04-28,22.8677
2021-04-29,23.3387
2021-04-30,22.9294
2021-05-01,22.9294
2021-05-02,22.9294
2021-05-03,23.0979
2021-05-04,23.2937
2021-05-05,23.57
2021-05-06,23.7427
2021-05-07,23.6799
2021-05-08,23.6799
2021-05-09,23.6799
2021-05-10,23.503
2021-05-11,23.3293
2021-05-12,22.5913
2021-05-13,22.9012
2021-05-14,23.1471
2021-05-15,23.1471
2021-05-16,23.1471
2021-05-17,23.0205
2021-05-18,22.6164
2021-05-19,22.5191
2021-05-20,22.5631
2021-05-21,22.5442
2021-05-22,22.5442
2021-05-23,22.5442
2021-05-24,22.607
2021-05-25,22.4709
2021-05-26,22.652
2021-05-27,22.696
2021-05-28,22.786
2021-05-29,22.786
2021-05-30,22.786
2021-05-31,22.786
2021-06-01,22.9294
2021-06-02,22.7609
2021-06-03,22.8352
2021-06-04,22.8917
2021-06-05,22.8917
2021-06-06,22.8917
2021-06-07,22.7085
2021-06-08,22.7002
2021-06-09,22.382
2021-06-10,22.1559
2021-06-11,22.1402
2021-06-12,22.1402
2021-06-13,22.1402
2021-06-14,22.0125
2021-06-15,22.1192
2021-06-16,21.8293
2021-06-17,21.308
2021-06-18,21.1813
2021-06-19,21.1813
2021-06-20,21.1813
2021-06-21,21.6796
2021-06-22,21.8942
2021-06-23,21.9496
2021-06-24,22.1109
2021-06-25,22.2626
2021-06-26,22.2626
2021-06-27,22.2626
2021-06-28,22.1684
2021-06-29,22.2134
2021-06-30,21.8162
2021-07-01,21.7772
2021-07-02,21.7567
2021-07-03,21.7567
2021-07-04,21.7567
2021-07-05,21.7567
2021-07-06,21.4634
2021-07-07,21.8121
2021-07-08,21.6347
2021-07-09,22.088
2021-07-10,22.088
2021-07-11,22.088
2021-07-12,22.2972
2021-07-13,22.0285
2021-07-14,22.2203
2021-07-15,22.367
2021-07-16,22.2572
2021-07-17,22.2572
2021-07-18,22.2572
2021-07-19,21.8798
2021-07-20,22.8182
2021-07-21,22.8962
2021-07-22,22.7095
2021-07-23,22.7023
2021-07-24,22.7023
2021-07-25,22.7023
2021-07-26,22.5823
2021-07-27,22.771
2021-07-28,22.7671
2021-07-29,22.9581
2021-07-30,23.2374
2021-07-31,23.2374
2021-08-01,23.2374
2021-08-02,22.8985
2021-08-03,23.3195
2021-08-04,23.1706
2021-08-05,23.0936
2021-08-06,23.2148
2021-08-07,23.2148
2021-08-08,23.2148
2021-08-09,22.9683
2021-08-10,23.3698
2021-08-11,23.5721
2021-08-12,23.7877
2021-08-13,23.9028
2021-08-14,23.9028
2021-08-15,23.9028
2021-08-16,23.7087
2021-08-17,23.567
2021-08-18,23.2805
2021-08-19,23.0289
2021-08-20,23.4325
2021-08-21,23.4325
2021-08-22,23.4325
2021-08-23,23.5403
2021-08-24,23.7025
2021-08-25,24.0342
2021-08-26,23.7498
2021-08-27,24.0321
2021-08-28,24.0321
2021-08-29,24.0321
2021-08-30,24.0722
2021-08-31,23.8175
2021-09-01,23.4982
2021-09-02,23.492
2021-09-03,23.4201
2021-09-04,23.4201
2021-09-05,23.4201
2021-09-06,23.4201
2021-09-07,22.9909
2021-09-08,22.9622
2021-09-09,22.6377
2021-09-10,22.3831
2021-09-11,22.3831
2021-09-12,22.3831
2021-09-13,22.3317
2021-09-14,22.2824
2021-09-15,22.3019
2021-09-16,21.9703
2021-09-17,21.6992
2021-09-18,21.6992
2021-09-19,21.6992
2021-09-20,21.5072
2021-09-21,21.1026
2021-09-22,21.2731
2021-09-23,21.655
2021-09-24,21.4969
2021-09-25,21.4969
2021-09-26,21.4969
2021-09-27,21.6817
2021-09-28,21.5277
2021-09-29,21.6324
2021-09-30,21.8984
2021-10-01,21.8284
2021-10-02,21.8284
2021-10-03,21.8284
2021-10-04,21.8729
2021-10-05,22.1891
2021-10-06,22.2496
2021-10-07,22.2379
2021-10-08,21.8804
2021-10-09,21.8804
2021-10-10,21.8804
2021-10-11,21.7891
2021-10-12,21.7191
2021-10-13,22.0459
2021-10-14,22.6103
2021-10-15,22.7079
2021-10-16,22.7079
2021-10-17,22.7079
2021-10-18,22.7641
2021-10-19,22.867
2021-10-20,23.0346
2021-10-21,22.9741
2021-10-22,23.1078
2021-10-23,23.1078
2021-10-24,23.1078
2021-10-25,22.9137
2021-10-26,23.0293
2021-10-27,22.9706
2021-10-28,23.7115
2021-10-29,23.8941
2021-10-30,23.8941
2021-10-31,23.8941
2021-11-01,24.0267
2021-11-02,24.2369
2021-11-03,24.1669
2021-11-04,24.3908
2021-11-05,24.5628
2021-11-06,24.5628
2021-11-07,24.5628
2021-11-08,24.8006
2021-11-09,24.8759
2021-11-10,24.8165
2021-11-11,24.8059
2021-11-12,24.8282
2021-11-13,24.8282
2021-11-14,24.8282
2021-11-15,24.8388
2021-11-16,24.9449
2021-11-17,24.9332
2021-11-18,24.981
2021-11-19,25.033
2021-11-20,25.033
2021-11-21,25.033
2021-11-22,24.8632
2021-11-23,24.9088
2021-11-24,24.8632
2021-11-25,24.8632
2021-11-26,24.3643
2021-11-27,24.3643
2021-11-28,24.3643
2021-11-29,24.1042
2021-11-30,23.5045
2021-12-01,23.5417
2021-12-02,24.2221
2021-12-03,24.2019
2021-12-04,24.2019
2021-12-05,24.2019
2021-12-06,24.4566
2021-12-07,24.9226
2021-12-08,24.9173
2021-12-09,24.7645
2021-12-10,24.8398
2021-12-11,24.8398
2021-12-12,24.8398
2021-12-13,25.0277
2021-12-14,24.6307
2021-12-15,24.7772
2021-12-16,24.8398
2021-12-17,24.4906
2021-12-18,24.4906
2021-12-19,24.4906
2021-12-20,24.1764
2021-12-21,24.6074
2021-12-22,24.376
2021-12-23,24.428
2021-12-24,24.428
2021-12-25,24.428
2021-12-26,24.428
2021-12-27,24.8526
2021-12-28,24.9555
2021-12-29,25.0373
2021-12-30,24.7507
2021-12-31,23.6296
2022-01-01,23.6296
2022-01-02,23.6296
2022-01-03,23.325
2022-01-04,23.7554
2022-01-05,23.2167
2022-01-06,23.2248
2022-01-07,22.7884
2022-01-08,22.7884
2022-01-09,22.7884
2022-01-10,22.4081
2022-01-11,22.818
2022-01-12,23.0296
2022-01-13,22.7955
2022-01-14,22.7894
2022-01-15,22.7894
2022-01-16,22.7894
2022-01-17,22.7894
2022-01-18,22.6841
2022-01-19,22.5144
2022-01-20,22.1771
2022-01-21,22.2405
2022-01-22,22.2405
2022-01-23,22.2405
2022-01-24,22.1955
2022-01-25,21.483
2022-01-26,21.3778
2022-01-27,21.021
2022-01-28,21.0241
2022-01-29,21.0241
2022-01-30,21.0241
2022-01-31,21.4851
2022-02-01,21.6129
2022-02-02,21.5945
2022-02-03,21.295
2022-02-04,21.4248
2022-02-05,21.4248
2022-02-06,21.4248
2022-02-07,21.3021
2022-02-08,21.6118
2022-02-09,21.9768
2022-02-10,21.4003
2022-02-11,21.0776
2022-02-12,21.0776
2022-02-13,21.0776
2022-02-14,21.0766
2022-02-15,21.278
2022-02-16,21.2841
2022-02-17,20.8313
2022-02-18,20.6729
2022-02-19,20.6729
2022-02-20,20.6729
2022-02-21,20.6729
2022-02-22,20.4705
2022-02-23,20.2037
2022-02-24,20.3448
2022-02-25,20.8037
2022-02-26,20.8037
2022-02-27,20.8037
2022-02-28,20.5604
2022-03-01,20.3284
2022-03-02,20.8773
2022-03-03,20.8129
2022-03-04,20.8293
2022-03-05,20.8293
2022-03-06,20.8293
2022-03-07,20.4909
2022-03-08,20.6606
2022-03-09,20.8793
2022-03-10,20.7291
2022-03-11,20.5594
2022-03-12,20.5594
2022-03-13,20.5594
2022-03-14,20.6248
2022-03-15,20.9816
2022-03-16,21.5192
2022-03-17,21.5805
2022-03-18,21.7185
2022-03-19,21.7185
2022-03-20,21.7185
2022-03-21,21.6793
2022-03-22,21.38
2022-03-23,20.7121
2022-03-24,20.8729
2022-03-25,21.3148
2022-03-26,21.3148
2022-03-27,21.3148
2022-03-28,21.4105
2022-03-29,21.8718
2022-03-30,21.7506
2022-03-31,19.7432
2022-04-01,19.9138
2022-04-02,19.9138
2022-04-03,19.9138
2022-04-04,19.8831
2022-04-05,19.5495
2022-04-06,19.6387
2022-04-07,19.8007
2022-04-08,19.8045
2022-04-09,19.8045
2022-04-10,19.8045
2022-04-11,19.6761
2022-04-12,19.5303
2022-04-13,19.7997
2022-04-14,19.8611
2022-04-15,19.8611
2022-04-16,19.8611
2022-04-17,19.8611
2022-04-18,19.6013
2022-04-19,20.2081
2022-04-20,20.4363
2022-04-21,20.7393
2022-04-22,20.5073
2022-04-23,20.5073
2022-04-24,20.5073
2022-04-25,20.2772
2022-04-26,20.8476
2022-04-27,20.7616
2022-04-28,21.4621
2022-04-29,20.6695
2022-04-30,20.6695
2022-05-01,20.6695
2022-05-02,20.5784
2022-05-03,20.6429
2022-05-04,21.1289
2022-05-05,20.8138
2022-05-06,20.7787
2022-05-07,20.7787
2022-05-08,20.7787
2022-05-09,20.8185
2022-05-10,20.3392
2022-05-11,20.0885
2022-05-12,20.5831
2022-05-13,20.5575
2022-05-14,20.5575
2022-05-15,20.5575
2022-05-16,20.4236
2022-05-17,20.6553
2022-05-18,20.0658
2022-05-19,20.0496
2022-05-20,19.781
2022-05-21,19.781
2022-05-22,19.781
2022-05-23,19.9177
2022-05-24,19.6187
2022-05-25,19.4924
2022-05-26,19.8484
2022-05-27,20.3933
2022-05-28,20.3933
2022-05-29,20.3933
2022-05-30,20.3933
2022-05-31,20.1474
2022-06-01,20.0458
2022-06-02,20.3297
2022-06-03,20.4853
2022-06-04,20.4853
2022-06-05,20.4853
2022-06-06,20.9163
2022-06-07,21.4545
2022-06-08,21.0558
2022-06-09,20.9979
2022-06-10,20.6809
2022-06-11,20.6809
2022-06-12,20.6809
2022-06-13,19.5788
2022-06-14,19.3358
2022-06-15,19.37
2022-06-16,18.547
2022-06-17,18.3884
2022-06-18,18.3884
2022-06-19,18.3884
2022-06-20,18.3884
2022-06-21,18.6533
2022-06-22,18.5745
2022-06-23,18.6419
2022-06-24,19.5266
2022-06-25,19.5266
2022-06-26,19.5266
2022-06-27,19.7933
2022-06-28,19.2969
2022-06-29,19.1659
2022-06-30,17.4519
2022-07-01,17.7116
2022-07-02,17.7116
2022-07-03,17.7116
2022-07-04,17.7116
2022-07-05,17.7798
2022-07-06,17.841
2022-07-07,18.1357
2022-07-08,18.0701
2022-07-09,18.0701
2022-07-10,18.0701
2022-07-11,18.0133
2022-07-12,18.015
2022-07-13,18.0631
2022-07-14,18.2021
2022-07-15,18.4321
2022-07-16,18.4321
2022-07-17,18.4321
2022-07-18,17.8384
2022-07-19,18.6017
2022-07-20,18.6586
2022-07-21,18.8973
2022-07-22,18.7731
2022-07-23,18.7731
2022-07-24,18.7731
2022-07-25,18.934
2022-07-26,19.6816
2022-07-27,20.1795
2022-07-28,20.8311
2022-07-29,20.9938
2022-07-30,20.9938
2022-07-31,20.9938
2022-08-01,20.6221
2022-08-02,20.4174
2022-08-03,20.5705
2022-08-04,20.5696
2022-08-05,20.5127
2022-08-06,20.5127
2022-08-07,20.5127
2022-08-08,20.567
2022-08-09,20.5066
2022-08-10,20.9142
2022-08-11,21.0183
2022-08-12,21.2956
2022-08-13,21.2956
2022-08-14,21.2956
2022-08-15,21.16
2022-08-16,21.1486
2022-08-17,21.1836
2022-08-18,21.4206
2022-08-19,21.4364
2022-08-20,21.4364
2022-08-21,21.4364
2022-08-22,21.1215
2022-08-23,20.9553
2022-08-24,20.8521
2022-08-25,21.1346
2022-08-26,20.2897
2022-08-27,20.2897
2022-08-28,20.2897
2022-08-29,20.3229
2022-08-30,19.9346
2022-08-31,19.8812
2022-09-01,20.0492
2022-09-02,19.8847
2022-09-03,19.8847
2022-09-04,19.8847
2022-09-05,19.8847
2022-09-06,20.0553
2022-09-07,20.6037
2022-09-08,21.0445
2022-09-09,21.4346
2022-09-10,21.4346
2022-09-11,21.4346
2022-09-12,21.5204
2022-09-13,21.0778
2022-09-14,20.9956
2022-09-15,21.0926
2022-09-16,21.0017
2022-09-17,21.0017
2022-09-18,21.0017
2022-09-19,21.6927
2022-09-20,21.4206
2022-09-21,21.704
2022-09-22,21.2623
2022-09-23,21.0795
2022-09-24,21.0795
2022-09-25,21.0795
2022-09-26,21.0699
2022-09-27,20.8276
2022-09-28,21.2545
2022-09-29,21.1084
2022-09-30,19.5933
2022-10-01,19.5933
2022-10-02,19.5933
2022-10-03,19.9219
2022-10-04,20.6398
2022-10-05,20.7606
2022-10-06,20.5527
2022-10-07,20.081
2022-10-08,20.081
2022-10-09,20.081
2022-10-10,20.1625
2022-10-11,20.0546
2022-10-12,19.7868
2022-10-13,19.8739
2022-10-14,19.1664
2022-10-15,19.1664
2022-10-16,19.1664
2022-10-17,19.6517
2022-10-18,20.1362
2022-10-19,19.1704
2022-10-20,18.7498
2022-10-21,19.1008
2022-10-22,19.1008
2022-10-23,19.1008
2022-10-24,19.6101
2022-10-25,20.7406
2022-10-26,20.8073
2022-10-27,20.9161
2022-10-28,20.7281
2022-10-29,20.7281
2022-10-30,20.7281
2022-10-31,20.7609
2022-11-01,20.9121
2022-11-02,20.5921
2022-11-03,20.6089
2022-11-04,20.7921
2022-11-05,20.7921
2022-11-06,20.7921
2022-11-07,20.7745
2022-11-08,21.1552
2022-11-09,20.9353
2022-11-10,22.1079
2022-11-11,21.8112
2022-11-12,21.8112
2022-11-13,21.8112
2022-11-14,21.7112
2022-11-15,21.7336
2022-11-16,21.5936
2022-11-17,21.7464
2022-11-18,22.0415
2022-11-19,22.0415
2022-11-20,22.0415
2022-11-21,22.0655
2022-11-22,22.4975
2022-11-23,22.2487
2022-11-24,22.2487
2022-11-25,22.4439
2022-11-26,22.4439
2022-11-27,22.4439
2022-11-28,21.7232
2022-11-29,21.7272
2022-11-30,22.0871
2022-12-01,21.9488
2022-12-02,21.7528
2022-12-03,21.7528
2022-12-04,21.7528
2022-12-05,21.4632
2022-12-06,21.396
2022-12-07,21.5048
2022-12-08,21.836
2022-12-09,21.7704
2022-12-10,21.7704
2022-12-11,21.7704
2022-12-12,22.1703
2022-12-13,22.2255
2022-12-14,21.6712
2022-12-15,21.0537
2022-12-16,20.3769
2022-12-17,20.3769
2022-12-18,20.3769
2022-12-19,20.7049
2022-12-20,20.6385
2022-12-21,20.9257
2022-12-22,20.5417
2022-12-23,20.6201
2022-12-24,20.6201
2022-12-25,20.6201
2022-12-26,20.6201
2022-12-27,20.7169
2022-12-28,20.5225
2022-12-29,20.5897
2022-12-30,19.3437
2022-12-31,19.3437
2023-01-01,19.3437
2023-01-02,19.3437
2023-01-03,19.3293
2023-01-04,18.9362
2023-01-05,18.5673
2023-01-06,18.9036
2023-01-07,18.9036
2023-01-08,18.9036
2023-01-09,19.0937
2023-01-10,19.349
2023-01-11,19.5027
2023-01-12,19.3384
2023-01-13,19.4754
2023-01-14,19.4754
2023-01-15,19.4754
2023-01-16,19.4754
2023-01-17,18.9877
2023-01-18,18.8355
2023-01-19,18.5007
2023-01-20,18.5901
2023-01-21,18.5901
2023-01-22,18.5901
2023-01-23,18.5832
2023-01-24,18.9468
2023-01-25,18.8377
2023-01-26,19.0566
2023-01-27,19.0672
2023-01-28,19.0672
2023-01-29,19.0672
2023-01-30,18.9809
2023-01-31,18.9066
2023-02-01,19.6216
2023-02-02,19.5118
2023-02-03,19.8397
2023-02-04,19.8397
2023-02-05,19.8397
2023-02-06,19.9132
2023-02-07,20.0988
2023-02-08,19.6761
2023-02-09,19.7578
2023-02-10,19.9241
2023-02-11,19.9241
2023-02-12,19.9241
2023-02-13,20.1161
2023-02-14,20.1207
2023-02-15,20.5432
2023-02-16,20.4858
2023-02-17,20.6226
2023-02-18,20.6226
2023-02-19,20.6226
2023-02-20,20.6226
2023-02-21,20.3709
2023-02-22,20.2696
2023-02-23,20.482
2023-02-24,20.7284
2023-02-25,20.7284
2023-02-26,20.7284
2023-02-27,20.6052
2023-02-28,20.5833
2023-03-01,20.4396
2023-03-02,20.4321
2023-03-03,20.6966
2023-03-04,20.6966
2023-03-05,20.6966
2023-03-06,20.674
2023-03-07,20.4548
2023-03-08,20.5477
2023-03-09,20.2272
2023-03-10,19.6573
2023-03-11,19.6573
2023-03-12,19.6573
2023-03-13,19.4834
2023-03-14,20.1615
2023-03-15,19.2846
2023-03-16,19.8349
2023-03-17,19.3307
