,HEES US Equity
2020-09-07,21.1518
2020-09-08,20.8587
2020-09-09,20.9017
2020-09-10,20.6203
2020-09-11,20.6633
2020-09-12,20.6633
2020-09-13,20.6633
2020-09-14,20.8118
2020-09-15,20.8118
2020-09-16,21.3121
2020-09-17,21.2105
2020-09-18,20.9291
2020-09-19,20.9291
2020-09-20,20.9291
2020-09-21,20.0458
2020-09-22,20.1005
2020-09-23,19.9246
2020-09-24,20.0575
2020-09-25,20.1708
2020-09-26,20.1708
2020-09-27,20.1708
2020-09-28,20.5304
2020-09-29,20.3467
2020-09-30,29.5895
2020-10-01,29.9036
2020-10-02,30.8283
2020-10-03,30.8283
2020-10-04,30.8283
2020-10-05,31.6833
2020-10-06,31.282
2020-10-07,31.6309
2020-10-08,31.8636
2020-10-09,31.4565
2020-10-10,31.4565
2020-10-11,31.4565
2020-10-12,31.567
2020-10-13,31.1308
2020-10-14,31.2064
2020-10-15,31.4274
2020-10-16,31.6135
2020-10-17,31.6135
2020-10-18,31.6135
2020-10-19,31.2238
2020-10-20,31.4099
2020-10-21,30.9446
2020-10-22,31.0319
2020-10-23,31.6891
2020-10-24,31.6891
2020-10-25,31.6891
2020-10-26,30.997
2020-10-27,30.6248
2020-10-28,30.0681
2020-10-29,30.2668
2020-10-30,30.4539
2020-10-31,30.4539
2020-11-01,30.4539
2020-11-02,31.1904
2020-11-03,31.7749
2020-11-04,30.8104
2020-11-05,31.3541
2020-11-06,31.4008
2020-11-07,31.4008
2020-11-08,31.4008
2020-11-09,32.5933
2020-11-10,33.4467
2020-11-11,33.622
2020-11-12,32.4705
2020-11-13,32.9907
2020-11-14,32.9907
2020-11-15,32.9907
2020-11-16,34.1247
2020-11-17,33.9903
2020-11-18,33.9844
2020-11-19,34.154
2020-11-20,34.3527
2020-11-21,34.3527
2020-11-22,34.3527
2020-11-23,35.0249
2020-11-24,34.8729
2020-11-25,34.569
2020-11-26,34.569
2020-11-27,34.417
2020-11-28,34.417
2020-11-29,34.417
2020-11-30,33.8675
2020-12-01,34.3644
2020-12-02,34.493
2020-12-03,34.7209
2020-12-04,35.7439
2020-12-05,35.7439
2020-12-06,35.7439
2020-12-07,35.095
2020-12-08,34.9664
2020-12-09,35.0015
2020-12-10,34.5748
2020-12-11,35.0249
2020-12-12,35.0249
2020-12-13,35.0249
2020-12-14,34.8437
2020-12-15,35.6503
2020-12-16,35.212
2020-12-17,35.2236
2020-12-18,35.551
2020-12-19,35.551
2020-12-20,35.551
2020-12-21,35.171
2020-12-22,35.4458
2020-12-23,35.8959
2020-12-24,35.8374
2020-12-25,35.8374
2020-12-26,35.8374
2020-12-27,35.8374
2020-12-28,35.5393
2020-12-29,35.2821
2020-12-30,35.551
2020-12-31,38.4328
2021-01-01,38.4328
2021-01-02,38.4328
2021-01-03,38.4328
2021-01-04,37.6623
2021-01-05,38.2273
2021-01-06,39.8776
2021-01-07,40.128
2021-01-08,39.6529
2021-01-09,39.6529
2021-01-10,39.6529
2021-01-11,39.6529
2021-01-12,40.1473
2021-01-13,39.4795
2021-01-14,39.9161
2021-01-15,38.9465
2021-01-16,38.9465
2021-01-17,38.9465
2021-01-18,38.9465
2021-01-19,39.3511
2021-01-20,39.6336
2021-01-21,39.4217
2021-01-22,39.4538
2021-01-23,39.4538
2021-01-24,39.4538
2021-01-25,38.6511
2021-01-26,38.0989
2021-01-27,36.6573
2021-01-28,37.7008
2021-01-29,36.9367
2021-01-30,36.9367
2021-01-31,36.9367
2021-02-01,37.4953
2021-02-02,37.6045
2021-02-03,37.6045
2021-02-04,38.3622
2021-02-05,38.5612
2021-02-06,38.5612
2021-02-07,38.5612
2021-02-08,39.1456
2021-02-09,39.107
2021-02-10,38.9465
2021-02-11,38.9401
2021-02-12,39.4602
2021-02-13,39.4602
2021-02-14,39.4602
2021-02-15,39.4602
2021-02-16,39.7106
2021-02-17,38.1022
2021-02-18,37.6653
2021-02-19,38.5648
2021-02-20,38.5648
2021-02-21,38.5648
2021-02-22,38.6676
2021-02-23,38.8989
2021-02-24,39.7726
2021-02-25,39.0081
2021-02-26,39.1623
2021-02-27,39.1623
2021-02-28,39.1623
2021-03-01,40.036
2021-03-02,40.0296
2021-03-03,40.5949
2021-03-04,39.9075
2021-03-05,40.8519
2021-03-06,40.8519
2021-03-07,40.8519
2021-03-08,41.4815
2021-03-09,41.2438
2021-03-10,42.079
2021-03-11,42.5545
2021-03-12,42.9078
2021-03-13,42.9078
2021-03-14,42.9078
2021-03-15,43.0556
2021-03-16,42.1561
2021-03-17,42.7151
2021-03-18,42.124
2021-03-19,42.1176
2021-03-20,42.1176
2021-03-21,42.1176
2021-03-22,41.3081
2021-03-23,40.0938
2021-03-24,40.4922
2021-03-25,41.0382
2021-03-26,42.2396
2021-03-27,42.2396
2021-03-28,42.2396
2021-03-29,41.0639
2021-03-30,42.5609
2021-03-31,23.7761
2021-04-01,23.7133
2021-04-02,23.7133
2021-04-03,23.7133
2021-04-04,23.7133
2021-04-05,23.5783
2021-04-06,23.6796
2021-04-07,23.264
2021-04-08,23.3443
2021-04-09,23.4491
2021-04-10,23.4491
2021-04-11,23.4491
2021-04-12,23.7494
2021-04-13,23.4386
2021-04-14,23.4875
2021-04-15,23.711
2021-04-16,24.0882
2021-04-17,24.0882
2021-04-18,24.0882
2021-04-19,23.9136
2021-04-20,23.4037
2021-04-21,23.8158
2021-04-22,23.718
2021-04-23,24.186
2021-04-24,24.186
2021-04-25,24.186
2021-04-26,24.5701
2021-04-27,24.2693
2021-04-28,24.8875
2021-04-29,24.7233
2021-04-30,24.0947
2021-05-01,24.0947
2021-05-02,24.0947
2021-05-03,24.2135
2021-05-04,24.1157
2021-05-05,24.0843
2021-05-06,24.3706
2021-05-07,24.4684
2021-05-08,24.4684
2021-05-09,24.4684
2021-05-10,24.2624
2021-05-11,23.8747
2021-05-12,23.3753
2021-05-13,23.7246
2021-05-14,23.9935
2021-05-15,23.9935
2021-05-16,23.9935
2021-05-17,24.0563
2021-05-18,23.5709
2021-05-19,23.316
2021-05-20,23.0855
2021-05-21,23.1798
2021-05-22,23.1798
2021-05-23,23.1798
2021-05-24,23.2985
2021-05-25,23.0366
2021-05-26,23.302
2021-05-27,23.4452
2021-05-28,23.5709
2021-05-29,23.5709
2021-05-30,23.5709
2021-05-31,23.5709
2021-06-01,23.7141
2021-06-02,23.2217
2021-06-03,23.1833
2021-06-04,23.068
2021-06-05,23.068
2021-06-06,23.068
2021-06-07,22.5127
2021-06-08,22.6734
2021-06-09,22.4848
2021-06-10,22.2473
2021-06-11,22.4115
2021-06-12,22.4115
2021-06-13,22.4115
2021-06-14,22.2334
2021-06-15,22.3975
2021-06-16,22.3835
2021-06-17,21.8702
2021-06-18,21.5838
2021-06-19,21.5838
2021-06-20,21.5838
2021-06-21,21.9295
2021-06-22,21.947
2021-06-23,22.0553
2021-06-24,22.4848
2021-06-25,22.2264
2021-06-26,22.2264
2021-06-27,22.2264
2021-06-28,22.0622
2021-06-29,22.0133
2021-06-30,22.6996
2021-07-01,22.6622
2021-07-02,22.4308
2021-07-03,22.4308
2021-07-04,22.4308
2021-07-05,22.4308
2021-07-06,22.1043
2021-07-07,22.1791
2021-07-08,21.8695
2021-07-09,22.2573
2021-07-10,22.2573
2021-07-11,22.2573
2021-07-12,22.4547
2021-07-13,22.2267
2021-07-14,22.0873
2021-07-15,22.0294
2021-07-16,21.7165
2021-07-17,21.7165
2021-07-18,21.7165
2021-07-19,21.3082
2021-07-20,21.9954
2021-07-21,22.4308
2021-07-22,22.1757
2021-07-23,22.5057
2021-07-24,22.5057
2021-07-25,22.5057
2021-07-26,22.8459
2021-07-27,22.5397
2021-07-28,22.5873
2021-07-29,22.9751
2021-07-30,22.9581
2021-07-31,22.9581
2021-08-01,22.9581
2021-08-02,22.9683
2021-08-03,23.1143
2021-08-04,22.3393
2021-08-05,22.4481
2021-08-06,22.7982
2021-08-07,22.7982
2021-08-08,22.7982
2021-08-09,22.4481
2021-08-10,22.8492
2021-08-11,23.3454
2021-08-12,23.4508
2021-08-13,23.1754
2021-08-14,23.1754
2021-08-15,23.1754
2021-08-16,23.1245
2021-08-17,22.703
2021-08-18,22.618
2021-08-19,22.1354
2021-08-20,22.3461
2021-08-21,22.3461
2021-08-22,22.3461
2021-08-23,22.4413
2021-08-24,22.6214
2021-08-25,22.8628
2021-08-26,22.4719
2021-08-27,23.0157
2021-08-28,23.0157
2021-08-29,23.0157
2021-08-30,22.9749
2021-08-31,22.9545
2021-09-01,22.805
2021-09-02,22.9987
2021-09-03,22.7608
2021-09-04,22.7608
2021-09-05,22.7608
2021-09-06,22.7608
2021-09-07,22.6146
2021-09-08,22.5195
2021-09-09,22.5807
2021-09-10,22.4209
2021-09-11,22.4209
2021-09-12,22.4209
2021-09-13,22.686
2021-09-14,22.3665
2021-09-15,22.7778
2021-09-16,22.9443
2021-09-17,22.9783
2021-09-18,22.9783
2021-09-19,22.9783
2021-09-20,22.4617
2021-09-21,22.3359
2021-09-22,22.6622
2021-09-23,23.3964
2021-09-24,23.393
2021-09-25,23.393
2021-09-26,23.393
2021-09-27,23.8042
2021-09-28,23.4168
2021-09-29,23.3794
2021-09-30,19.0928
2021-10-01,19.4266
2021-10-02,19.4266
2021-10-03,19.4266
2021-10-04,19.5835
2021-10-05,20.1314
2021-10-06,20.0601
2021-10-07,20.3768
2021-10-08,20.1029
2021-10-09,20.1029
2021-10-10,20.1029
2021-10-11,20.0201
2021-10-12,20.3169
2021-10-13,20.3197
2021-10-14,20.6079
2021-10-15,20.5794
2021-10-16,20.5794
2021-10-17,20.5794
2021-10-18,20.7392
2021-10-19,20.9075
2021-10-20,21.6038
2021-10-21,21.9234
2021-10-22,22.2087
2021-10-23,22.2087
2021-10-24,22.2087
2021-10-25,22.4455
2021-10-26,21.6922
2021-10-27,21.3013
2021-10-28,21.8977
2021-10-29,22.0518
2021-10-30,22.0518
2021-10-31,22.0518
2021-11-01,22.3799
2021-11-02,22.3298
2021-11-03,22.2098
2021-11-04,22.1898
2021-11-05,23.0241
2021-11-06,23.0241
2021-11-07,23.0241
2021-11-08,22.9584
2021-11-09,22.6812
2021-11-10,22.4641
2021-11-11,22.7641
2021-11-12,22.7327
2021-11-13,22.7327
2021-11-14,22.7327
2021-11-15,22.4612
2021-11-16,22.4098
2021-11-17,22.1526
2021-11-18,22.1469
2021-11-19,22.1469
2021-11-20,22.1469
2021-11-21,22.1469
2021-11-22,22.2726
2021-11-23,22.7698
2021-11-24,22.5898
2021-11-25,22.5898
2021-11-26,21.8869
2021-11-27,21.8869
2021-11-28,21.8869
2021-11-29,21.8069
2021-11-30,21.2182
2021-12-01,20.8839
2021-12-02,21.4611
2021-12-03,21.2525
2021-12-04,21.2525
2021-12-05,21.2525
2021-12-06,21.6983
2021-12-07,22.0097
2021-12-08,22.3355
2021-12-09,22.2012
2021-12-10,21.9469
2021-12-11,21.9469
2021-12-12,21.9469
2021-12-13,21.5354
2021-12-14,21.3754
2021-12-15,21.644
2021-12-16,21.6668
2021-12-17,21.6097
2021-12-18,21.6097
2021-12-19,21.6097
2021-12-20,21.304
2021-12-21,21.6011
2021-12-22,21.7154
2021-12-23,22.0097
2021-12-24,22.0097
2021-12-25,22.0097
2021-12-26,22.0097
2021-12-27,22.0669
2021-12-28,21.8926
2021-12-29,21.9755
2021-12-30,21.6897
2021-12-31,19.9367
2022-01-01,19.9367
2022-01-02,19.9367
2022-01-03,19.7428
2022-01-04,20.5568
2022-01-05,20.0869
2022-01-06,20.2645
2022-01-07,19.8684
2022-01-08,19.8684
2022-01-09,19.8684
2022-01-10,19.6936
2022-01-11,19.8001
2022-01-12,19.964
2022-01-13,20.3273
2022-01-14,20.5404
2022-01-15,20.5404
2022-01-16,20.5404
2022-01-17,20.5404
2022-01-18,19.9995
2022-01-19,19.6827
2022-01-20,19.2511
2022-01-21,19.1227
2022-01-22,19.1227
2022-01-23,19.1227
2022-01-24,19.5352
2022-01-25,19.2129
2022-01-26,19.079
2022-01-27,19.0299
2022-01-28,18.8906
2022-01-29,18.8906
2022-01-30,18.8906
2022-01-31,19.2156
2022-02-01,19.3877
2022-02-02,19.3467
2022-02-03,19.0927
2022-02-04,18.7786
2022-02-05,18.7786
2022-02-06,18.7786
2022-02-07,18.6966
2022-02-08,19.0654
2022-02-09,19.2538
2022-02-10,18.9261
2022-02-11,18.347
2022-02-12,18.347
2022-02-13,18.347
2022-02-14,18.2924
2022-02-15,18.5792
2022-02-16,18.5136
2022-02-17,18.1804
2022-02-18,18.4071
2022-02-19,18.4071
2022-02-20,18.4071
2022-02-21,18.4071
2022-02-22,18.4098
2022-02-23,17.7269
2022-02-24,18.618
2022-02-25,19.107
2022-02-26,19.107
2022-02-27,19.107
2022-02-28,19.2546
2022-03-01,18.6945
2022-03-02,19.5032
2022-03-03,19.3967
2022-03-04,18.6863
2022-03-05,18.6863
2022-03-06,18.6863
2022-03-07,18.3338
2022-03-08,19.2273
2022-03-09,19.271
2022-03-10,19.2792
2022-03-11,19.4868
2022-03-12,19.4868
2022-03-13,19.4868
2022-03-14,19.0251
2022-03-15,19.23
2022-03-16,19.5224
2022-03-17,19.8994
2022-03-18,20.0114
2022-03-19,20.0114
2022-03-20,20.0114
2022-03-21,19.7355
2022-03-22,19.8858
2022-03-23,19.9158
2022-03-24,19.9486
2022-03-25,20.189
2022-03-26,20.189
2022-03-27,20.189
2022-03-28,19.8748
2022-03-29,19.9923
2022-03-30,19.7655
2022-03-31,17.277
2022-04-01,17.1554
2022-04-02,17.1554
2022-04-03,17.1554
2022-04-04,16.8285
2022-04-05,16.5639
2022-04-06,16.3208
2022-04-07,15.9632
2022-04-08,15.7748
2022-04-09,15.7748
2022-04-10,15.7748
2022-04-11,15.9489
2022-04-12,16.0395
2022-04-13,16.2326
2022-04-14,16.3541
2022-04-15,16.3541
2022-04-16,16.3541
2022-04-17,16.3541
2022-04-18,16.459
2022-04-19,16.8238
2022-04-20,16.9954
2022-04-21,16.7427
2022-04-22,16.1992
2022-04-23,16.1992
2022-04-24,16.1992
2022-04-25,15.4482
2022-04-26,15.2003
2022-04-27,15.1026
2022-04-28,15.4602
2022-04-29,15.3624
2022-04-30,15.3624
2022-05-01,15.3624
2022-05-02,15.1359
2022-05-03,15.751
2022-05-04,16.0466
2022-05-05,15.6246
2022-05-06,15.422
2022-05-07,15.422
2022-05-08,15.422
2022-05-09,15.1884
2022-05-10,15.2194
2022-05-11,14.9071
2022-05-12,14.9214
2022-05-13,15.1502
2022-05-14,15.1502
2022-05-15,15.1502
2022-05-16,15.0573
2022-05-17,15.3362
2022-05-18,14.981
2022-05-19,15.0763
2022-05-20,14.8665
2022-05-21,14.8665
2022-05-22,14.8665
2022-05-23,15.012
2022-05-24,14.8642
2022-05-25,15.1145
2022-05-26,15.3123
2022-05-27,15.5698
2022-05-28,15.5698
2022-05-29,15.5698
2022-05-30,15.5698
2022-05-31,15.4029
2022-06-01,15.4554
2022-06-02,15.6175
2022-06-03,15.6199
2022-06-04,15.6199
2022-06-05,15.6199
2022-06-06,15.6628
2022-06-07,15.7033
2022-06-08,15.4935
2022-06-09,15.4387
2022-06-10,14.7354
2022-06-11,14.7354
2022-06-12,14.7354
2022-06-13,14.2205
2022-06-14,14.5328
2022-06-15,14.4589
2022-06-16,13.6054
2022-06-17,13.5721
2022-06-18,13.5721
2022-06-19,13.5721
2022-06-20,13.5721
2022-06-21,13.5744
2022-06-22,13.7103
2022-06-23,13.6245
2022-06-24,13.9463
2022-06-25,13.9463
2022-06-26,13.9463
2022-06-27,13.9821
2022-06-28,13.8343
2022-06-29,13.6603
2022-06-30,12.5786
2022-07-01,12.6079
2022-07-02,12.6079
2022-07-03,12.6079
2022-07-04,12.6079
2022-07-05,12.4026
2022-07-06,12.1763
2022-07-07,12.411
2022-07-08,12.3754
2022-07-09,12.3754
2022-07-10,12.3754
2022-07-11,12.2916
2022-07-12,12.4005
2022-07-13,12.3691
2022-07-14,12.0905
2022-07-15,12.2036
2022-07-16,12.2036
2022-07-17,12.2036
2022-07-18,12.2874
2022-07-19,12.5471
2022-07-20,12.7294
2022-07-21,12.7064
2022-07-22,12.721
2022-07-23,12.721
2022-07-24,12.721
2022-07-25,12.8677
2022-07-26,12.8614
2022-07-27,13.0352
2022-07-28,13.4371
2022-07-29,13.9985
2022-07-30,13.9985
2022-07-31,13.9985
2022-08-01,13.8372
2022-08-02,13.7304
2022-08-03,13.7681
2022-08-04,13.7765
2022-08-05,13.8393
2022-08-06,13.8393
2022-08-07,13.8393
2022-08-08,13.722
2022-08-09,13.7094
2022-08-10,13.8498
2022-08-11,13.9168
2022-08-12,13.8833
2022-08-13,13.8833
2022-08-14,13.8833
2022-08-15,13.9755
2022-08-16,13.9545
2022-08-17,13.8267
2022-08-18,13.8791
2022-08-19,13.7178
2022-08-20,13.7178
2022-08-21,13.7178
2022-08-22,13.4937
2022-08-23,13.546
2022-08-24,13.6173
2022-08-25,13.8644
2022-08-26,13.5356
2022-08-27,13.5356
2022-08-28,13.5356
2022-08-29,13.4581
2022-08-30,13.1857
2022-08-31,13.1418
2022-09-01,13.0077
2022-09-02,12.9846
2022-09-03,12.9846
2022-09-04,12.9846
2022-09-05,12.9846
2022-09-06,13.0286
2022-09-07,13.2046
2022-09-08,13.2674
2022-09-09,13.4225
2022-09-10,13.4225
2022-09-11,13.4225
2022-09-12,13.5041
2022-09-13,13.0915
2022-09-14,13.0622
2022-09-15,13.0056
2022-09-16,12.8883
2022-09-17,12.8883
2022-09-18,12.8883
2022-09-19,13.1648
2022-09-20,13.0349
2022-09-21,12.9092
2022-09-22,12.6558
2022-09-23,12.3918
2022-09-24,12.3918
2022-09-25,12.3918
2022-09-26,12.2619
2022-09-27,12.2829
2022-09-28,12.5657
2022-09-29,12.484
2022-09-30,11.5666
2022-10-01,11.5666
2022-10-02,11.5666
2022-10-03,11.7882
2022-10-04,12.1461
2022-10-05,12.1215
2022-10-06,12.0363
2022-10-07,11.7522
2022-10-08,11.7522
2022-10-09,11.7522
2022-10-10,11.7295
2022-10-11,11.7238
2022-10-12,11.6253
2022-10-13,11.8223
2022-10-14,11.667
2022-10-15,11.667
2022-10-16,11.667
2022-10-17,11.9037
2022-10-18,12.0666
2022-10-19,11.9378
2022-10-20,11.7314
2022-10-21,11.9946
2022-10-22,11.9946
2022-10-23,11.9946
2022-10-24,12.1044
2022-10-25,12.2029
2022-10-26,12.2067
2022-10-27,12.458
2022-10-28,13.1939
2022-10-29,13.1939
2022-10-30,13.1939
2022-10-31,13.3802
2022-11-01,13.5723
2022-11-02,13.3536
2022-11-03,13.6769
2022-11-04,13.9203
2022-11-05,13.9203
2022-11-06,13.9203
2022-11-07,13.886
2022-11-08,13.945
2022-11-09,13.732
2022-11-10,14.0895
2022-11-11,14.1675
2022-11-12,14.1675
2022-11-13,14.1675
2022-11-14,14.1389
2022-11-15,14.1484
2022-11-16,14.04
2022-11-17,13.9697
2022-11-18,13.9811
2022-11-19,13.9811
2022-11-20,13.9811
2022-11-21,14.0895
2022-11-22,14.3006
2022-11-23,14.2872
2022-11-24,14.2872
2022-11-25,14.1732
2022-11-26,14.1732
2022-11-27,14.1732
2022-11-28,13.983
2022-11-29,13.8423
2022-11-30,14.1732
2022-12-01,14.293
2022-12-02,14.3538
2022-12-03,14.3538
2022-12-04,14.3538
2022-12-05,14.1389
2022-12-06,14.3329
2022-12-07,14.7056
2022-12-08,14.4622
2022-12-09,14.3424
2022-12-10,14.3424
2022-12-11,14.3424
2022-12-12,14.8634
2022-12-13,14.9395
2022-12-14,14.9832
2022-12-15,14.4945
2022-12-16,14.5097
2022-12-17,14.5097
2022-12-18,14.5097
2022-12-19,14.5287
2022-12-20,14.6371
2022-12-21,14.7417
2022-12-22,14.6086
2022-12-23,14.795
2022-12-24,14.795
2022-12-25,14.795
2022-12-26,14.795
2022-12-27,14.9033
2022-12-28,14.7588
2022-12-29,14.968
2022-12-30,13.058
2022-12-31,13.058
2023-01-01,13.058
2023-01-02,13.058
2023-01-03,13.0516
2023-01-04,13.0627
2023-01-05,13.1375
2023-01-06,13.4622
2023-01-07,13.4622
2023-01-08,13.4622
2023-01-09,13.3826
2023-01-10,13.5879
2023-01-11,13.4654
2023-01-12,13.4829
2023-01-13,13.3508
2023-01-14,13.3508
2023-01-15,13.3508
2023-01-16,13.3508
2023-01-17,13.4033
2023-01-18,13.424
2023-01-19,13.3842
2023-01-20,13.502
2023-01-21,13.502
2023-01-22,13.502
2023-01-23,13.6818
2023-01-24,13.7025
2023-01-25,13.6245
2023-01-26,13.8187
2023-01-27,13.9142
2023-01-28,13.9142
2023-01-29,13.9142
2023-01-30,13.7646
2023-01-31,13.9317
2023-02-01,14.0128
2023-02-02,13.9492
2023-02-03,13.9746
2023-02-04,13.9746
2023-02-05,13.9746
2023-02-06,13.8983
2023-02-07,13.9635
2023-02-08,13.9253
2023-02-09,13.7502
2023-02-10,13.7296
2023-02-11,13.7296
2023-02-12,13.7296
2023-02-13,13.8075
2023-02-14,13.7725
2023-02-15,13.903
2023-02-16,13.9237
2023-02-17,14.0224
2023-02-18,14.0224
2023-02-19,14.0224
2023-02-20,14.0224
2023-02-21,13.728
2023-02-22,13.6909
2023-02-23,14.0062
2023-02-24,14.3277
2023-02-25,14.3277
2023-02-26,14.3277
2023-02-27,14.3882
2023-02-28,14.6684
2023-03-01,14.5076
2023-03-02,14.6191
2023-03-03,14.7162
2023-03-04,14.7162
2023-03-05,14.7162
2023-03-06,14.6557
2023-03-07,14.6382
2023-03-08,14.5777
2023-03-09,14.315
2023-03-10,13.5731
2023-03-11,13.5731
2023-03-12,13.5731
2023-03-13,13.1082
2023-03-14,13.3264
2023-03-15,12.9634
2023-03-16,12.8806
2023-03-17,12.5049
2023-03-18,12.5049
