,CTXS US Equity
2020-06-25,30.6176
2020-06-26,30.9951
2020-06-27,30.9951
2020-06-28,30.9951
2020-06-29,31.4067
2020-06-30,30.1245
2020-07-01,30.4074
2020-07-02,30.5383
2020-07-03,30.5383
2020-07-04,30.5383
2020-07-05,30.5383
2020-07-06,30.5999
2020-07-07,30.5421
2020-07-08,30.4671
2020-07-09,31.0425
2020-07-10,30.9656
2020-07-11,30.9656
2020-07-12,30.9656
2020-07-13,30.3497
2020-07-14,31.2331
2020-07-15,30.6846
2020-07-16,30.8866
2020-07-17,31.6488
2020-07-18,31.6488
2020-07-19,31.6488
2020-07-20,33.9392
2020-07-21,33.5696
2020-07-22,33.8276
2020-07-23,29.6683
2020-07-24,29.0813
2020-07-25,29.0813
2020-07-26,29.0813
2020-07-27,28.987
2020-07-28,28.2229
2020-07-29,28.4654
2020-07-30,28.9273
2020-07-31,29.1514
2020-08-01,29.1514
2020-08-02,29.1514
2020-08-03,28.5909
2020-08-04,29.1283
2020-08-05,29.1283
2020-08-06,28.772
2020-08-07,28.8394
2020-08-08,28.8394
2020-08-09,28.8394
2020-08-10,28.1518
2020-08-11,27.7974
2020-08-12,27.9438
2020-08-13,28.1191
2020-08-14,27.9168
2020-08-15,27.9168
2020-08-16,27.9168
2020-08-17,28.25
2020-08-18,28.6949
2020-08-19,28.7142
2020-08-20,28.9106
2020-08-21,29.2419
2020-08-22,29.2419
2020-08-23,29.2419
2020-08-24,29.1591
2020-08-25,29.1803
2020-08-26,29.446
2020-08-27,29.0512
2020-08-28,29.396
2020-08-29,29.396
2020-08-30,29.396
2020-08-31,29.6213
2020-09-01,29.6271
2020-09-02,30.122
2020-09-03,28.7354
2020-09-04,28.069
2020-09-05,28.069
2020-09-06,28.069
2020-09-07,28.069
2020-09-08,28.3598
2020-09-09,28.9145
2020-09-10,27.6337
2020-09-11,27.1503
2020-09-12,27.1503
2020-09-13,27.1503
2020-09-14,27.7339
2020-09-15,27.834
2020-09-16,27.6819
2020-09-17,27.4527
2020-09-18,27.4623
2020-09-19,27.4623
2020-09-20,27.4623
2020-09-21,27.5066
2020-09-22,28.0805
2020-09-23,27.3005
2020-09-24,27.4354
2020-09-25,27.8745
2020-09-26,27.8745
2020-09-27,27.8745
2020-09-28,28.2963
2020-09-29,28.0324
2020-09-30,27.3403
2020-10-01,27.6196
2020-10-02,26.8116
2020-10-03,26.8116
2020-10-04,26.8116
2020-10-05,26.9503
2020-10-06,26.521
2020-10-07,26.5528
2020-10-08,26.9278
2020-10-09,27.6628
2020-10-10,27.6628
2020-10-11,27.6628
2020-10-12,28.7539
2020-10-13,28.5252
2020-10-14,27.9402
2020-10-15,27.5653
2020-10-16,27.4434
2020-10-17,27.4434
2020-10-18,27.4434
2020-10-19,26.8022
2020-10-20,27.1547
2020-10-21,27.0872
2020-10-22,25.2667
2020-10-23,24.5289
2020-10-24,24.5289
2020-10-25,24.5289
2020-10-26,24.7361
2020-10-27,23.9205
2020-10-28,23.0487
2020-10-29,22.88
2020-10-30,22.6879
2020-10-31,22.6879
2020-11-01,22.6879
2020-11-02,22.9047
2020-11-03,23.1924
2020-11-04,23.3606
2020-11-05,23.8371
2020-11-06,23.7381
2020-11-07,23.7381
2020-11-08,23.7381
2020-11-09,22.9458
2020-11-10,22.8505
2020-11-11,22.9925
2020-11-12,23.0822
2020-11-13,23.6204
2020-11-14,23.6204
2020-11-15,23.6204
2020-11-16,23.6615
2020-11-17,23.8857
2020-11-18,23.7568
2020-11-19,24.0894
2020-11-20,24.0352
2020-11-21,24.0352
2020-11-22,24.0352
2020-11-23,23.9754
2020-11-24,24.3361
2020-11-25,24.209
2020-11-26,24.209
2020-11-27,24.4015
2020-11-28,24.4015
2020-11-29,24.4015
2020-11-30,24.678
2020-12-01,24.9901
2020-12-02,25.3115
2020-12-03,25.4161
2020-12-04,25.9132
2020-12-05,25.9132
2020-12-06,25.9132
2020-12-07,26.0702
2020-12-08,25.9786
2020-12-09,26.1543
2020-12-10,26.3131
2020-12-11,25.9356
2020-12-12,25.9356
2020-12-13,25.9356
2020-12-14,25.5208
2020-12-15,25.3377
2020-12-16,25.6796
2020-12-17,25.9525
2020-12-18,26.3094
2020-12-19,26.3094
2020-12-20,26.3094
2020-12-21,26.0216
2020-12-22,26.3225
2020-12-23,26.1449
2020-12-24,26.2944
2020-12-25,26.2944
2020-12-26,26.2944
2020-12-27,26.2944
2020-12-28,26.3785
2020-12-29,25.8347
2020-12-30,25.4946
2020-12-31,28.1174
2021-01-01,28.1174
2021-01-02,28.1174
2021-01-03,28.1174
2021-01-04,27.7595
2021-01-05,27.6179
2021-01-06,27.2417
2021-01-07,27.7817
2021-01-08,28.2691
2021-01-09,28.2691
2021-01-10,28.2691
2021-01-11,28.0264
2021-01-12,28.7322
2021-01-13,28.3965
2021-01-14,28.4997
2021-01-15,28.5017
2021-01-16,28.5017
2021-01-17,28.5017
2021-01-18,28.5017
2021-01-19,29.1812
2021-01-20,28.619
2021-01-21,27.5613
2021-01-22,27.4399
2021-01-23,27.4399
2021-01-24,27.4399
2021-01-25,28.4269
2021-01-26,29.9376
2021-01-27,31.0236
2021-01-28,29.3915
2021-01-29,28.7666
2021-01-30,28.7666
2021-01-31,28.7666
2021-02-01,28.6048
2021-02-02,28.7282
2021-02-03,28.5806
2021-02-04,28.6109
2021-02-05,28.4653
2021-02-06,28.4653
2021-02-07,28.4653
2021-02-08,28.8851
2021-02-09,29.2931
2021-02-10,29.4628
2021-02-11,29.6365
2021-02-12,29.6142
2021-02-13,29.6142
2021-02-14,29.6142
2021-02-15,29.6142
2021-02-16,29.4143
2021-02-17,28.8871
2021-02-18,28.4852
2021-02-19,28.6609
2021-02-20,28.6609
2021-02-21,28.6609
2021-02-22,29.0931
2021-02-23,29.4385
2021-02-24,29.4769
2021-02-25,29.8526
2021-02-26,28.7861
2021-02-27,28.7861
2021-02-28,28.7861
2021-03-01,29.8102
2021-03-02,29.4203
2021-03-03,28.5135
2021-03-04,28.2832
2021-03-05,29.1679
2021-03-06,29.1679
2021-03-07,29.1679
2021-03-08,28.3378
2021-03-09,28.5519
2021-03-10,28.4226
2021-03-11,29.1154
2021-03-12,28.7659
2021-03-13,28.7659
2021-03-14,28.7659
2021-03-15,29.0669
2021-03-16,29.3093
2021-03-17,28.7599
2021-03-18,28.366
2021-03-19,28.7841
2021-03-20,28.7841
2021-03-21,28.7841
2021-03-22,29.6264
2021-03-23,29.7516
2021-03-24,29.079
2021-03-25,29.0911
2021-03-26,29.4042
2021-03-27,29.4042
2021-03-28,29.4042
2021-03-29,29.8485
2021-03-30,29.7576
2021-03-31,40.8926
2021-04-01,40.8828
2021-04-02,40.8828
2021-04-03,40.8828
2021-04-04,40.8828
2021-04-05,41.4169
2021-04-06,41.2914
2021-04-07,41.4636
2021-04-08,41.4858
2021-04-09,41.38
2021-04-10,41.38
2021-04-11,41.38
2021-04-12,41.311
2021-04-13,40.5579
2021-04-14,40.2527
2021-04-15,40.5161
2021-04-16,41.2647
2021-04-17,41.2647
2021-04-18,41.2647
2021-04-19,40.8546
2021-04-20,40.6732
2021-04-21,41.5132
2021-04-22,41.215
2021-04-23,41.2597
2021-04-24,41.2597
2021-04-25,41.2597
2021-04-26,41.2895
2021-04-27,41.2249
2021-04-28,40.7701
2021-04-29,38.163
2021-04-30,37.1266
2021-05-01,37.1266
2021-05-02,37.1266
2021-05-03,37.0148
2021-05-04,35.971
2021-05-05,35.966
2021-05-06,36.5905
2021-05-07,36.4265
2021-05-08,36.4265
2021-05-09,36.4265
2021-05-10,35.994
2021-05-11,35.9816
2021-05-12,35.3752
2021-05-13,35.3553
2021-05-14,35.6014
2021-05-15,35.6014
2021-05-16,35.6014
2021-05-17,35.3926
2021-05-18,35.1267
2021-05-19,35.0248
2021-05-20,35.1217
2021-05-21,35.1291
2021-05-22,35.1291
2021-05-23,35.1291
2021-05-24,35.1366
2021-05-25,34.985
2021-05-26,34.8856
2021-05-27,34.5998
2021-05-28,34.9179
2021-05-29,34.9179
2021-05-30,34.9179
2021-05-31,34.9179
2021-06-01,34.647
2021-06-02,34.9005
2021-06-03,35.3131
2021-06-04,35.9568
2021-06-05,35.9568
2021-06-06,35.9568
2021-06-07,35.4398
2021-06-08,35.7828
2021-06-09,35.6908
2021-06-10,35.835
2021-06-11,36.2724
2021-06-12,36.2724
2021-06-13,36.2724
2021-06-14,36.3345
2021-06-15,36.1407
2021-06-16,35.5765
2021-06-17,35.7008
2021-06-18,35.1291
2021-06-19,35.1291
2021-06-20,35.1291
2021-06-21,35.1913
2021-06-22,34.8756
2021-06-23,34.5153
2021-06-24,34.8085
2021-06-25,35.1664
2021-06-26,35.1664
2021-06-27,35.1664
2021-06-28,35.5169
2021-06-29,35.6436
2021-06-30,40.1887
2021-07-01,40.2253
2021-07-02,40.6565
2021-07-03,40.6565
2021-07-04,40.6565
2021-07-05,40.6565
2021-07-06,39.8477
2021-07-07,40.1746
2021-07-08,40.0759
2021-07-09,39.8787
2021-07-10,39.8787
2021-07-11,39.8787
2021-07-12,39.2587
2021-07-13,39.1488
2021-07-14,39.7688
2021-07-15,39.5461
2021-07-16,39.8984
2021-07-17,39.8984
2021-07-18,39.8984
2021-07-19,39.2502
2021-07-20,39.47
2021-07-21,39.2784
2021-07-22,39.4052
2021-07-23,39.5292
2021-07-24,39.5292
2021-07-25,39.5292
2021-07-26,39.4841
2021-07-27,39.4672
2021-07-28,39.4221
2021-07-29,35.0399
2021-07-30,35.548
2021-07-31,35.548
2021-08-01,35.548
2021-08-02,36.3431
2021-08-03,36.1824
2021-08-04,35.5987
2021-08-05,35.689
2021-08-06,35.7284
2021-08-07,35.7284
2021-08-08,35.7284
2021-08-09,35.7538
2021-08-10,35.5818
2021-08-11,35.9737
2021-08-12,35.9258
2021-08-13,35.9314
2021-08-14,35.9314
2021-08-15,35.9314
2021-08-16,35.9484
2021-08-17,36.0527
2021-08-18,36.0273
2021-08-19,36.0358
2021-08-20,36.2444
2021-08-21,36.2444
2021-08-22,36.2444
2021-08-23,36.0132
2021-08-24,36.0668
2021-08-25,35.7961
2021-08-26,35.5536
2021-08-27,35.8356
2021-08-28,35.8356
2021-08-29,35.8356
2021-08-30,36.0865
2021-08-31,36.1457
2021-09-01,36.0668
2021-09-02,36.4277
2021-09-03,36.1119
2021-09-04,36.1119
2021-09-05,36.1119
2021-09-06,36.1119
2021-09-07,36.3234
2021-09-08,37.1946
2021-09-09,37.6768
2021-09-10,37.471
2021-09-11,37.471
2021-09-12,37.471
2021-09-13,37.8234
2021-09-14,38.0377
2021-09-15,38.8526
2021-09-16,38.424
2021-09-17,38.5988
2021-09-18,38.5988
2021-09-19,38.5988
2021-09-20,38.2407
2021-09-21,37.7868
2021-09-22,37.8854
2021-09-23,38.4832
2021-09-24,38.2097
2021-09-25,38.2097
2021-09-26,38.2097
2021-09-27,37.8657
2021-09-28,37.3102
2021-09-29,37.6345
2021-09-30,41.3316
2021-10-01,41.6635
2021-10-02,41.6635
2021-10-03,41.6635
2021-10-04,40.9622
2021-10-05,41.0498
2021-10-06,40.8901
2021-10-07,40.3422
2021-10-08,38.4979
2021-10-09,38.4979
2021-10-10,38.4979
2021-10-11,37.3582
2021-10-12,36.1903
2021-10-13,37.1954
2021-10-14,37.6807
2021-10-15,38.2662
2021-10-16,38.2662
2021-10-17,38.2662
2021-10-18,39.1868
2021-10-19,39.1242
2021-10-20,38.7985
2021-10-21,39.0866
2021-10-22,38.9895
2021-10-23,38.9895
2021-10-24,38.9895
2021-10-25,38.5793
2021-10-26,37.9594
2021-10-27,37.4521
2021-10-28,37.5054
2021-10-29,37.3739
2021-10-30,37.3739
2021-10-31,37.3739
2021-11-01,37.3832
2021-11-02,37.6431
2021-11-03,37.2079
2021-11-04,37.4897
2021-11-05,35.6423
2021-11-06,35.6423
2021-11-07,35.6423
2021-11-08,36.4788
2021-11-09,36.1142
2021-11-10,35.7024
2021-11-11,35.1742
2021-11-12,35.9035
2021-11-13,35.9035
2021-11-14,35.9035
2021-11-15,35.1114
2021-11-16,35.5012
2021-11-17,35.0391
2021-11-18,34.3475
2021-11-19,34.4638
2021-11-20,34.4638
2021-11-21,34.4638
2021-11-22,34.5644
2021-11-23,34.1212
2021-11-24,34.3506
2021-11-25,34.3506
2021-11-26,33.7722
2021-11-27,33.7722
2021-11-28,33.7722
2021-11-29,33.6056
2021-11-30,32.9958
2021-12-01,32.4582
2021-12-02,32.892
2021-12-03,32.6248
2021-12-04,32.6248
2021-12-05,32.6248
2021-12-06,32.914
2021-12-07,33.1309
2021-12-08,33.7125
2021-12-09,33.373
2021-12-10,33.3353
2021-12-11,33.3353
2021-12-12,33.3353
2021-12-13,34.1274
2021-12-14,33.8477
2021-12-15,34.0331
2021-12-16,34.3444
2021-12-17,33.9671
2021-12-18,33.9671
2021-12-19,33.9671
2021-12-20,34.008
2021-12-21,37.5916
2021-12-22,37.3621
2021-12-23,38.4812
2021-12-24,38.4812
2021-12-25,38.4812
2021-12-26,38.4812
2021-12-27,37.6231
2021-12-28,37.9217
2021-12-29,38.192
2021-12-30,37.8054
2021-12-31,62.6308
2022-01-01,62.6308
2022-01-02,62.6308
2022-01-03,64.5653
2022-01-04,65.1504
2022-01-05,64.0171
2022-01-06,62.478
2022-01-07,63.2264
2022-01-08,63.2264
2022-01-09,63.2264
2022-01-10,64.0171
2022-01-11,64.4968
2022-01-12,63.8063
2022-01-13,62.7521
2022-01-14,63.2686
2022-01-15,63.2686
2022-01-16,63.2686
2022-01-17,63.2686
2022-01-18,66.0095
2022-01-19,67.9598
2022-01-20,66.758
2022-01-21,66.0728
2022-01-22,66.0728
2022-01-23,66.0728
2022-01-24,68.8243
2022-01-25,66.2098
2022-01-26,66.7897
2022-01-27,65.8567
2022-01-28,68.4079
2022-01-29,68.4079
2022-01-30,68.4079
2022-01-31,66.5871
2022-02-01,66.8089
2022-02-02,66.6663
2022-02-03,66.7508
2022-02-04,66.8089
2022-02-05,66.8089
2022-02-06,66.8089
2022-02-07,66.4816
2022-02-08,66.7033
2022-02-09,66.8458
2022-02-10,66.698
2022-02-11,66.6135
2022-02-12,66.6135
2022-02-13,66.6135
2022-02-14,66.5977
2022-02-15,66.6874
2022-02-16,66.8662
2022-02-17,66.7176
2022-02-18,66.8291
2022-02-19,66.8291
2022-02-20,66.8291
2022-02-21,66.8291
2022-02-22,66.8237
2022-02-23,66.7601
2022-02-24,67.0042
2022-02-25,67.2111
2022-02-26,67.2111
2022-02-27,67.2111
2022-02-28,67.158
2022-03-01,67.2429
2022-03-02,67.0042
2022-03-03,66.9033
2022-03-04,66.6274
2022-03-05,66.6274
2022-03-06,66.6274
2022-03-07,66.4842
2022-03-08,66.6221
2022-03-09,66.8503
2022-03-10,66.6009
2022-03-11,66.3727
2022-03-12,66.3727
2022-03-13,66.3727
2022-03-14,66.1021
2022-03-15,66.0915
2022-03-16,66.447
2022-03-17,66.5761
2022-03-18,66.3793
2022-03-19,66.3793
2022-03-20,66.3793
2022-03-21,66.2835
2022-03-22,66.4644
2022-03-23,66.5815
2022-03-24,66.4431
2022-03-25,66.5602
2022-03-26,66.5602
2022-03-27,66.5602
2022-03-28,66.5283
2022-03-29,66.7677
2022-03-30,66.7784
2022-03-31,64.2165
2022-04-01,64.5254
2022-04-02,64.5254
2022-04-03,64.5254
2022-04-04,64.4887
2022-04-05,64.4783
2022-04-06,64.4207
2022-04-07,64.4207
2022-04-08,64.4207
2022-04-09,64.4207
2022-04-10,64.4207
2022-04-11,64.3421
2022-04-12,64.2322
2022-04-13,64.7924
2022-04-14,64.918
2022-04-15,64.918
2022-04-16,64.918
2022-04-17,64.918
2022-04-18,64.8028
2022-04-19,64.7609
2022-04-20,64.7138
2022-04-21,64.562
2022-04-22,64.5306
2022-04-23,64.5306
2022-04-24,64.5306
2022-04-25,64.4207
2022-04-26,64.1484
2022-04-27,64.1432
2022-04-28,64.117
2022-04-29,63.7977
2022-04-30,63.7977
2022-05-01,63.7977
2022-05-02,63.7453
2022-05-03,64.3893
2022-05-04,64.6353
2022-05-05,64.7594
2022-05-06,64.5488
2022-05-07,64.5488
2022-05-08,64.5488
2022-05-09,64.0331
2022-05-10,64.1752
2022-05-11,64.0647
2022-05-12,63.9331
2022-05-13,63.5752
2022-05-14,63.5752
2022-05-15,63.5752
2022-05-16,63.6436
2022-05-17,64.4383
2022-05-18,63.8541
2022-05-19,63.7384
2022-05-20,63.6384
2022-05-21,63.6384
2022-05-22,63.6384
2022-05-23,63.9068
2022-05-24,63.7699
2022-05-25,63.8331
2022-05-26,64.2489
2022-05-27,64.5225
2022-05-28,64.5225
2022-05-29,64.5225
2022-05-30,64.5225
2022-05-31,64.3857
2022-06-01,64.4646
2022-06-02,64.733
2022-06-03,64.7646
2022-06-04,64.7646
2022-06-05,64.7646
2022-06-06,63.6752
2022-06-07,63.3752
2022-06-08,63.3594
2022-06-09,63.5226
2022-06-10,62.9384
2022-06-11,62.9384
2022-06-12,62.9384
2022-06-13,61.5964
2022-06-14,60.028
2022-06-15,60.1859
2022-06-16,58.6334
2022-06-17,61.3595
2022-06-18,61.3595
2022-06-19,61.3595
2022-06-20,61.3595
2022-06-21,62.77
2022-06-22,62.6489
2022-06-23,63.191
2022-06-24,62.2279
2022-06-25,62.2279
2022-06-26,62.2279
2022-06-27,62.3174
2022-06-28,61.9964
2022-06-29,62.3595
2022-06-30,45.2526
2022-07-01,45.5449
2022-07-02,45.5449
2022-07-03,45.5449
2022-07-04,45.5449
2022-07-05,45.9948
2022-07-06,45.5026
2022-07-07,46.1448
2022-07-08,46.041
2022-07-09,46.041
2022-07-10,46.041
2022-07-11,46.6294
2022-07-12,47.1409
2022-07-13,47.214
2022-07-14,47.2448
2022-07-15,47.314
2022-07-16,47.314
2022-07-17,47.314
2022-07-18,47.1755
2022-07-19,47.3294
2022-07-20,47.0755
2022-07-21,46.9986
2022-07-22,46.9102
2022-07-23,46.9102
2022-07-24,46.9102
2022-07-25,46.8217
2022-07-26,46.8192
2022-07-27,47.0582
2022-07-28,47.1276
2022-07-29,46.9773
2022-07-30,46.9773
2022-07-31,46.9773
2022-08-01,46.9233
2022-08-02,47.1855
2022-08-03,47.1585
2022-08-04,47.2047
2022-08-05,47.3975
2022-08-06,47.3975
2022-08-07,47.3975
2022-08-08,47.3165
2022-08-09,47.2818
2022-08-10,47.4669
2022-08-11,47.3782
2022-08-12,47.5478
2022-08-13,47.5478
2022-08-14,47.5478
2022-08-15,47.6674
2022-08-16,47.6751
2022-08-17,47.6404
2022-08-18,47.6635
2022-08-19,47.5016
2022-08-20,47.5016
2022-08-21,47.5016
2022-08-22,47.5787
2022-08-23,47.5864
2022-08-24,47.4669
2022-08-25,47.4746
2022-08-26,47.3782
2022-08-27,47.3782
2022-08-28,47.3782
2022-08-29,47.2934
2022-08-30,47.4322
2022-08-31,47.5016
2022-09-01,47.571
2022-09-02,47.5247
2022-09-03,47.5247
2022-09-04,47.5247
2022-09-05,47.5247
2022-09-06,47.5016
2022-09-07,47.7483
2022-09-08,47.8601
2022-09-09,47.8524
2022-09-10,47.8524
2022-09-11,47.8524
2022-09-12,47.8485
2022-09-13,47.7946
2022-09-14,47.837
2022-09-15,47.8254
2022-09-16,47.7946
2022-09-17,47.7946
2022-09-18,47.7946
2022-09-19,47.8678
2022-09-20,47.8678
2022-09-21,47.8794
2022-09-22,47.9025
2022-09-23,47.8794
2022-09-24,47.8794
2022-09-25,47.8794
2022-09-26,47.8987
2022-09-27,47.8987
2022-09-28,47.9218
2022-09-29,47.9372
2022-09-30,47.9372
2022-10-01,47.9372
2022-10-02,47.9372
2022-10-03,47.9372
2022-10-04,47.9372
2022-10-05,47.9372
2022-10-06,47.9372
2022-10-07,47.9372
2022-10-08,47.9372
2022-10-09,47.9372
2022-10-10,47.9372
2022-10-11,47.9372
2022-10-12,47.9372
2022-10-13,47.9372
2022-10-14,47.9372
2022-10-15,47.9372
2022-10-16,47.9372
2022-10-17,47.9372
2022-10-18,47.9372
2022-10-19,47.9372
2022-10-20,47.9372
2022-10-21,47.9372
2022-10-22,47.9372
2022-10-23,47.9372
2022-10-24,47.9372
2022-10-25,47.9372
2022-10-26,47.9372
2022-10-27,47.9372
2022-10-28,47.9372
2022-10-29,47.9372
2022-10-30,47.9372
2022-10-31,47.9372
2022-11-01,47.9372
2022-11-02,47.9372
2022-11-03,47.9372
2022-11-04,47.9372
2022-11-05,47.9372
2022-11-06,47.9372
2022-11-07,47.9372
2022-11-08,47.9372
2022-11-09,47.9372
2022-11-10,47.9372
2022-11-11,47.9372
2022-11-12,47.9372
2022-11-13,47.9372
2022-11-14,47.9372
2022-11-15,47.9372
2022-11-16,47.9372
2022-11-17,47.9372
2022-11-18,47.9372
2022-11-19,47.9372
2022-11-20,47.9372
2022-11-21,47.9372
2022-11-22,47.9372
2022-11-23,47.9372
2022-11-24,47.9372
2022-11-25,47.9372
2022-11-26,47.9372
2022-11-27,47.9372
2022-11-28,47.9372
2022-11-29,47.9372
2022-11-30,47.9372
2022-12-01,47.9372
2022-12-02,47.9372
2022-12-03,47.9372
2022-12-04,47.9372
2022-12-05,47.9372
2022-12-06,47.9372
2022-12-07,47.9372
2022-12-08,47.9372
2022-12-09,47.9372
2022-12-10,47.9372
2022-12-11,47.9372
2022-12-12,47.9372
2022-12-13,47.9372
2022-12-14,47.9372
2022-12-15,47.9372
2022-12-16,47.9372
2022-12-17,47.9372
2022-12-18,47.9372
2022-12-19,47.9372
2022-12-20,47.9372
2022-12-21,47.9372
2022-12-22,47.9372
2022-12-23,47.9372
2022-12-24,47.9372
2022-12-25,47.9372
2022-12-26,47.9372
2022-12-27,47.9372
2022-12-28,47.9372
2022-12-29,47.9372
2022-12-30,47.9372
2022-12-31,47.9372
2023-01-01,47.9372
2023-01-02,47.9372
2023-01-03,47.9372
2023-01-04,47.9372
2023-01-05,47.9372
2023-01-06,47.9372
2023-01-07,47.9372
2023-01-08,47.9372
2023-01-09,47.9372
2023-01-10,47.9372
2023-01-11,47.9372
2023-01-12,47.9372
2023-01-13,47.9372
2023-01-14,47.9372
2023-01-15,47.9372
2023-01-16,47.9372
2023-01-17,47.9372
2023-01-18,47.9372
2023-01-19,47.9372
2023-01-20,47.9372
2023-01-21,47.9372
2023-01-22,47.9372
2023-01-23,47.9372
2023-01-24,47.9372
2023-01-25,47.9372
2023-01-26,47.9372
2023-01-27,47.9372
2023-01-28,47.9372
2023-01-29,47.9372
2023-01-30,47.9372
2023-01-31,47.9372
2023-02-01,47.9372
2023-02-02,47.9372
2023-02-03,47.9372
2023-02-04,47.9372
2023-02-05,47.9372
2023-02-06,47.9372
2023-02-07,47.9372
2023-02-08,47.9372
2023-02-09,47.9372
2023-02-10,47.9372
2023-02-11,47.9372
2023-02-12,47.9372
2023-02-13,47.9372
2023-02-14,47.9372
2023-02-15,47.9372
2023-02-16,47.9372
2023-02-17,47.9372
2023-02-18,47.9372
2023-02-19,47.9372
2023-02-20,47.9372
2023-02-21,47.9372
2023-02-22,47.9372
2023-02-23,47.9372
2023-02-24,47.9372
2023-02-25,47.9372
2023-02-26,47.9372
2023-02-27,47.9372
2023-02-28,47.9372
2023-03-01,47.9372
2023-03-02,47.9372
2023-03-03,47.9372
2023-03-04,47.9372
2023-03-05,47.9372
2023-03-06,47.9372
2023-03-07,47.9372
2023-03-08,47.9372
2023-03-09,47.9372
2023-03-10,47.9372
2023-03-11,47.9372
2023-03-12,47.9372
2023-03-13,47.9372
2023-03-14,47.9372
2023-03-15,47.9372
