,2336307D US Equity
2020-07-01,12.6428
2020-07-02,12.6634
2020-07-03,12.6634
2020-07-04,12.6634
2020-07-05,12.6634
2020-07-06,12.8285
2020-07-07,12.4802
2020-07-08,12.6505
2020-07-09,12.2739
2020-07-10,12.4854
2020-07-11,12.4854
2020-07-12,12.4854
2020-07-13,12.4957
2020-07-14,12.2816
2020-07-15,12.7666
2020-07-16,12.6066
2020-07-17,12.506
2020-07-18,12.506
2020-07-19,12.506
2020-07-20,12.3977
2020-07-21,12.7073
2020-07-22,12.6608
2020-07-23,12.568
2020-07-24,12.4106
2020-07-25,12.4106
2020-07-26,12.4106
2020-07-27,12.5731
2020-07-28,12.3177
2020-07-29,12.4957
2020-07-30,12.1655
2020-07-31,12.2119
2020-08-01,12.2119
2020-08-02,12.2119
2020-08-03,12.4181
2020-08-04,12.3494
2020-08-05,12.5912
2020-08-06,12.52
2020-08-07,12.7236
2020-08-08,12.7236
2020-08-09,12.7236
2020-08-10,12.9528
2020-08-11,13.0037
2020-08-12,12.9298
2020-08-13,12.7593
2020-08-14,12.7898
2020-08-15,12.7898
2020-08-16,12.7898
2020-08-17,12.9451
2020-08-18,12.8789
2020-08-19,12.9044
2020-08-20,12.7185
2020-08-21,12.7898
2020-08-22,12.7898
2020-08-23,12.7898
2020-08-24,13.0877
2020-08-25,13.0037
2020-08-26,13.0875
2020-08-27,13.6768
2020-08-28,13.6053
2020-08-29,13.6053
2020-08-30,13.6053
2020-08-31,13.4752
2020-09-01,13.6028
2020-09-02,13.6819
2020-09-03,13.5007
2020-09-04,13.2482
2020-09-05,13.2482
2020-09-06,13.2482
2020-09-07,13.2482
2020-09-08,12.8171
2020-09-09,12.8273
2020-09-10,12.5441
2020-09-11,12.7584
2020-09-12,12.7584
2020-09-13,12.7584
2020-09-14,12.9013
2020-09-15,12.789
2020-09-16,13.039
2020-09-17,12.9293
2020-09-18,12.8477
2020-09-19,12.8477
2020-09-20,12.8477
2020-09-21,12.488
2020-09-22,12.437
2020-09-23,12.2865
2020-09-24,12.2125
2020-09-25,12.4064
2020-09-26,12.4064
2020-09-27,12.4064
2020-09-28,12.812
2020-09-29,12.7304
2020-09-30,12.7431
2020-10-01,12.8349
2020-10-02,13.0518
2020-10-03,13.0518
2020-10-04,13.0518
2020-10-05,13.2686
2020-10-06,13.2559
2020-10-07,13.4548
2020-10-08,18.4828
2020-10-09,18.4563
2020-10-10,18.4563
2020-10-11,18.4563
2020-10-12,18.7354
2020-10-13,18.6663
2020-10-14,18.6868
2020-10-15,18.7943
2020-10-16,18.8737
2020-10-17,18.8737
2020-10-18,18.8737
2020-10-19,18.7559
2020-10-20,18.82
2020-10-21,18.6612
2020-10-22,18.8814
2020-10-23,18.9045
2020-10-24,18.9045
2020-10-25,18.9045
2020-10-26,18.6612
2020-10-27,18.4
2020-10-28,18.2463
2020-10-29,18.2975
2020-10-30,29.0716
2020-10-31,29.0716
2020-11-01,29.0716
2020-11-02,29.3151
2020-11-03,29.7107
2020-11-04,29.8895
2020-11-05,29.9694
2020-11-06,29.8667
2020-11-07,29.8667
2020-11-08,29.8667
2020-11-09,30.7911
2020-11-10,30.7758
2020-11-11,30.928
2020-11-12,30.7644
2020-11-13,31.0155
2020-11-14,31.0155
2020-11-15,31.0155
2020-11-16,31.3579
2020-11-17,31.529
2020-11-18,31.51
2020-11-19,31.4644
2020-11-20,31.3046
2020-11-21,31.3046
2020-11-22,31.3046
2020-11-23,31.841
2020-11-24,32.3644
2020-11-25,32.3189
2020-11-26,32.3189
2020-11-27,32.3719
2020-11-28,32.3719
2020-11-29,32.3719
2020-11-30,31.7125
2020-12-01,32.281
2020-12-02,32.5311
2020-12-03,30.9621
2020-12-04,31.1857
2020-12-05,31.1857
2020-12-06,31.1857
2020-12-07,31.0568
2020-12-08,31.0227
2020-12-09,31.2198
2020-12-10,31.1857
2020-12-11,30.9204
2020-12-12,30.9204
2020-12-13,30.9204
2020-12-14,30.6248
2020-12-15,31.0568
2020-12-16,31.1554
2020-12-17,31.2463
2020-12-18,31.072
2020-12-19,31.072
2020-12-20,31.072
2020-12-21,31.9323
2020-12-22,31.6481
2020-12-23,31.9967
2020-12-24,31.9854
2020-12-25,31.9854
2020-12-26,31.9854
2020-12-27,31.9854
2020-12-28,31.9437
2020-12-29,31.9209
2020-12-30,31.9247
2020-12-31,32.0725
2021-01-01,32.0725
2021-01-02,32.0725
2021-01-03,32.0725
2021-01-04,31.9967
2021-01-05,32.2886
2021-01-06,33.2247
2021-01-07,33.471
2021-01-08,33.5582
2021-01-09,33.5582
2021-01-10,33.5582
2021-01-11,33.7401
2021-01-12,33.6984
2021-01-13,33.6188
2021-01-14,33.8462
2021-01-15,33.5468
2021-01-16,33.5468
2021-01-17,33.5468
2021-01-18,33.5468
2021-01-19,33.5051
2021-01-20,33.5013
2021-01-21,33.4331
2021-01-22,33.3422
2021-01-23,33.3422
2021-01-24,33.3422
2021-01-25,32.967
2021-01-26,32.7054
2021-01-27,32.027
2021-01-28,32.2128
2021-01-29,36.0356
2021-01-30,36.0356
2021-01-31,36.0356
2021-02-01,36.1605
2021-02-02,37.1112
2021-02-03,37.0055
2021-02-04,37.5049
2021-02-05,37.745
2021-02-06,37.745
2021-02-07,37.745
2021-02-08,38.0427
2021-02-09,38.0235
2021-02-10,38.0475
2021-02-11,37.9082
2021-02-12,38.1195
2021-02-13,38.1195
2021-02-14,38.1195
2021-02-15,38.1195
2021-02-16,38.5901
2021-02-17,38.3068
2021-02-18,38.1195
2021-02-19,38.47
2021-02-20,38.47
2021-02-21,38.47
2021-02-22,38.931
2021-02-23,39.0942
2021-02-24,40.5753
2021-02-25,40.0981
2021-02-26,39.7439
2021-02-27,39.7439
2021-02-28,39.7439
2021-03-01,39.7439
2021-03-02,39.7439
2021-03-03,39.7439
2021-03-04,39.7439
2021-03-05,39.7439
2021-03-06,39.7439
2021-03-07,39.7439
2021-03-08,39.7439
2021-03-09,39.7439
2021-03-10,39.7439
2021-03-11,39.7439
2021-03-12,39.7439
2021-03-13,39.7439
2021-03-14,39.7439
2021-03-15,39.7439
2021-03-16,39.7439
2021-03-17,39.7439
2021-03-18,39.7439
2021-03-19,39.7439
2021-03-20,39.7439
2021-03-21,39.7439
2021-03-22,39.7439
2021-03-23,39.7439
2021-03-24,39.7439
2021-03-25,39.7439
2021-03-26,39.7439
2021-03-27,39.7439
2021-03-28,39.7439
2021-03-29,39.7439
2021-03-30,39.7439
2021-03-31,39.7439
2021-04-01,39.7439
2021-04-02,39.7439
2021-04-03,39.7439
2021-04-04,39.7439
2021-04-05,39.7439
2021-04-06,39.7439
2021-04-07,39.7439
2021-04-08,39.7439
2021-04-09,39.7439
2021-04-10,39.7439
2021-04-11,39.7439
2021-04-12,39.7439
2021-04-13,39.7439
2021-04-14,39.7439
2021-04-15,39.7439
2021-04-16,39.7439
2021-04-17,39.7439
2021-04-18,39.7439
2021-04-19,39.7439
2021-04-20,39.7439
2021-04-21,39.7439
2021-04-22,39.7439
2021-04-23,39.7439
2021-04-24,39.7439
2021-04-25,39.7439
2021-04-26,39.7439
2021-04-27,39.7439
2021-04-28,39.7439
2021-04-29,39.7439
2021-04-30,39.7439
2021-05-01,39.7439
2021-05-02,39.7439
2021-05-03,39.7439
2021-05-04,39.7439
2021-05-05,39.7439
2021-05-06,39.7439
2021-05-07,39.7439
2021-05-08,39.7439
2021-05-09,39.7439
2021-05-10,39.7439
2021-05-11,39.7439
2021-05-12,39.7439
2021-05-13,39.7439
2021-05-14,39.7439
2021-05-15,39.7439
2021-05-16,39.7439
2021-05-17,39.7439
2021-05-18,39.7439
2021-05-19,39.7439
2021-05-20,39.7439
2021-05-21,39.7439
2021-05-22,39.7439
2021-05-23,39.7439
2021-05-24,39.7439
2021-05-25,39.7439
2021-05-26,39.7439
2021-05-27,39.7439
2021-05-28,39.7439
2021-05-29,39.7439
2021-05-30,39.7439
2021-05-31,39.7439
2021-06-01,39.7439
2021-06-02,39.7439
2021-06-03,39.7439
2021-06-04,39.7439
2021-06-05,39.7439
2021-06-06,39.7439
2021-06-07,39.7439
2021-06-08,39.7439
2021-06-09,39.7439
2021-06-10,39.7439
2021-06-11,39.7439
2021-06-12,39.7439
2021-06-13,39.7439
2021-06-14,39.7439
2021-06-15,39.7439
2021-06-16,39.7439
2021-06-17,39.7439
2021-06-18,39.7439
2021-06-19,39.7439
2021-06-20,39.7439
2021-06-21,39.7439
2021-06-22,39.7439
2021-06-23,39.7439
2021-06-24,39.7439
2021-06-25,39.7439
2021-06-26,39.7439
2021-06-27,39.7439
2021-06-28,39.7439
2021-06-29,39.7439
2021-06-30,39.7439
2021-07-01,39.7439
2021-07-02,39.7439
2021-07-03,39.7439
2021-07-04,39.7439
2021-07-05,39.7439
2021-07-06,39.7439
2021-07-07,39.7439
2021-07-08,39.7439
2021-07-09,39.7439
2021-07-10,39.7439
2021-07-11,39.7439
2021-07-12,39.7439
2021-07-13,39.7439
2021-07-14,39.7439
2021-07-15,39.7439
2021-07-16,39.7439
2021-07-17,39.7439
2021-07-18,39.7439
2021-07-19,39.7439
2021-07-20,39.7439
2021-07-21,39.7439
2021-07-22,39.7439
2021-07-23,39.7439
2021-07-24,39.7439
2021-07-25,39.7439
2021-07-26,39.7439
2021-07-27,39.7439
2021-07-28,39.7439
2021-07-29,39.7439
2021-07-30,39.7439
2021-07-31,39.7439
2021-08-01,39.7439
2021-08-02,39.7439
2021-08-03,39.7439
2021-08-04,39.7439
2021-08-05,39.7439
2021-08-06,39.7439
2021-08-07,39.7439
2021-08-08,39.7439
2021-08-09,39.7439
2021-08-10,39.7439
2021-08-11,39.7439
2021-08-12,39.7439
2021-08-13,39.7439
2021-08-14,39.7439
2021-08-15,39.7439
2021-08-16,39.7439
2021-08-17,39.7439
2021-08-18,39.7439
2021-08-19,39.7439
2021-08-20,39.7439
2021-08-21,39.7439
2021-08-22,39.7439
2021-08-23,39.7439
2021-08-24,39.7439
2021-08-25,39.7439
2021-08-26,39.7439
2021-08-27,39.7439
2021-08-28,39.7439
2021-08-29,39.7439
2021-08-30,39.7439
2021-08-31,39.7439
2021-09-01,39.7439
2021-09-02,39.7439
2021-09-03,39.7439
2021-09-04,39.7439
2021-09-05,39.7439
2021-09-06,39.7439
2021-09-07,39.7439
2021-09-08,39.7439
2021-09-09,39.7439
2021-09-10,39.7439
2021-09-11,39.7439
2021-09-12,39.7439
2021-09-13,39.7439
2021-09-14,39.7439
2021-09-15,39.7439
2021-09-16,39.7439
2021-09-17,39.7439
2021-09-18,39.7439
2021-09-19,39.7439
2021-09-20,39.7439
2021-09-21,39.7439
2021-09-22,39.7439
2021-09-23,39.7439
2021-09-24,39.7439
2021-09-25,39.7439
2021-09-26,39.7439
2021-09-27,39.7439
2021-09-28,39.7439
2021-09-29,39.7439
2021-09-30,39.7439
2021-10-01,39.7439
2021-10-02,39.7439
2021-10-03,39.7439
2021-10-04,39.7439
2021-10-05,39.7439
2021-10-06,39.7439
2021-10-07,39.7439
2021-10-08,39.7439
2021-10-09,39.7439
2021-10-10,39.7439
2021-10-11,39.7439
2021-10-12,39.7439
2021-10-13,39.7439
2021-10-14,39.7439
2021-10-15,39.7439
2021-10-16,39.7439
2021-10-17,39.7439
2021-10-18,39.7439
2021-10-19,39.7439
2021-10-20,39.7439
2021-10-21,39.7439
2021-10-22,39.7439
2021-10-23,39.7439
2021-10-24,39.7439
2021-10-25,39.7439
2021-10-26,39.7439
2021-10-27,39.7439
2021-10-28,39.7439
2021-10-29,39.7439
2021-10-30,39.7439
2021-10-31,39.7439
2021-11-01,39.7439
2021-11-02,39.7439
2021-11-03,39.7439
2021-11-04,39.7439
2021-11-05,39.7439
2021-11-06,39.7439
2021-11-07,39.7439
2021-11-08,39.7439
2021-11-09,39.7439
2021-11-10,39.7439
2021-11-11,39.7439
2021-11-12,39.7439
2021-11-13,39.7439
2021-11-14,39.7439
2021-11-15,39.7439
2021-11-16,39.7439
2021-11-17,39.7439
2021-11-18,39.7439
2021-11-19,39.7439
2021-11-20,39.7439
2021-11-21,39.7439
2021-11-22,39.7439
2021-11-23,39.7439
2021-11-24,39.7439
2021-11-25,39.7439
2021-11-26,39.7439
2021-11-27,39.7439
2021-11-28,39.7439
2021-11-29,39.7439
2021-11-30,39.7439
2021-12-01,39.7439
2021-12-02,39.7439
2021-12-03,39.7439
2021-12-04,39.7439
2021-12-05,39.7439
2021-12-06,39.7439
2021-12-07,39.7439
2021-12-08,39.7439
2021-12-09,39.7439
2021-12-10,39.7439
2021-12-11,39.7439
2021-12-12,39.7439
2021-12-13,39.7439
2021-12-14,39.7439
2021-12-15,39.7439
2021-12-16,39.7439
2021-12-17,39.7439
2021-12-18,39.7439
2021-12-19,39.7439
2021-12-20,39.7439
2021-12-21,39.7439
2021-12-22,39.7439
2021-12-23,39.7439
2021-12-24,39.7439
2021-12-25,39.7439
2021-12-26,39.7439
2021-12-27,39.7439
2021-12-28,39.7439
2021-12-29,39.7439
2021-12-30,39.7439
2021-12-31,39.7439
2022-01-01,39.7439
2022-01-02,39.7439
2022-01-03,39.7439
2022-01-04,39.7439
2022-01-05,39.7439
2022-01-06,39.7439
2022-01-07,39.7439
2022-01-08,39.7439
2022-01-09,39.7439
2022-01-10,39.7439
2022-01-11,39.7439
2022-01-12,39.7439
2022-01-13,39.7439
2022-01-14,39.7439
2022-01-15,39.7439
2022-01-16,39.7439
2022-01-17,39.7439
2022-01-18,39.7439
2022-01-19,39.7439
2022-01-20,39.7439
2022-01-21,39.7439
2022-01-22,39.7439
2022-01-23,39.7439
2022-01-24,39.7439
2022-01-25,39.7439
2022-01-26,39.7439
2022-01-27,39.7439
2022-01-28,39.7439
2022-01-29,39.7439
2022-01-30,39.7439
2022-01-31,39.7439
2022-02-01,39.7439
2022-02-02,39.7439
2022-02-03,39.7439
2022-02-04,39.7439
2022-02-05,39.7439
2022-02-06,39.7439
2022-02-07,39.7439
2022-02-08,39.7439
2022-02-09,39.7439
2022-02-10,39.7439
2022-02-11,39.7439
2022-02-12,39.7439
2022-02-13,39.7439
2022-02-14,39.7439
2022-02-15,39.7439
2022-02-16,39.7439
2022-02-17,39.7439
2022-02-18,39.7439
2022-02-19,39.7439
2022-02-20,39.7439
2022-02-21,39.7439
2022-02-22,39.7439
2022-02-23,39.7439
2022-02-24,39.7439
2022-02-25,39.7439
2022-02-26,39.7439
2022-02-27,39.7439
2022-02-28,39.7439
2022-03-01,39.7439
2022-03-02,39.7439
2022-03-03,39.7439
2022-03-04,39.7439
2022-03-05,39.7439
2022-03-06,39.7439
2022-03-07,39.7439
2022-03-08,39.7439
2022-03-09,39.7439
2022-03-10,39.7439
2022-03-11,39.7439
2022-03-12,39.7439
2022-03-13,39.7439
2022-03-14,39.7439
2022-03-15,39.7439
2022-03-16,39.7439
2022-03-17,39.7439
2022-03-18,39.7439
2022-03-19,39.7439
2022-03-20,39.7439
2022-03-21,39.7439
2022-03-22,39.7439
2022-03-23,39.7439
2022-03-24,39.7439
2022-03-25,39.7439
2022-03-26,39.7439
2022-03-27,39.7439
2022-03-28,39.7439
2022-03-29,39.7439
2022-03-30,39.7439
2022-03-31,39.7439
2022-04-01,39.7439
2022-04-02,39.7439
2022-04-03,39.7439
2022-04-04,39.7439
2022-04-05,39.7439
2022-04-06,39.7439
2022-04-07,39.7439
2022-04-08,39.7439
2022-04-09,39.7439
2022-04-10,39.7439
2022-04-11,39.7439
2022-04-12,39.7439
2022-04-13,39.7439
2022-04-14,39.7439
2022-04-15,39.7439
2022-04-16,39.7439
2022-04-17,39.7439
2022-04-18,39.7439
2022-04-19,39.7439
2022-04-20,39.7439
2022-04-21,39.7439
2022-04-22,39.7439
2022-04-23,39.7439
2022-04-24,39.7439
2022-04-25,39.7439
2022-04-26,39.7439
2022-04-27,39.7439
2022-04-28,39.7439
2022-04-29,39.7439
2022-04-30,39.7439
2022-05-01,39.7439
2022-05-02,39.7439
2022-05-03,39.7439
2022-05-04,39.7439
2022-05-05,39.7439
2022-05-06,39.7439
2022-05-07,39.7439
2022-05-08,39.7439
2022-05-09,39.7439
2022-05-10,39.7439
2022-05-11,39.7439
2022-05-12,39.7439
2022-05-13,39.7439
2022-05-14,39.7439
2022-05-15,39.7439
2022-05-16,39.7439
2022-05-17,39.7439
2022-05-18,39.7439
2022-05-19,39.7439
2022-05-20,39.7439
2022-05-21,39.7439
2022-05-22,39.7439
2022-05-23,39.7439
2022-05-24,39.7439
2022-05-25,39.7439
2022-05-26,39.7439
2022-05-27,39.7439
2022-05-28,39.7439
2022-05-29,39.7439
2022-05-30,39.7439
2022-05-31,39.7439
2022-06-01,39.7439
2022-06-02,39.7439
2022-06-03,39.7439
2022-06-04,39.7439
2022-06-05,39.7439
2022-06-06,39.7439
2022-06-07,39.7439
2022-06-08,39.7439
2022-06-09,39.7439
2022-06-10,39.7439
2022-06-11,39.7439
2022-06-12,39.7439
2022-06-13,39.7439
2022-06-14,39.7439
2022-06-15,39.7439
2022-06-16,39.7439
2022-06-17,39.7439
2022-06-18,39.7439
2022-06-19,39.7439
2022-06-20,39.7439
2022-06-21,39.7439
2022-06-22,39.7439
2022-06-23,39.7439
2022-06-24,39.7439
2022-06-25,39.7439
2022-06-26,39.7439
2022-06-27,39.7439
2022-06-28,39.7439
2022-06-29,39.7439
2022-06-30,39.7439
2022-07-01,39.7439
2022-07-02,39.7439
2022-07-03,39.7439
2022-07-04,39.7439
2022-07-05,39.7439
2022-07-06,39.7439
2022-07-07,39.7439
2022-07-08,39.7439
2022-07-09,39.7439
2022-07-10,39.7439
2022-07-11,39.7439
2022-07-12,39.7439
2022-07-13,39.7439
2022-07-14,39.7439
2022-07-15,39.7439
2022-07-16,39.7439
2022-07-17,39.7439
2022-07-18,39.7439
2022-07-19,39.7439
2022-07-20,39.7439
2022-07-21,39.7439
2022-07-22,39.7439
2022-07-23,39.7439
2022-07-24,39.7439
2022-07-25,39.7439
2022-07-26,39.7439
2022-07-27,39.7439
2022-07-28,39.7439
2022-07-29,39.7439
2022-07-30,39.7439
2022-07-31,39.7439
2022-08-01,39.7439
2022-08-02,39.7439
2022-08-03,39.7439
2022-08-04,39.7439
2022-08-05,39.7439
2022-08-06,39.7439
2022-08-07,39.7439
2022-08-08,39.7439
2022-08-09,39.7439
2022-08-10,39.7439
2022-08-11,39.7439
2022-08-12,39.7439
2022-08-13,39.7439
2022-08-14,39.7439
2022-08-15,39.7439
2022-08-16,39.7439
2022-08-17,39.7439
2022-08-18,39.7439
2022-08-19,39.7439
2022-08-20,39.7439
2022-08-21,39.7439
2022-08-22,39.7439
2022-08-23,39.7439
2022-08-24,39.7439
2022-08-25,39.7439
2022-08-26,39.7439
2022-08-27,39.7439
2022-08-28,39.7439
2022-08-29,39.7439
2022-08-30,39.7439
2022-08-31,39.7439
2022-09-01,39.7439
2022-09-02,39.7439
2022-09-03,39.7439
2022-09-04,39.7439
2022-09-05,39.7439
2022-09-06,39.7439
2022-09-07,39.7439
2022-09-08,39.7439
2022-09-09,39.7439
2022-09-10,39.7439
2022-09-11,39.7439
2022-09-12,39.7439
2022-09-13,39.7439
2022-09-14,39.7439
2022-09-15,39.7439
2022-09-16,39.7439
2022-09-17,39.7439
2022-09-18,39.7439
2022-09-19,39.7439
2022-09-20,39.7439
2022-09-21,39.7439
2022-09-22,39.7439
2022-09-23,39.7439
2022-09-24,39.7439
2022-09-25,39.7439
2022-09-26,39.7439
2022-09-27,39.7439
2022-09-28,39.7439
2022-09-29,39.7439
2022-09-30,39.7439
2022-10-01,39.7439
2022-10-02,39.7439
2022-10-03,39.7439
2022-10-04,39.7439
2022-10-05,39.7439
2022-10-06,39.7439
2022-10-07,39.7439
2022-10-08,39.7439
2022-10-09,39.7439
2022-10-10,39.7439
2022-10-11,39.7439
2022-10-12,39.7439
2022-10-13,39.7439
2022-10-14,39.7439
2022-10-15,39.7439
2022-10-16,39.7439
2022-10-17,39.7439
2022-10-18,39.7439
2022-10-19,39.7439
2022-10-20,39.7439
2022-10-21,39.7439
2022-10-22,39.7439
2022-10-23,39.7439
2022-10-24,39.7439
2022-10-25,39.7439
2022-10-26,39.7439
2022-10-27,39.7439
2022-10-28,39.7439
2022-10-29,39.7439
2022-10-30,39.7439
2022-10-31,39.7439
2022-11-01,39.7439
2022-11-02,39.7439
2022-11-03,39.7439
2022-11-04,39.7439
2022-11-05,39.7439
2022-11-06,39.7439
2022-11-07,39.7439
2022-11-08,39.7439
2022-11-09,39.7439
2022-11-10,39.7439
2022-11-11,39.7439
2022-11-12,39.7439
2022-11-13,39.7439
2022-11-14,39.7439
2022-11-15,39.7439
2022-11-16,39.7439
2022-11-17,39.7439
2022-11-18,39.7439
2022-11-19,39.7439
2022-11-20,39.7439
2022-11-21,39.7439
2022-11-22,39.7439
2022-11-23,39.7439
2022-11-24,39.7439
2022-11-25,39.7439
2022-11-26,39.7439
2022-11-27,39.7439
2022-11-28,39.7439
2022-11-29,39.7439
2022-11-30,39.7439
2022-12-01,39.7439
2022-12-02,39.7439
2022-12-03,39.7439
2022-12-04,39.7439
2022-12-05,39.7439
2022-12-06,39.7439
2022-12-07,39.7439
2022-12-08,39.7439
2022-12-09,39.7439
2022-12-10,39.7439
2022-12-11,39.7439
2022-12-12,39.7439
2022-12-13,39.7439
2022-12-14,39.7439
2022-12-15,39.7439
2022-12-16,39.7439
2022-12-17,39.7439
2022-12-18,39.7439
2022-12-19,39.7439
2022-12-20,39.7439
2022-12-21,39.7439
2022-12-22,39.7439
2022-12-23,39.7439
2022-12-24,39.7439
2022-12-25,39.7439
2022-12-26,39.7439
2022-12-27,39.7439
2022-12-28,39.7439
2022-12-29,39.7439
2022-12-30,39.7439
2022-12-31,39.7439
2023-01-01,39.7439
2023-01-02,39.7439
2023-01-03,39.7439
2023-01-04,39.7439
2023-01-05,39.7439
2023-01-06,39.7439
2023-01-07,39.7439
2023-01-08,39.7439
2023-01-09,39.7439
2023-01-10,39.7439
2023-01-11,39.7439
2023-01-12,39.7439
2023-01-13,39.7439
2023-01-14,39.7439
2023-01-15,39.7439
2023-01-16,39.7439
2023-01-17,39.7439
2023-01-18,39.7439
2023-01-19,39.7439
2023-01-20,39.7439
2023-01-21,39.7439
2023-01-22,39.7439
2023-01-23,39.7439
2023-01-24,39.7439
2023-01-25,39.7439
2023-01-26,39.7439
2023-01-27,39.7439
2023-01-28,39.7439
2023-01-29,39.7439
2023-01-30,39.7439
2023-01-31,39.7439
2023-02-01,39.7439
2023-02-02,39.7439
2023-02-03,39.7439
2023-02-04,39.7439
2023-02-05,39.7439
2023-02-06,39.7439
2023-02-07,39.7439
2023-02-08,39.7439
2023-02-09,39.7439
2023-02-10,39.7439
2023-02-11,39.7439
2023-02-12,39.7439
2023-02-13,39.7439
2023-02-14,39.7439
2023-02-15,39.7439
2023-02-16,39.7439
2023-02-17,39.7439
2023-02-18,39.7439
2023-02-19,39.7439
2023-02-20,39.7439
2023-02-21,39.7439
2023-02-22,39.7439
2023-02-23,39.7439
2023-02-24,39.7439
2023-02-25,39.7439
2023-02-26,39.7439
2023-02-27,39.7439
2023-02-28,39.7439
2023-03-01,39.7439
2023-03-02,39.7439
2023-03-03,39.7439
2023-03-04,39.7439
2023-03-05,39.7439
2023-03-06,39.7439
2023-03-07,39.7439
2023-03-08,39.7439
2023-03-09,39.7439
2023-03-10,39.7439
2023-03-11,39.7439
2023-03-12,39.7439
