,DAN US Equity
2020-06-06,23.2485
2020-06-07,23.2485
2020-06-08,23.735
2020-06-09,23.3429
2020-06-10,22.2611
2020-06-11,20.8526
2020-06-12,21.3318
2020-06-13,21.3318
2020-06-14,21.3318
2020-06-15,21.2592
2020-06-16,21.4842
2020-06-17,21.0268
2020-06-18,20.809
2020-06-19,20.9034
2020-06-20,20.9034
2020-06-21,20.9034
2020-06-22,20.9833
2020-06-23,21.1139
2020-06-24,20.3443
2020-06-25,20.613
2020-06-26,20.2935
2020-06-27,20.2935
2020-06-28,20.2935
2020-06-29,21.2156
2020-06-30,23.8145
2020-07-01,23.4811
2020-07-02,23.4811
2020-07-03,23.4811
2020-07-04,23.4811
2020-07-05,23.4811
2020-07-06,23.5843
2020-07-07,23.1556
2020-07-08,23.3143
2020-07-09,23.0206
2020-07-10,23.6239
2020-07-11,23.6239
2020-07-12,23.6239
2020-07-13,23.5922
2020-07-14,23.9653
2020-07-15,24.5051
2020-07-16,24.1955
2020-07-17,24.0844
2020-07-18,24.0844
2020-07-19,24.0844
2020-07-20,23.9891
2020-07-21,24.1241
2020-07-22,24.2749
2020-07-23,24.2035
2020-07-24,24.0844
2020-07-25,24.0844
2020-07-26,24.0844
2020-07-27,24.2352
2020-07-28,24.1796
2020-07-29,24.3702
2020-07-30,23.5764
2020-07-31,23.2112
2020-08-01,23.2112
2020-08-02,23.2112
2020-08-03,23.6955
2020-08-04,23.8622
2020-08-05,24.3306
2020-08-06,24.0369
2020-08-07,24.275
2020-08-08,24.275
2020-08-09,24.275
2020-08-10,25.1244
2020-08-11,25.2991
2020-08-12,25.3388
2020-08-13,25.0133
2020-08-14,25.1165
2020-08-15,25.1165
2020-08-16,25.1165
2020-08-17,25.1244
2020-08-18,24.7434
2020-08-19,24.6005
2020-08-20,25.3864
2020-08-21,24.9816
2020-08-22,24.9816
2020-08-23,24.9816
2020-08-24,25.3229
2020-08-25,25.188
2020-08-26,25.1244
2020-08-27,25.1562
2020-08-28,25.3388
2020-08-29,25.3388
2020-08-30,25.3388
2020-08-31,25.2118
2020-09-01,25.5611
2020-09-02,26.1168
2020-09-03,25.4261
2020-09-04,25.4976
2020-09-05,25.4976
2020-09-06,25.4976
2020-09-07,25.4976
2020-09-08,25.307
2020-09-09,25.5531
2020-09-10,25.2276
2020-09-11,25.3547
2020-09-12,25.3547
2020-09-13,25.3547
2020-09-14,25.7834
2020-09-15,25.5214
2020-09-16,25.0451
2020-09-17,24.8387
2020-09-18,24.5846
2020-09-19,24.5846
2020-09-20,24.5846
2020-09-21,23.5685
2020-09-22,23.6399
2020-09-23,23.3383
2020-09-24,23.2589
2020-09-25,23.3144
2020-09-26,23.3144
2020-09-27,23.3144
2020-09-28,23.9654
2020-09-29,23.9257
2020-09-30,30.7018
2020-10-01,31.6937
2020-10-02,31.9633
2020-10-03,31.9633
2020-10-04,31.9633
2020-10-05,32.6426
2020-10-06,32.276
2020-10-07,33.0739
2020-10-08,33.6238
2020-10-09,33.6777
2020-10-10,33.6777
2020-10-11,33.6777
2020-10-12,33.5375
2020-10-13,33.2787
2020-10-14,33.2248
2020-10-15,33.2895
2020-10-16,33.5483
2020-10-17,33.5483
2020-10-18,33.5483
2020-10-19,33.3326
2020-10-20,33.5375
2020-10-21,33.8071
2020-10-22,34.4109
2020-10-23,34.4971
2020-10-24,34.4971
2020-10-25,34.4971
2020-10-26,33.7747
2020-10-27,33.214
2020-10-28,32.8483
2020-10-29,33.0532
2020-10-30,32.5032
2020-10-31,32.5032
2020-11-01,32.5032
2020-11-02,32.6326
2020-11-03,33.4521
2020-11-04,32.7297
2020-11-05,33.56
2020-11-06,33.1502
2020-11-07,33.1502
2020-11-08,33.1502
2020-11-09,34.1314
2020-11-10,34.8647
2020-11-11,34.8
2020-11-12,34.3795
2020-11-13,35.1558
2020-11-14,35.1558
2020-11-15,35.1558
2020-11-16,36.1694
2020-11-17,35.7489
2020-11-18,35.4362
2020-11-19,35.2205
2020-11-20,34.9617
2020-11-21,34.9617
2020-11-22,34.9617
2020-11-23,36.1263
2020-11-24,37.1399
2020-11-25,36.6007
2020-11-26,36.6007
2020-11-27,36.3959
2020-11-28,36.3959
2020-11-29,36.3959
2020-11-30,35.5764
2020-12-01,36.5253
2020-12-02,36.6654
2020-12-03,37.2908
2020-12-04,38.4985
2020-12-05,38.4985
2020-12-06,38.4985
2020-12-07,38.175
2020-12-08,38.1211
2020-12-09,38.6495
2020-12-10,38.3691
2020-12-11,38.0133
2020-12-12,38.0133
2020-12-13,38.0133
2020-12-14,37.9594
2020-12-15,38.8005
2020-12-16,39.0808
2020-12-17,39.0269
2020-12-18,38.4554
2020-12-19,38.4554
2020-12-20,38.4554
2020-12-21,38.3907
2020-12-22,38.6603
2020-12-23,38.6711
2020-12-24,38.5524
2020-12-25,38.5524
2020-12-26,38.5524
2020-12-27,38.5524
2020-12-28,38.229
2020-12-29,37.8084
2020-12-30,38.3368
2020-12-31,41.5118
2021-01-01,41.5118
2021-01-02,41.5118
2021-01-03,41.5118
2021-01-04,40.9991
2021-01-05,42.3275
2021-01-06,43.7608
2021-01-07,44.8212
2021-01-08,44.157
2021-01-09,44.157
2021-01-10,44.157
2021-01-11,44.1104
2021-01-12,45.1591
2021-01-13,43.7957
2021-01-14,43.3529
2021-01-15,42.8985
2021-01-16,42.8985
2021-01-17,42.8985
2021-01-18,42.8985
2021-01-19,43.7025
2021-01-20,43.8074
2021-01-21,43.819
2021-01-22,43.819
2021-01-23,43.819
2021-01-24,43.819
2021-01-25,43.0966
2021-01-26,42.7004
2021-01-27,41.372
2021-01-28,41.9896
2021-01-29,41.3254
2021-01-30,41.3254
2021-01-31,41.3254
2021-02-01,41.9313
2021-02-02,42.8286
2021-02-03,43.6909
2021-02-04,44.0521
2021-02-05,44.4716
2021-02-06,44.4716
2021-02-07,44.4716
2021-02-08,46.1845
2021-02-09,46.068
2021-02-10,45.532
2021-02-11,44.9959
2021-02-12,44.7862
2021-02-13,44.7862
2021-02-14,44.7862
2021-02-15,44.7862
2021-02-16,45.1358
2021-02-17,45.3455
2021-02-18,43.2551
2021-02-19,44.7602
2021-02-20,44.7602
2021-02-21,44.7602
2021-02-22,45.9619
2021-02-23,45.9735
2021-02-24,47.8169
2021-02-25,46.3585
2021-02-26,46.5452
2021-02-27,46.5452
2021-02-28,46.5452
2021-03-01,47.2452
2021-03-02,47.1286
2021-03-03,47.2686
2021-03-04,46.1135
2021-03-05,47.1519
2021-03-06,47.1519
2021-03-07,47.1519
2021-03-08,47.9103
2021-03-09,48.2369
2021-03-10,49.0536
2021-03-11,49.2064
2021-03-12,50.1891
2021-03-13,50.1891
2021-03-14,50.1891
2021-03-15,50.1072
2021-03-16,49.3468
2021-03-17,50.1423
2021-03-18,48.7033
2021-03-19,48.3641
2021-03-20,48.3641
2021-03-21,48.3641
2021-03-22,47.4633
2021-03-23,46.0009
2021-03-24,45.2054
2021-03-25,46.0126
2021-03-26,47.4282
2021-03-27,47.4282
2021-03-28,47.4282
2021-03-29,46.4806
2021-03-30,47.6153
2021-03-31,32.0564
2021-04-01,32.2446
2021-04-02,32.2446
2021-04-03,32.2446
2021-04-04,32.2446
2021-04-05,32.2759
2021-04-06,32.6131
2021-04-07,32.025
2021-04-08,32.1113
2021-04-09,33.2326
2021-04-10,33.2326
2021-04-11,33.2326
2021-04-12,33.8756
2021-04-13,33.0209
2021-04-14,33.7501
2021-04-15,33.8756
2021-04-16,33.9148
2021-04-17,33.9148
2021-04-18,33.9148
2021-04-19,33.7109
2021-04-20,33.162
2021-04-21,34.0481
2021-04-22,33.9854
2021-04-23,34.6989
2021-04-24,34.6989
2021-04-25,34.6989
2021-04-26,34.3774
2021-04-27,34.6754
2021-04-28,34.7185
2021-04-29,33.7378
2021-04-30,32.8277
2021-05-01,32.8277
2021-05-02,32.8277
2021-05-03,33.2043
2021-05-04,32.7885
2021-05-05,32.7649
2021-05-06,33.4554
2021-05-07,33.9575
2021-05-08,33.9575
2021-05-09,33.9575
2021-05-10,33.6044
2021-05-11,33.4161
2021-05-12,32.6786
2021-05-13,33.675
2021-05-14,34.4518
2021-05-15,34.4518
2021-05-16,34.4518
2021-05-17,34.7891
2021-05-18,34.0673
2021-05-19,33.628
2021-05-20,33.4083
2021-05-21,33.9418
2021-05-22,33.9418
2021-05-23,33.9418
2021-05-24,33.6593
2021-05-25,33.1886
2021-05-26,33.5652
2021-05-27,34.4204
2021-05-28,34.2635
2021-05-29,34.2635
2021-05-30,34.2635
2021-05-31,34.2635
2021-06-01,34.8048
2021-06-02,34.1379
2021-06-03,34.9539
2021-06-04,34.8676
2021-06-05,34.8676
2021-06-06,34.8676
2021-06-07,34.2948
2021-06-08,34.4282
2021-06-09,33.8869
2021-06-10,33.2984
2021-06-11,33.6358
2021-06-12,33.6358
2021-06-13,33.6358
2021-06-14,33.1572
2021-06-15,33.3691
2021-06-16,32.9768
2021-06-17,31.6116
2021-06-18,30.9918
2021-06-19,30.9918
2021-06-20,30.9918
2021-06-21,31.3449
2021-06-22,31.4626
2021-06-23,31.6038
2021-06-24,31.9569
2021-06-25,31.7529
2021-06-26,31.7529
2021-06-27,31.7529
2021-06-28,31.4861
2021-06-29,31.4155
2021-06-30,14.382
2021-07-01,14.5802
2021-07-02,14.3678
2021-07-03,14.3678
2021-07-04,14.3678
2021-07-05,14.3678
2021-07-06,14.028
2021-07-07,13.9041
2021-07-08,13.7554
2021-07-09,14.1129
2021-07-10,14.1129
2021-07-11,14.1129
2021-07-12,14.1306
2021-07-13,14.12
2021-07-14,14.1554
2021-07-15,14.1837
2021-07-16,13.8899
2021-07-17,13.8899
2021-07-18,13.8899
2021-07-19,13.7766
2021-07-20,14.1943
2021-07-21,14.2687
2021-07-22,13.989
2021-07-23,14.0421
2021-07-24,14.0421
2021-07-25,14.0421
2021-07-26,14.1837
2021-07-27,14.0173
2021-07-28,14.1448
2021-07-29,14.3961
2021-07-30,14.5286
2021-07-31,14.5286
2021-08-01,14.5286
2021-08-02,14.3267
2021-08-03,14.4259
2021-08-04,14.1106
2021-08-05,14.2063
2021-08-06,14.394
2021-08-07,14.394
2021-08-08,14.394
2021-08-09,14.3515
2021-08-10,14.4967
2021-08-11,14.6809
2021-08-12,14.564
2021-08-13,14.4896
2021-08-14,14.4896
2021-08-15,14.4896
2021-08-16,14.4826
2021-08-17,14.2665
2021-08-18,14.2807
2021-08-19,13.9229
2021-08-20,13.9335
2021-08-21,13.9335
2021-08-22,13.9335
2021-08-23,14.0362
2021-08-24,14.2098
2021-08-25,14.2452
2021-08-26,14.0823
2021-08-27,14.4223
2021-08-28,14.4223
2021-08-29,14.4223
2021-08-30,14.2771
2021-08-31,14.2098
2021-09-01,14.1213
2021-09-02,14.1354
2021-09-03,14.0398
2021-09-04,14.0398
2021-09-05,14.0398
2021-09-06,14.0398
2021-09-07,13.9477
2021-09-08,13.6537
2021-09-09,13.4589
2021-09-10,13.551
2021-09-11,13.551
2021-09-12,13.551
2021-09-13,13.8343
2021-09-14,13.7352
2021-09-15,13.9796
2021-09-16,13.9831
2021-09-17,13.767
2021-09-18,13.767
2021-09-19,13.767
2021-09-20,13.4234
2021-09-21,13.3739
2021-09-22,13.6608
2021-09-23,14.0044
2021-09-24,14.1673
2021-09-25,14.1673
2021-09-26,14.1673
2021-09-27,14.5215
2021-09-28,14.2948
2021-09-29,14.2275
2021-09-30,14.2214
2021-10-01,14.7498
2021-10-02,14.7498
2021-10-03,14.7498
2021-10-04,14.6414
2021-10-05,14.7008
2021-10-06,14.4839
2021-10-07,14.8898
2021-10-08,15.0193
2021-10-09,15.0193
2021-10-10,15.0193
2021-10-11,14.9563
2021-10-12,15.0123
2021-10-13,14.9353
2021-10-14,15.0928
2021-10-15,15.2153
2021-10-16,15.2153
2021-10-17,15.2153
2021-10-18,14.9318
2021-10-19,14.9808
2021-10-20,15.2013
2021-10-21,15.3203
2021-10-22,14.9843
2021-10-23,14.9843
2021-10-24,14.9843
2021-10-25,15.2503
2021-10-26,14.1229
2021-10-27,14.1542
2021-10-28,14.2863
2021-10-29,14.1507
2021-10-30,14.1507
2021-10-31,14.1507
2021-11-01,14.3871
2021-11-02,14.2793
2021-11-03,14.6894
2021-11-04,14.5191
2021-11-05,14.6338
2021-11-06,14.6338
2021-11-07,14.6338
2021-11-08,14.5747
2021-11-09,14.4705
2021-11-10,14.2689
2021-11-11,14.5782
2021-11-12,14.8285
2021-11-13,14.8285
2021-11-14,14.8285
2021-11-15,14.7729
2021-11-16,14.7555
2021-11-17,14.5747
2021-11-18,14.7311
2021-11-19,14.6443
2021-11-20,14.6443
2021-11-21,14.6443
2021-11-22,14.8806
2021-11-23,14.9327
2021-11-24,14.7694
2021-11-25,14.7694
2021-11-26,14.3349
2021-11-27,14.3349
2021-11-28,14.3349
2021-11-29,14.1473
2021-11-30,13.9109
2021-12-01,13.9179
2021-12-02,14.3315
2021-12-03,14.2341
2021-12-04,14.2341
2021-12-05,14.2341
2021-12-06,14.3766
2021-12-07,14.5435
2021-12-08,14.5261
2021-12-09,14.3071
2021-12-10,14.2029
2021-12-11,14.2029
2021-12-12,14.2029
2021-12-13,14.0152
2021-12-14,14.0569
2021-12-15,14.1507
2021-12-16,13.9665
2021-12-17,14.0534
2021-12-18,14.0534
2021-12-19,14.0534
2021-12-20,13.7545
2021-12-21,14.043
2021-12-22,14.1368
2021-12-23,14.2585
2021-12-24,14.2585
2021-12-25,14.2585
2021-12-26,14.2585
2021-12-27,14.3454
2021-12-28,14.3384
2021-12-29,14.3627
2021-12-30,14.2932
2021-12-31,15.0036
2022-01-01,15.0036
2022-01-02,15.0036
2022-01-03,15.0693
2022-01-04,15.3943
2022-01-05,15.2556
2022-01-06,15.4673
2022-01-07,15.4089
2022-01-08,15.4089
2022-01-09,15.4089
2022-01-10,15.5039
2022-01-11,15.5623
2022-01-12,15.4893
2022-01-13,15.7339
2022-01-14,15.9274
2022-01-15,15.9274
2022-01-16,15.9274
2022-01-17,15.9274
2022-01-18,15.8581
2022-01-19,15.4199
2022-01-20,14.8904
2022-01-21,14.7443
2022-01-22,14.7443
2022-01-23,14.7443
2022-01-24,14.9671
2022-01-25,14.821
2022-01-26,14.7845
2022-01-27,14.5107
2022-01-28,14.2185
2022-01-29,14.2185
2022-01-30,14.2185
2022-01-31,14.58
2022-02-01,14.7151
2022-02-02,14.7078
2022-02-03,14.6312
2022-02-04,14.3828
2022-02-05,14.3828
2022-02-06,14.3828
2022-02-07,14.35
2022-02-08,14.7955
2022-02-09,15.0109
2022-02-10,14.7699
2022-02-11,14.2952
2022-02-12,14.2952
2022-02-13,14.2952
2022-02-14,14.3719
2022-02-15,14.8575
2022-02-16,14.9963
2022-02-17,14.8539
2022-02-18,14.7443
2022-02-19,14.7443
2022-02-20,14.7443
2022-02-21,14.7443
2022-02-22,14.5326
2022-02-23,13.7741
2022-02-24,13.6463
2022-02-25,13.8544
2022-02-26,13.8544
2022-02-27,13.8544
2022-02-28,13.471
2022-03-01,12.894
2022-03-02,13.292
2022-03-03,13.0254
2022-03-04,12.5981
2022-03-05,12.5981
2022-03-06,12.5981
2022-03-07,12.0065
2022-03-08,12.4192
2022-03-09,12.7698
2022-03-10,12.8485
2022-03-11,12.8815
2022-03-12,12.8815
2022-03-13,12.8815
2022-03-14,12.8008
2022-03-15,12.8632
2022-03-16,13.2665
2022-03-17,13.3288
2022-03-18,13.4644
2022-03-19,13.4644
2022-03-20,13.4644
2022-03-21,13.2188
2022-03-22,13.2335
2022-03-23,13.0098
2022-03-24,13.0502
2022-03-25,13.0832
2022-03-26,13.0832
2022-03-27,13.0832
2022-03-28,12.9658
2022-03-29,13.3948
2022-03-30,13.2188
2022-03-31,15.4573
2022-04-01,15.2932
2022-04-02,15.2932
2022-04-03,15.2932
2022-04-04,15.3219
2022-04-05,14.8748
2022-04-06,14.8255
2022-04-07,14.4194
2022-04-08,14.4727
2022-04-09,14.4727
2022-04-10,14.4727
2022-04-11,14.4932
2022-04-12,14.5425
2022-04-13,14.6737
2022-04-14,14.645
2022-04-15,14.645
2022-04-16,14.645
2022-04-17,14.645
2022-04-18,14.6737
2022-04-19,15.0348
2022-04-20,15.0389
2022-04-21,14.9773
2022-04-22,14.6696
2022-04-23,14.6696
2022-04-24,14.6696
2022-04-25,14.6655
2022-04-26,14.3414
2022-04-27,14.0598
2022-04-28,14.3562
2022-04-29,14.2628
2022-04-30,14.2628
2022-05-01,14.2628
2022-05-02,14.275
2022-05-03,14.4821
2022-05-04,14.7095
2022-05-05,14.4659
2022-05-06,14.4537
2022-05-07,14.4537
2022-05-08,14.4537
2022-05-09,14.1857
2022-05-10,14.1654
2022-05-11,14.0639
2022-05-12,14.0923
2022-05-13,14.4496
2022-05-14,14.4496
2022-05-15,14.4496
2022-05-16,14.2831
2022-05-17,14.7054
2022-05-18,14.4943
2022-05-19,14.5471
2022-05-20,14.4009
2022-05-21,14.4009
2022-05-22,14.4009
2022-05-23,14.4293
2022-05-24,14.1938
2022-05-25,14.4862
2022-05-26,14.7542
2022-05-27,14.8394
2022-05-28,14.8394
2022-05-29,14.8394
2022-05-30,14.8394
2022-05-31,14.9734
2022-06-01,15.1155
2022-06-02,15.2089
2022-06-03,15.0587
2022-06-04,15.0587
2022-06-05,15.0587
2022-06-06,15.2779
2022-06-07,15.3713
2022-06-08,15.4241
2022-06-09,15.3226
2022-06-10,14.9247
2022-06-11,14.9247
2022-06-12,14.9247
2022-06-13,14.344
2022-06-14,14.4374
2022-06-15,14.5146
2022-06-16,13.6659
2022-06-17,13.7756
2022-06-18,13.7756
2022-06-19,13.7756
2022-06-20,13.7756
2022-06-21,14.0192
2022-06-22,14.0801
2022-06-23,14.0923
2022-06-24,14.4171
2022-06-25,14.4171
2022-06-26,14.4171
2022-06-27,14.3643
2022-06-28,14.3481
2022-06-29,14.1979
2022-06-30,16.0659
2022-07-01,16.2097
2022-07-02,16.2097
2022-07-03,16.2097
2022-07-04,16.2097
2022-07-05,16.1762
2022-07-06,15.8167
2022-07-07,16.2337
2022-07-08,16.2002
2022-07-09,16.2002
2022-07-10,16.2002
2022-07-11,15.9461
2022-07-12,16.2625
2022-07-13,16.1618
2022-07-14,15.9269
2022-07-15,16.1187
2022-07-16,16.1187
2022-07-17,16.1187
2022-07-18,16.2097
2022-07-19,16.7323
2022-07-20,16.9384
2022-07-21,16.948
2022-07-22,16.8953
2022-07-23,16.8953
2022-07-24,16.8953
2022-07-25,16.8761
2022-07-26,16.7131
2022-07-27,16.972
2022-07-28,17.226
2022-07-29,17.3555
2022-07-30,17.3555
2022-07-31,17.3555
2022-08-01,17.4034
2022-08-02,17.3315
2022-08-03,17.0209
2022-08-04,16.973
2022-08-05,16.9538
2022-08-06,16.9538
2022-08-07,16.9538
2022-08-08,17.0689
2022-08-09,16.9154
2022-08-10,17.16
2022-08-11,17.438
2022-08-12,17.7353
2022-08-13,17.7353
2022-08-14,17.7353
2022-08-15,17.8216
2022-08-16,17.975
2022-08-17,17.6202
2022-08-18,17.6969
2022-08-19,17.3517
2022-08-20,17.3517
2022-08-21,17.3517
2022-08-22,16.8339
2022-08-23,17.0353
2022-08-24,17.2079
2022-08-25,17.4572
2022-08-26,17.1312
2022-08-27,17.1312
2022-08-28,17.1312
2022-08-29,17.0689
2022-08-30,16.8819
2022-08-31,16.738
2022-09-01,16.5127
2022-09-02,16.46
2022-09-03,16.46
2022-09-04,16.46
2022-09-05,16.46
2022-09-06,16.1867
2022-09-07,16.412
2022-09-08,16.2922
2022-09-09,16.6134
2022-09-10,16.6134
2022-09-11,16.6134
2022-09-12,16.8675
2022-09-13,16.5223
2022-09-14,16.3449
2022-09-15,16.2874
2022-09-16,16.2202
2022-09-17,16.2202
2022-09-18,16.2202
2022-09-19,16.4504
2022-09-20,15.9182
2022-09-21,15.7792
2022-09-22,15.5874
2022-09-23,15.1031
2022-09-24,15.1031
2022-09-25,15.1031
2022-09-26,15.1703
2022-09-27,15.1319
2022-09-28,15.2757
2022-09-29,14.8538
2022-09-30,41.5051
2022-10-01,41.5051
2022-10-02,41.5051
2022-10-03,42.401
2022-10-04,43.6416
2022-10-05,43.614
2022-10-06,43.5727
2022-10-07,42.8973
2022-10-08,42.8973
2022-10-09,42.8973
2022-10-10,42.6491
2022-10-11,42.4837
2022-10-12,42.4562
2022-10-13,42.8697
2022-10-14,42.4562
2022-10-15,42.4562
2022-10-16,42.4562
2022-10-17,43.3935
2022-10-18,43.8483
2022-10-19,43.3383
2022-10-20,42.9248
2022-10-21,43.5313
2022-10-22,43.5313
2022-10-23,43.5313
2022-10-24,44.4273
2022-10-25,45.2543
2022-10-26,45.5024
2022-10-27,47.8457
2022-10-28,47.2255
2022-10-29,47.2255
2022-10-30,47.2255
2022-10-31,47.7492
2022-11-01,47.9284
2022-11-02,47.1979
2022-11-03,47.8733
2022-11-04,48.7141
2022-11-05,48.7141
2022-11-06,48.7141
2022-11-07,49.2379
2022-11-08,49.1139
2022-11-09,48.5349
2022-11-10,50.5336
2022-11-11,51.4571
2022-11-12,51.4571
2022-11-13,51.4571
2022-11-14,51.2504
2022-11-15,51.4158
2022-11-16,50.1752
2022-11-17,50.3268
2022-11-18,50.892
2022-11-19,50.892
2022-11-20,50.892
2022-11-21,50.1063
2022-11-22,50.2304
2022-11-23,50.2855
2022-11-24,50.2855
2022-11-25,50.2717
2022-11-26,50.2717
2022-11-27,50.2717
2022-11-28,49.7341
2022-11-29,49.5412
2022-11-30,50.0236
2022-12-01,49.8858
2022-12-02,49.6101
2022-12-03,49.6101
2022-12-04,49.6101
2022-12-05,48.8657
2022-12-06,48.4936
2022-12-07,48.2041
2022-12-08,48.342
2022-12-09,47.8595
2022-12-10,47.8595
2022-12-11,47.8595
2022-12-12,47.9836
2022-12-13,48.4798
2022-12-14,48.5349
2022-12-15,47.5425
2022-12-16,47.1979
2022-12-17,47.1979
2022-12-18,47.1979
2022-12-19,46.7017
2022-12-20,46.8809
2022-12-21,47.3219
2022-12-22,46.2054
2022-12-23,46.3157
2022-12-24,46.3157
2022-12-25,46.3157
2022-12-26,46.3157
2022-12-27,46.4398
2022-12-28,46.04
2022-12-29,46.8119
2022-12-30,54.79
2022-12-31,54.79
2023-01-01,54.79
2023-01-02,54.79
2023-01-03,54.99
2023-01-04,56.0068
2023-01-05,56.7569
2023-01-06,58.0238
2023-01-07,58.0238
2023-01-08,58.0238
2023-01-09,57.7071
2023-01-10,58.3405
2023-01-11,58.4572
2023-01-12,58.7905
2023-01-13,58.7405
2023-01-14,58.7405
2023-01-15,58.7405
2023-01-16,58.7405
2023-01-17,58.8405
2023-01-18,58.1738
2023-01-19,57.157
2023-01-20,57.8071
2023-01-21,57.8071
2023-01-22,57.8071
2023-01-23,58.1071
2023-01-24,57.7737
2023-01-25,58.2071
2023-01-26,58.0571
2023-01-27,58.8739
2023-01-28,58.8739
2023-01-29,58.8739
2023-01-30,58.2738
2023-01-31,59.8073
2023-02-01,60.8908
2023-02-02,61.0909
2023-02-03,60.9742
2023-02-04,60.9742
2023-02-05,60.9742
2023-02-06,60.7075
2023-02-07,61.2242
2023-02-08,60.8575
2023-02-09,60.5074
2023-02-10,59.624
2023-02-11,59.624
2023-02-12,59.624
2023-02-13,60.3241
2023-02-14,60.4741
2023-02-15,60.8908
2023-02-16,60.8242
2023-02-17,60.9908
2023-02-18,60.9908
2023-02-19,60.9908
2023-02-20,60.9908
2023-02-21,55.4603
2023-02-22,56.1939
2023-02-23,55.8938
2023-02-24,55.577
2023-02-25,55.577
2023-02-26,55.577
2023-02-27,55.9771
2023-02-28,55.9771
2023-03-01,56.0605
2023-03-02,56.1105
2023-03-03,56.744
2023-03-04,56.744
2023-03-05,56.744
2023-03-06,56.4273
2023-03-07,56.0271
2023-03-08,56.0938
2023-03-09,54.7601
2023-03-10,53.7432
2023-03-11,53.7432
2023-03-12,53.7432
2023-03-13,52.8262
2023-03-14,53.3264
2023-03-15,52.4428
2023-03-16,52.9596
2023-03-17,52.0594
