,UNP US Equity
2020-04-03,13.8939
2020-04-04,13.8939
2020-04-05,13.8939
2020-04-06,14.6089
2020-04-07,14.4478
2020-04-08,14.7452
2020-04-09,14.6767
2020-04-10,14.6767
2020-04-11,14.6767
2020-04-12,14.6767
2020-04-13,14.5357
2020-04-14,14.6951
2020-04-15,14.5172
2020-04-16,14.3115
2020-04-17,14.766
2020-04-18,14.766
2020-04-19,14.766
2020-04-20,14.5133
2020-04-21,14.3438
2020-04-22,14.5511
2020-04-23,14.9512
2020-04-24,15.2439
2020-04-25,15.2439
2020-04-26,15.2439
2020-04-27,15.465
2020-04-28,15.6499
2020-04-29,15.7801
2020-04-30,15.5289
2020-05-01,15.2863
2020-05-02,15.2863
2020-05-03,15.2863
2020-05-04,15.1461
2020-05-05,15.2662
2020-05-06,15.106
2020-05-07,15.2539
2020-05-08,15.4111
2020-05-09,15.4111
2020-05-10,15.4111
2020-05-11,15.3025
2020-05-12,15.0821
2020-05-13,14.9858
2020-05-14,14.9627
2020-05-15,14.8703
2020-05-16,14.8703
2020-05-17,14.8703
2020-05-18,15.4773
2020-05-19,15.4881
2020-05-20,16.0097
2020-05-21,15.8217
2020-05-22,15.9427
2020-05-23,15.9427
2020-05-24,15.9427
2020-05-25,15.9427
2020-05-26,16.3078
2020-05-27,16.6114
2020-05-28,16.3548
2020-05-29,16.3047
2020-05-30,16.3047
2020-05-31,16.3047
2020-06-01,16.277
2020-06-02,16.3879
2020-06-03,16.9357
2020-06-04,16.8109
2020-06-05,17.458
2020-06-06,17.458
2020-06-07,17.458
2020-06-08,17.2138
2020-06-09,16.9442
2020-06-10,16.7339
2020-06-11,15.7986
2020-06-12,16.0212
2020-06-13,16.0212
2020-06-14,16.0212
2020-06-15,16.1561
2020-06-16,16.3903
2020-06-17,16.4057
2020-06-18,16.381
2020-06-19,16.1499
2020-06-20,16.1499
2020-06-21,16.1499
2020-06-22,16.1769
2020-06-23,16.2662
2020-06-24,15.9727
2020-06-25,16.0859
2020-06-26,15.7485
2020-06-27,15.7485
2020-06-28,15.7485
2020-06-29,15.9696
2020-06-30,17.3243
2020-07-01,17.143
2020-07-02,17.3251
2020-07-03,17.3251
2020-07-04,17.3251
2020-07-05,17.3251
2020-07-06,17.58
2020-07-07,17.383
2020-07-08,17.3218
2020-07-09,17.0693
2020-07-10,17.1024
2020-07-11,17.1024
2020-07-12,17.1024
2020-07-13,17.3325
2020-07-14,17.5577
2020-07-15,17.7646
2020-07-16,17.9699
2020-07-17,18.3324
2020-07-18,18.3324
2020-07-19,18.3324
2020-07-20,18.0129
2020-07-21,18.118
2020-07-22,18.1776
2020-07-23,17.8209
2020-07-24,17.9136
2020-07-25,17.9136
2020-07-26,17.9136
2020-07-27,17.9716
2020-07-28,17.772
2020-07-29,18.0676
2020-07-30,17.6387
2020-07-31,17.6842
2020-08-01,17.6842
2020-08-02,17.6842
2020-08-03,17.5774
2020-08-04,17.7116
2020-08-05,18.0254
2020-08-06,18.2026
2020-08-07,18.4775
2020-08-08,18.4775
2020-08-09,18.4775
2020-08-10,18.8021
2020-08-11,19.0919
2020-08-12,19.2144
2020-08-13,19.0397
2020-08-14,19.2219
2020-08-15,19.2219
2020-08-16,19.2219
2020-08-17,19.3834
2020-08-18,19.1209
2020-08-19,19.1416
2020-08-20,19.0563
2020-08-21,19.1929
2020-08-22,19.1929
2020-08-23,19.1929
2020-08-24,19.2749
2020-08-25,19.4687
2020-08-26,19.4206
2020-08-27,19.4306
2020-08-28,19.4877
2020-08-29,19.4877
2020-08-30,19.4877
2020-08-31,19.265
2020-09-01,19.5432
2020-09-02,19.5829
2020-09-03,19.1085
2020-09-04,19.1573
2020-09-05,19.1573
2020-09-06,19.1573
2020-09-07,19.1573
2020-09-08,18.952
2020-09-09,19.2997
2020-09-10,19.318
2020-09-11,19.5548
2020-09-12,19.5548
2020-09-13,19.5548
2020-09-14,19.7949
2020-09-15,20.0872
2020-09-16,20.0085
2020-09-17,20.0276
2020-09-18,19.8744
2020-09-19,19.8744
2020-09-20,19.8744
2020-09-21,19.3941
2020-09-22,19.669
2020-09-23,19.4206
2020-09-24,19.5324
2020-09-25,19.7378
2020-09-26,19.7378
2020-09-27,19.7378
2020-09-28,19.8454
2020-09-29,19.6624
2020-09-30,20.2627
2020-10-01,20.0367
2020-10-02,20.2182
2020-10-03,20.2182
2020-10-04,20.2182
2020-10-05,20.6438
2020-10-06,20.4802
2020-10-07,20.9263
2020-10-08,20.8544
2020-10-09,21.0257
2020-10-10,21.0257
2020-10-11,21.0257
2020-10-12,21.0745
2020-10-13,20.7876
2020-10-14,20.9426
2020-10-15,21.2851
2020-10-16,21.3742
2020-10-17,21.3742
2020-10-18,21.3742
2020-10-19,21.0154
2020-10-20,21.1113
2020-10-21,20.4862
2020-10-22,19.3123
2020-10-23,19.3973
2020-10-24,19.3973
2020-10-25,19.3973
2020-10-26,19.1049
2020-10-27,18.6688
2020-10-28,18.1419
2020-10-29,18.3688
2020-10-30,18.4666
2020-10-31,18.4666
2020-11-01,18.4666
2020-11-02,18.6408
2020-11-03,19.1627
2020-11-04,19.2783
2020-11-05,19.7313
2020-11-06,19.5613
2020-11-07,19.5613
2020-11-08,19.5613
2020-11-09,20.2354
2020-11-10,20.5125
2020-11-11,20.4054
2020-11-12,20.447
2020-11-13,20.6978
2020-11-14,20.6978
2020-11-15,20.6978
2020-11-16,20.9757
2020-11-17,20.9026
2020-11-18,20.7479
2020-11-19,20.7921
2020-11-20,20.6935
2020-11-21,20.6935
2020-11-22,20.6935
2020-11-23,21.0335
2020-11-24,21.1449
2020-11-25,21.0208
2020-11-26,21.0208
2020-11-27,20.8848
2020-11-28,20.8848
2020-11-29,20.8848
2020-11-30,20.7522
2020-12-01,20.6094
2020-12-02,20.708
2020-12-03,20.5975
2020-12-04,20.9196
2020-12-05,20.9196
2020-12-06,20.9196
2020-12-07,20.8295
2020-12-08,20.8482
2020-12-09,20.9052
2020-12-10,20.6196
2020-12-11,20.6655
2020-12-12,20.6655
2020-12-13,20.6655
2020-12-14,20.2354
2020-12-15,20.4309
2020-12-16,20.3076
2020-12-17,20.5924
2020-12-18,20.7114
2020-12-19,20.7114
2020-12-20,20.7114
2020-12-21,20.617
2020-12-22,20.5346
2020-12-23,20.5048
2020-12-24,20.6935
2020-12-25,20.6935
2020-12-26,20.6935
2020-12-27,20.6935
2020-12-28,20.8856
2020-12-29,20.7811
2020-12-30,20.9137
2020-12-31,21.2901
2021-01-01,21.2901
2021-01-02,21.2901
2021-01-03,21.2901
2021-01-04,20.842
2021-01-05,21.0562
2021-01-06,21.4261
2021-01-07,21.6772
2021-01-08,22.2019
2021-01-09,22.2019
2021-01-10,22.2019
2021-01-11,22.0755
2021-01-12,22.1865
2021-01-13,22.0118
2021-01-14,21.9731
2021-01-15,22.011
2021-01-16,22.011
2021-01-17,22.011
2021-01-18,22.011
2021-01-19,21.8974
2021-01-20,22.1469
2021-01-21,21.2626
2021-01-22,21.1964
2021-01-23,21.1964
2021-01-24,21.1964
2021-01-25,21.1387
2021-01-26,20.5874
2021-01-27,20.0953
2021-01-28,20.694
2021-01-29,20.3654
2021-01-30,20.3654
2021-01-31,20.3654
2021-02-01,20.4626
2021-02-02,21.0932
2021-02-03,20.9581
2021-02-04,20.9659
2021-02-05,20.8391
2021-02-06,20.8391
2021-02-07,20.8391
2021-02-08,20.8322
2021-02-09,20.8775
2021-02-10,20.7792
2021-02-11,21.0981
2021-02-12,21.6052
2021-02-13,21.6052
2021-02-14,21.6052
2021-02-15,21.6052
2021-02-16,21.6761
2021-02-17,21.4401
2021-02-18,21.0836
2021-02-19,21.2546
2021-02-20,21.2546
2021-02-21,21.2546
2021-02-22,21.0639
2021-02-23,21.075
2021-02-24,21.4333
2021-02-25,21.2213
2021-02-26,20.9895
2021-02-27,20.9895
2021-02-28,20.9895
2021-03-01,21.2649
2021-03-02,21.2751
2021-03-03,21.0126
2021-03-04,20.5723
2021-03-05,21.3102
2021-03-06,21.3102
2021-03-07,21.3102
2021-03-08,21.4111
2021-03-09,21.4803
2021-03-10,21.6017
2021-03-11,21.7214
2021-03-12,21.6847
2021-03-13,21.6847
2021-03-14,21.6847
2021-03-15,21.5633
2021-03-16,21.4803
2021-03-17,21.5316
2021-03-18,21.7933
2021-03-19,21.4034
2021-03-20,21.4034
2021-03-21,21.4034
2021-03-22,21.016
2021-03-23,21.1682
2021-03-24,21.5829
2021-03-25,21.8557
2021-03-26,22.4397
2021-03-27,22.4397
2021-03-28,22.4397
2021-03-29,22.4448
2021-03-30,22.2866
2021-03-31,22.7149
2021-04-01,22.6079
2021-04-02,22.6079
2021-04-03,22.6079
2021-04-04,22.6079
2021-04-05,22.8907
2021-04-06,22.6851
2021-04-07,22.7059
2021-04-08,22.6053
2021-04-09,22.8708
2021-04-10,22.8708
2021-04-11,22.8708
2021-04-12,22.8977
2021-04-13,22.7623
2021-04-14,22.8152
2021-04-15,22.8586
2021-04-16,22.8248
2021-04-17,22.8248
2021-04-18,22.8248
2021-04-19,22.8907
2021-04-20,22.6478
2021-04-21,22.8873
2021-04-22,22.3463
2021-04-23,22.8269
2021-04-24,22.8269
2021-04-25,22.8269
2021-04-26,22.9177
2021-04-27,23.0163
2021-04-28,23.056
2021-04-29,22.9082
2021-04-30,22.7016
2021-05-01,22.7016
2021-05-02,22.7016
2021-05-03,22.8442
2021-05-04,23.0111
2021-05-05,22.8287
2021-05-06,23.1442
2021-05-07,23.3405
2021-05-08,23.3405
2021-05-09,23.3405
2021-05-10,23.2506
2021-05-11,23.0923
2021-05-12,22.6938
2021-05-13,22.9687
2021-05-14,23.2004
2021-05-15,23.2004
2021-05-16,23.2004
2021-05-17,22.9324
2021-05-18,22.7318
2021-05-19,22.7197
2021-05-20,22.6895
2021-05-21,22.6523
2021-05-22,22.6523
2021-05-23,22.6523
2021-05-24,22.8287
2021-05-25,22.6886
2021-05-26,22.8537
2021-05-27,22.8581
2021-05-28,22.9298
2021-05-29,22.9298
2021-05-30,22.9298
2021-05-31,22.9298
2021-06-01,22.9558
2021-06-02,22.9056
2021-06-03,22.9488
2021-06-04,23.0543
2021-06-05,23.0543
2021-06-06,23.0543
2021-06-07,22.7759
2021-06-08,22.6791
2021-06-09,22.6506
2021-06-10,22.4854
2021-06-11,22.6359
2021-06-12,22.6359
2021-06-13,22.6359
2021-06-14,22.7474
2021-06-15,22.7664
2021-06-16,22.699
2021-06-17,22.4405
2021-06-18,22.0722
2021-06-19,22.0722
2021-06-20,22.0722
2021-06-21,22.3056
2021-06-22,22.4336
2021-06-23,22.444
2021-06-24,22.3886
2021-06-25,22.6307
2021-06-26,22.6307
2021-06-27,22.6307
2021-06-28,22.4457
2021-06-29,22.4042
2021-06-30,20.6167
2021-07-01,20.8995
2021-07-02,20.991
2021-07-03,20.991
2021-07-04,20.991
2021-07-05,20.991
2021-07-06,20.9199
2021-07-07,21.2745
2021-07-08,20.4925
2021-07-09,20.7542
2021-07-10,20.7542
2021-07-11,20.7542
2021-07-12,20.7175
2021-07-13,20.5581
2021-07-14,20.6261
2021-07-15,20.6175
2021-07-16,20.4988
2021-07-17,20.4988
2021-07-18,20.4988
2021-07-19,20.18
2021-07-20,20.2691
2021-07-21,20.4027
2021-07-22,20.2718
2021-07-23,20.3186
2021-07-24,20.3186
2021-07-25,20.3186
2021-07-26,20.3216
2021-07-27,20.156
2021-07-28,20.0432
2021-07-29,20.1015
2021-07-30,20.212
2021-07-31,20.212
2021-08-01,20.212
2021-08-02,20.1169
2021-08-03,20.3117
2021-08-04,20.1245
2021-08-05,20.2427
2021-08-06,20.3454
2021-08-07,20.3454
2021-08-08,20.3454
2021-08-09,20.3032
2021-08-10,20.4382
2021-08-11,20.7971
2021-08-12,20.8945
2021-08-13,20.9053
2021-08-14,20.9053
2021-08-15,20.9053
2021-08-16,20.8815
2021-08-17,20.7565
2021-08-18,20.6767
2021-08-19,20.5962
2021-08-20,20.5916
2021-08-21,20.5916
2021-08-22,20.5916
2021-08-23,20.597
2021-08-24,20.4029
2021-08-25,20.406
2021-08-26,20.3822
2021-08-27,20.4167
2021-08-28,20.4167
2021-08-29,20.4167
2021-08-30,20.2365
2021-08-31,20.0647
2021-09-01,20.0716
2021-09-02,20.1176
2021-09-03,19.9167
2021-09-04,19.9167
2021-09-05,19.9167
2021-09-06,19.9167
2021-09-07,19.7702
2021-09-08,19.9428
2021-09-09,19.544
2021-09-10,19.3683
2021-09-11,19.3683
2021-09-12,19.3683
2021-09-13,19.2909
2021-09-14,19.0347
2021-09-15,19.0992
2021-09-16,19.037
2021-09-17,18.8859
2021-09-18,18.8859
2021-09-19,18.8859
2021-09-20,18.6099
2021-09-21,18.5132
2021-09-22,18.6252
2021-09-23,18.9051
2021-09-24,19.0646
2021-09-25,19.0646
2021-09-26,19.0646
2021-09-27,19.0769
2021-09-28,18.8591
2021-09-29,18.9021
2021-09-30,17.6938
2021-10-01,18.1135
2021-10-02,18.1135
2021-10-03,18.1135
2021-10-04,18.3896
2021-10-05,18.7162
2021-10-06,18.8971
2021-10-07,18.8561
2021-10-08,19.193
2021-10-09,19.193
2021-10-10,19.193
2021-10-11,19.078
2021-10-12,18.9682
2021-10-13,19.1469
2021-10-14,19.549
2021-10-15,19.8287
2021-10-16,19.8287
2021-10-17,19.8287
2021-10-18,19.8851
2021-10-19,19.8727
2021-10-20,20.0375
2021-10-21,20.0368
2021-10-22,20.4923
2021-10-23,20.4923
2021-10-24,20.4923
2021-10-25,20.6866
2021-10-26,20.7183
2021-10-27,20.6216
2021-10-28,20.8324
2021-10-29,20.7674
2021-10-30,20.7674
2021-10-31,20.7674
2021-11-01,20.6274
2021-11-02,20.6981
2021-11-03,20.6274
2021-11-04,20.4642
2021-11-05,20.5819
2021-11-06,20.5819
2021-11-07,20.5819
2021-11-08,20.6266
2021-11-09,20.7385
2021-11-10,20.7775
2021-11-11,20.7068
2021-11-12,20.8425
2021-11-13,20.8425
2021-11-14,20.8425
2021-11-15,20.7718
2021-11-16,20.7732
2021-11-17,20.6483
2021-11-18,20.6837
2021-11-19,20.7609
2021-11-20,20.7609
2021-11-21,20.7609
2021-11-22,20.9487
2021-11-23,21.1985
2021-11-24,21.1429
2021-11-25,21.1429
2021-11-26,20.6512
2021-11-27,20.6512
2021-11-28,20.6512
2021-11-29,20.6274
2021-11-30,20.3516
2021-12-01,20.179
2021-12-02,20.6721
2021-12-03,20.6974
2021-12-04,20.6974
2021-12-05,20.6974
2021-12-06,21.1039
2021-12-07,21.2057
2021-12-08,21.2151
2021-12-09,21.1898
2021-12-10,21.2772
2021-12-11,21.2772
2021-12-12,21.2772
2021-12-13,21.0808
2021-12-14,20.9992
2021-12-15,21.1804
2021-12-16,21.2692
2021-12-17,20.8606
2021-12-18,20.8606
2021-12-19,20.8606
2021-12-20,20.7126
2021-12-21,20.8266
2021-12-22,20.875
2021-12-23,21.0736
2021-12-24,21.0736
2021-12-25,21.0736
2021-12-26,21.0736
2021-12-27,21.2403
2021-12-28,21.3328
2021-12-29,21.4627
2021-12-30,21.3551
2021-12-31,20.6084
2022-01-01,20.6084
2022-01-02,20.6084
2022-01-03,20.3221
2022-01-04,20.6153
2022-01-05,20.6677
2022-01-06,20.7158
2022-01-07,20.8047
2022-01-08,20.8047
2022-01-09,20.8047
2022-01-10,20.4949
2022-01-11,20.2291
2022-01-12,20.269
2022-01-13,20.3117
2022-01-14,20.2188
2022-01-15,20.2188
2022-01-16,20.2188
2022-01-17,20.2188
2022-01-18,19.6522
2022-01-19,19.752
2022-01-20,19.9296
2022-01-21,20.2229
2022-01-22,20.2229
2022-01-23,20.2229
2022-01-24,20.1382
2022-01-25,20.0708
2022-01-26,20.1231
2022-01-27,20.1031
2022-01-28,20.1954
2022-01-29,20.1954
2022-01-30,20.1954
2022-01-31,20.1004
2022-02-01,20.2491
2022-02-02,20.5623
2022-02-03,20.0866
2022-02-04,19.7965
2022-02-05,19.7965
2022-02-06,19.7965
2022-02-07,19.7119
2022-02-08,19.8347
2022-02-09,20.0762
2022-02-10,19.7781
2022-02-11,19.5523
2022-02-12,19.5523
2022-02-13,19.5523
2022-02-14,19.8074
2022-02-15,20.2692
2022-02-16,20.5754
2022-02-17,20.3831
2022-02-18,20.3967
2022-02-19,20.3967
2022-02-20,20.3967
2022-02-21,20.3967
2022-02-22,20.0612
2022-02-23,19.9623
2022-02-24,19.7761
2022-02-25,20.0707
2022-02-26,20.0707
2022-02-27,20.0707
2022-02-28,20.0393
2022-03-01,19.7993
2022-03-02,20.4772
2022-03-03,20.688
2022-03-04,21.3134
2022-03-05,21.3134
2022-03-06,21.3134
2022-03-07,21.0972
2022-03-08,20.5522
2022-03-09,20.5659
2022-03-10,20.9737
2022-03-11,21.1013
2022-03-12,21.1013
2022-03-13,21.1013
2022-03-14,20.838
2022-03-15,21.0065
2022-03-16,21.2807
2022-03-17,21.2404
2022-03-18,21.0876
2022-03-19,21.0876
2022-03-20,21.0876
2022-03-21,21.3052
2022-03-22,21.3973
2022-03-23,21.5214
2022-03-24,21.694
2022-03-25,21.9102
2022-03-26,21.9102
2022-03-27,21.9102
2022-03-28,22.0439
2022-03-29,21.9259
2022-03-30,21.8837
2022-03-31,21.0411
2022-04-01,20.1847
2022-04-02,20.1847
2022-04-03,20.1847
2022-04-04,20.0412
2022-04-05,19.6773
2022-04-06,19.0839
2022-04-07,19.2087
2022-04-08,19.0225
2022-04-09,19.0225
2022-04-10,19.0225
2022-04-11,19.0956
2022-04-12,19.2216
2022-04-13,19.1938
2022-04-14,19.2959
2022-04-15,19.2959
2022-04-16,19.2959
2022-04-17,19.2959
2022-04-18,19.0316
2022-04-19,19.2578
2022-04-20,19.3515
2022-04-21,19.1699
2022-04-22,18.5174
2022-04-23,18.5174
2022-04-24,18.5174
2022-04-25,18.6544
2022-04-26,18.4715
2022-04-27,18.6783
2022-04-28,18.8372
2022-04-29,18.5168
2022-04-30,18.5168
2022-05-01,18.5168
2022-05-02,18.425
2022-05-03,18.3753
2022-05-04,18.6976
2022-05-05,18.3352
2022-05-06,18.2132
2022-05-07,18.2132
2022-05-08,18.2132
2022-05-09,17.9328
2022-05-10,17.7616
2022-05-11,17.8443
2022-05-12,17.9767
2022-05-13,18.2887
2022-05-14,18.2887
2022-05-15,18.2887
2022-05-16,18.1033
2022-05-17,18.3811
2022-05-18,17.916
2022-05-19,17.3676
2022-05-20,17.1789
2022-05-21,17.1789
2022-05-22,17.1789
2022-05-23,17.3928
2022-05-24,17.4057
2022-05-25,17.427
2022-05-26,17.677
2022-05-27,17.7552
2022-05-28,17.7552
2022-05-29,17.7552
2022-05-30,17.7552
2022-05-31,17.5794
2022-06-01,17.6789
2022-06-02,17.9418
2022-06-03,17.8521
2022-06-04,17.8521
2022-06-05,17.8521
2022-06-06,17.9276
2022-06-07,18.1589
2022-06-08,17.7022
2022-06-09,17.3863
2022-06-10,17.02
2022-06-11,17.02
2022-06-12,17.02
2022-06-13,16.823
2022-06-14,16.8501
2022-06-15,16.9373
2022-06-16,16.8308
2022-06-17,16.7183
2022-06-18,16.7183
2022-06-19,16.7183
2022-06-20,16.7183
2022-06-21,16.9134
2022-06-22,16.8824
2022-06-23,16.9315
2022-06-24,17.3211
2022-06-25,17.3211
2022-06-26,17.3211
2022-06-27,17.1964
2022-06-28,17.1647
2022-06-29,17.1512
2022-06-30,17.1108
2022-07-01,17.2384
2022-07-02,17.2384
2022-07-03,17.2384
2022-07-04,17.2384
2022-07-05,16.9103
2022-07-06,16.8813
2022-07-07,17.0689
2022-07-08,16.88
2022-07-09,16.88
2022-07-10,16.88
2022-07-11,16.891
2022-07-12,16.6738
2022-07-13,16.6873
2022-07-14,16.6106
2022-07-15,16.8433
2022-07-16,16.8433
2022-07-17,16.8433
2022-07-18,16.9135
2022-07-19,17.3441
2022-07-20,17.1862
2022-07-21,16.9447
2022-07-22,17.0408
2022-07-23,17.0408
2022-07-24,17.0408
2022-07-25,17.2946
2022-07-26,17.2055
2022-07-27,17.4568
2022-07-28,17.7035
2022-07-29,17.9316
2022-07-30,17.9316
2022-07-31,17.9316
2022-08-01,17.9175
2022-08-02,17.624
2022-08-03,17.8246
2022-08-04,17.9349
2022-08-05,18.0162
2022-08-06,18.0162
2022-08-07,18.0162
2022-08-08,17.9675
2022-08-09,18.0079
2022-08-10,18.4738
2022-08-11,18.6975
2022-08-12,18.7424
2022-08-13,18.7424
2022-08-14,18.7424
2022-08-15,18.6283
2022-08-16,18.8321
2022-08-17,18.8026
2022-08-18,18.868
2022-08-19,18.6507
2022-08-20,18.6507
2022-08-21,18.6507
2022-08-22,18.586
2022-08-23,18.5943
2022-08-24,18.636
2022-08-25,18.686
2022-08-26,18.1861
2022-08-27,18.1861
2022-08-28,18.1861
2022-08-29,18.2591
2022-08-30,17.7996
2022-08-31,17.7528
2022-09-01,17.8522
2022-09-02,17.7163
2022-09-03,17.7163
2022-09-04,17.7163
2022-09-05,17.7163
2022-09-06,17.9752
2022-09-07,18.0271
2022-09-08,18.1265
2022-09-09,18.2252
2022-09-10,18.2252
2022-09-11,18.2252
2022-09-12,18.3713
2022-09-13,17.8669
2022-09-14,17.3324
2022-09-15,17.3587
2022-09-16,16.9511
2022-09-17,16.9511
2022-09-18,16.9511
2022-09-19,17.2203
2022-09-20,17.0325
2022-09-21,16.944
2022-09-22,16.7697
2022-09-23,16.4365
2022-09-24,16.4365
2022-09-25,16.4365
2022-09-26,16.2371
2022-09-27,16.0058
2022-09-28,16.2993
2022-09-29,16.1308
2022-09-30,15.6258
2022-10-01,15.6258
2022-10-02,15.6258
2022-10-03,15.9674
2022-10-04,16.2889
2022-10-05,15.99
2022-10-06,15.8387
2022-10-07,15.6761
2022-10-08,15.6761
2022-10-09,15.6761
2022-10-10,15.5775
2022-10-11,15.4889
2022-10-12,15.4563
2022-10-13,15.7464
2022-10-14,15.5612
2022-10-15,15.5612
2022-10-16,15.5612
2022-10-17,15.8632
2022-10-18,16.0541
2022-10-19,15.9549
2022-10-20,14.9188
2022-10-21,15.171
2022-10-22,15.171
2022-10-23,15.171
2022-10-24,15.354
2022-10-25,15.4233
2022-10-26,15.4956
2022-10-27,15.5117
2022-10-28,15.673
2022-10-29,15.673
2022-10-30,15.673
2022-10-31,15.5797
2022-11-01,15.5599
2022-11-02,15.2947
2022-11-03,15.3355
2022-11-04,15.5525
2022-11-05,15.5525
2022-11-06,15.5525
2022-11-07,15.5277
2022-11-08,16.0044
2022-11-09,15.9673
2022-11-10,16.5595
2022-11-11,16.8383
2022-11-12,16.8383
2022-11-13,16.8383
2022-11-14,16.8043
2022-11-15,16.4155
2022-11-16,16.515
2022-11-17,16.3635
2022-11-18,16.4105
2022-11-19,16.4105
2022-11-20,16.4105
2022-11-21,16.515
2022-11-22,16.5725
2022-11-23,16.5305
2022-11-24,16.5305
2022-11-25,16.5805
2022-11-26,16.5805
2022-11-27,16.5805
2022-11-28,16.2832
2022-11-29,16.5459
2022-11-30,16.834
2022-12-01,16.7413
2022-12-02,16.6671
2022-12-03,16.6671
2022-12-04,16.6671
2022-12-05,16.4402
2022-12-06,16.4452
2022-12-07,16.5119
2022-12-08,16.562
2022-12-09,16.4581
2022-12-10,16.4581
2022-12-11,16.4581
2022-12-12,16.7351
2022-12-13,16.8705
2022-12-14,16.8433
2022-12-15,16.5175
2022-12-16,16.3877
2022-12-17,16.3877
2022-12-18,16.3877
2022-12-19,16.1515
2022-12-20,16.0909
2022-12-21,16.277
2022-12-22,16.2918
2022-12-23,16.3691
2022-12-24,16.3691
2022-12-25,16.3691
2022-12-26,16.3691
2022-12-27,16.3945
2022-12-28,16.1812
2022-12-29,16.3265
2022-12-30,16.2594
2022-12-31,16.2594
2023-01-01,16.2594
2023-01-02,16.2594
2023-01-03,16.2911
2023-01-04,16.394
2023-01-05,16.0121
2023-01-06,16.5657
2023-01-07,16.5657
2023-01-08,16.5657
2023-01-09,16.5316
2023-01-10,16.5824
2023-01-11,16.7052
2023-01-12,16.7318
2023-01-13,16.6413
2023-01-14,16.6413
2023-01-15,16.6413
2023-01-16,16.6413
2023-01-17,16.7083
2023-01-18,16.4088
2023-01-19,16.1621
2023-01-20,16.358
2023-01-21,16.358
2023-01-22,16.358
2023-01-23,16.4491
2023-01-24,16.0183
2023-01-25,15.8286
2023-01-26,15.9129
2023-01-27,15.9693
2023-01-28,15.9693
2023-01-29,15.9693
2023-01-30,15.8335
2023-01-31,16.0809
2023-02-01,16.3127
2023-02-02,16.6525
2023-02-03,16.4591
2023-02-04,16.4591
2023-02-05,16.4591
2023-02-06,16.3766
2023-02-07,16.3816
2023-02-08,16.2638
2023-02-09,15.9953
2023-02-10,16.1014
2023-02-11,16.1014
2023-02-12,16.1014
2023-02-13,16.1354
2023-02-14,16.0107
2023-02-15,15.954
2023-02-16,15.7942
2023-02-17,15.8602
2023-02-18,15.8602
2023-02-19,15.8602
2023-02-20,15.8602
2023-02-21,15.3765
2023-02-22,15.2302
2023-02-23,15.3499
2023-02-24,15.3931
2023-02-25,15.3931
2023-02-26,15.3931
2023-02-27,16.513
2023-02-28,16.2113
2023-03-01,16.2551
2023-03-02,16.463
2023-03-03,16.3396
2023-03-04,16.3396
2023-03-05,16.3396
2023-03-06,16.3069
2023-03-07,16.0953
2023-03-08,15.9824
2023-03-09,15.7356
2023-03-10,15.519
2023-03-11,15.519
2023-03-12,15.519
2023-03-13,15.4598
2023-03-14,15.4628
2023-03-15,15.271
2023-03-16,15.3246
