,ORCL US Equity
2020-05-25,13.9677
2020-05-26,14.004
2020-05-27,14.0992
2020-05-28,14.1944
2020-05-29,14.3852
2020-05-30,14.3852
2020-05-31,14.3852
2020-06-01,14.2248
2020-06-02,14.2745
2020-06-03,14.3219
2020-06-04,14.1773
2020-06-05,14.4326
2020-06-06,14.4326
2020-06-07,14.4326
2020-06-08,14.6856
2020-06-09,14.4778
2020-06-10,14.462
2020-06-11,13.8295
2020-06-12,13.9537
2020-06-13,13.9537
2020-06-14,13.9537
2020-06-15,14.2677
2020-06-16,14.5704
2020-06-17,13.8769
2020-06-18,14.3671
2020-06-19,14.5275
2020-06-20,14.5275
2020-06-21,14.5275
2020-06-22,14.3549
2020-06-23,14.3703
2020-06-24,14.2054
2020-06-25,14.2252
2020-06-26,14.1483
2020-06-27,14.1483
2020-06-28,14.1483
2020-06-29,14.2758
2020-06-30,14.3879
2020-07-01,14.4362
2020-07-02,14.5351
2020-07-03,14.5351
2020-07-04,14.5351
2020-07-05,14.5351
2020-07-06,14.6802
2020-07-07,14.6165
2020-07-08,14.6934
2020-07-09,14.8846
2020-07-10,14.8539
2020-07-11,14.8539
2020-07-12,14.8539
2020-07-13,14.7703
2020-07-14,14.8121
2020-07-15,14.6846
2020-07-16,14.5088
2020-07-17,14.3065
2020-07-18,14.3065
2020-07-19,14.3065
2020-07-20,14.4164
2020-07-21,14.5285
2020-07-22,14.5505
2020-07-23,14.4956
2020-07-24,14.4714
2020-07-25,14.4714
2020-07-26,14.4714
2020-07-27,14.4033
2020-07-28,14.4055
2020-07-29,14.4824
2020-07-30,14.3835
2020-07-31,14.4274
2020-08-01,14.4274
2020-08-02,14.4274
2020-08-03,14.5439
2020-08-04,14.5483
2020-08-05,14.4384
2020-08-06,14.3901
2020-08-07,14.3791
2020-08-08,14.3791
2020-08-09,14.3791
2020-08-10,14.3153
2020-08-11,14.1681
2020-08-12,14.1461
2020-08-13,14.1131
2020-08-14,14.1527
2020-08-15,14.1527
2020-08-16,14.1527
2020-08-17,14.1065
2020-08-18,14.3681
2020-08-19,14.5923
2020-08-20,14.3857
2020-08-21,14.3703
2020-08-22,14.3703
2020-08-23,14.3703
2020-08-24,14.5505
2020-08-25,14.5681
2020-08-26,14.8758
2020-08-27,14.8077
2020-08-28,14.9616
2020-08-29,14.9616
2020-08-30,14.9616
2020-08-31,14.3859
2020-09-01,14.4808
2020-09-02,14.7762
2020-09-03,14.36
2020-09-04,14.0646
2020-09-05,14.0646
2020-09-06,14.0646
2020-09-07,14.0646
2020-09-08,13.9762
2020-09-09,14.3277
2020-09-10,14.4096
2020-09-11,14.3385
2020-09-12,14.3385
2020-09-13,14.3385
2020-09-14,14.8689
2020-09-15,14.9246
2020-09-16,14.8169
2020-09-17,14.764
2020-09-18,14.6888
2020-09-19,14.6888
2020-09-20,14.6888
2020-09-21,14.9152
2020-09-22,14.8729
2020-09-23,14.5217
2020-09-24,14.5936
2020-09-25,14.6994
2020-09-26,14.6994
2020-09-27,14.6994
2020-09-28,14.6529
2020-09-29,14.6296
2020-09-30,14.6782
2020-10-01,14.674
2020-10-02,14.4942
2020-10-03,14.4942
2020-10-04,14.4942
2020-10-05,14.6486
2020-10-06,14.638
2020-10-07,14.8665
2020-10-08,14.93
2020-10-09,14.985
2020-10-10,14.985
2020-10-11,14.985
2020-10-12,15.0506
2020-10-13,14.9469
2020-10-14,14.9448
2020-10-15,14.8517
2020-10-16,14.8031
2020-10-17,14.8031
2020-10-18,14.8031
2020-10-19,14.6613
2020-10-20,14.6888
2020-10-21,14.6719
2020-10-22,14.6761
2020-10-23,14.7206
2020-10-24,14.7206
2020-10-25,14.7206
2020-10-26,14.2107
2020-10-27,14.1239
2020-10-28,13.8087
2020-10-29,13.8997
2020-10-30,13.9187
2020-10-31,13.9187
2020-11-01,13.9187
2020-11-02,13.9906
2020-11-03,14.0647
2020-11-04,13.9991
2020-11-05,14.0351
2020-11-06,14.0647
2020-11-07,14.0647
2020-11-08,14.0647
2020-11-09,14.0731
2020-11-10,14.0372
2020-11-11,14.1493
2020-11-12,13.9906
2020-11-13,14.088
2020-11-14,14.088
2020-11-15,14.088
2020-11-16,14.1387
2020-11-17,14.1324
2020-11-18,13.9483
2020-11-19,13.9906
2020-11-20,13.8319
2020-11-21,13.8319
2020-11-22,13.8319
2020-11-23,13.9123
2020-11-24,14.2276
2020-11-25,14.1937
2020-11-26,14.1937
2020-11-27,14.2678
2020-11-28,14.2678
2020-11-29,14.2678
2020-11-30,14.1259
2020-12-01,14.3358
2020-12-02,14.4058
2020-12-03,14.4449
2020-12-04,14.5869
2020-12-05,14.5869
2020-12-06,14.5869
2020-12-07,14.554
2020-12-08,14.3955
2020-12-09,14.5396
2020-12-10,14.4881
2020-12-11,14.4437
2020-12-12,14.4437
2020-12-13,14.4437
2020-12-14,14.4739
2020-12-15,14.6952
2020-12-16,14.8804
2020-12-17,15.0474
2020-12-18,15.3391
2020-12-19,15.3391
2020-12-20,15.3391
2020-12-21,15.2224
2020-12-22,15.3572
2020-12-23,15.3874
2020-12-24,15.319
2020-12-25,15.319
2020-12-26,15.319
2020-12-27,15.319
2020-12-28,15.3009
2020-12-29,15.2184
2020-12-30,15.2063
2020-12-31,15.2647
2021-01-01,15.2647
2021-01-02,15.2647
2021-01-03,15.2647
2021-01-04,15.0755
2021-01-05,14.9166
2021-01-06,14.8381
2021-01-07,14.9387
2021-01-08,15.0011
2021-01-09,15.0011
2021-01-10,15.0011
2021-01-11,14.9307
2021-01-12,14.8079
2021-01-13,14.7355
2021-01-14,14.6429
2021-01-15,14.6791
2021-01-16,14.6791
2021-01-17,14.6791
2021-01-18,14.6791
2021-01-19,14.5805
2021-01-20,14.6349
2021-01-21,14.5644
2021-01-22,14.3934
2021-01-23,14.3934
2021-01-24,14.3934
2021-01-25,14.5021
2021-01-26,14.6832
2021-01-27,14.8341
2021-01-28,14.5665
2021-01-29,14.4075
2021-01-30,14.4075
2021-01-31,14.4075
2021-02-01,14.6248
2021-02-02,14.7979
2021-02-03,14.7576
2021-02-04,14.995
2021-02-05,15.0454
2021-02-06,15.0454
2021-02-07,15.0454
2021-02-08,14.9468
2021-02-09,15.0594
2021-02-10,14.979
2021-02-11,14.8643
2021-02-12,14.9407
2021-02-13,14.9407
2021-02-14,14.9407
2021-02-15,14.9407
2021-02-16,14.7516
2021-02-17,14.7415
2021-02-18,14.7375
2021-02-19,14.5483
2021-02-20,14.5483
2021-02-21,14.5483
2021-02-22,15.2164
2021-02-23,15.2265
2021-02-24,15.2667
2021-02-25,15.3874
2021-02-26,14.9584
2021-02-27,14.9584
2021-02-28,14.9584
2021-03-01,15.2846
2021-03-02,15.3809
2021-03-03,15.43
2021-03-04,15.1746
2021-03-05,16.0314
2021-03-06,16.0314
2021-03-07,16.0314
2021-03-08,16.4618
2021-03-09,16.5561
2021-03-10,16.4539
2021-03-11,15.2561
2021-03-12,15.2079
2021-03-13,15.2079
2021-03-14,15.2079
2021-03-15,15.3177
2021-03-16,15.1483
2021-03-17,15.027
2021-03-18,15.1271
2021-03-19,15.0347
2021-03-20,15.0347
2021-03-21,15.0347
2021-03-22,15.0463
2021-03-23,15.2291
2021-03-24,15.1444
2021-03-25,15.4909
2021-03-26,15.8027
2021-03-27,15.8027
2021-03-28,15.8027
2021-03-29,15.9721
2021-03-30,15.8604
2021-03-31,15.7873
2021-04-01,16.103
2021-04-02,16.103
2021-04-03,16.103
2021-04-04,16.103
2021-04-05,16.5553
2021-04-06,16.5784
2021-04-07,16.538
2021-04-08,16.7709
2021-04-09,16.8286
2021-04-10,16.8286
2021-04-11,16.8286
2021-04-12,16.9326
2021-04-13,17.0384
2021-04-14,17.0673
2021-04-15,17.3502
2021-04-16,17.4773
2021-04-17,17.4773
2021-04-18,17.4773
2021-04-19,17.4388
2021-04-20,17.5331
2021-04-21,17.0365
2021-04-22,16.692
2021-04-23,16.7112
2021-04-24,16.7112
2021-04-25,16.7112
2021-04-26,16.6207
2021-04-27,16.7593
2021-04-28,16.6727
2021-04-29,16.8844
2021-04-30,16.869
2021-05-01,16.869
2021-05-02,16.869
2021-05-03,17.1655
2021-05-04,17.3964
2021-05-05,17.5235
2021-05-06,17.6293
2021-05-07,17.7564
2021-05-08,17.7564
2021-05-09,17.7564
2021-05-10,17.7083
2021-05-11,17.2348
2021-05-12,17.0538
2021-05-13,17.3214
2021-05-14,17.4657
2021-05-15,17.4657
2021-05-16,17.4657
2021-05-17,17.5023
2021-05-18,17.4272
2021-05-19,17.4369
2021-05-20,17.433
2021-05-21,17.4927
2021-05-22,17.4927
2021-05-23,17.4927
2021-05-24,17.56
2021-05-25,17.4542
2021-05-26,17.5369
2021-05-27,17.4831
2021-05-28,17.6309
2021-05-29,17.6309
2021-05-30,17.6309
2021-05-31,17.6309
2021-06-01,17.7882
2021-06-02,17.9209
2021-06-03,18.0763
2021-06-04,18.4175
2021-06-05,18.4175
2021-06-06,18.4175
2021-06-07,18.6165
2021-06-08,18.7435
2021-06-09,18.7264
2021-06-10,18.3057
2021-06-11,18.4194
2021-06-12,18.4194
2021-06-13,18.4194
2021-06-14,18.3663
2021-06-15,18.1806
2021-06-16,17.3162
2021-06-17,17.4072
2021-06-18,17.1551
2021-06-19,17.1551
2021-06-20,17.1551
2021-06-21,17.0195
2021-06-22,17.1461
2021-06-23,17.0397
2021-06-24,16.9736
2021-06-25,17.1057
2021-06-26,17.1057
2021-06-27,17.1057
2021-06-28,17.1131
2021-06-29,17.0397
2021-06-30,16.9919
2021-07-01,17.3039
2021-07-02,17.7224
2021-07-03,17.7224
2021-07-04,17.7224
2021-07-05,17.7224
2021-07-06,17.9536
2021-07-07,18.506
2021-07-08,18.4143
2021-07-09,18.8125
2021-07-10,18.8125
2021-07-11,18.8125
2021-07-12,18.6877
2021-07-13,18.6859
2021-07-14,18.908
2021-07-15,18.5336
2021-07-16,18.763
2021-07-17,18.763
2021-07-18,18.763
2021-07-19,18.6694
2021-07-20,18.9777
2021-07-21,19.1667
2021-07-22,19.3503
2021-07-23,18.7997
2021-07-24,18.7997
2021-07-25,18.7997
2021-07-26,18.8309
2021-07-27,18.8199
2021-07-28,18.7061
2021-07-29,18.7887
2021-07-30,18.6987
2021-07-31,18.6987
2021-08-01,18.6987
2021-08-02,18.7832
2021-08-03,19.1759
2021-08-04,19.2328
2021-08-05,19.119
2021-08-06,19.1355
2021-08-07,19.1355
2021-08-08,19.1355
2021-08-09,19.2053
2021-08-10,19.1576
2021-08-11,19.1557
2021-08-12,19.1888
2021-08-13,19.2934
2021-08-14,19.2934
2021-08-15,19.2934
2021-08-16,19.3741
2021-08-17,19.398
2021-08-18,19.0291
2021-08-19,18.9869
2021-08-20,19.0291
2021-08-21,19.0291
2021-08-22,19.0291
2021-08-23,19.0621
2021-08-24,18.9575
2021-08-25,18.9704
2021-08-26,18.9887
2021-08-27,19.1043
2021-08-28,19.1043
2021-08-29,19.1043
2021-08-30,19.1227
2021-08-31,18.9688
2021-09-01,19.1172
2021-09-02,19.0901
2021-09-03,19.1263
2021-09-04,19.1263
2021-09-05,19.1263
2021-09-06,19.1263
2021-09-07,18.8946
2021-09-08,19.0303
2021-09-09,19.043
2021-09-10,19.0683
2021-09-11,19.0683
2021-09-12,19.0683
2021-09-13,18.9254
2021-09-14,18.1716
2021-09-15,18.4095
2021-09-16,18.3243
2021-09-17,18.1716
2021-09-18,18.1716
2021-09-19,18.1716
2021-09-20,18.1326
2021-09-21,18.2657
2021-09-22,18.5355
2021-09-23,18.7094
2021-09-24,18.7755
2021-09-25,18.7755
2021-09-26,18.7755
2021-09-27,18.9704
2021-09-28,18.8729
2021-09-29,19.0076
2021-09-30,18.2776
2021-10-01,18.74
2021-10-02,18.74
2021-10-03,18.74
2021-10-04,18.655
2021-10-05,19.0501
2021-10-06,19.0235
2021-10-07,19.1954
2021-10-08,19.5639
2021-10-09,19.5639
2021-10-10,19.5639
2021-10-11,19.7234
2021-10-12,19.773
2021-10-13,19.92
2021-10-14,19.7216
2021-10-15,19.7305
2021-10-16,19.7305
2021-10-17,19.7305
2021-10-18,19.9395
2021-10-19,20.037
2021-10-20,19.9626
2021-10-21,19.9023
2021-10-22,20.2478
2021-10-23,20.2478
2021-10-24,20.2478
2021-10-25,20.184
2021-10-26,20.0228
2021-10-27,19.8545
2021-10-28,19.8899
2021-10-29,19.8385
2021-10-30,19.8385
2021-10-31,19.8385
2021-11-01,19.5621
2021-11-02,19.8261
2021-11-03,19.8757
2021-11-04,19.7836
2021-11-05,19.6631
2021-11-06,19.6631
2021-11-07,19.6631
2021-11-08,19.6968
2021-11-09,19.5993
2021-11-10,19.4647
2021-11-11,19.5019
2021-11-12,19.4133
2021-11-13,19.4133
2021-11-14,19.4133
2021-11-15,19.4984
2021-11-16,19.7801
2021-11-17,19.7305
2021-11-18,19.6118
2021-11-19,19.4895
2021-11-20,19.4895
2021-11-21,19.4895
2021-11-22,19.6029
2021-11-23,19.307
2021-11-24,19.4204
2021-11-25,19.4204
2021-11-26,19.1989
2021-11-27,19.1989
2021-11-28,19.1989
2021-11-29,19.307
2021-11-30,27.5894
2021-12-01,27.3439
2021-12-02,27.4034
2021-12-03,26.9694
2021-12-04,26.9694
2021-12-05,26.9694
2021-12-06,27.143
2021-12-07,27.4183
2021-12-08,27.143
2021-12-09,27.1008
2021-12-10,29.9496
2021-12-11,29.9496
2021-12-12,29.9496
2021-12-13,29.528
2021-12-14,29.2857
2021-12-15,30.1967
2021-12-16,30.0925
2021-12-17,28.4934
2021-12-18,28.4934
2021-12-19,28.4934
2021-12-20,27.2869
2021-12-21,27.2554
2021-12-22,26.8556
2021-12-23,26.8217
2021-12-24,26.8217
2021-12-25,26.8217
2021-12-26,26.8217
2021-12-27,26.7781
2021-12-28,26.5624
2021-12-29,26.4558
2021-12-30,26.4074
2021-12-31,26.2135
2022-01-01,26.2135
2022-01-02,26.2135
2022-01-03,26.3807
2022-01-04,26.6085
2022-01-05,26.0318
2022-01-06,26.0028
2022-01-07,26.2862
2022-01-08,26.2862
2022-01-09,26.2862
2022-01-10,26.7151
2022-01-11,26.5212
2022-01-12,26.4801
2022-01-13,26.3541
2022-01-14,26.3298
2022-01-15,26.3298
2022-01-16,26.3298
2022-01-17,26.3298
2022-01-18,25.8114
2022-01-19,25.2856
2022-01-20,25.1257
2022-01-21,25.0046
2022-01-22,25.0046
2022-01-23,25.0046
2022-01-24,25.053
2022-01-25,24.7259
2022-01-26,24.3673
2022-01-27,24.4134
2022-01-28,24.583
2022-01-29,24.583
2022-01-30,24.583
2022-01-31,24.7477
2022-02-01,24.7187
2022-02-02,25.0724
2022-02-03,24.9367
2022-02-04,24.9779
2022-02-05,24.9779
2022-02-06,24.9779
2022-02-07,24.646
2022-02-08,24.6581
2022-02-09,25.3026
2022-02-10,24.9149
2022-02-11,24.4061
2022-02-12,24.4061
2022-02-13,24.4061
2022-02-14,24.2123
2022-02-15,24.411
2022-02-16,24.2704
2022-02-17,23.3837
2022-02-18,23.1511
2022-02-19,23.1511
2022-02-20,23.1511
2022-02-21,23.1511
2022-02-22,23.0421
2022-02-23,22.6423
2022-02-24,23.2092
2022-02-25,23.5823
2022-02-26,23.5823
2022-02-27,23.5823
2022-02-28,23.5622
2022-03-01,23.5719
2022-03-02,24.1247
2022-03-03,24.1174
2022-03-04,23.6888
2022-03-05,23.6888
2022-03-06,23.6888
2022-03-07,23.1604
2022-03-08,22.9193
2022-03-09,23.5938
2022-03-10,23.7278
2022-03-11,23.9964
2022-03-12,23.9964
2022-03-13,23.9964
2022-03-14,23.814
2022-03-15,24.6728
2022-03-16,24.5171
2022-03-17,24.6728
2022-03-18,24.9356
2022-03-19,24.9356
2022-03-20,24.9356
2022-03-21,24.7604
2022-03-22,24.9648
2022-03-23,24.6218
2022-03-24,25.0719
2022-03-25,24.9478
2022-03-26,24.9478
2022-03-27,24.9478
2022-03-28,25.4028
2022-03-29,25.5707
2022-03-30,25.3444
2022-03-31,25.1911
2022-04-01,25.0159
2022-04-02,25.0159
2022-04-03,25.0159
2022-04-04,25.5171
2022-04-05,25.2422
2022-04-06,25.0427
2022-04-07,24.9016
2022-04-08,24.7556
2022-04-09,24.7556
2022-04-10,24.7556
2022-04-11,24.4685
2022-04-12,24.3638
2022-04-13,24.466
2022-04-14,24.393
2022-04-15,24.393
2022-04-16,24.393
2022-04-17,24.393
2022-04-18,24.0938
2022-04-19,24.4198
2022-04-20,24.5974
2022-04-21,24.4003
2022-04-22,23.6047
2022-04-23,23.6047
2022-04-24,23.6047
2022-04-25,23.7921
2022-04-26,23.1911
2022-04-27,23.2519
2022-04-28,23.5877
2022-04-29,22.921
2022-04-30,22.921
2022-05-01,22.921
2022-05-02,23.067
2022-05-03,22.8942
2022-05-04,23.3614
2022-05-05,22.775
2022-05-06,22.6996
2022-05-07,22.6996
2022-05-08,22.6996
2022-05-09,22.4684
2022-05-10,22.7093
2022-05-11,22.3444
2022-05-12,22.2714
2022-05-13,22.3784
2022-05-14,22.3784
2022-05-15,22.3784
2022-05-16,22.0232
2022-05-17,22.5512
2022-05-18,21.6801
2022-05-19,21.3735
2022-05-20,21.7604
2022-05-21,21.7604
2022-05-22,21.7604
2022-05-23,22.1035
2022-05-24,21.8577
2022-05-25,22.0524
2022-05-26,22.4976
2022-05-27,22.7702
2022-05-28,22.7702
2022-05-29,22.7702
2022-05-30,22.7702
2022-05-31,22.8742
2022-06-01,22.796
2022-06-02,23.172
2022-06-03,22.8424
2022-06-04,22.8424
2022-06-05,22.8424
2022-06-06,23.1305
2022-06-07,23.0622
2022-06-08,22.7423
2022-06-09,22.2149
2022-06-10,21.7071
2022-06-11,21.7071
2022-06-12,21.7071
2022-06-13,20.9526
2022-06-14,22.5812
2022-06-15,22.3321
2022-06-16,22.0904
2022-06-17,21.8487
2022-06-18,21.8487
2022-06-19,21.8487
2022-06-20,21.8487
2022-06-21,21.8189
2022-06-22,21.5385
2022-06-23,21.8067
2022-06-24,22.5554
2022-06-25,22.5554
2022-06-26,22.5554
2022-06-27,22.4847
2022-06-28,22.0384
2022-06-29,22.192
2022-06-30,22.353
2022-07-01,22.5968
2022-07-02,22.5968
2022-07-03,22.5968
2022-07-04,22.5968
2022-07-05,22.87
2022-07-06,22.7895
2022-07-07,22.831
2022-07-08,22.8407
2022-07-09,22.8407
2022-07-10,22.8407
2022-07-11,22.7675
2022-07-12,22.4847
2022-07-13,22.392
2022-07-14,22.2506
2022-07-15,22.5651
2022-07-16,22.5651
2022-07-17,22.5651
2022-07-18,22.4359
2022-07-19,22.9309
2022-07-20,23.0163
2022-07-21,23.4918
2022-07-22,23.5796
2022-07-23,23.5796
2022-07-24,23.5796
2022-07-25,23.5699
2022-07-26,23.3674
2022-07-27,23.8162
2022-07-28,24.1015
2022-07-29,24.2966
2022-07-30,24.2966
2022-07-31,24.2966
2022-08-01,24.199
2022-08-02,23.9332
2022-08-03,24.1819
2022-08-04,24.1893
2022-08-05,24.1771
2022-08-06,24.1771
2022-08-07,24.1771
2022-08-08,23.9625
2022-08-09,24.0356
2022-08-10,24.2234
2022-08-11,24.1307
2022-08-12,24.616
2022-08-13,24.616
2022-08-14,24.616
2022-08-15,24.6063
2022-08-16,24.7063
2022-08-17,24.6404
2022-08-18,24.6575
2022-08-19,24.4965
2022-08-20,24.4965
2022-08-21,24.4965
2022-08-22,23.96
2022-08-23,23.9478
2022-08-24,23.8893
2022-08-25,24.0649
2022-08-26,23.5186
2022-08-27,23.5186
2022-08-28,23.5186
2022-08-29,23.4065
2022-08-30,23.3943
2022-08-31,27.4978
2022-09-01,27.8005
2022-09-02,27.6373
2022-09-03,27.6373
2022-09-04,27.6373
2022-09-05,27.6373
2022-09-06,27.4135
2022-09-07,27.5873
2022-09-08,27.6294
2022-09-09,27.961
2022-09-10,27.961
2022-09-11,27.961
2022-09-12,28.269
2022-09-13,28.226
2022-09-14,27.1823
2022-09-15,26.6817
2022-09-16,26.3063
2022-09-17,26.3063
2022-09-18,26.3063
2022-09-19,26.3702
2022-09-20,26.1146
2022-09-21,25.7525
2022-09-22,25.5607
2022-09-23,25.1699
2022-09-24,25.1699
2022-09-25,25.1699
2022-09-26,24.877
2022-09-27,24.6027
2022-09-28,24.7758
2022-09-29,24.3311
2022-09-30,24.2432
2022-10-01,24.2432
2022-10-02,24.2432
2022-10-03,24.7785
2022-10-04,25.4735
2022-10-05,25.7265
2022-10-06,25.3697
2022-10-07,24.8344
2022-10-08,24.8344
2022-10-09,24.8344
2022-10-10,24.6426
2022-10-11,24.6
2022-10-12,24.9649
2022-10-13,25.3431
2022-10-14,25.106
2022-10-15,25.106
2022-10-16,25.106
2022-10-17,25.8277
2022-10-18,25.8304
2022-10-19,25.636
2022-10-20,26.4216
2022-10-21,27.3404
2022-10-22,27.3404
2022-10-23,27.3404
2022-10-24,27.399
2022-10-25,27.4576
2022-10-26,27.905
2022-10-27,27.9929
2022-10-28,28.5814
2022-10-29,28.5814
2022-10-30,28.5814
2022-10-31,28.7705
2022-11-01,28.5149
2022-11-02,27.9849
2022-11-03,27.9609
2022-11-04,28.2192
2022-11-05,28.2192
2022-11-06,28.2192
2022-11-07,28.4163
2022-11-08,28.1234
2022-11-09,28.1287
2022-11-10,28.5308
2022-11-11,28.6826
2022-11-12,28.6826
2022-11-13,28.6826
2022-11-14,28.893
2022-11-15,29.0661
2022-11-16,29.2552
2022-11-17,29.0715
2022-11-18,29.2126
2022-11-19,29.2126
2022-11-20,29.2126
2022-11-21,29.2366
2022-11-22,29.8491
2022-11-23,29.9663
2022-11-24,29.9663
2022-11-25,30.0089
2022-11-26,30.0089
2022-11-27,30.0089
2022-11-28,29.6547
2022-11-29,29.5109
2022-11-30,21.9632
2022-12-01,22.1709
2022-12-02,22.0247
2022-12-03,22.0247
2022-12-04,22.0247
2022-12-05,21.2708
2022-12-06,21.1708
2022-12-07,21.1458
2022-12-08,21.3939
2022-12-09,21.3535
2022-12-10,21.3535
2022-12-11,21.3535
2022-12-12,21.6266
2022-12-13,21.4886
2022-12-14,21.731
2022-12-15,21.3944
2022-12-16,21.3002
2022-12-17,21.3002
2022-12-18,21.3002
2022-12-19,21.4771
2022-12-20,21.5617
2022-12-21,21.6694
2022-12-22,21.4752
2022-12-23,21.5444
2022-12-24,21.5444
2022-12-25,21.5444
2022-12-26,21.5444
2022-12-27,21.5694
2022-12-28,21.4444
2022-12-29,21.6502
2022-12-30,21.7156
2022-12-31,21.7156
2023-01-01,21.7156
2023-01-02,21.7156
2023-01-03,22.0964
2023-01-04,22.2426
2023-01-05,22.2099
2023-01-06,22.4695
2023-01-07,22.4695
2023-01-08,22.4695
2023-01-09,22.6157
2023-01-10,22.6311
2023-01-11,23.035
2023-01-12,23.0696
2023-01-13,23.1504
2023-01-14,23.1504
2023-01-15,23.1504
2023-01-16,23.1504
2023-01-17,23.035
2023-01-18,22.6715
2023-01-19,22.5234
2023-01-20,22.7753
2023-01-21,22.7753
2023-01-22,22.7753
2023-01-23,23.1061
2023-01-24,23.2465
2023-01-25,23.235
2023-01-26,23.2715
2023-01-27,23.11
2023-01-28,23.11
2023-01-29,23.11
2023-01-30,22.7945
2023-01-31,23.008
2023-02-01,23.3138
2023-02-02,23.185
2023-02-03,23.2311
2023-02-04,23.2311
2023-02-05,23.2311
2023-02-06,23.0215
2023-02-07,22.8696
2023-02-08,22.6676
2023-02-09,22.6599
2023-02-10,22.7542
2023-02-11,22.7542
2023-02-12,22.7542
2023-02-13,23.1927
2023-02-14,23.1292
2023-02-15,22.9849
2023-02-16,22.8657
2023-02-17,22.7811
2023-02-18,22.7811
2023-02-19,22.7811
2023-02-20,22.7811
2023-02-21,22.5734
2023-02-22,22.5964
2023-02-23,23.0311
2023-02-24,23.0465
2023-02-25,23.0465
2023-02-26,23.0465
2023-02-27,22.9119
2023-02-28,23.7203
2023-03-01,23.5079
2023-03-02,23.6341
2023-03-03,24.0909
2023-03-04,24.0909
2023-03-05,24.0909
2023-03-06,24.1891
2023-03-07,23.9126
2023-03-08,23.9387
2023-03-09,23.6141
2023-03-10,23.0752
2023-03-11,23.0752
2023-03-12,23.0752
2023-03-13,23.2478
2023-03-14,23.1735
2023-03-15,22.8565
2023-03-16,23.2257
2023-03-17,23.314
2023-03-18,23.314
