,WSM US Equity
2020-05-16,14.5257
2020-05-17,14.5257
2020-05-18,15.185
2020-05-19,14.8115
2020-05-20,14.4977
2020-05-21,14.5292
2020-05-22,14.5205
2020-05-23,14.5205
2020-05-24,14.5205
2020-05-25,14.5205
2020-05-26,15.0745
2020-05-27,15.7232
2020-05-28,15.6671
2020-05-29,17.5551
2020-05-30,17.5551
2020-05-31,17.5551
2020-06-01,17.209
2020-06-02,18.0512
2020-06-03,17.9312
2020-06-04,17.8729
2020-06-05,17.9647
2020-06-06,17.9647
2020-06-07,17.9647
2020-06-08,17.9294
2020-06-09,18.0195
2020-06-10,17.767
2020-06-11,16.9
2020-06-12,17.0236
2020-06-13,17.0236
2020-06-14,17.0236
2020-06-15,17.465
2020-06-16,17.9206
2020-06-17,18.166
2020-06-18,18.0742
2020-06-19,17.9841
2020-06-20,17.9841
2020-06-21,17.9841
2020-06-22,17.8817
2020-06-23,17.8288
2020-06-24,17.6292
2020-06-25,17.6416
2020-06-26,17.5568
2020-06-27,17.5568
2020-06-28,17.5568
2020-06-29,17.3397
2020-06-30,17.3432
2020-07-01,17.8394
2020-07-02,17.5533
2020-07-03,17.5533
2020-07-04,17.5533
2020-07-05,17.5533
2020-07-06,17.6946
2020-07-07,17.6345
2020-07-08,18.0442
2020-07-09,17.8058
2020-07-10,17.8747
2020-07-11,17.8747
2020-07-12,17.8747
2020-07-13,17.5021
2020-07-14,17.5745
2020-07-15,17.8447
2020-07-16,17.7617
2020-07-17,17.6593
2020-07-18,17.6593
2020-07-19,17.6593
2020-07-20,17.2602
2020-07-21,17.435
2020-07-22,18.1854
2020-07-23,17.9259
2020-07-24,17.8552
2020-07-25,17.8552
2020-07-26,17.8552
2020-07-27,18.1519
2020-07-28,17.6063
2020-07-29,17.9771
2020-07-30,18.339
2020-07-31,14.6699
2020-08-01,14.6699
2020-08-02,14.6699
2020-08-03,14.6468
2020-08-04,14.7808
2020-08-05,14.8932
2020-08-06,15.0474
2020-08-07,15.5417
2020-08-08,15.5417
2020-08-09,15.5417
2020-08-10,15.6383
2020-08-11,15.5086
2020-08-12,15.6181
2020-08-13,15.6196
2020-08-14,15.7449
2020-08-15,15.7449
2020-08-16,15.7449
2020-08-17,16.1629
2020-08-18,16.0231
2020-08-19,15.9207
2020-08-20,15.8444
2020-08-21,16.3963
2020-08-22,16.3963
2020-08-23,16.3963
2020-08-24,16.4194
2020-08-25,15.8573
2020-08-26,16.3829
2020-08-27,15.254
2020-08-28,15.0277
2020-08-29,15.0277
2020-08-30,15.0277
2020-08-31,14.7681
2020-09-01,14.8114
2020-09-02,14.8503
2020-09-03,14.4726
2020-09-04,14.3068
2020-09-05,14.3068
2020-09-06,14.3068
2020-09-07,14.3068
2020-09-08,14.5692
2020-09-09,15.073
2020-09-10,15.1927
2020-09-11,15.2965
2020-09-12,15.2965
2020-09-13,15.2965
2020-09-14,15.5848
2020-09-15,15.5301
2020-09-16,15.3037
2020-09-17,15.0369
2020-09-18,14.6837
2020-09-19,14.6837
2020-09-20,14.6837
2020-09-21,14.5309
2020-09-22,14.7861
2020-09-23,14.861
2020-09-24,14.6231
2020-09-25,14.639
2020-09-26,14.639
2020-09-27,14.639
2020-09-28,14.8553
2020-09-29,14.9836
2020-09-30,15.1552
2020-10-01,15.6339
2020-10-02,15.742
2020-10-03,15.742
2020-10-04,15.742
2020-10-05,16.3937
2020-10-06,16.1299
2020-10-07,16.0621
2020-10-08,16.3663
2020-10-09,16.5581
2020-10-10,16.5581
2020-10-11,16.5581
2020-10-12,16.4903
2020-10-13,17.3641
2020-10-14,17.1622
2020-10-15,17.2949
2020-10-16,17.2545
2020-10-17,17.2545
2020-10-18,17.2545
2020-10-19,17.2502
2020-10-20,16.9344
2020-10-21,16.3288
2020-10-22,16.1962
2020-10-23,16.4442
2020-10-24,16.4442
2020-10-25,16.4442
2020-10-26,16.0707
2020-10-27,15.9814
2020-10-28,15.7723
2020-10-29,15.7002
2020-10-30,11.0442
2020-10-31,11.0442
2020-11-01,11.0442
2020-11-02,11.1436
2020-11-03,11.5947
2020-11-04,11.8721
2020-11-05,11.8896
2020-11-06,11.9813
2020-11-07,11.9813
2020-11-08,11.9813
2020-11-09,10.8923
2020-11-10,11.018
2020-11-11,11.5433
2020-11-12,11.1698
2020-11-13,11.3008
2020-11-14,11.3008
2020-11-15,11.3008
2020-11-16,11.5575
2020-11-17,11.6329
2020-11-18,11.6941
2020-11-19,12.1178
2020-11-20,12.6796
2020-11-21,12.6796
2020-11-22,12.6796
2020-11-23,13.204
2020-11-24,13.2449
2020-11-25,13.1426
2020-11-26,13.1426
2020-11-27,12.9197
2020-11-28,12.9197
2020-11-29,12.9197
2020-11-30,12.8691
2020-12-01,13.0059
2020-12-02,12.9423
2020-12-03,13.0457
2020-12-04,13.1178
2020-12-05,13.1178
2020-12-06,13.1178
2020-12-07,12.519
2020-12-08,12.648
2020-12-09,12.7158
2020-12-10,12.3577
2020-12-11,12.3717
2020-12-12,12.3717
2020-12-13,12.3717
2020-12-14,12.5878
2020-12-15,12.9577
2020-12-16,13.162
2020-12-17,13.2211
2020-12-18,12.8706
2020-12-19,12.8706
2020-12-20,12.8706
2020-12-21,12.7975
2020-12-22,12.6771
2020-12-23,12.6727
2020-12-24,12.6598
2020-12-25,12.6598
2020-12-26,12.6598
2020-12-27,12.6598
2020-12-28,12.2771
2020-12-29,12.3029
2020-12-30,12.2072
2020-12-31,12.0319
2021-01-01,12.0319
2021-01-02,12.0319
2021-01-03,12.0319
2021-01-04,12.1513
2021-01-05,12.2814
2021-01-06,12.5771
2021-01-07,12.7534
2021-01-08,12.6824
2021-01-09,12.6824
2021-01-10,12.6824
2021-01-11,13.0362
2021-01-12,13.7964
2021-01-13,13.977
2021-01-14,14.5361
2021-01-15,14.5071
2021-01-16,14.5071
2021-01-17,14.5071
2021-01-18,14.5071
2021-01-19,14.5211
2021-01-20,14.9028
2021-01-21,14.706
2021-01-22,15.3092
2021-01-23,15.3092
2021-01-24,15.3092
2021-01-25,15.335
2021-01-26,15.7479
2021-01-27,16.9521
2021-01-28,15.4812
2021-01-29,11.2085
2021-01-30,11.2085
2021-01-31,11.2085
2021-02-01,10.9124
2021-02-02,10.941
2021-02-03,11.0293
2021-02-04,11.1176
2021-02-05,11.1942
2021-02-06,11.1942
2021-02-07,11.1942
2021-02-08,11.1849
2021-02-09,11.2219
2021-02-10,11.0588
2021-02-11,11.1008
2021-02-12,11.0142
2021-02-13,11.0142
2021-02-14,11.0142
2021-02-15,11.0142
2021-02-16,10.8586
2021-02-17,10.8233
2021-02-18,11.0832
2021-02-19,11.285
2021-02-20,11.285
2021-02-21,11.285
2021-02-22,11.0949
2021-02-23,11.1816
2021-02-24,11.2236
2021-02-25,11.153
2021-02-26,11.4078
2021-02-27,11.4078
2021-02-28,11.4078
2021-03-01,11.7568
2021-03-02,11.7803
2021-03-03,11.5146
2021-03-04,11.0024
2021-03-05,11.1454
2021-03-06,11.1454
2021-03-07,11.1454
2021-03-08,11.4263
2021-03-09,11.2278
2021-03-10,11.5306
2021-03-11,11.6744
2021-03-12,11.7265
2021-03-13,11.7265
2021-03-14,11.7265
2021-03-15,11.888
2021-03-16,12.0141
2021-03-17,11.8367
2021-03-18,13.9103
2021-03-19,15.0227
2021-03-20,15.0227
2021-03-21,15.0227
2021-03-22,15.4552
2021-03-23,15.4561
2021-03-24,14.2674
2021-03-25,14.8047
2021-03-26,15.353
2021-03-27,15.353
2021-03-28,15.353
2021-03-29,15.4167
2021-03-30,15.7608
2021-03-31,15.3592
2021-04-01,15.6002
2021-04-02,15.6002
2021-04-03,15.6002
2021-04-04,15.6002
2021-04-05,15.6671
2021-04-06,16.0026
2021-04-07,15.3099
2021-04-08,15.8704
2021-04-09,15.6956
2021-04-10,15.6956
2021-04-11,15.6956
2021-04-12,15.1668
2021-04-13,14.9886
2021-04-14,14.8096
2021-04-15,14.7635
2021-04-16,14.7758
2021-04-17,14.7758
2021-04-18,14.7758
2021-04-19,14.3319
2021-04-20,14.2765
2021-04-21,14.5328
2021-04-22,14.303
2021-04-23,14.6419
2021-04-24,14.6419
2021-04-25,14.6419
2021-04-26,15.0734
2021-04-27,15.1503
2021-04-28,14.9196
2021-04-29,14.8948
2021-04-30,11.8031
2021-05-01,11.8031
2021-05-02,11.8031
2021-05-03,12.1076
2021-05-04,11.8958
2021-05-05,12.1188
2021-05-06,12.6239
2021-05-07,12.8589
2021-05-08,12.8589
2021-05-09,12.8589
2021-05-10,12.8815
2021-05-11,12.4915
2021-05-12,11.627
2021-05-13,11.5952
2021-05-14,11.8706
2021-05-15,11.8706
2021-05-16,11.8706
2021-05-17,11.8388
2021-05-18,11.7726
2021-05-19,11.3298
2021-05-20,11.3099
2021-05-21,11.2901
2021-05-22,11.2901
2021-05-23,11.2901
2021-05-24,11.4185
2021-05-25,11.5542
2021-05-26,11.8388
2021-05-27,11.8198
2021-05-28,11.7159
2021-05-29,11.7159
2021-05-30,11.7159
2021-05-31,11.7159
2021-06-01,11.8092
2021-06-02,11.9706
2021-06-03,11.3633
2021-06-04,11.5155
2021-06-05,11.5155
2021-06-06,11.5155
2021-06-07,11.7371
2021-06-08,11.7695
2021-06-09,11.552
2021-06-10,11.5097
2021-06-11,11.7125
2021-06-12,11.7125
2021-06-13,11.7125
2021-06-14,11.4146
2021-06-15,11.1676
2021-06-16,11.052
2021-06-17,10.8069
2021-06-18,10.4694
2021-06-19,10.4694
2021-06-20,10.4694
2021-06-21,10.7633
2021-06-22,10.7389
2021-06-23,10.9232
2021-06-24,10.9562
2021-06-25,11.019
2021-06-26,11.019
2021-06-27,11.019
2021-06-28,11.0348
2021-06-29,11.1504
2021-06-30,11.0454
2021-07-01,11.0857
2021-07-02,11.1729
2021-07-03,11.1729
2021-07-04,11.1729
2021-07-05,11.1729
2021-07-06,11.1563
2021-07-07,11.303
2021-07-08,11.0269
2021-07-09,11.3829
2021-07-10,11.3829
2021-07-11,11.3829
2021-07-12,11.4404
2021-07-13,11.3003
2021-07-14,11.122
2021-07-15,10.9324
2021-07-16,10.6841
2021-07-17,10.6841
2021-07-18,10.6841
2021-07-19,10.7111
2021-07-20,11.0018
2021-07-21,10.9978
2021-07-22,10.6979
2021-07-23,10.8743
2021-07-24,10.8743
2021-07-25,10.8743
2021-07-26,10.8267
2021-07-27,10.6715
2021-07-28,10.8406
2021-07-29,10.8809
2021-07-30,9.3715
2021-07-31,9.3715
2021-08-01,9.3715
2021-08-02,9.5559
2021-08-03,9.7839
2021-08-04,9.6554
2021-08-05,9.7373
2021-08-06,9.5453
2021-08-07,9.5453
2021-08-08,9.5453
2021-08-09,9.4386
2021-08-10,9.7892
2021-08-11,10.0726
2021-08-12,10.0667
2021-08-13,9.8198
2021-08-14,9.8198
2021-08-15,9.8198
2021-08-16,10.1191
2021-08-17,9.9271
2021-08-18,10.026
2021-08-19,9.7809
2021-08-20,10.0679
2021-08-21,10.0679
2021-08-22,10.0679
2021-08-23,9.9848
2021-08-24,10.4237
2021-08-25,10.4933
2021-08-26,11.3309
2021-08-27,11.1663
2021-08-28,11.1663
2021-08-29,11.1663
2021-08-30,11.2807
2021-08-31,11.3321
2021-09-01,11.1307
2021-09-02,11.0589
2021-09-03,10.8949
2021-09-04,10.8949
2021-09-05,10.8949
2021-09-06,10.8949
2021-09-07,10.5359
2021-09-08,10.6608
2021-09-09,10.9879
2021-09-10,10.898
2021-09-11,10.898
2021-09-12,10.898
2021-09-13,10.8199
2021-09-14,10.8391
2021-09-15,11.1804
2021-09-16,11.416
2021-09-17,11.2451
2021-09-18,11.2451
2021-09-19,11.2451
2021-09-20,11.1028
2021-09-21,11.2083
2021-09-22,11.5105
2021-09-23,11.4288
2021-09-24,11.5881
2021-09-25,11.5881
2021-09-26,11.5881
2021-09-27,11.7759
2021-09-28,11.6184
2021-09-29,11.6126
2021-09-30,10.7767
2021-10-01,10.635
2021-10-02,10.635
2021-10-03,10.635
2021-10-04,10.3544
2021-10-05,10.334
2021-10-06,10.166
2021-10-07,10.5038
2021-10-08,10.4087
2021-10-09,10.4087
2021-10-10,10.4087
2021-10-11,10.4314
2021-10-12,10.5213
2021-10-13,10.5848
2021-10-14,10.8648
2021-10-15,11.0643
2021-10-16,11.0643
2021-10-17,11.0643
2021-10-18,11.262
2021-10-19,11.241
2021-10-20,11.3483
2021-10-21,11.4352
2021-10-22,11.4912
2021-10-23,11.4912
2021-10-24,11.4912
2021-10-25,11.2375
2021-10-26,11.0678
2021-10-27,11.0444
2021-10-28,11.1745
2021-10-29,10.8735
2021-10-30,10.8735
2021-10-31,10.8735
2021-11-01,10.9881
2021-11-02,11.3413
2021-11-03,11.8879
2021-11-04,12.0835
2021-11-05,12.0751
2021-11-06,12.0751
2021-11-07,12.0751
2021-11-08,11.8594
2021-11-09,11.9276
2021-11-10,11.7493
2021-11-11,12.0254
2021-11-12,12.2573
2021-11-13,12.2573
2021-11-14,12.2573
2021-11-15,12.3417
2021-11-16,12.8799
2021-11-17,12.2271
2021-11-18,12.7268
2021-11-19,12.3772
2021-11-20,12.3772
2021-11-21,12.3772
2021-11-22,12.4747
2021-11-23,12.1485
2021-11-24,12.0554
2021-11-25,12.0554
2021-11-26,11.83
2021-11-27,11.83
2021-11-28,11.83
2021-11-29,11.8454
2021-11-30,11.2304
2021-12-01,10.7813
2021-12-02,10.6695
2021-12-03,10.4678
2021-12-04,10.4678
2021-12-05,10.4678
2021-12-06,10.2237
2021-12-07,10.5225
2021-12-08,10.5083
2021-12-09,10.4074
2021-12-10,10.1119
2021-12-11,10.1119
2021-12-12,10.1119
2021-12-13,9.7944
2021-12-14,9.8141
2021-12-15,9.9019
2021-12-16,9.5389
2021-12-17,9.7834
2021-12-18,9.7834
2021-12-19,9.7834
2021-12-20,9.4057
2021-12-21,9.7007
2021-12-22,9.9178
2021-12-23,9.7571
2021-12-24,9.7571
2021-12-25,9.7571
2021-12-26,9.7571
2021-12-27,9.7379
2021-12-28,9.6859
2021-12-29,9.7961
2021-12-30,9.7807
2021-12-31,9.7664
2022-01-01,9.7664
2022-01-02,9.7664
2022-01-03,9.7522
2022-01-04,9.5883
2022-01-05,8.9408
2022-01-06,9.08
2022-01-07,8.7648
2022-01-08,8.7648
2022-01-09,8.7648
2022-01-10,8.8229
2022-01-11,8.9062
2022-01-12,8.8103
2022-01-13,8.6485
2022-01-14,8.5553
2022-01-15,8.5553
2022-01-16,8.5553
2022-01-17,8.5553
2022-01-18,8.5487
2022-01-19,8.6025
2022-01-20,8.3108
2022-01-21,8.3108
2022-01-22,8.3108
2022-01-23,8.3108
2022-01-24,8.9879
2022-01-25,9.0586
2022-01-26,8.7066
2022-01-27,8.5186
2022-01-28,8.0709
2022-01-29,8.0709
2022-01-30,8.0709
2022-01-31,8.3586
2022-02-01,8.5725
2022-02-02,8.5208
2022-02-03,8.4103
2022-02-04,8.447
2022-02-05,8.447
2022-02-06,8.447
2022-02-07,8.4319
2022-02-08,8.5373
2022-02-09,8.5158
2022-02-10,8.2316
2022-02-11,8.0393
2022-02-12,8.0393
2022-02-13,8.0393
2022-02-14,7.9891
2022-02-15,8.0468
2022-02-16,7.8048
2022-02-17,7.4569
2022-02-18,7.3455
2022-02-19,7.3455
2022-02-20,7.3455
2022-02-21,7.3455
2022-02-22,6.9694
2022-02-23,7.0221
2022-02-24,7.3701
2022-02-25,7.5548
2022-02-26,7.5548
2022-02-27,7.5548
2022-02-28,7.5714
2022-03-01,7.6643
2022-03-02,7.8169
2022-03-03,7.9128
2022-03-04,7.9208
2022-03-05,7.9208
2022-03-06,7.9208
2022-03-07,7.3992
2022-03-08,7.6095
2022-03-09,7.6387
2022-03-10,7.6507
2022-03-11,7.3841
2022-03-12,7.3841
2022-03-13,7.3841
2022-03-14,7.5593
2022-03-15,7.7546
2022-03-16,7.9524
2022-03-17,8.2586
2022-03-18,8.4315
2022-03-19,8.4315
2022-03-20,8.4315
2022-03-21,8.1566
2022-03-22,8.109
2022-03-23,7.6741
2022-03-24,7.5681
2022-03-25,7.5101
2022-03-26,7.5101
2022-03-27,7.5101
2022-03-28,7.614
2022-03-29,7.9715
2022-03-30,7.4332
2022-03-31,7.4391
2022-04-01,7.2865
2022-04-02,7.2865
2022-04-03,7.2865
2022-04-04,7.5411
2022-04-05,7.6253
2022-04-06,7.2377
2022-04-07,7.3412
2022-04-08,7.5337
2022-04-09,7.5337
2022-04-10,7.5337
2022-04-11,7.7573
2022-04-12,7.7986
2022-04-13,7.84
2022-04-14,7.6351
2022-04-15,7.6351
2022-04-16,7.6351
2022-04-17,7.6351
2022-04-18,7.2545
2022-04-19,7.5465
2022-04-20,7.3702
2022-04-21,7.2102
2022-04-22,6.8173
2022-04-23,6.8173
2022-04-24,6.8173
2022-04-25,7.065
2022-04-26,6.8226
2022-04-27,6.7864
2022-04-28,6.9619
2022-04-29,6.7021
2022-04-30,6.7021
2022-05-01,6.7021
2022-05-02,7.0426
2022-05-03,7.1228
2022-05-04,7.2474
2022-05-05,6.7893
2022-05-06,6.3854
2022-05-07,6.3854
2022-05-08,6.3854
2022-05-09,6.412
2022-05-10,6.5426
2022-05-11,6.398
2022-05-12,6.4488
2022-05-13,6.4983
2022-05-14,6.4983
2022-05-15,6.4983
2022-05-16,6.4031
2022-05-17,6.6112
2022-05-18,5.7688
2022-05-19,5.856
2022-05-20,5.6606
2022-05-21,5.6606
2022-05-22,5.6606
2022-05-23,5.6676
2022-05-24,5.5356
2022-05-25,5.917
2022-05-26,6.6094
2022-05-27,6.6514
2022-05-28,6.6514
2022-05-29,6.6514
2022-05-30,6.6514
2022-05-31,6.5135
2022-06-01,6.3803
2022-06-02,6.5658
2022-06-03,6.308
2022-06-04,6.308
2022-06-05,6.308
2022-06-06,6.4531
2022-06-07,6.3744
2022-06-08,6.3904
2022-06-09,6.3936
2022-06-10,6.1687
2022-06-11,6.1687
2022-06-12,6.1687
2022-06-13,6.095
2022-06-14,6.144
2022-06-15,6.171
2022-06-16,5.9127
2022-06-17,6.0597
2022-06-18,6.0597
2022-06-19,6.0597
2022-06-20,6.0597
2022-06-21,6.0941
2022-06-22,6.1051
2022-06-23,6.1692
2022-06-24,6.3909
2022-06-25,6.3909
2022-06-26,6.3909
2022-06-27,6.2182
2022-06-28,6.0391
2022-06-29,5.9333
2022-06-30,5.6975
2022-07-01,5.7826
2022-07-02,5.7826
2022-07-03,5.7826
2022-07-04,5.7826
2022-07-05,6.2654
2022-07-06,6.16
2022-07-07,6.4765
2022-07-08,6.5915
2022-07-09,6.5915
2022-07-10,6.5915
2022-07-11,6.4238
2022-07-12,6.4925
2022-07-13,6.5795
2022-07-14,6.4211
2022-07-15,6.6569
2022-07-16,6.6569
2022-07-17,6.6569
2022-07-18,6.662
2022-07-19,6.9139
2022-07-20,6.9148
2022-07-21,7.0613
2022-07-22,6.9024
2022-07-23,6.9024
2022-07-24,6.9024
2022-07-25,6.8653
2022-07-26,6.7385
2022-07-27,6.94
2022-07-28,7.0508
2022-07-29,7.2082
2022-07-30,7.2082
2022-07-31,7.2082
2022-08-01,7.2518
2022-08-02,7.0754
2022-08-03,7.2202
2022-08-04,7.2229
2022-08-05,7.3222
2022-08-06,7.3222
2022-08-07,7.3222
2022-08-08,7.6687
2022-08-09,7.3792
2022-08-10,7.6571
2022-08-11,7.7123
2022-08-12,7.85
2022-08-13,7.85
2022-08-14,7.85
2022-08-15,7.9676
2022-08-16,8.2972
2022-08-17,8.1163
2022-08-18,8.2125
2022-08-19,8.0281
2022-08-20,8.0281
2022-08-21,8.0281
2022-08-22,7.8776
2022-08-23,8.0998
2022-08-24,8.0108
2022-08-25,7.9855
2022-08-26,7.492
2022-08-27,7.492
2022-08-28,7.492
2022-08-29,7.5116
2022-08-30,7.4725
2022-08-31,7.2366
2022-09-01,7.1572
2022-09-02,7.0776
2022-09-03,7.0776
2022-09-04,7.0776
2022-09-05,7.0776
2022-09-06,6.8684
2022-09-07,7.107
2022-09-08,7.2133
2022-09-09,7.272
2022-09-10,7.272
2022-09-11,7.272
2022-09-12,7.4155
2022-09-13,6.9739
2022-09-14,6.9588
2022-09-15,6.7561
2022-09-16,6.5807
2022-09-17,6.5807
2022-09-18,6.5807
2022-09-19,6.7198
2022-09-20,6.4731
2022-09-21,6.4821
2022-09-22,6.3503
2022-09-23,6.1982
2022-09-24,6.1982
2022-09-25,6.1982
2022-09-26,6.0124
2022-09-27,6.104
2022-09-28,6.2942
2022-09-29,6.0669
2022-09-30,5.8681
2022-10-01,5.8681
2022-10-02,5.8681
2022-10-03,6.0565
2022-10-04,6.3313
2022-10-05,6.2713
2022-10-06,6.2229
2022-10-07,5.894
2022-10-08,5.894
2022-10-09,5.894
2022-10-10,5.9735
2022-10-11,6.1231
2022-10-12,6.1321
2022-10-13,6.0578
2022-10-14,5.8439
2022-10-15,5.8439
2022-10-16,5.8439
2022-10-17,6.0237
2022-10-18,6.0016
2022-10-19,5.7851
2022-10-20,5.6806
2022-10-21,5.8577
2022-10-22,5.8577
2022-10-23,5.8577
2022-10-24,5.8184
2022-10-25,6.0267
2022-10-26,6.0932
2022-10-27,6.079
2022-10-28,6.1189
2022-10-29,6.1189
2022-10-30,6.1189
2022-10-31,6.1652
2022-11-01,6.2069
2022-11-02,5.8088
2022-11-03,5.877
2022-11-04,5.9634
2022-11-05,5.9634
2022-11-06,5.9634
2022-11-07,6.1498
2022-11-08,5.9565
2022-11-09,5.7959
2022-11-10,6.3748
2022-11-11,6.6592
2022-11-12,6.6592
2022-11-13,6.6592
2022-11-14,6.5849
2022-11-15,6.6605
2022-11-16,6.2885
2022-11-17,6.447
2022-11-18,6.0903
2022-11-19,6.0903
2022-11-20,6.0903
2022-11-21,5.954
2022-11-22,6.1529
2022-11-23,6.1481
2022-11-24,6.1481
2022-11-25,6.0924
2022-11-26,6.0924
2022-11-27,6.0924
2022-11-28,5.8383
2022-11-29,5.7985
2022-11-30,5.8559
2022-12-01,5.8482
2022-12-02,5.8375
2022-12-03,5.8375
2022-12-04,5.8375
2022-12-05,5.7076
2022-12-06,5.6343
2022-12-07,5.6382
2022-12-08,5.7012
2022-12-09,5.7848
2022-12-10,5.7848
2022-12-11,5.7848
2022-12-12,5.849
2022-12-13,5.8915
2022-12-14,5.8289
2022-12-15,5.8405
2022-12-16,5.6343
2022-12-17,5.6343
2022-12-18,5.6343
2022-12-19,5.8002
2022-12-20,5.7899
2022-12-21,5.9309
2022-12-22,5.9035
2022-12-23,5.999
2022-12-24,5.999
2022-12-25,5.999
2022-12-26,5.999
2022-12-27,5.8628
2022-12-28,5.7723
2022-12-29,5.8418
2022-12-30,5.7719
2022-12-31,5.7719
2023-01-01,5.7719
2023-01-02,5.7719
2023-01-03,5.7355
2023-01-04,5.9112
2023-01-05,5.8529
2023-01-06,6.1508
2023-01-07,6.1508
2023-01-08,6.1508
2023-01-09,6.0826
2023-01-10,6.2343
2023-01-11,6.4225
2023-01-12,6.3582
2023-01-13,6.3543
2023-01-14,6.3543
2023-01-15,6.3543
2023-01-16,6.3543
2023-01-17,6.2828
2023-01-18,6.1782
2023-01-19,5.9536
2023-01-20,6.1482
2023-01-21,6.1482
2023-01-22,6.1482
2023-01-23,6.1503
2023-01-24,6.0106
2023-01-25,6.1782
2023-01-26,6.2511
2023-01-27,6.3456
2023-01-28,6.3456
2023-01-29,6.3456
2023-01-30,6.4767
2023-01-31,6.713
2023-02-01,6.9138
2023-02-02,7.096
2023-02-03,6.9596
2023-02-04,6.9596
2023-02-05,6.9596
2023-02-06,6.6997
2023-02-07,6.6597
2023-02-08,6.4447
2023-02-09,6.3447
2023-02-10,6.2266
2023-02-11,6.2266
2023-02-12,6.2266
2023-02-13,6.5162
2023-02-14,6.4665
2023-02-15,6.5486
2023-02-16,6.5966
2023-02-17,6.5198
2023-02-18,6.5198
2023-02-19,6.5198
2023-02-20,6.5198
2023-02-21,6.4123
2023-02-22,6.4336
2023-02-23,6.3278
2023-02-24,6.2572
2023-02-25,6.2572
2023-02-26,6.2572
2023-02-27,6.3576
2023-02-28,6.2679
2023-03-01,6.2052
2023-03-02,6.1968
2023-03-03,6.1786
2023-03-04,6.1786
2023-03-05,6.1786
2023-03-06,6.0875
2023-03-07,6.2563
2023-03-08,6.2221
2023-03-09,6.2181
2023-03-10,6.076
2023-03-11,6.076
2023-03-12,6.076
2023-03-13,5.9724
2023-03-14,6.0022
2023-03-15,5.9876
2023-03-16,6.0471
2023-03-17,5.8832
2023-03-18,5.8832
