,H US Equity
2021-01-03,35.3641
2021-01-04,35.3641
2021-01-05,35.3641
2021-01-06,35.3641
2021-01-07,35.3641
2021-01-08,35.3641
2021-01-09,35.3641
2021-01-10,35.3641
2021-01-11,35.3641
2021-01-12,35.3641
2021-01-13,35.3641
2021-01-14,35.3641
2021-01-15,35.3641
2021-01-16,35.3641
2021-01-17,35.3641
2021-01-18,35.3641
2021-01-19,35.3641
2021-01-20,35.3641
2021-01-21,35.3641
2021-01-22,35.3641
2021-01-23,35.3641
2021-01-24,35.3641
2021-01-25,35.3641
2021-01-26,35.3641
2021-01-27,35.3641
2021-01-28,35.3641
2021-01-29,35.3641
2021-01-30,35.3641
2021-01-31,35.3641
2021-02-01,35.3641
2021-02-02,35.3641
2021-02-03,35.3641
2021-02-04,35.3641
2021-02-05,35.3641
2021-02-06,35.3641
2021-02-07,35.3641
2021-02-08,35.3641
2021-02-09,35.3641
2021-02-10,35.3641
2021-02-11,35.3641
2021-02-12,35.3641
2021-02-13,35.3641
2021-02-14,35.3641
2021-02-15,35.3641
2021-02-16,35.3641
2021-02-17,35.3641
2021-02-18,35.3641
2021-02-19,35.3641
2021-02-20,35.3641
2021-02-21,35.3641
2021-02-22,35.3641
2021-02-23,35.3641
2021-02-24,35.3641
2021-02-25,35.3641
2021-02-26,35.3641
2021-02-27,35.3641
2021-02-28,35.3641
2021-03-01,35.3641
2021-03-02,35.3641
2021-03-03,35.3641
2021-03-04,35.3641
2021-03-05,35.3641
2021-03-06,35.3641
2021-03-07,35.3641
2021-03-08,35.3641
2021-03-09,35.3641
2021-03-10,35.3641
2021-03-11,35.3641
2021-03-12,35.3641
2021-03-13,35.3641
2021-03-14,35.3641
2021-03-15,35.3641
2021-03-16,35.3641
2021-03-17,35.3641
2021-03-18,35.3641
2021-03-19,35.3641
2021-03-20,35.3641
2021-03-21,35.3641
2021-03-22,35.3641
2021-03-23,35.3641
2021-03-24,35.3641
2021-03-25,35.3641
2021-03-26,35.3641
2021-03-27,35.3641
2021-03-28,35.3641
2021-03-29,35.3641
2021-03-30,35.3641
2021-03-31,35.3641
2021-04-01,35.3641
2021-04-02,35.3641
2021-04-03,35.3641
2021-04-04,35.3641
2021-04-05,35.3641
2021-04-06,35.3641
2021-04-07,35.3641
2021-04-08,35.3641
2021-04-09,35.3641
2021-04-10,35.3641
2021-04-11,35.3641
2021-04-12,35.3641
2021-04-13,35.3641
2021-04-14,35.3641
2021-04-15,35.3641
2021-04-16,35.3641
2021-04-17,35.3641
2021-04-18,35.3641
2021-04-19,35.3641
2021-04-20,35.3641
2021-04-21,35.3641
2021-04-22,35.3641
2021-04-23,35.3641
2021-04-24,35.3641
2021-04-25,35.3641
2021-04-26,35.3641
2021-04-27,35.3641
2021-04-28,35.3641
2021-04-29,35.3641
2021-04-30,35.3641
2021-05-01,35.3641
2021-05-02,35.3641
2021-05-03,35.3641
2021-05-04,35.3641
2021-05-05,35.3641
2021-05-06,35.3641
2021-05-07,35.3641
2021-05-08,35.3641
2021-05-09,35.3641
2021-05-10,35.3641
2021-05-11,35.3641
2021-05-12,35.3641
2021-05-13,35.3641
2021-05-14,35.3641
2021-05-15,35.3641
2021-05-16,35.3641
2021-05-17,35.3641
2021-05-18,35.3641
2021-05-19,35.3641
2021-05-20,35.3641
2021-05-21,35.3641
2021-05-22,35.3641
2021-05-23,35.3641
2021-05-24,35.3641
2021-05-25,35.3641
2021-05-26,35.3641
2021-05-27,35.3641
2021-05-28,35.3641
2021-05-29,35.3641
2021-05-30,35.3641
2021-05-31,35.3641
2021-06-01,35.3641
2021-06-02,35.3641
2021-06-03,35.3641
2021-06-04,35.3641
2021-06-05,35.3641
2021-06-06,35.3641
2021-06-07,35.3641
2021-06-08,35.3641
2021-06-09,35.3641
2021-06-10,35.3641
2021-06-11,35.3641
2021-06-12,35.3641
2021-06-13,35.3641
2021-06-14,35.3641
2021-06-15,35.3641
2021-06-16,35.3641
2021-06-17,35.3641
2021-06-18,35.3641
2021-06-19,35.3641
2021-06-20,35.3641
2021-06-21,35.3641
2021-06-22,35.3641
2021-06-23,35.3641
2021-06-24,35.3641
2021-06-25,35.3641
2021-06-26,35.3641
2021-06-27,35.3641
2021-06-28,35.3641
2021-06-29,35.3641
2021-06-30,35.3641
2021-07-01,35.3641
2021-07-02,35.3641
2021-07-03,35.3641
2021-07-04,35.3641
2021-07-05,35.3641
2021-07-06,35.3641
2021-07-07,35.3641
2021-07-08,35.3641
2021-07-09,35.3641
2021-07-10,35.3641
2021-07-11,35.3641
2021-07-12,35.3641
2021-07-13,35.3641
2021-07-14,35.3641
2021-07-15,35.3641
2021-07-16,35.3641
2021-07-17,35.3641
2021-07-18,35.3641
2021-07-19,35.3641
2021-07-20,35.3641
2021-07-21,35.3641
2021-07-22,35.3641
2021-07-23,35.3641
2021-07-24,35.3641
2021-07-25,35.3641
2021-07-26,35.3641
2021-07-27,35.3641
2021-07-28,35.3641
2021-07-29,35.3641
2021-07-30,35.3641
2021-07-31,35.3641
2021-08-01,35.3641
2021-08-02,35.3641
2021-08-03,35.3641
2021-08-04,35.3641
2021-08-05,35.3641
2021-08-06,35.3641
2021-08-07,35.3641
2021-08-08,35.3641
2021-08-09,35.3641
2021-08-10,35.3641
2021-08-11,35.3641
2021-08-12,35.3641
2021-08-13,35.3641
2021-08-14,35.3641
2021-08-15,35.3641
2021-08-16,35.3641
2021-08-17,35.3641
2021-08-18,35.3641
2021-08-19,35.3641
2021-08-20,35.3641
2021-08-21,35.3641
2021-08-22,35.3641
2021-08-23,35.3641
2021-08-24,35.3641
2021-08-25,35.3641
2021-08-26,35.3641
2021-08-27,35.3641
2021-08-28,35.3641
2021-08-29,35.3641
2021-08-30,35.3641
2021-08-31,35.3641
2021-09-01,35.3641
2021-09-02,35.3641
2021-09-03,35.3641
2021-09-04,35.3641
2021-09-05,35.3641
2021-09-06,35.3641
2021-09-07,35.3641
2021-09-08,35.3641
2021-09-09,35.3641
2021-09-10,35.3641
2021-09-11,35.3641
2021-09-12,35.3641
2021-09-13,35.3641
2021-09-14,35.3641
2021-09-15,35.3641
2021-09-16,35.3641
2021-09-17,35.3641
2021-09-18,35.3641
2021-09-19,35.3641
2021-09-20,35.3641
2021-09-21,35.3641
2021-09-22,35.3641
2021-09-23,35.3641
2021-09-24,35.3641
2021-09-25,35.3641
2021-09-26,35.3641
2021-09-27,35.3641
2021-09-28,35.3641
2021-09-29,35.3641
2021-09-30,35.3641
2021-10-01,35.3641
2021-10-02,35.3641
2021-10-03,35.3641
2021-10-04,35.3641
2021-10-05,35.3641
2021-10-06,35.3641
2021-10-07,35.3641
2021-10-08,35.3641
2021-10-09,35.3641
2021-10-10,35.3641
2021-10-11,35.3641
2021-10-12,35.3641
2021-10-13,35.3641
2021-10-14,35.3641
2021-10-15,35.3641
2021-10-16,35.3641
2021-10-17,35.3641
2021-10-18,35.3641
2021-10-19,35.3641
2021-10-20,35.3641
2021-10-21,35.3641
2021-10-22,35.3641
2021-10-23,35.3641
2021-10-24,35.3641
2021-10-25,35.3641
2021-10-26,35.3641
2021-10-27,35.3641
2021-10-28,35.3641
2021-10-29,35.3641
2021-10-30,35.3641
2021-10-31,35.3641
2021-11-01,35.3641
2021-11-02,35.3641
2021-11-03,35.3641
2021-11-04,35.3641
2021-11-05,35.3641
2021-11-06,35.3641
2021-11-07,35.3641
2021-11-08,35.3641
2021-11-09,35.3641
2021-11-10,35.3641
2021-11-11,35.3641
2021-11-12,35.3641
2021-11-13,35.3641
2021-11-14,35.3641
2021-11-15,35.3641
2021-11-16,35.3641
2021-11-17,35.3641
2021-11-18,35.3641
2021-11-19,35.3641
2021-11-20,35.3641
2021-11-21,35.3641
2021-11-22,35.3641
2021-11-23,35.3641
2021-11-24,35.3641
2021-11-25,35.3641
2021-11-26,35.3641
2021-11-27,35.3641
2021-11-28,35.3641
2021-11-29,35.3641
2021-11-30,35.3641
2021-12-01,35.3641
2021-12-02,35.3641
2021-12-03,35.3641
2021-12-04,35.3641
2021-12-05,35.3641
2021-12-06,35.3641
2021-12-07,35.3641
2021-12-08,35.3641
2021-12-09,35.3641
2021-12-10,35.3641
2021-12-11,35.3641
2021-12-12,35.3641
2021-12-13,35.3641
2021-12-14,35.3641
2021-12-15,35.3641
2021-12-16,35.3641
2021-12-17,35.3641
2021-12-18,35.3641
2021-12-19,35.3641
2021-12-20,35.3641
2021-12-21,35.3641
2021-12-22,35.3641
2021-12-23,35.3641
2021-12-24,35.3641
2021-12-25,35.3641
2021-12-26,35.3641
2021-12-27,35.3641
2021-12-28,35.3641
2021-12-29,35.3641
2021-12-30,35.3641
2021-12-31,35.3641
2022-01-01,35.3641
2022-01-02,35.3641
2022-01-03,35.3641
2022-01-04,35.3641
2022-01-05,35.3641
2022-01-06,35.3641
2022-01-07,35.3641
2022-01-08,35.3641
2022-01-09,35.3641
2022-01-10,35.3641
2022-01-11,35.3641
2022-01-12,35.3641
2022-01-13,35.3641
2022-01-14,35.3641
2022-01-15,35.3641
2022-01-16,35.3641
2022-01-17,35.3641
2022-01-18,35.3641
2022-01-19,35.3641
2022-01-20,35.3641
2022-01-21,35.3641
2022-01-22,35.3641
2022-01-23,35.3641
2022-01-24,35.3641
2022-01-25,35.3641
2022-01-26,35.3641
2022-01-27,35.3641
2022-01-28,35.3641
2022-01-29,35.3641
2022-01-30,35.3641
2022-01-31,35.3641
2022-02-01,35.3641
2022-02-02,35.3641
2022-02-03,35.3641
2022-02-04,35.3641
2022-02-05,35.3641
2022-02-06,35.3641
2022-02-07,35.3641
2022-02-08,35.3641
2022-02-09,35.3641
2022-02-10,35.3641
2022-02-11,35.3641
2022-02-12,35.3641
2022-02-13,35.3641
2022-02-14,35.3641
2022-02-15,35.3641
2022-02-16,35.3641
2022-02-17,35.3641
2022-02-18,35.3641
2022-02-19,35.3641
2022-02-20,35.3641
2022-02-21,35.3641
2022-02-22,35.3641
2022-02-23,35.3641
2022-02-24,35.3641
2022-02-25,35.3641
2022-02-26,35.3641
2022-02-27,35.3641
2022-02-28,35.3641
2022-03-01,35.3641
2022-03-02,35.3641
2022-03-03,35.3641
2022-03-04,35.3641
2022-03-05,35.3641
2022-03-06,35.3641
2022-03-07,35.3641
2022-03-08,35.3641
2022-03-09,35.3641
2022-03-10,35.3641
2022-03-11,35.3641
2022-03-12,35.3641
2022-03-13,35.3641
2022-03-14,35.3641
2022-03-15,35.3641
2022-03-16,35.3641
2022-03-17,35.3641
2022-03-18,35.3641
2022-03-19,35.3641
2022-03-20,35.3641
2022-03-21,35.3641
2022-03-22,35.3641
2022-03-23,35.3641
2022-03-24,35.3641
2022-03-25,35.3641
2022-03-26,35.3641
2022-03-27,35.3641
2022-03-28,35.3641
2022-03-29,35.3641
2022-03-30,35.3641
2022-03-31,35.3641
2022-04-01,35.3641
2022-04-02,35.3641
2022-04-03,35.3641
2022-04-04,35.3641
2022-04-05,35.3641
2022-04-06,35.3641
2022-04-07,35.3641
2022-04-08,35.3641
2022-04-09,35.3641
2022-04-10,35.3641
2022-04-11,35.3641
2022-04-12,35.3641
2022-04-13,35.3641
2022-04-14,35.3641
2022-04-15,35.3641
2022-04-16,35.3641
2022-04-17,35.3641
2022-04-18,35.3641
2022-04-19,35.3641
2022-04-20,35.3641
2022-04-21,35.3641
2022-04-22,35.3641
2022-04-23,35.3641
2022-04-24,35.3641
2022-04-25,35.3641
2022-04-26,35.3641
2022-04-27,35.3641
2022-04-28,35.3641
2022-04-29,35.3641
2022-04-30,35.3641
2022-05-01,35.3641
2022-05-02,35.3641
2022-05-03,35.3641
2022-05-04,35.3641
2022-05-05,35.3641
2022-05-06,35.3641
2022-05-07,35.3641
2022-05-08,35.3641
2022-05-09,35.3641
2022-05-10,35.3641
2022-05-11,35.3641
2022-05-12,35.3641
2022-05-13,35.3641
2022-05-14,35.3641
2022-05-15,35.3641
2022-05-16,35.3641
2022-05-17,35.3641
2022-05-18,35.3641
2022-05-19,35.3641
2022-05-20,35.3641
2022-05-21,35.3641
2022-05-22,35.3641
2022-05-23,35.3641
2022-05-24,35.3641
2022-05-25,35.3641
2022-05-26,35.3641
2022-05-27,35.3641
2022-05-28,35.3641
2022-05-29,35.3641
2022-05-30,35.3641
2022-05-31,35.3641
2022-06-01,35.3641
2022-06-02,35.3641
2022-06-03,35.3641
2022-06-04,35.3641
2022-06-05,35.3641
2022-06-06,35.3641
2022-06-07,35.3641
2022-06-08,35.3641
2022-06-09,35.3641
2022-06-10,35.3641
2022-06-11,35.3641
2022-06-12,35.3641
2022-06-13,35.3641
2022-06-14,35.3641
2022-06-15,35.3641
2022-06-16,35.3641
2022-06-17,35.3641
2022-06-18,35.3641
2022-06-19,35.3641
2022-06-20,35.3641
2022-06-21,35.3641
2022-06-22,35.3641
2022-06-23,35.3641
2022-06-24,35.3641
2022-06-25,35.3641
2022-06-26,35.3641
2022-06-27,35.3641
2022-06-28,35.3641
2022-06-29,35.3641
2022-06-30,62.2518
2022-07-01,63.0891
2022-07-02,63.0891
2022-07-03,63.0891
2022-07-04,63.0891
2022-07-05,63.0758
2022-07-06,61.7601
2022-07-07,62.8233
2022-07-08,62.5575
2022-07-09,62.5575
2022-07-10,62.5575
2022-07-11,62.418
2022-07-12,62.4844
2022-07-13,62.7037
2022-07-14,62.1256
2022-07-15,63.1888
2022-07-16,63.1888
2022-07-17,63.1888
2022-07-18,63.8599
2022-07-19,65.8999
2022-07-20,66.6508
2022-07-21,66.4581
2022-07-22,66.0129
2022-07-23,66.0129
2022-07-24,66.0129
2022-07-25,66.6841
2022-07-26,65.7538
2022-07-27,68.332
2022-07-28,68.146
2022-07-29,68.126
2022-07-30,68.126
2022-07-31,68.126
2022-08-01,68.6842
2022-08-02,68.5447
2022-08-03,69.3819
2022-08-04,70.0597
2022-08-05,69.4683
2022-08-06,69.4683
2022-08-07,69.4683
2022-08-08,69.7474
2022-08-09,70.6565
2022-08-10,71.0509
2022-08-11,72.3395
2022-08-12,73.9568
2022-08-13,73.9568
2022-08-14,73.9568
2022-08-15,74.1014
2022-08-16,75.6792
2022-08-17,75.4425
2022-08-18,75.9093
2022-08-19,73.3979
2022-08-20,73.3979
2022-08-21,73.3979
2022-08-22,72.3395
2022-08-23,73.4045
2022-08-24,74.6339
2022-08-25,75.3373
2022-08-26,73.0035
2022-08-27,73.0035
2022-08-28,73.0035
2022-08-29,72.5696
2022-08-30,71.9385
2022-08-31,72.0568
2022-09-01,71.2153
2022-09-02,71.0772
2022-09-03,71.0772
2022-09-04,71.0772
2022-09-05,71.0772
2022-09-06,70.8011
2022-09-07,72.2803
2022-09-08,72.9969
2022-09-09,74.246
2022-09-10,74.246
2022-09-11,74.246
2022-09-12,75.0021
2022-09-13,72.6551
2022-09-14,74.4367
2022-09-15,74.5682
2022-09-16,71.6821
2022-09-17,71.6821
2022-09-18,71.6821
2022-09-19,72.162
2022-09-20,71.8201
2022-09-21,69.1904
2022-09-22,66.4358
2022-09-23,64.9435
2022-09-24,64.9435
2022-09-25,64.9435
2022-09-26,64.503
2022-09-27,66.1071
2022-09-28,67.9874
2022-09-29,66.6133
2022-09-30,38.2751
2022-10-01,38.2751
2022-10-02,38.2751
2022-10-03,38.7973
2022-10-04,40.1155
2022-10-05,40.0003
2022-10-06,39.2367
2022-10-07,38.9306
2022-10-08,38.9306
2022-10-09,38.9306
2022-10-10,38.6244
2022-10-11,38.1598
2022-10-12,38.7253
2022-10-13,38.9738
2022-10-14,39.0746
2022-10-15,39.0746
2022-10-16,39.0746
2022-10-17,39.9715
2022-10-18,40.4217
2022-10-19,40.3064
2022-10-20,39.7482
2022-10-21,41.0232
2022-10-22,41.0232
2022-10-23,41.0232
2022-10-24,40.8287
2022-10-25,41.4374
2022-10-26,41.3401
2022-10-27,41.8912
2022-10-28,42.5179
2022-10-29,42.5179
2022-10-30,42.5179
2022-10-31,43.0473
2022-11-01,42.9393
2022-11-02,42.2406
2022-11-03,41.0072
2022-11-04,41.6365
2022-11-05,41.6365
2022-11-06,41.6365
2022-11-07,40.9648
2022-11-08,41.336
2022-11-09,40.8764
2022-11-10,42.4072
2022-11-11,43.093
2022-11-12,43.093
2022-11-13,43.093
2022-11-14,41.5446
2022-11-15,41.7956
2022-11-16,42.3931
2022-11-17,42.4602
2022-11-18,42.9834
2022-11-19,42.9834
2022-11-20,42.9834
2022-11-21,42.7572
2022-11-22,43.4254
2022-11-23,43.1531
2022-11-24,43.1531
2022-11-25,43.1249
2022-11-26,43.1249
2022-11-27,43.1249
2022-11-28,42.4602
2022-11-29,43.7824
2022-11-30,44.5814
2022-12-01,44.797
2022-12-02,44.3375
2022-12-03,44.3375
2022-12-04,44.3375
2022-12-05,43.7329
2022-12-06,43.2132
2022-12-07,42.8739
2022-12-08,43.4642
2022-12-09,43.9945
2022-12-10,43.9945
2022-12-11,43.9945
2022-12-12,44.5142
2022-12-13,44.8289
2022-12-14,44.3339
2022-12-15,43.3935
2022-12-16,43.0223
2022-12-17,43.0223
2022-12-18,43.0223
2022-12-19,42.4602
2022-12-20,42.4178
2022-12-21,41.6047
2022-12-22,41.1098
2022-12-23,41.3183
2022-12-24,41.3183
2022-12-25,41.3183
2022-12-26,41.3183
2022-12-27,40.9365
2022-12-28,40.2542
2022-12-29,40.7385
2022-12-30,30.2088
2022-12-31,30.2088
2023-01-01,30.2088
2023-01-02,30.2088
2023-01-03,29.7636
2023-01-04,30.5326
2023-01-05,30.6216
2023-01-06,31.4959
2023-01-07,31.4959
2023-01-08,31.4959
2023-01-09,31.8952
2023-01-10,32.3107
2023-01-11,33.4655
2023-01-12,33.7516
2023-01-13,34.1185
2023-01-14,34.1185
2023-01-15,34.1185
2023-01-16,34.1185
2023-01-17,34.132
2023-01-18,33.9917
2023-01-19,34.1455
2023-01-20,35.241
2023-01-21,35.241
2023-01-22,35.241
2023-01-23,35.6511
2023-01-24,35.9749
2023-01-25,36.0531
2023-01-26,35.9668
2023-01-27,36.0882
2023-01-28,36.0882
2023-01-29,36.0882
2023-01-30,35.1924
2023-01-31,35.2464
2023-02-01,35.3948
2023-02-02,35.5971
2023-02-03,35.4865
2023-02-04,35.4865
2023-02-05,35.4865
2023-02-06,35.6538
2023-02-07,36.3958
2023-02-08,35.9047
2023-02-09,35.9668
2023-02-10,35.33
2023-02-11,35.33
2023-02-12,35.33
2023-02-13,35.8562
2023-02-14,37.1324
2023-02-15,37.4373
2023-02-16,37.1144
2023-02-17,36.2446
2023-02-18,36.2446
2023-02-19,36.2446
2023-02-20,36.2446
2023-02-21,35.9823
2023-02-22,35.9556
2023-02-23,36.3998
2023-02-24,36.7531
2023-02-25,36.7531
2023-02-26,36.7531
2023-02-27,36.9378
2023-02-28,36.9137
2023-03-01,37.1974
2023-03-02,37.8424
2023-03-03,38.6694
2023-03-04,38.6694
2023-03-05,38.6694
2023-03-06,38.8139
2023-03-07,38.2867
2023-03-08,37.8718
2023-03-09,35.8592
2023-03-10,35.4337
2023-03-11,35.4337
