,ENPH US Equity
2020-04-17,33.136
2020-04-18,33.136
2020-04-19,33.136
2020-04-20,33.1798
2020-04-21,30.1148
2020-04-22,32.5055
2020-04-23,33.5914
2020-04-24,32.0589
2020-04-25,32.0589
2020-04-26,32.0589
2020-04-27,31.6035
2020-04-28,36.6739
2020-04-29,41.9151
2020-04-30,40.0279
2020-05-01,36.8928
2020-05-02,36.8928
2020-05-03,36.8928
2020-05-04,37.5321
2020-05-05,38.3005
2020-05-06,45.6577
2020-05-07,47.2601
2020-05-08,49.7302
2020-05-09,49.7302
2020-05-10,49.7302
2020-05-11,51.7665
2020-05-12,51.492
2020-05-13,49.8984
2020-05-14,49.4646
2020-05-15,50.6997
2020-05-16,50.6997
2020-05-17,50.6997
2020-05-18,56.0515
2020-05-19,58.3711
2020-05-20,55.8302
2020-05-21,52.0764
2020-05-22,48.9688
2020-05-23,48.9688
2020-05-24,48.9688
2020-05-25,48.9688
2020-05-26,50.7484
2020-05-27,50.2437
2020-05-28,48.4199
2020-05-29,50.5359
2020-05-30,50.5359
2020-05-31,50.5359
2020-06-01,51.855
2020-06-02,49.4381
2020-06-03,46.2243
2020-06-04,44.7369
2020-06-05,47.3487
2020-06-06,47.3487
2020-06-07,47.3487
2020-06-08,45.8524
2020-06-09,44.6838
2020-06-10,42.7095
2020-06-11,41.2133
2020-06-12,42.072
2020-06-13,42.072
2020-06-14,42.072
2020-06-15,43.6834
2020-06-16,45.7285
2020-06-17,33.5816
2020-06-18,39.4957
2020-06-19,40.381
2020-06-20,40.381
2020-06-21,40.381
2020-06-22,39.3541
2020-06-23,39.2921
2020-06-24,40.3456
2020-06-25,39.5665
2020-06-26,39.1239
2020-06-27,39.1239
2020-06-28,39.1239
2020-06-29,41.0273
2020-06-30,42.3995
2020-07-01,43.7829
2020-07-02,43.5972
2020-07-03,43.5972
2020-07-04,43.5972
2020-07-05,43.5972
2020-07-06,44.8041
2020-07-07,45.2498
2020-07-08,49.2326
2020-07-09,50.0404
2020-07-10,49.6968
2020-07-11,49.6968
2020-07-12,49.6968
2020-07-13,46.8095
2020-07-14,50.1146
2020-07-15,52.0364
2020-07-16,51.8415
2020-07-17,53.2991
2020-07-18,53.2991
2020-07-19,53.2991
2020-07-20,57.2263
2020-07-21,54.9609
2020-07-22,55.8708
2020-07-23,55.4901
2020-07-24,53.6147
2020-07-25,53.6147
2020-07-26,53.6147
2020-07-27,56.0008
2020-07-28,51.368
2020-07-29,53.1227
2020-07-30,53.1413
2020-07-31,54.2739
2020-08-01,54.2739
2020-08-02,54.2739
2020-08-03,55.0631
2020-08-04,62.6558
2020-08-05,68.2991
2020-08-06,64.9169
2020-08-07,66.2903
2020-08-08,66.2903
2020-08-09,66.2903
2020-08-10,65.356
2020-08-11,61.1142
2020-08-12,64.7487
2020-08-13,68.1963
2020-08-14,66.5893
2020-08-15,66.5893
2020-08-16,66.5893
2020-08-17,68.3645
2020-08-18,68.4579
2020-08-19,68.7662
2020-08-20,66.5239
2020-08-21,66.5706
2020-08-22,66.5706
2020-08-23,66.5706
2020-08-24,66.7761
2020-08-25,69.1773
2020-08-26,68.5327
2020-08-27,66.8509
2020-08-28,69.2801
2020-08-29,69.2801
2020-08-30,69.2801
2020-08-31,70.3919
2020-09-01,71.7747
2020-09-02,70.1957
2020-09-03,61.5814
2020-09-04,60.0444
2020-09-05,60.0444
2020-09-06,60.0444
2020-09-07,60.0444
2020-09-08,59.012
2020-09-09,61.4973
2020-09-10,59.993
2020-09-11,59.0587
2020-09-12,59.0587
2020-09-13,59.0587
2020-09-14,63.1604
2020-09-15,65.655
2020-09-16,66.281
2020-09-17,60.7125
2020-09-18,62.0205
2020-09-19,62.0205
2020-09-20,62.0205
2020-09-21,64.3096
2020-09-22,65.7204
2020-09-23,63.8891
2020-09-24,63.0856
2020-09-25,67.0191
2020-09-26,67.0191
2020-09-27,67.0191
2020-09-28,71.2422
2020-09-29,73.7274
2020-09-30,66.1866
2020-10-01,71.8883
2020-10-02,72.6464
2020-10-03,72.6464
2020-10-04,72.6464
2020-10-05,78.9249
2020-10-06,79.3533
2020-10-07,86.9749
2020-10-08,85.0633
2020-10-09,88.0955
2020-10-10,88.0955
2020-10-11,88.0955
2020-10-12,84.1817
2020-10-13,86.0109
2020-10-14,87.9224
2020-10-15,89.3561
2020-10-16,89.4632
2020-10-17,89.4632
2020-10-18,89.4632
2020-10-19,92.6354
2020-10-20,93.8302
2020-10-21,81.7922
2020-10-22,83.3825
2020-10-23,83.2753
2020-10-24,83.2753
2020-10-25,83.2753
2020-10-26,83.5555
2020-10-27,79.6125
2020-10-28,83.0655
2020-10-29,82.8177
2020-10-30,79.1664
2020-10-31,79.1664
2020-11-01,79.1664
2020-11-02,83.9081
2020-11-03,84.6681
2020-11-04,85.8576
2020-11-05,97.4806
2020-11-06,99.3558
2020-11-07,99.3558
2020-11-08,99.3558
2020-11-09,94.8536
2020-11-10,88.5011
2020-11-11,97.621
2020-11-12,94.961
2020-11-13,94.4489
2020-11-14,94.4489
2020-11-15,94.4489
2020-11-16,97.208
2020-11-17,101.4953
2020-11-18,101.3301
2020-11-19,104.6096
2020-11-20,105.1879
2020-11-21,105.1879
2020-11-22,105.1879
2020-11-23,109.1861
2020-11-24,110.4996
2020-11-25,113.0191
2020-11-26,113.0191
2020-11-27,114.25
2020-11-28,114.25
2020-11-29,114.25
2020-11-30,110.9539
2020-12-01,104.5766
2020-12-02,103.8166
2020-12-03,103.6018
2020-12-04,105.9066
2020-12-05,105.9066
2020-12-06,105.9066
2020-12-07,104.9648
2020-12-08,109.4422
2020-12-09,103.2631
2020-12-10,106.5261
2020-12-11,113.713
2020-12-12,113.713
2020-12-13,113.713
2020-12-14,117.9756
2020-12-15,130.6889
2020-12-16,133.0433
2020-12-17,133.2167
2020-12-18,133.9519
2020-12-19,133.9519
2020-12-20,133.9519
2020-12-21,139.2141
2020-12-22,144.5753
2020-12-23,147.0948
2020-12-24,147.9788
2020-12-25,147.9788
2020-12-26,147.9788
2020-12-27,147.9788
2020-12-28,143.1049
2020-12-29,138.7349
2020-12-30,140.9901
2020-12-31,116.3664
2021-01-01,116.3664
2021-01-02,116.3664
2021-01-03,116.3664
2021-01-04,114.1921
2021-01-05,120.412
2021-01-06,135.1541
2021-01-07,142.1414
2021-01-08,137.8669
2021-01-09,137.8669
2021-01-10,137.8669
2021-01-11,134.0097
2021-01-12,137.2476
2021-01-13,135.3627
2021-01-14,138.8227
2021-01-15,126.5444
2021-01-16,126.5444
2021-01-17,126.5444
2021-01-18,126.5444
2021-01-19,133.7404
2021-01-20,132.4749
2021-01-21,141.0172
2021-01-22,141.0037
2021-01-23,141.0037
2021-01-24,141.0037
2021-01-25,134.7165
2021-01-26,124.3567
2021-01-27,118.756
2021-01-28,128.6649
2021-01-29,120.9976
2021-01-30,120.9976
2021-01-31,120.9976
2021-02-01,123.6835
2021-02-02,127.9177
2021-02-03,130.4151
2021-02-04,129.9371
2021-02-05,128.3014
2021-02-06,128.3014
2021-02-07,128.3014
2021-02-08,131.445
2021-02-09,132.9461
2021-02-10,134.2722
2021-02-11,132.2595
2021-02-12,137.261
2021-02-13,137.261
2021-02-14,137.261
2021-02-15,137.261
2021-02-16,131.2755
2021-02-17,128.4156
2021-02-18,122.572
2021-02-19,128.6906
2021-02-20,128.6906
2021-02-21,128.6906
2021-02-22,113.6485
2021-02-23,115.7316
2021-02-24,122.5927
2021-02-25,113.3117
2021-02-26,119.2859
2021-02-27,119.2859
2021-02-28,119.2859
2021-03-01,126.4288
2021-03-02,116.2816
2021-03-03,109.0149
2021-03-04,101.2877
2021-03-05,96.9359
2021-03-06,96.9359
2021-03-07,96.9359
2021-03-08,89.0368
2021-03-09,100.4764
2021-03-10,103.0407
2021-03-11,111.9161
2021-03-12,111.483
2021-03-13,111.483
2021-03-14,111.483
2021-03-15,117.9797
2021-03-16,112.583
2021-03-17,110.8711
2021-03-18,100.3252
2021-03-19,104.7732
2021-03-20,104.7732
2021-03-21,104.7732
2021-03-22,109.0081
2021-03-23,105.4744
2021-03-24,99.9815
2021-03-25,100.3252
2021-03-26,108.1208
2021-03-27,108.1208
2021-03-28,108.1208
2021-03-29,100.9462
2021-03-30,107.0587
2021-03-31,105.2692
2021-04-01,105.6207
2021-04-02,105.6207
2021-04-03,105.6207
2021-04-04,105.6207
2021-04-05,96.8189
2021-04-06,102.4568
2021-04-07,97.2102
2021-04-08,99.2797
2021-04-09,98.099
2021-04-10,98.099
2021-04-11,98.099
2021-04-12,98.4439
2021-04-13,99.2532
2021-04-14,98.4705
2021-04-15,94.4111
2021-04-16,97.2102
2021-04-17,97.2102
2021-04-18,97.2102
2021-04-19,91.3268
2021-04-20,95.2137
2021-04-21,100.5731
2021-04-22,104.4202
2021-04-23,108.4596
2021-04-24,108.4596
2021-04-25,108.4596
2021-04-26,112.2271
2021-04-27,111.199
2021-04-28,95.2279
2021-04-29,92.898
2021-04-30,90.1432
2021-05-01,90.1432
2021-05-02,90.1432
2021-05-03,88.2581
2021-05-04,82.5627
2021-05-05,81.9321
2021-05-06,78.653
2021-05-07,79.3301
2021-05-08,79.3301
2021-05-09,79.3301
2021-05-10,76.1173
2021-05-11,78.3078
2021-05-12,75.4867
2021-05-13,73.7874
2021-05-14,77.2192
2021-05-15,77.2192
2021-05-16,77.2192
2021-05-17,76.3164
2021-05-18,79.0313
2021-05-19,84.4479
2021-05-20,91.8492
2021-05-21,92.1545
2021-05-22,92.1545
2021-05-23,92.1545
2021-05-24,91.2186
2021-05-25,89.6653
2021-05-26,92.659
2021-05-27,92.1744
2021-05-28,92.6656
2021-05-29,92.6656
2021-05-30,92.6656
2021-05-31,92.6656
2021-06-01,90.2694
2021-06-02,90.0901
2021-06-03,86.7446
2021-06-04,87.123
2021-06-05,87.123
2021-06-06,87.123
2021-06-07,88.9617
2021-06-08,90.0769
2021-06-09,88.6298
2021-06-10,92.9643
2021-06-11,95.3739
2021-06-12,95.3739
2021-06-13,95.3739
2021-06-14,95.7191
2021-06-15,93.9069
2021-06-16,98.6199
2021-06-17,105.2379
2021-06-18,107.8001
2021-06-19,107.8001
2021-06-20,107.8001
2021-06-21,105.9614
2021-06-22,108.7626
2021-06-23,110.7142
2021-06-24,111.066
2021-06-25,114.1327
2021-06-26,114.1327
2021-06-27,114.1327
2021-06-28,122.7222
2021-06-29,120.983
2021-06-30,97.3724
2021-07-01,97.0935
2021-07-02,98.8633
2021-07-03,98.8633
2021-07-04,98.8633
2021-07-05,98.8633
2021-07-06,100.1504
2021-07-07,96.407
2021-07-08,95.2754
2021-07-09,97.4635
2021-07-10,97.4635
2021-07-11,97.4635
2021-07-12,98.4932
2021-07-13,97.603
2021-07-14,90.4862
2021-07-15,87.5366
2021-07-16,86.5498
2021-07-17,86.5498
2021-07-18,86.5498
2021-07-19,87.5312
2021-07-20,91.1834
2021-07-21,95.313
2021-07-22,94.8571
2021-07-23,94.4495
2021-07-24,94.4495
2021-07-25,94.4495
2021-07-26,93.6451
2021-07-27,90.8601
2021-07-28,95.4144
2021-07-29,95.7549
2021-07-30,99.7666
2021-07-31,99.7666
2021-08-01,99.7666
2021-08-02,96.3136
2021-08-03,101.3733
2021-08-04,102.0703
2021-08-05,96.4945
2021-08-06,94.5206
2021-08-07,94.5206
2021-08-08,94.5206
2021-08-09,97.6171
2021-08-10,96.835
2021-08-11,95.8773
2021-08-12,95.3453
2021-08-13,91.9987
2021-08-14,91.9987
2021-08-15,91.9987
2021-08-16,88.0297
2021-08-17,85.8696
2021-08-18,85.3322
2021-08-19,85.5557
2021-08-20,87.205
2021-08-21,87.205
2021-08-22,87.205
2021-08-23,90.5303
2021-08-24,90.8921
2021-08-25,90.8867
2021-08-26,90.6314
2021-08-27,91.9934
2021-08-28,91.9934
2021-08-29,91.9934
2021-08-30,93.4778
2021-08-31,91.323
2021-09-01,92.7595
2021-09-02,93.0043
2021-09-03,91.4348
2021-09-04,91.4348
2021-09-05,91.4348
2021-09-06,91.4348
2021-09-07,88.6628
2021-09-08,85.8164
2021-09-09,84.7416
2021-09-10,83.071
2021-09-11,83.071
2021-09-12,83.071
2021-09-13,84.0659
2021-09-14,82.9274
2021-09-15,81.6398
2021-09-16,82.3102
2021-09-17,84.4916
2021-09-18,84.4916
2021-09-19,84.4916
2021-09-20,79.9958
2021-09-21,80.9801
2021-09-22,83.0657
2021-09-23,83.1242
2021-09-24,80.6449
2021-09-25,80.6449
2021-09-26,80.6449
2021-09-27,81.3898
2021-09-28,79.0754
2021-09-29,77.8463
2021-09-30,83.1326
2021-10-01,86.1733
2021-10-02,86.1733
2021-10-03,86.1733
2021-10-04,80.3457
2021-10-05,81.6884
2021-10-06,85.1691
2021-10-07,87.2282
2021-10-08,85.6091
2021-10-09,85.6091
2021-10-10,85.6091
2021-10-11,89.5017
2021-10-12,94.342
2021-10-13,96.2431
2021-10-14,96.5647
2021-10-15,96.0795
2021-10-16,96.0795
2021-10-17,96.0795
2021-10-18,100.0567
2021-10-19,104.0564
2021-10-20,100.13
2021-10-21,99.9608
2021-10-22,98.212
2021-10-23,98.212
2021-10-24,98.212
2021-10-25,99.7521
2021-10-26,96.5959
2021-10-27,120.7706
2021-10-28,125.4292
2021-10-29,129.4828
2021-10-30,129.4828
2021-10-31,129.4828
2021-11-01,133.9491
2021-11-02,132.8636
2021-11-03,132.2813
2021-11-04,135.6848
2021-11-05,133.0276
2021-11-06,133.0276
2021-11-07,133.0276
2021-11-08,135.1307
2021-11-09,133.87
2021-11-10,129.398
2021-11-11,140.1455
2021-11-12,140.7843
2021-11-13,140.7843
2021-11-14,140.7843
2021-11-15,136.8777
2021-11-16,140.7674
2021-11-17,142.6161
2021-11-18,142.4012
2021-11-19,149.8979
2021-11-20,149.8979
2021-11-21,149.8979
2021-11-22,146.1552
2021-11-23,140.1511
2021-11-24,142.7518
2021-11-25,142.7518
2021-11-26,138.4098
2021-11-27,138.4098
2021-11-28,138.4098
2021-11-29,143.662
2021-11-30,139.8684
2021-12-01,132.4396
2021-12-02,131.3881
2021-12-03,121.2681
2021-12-04,121.2681
2021-12-05,121.2681
2021-12-06,118.9162
2021-12-07,124.355
2021-12-08,126.0793
2021-12-09,120.8441
2021-12-10,120.0922
2021-12-11,120.0922
2021-12-12,120.0922
2021-12-13,119.2442
2021-12-14,112.9121
2021-12-15,113.8845
2021-12-16,106.4275
2021-12-17,105.4437
2021-12-18,105.4437
2021-12-19,105.4437
2021-12-20,99.5753
2021-12-21,105.3816
2021-12-22,105.5681
2021-12-23,104.9123
2021-12-24,104.9123
2021-12-25,104.9123
2021-12-26,104.9123
2021-12-27,105.2063
2021-12-28,104.1321
2021-12-29,103.3858
2021-12-30,103.9173
2021-12-31,114.5225
2022-01-01,114.5225
2022-01-02,114.5225
2022-01-03,115.4664
2022-01-04,111.6097
2022-01-05,98.433
2022-01-06,94.8637
2022-01-07,90.8882
2022-01-08,90.8882
2022-01-09,90.8882
2022-01-10,92.1384
2022-01-11,93.001
2022-01-12,93.4823
2022-01-13,89.8631
2022-01-14,89.4568
2022-01-15,89.4568
2022-01-16,89.4568
2022-01-17,89.4568
2022-01-18,85.1312
2022-01-19,84.2936
2022-01-20,84.3624
2022-01-21,78.9429
2022-01-22,78.9429
2022-01-23,78.9429
2022-01-24,80.2431
2022-01-25,76.8364
2022-01-26,76.2738
2022-01-27,75.1612
2022-01-28,77.5928
2022-01-29,77.5928
2022-01-30,77.5928
2022-01-31,87.9754
2022-02-01,89.3505
2022-02-02,87.3753
2022-02-03,83.2497
2022-02-04,88.4504
2022-02-05,88.4504
2022-02-06,88.4504
2022-02-07,88.1629
2022-02-08,90.4944
2022-02-09,101.3646
2022-02-10,96.8327
2022-02-11,90.5789
2022-02-12,90.5789
2022-02-13,90.5789
2022-02-14,89.4867
2022-02-15,95.9156
2022-02-16,95.7543
2022-02-17,92.242
2022-02-18,87.2651
2022-02-19,87.2651
2022-02-20,87.2651
2022-02-21,87.2651
2022-02-22,82.7226
2022-02-23,78.7077
2022-02-24,91.609
2022-02-25,95.5681
2022-02-26,95.5681
2022-02-27,95.5681
2022-02-28,103.6167
2022-03-01,106.0369
2022-03-02,101.873
2022-03-03,98.8571
2022-03-04,98.311
2022-03-05,98.311
2022-03-06,98.311
2022-03-07,98.7205
2022-03-08,109.3817
2022-03-09,111.7894
2022-03-10,111.0758
2022-03-11,106.3286
2022-03-12,106.3286
2022-03-13,106.3286
2022-03-14,97.9945
2022-03-15,102.3384
2022-03-16,110.1388
2022-03-17,112.3976
2022-03-18,114.675
2022-03-19,114.675
2022-03-20,114.675
2022-03-21,115.2521
2022-03-22,117.6102
2022-03-23,118.1936
2022-03-24,122.9408
2022-03-25,120.44
2022-03-26,120.44
2022-03-27,120.44
2022-03-28,121.5011
2022-03-29,125.7457
2022-03-30,122.2023
2022-03-31,126.081
2022-04-01,128.6263
2022-04-02,128.6263
2022-04-03,128.6263
2022-04-04,135.1227
2022-04-05,131.9333
2022-04-06,127.4496
2022-04-07,129.2827
2022-04-08,122.8911
2022-04-09,122.8911
2022-04-10,122.8911
2022-04-11,118.3607
2022-04-12,117.1563
2022-04-13,121.6992
2022-04-14,120.0019
2022-04-15,120.0019
2022-04-16,120.0019
2022-04-17,120.0019
2022-04-18,119.7024
2022-04-19,123.1782
2022-04-20,112.5261
2022-04-21,98.8163
2022-04-22,96.9879
2022-04-23,96.9879
2022-04-24,96.9879
2022-04-25,99.4653
2022-04-26,97.1628
2022-04-27,104.5801
2022-04-28,103.8059
2022-04-29,101.8892
2022-04-30,101.8892
2022-05-01,101.8892
2022-05-02,106.2159
2022-05-03,110.0869
2022-05-04,120.9568
2022-05-05,114.2138
2022-05-06,104.6925
2022-05-07,104.6925
2022-05-08,104.6925
2022-05-09,95.09
2022-05-10,95.8017
2022-05-11,86.9984
2022-05-12,89.115
2022-05-13,99.6353
2022-05-14,99.6353
2022-05-15,99.6353
2022-05-16,95.4146
2022-05-17,99.835
2022-05-18,98.6238
2022-05-19,104.474
2022-05-20,106.166
2022-05-21,106.166
2022-05-22,106.166
2022-05-23,106.9776
2022-05-24,102.5822
2022-05-25,106.809
2022-05-26,112.7404
2022-05-27,119.09
2022-05-28,119.09
2022-05-29,119.09
2022-05-30,119.09
2022-05-31,117.3668
2022-06-01,115.0567
2022-06-02,125.321
2022-06-03,123.704
2022-06-04,123.704
2022-06-05,123.704
2022-06-06,130.3408
2022-06-07,132.0016
2022-06-08,128.9672
2022-06-09,126.3075
2022-06-10,123.6103
2022-06-11,123.6103
2022-06-12,123.6103
2022-06-13,112.4032
2022-06-14,113.2024
2022-06-15,118.7966
2022-06-16,107.0057
2022-06-17,116.4677
2022-06-18,116.4677
2022-06-19,116.4677
2022-06-20,116.4677
2022-06-21,121.7997
2022-06-22,121.8871
2022-06-23,126.4074
2022-06-24,124.9839
2022-06-25,124.9839
2022-06-26,124.9839
2022-06-27,129.8413
2022-06-28,120.1514
2022-06-29,116.3991
2022-06-30,105.3036
2022-07-01,105.5619
2022-07-02,105.5619
2022-07-03,105.5619
2022-07-04,105.5619
2022-07-05,103.8775
2022-07-06,105.1368
2022-07-07,111.5463
2022-07-08,116.7181
2022-07-09,116.7181
2022-07-10,116.7181
2022-07-11,111.1265
2022-07-12,102.1984
2022-07-13,103.899
2022-07-14,106.2077
2022-07-15,105.126
2022-07-16,105.126
2022-07-17,105.126
2022-07-18,111.3257
2022-07-19,115.0444
2022-07-20,117.9989
2022-07-21,118.5101
2022-07-22,114.0757
2022-07-23,114.0757
2022-07-24,114.0757
2022-07-25,117.8482
2022-07-26,116.8992
2022-07-27,137.7761
2022-07-28,148.255
2022-07-29,153.6537
2022-07-30,153.6537
2022-07-31,153.6537
2022-08-01,151.8776
2022-08-02,158.0159
2022-08-03,156.9308
2022-08-04,159.9379
2022-08-05,162.6858
2022-08-06,162.6858
2022-08-07,162.6858
2022-08-08,155.5757
2022-08-09,157.2385
2022-08-10,163.9491
2022-08-11,158.3614
2022-08-12,161.795
2022-08-13,161.795
2022-08-14,161.795
2022-08-15,162.8046
2022-08-16,158.383
2022-08-17,158.4856
2022-08-18,158.9553
2022-08-19,153.3946
2022-08-20,153.3946
2022-08-21,153.3946
2022-08-22,151.8074
2022-08-23,154.3178
2022-08-24,158.464
2022-08-25,162.092
2022-08-26,156.0346
2022-08-27,156.0346
2022-08-28,156.0346
2022-08-29,153.9993
2022-08-30,154.5121
2022-08-31,154.8739
2022-09-01,152.4012
2022-09-02,150.895
2022-09-03,150.895
2022-09-04,150.895
2022-09-05,150.895
2022-09-06,158.3182
2022-09-07,170.9999
2022-09-08,171.5937
2022-09-09,165.2718
2022-09-10,165.2718
2022-09-11,165.2718
2022-09-12,167.0156
2022-09-13,165.1638
2022-09-14,173.3267
2022-09-15,168.7702
2022-09-16,171.9176
2022-09-17,171.9176
2022-09-18,171.9176
2022-09-19,170.9567
2022-09-20,164.7373
2022-09-21,164.6564
2022-09-22,153.3568
2022-09-23,151.1217
2022-09-24,151.1217
2022-09-25,151.1217
2022-09-26,148.6545
2022-09-27,153.9939
2022-09-28,158.0429
2022-09-29,150.231
2022-09-30,107.3865
2022-10-01,107.3865
2022-10-02,107.3865
2022-10-03,110.9341
2022-10-04,111.5706
2022-10-05,101.2268
2022-10-06,99.6161
2022-10-07,98.7234
2022-10-08,98.7234
2022-10-09,98.7234
2022-10-10,99.8994
2022-10-11,98.9756
2022-10-12,95.9987
2022-10-13,96.2199
2022-10-14,92.0164
2022-10-15,92.0164
2022-10-16,92.0164
2022-10-17,93.732
2022-10-18,97.2756
2022-10-19,94.0813
2022-10-20,94.5082
2022-10-21,97.5007
2022-10-22,97.5007
2022-10-23,97.5007
2022-10-24,98.0053
2022-10-25,103.1303
2022-10-26,113.3656
2022-10-27,118.9
2022-10-28,118.5767
2022-10-29,118.5767
2022-10-30,118.5767
2022-10-31,119.2583
2022-11-01,116.3295
2022-11-02,112.4426
2022-11-03,115.017
2022-11-04,109.6929
2022-11-05,109.6929
2022-11-06,109.6929
2022-11-07,104.3922
2022-11-08,108.7699
2022-11-09,110.5926
2022-11-10,120.1346
2022-11-11,113.4201
2022-11-12,113.4201
2022-11-13,113.4201
2022-11-14,115.7297
2022-11-15,116.8163
2022-11-16,118.5495
2022-11-17,121.5795
2022-11-18,121.1823
2022-11-19,121.1823
2022-11-20,121.1823
2022-11-21,119.6867
2022-11-22,124.4928
2022-11-23,122.6778
2022-11-24,122.6778
2022-11-25,124.0955
2022-11-26,124.0955
2022-11-27,124.0955
2022-11-28,121.2874
2022-11-29,117.8523
2022-11-30,124.5512
2022-12-01,121.9846
2022-12-02,130.5529
2022-12-03,130.5529
2022-12-04,130.5529
2022-12-05,130.4828
2022-12-06,120.3216
2022-12-07,123.1725
2022-12-08,124.2708
2022-12-09,124.1462
2022-12-10,124.1462
2022-12-11,124.1462
2022-12-12,124.6564
2022-12-13,126.6543
2022-12-14,129.3066
2022-12-15,122.008
2022-12-16,117.8523
2022-12-17,117.8523
2022-12-18,117.8523
2022-12-19,118.4833
2022-12-20,117.3382
2022-12-21,123.1919
2022-12-22,116.0919
2022-12-23,114.1757
2022-12-24,114.1757
2022-12-25,114.1757
2022-12-26,114.1757
2022-12-27,106.6161
2022-12-28,103.8275
2022-12-29,103.0914
2022-12-30,79.4432
2022-12-31,79.4432
2023-01-01,79.4432
2023-01-02,79.4432
2023-01-03,75.9211
2023-01-04,75.4162
2023-01-05,72.0089
2023-01-06,69.9772
2023-01-07,69.9772
2023-01-08,69.9772
2023-01-09,68.2509
2023-01-10,68.8223
2023-01-11,71.5403
2023-01-12,72.417
2023-01-13,73.6596
2023-01-14,73.6596
2023-01-15,73.6596
2023-01-16,73.6596
2023-01-17,75.2408
2023-01-18,75.0141
2023-01-19,66.7483
2023-01-20,66.6183
2023-01-21,66.6183
2023-01-22,66.6183
2023-01-23,68.402
2023-01-24,65.6901
2023-01-25,62.9238
2023-01-26,62.2284
2023-01-27,62.8542
2023-01-28,62.8542
2023-01-29,62.8542
2023-01-30,63.4982
2023-01-31,66.2676
2023-02-01,68.009
2023-02-02,68.1783
2023-02-03,66.7362
2023-02-04,66.7362
2023-02-05,66.7362
2023-02-06,66.7543
2023-02-07,68.4081
2023-02-08,65.5087
2023-02-09,62.7061
2023-02-10,63.4528
2023-02-11,63.4528
2023-02-12,63.4528
2023-02-13,63.8753
2023-02-14,62.5941
2023-02-15,65.4845
2023-02-16,60.9091
2023-02-17,61.574
2023-02-18,61.574
2023-02-19,61.574
2023-02-20,61.574
2023-02-21,60.5599
2023-02-22,61.1429
2023-02-23,61.489
2023-02-24,59.7432
2023-02-25,59.7432
2023-02-26,59.7432
2023-02-27,63.3319
2023-02-28,63.256
2023-03-01,63.9907
2023-03-02,63.5687
2023-03-03,65.2689
2023-03-04,65.2689
2023-03-05,65.2689
2023-03-06,67.7555
2023-03-07,67.4094
2023-03-08,65.6181
2023-03-09,64.8712
2023-03-10,63.1619
2023-03-11,63.1619
2023-03-12,63.1619
2023-03-13,63.5596
2023-03-14,64.0089
2023-03-15,61.8078
2023-03-16,60.3929
2023-03-17,55.0919
2023-03-18,55.0919
2023-03-19,55.0919
2023-03-20,57.7849
