,SO US Equity
2020-11-05,24.0636
2020-11-06,24.0178
2020-11-07,24.0178
2020-11-08,24.0178
2020-11-09,24.5322
2020-11-10,24.9354
2020-11-11,24.8809
2020-11-12,24.7937
2020-11-13,24.8766
2020-11-14,24.8766
2020-11-15,24.8766
2020-11-16,24.9245
2020-11-17,24.5409
2020-11-18,24.4145
2020-11-19,24.2597
2020-11-20,24.2183
2020-11-21,24.2183
2020-11-22,24.2183
2020-11-23,24.1246
2020-11-24,24.2859
2020-11-25,24.2205
2020-11-26,24.2205
2020-11-27,24.1682
2020-11-28,24.1682
2020-11-29,24.1682
2020-11-30,23.9938
2020-12-01,24.1508
2020-12-02,24.4363
2020-12-03,24.4363
2020-12-04,24.3578
2020-12-05,24.3578
2020-12-06,24.3578
2020-12-07,24.4036
2020-12-08,24.2445
2020-12-09,24.1944
2020-12-10,24.1355
2020-12-11,24.1181
2020-12-12,24.1181
2020-12-13,24.1181
2020-12-14,23.9524
2020-12-15,24.214
2020-12-16,24.1202
2020-12-17,24.2597
2020-12-18,24.057
2020-12-19,24.057
2020-12-20,24.057
2020-12-21,24.0265
2020-12-22,23.9655
2020-12-23,23.8914
2020-12-24,23.9829
2020-12-25,23.9829
2020-12-26,23.9829
2020-12-27,23.9829
2020-12-28,24.0243
2020-12-29,24.0418
2020-12-30,24.1595
2020-12-31,24.445
2021-01-01,24.445
2021-01-02,24.445
2021-01-03,24.445
2021-01-04,23.9974
2021-01-05,24.0818
2021-01-06,24.3975
2021-01-07,24.3823
2021-01-08,24.4753
2021-01-09,24.4753
2021-01-10,24.4753
2021-01-11,24.3975
2021-01-12,23.8807
2021-01-13,24.0731
2021-01-14,23.9283
2021-01-15,24.0623
2021-01-16,24.0623
2021-01-17,24.0623
2021-01-18,24.0623
2021-01-19,24.365
2021-01-20,24.2764
2021-01-21,24.1099
2021-01-22,24.1661
2021-01-23,24.1661
2021-01-24,24.1661
2021-01-25,24.3564
2021-01-26,24.0688
2021-01-27,23.8201
2021-01-28,23.9283
2021-01-29,23.9023
2021-01-30,23.9023
2021-01-31,23.9023
2021-02-01,23.9434
2021-02-02,24.058
2021-02-03,24.0169
2021-02-04,24.2093
2021-02-05,24.3261
2021-02-06,24.3261
2021-02-07,24.3261
2021-02-08,24.2937
2021-02-09,24.2742
2021-02-10,24.3369
2021-02-11,24.4148
2021-02-12,24.1575
2021-02-13,24.1575
2021-02-14,24.1575
2021-02-15,24.1575
2021-02-16,23.9845
2021-02-17,23.978
2021-02-18,24.1034
2021-02-19,23.9866
2021-02-20,23.9866
2021-02-21,23.9866
2021-02-22,23.9823
2021-02-23,23.905
2021-02-24,23.7882
2021-02-25,23.6541
2021-02-26,23.4292
2021-02-27,23.4292
2021-02-28,23.4292
2021-03-01,23.6585
2021-03-02,23.6693
2021-03-03,23.6174
2021-03-04,23.5784
2021-03-05,23.7817
2021-03-06,23.7817
2021-03-07,23.7817
2021-03-08,24.0542
2021-03-09,24.011
2021-03-10,24.091
2021-03-11,23.9829
2021-03-12,24.104
2021-03-13,24.104
2021-03-14,24.104
2021-03-15,24.3505
2021-03-16,24.4089
2021-03-17,24.29
2021-03-18,24.2251
2021-03-19,24.0737
2021-03-20,24.0737
2021-03-21,24.0737
2021-03-22,24.0715
2021-03-23,24.2748
2021-03-24,24.2878
2021-03-25,24.437
2021-03-26,24.4976
2021-03-27,24.4976
2021-03-28,24.4976
2021-03-29,24.6403
2021-03-30,24.4716
2021-03-31,23.3768
2021-04-01,23.4112
2021-04-02,23.4112
2021-04-03,23.4112
2021-04-04,23.4112
2021-04-05,23.5156
2021-04-06,23.607
2021-04-07,23.544
2021-04-08,23.5562
2021-04-09,23.5298
2021-04-10,23.5298
2021-04-11,23.5298
2021-04-12,23.563
2021-04-13,23.6991
2021-04-14,23.766
2021-04-15,23.8878
2021-04-16,23.9934
2021-04-17,23.9934
2021-04-18,23.9934
2021-04-19,23.9751
2021-04-20,24.2126
2021-04-21,24.1396
2021-04-22,24.0117
2021-04-23,24.0584
2021-04-24,24.0584
2021-04-25,24.0584
2021-04-26,23.9224
2021-04-27,23.8554
2021-04-28,23.8574
2021-04-29,24.0239
2021-04-30,24.2289
2021-05-01,24.2289
2021-05-02,24.2289
2021-05-03,24.2045
2021-05-04,24.2796
2021-05-05,24.0827
2021-05-06,24.2045
2021-05-07,24.2472
2021-05-08,24.2472
2021-05-09,24.2472
2021-05-10,24.2573
2021-05-11,24.1538
2021-05-12,23.8615
2021-05-13,24.1396
2021-05-14,24.0137
2021-05-15,24.0137
2021-05-16,24.0137
2021-05-17,23.8777
2021-05-18,23.8209
2021-05-19,23.7843
2021-05-20,23.8006
2021-05-21,23.8655
2021-05-22,23.8655
2021-05-23,23.8655
2021-05-24,23.8736
2021-05-25,23.8046
2021-05-26,23.7315
2021-05-27,23.7194
2021-05-28,23.7721
2021-05-29,23.7721
2021-05-30,23.7721
2021-05-31,23.7721
2021-06-01,23.6727
2021-06-02,23.7681
2021-06-03,23.8818
2021-06-04,23.8594
2021-06-05,23.8594
2021-06-06,23.8594
2021-06-07,23.9244
2021-06-08,23.6747
2021-06-09,23.7133
2021-06-10,23.764
2021-06-11,23.7579
2021-06-12,23.7579
2021-06-13,23.7579
2021-06-14,23.7457
2021-06-15,23.8533
2021-06-16,23.5813
2021-06-17,23.6564
2021-06-18,23.2707
2021-06-19,23.2707
2021-06-20,23.2707
2021-06-21,23.4839
2021-06-22,23.3986
2021-06-23,23.2748
2021-06-24,23.1753
2021-06-25,23.287
2021-06-26,23.287
2021-06-27,23.287
2021-06-28,23.2788
2021-06-29,23.0698
2021-06-30,24.9043
2021-07-01,25.1154
2021-07-02,25.1263
2021-07-03,25.1263
2021-07-04,25.1263
2021-07-05,25.1263
2021-07-06,25.1502
2021-07-07,25.1611
2021-07-08,25.1306
2021-07-09,25.1132
2021-07-10,25.1132
2021-07-11,25.1132
2021-07-12,25.185
2021-07-13,25.0849
2021-07-14,25.2046
2021-07-15,25.3743
2021-07-16,25.4701
2021-07-17,25.4701
2021-07-18,25.4701
2021-07-19,25.4004
2021-07-20,25.4353
2021-07-21,25.407
2021-07-22,25.4418
2021-07-23,25.6333
2021-07-24,25.6333
2021-07-25,25.6333
2021-07-26,25.605
2021-07-27,25.7812
2021-07-28,25.6615
2021-07-29,25.7638
2021-07-30,25.6354
2021-07-31,25.6354
2021-08-01,25.6354
2021-08-02,25.6811
2021-08-03,25.692
2021-08-04,25.6702
2021-08-05,25.8334
2021-08-06,25.816
2021-08-07,25.816
2021-08-08,25.816
2021-08-09,25.8487
2021-08-10,25.927
2021-08-11,26.0184
2021-08-12,26.038
2021-08-13,25.9966
2021-08-14,25.9966
2021-08-15,25.9966
2021-08-16,26.1816
2021-08-17,26.1968
2021-08-18,26.1011
2021-08-19,26.1816
2021-08-20,26.3861
2021-08-21,26.3861
2021-08-22,26.3861
2021-08-23,26.2447
2021-08-24,26.0402
2021-08-25,26.0706
2021-08-26,26.1294
2021-08-27,26.0967
2021-08-28,26.0967
2021-08-29,26.0967
2021-08-30,26.0445
2021-08-31,26.0402
2021-09-01,26.2033
2021-09-02,26.2839
2021-09-03,26.1576
2021-09-04,26.1576
2021-09-05,26.1576
2021-09-06,26.1576
2021-09-07,26.1402
2021-09-08,26.3839
2021-09-09,26.3557
2021-09-10,26.1446
2021-09-11,26.1446
2021-09-12,26.1446
2021-09-13,26.1707
2021-09-14,26.0924
2021-09-15,26.1011
2021-09-16,25.964
2021-09-17,25.6942
2021-09-18,25.6942
2021-09-19,25.6942
2021-09-20,25.655
2021-09-21,25.6224
2021-09-22,25.5789
2021-09-23,25.5332
2021-09-24,25.4809
2021-09-25,25.4809
2021-09-26,25.4809
2021-09-27,25.3243
2021-09-28,25.2155
2021-09-29,25.3678
2021-09-30,25.8485
2021-10-01,25.7995
2021-10-02,25.7995
2021-10-03,25.7995
2021-10-04,25.951
2021-10-05,25.8686
2021-10-06,26.0178
2021-10-07,26.0044
2021-10-08,25.9799
2021-10-09,25.9799
2021-10-10,25.9799
2021-10-11,25.8374
2021-10-12,25.8775
2021-10-13,25.9688
2021-10-14,26.1358
2021-10-15,26.1069
2021-10-16,26.1069
2021-10-17,26.1069
2021-10-18,25.9554
2021-10-19,26.0712
2021-10-20,26.236
2021-10-21,26.3362
2021-10-22,26.0668
2021-10-23,26.0668
2021-10-24,26.0668
2021-10-25,26.0356
2021-10-26,26.1403
2021-10-27,25.9977
2021-10-28,26.02
2021-10-29,25.9265
2021-10-30,25.9265
2021-10-31,25.9265
2021-11-01,25.9621
2021-11-02,25.9643
2021-11-03,25.9777
2021-11-04,25.9665
2021-11-05,26.1002
2021-11-06,26.1002
2021-11-07,26.1002
2021-11-08,25.9951
2021-11-09,26.1578
2021-11-10,26.2713
2021-11-11,26.0909
2021-11-12,25.8325
2021-11-13,25.8325
2021-11-14,25.8325
2021-11-15,25.9016
2021-11-16,25.857
2021-11-17,25.8949
2021-11-18,25.7746
2021-11-19,26.0063
2021-11-20,26.0063
2021-11-21,26.0063
2021-11-22,26.1065
2021-11-23,26.082
2021-11-24,26.1021
2021-11-25,26.1021
2021-11-26,25.866
2021-11-27,25.866
2021-11-28,25.866
2021-11-29,26.0397
2021-11-30,25.6566
2021-12-01,25.6655
2021-12-02,25.8593
2021-12-03,26.0419
2021-12-04,26.0419
2021-12-05,26.0419
2021-12-06,26.4495
2021-12-07,26.4072
2021-12-08,26.4696
2021-12-09,26.4295
2021-12-10,26.5431
2021-12-11,26.5431
2021-12-12,26.5431
2021-12-13,26.7881
2021-12-14,26.7413
2021-12-15,26.9151
2021-12-16,27.0933
2021-12-17,26.9351
2021-12-18,26.9351
2021-12-19,26.9351
2021-12-20,26.9975
2021-12-21,26.8349
2021-12-22,26.8928
2021-12-23,26.8683
2021-12-24,26.8683
2021-12-25,26.8683
2021-12-26,26.8683
2021-12-27,26.9618
2021-12-28,27.1334
2021-12-29,27.2091
2021-12-30,27.2737
2021-12-31,35.4371
2022-01-01,35.4371
2022-01-02,35.4371
2022-01-03,35.3196
2022-01-04,35.3196
2022-01-05,35.3425
2022-01-06,35.3196
2022-01-07,35.4543
2022-01-08,35.4543
2022-01-09,35.4543
2022-01-10,35.4228
2022-01-11,35.1706
2022-01-12,35.2078
2022-01-13,35.3712
2022-01-14,35.46
2022-01-15,35.46
2022-01-16,35.46
2022-01-17,35.46
2022-01-18,35.2737
2022-01-19,35.3654
2022-01-20,35.2365
2022-01-21,35.2164
2022-01-22,35.2164
2022-01-23,35.2164
2022-01-24,35.0903
2022-01-25,35.0559
2022-01-26,34.99
2022-01-27,35.2795
2022-01-28,35.5575
2022-01-29,35.5575
2022-01-30,35.5575
2022-01-31,35.6979
2022-02-01,35.268
2022-02-02,35.503
2022-02-03,35.6291
2022-02-04,35.4686
2022-02-05,35.4686
2022-02-06,35.4686
2022-02-07,35.1706
2022-02-08,35.2393
2022-02-09,35.2938
2022-02-10,34.6834
2022-02-11,34.9241
2022-02-12,34.9241
2022-02-13,34.9241
2022-02-14,34.6547
2022-02-15,34.4168
2022-02-16,34.3738
2022-02-17,34.3509
2022-02-18,34.0586
2022-02-19,34.0586
2022-02-20,34.0586
2022-02-21,34.0586
2022-02-22,34.2076
2022-02-23,33.7921
2022-02-24,33.8035
2022-02-25,34.4226
2022-02-26,34.4226
2022-02-27,34.4226
2022-02-28,34.3452
2022-03-01,34.1532
2022-03-02,34.2879
2022-03-03,34.8123
2022-03-04,35.1505
2022-03-05,35.1505
2022-03-06,35.1505
2022-03-07,35.6234
2022-03-08,35.2193
2022-03-09,35.0187
2022-03-10,35.4457
2022-03-11,35.4686
2022-03-12,35.4686
2022-03-13,35.4686
2022-03-14,35.46
2022-03-15,35.46
2022-03-16,35.4199
2022-03-17,35.3884
2022-03-18,35.2795
2022-03-19,35.2795
2022-03-20,35.2795
2022-03-21,35.5259
2022-03-22,35.5059
2022-03-23,35.4973
2022-03-24,35.6434
2022-03-25,36.1106
2022-03-26,36.1106
2022-03-27,36.1106
2022-03-28,36.1306
2022-03-29,36.4344
2022-03-30,36.5605
2022-03-31,39.0145
2022-04-01,39.5055
2022-04-02,39.5055
2022-04-03,39.5055
2022-04-04,39.2006
2022-04-05,39.5757
2022-04-06,40.2344
2022-04-07,40.0057
2022-04-08,40.2283
2022-04-09,40.2283
2022-04-10,40.2283
2022-04-11,39.6153
2022-04-12,39.9386
2022-04-13,39.8837
2022-04-14,40.0758
2022-04-15,40.0758
2022-04-16,40.0758
2022-04-17,40.0758
2022-04-18,40.0271
2022-04-19,40.1612
2022-04-20,40.2314
2022-04-21,40.2192
2022-04-22,40.0514
2022-04-23,40.0514
2022-04-24,40.0514
2022-04-25,39.7648
2022-04-26,39.3897
2022-04-27,39.3104
2022-04-28,39.9508
2022-04-29,39.2829
2022-04-30,39.2829
2022-05-01,39.2829
2022-05-02,39.228
2022-05-03,39.2006
2022-05-04,39.6428
2022-05-05,39.4872
2022-05-06,39.6733
2022-05-07,39.6733
2022-05-08,39.6733
2022-05-09,39.5391
2022-05-10,39.225
2022-05-11,39.4629
2022-05-12,39.4933
2022-05-13,39.3622
2022-05-14,39.3622
2022-05-15,39.3622
2022-05-16,39.5452
2022-05-17,39.5147
2022-05-18,39.4141
2022-05-19,39.2646
2022-05-20,39.289
2022-05-21,39.289
2022-05-22,39.289
2022-05-23,39.5147
2022-05-24,39.9844
2022-05-25,39.9844
2022-05-26,39.8624
2022-05-27,40.1002
2022-05-28,40.1002
2022-05-29,40.1002
2022-05-30,40.1002
2022-05-31,39.9752
2022-06-01,39.9417
2022-06-02,40.0636
2022-06-03,39.8532
2022-06-04,39.8532
2022-06-05,39.8532
2022-06-06,39.8807
2022-06-07,39.9844
2022-06-08,39.6611
2022-06-09,39.1304
2022-06-10,38.9017
2022-06-11,38.9017
2022-06-12,38.9017
2022-06-13,37.8678
2022-06-14,37.267
2022-06-15,37.203
2022-06-16,37.1146
2022-06-17,36.8431
2022-06-18,36.8431
2022-06-19,36.8431
2022-06-20,36.8431
2022-06-21,37.3799
2022-06-22,37.5446
2022-06-23,38.0295
2022-06-24,38.1972
2022-06-25,38.1972
2022-06-26,38.1972
2022-06-27,38.3619
2022-06-28,38.4381
2022-06-29,38.4534
2022-06-30,30.4741
2022-07-01,30.9129
2022-07-02,30.9129
2022-07-03,30.9129
2022-07-04,30.9129
2022-07-05,30.3566
2022-07-06,30.5124
2022-07-07,30.4693
2022-07-08,30.4453
2022-07-09,30.4453
2022-07-10,30.4453
2022-07-11,30.5844
2022-07-12,30.6347
2022-07-13,30.4477
2022-07-14,30.606
2022-07-15,30.7187
2022-07-16,30.7187
2022-07-17,30.7187
2022-07-18,30.5652
2022-07-19,30.5796
2022-07-20,30.3854
2022-07-21,30.3638
2022-07-22,30.6251
2022-07-23,30.6251
2022-07-24,30.6251
2022-07-25,30.805
2022-07-26,31.0016
2022-07-27,30.9417
2022-07-28,31.5603
2022-07-29,31.8121
2022-07-30,31.8121
2022-07-31,31.8121
2022-08-01,31.7618
2022-08-02,31.5819
2022-08-03,31.9008
2022-08-04,32.0711
2022-08-05,31.9032
2022-08-06,31.9032
2022-08-07,31.9032
2022-08-08,31.8841
2022-08-09,32.1382
2022-08-10,32.1478
2022-08-11,32.0543
2022-08-12,32.1071
2022-08-13,32.1071
2022-08-14,32.1071
2022-08-15,32.167
2022-08-16,32.3349
2022-08-17,32.378
2022-08-18,32.4907
2022-08-19,32.5962
2022-08-20,32.5962
2022-08-21,32.5962
2022-08-22,32.3445
2022-08-23,32.2677
2022-08-24,32.2869
2022-08-25,32.3469
2022-08-26,32.1263
2022-08-27,32.1263
2022-08-28,32.1263
2022-08-29,32.2414
2022-08-30,31.9776
2022-08-31,31.8553
2022-09-01,32.2629
2022-09-02,32.0471
2022-09-03,32.0471
2022-09-04,32.0471
2022-09-05,32.0471
2022-09-06,32.0255
2022-09-07,32.4979
2022-09-08,32.4164
2022-09-09,32.4428
2022-09-10,32.4428
2022-09-11,32.4428
2022-09-12,32.5939
2022-09-13,32.1334
2022-09-14,32.4212
2022-09-15,31.908
2022-09-16,31.8984
2022-09-17,31.8984
2022-09-18,31.8984
2022-09-19,32.143
2022-09-20,31.8913
2022-09-21,31.6299
2022-09-22,31.5843
2022-09-23,31.3565
2022-09-24,31.3565
2022-09-25,31.3565
2022-09-26,30.9153
2022-09-27,30.5724
2022-09-28,30.7642
2022-09-29,30.0113
2022-09-30,27.1679
2022-10-01,27.1679
2022-10-02,27.1679
2022-10-03,27.5522
2022-10-04,27.7654
2022-10-05,27.33
2022-10-06,26.6636
2022-10-07,26.306
2022-10-08,26.306
2022-10-09,26.306
2022-10-10,26.2771
2022-10-11,26.1994
2022-10-12,25.724
2022-10-13,26.2904
2022-10-14,26.1705
2022-10-15,26.1705
2022-10-16,26.1705
2022-10-17,26.3415
2022-10-18,26.5881
2022-10-19,26.4326
2022-10-20,26.1683
2022-10-21,26.3904
2022-10-22,26.3904
2022-10-23,26.3904
2022-10-24,26.4104
2022-10-25,26.6614
2022-10-26,26.6436
2022-10-27,26.5392
2022-10-28,26.7991
2022-10-29,26.7991
2022-10-30,26.7991
2022-10-31,26.6081
2022-11-01,26.6192
2022-11-02,26.457
2022-11-03,26.4682
2022-11-04,26.4815
2022-11-05,26.4815
2022-11-06,26.4815
2022-11-07,26.1372
2022-11-08,26.2682
2022-11-09,26.1549
2022-11-10,26.6592
2022-11-11,26.5215
2022-11-12,26.5215
2022-11-13,26.5215
2022-11-14,26.3993
2022-11-15,26.6992
2022-11-16,26.6858
2022-11-17,26.4837
2022-11-18,26.6281
2022-11-19,26.6281
2022-11-20,26.6281
2022-11-21,26.6636
2022-11-22,26.7125
2022-11-23,26.8036
2022-11-24,26.8036
2022-11-25,26.9257
2022-11-26,26.9257
2022-11-27,26.9257
2022-11-28,26.6881
2022-11-29,26.6636
2022-11-30,27.0879
2022-12-01,27.1057
2022-12-02,27.0213
2022-12-03,27.0213
2022-12-04,27.0213
2022-12-05,27.0524
2022-12-06,27.2745
2022-12-07,27.2789
2022-12-08,27.3189
2022-12-09,27.2478
2022-12-10,27.2478
2022-12-11,27.2478
2022-12-12,27.8409
2022-12-13,27.8809
2022-12-14,27.8587
2022-12-15,27.6943
2022-12-16,27.4855
2022-12-17,27.4855
2022-12-18,27.4855
2022-12-19,27.37
2022-12-20,27.4944
2022-12-21,27.7743
2022-12-22,27.781
2022-12-23,27.9987
2022-12-24,27.9987
2022-12-25,27.9987
2022-12-26,27.9987
2022-12-27,28.1164
2022-12-28,27.9787
2022-12-29,28.0986
2022-12-30,25.9002
2022-12-31,25.9002
2023-01-01,25.9002
2023-01-02,25.9002
2023-01-03,25.9995
2023-01-04,26.1232
2023-01-05,25.6914
2023-01-06,25.9448
2023-01-07,25.9448
2023-01-08,25.9448
2023-01-09,25.9185
2023-01-10,25.8394
2023-01-11,25.9306
2023-01-12,25.6833
2023-01-13,25.6792
2023-01-14,25.6792
2023-01-15,25.6792
2023-01-16,25.6792
2023-01-17,25.6245
2023-01-18,25.1521
2023-01-19,24.8947
2023-01-20,25.0305
2023-01-21,25.0305
2023-01-22,25.0305
2023-01-23,24.9778
2023-01-24,24.9453
2023-01-25,25.0589
2023-01-26,25.1116
2023-01-27,25.2089
2023-01-28,25.2089
2023-01-29,25.2089
2023-01-30,25.0933
2023-01-31,25.144
2023-02-01,25.3832
2023-02-02,25.3346
2023-02-03,25.0609
2023-02-04,25.0609
2023-02-05,25.0609
2023-02-06,25.1886
2023-02-07,25.1562
2023-02-08,24.8947
2023-02-09,24.7588
2023-02-10,24.9818
2023-02-11,24.9818
2023-02-12,24.9818
2023-02-13,25.0325
2023-02-14,24.9352
2023-02-15,24.9595
2023-02-16,24.775
2023-02-17,24.9311
2023-02-18,24.9311
2023-02-19,24.9311
2023-02-20,24.9311
2023-02-21,24.7122
2023-02-22,24.6494
2023-02-23,24.548
2023-02-24,24.5115
2023-02-25,24.5115
2023-02-26,24.5115
2023-02-27,24.473
2023-02-28,24.2074
2023-03-01,24.0574
2023-03-02,24.3311
2023-03-03,24.5622
2023-03-04,24.5622
2023-03-05,24.5622
2023-03-06,24.6473
2023-03-07,24.4649
2023-03-08,24.546
2023-03-09,24.5095
2023-03-10,24.3858
2023-03-11,24.3858
2023-03-12,24.3858
2023-03-13,24.6311
2023-03-14,24.8399
2023-03-15,25.1379
2023-03-16,25.2332
2023-03-17,25.1886
