,MSFT US Equity
2020-10-28,26.2012
2020-10-29,26.4747
2020-10-30,26.173
2020-10-31,26.173
2020-11-01,26.173
2020-11-02,26.1543
2020-11-03,26.7039
2020-11-04,28.0392
2020-11-05,28.9643
2020-11-06,29.0219
2020-11-07,29.0219
2020-11-08,29.0219
2020-11-09,28.3074
2020-11-10,27.318
2020-11-11,28.0607
2020-11-12,27.9119
2020-11-13,28.0553
2020-11-14,28.0553
2020-11-15,28.0553
2020-11-16,28.1518
2020-11-17,27.7805
2020-11-18,27.3273
2020-11-19,27.507
2020-11-20,27.2348
2020-11-21,27.2348
2020-11-22,27.2348
2020-11-23,27.1973
2020-11-24,27.7
2020-11-25,27.7014
2020-11-26,27.7014
2020-11-27,27.8837
2020-11-28,27.8837
2020-11-29,27.8837
2020-11-30,27.7282
2020-12-01,28.0151
2020-12-02,27.9025
2020-12-03,27.751
2020-12-04,27.7671
2020-12-05,27.7671
2020-12-06,27.7671
2020-12-07,27.7577
2020-12-08,27.9883
2020-12-09,27.4239
2020-12-10,27.2523
2020-12-11,27.6196
2020-12-12,27.6196
2020-12-13,27.6196
2020-12-14,27.7456
2020-12-15,27.7362
2020-12-16,28.4267
2020-12-17,28.4454
2020-12-18,28.3342
2020-12-19,28.3342
2020-12-20,28.3342
2020-12-21,28.8704
2020-12-22,29.0514
2020-12-23,28.6599
2020-12-24,28.8919
2020-12-25,28.8919
2020-12-26,28.8919
2020-12-27,28.8919
2020-12-28,29.1882
2020-12-29,29.0796
2020-12-30,28.7484
2020-12-31,27.0272
2021-01-01,27.0272
2021-01-02,27.0272
2021-01-03,27.0272
2021-01-04,26.4351
2021-01-05,26.4614
2021-01-06,25.7542
2021-01-07,26.5103
2021-01-08,26.6767
2021-01-09,26.6767
2021-01-10,26.6767
2021-01-11,26.4101
2021-01-12,26.0897
2021-01-13,26.2662
2021-01-14,25.8506
2021-01-15,25.8043
2021-01-16,25.8043
2021-01-17,25.8043
2021-01-18,25.8043
2021-01-19,26.2787
2021-01-20,27.2676
2021-01-21,27.3464
2021-01-22,27.4691
2021-01-23,27.4691
2021-01-24,27.4691
2021-01-25,27.9172
2021-01-26,28.1974
2021-01-27,28.2686
2021-01-28,29.0216
2021-01-29,28.1512
2021-01-30,28.1512
2021-01-31,28.1512
2021-02-01,29.1115
2021-02-02,29.094
2021-02-03,29.5298
2021-02-04,29.4062
2021-02-05,29.4299
2021-02-06,29.4299
2021-02-07,29.4299
2021-02-08,29.4636
2021-02-09,29.626
2021-02-10,29.5073
2021-02-11,29.7159
2021-02-12,29.7783
2021-02-13,29.7783
2021-02-14,29.7783
2021-02-15,29.7783
2021-02-16,29.6172
2021-02-17,29.6796
2021-02-18,29.6285
2021-02-19,29.2763
2021-02-20,29.2763
2021-02-21,29.2763
2021-02-22,28.4696
2021-02-23,28.3148
2021-02-24,28.4746
2021-02-25,27.7803
2021-02-26,28.2036
2021-02-27,28.2036
2021-02-28,28.2036
2021-03-01,28.7731
2021-03-02,28.3897
2021-03-03,27.6018
2021-03-04,27.4981
2021-03-05,28.1062
2021-03-06,28.1062
2021-03-07,28.1062
2021-03-08,27.5805
2021-03-09,28.3785
2021-03-10,28.2086
2021-03-11,28.7968
2021-03-12,28.6245
2021-03-13,28.6245
2021-03-14,28.6245
2021-03-15,28.5071
2021-03-16,28.8692
2021-03-17,28.7856
2021-03-18,27.9964
2021-03-19,27.9502
2021-03-20,27.9502
2021-03-21,27.9502
2021-03-22,28.6544
2021-03-23,28.853
2021-03-24,28.5883
2021-03-25,28.1987
2021-03-26,28.7156
2021-03-27,28.7156
2021-03-28,28.7156
2021-03-29,28.5608
2021-03-30,28.1375
2021-03-31,26.8981
2021-04-01,27.6679
2021-04-02,27.6679
2021-04-03,27.6679
2021-04-04,27.6679
2021-04-05,28.4541
2021-04-06,28.3125
2021-04-07,28.5512
2021-04-08,28.9431
2021-04-09,29.2473
2021-04-10,29.2473
2021-04-11,29.2473
2021-04-12,29.2543
2021-04-13,29.5562
2021-04-14,29.2169
2021-04-15,29.6743
2021-04-16,29.8194
2021-04-17,29.8194
2021-04-18,29.8194
2021-04-19,29.5854
2021-04-20,29.5292
2021-04-21,29.8007
2021-04-22,29.4017
2021-04-23,29.8673
2021-04-24,29.8673
2021-04-25,29.8673
2021-04-26,29.9141
2021-04-27,29.92
2021-04-28,29.0544
2021-04-29,28.8149
2021-04-30,28.7763
2021-05-01,28.7763
2021-05-02,28.7763
2021-05-03,28.7389
2021-05-04,28.2634
2021-05-05,28.1092
2021-05-06,28.4901
2021-05-07,28.809
2021-05-08,28.809
2021-05-09,28.809
2021-05-10,28.1922
2021-05-11,28.0812
2021-05-12,27.2366
2021-05-13,27.7074
2021-05-14,28.3055
2021-05-15,28.3055
2021-05-16,28.3055
2021-05-17,27.9585
2021-05-18,27.7132
2021-05-19,27.7179
2021-05-20,28.1104
2021-05-21,27.9574
2021-05-22,27.9574
2021-05-23,27.9574
2021-05-24,28.6128
2021-05-25,28.7226
2021-05-26,28.6957
2021-05-27,28.441
2021-05-28,28.4843
2021-05-29,28.4843
2021-05-30,28.4843
2021-05-31,28.4843
2021-06-01,28.2179
2021-06-02,28.2062
2021-06-03,28.0205
2021-06-04,28.6139
2021-06-05,28.6139
2021-06-06,28.6139
2021-06-07,28.9667
2021-06-08,28.8219
2021-06-09,28.941
2021-06-10,29.3675
2021-06-11,29.4434
2021-06-12,29.4434
2021-06-13,29.4434
2021-06-14,29.677
2021-06-15,29.4983
2021-06-16,29.3838
2021-06-17,29.795
2021-06-18,29.6233
2021-06-19,29.6233
2021-06-20,29.6233
2021-06-21,29.9971
2021-06-22,30.3336
2021-06-23,30.3061
2021-06-24,30.4715
2021-06-25,30.2764
2021-06-26,30.2764
2021-06-27,30.2764
2021-06-28,30.7086
2021-06-29,31.0217
2021-06-30,28.3966
2021-07-01,28.4717
2021-07-02,29.1212
2021-07-03,29.1212
2021-07-04,29.1212
2021-07-05,29.1212
2021-07-06,29.1223
2021-07-07,29.366
2021-07-08,29.0965
2021-07-09,29.1524
2021-07-10,29.1524
2021-07-11,29.1524
2021-07-12,29.0858
2021-07-13,29.4787
2021-07-14,29.643
2021-07-15,29.4841
2021-07-16,29.454
2021-07-17,29.454
2021-07-18,29.454
2021-07-19,29.0525
2021-07-20,29.3005
2021-07-21,29.5238
2021-07-22,30.0326
2021-07-23,30.4116
2021-07-24,30.4116
2021-07-25,30.4116
2021-07-26,30.345
2021-07-27,30.0242
2021-07-28,29.9899
2021-07-29,30.0032
2021-07-30,29.8328
2021-07-31,29.8328
2021-08-01,29.8328
2021-08-02,29.8232
2021-08-03,30.0696
2021-08-04,30.0042
2021-08-05,30.3266
2021-08-06,30.3202
2021-08-07,30.3202
2021-08-08,30.3202
2021-08-09,30.1992
2021-08-10,29.9967
2021-08-11,30.0514
2021-08-12,30.3577
2021-08-13,30.6833
2021-08-14,30.6833
2021-08-15,30.6833
2021-08-16,30.8708
2021-08-17,30.708
2021-08-18,30.4562
2021-08-19,31.1032
2021-08-20,31.9162
2021-08-21,31.9162
2021-08-22,31.9162
2021-08-23,31.9473
2021-08-24,31.7298
2021-08-25,31.6645
2021-08-26,31.3517
2021-08-27,31.4192
2021-08-28,31.4192
2021-08-29,31.4192
2021-08-30,31.8337
2021-08-31,31.6506
2021-09-01,31.6452
2021-09-02,31.5724
2021-09-03,31.5713
2021-09-04,31.5713
2021-09-05,31.5713
2021-09-06,31.5713
2021-09-07,31.4685
2021-09-08,31.4717
2021-09-09,31.1546
2021-09-10,30.9897
2021-09-11,30.9897
2021-09-12,30.9897
2021-09-13,31.1268
2021-09-14,31.4267
2021-09-15,31.9655
2021-09-16,32.0083
2021-09-17,31.4353
2021-09-18,31.4353
2021-09-19,31.4353
2021-09-20,30.8386
2021-09-21,30.8922
2021-09-22,31.2971
2021-09-23,31.4021
2021-09-24,31.3796
2021-09-25,31.3796
2021-09-26,31.3796
2021-09-27,30.8247
2021-09-28,29.684
2021-09-29,29.7354
2021-09-30,27.736
2021-10-01,28.4601
2021-10-02,28.4601
2021-10-03,28.4601
2021-10-04,27.856
2021-10-05,28.4258
2021-10-06,28.8644
2021-10-07,29.0399
2021-10-08,29.0399
2021-10-09,29.0399
2021-10-10,29.0399
2021-10-11,28.9774
2021-10-12,28.8412
2021-10-13,29.1871
2021-10-14,29.8366
2021-10-15,29.9552
2021-10-16,29.9552
2021-10-17,29.9552
2021-10-18,30.2655
2021-10-19,30.3603
2021-10-20,30.2776
2021-10-21,30.6151
2021-10-22,30.4539
2021-10-23,30.4539
2021-10-24,30.4539
2021-10-25,30.3502
2021-10-26,30.55
2021-10-27,31.8658
2021-10-28,31.9847
2021-10-29,32.7171
2021-10-30,32.7171
2021-10-31,32.7171
2021-11-01,32.4904
2021-11-02,32.8693
2021-11-03,32.9569
2021-11-04,33.2027
2021-11-05,33.1645
2021-11-06,33.1645
2021-11-07,33.1645
2021-11-08,33.2582
2021-11-09,33.1534
2021-11-10,32.6345
2021-11-11,32.7987
2021-11-12,33.231
2021-11-13,33.231
2021-11-14,33.231
2021-11-15,33.1655
2021-11-16,33.512
2021-11-17,33.4728
2021-11-18,33.6894
2021-11-19,33.8747
2021-11-20,33.8747
2021-11-21,33.8747
2021-11-22,33.5443
2021-11-23,33.3277
2021-11-24,33.3508
2021-11-25,33.3508
2021-11-26,32.5217
2021-11-27,32.5217
2021-11-28,32.5217
2021-11-29,33.2219
2021-11-30,32.6134
2021-12-01,32.562
2021-12-02,32.5025
2021-12-03,31.8497
2021-12-04,31.8497
2021-12-05,31.8497
2021-12-06,32.1701
2021-12-07,33.0496
2021-12-08,33.0546
2021-12-09,32.8662
2021-12-10,33.8173
2021-12-11,33.8173
2021-12-12,33.8173
2021-12-13,33.501
2021-12-14,32.3867
2021-12-15,33.0224
2021-12-16,32.0401
2021-12-17,31.9293
2021-12-18,31.9293
2021-12-19,31.9293
2021-12-20,31.5374
2021-12-21,32.2809
2021-12-22,32.8763
2021-12-23,33.0264
2021-12-24,33.0264
2021-12-25,33.0264
2021-12-26,33.0264
2021-12-27,33.8083
2021-12-28,33.6874
2021-12-29,33.7579
2021-12-30,33.4929
2021-12-31,31.4429
2022-01-01,31.4429
2022-01-02,31.4429
2022-01-03,31.2934
2022-01-04,30.747
2022-01-05,29.5448
2022-01-06,29.3068
2022-01-07,29.3221
2022-01-08,29.3221
2022-01-09,29.3221
2022-01-10,29.344
2022-01-11,29.4115
2022-01-12,29.7247
2022-01-13,28.4425
2022-01-14,28.9565
2022-01-15,28.9565
2022-01-16,28.9565
2022-01-17,28.9565
2022-01-18,28.2379
2022-01-19,28.3026
2022-01-20,28.1379
2022-01-21,27.6077
2022-01-22,27.6077
2022-01-23,27.6077
2022-01-24,27.6401
2022-01-25,26.8494
2022-01-26,27.6307
2022-01-27,27.9282
2022-01-28,28.7284
2022-01-29,28.7284
2022-01-30,28.7284
2022-01-31,28.987
2022-02-01,28.776
2022-02-02,29.2227
2022-02-03,28.0622
2022-02-04,28.5079
2022-02-05,28.5079
2022-02-06,28.5079
2022-02-07,28.0337
2022-02-08,28.3768
2022-02-09,29.0088
2022-02-10,28.1696
2022-02-11,27.4719
2022-02-12,27.4719
2022-02-13,27.4719
2022-02-14,27.4681
2022-02-15,27.988
2022-02-16,27.8958
2022-02-17,27.0623
2022-02-18,26.7961
2022-02-19,26.7961
2022-02-20,26.7961
2022-02-21,26.7961
2022-02-22,26.7762
2022-02-23,26.0681
2022-02-24,27.4292
2022-02-25,27.6877
2022-02-26,27.6877
2022-02-27,27.6877
2022-02-28,27.8284
2022-03-01,27.4634
2022-03-02,27.9614
2022-03-03,27.5556
2022-03-04,26.9796
2022-03-05,26.9796
2022-03-06,26.9796
2022-03-07,25.9388
2022-03-08,25.648
2022-03-09,26.8503
2022-03-10,26.5737
2022-03-11,26.0491
2022-03-12,26.0491
2022-03-13,26.0491
2022-03-14,25.7041
2022-03-15,26.722
2022-03-16,27.4101
2022-03-17,27.489
2022-03-18,27.9842
2022-03-19,27.9842
2022-03-20,27.9842
2022-03-21,27.8635
2022-03-22,28.3292
2022-03-23,27.8949
2022-03-24,28.3331
2022-03-25,28.2931
2022-03-26,28.2931
2022-03-27,28.2931
2022-03-28,28.9604
2022-03-29,29.408
2022-03-30,29.2607
2022-03-31,27.7947
2022-04-01,27.8959
2022-04-02,27.8959
2022-04-03,27.8959
2022-04-04,28.4021
2022-04-05,28.0291
2022-04-06,26.9912
2022-04-07,27.1617
2022-04-08,26.7604
2022-04-09,26.7604
2022-04-10,26.7604
2022-04-11,25.6924
2022-04-12,25.4005
2022-04-13,25.9076
2022-04-14,25.1971
2022-04-15,25.1971
2022-04-16,25.1971
2022-04-17,25.1971
2022-04-18,25.2601
2022-04-19,25.696
2022-04-20,25.7927
2022-04-21,25.2865
2022-04-22,24.6682
2022-04-23,24.6682
2022-04-24,24.6682
2022-04-25,25.2783
2022-04-26,24.262
2022-04-27,25.4449
2022-04-28,26.0281
2022-04-29,24.9262
2022-04-30,24.9262
2022-05-01,24.9262
2022-05-02,25.5586
2022-05-03,25.3139
2022-05-04,26.06
2022-05-05,24.9108
2022-05-06,24.6724
2022-05-07,24.6724
2022-05-08,24.6724
2022-05-09,23.7489
2022-05-10,24.1965
2022-05-11,23.3822
2022-05-12,22.909
2022-05-13,23.434
2022-05-14,23.434
2022-05-15,23.434
2022-05-16,23.4686
2022-05-17,23.9527
2022-05-18,22.7935
2022-05-19,22.7079
2022-05-20,22.6552
2022-05-21,22.6552
2022-05-22,22.6552
2022-05-23,23.3913
2022-05-24,23.2975
2022-05-25,23.5614
2022-05-26,23.869
2022-05-27,24.5368
2022-05-28,24.5368
2022-05-29,24.5368
2022-05-30,24.5368
2022-05-31,24.4122
2022-06-01,24.4622
2022-06-02,24.6587
2022-06-03,24.2438
2022-06-04,24.2438
2022-06-05,24.2438
2022-06-06,24.1283
2022-06-07,24.4695
2022-06-08,24.2793
2022-06-09,23.768
2022-06-10,22.6943
2022-06-11,22.6943
2022-06-12,22.6943
2022-06-13,21.718
2022-06-14,21.9209
2022-06-15,22.5824
2022-06-16,21.9646
2022-06-17,22.2084
2022-06-18,22.2084
2022-06-19,22.2084
2022-06-20,22.2084
2022-06-21,22.7625
2022-06-22,22.707
2022-06-23,23.2284
2022-06-24,24.0327
2022-06-25,24.0327
2022-06-26,24.0327
2022-06-27,23.7771
2022-06-28,23.0118
2022-06-29,23.3558
2022-06-30,22.7203
2022-07-01,22.9669
2022-07-02,22.9669
2022-07-03,22.9669
2022-07-04,22.9669
2022-07-05,23.2602
2022-07-06,23.5616
2022-07-07,23.758
2022-07-08,23.6917
2022-07-09,23.6917
2022-07-10,23.6917
2022-07-11,23.4091
2022-07-12,22.4368
2022-07-13,22.3516
2022-07-14,22.4736
2022-07-15,22.7104
2022-07-16,22.7104
2022-07-17,22.7104
2022-07-18,22.4888
2022-07-19,22.9624
2022-07-20,23.2082
2022-07-21,23.4387
2022-07-22,23.0369
2022-07-23,23.0369
2022-07-24,23.0369
2022-07-25,22.8996
2022-07-26,22.2781
2022-07-27,23.7401
2022-07-28,24.4064
2022-07-29,24.7937
2022-07-30,24.7937
2022-07-31,24.7937
2022-08-01,24.5495
2022-08-02,24.2642
2022-08-03,24.9484
2022-08-04,25.054
2022-08-05,24.9878
2022-08-06,24.9878
2022-08-07,24.9878
2022-08-08,24.7561
2022-08-09,24.9332
2022-08-10,25.5468
2022-08-11,25.3554
2022-08-12,25.7927
2022-08-13,25.7927
2022-08-14,25.7927
2022-08-15,25.9323
2022-08-16,25.8643
2022-08-17,25.74
2022-08-18,25.6371
2022-08-19,25.2776
2022-08-20,25.2776
2022-08-21,25.2776
2022-08-22,24.5263
2022-08-23,24.4091
2022-08-24,24.3509
2022-08-25,24.6246
2022-08-26,23.6622
2022-08-27,23.6622
2022-08-28,23.6622
2022-08-29,23.4064
2022-08-30,23.2043
2022-08-31,23.0701
2022-09-01,22.9744
2022-09-02,22.5863
2022-09-03,22.5863
2022-09-04,22.5863
2022-09-05,22.5863
2022-09-06,22.3349
2022-09-07,22.7678
2022-09-08,22.8063
2022-09-09,23.3376
2022-09-10,23.3376
2022-09-11,23.3376
2022-09-12,23.5335
2022-09-13,22.2222
2022-09-14,22.2428
2022-09-15,21.631
2022-09-16,21.5738
2022-09-17,21.5738
2022-09-18,21.5738
2022-09-19,21.5541
2022-09-20,21.369
2022-09-21,21.0559
2022-09-22,21.2375
2022-09-23,20.9638
2022-09-24,20.9638
2022-09-25,20.9638
2022-09-26,20.9218
2022-09-27,20.8287
2022-09-28,21.2455
2022-09-29,20.9262
2022-09-30,20.1601
2022-10-01,20.1601
2022-10-02,20.1601
2022-10-03,20.8507
2022-10-04,21.5678
2022-10-05,21.596
2022-10-06,21.3837
2022-10-07,20.2782
2022-10-08,20.2782
2022-10-09,20.2782
2022-10-10,19.8386
2022-10-11,19.5003
2022-10-12,19.5303
2022-10-13,20.2782
2022-10-14,19.7778
2022-10-15,19.7778
2022-10-16,19.7778
2022-10-17,20.568
2022-10-18,20.6534
2022-10-19,20.4755
2022-10-20,20.4464
2022-10-21,20.9723
2022-10-22,20.9723
2022-10-23,20.9723
2022-10-24,21.4242
2022-10-25,21.7145
2022-10-26,20.0116
2022-10-27,19.6092
2022-10-28,20.4122
2022-10-29,20.4122
2022-10-30,20.4122
2022-10-31,20.0829
2022-11-01,19.7343
2022-11-02,19.0237
2022-11-03,18.5086
2022-11-04,19.1373
2022-11-05,19.1373
2022-11-06,19.1373
2022-11-07,19.7078
2022-11-08,19.7959
2022-11-09,19.412
2022-11-10,21.0383
2022-11-11,21.4019
2022-11-12,21.4019
2022-11-13,21.4019
2022-11-14,20.9123
2022-11-15,20.9493
2022-11-16,20.9282
2022-11-17,20.9238
2022-11-18,20.8833
2022-11-19,20.8833
2022-11-20,20.8833
2022-11-21,20.9564
2022-11-22,21.2188
2022-11-23,21.4433
2022-11-24,21.4433
2022-11-25,21.4354
2022-11-26,21.4354
2022-11-27,21.4354
2022-11-28,20.9308
2022-11-29,20.8049
2022-11-30,22.1089
2022-12-01,22.0693
2022-12-02,22.0984
2022-12-03,22.0984
2022-12-04,22.0984
2022-12-05,21.674
2022-12-06,21.2267
2022-12-07,21.1606
2022-12-08,21.4274
2022-12-09,21.2531
2022-12-10,21.2531
2022-12-11,21.2531
2022-12-12,21.8774
2022-12-13,22.2657
2022-12-14,22.2921
2022-12-15,21.5692
2022-12-16,21.1888
2022-12-17,21.1888
2022-12-18,21.1888
2022-12-19,20.8155
2022-12-20,20.9344
2022-12-21,21.1659
2022-12-22,20.6165
2022-12-23,20.664
2022-12-24,20.664
2022-12-25,20.664
2022-12-26,20.664
2022-12-27,20.5082
2022-12-28,20.2942
2022-12-29,20.8648
2022-12-30,21.3272
2022-12-31,21.3272
2023-01-01,21.3272
2023-01-02,21.3272
2023-01-03,21.3056
2023-01-04,20.3622
2023-01-05,19.751
2023-01-06,19.9869
2023-01-07,19.9869
2023-01-08,19.9869
2023-01-09,20.184
2023-01-10,20.3397
2023-01-11,20.9626
2023-01-12,21.2092
2023-01-13,21.2741
2023-01-14,21.2741
2023-01-15,21.2741
2023-01-16,21.2741
2023-01-17,21.3749
2023-01-18,20.9662
2023-01-19,20.617
2023-01-20,21.3632
2023-01-21,21.3632
2023-01-22,21.3632
2023-01-23,21.5756
2023-01-24,21.4958
2023-01-25,21.3673
2023-01-26,22.0315
2023-01-27,22.0459
2023-01-28,22.0459
2023-01-29,22.0459
2023-01-30,21.556
2023-01-31,22.0144
2023-02-01,22.4585
2023-02-02,23.5236
2023-02-03,22.9618
2023-02-04,22.9618
2023-02-05,22.9618
2023-02-06,22.8198
2023-02-07,23.7897
2023-02-08,23.7151
2023-02-09,23.4355
2023-02-10,23.3888
2023-02-11,23.3888
2023-02-12,23.3888
2023-02-13,24.1276
2023-02-14,24.204
2023-02-15,23.9479
2023-02-16,23.3034
2023-02-17,22.9358
2023-02-18,22.9358
2023-02-19,22.9358
2023-02-20,22.9358
2023-02-21,22.4513
2023-02-22,22.347
2023-02-23,22.64
2023-02-24,22.1412
2023-02-25,22.1412
2023-02-26,22.1412
2023-02-27,22.2257
2023-02-28,22.1592
2023-03-01,21.876
2023-03-02,22.3111
2023-03-03,22.6868
2023-03-04,22.6868
2023-03-05,22.6868
2023-03-06,22.8288
2023-03-07,22.5843
2023-03-08,22.5439
2023-03-09,22.4198
2023-03-10,22.0846
2023-03-11,22.0846
2023-03-12,22.0846
2023-03-13,22.5636
2023-03-14,23.1811
2023-03-15,23.5991
2023-03-16,24.5663
2023-03-17,24.8566
