,DVA US Equity
2023-03-18,14.9009
2023-03-19,14.9009
2023-03-20,14.9832
2023-03-21,14.9974
2023-03-22,14.8995
2023-03-23,14.7976
2023-03-24,14.857
2023-03-25,14.857
2023-03-26,14.857
2023-03-27,14.9265
2023-03-28,14.94
2023-03-29,15.0156
2023-03-30,15.0771
2023-03-31,15.291
2023-04-01,15.291
2023-04-02,15.291
2023-04-03,15.331
2023-04-04,15.3234
2023-04-05,15.4171
2023-04-06,15.3847
2023-04-07,15.3847
2023-04-08,15.3847
2023-04-09,15.3847
2023-04-10,15.4006
2023-04-11,15.5397
2023-04-12,15.4412
2023-04-13,15.5177
2023-04-14,15.4874
2023-04-15,15.4874
2023-04-16,15.4874
2023-04-17,15.4805
2023-04-18,15.455
2023-04-19,15.4626
2023-04-20,15.4295
2023-04-21,15.6293
2023-04-22,15.6293
2023-04-23,15.6293
2023-04-24,15.7753
2023-04-25,15.7174
2023-04-26,15.6465
2023-04-27,15.7663
2023-04-28,15.9282
2023-04-29,15.9282
2023-04-30,15.9282
2023-05-01,15.9303
2023-05-02,15.7891
2023-05-03,15.7767
2023-05-04,15.7112
2023-05-05,15.798
2023-05-06,15.798
2023-05-07,15.798
2023-05-08,15.849
2023-05-09,16.6648
2023-05-10,16.5646
2023-05-11,16.3103
2023-05-12,16.1811
2023-05-13,16.1811
2023-05-14,16.1811
2023-05-15,16.3981
2023-05-16,16.5128
2023-05-17,16.519
2023-05-18,16.6793
2023-05-19,16.6379
2023-05-20,16.6379
2023-05-21,16.6379
2023-05-22,16.6013
2023-05-23,16.4036
2023-05-24,16.3573
2023-05-25,16.2737
2023-05-26,16.2198
2023-05-27,16.2198
2023-05-28,16.2198
2023-05-29,16.2198
2023-05-30,16.0912
2023-05-31,16.1776
2023-06-01,16.2495
2023-06-02,16.528
2023-06-03,16.528
2023-06-04,16.528
2023-06-05,16.557
2023-06-06,16.5653
2023-06-07,16.6538
2023-06-08,16.6206
2023-06-09,16.4409
2023-06-10,16.4409
2023-06-11,16.4409
2023-06-12,16.414
2023-06-13,16.4934
2023-06-14,16.4409
2023-06-15,16.4271
2023-06-16,16.4506
2023-06-17,16.4506
2023-06-18,16.4506
2023-06-19,16.4506
2023-06-20,16.4706
2023-06-21,16.4547
2023-06-22,16.5432
2023-06-23,16.4582
2023-06-24,16.4582
2023-06-25,16.4582
2023-06-26,16.4133
2023-06-27,16.3338
2023-06-28,16.452
2023-06-29,16.5342
2023-06-30,17.0144
2023-07-01,17.0144
2023-07-02,17.0144
2023-07-03,17.0356
2023-07-04,17.0356
2023-07-05,17.0772
2023-07-06,17.1182
2023-07-07,17.2558
2023-07-08,17.2558
2023-07-09,17.2558
2023-07-10,17.2417
2023-07-11,17.1979
2023-07-12,17.2812
2023-07-13,17.2113
2023-07-14,17.2452
2023-07-15,17.2452
2023-07-16,17.2452
2023-07-17,17.301
2023-07-18,17.416
2023-07-19,17.3172
2023-07-20,17.3687
2023-07-21,17.1775
2023-07-22,17.1775
2023-07-23,17.1775
2023-07-24,17.1295
2023-07-25,17.1895
2023-07-26,17.0659
2023-07-27,16.9833
2023-07-28,17.0546
2023-07-29,17.0546
2023-07-30,17.0546
2023-07-31,17.1217
2023-08-01,17.1499
2023-08-02,17.1203
2023-08-03,17.1388
2023-08-04,17.6539
2023-08-05,17.6539
2023-08-06,17.6539
2023-08-07,17.9289
2023-08-08,17.7946
2023-08-09,17.7356
2023-08-10,17.6269
2023-08-11,17.6212
2023-08-12,17.6212
2023-08-13,17.6212
2023-08-14,17.5224
2023-08-15,17.3974
2023-08-16,17.3327
2023-08-17,17.0734
2023-08-18,17.1388
2023-08-19,17.1388
2023-08-20,17.1388
2023-08-21,17.1622
2023-08-22,17.1459
2023-08-23,17.1743
2023-08-24,17.1025
2023-08-25,17.0713
2023-08-26,17.0713
2023-08-27,17.0713
2023-08-28,17.067
2023-08-29,17.1835
2023-08-30,17.2631
2023-08-31,17.1999
2023-09-01,17.2404
2023-09-02,17.2404
2023-09-03,17.2404
2023-09-04,17.2404
2023-09-05,16.7899
2023-09-06,16.9491
2023-09-07,16.6968
2023-09-08,16.7117
2023-09-09,16.7117
2023-09-10,16.7117
2023-09-11,16.7622
2023-09-12,16.8261
2023-09-13,17.1082
2023-09-14,16.9135
2023-09-15,16.9093
2023-09-16,16.9093
2023-09-17,16.9093
2023-09-18,17.0116
2023-09-19,17.1672
2023-09-20,17.2645
2023-09-21,17.1956
2023-09-22,16.9363
2023-09-23,16.9363
2023-09-24,16.9363
2023-09-25,16.9277
2023-09-26,16.721
2023-09-27,16.7252
2023-09-28,16.765
2023-09-29,14.2426
2023-09-30,14.2426
2023-10-01,14.2426
2023-10-02,14.278
2023-10-03,14.1923
2023-10-04,14.1562
2023-10-05,14.0388
2023-10-06,13.9356
2023-10-07,13.9356
2023-10-08,13.9356
2023-10-09,13.8679
2023-10-10,14.0406
2023-10-11,13.0842
2023-10-12,12.9537
2023-10-13,12.917
2023-10-14,12.917
2023-10-15,12.917
2023-10-16,13.0022
2023-10-17,13.1147
2023-10-18,13.2613
2023-10-19,13.4403
2023-10-20,13.1855
2023-10-21,13.1855
2023-10-22,13.1855
2023-10-23,13.2694
2023-10-24,13.4086
2023-10-25,13.2526
2023-10-26,13.1837
2023-10-27,13.1389
2023-10-28,13.1389
2023-10-29,13.1389
2023-10-30,13.1308
2023-10-31,13.1675
2023-11-01,13.1805
2023-11-02,13.2035
2023-11-03,13.3055
2023-11-04,13.3055
2023-11-05,13.3055
2023-11-06,13.2756
2023-11-07,13.3452
2023-11-08,13.6386
2023-11-09,13.6075
2023-11-10,13.5255
2023-11-11,13.5255
2023-11-12,13.5255
2023-11-13,13.8604
2023-11-14,14.0928
2023-11-15,14.2389
2023-11-16,14.255
2023-11-17,14.3439
2023-11-18,14.3439
2023-11-19,14.3439
2023-11-20,14.4291
2023-11-21,14.4303
2023-11-22,14.5502
2023-11-23,14.5502
2023-11-24,14.5366
2023-11-25,14.5366
2023-11-26,14.5366
2023-11-27,14.5446
2023-11-28,14.562
2023-11-29,14.5583
2023-11-30,14.6733
2023-12-01,14.8504
2023-12-02,14.8504
2023-12-03,14.8504
2023-12-04,14.9921
2023-12-05,14.869
2023-12-06,14.8411
2023-12-07,14.9393
2023-12-08,15.0536
2023-12-09,15.0536
2023-12-10,15.0536
2023-12-11,15.0157
2023-12-12,15.1095
2023-12-13,15.1294
2023-12-14,15.0288
2023-12-15,14.9362
2023-12-16,14.9362
2023-12-17,14.9362
2023-12-18,15.0132
2023-12-19,14.9821
2023-12-20,14.8231
2023-12-21,14.8784
2023-12-22,14.8516
2023-12-23,14.8516
2023-12-24,14.8516
2023-12-25,14.8516
2023-12-26,14.8628
2023-12-27,14.8286
2023-12-28,14.8585
2023-12-29,13.7115
2023-12-30,13.7115
2023-12-31,13.7115
2024-01-01,13.7115
2024-01-02,13.8328
2024-01-03,13.7417
2024-01-04,13.7924
2024-01-05,13.8528
2024-01-06,13.8528
2024-01-07,13.8528
2024-01-08,13.9422
2024-01-09,13.9217
2024-01-10,13.9895
2024-01-11,14.0066
2024-01-12,13.9587
2024-01-13,13.9587
2024-01-14,13.9587
2024-01-15,13.9587
2024-01-16,13.7149
2024-01-17,13.7052
2024-01-18,13.7485
2024-01-19,13.7115
2024-01-20,13.7115
2024-01-21,13.7115
2024-01-22,13.7041
2024-01-23,13.662
2024-01-24,13.6944
2024-01-25,13.8636
2024-01-26,13.8488
2024-01-27,13.8488
2024-01-28,13.8488
2024-01-29,13.9137
2024-01-30,13.8687
2024-01-31,13.9052
2024-02-01,14.137
2024-02-02,14.0789
2024-02-03,14.0789
2024-02-04,14.0789
2024-02-05,14.0522
2024-02-06,14.1285
2024-02-07,14.1017
2024-02-08,14.0567
2024-02-09,14.002
2024-02-10,14.002
2024-02-11,14.002
2024-02-12,14.2549
2024-02-13,14.2151
2024-02-14,14.5832
2024-02-15,14.303
2024-02-16,14.4316
2024-02-17,14.4316
2024-02-18,14.4316
2024-02-19,14.4316
2024-02-20,14.4743
2024-02-21,14.3588
2024-02-22,14.4671
2024-02-23,14.5979
2024-02-24,14.5979
2024-02-25,14.5979
2024-02-26,14.5815
2024-02-27,14.726
2024-02-28,14.6915
2024-02-29,14.6915
2024-03-01,14.6887
2024-03-02,14.6887
2024-03-03,14.6887
2024-03-04,14.6236
2024-03-05,15.1117
2024-03-06,14.9656
2024-03-07,15.0805
2024-03-08,15.1402
2024-03-09,15.1402
2024-03-10,15.1402
2024-03-11,15.1757
2024-03-12,15.3612
2024-03-13,15.3098
2024-03-14,15.1856
2024-03-15,15.2211
2024-03-16,15.2211
2024-03-17,15.2211
2024-03-18,15.2414
2024-03-19,15.3131
2024-03-20,15.3377
2024-03-21,15.1987
2024-03-22,15.0822
2024-03-23,15.0822
2024-03-24,15.0822
2024-03-25,15.1183
2024-03-26,15.1445
2024-03-27,15.2321
2024-03-28,15.2977
2024-03-29,15.2977
2024-03-30,15.2977
2024-03-31,15.2977
2024-04-01,15.2863
2024-04-02,15.133
2024-04-03,15.1467
2024-04-04,15.0187
2024-04-05,15.0548
2024-04-06,15.0548
2024-04-07,15.0548
2024-04-08,15.0614
