,VMW US Equity
2020-06-14,39.6385
2020-06-15,39.9281
2020-06-16,40.652
2020-06-17,41.1393
2020-06-18,41.7491
2020-06-19,43.7706
2020-06-20,43.7706
2020-06-21,43.7706
2020-06-22,43.0216
2020-06-23,43.364
2020-06-24,44.3386
2020-06-25,43.4253
2020-06-26,42.6039
2020-06-27,42.6039
2020-06-28,42.6039
2020-06-29,43.8541
2020-06-30,44.9316
2020-07-01,44.4416
2020-07-02,43.545
2020-07-03,43.545
2020-07-04,43.545
2020-07-05,43.545
2020-07-06,43.3418
2020-07-07,42.3338
2020-07-08,42.7431
2020-07-09,43.0188
2020-07-10,42.4897
2020-07-11,42.4897
2020-07-12,42.4897
2020-07-13,40.3485
2020-07-14,40.3068
2020-07-15,40.7105
2020-07-16,40.7578
2020-07-17,40.7746
2020-07-18,40.7746
2020-07-19,40.7746
2020-07-20,42.189
2020-07-21,41.7463
2020-07-22,41.9718
2020-07-23,41.3843
2020-07-24,41.0224
2020-07-25,41.0224
2020-07-26,41.0224
2020-07-27,41.1115
2020-07-28,40.3708
2020-07-29,40.7467
2020-07-30,40.4822
2020-07-31,39.0871
2020-08-01,39.0871
2020-08-02,39.0871
2020-08-03,39.8757
2020-08-04,39.905
2020-08-05,40.6029
2020-08-06,40.1874
2020-08-07,39.6466
2020-08-08,39.6466
2020-08-09,39.6466
2020-08-10,39.4201
2020-08-11,39.2629
2020-08-12,39.223
2020-08-13,38.2799
2020-08-14,37.9256
2020-08-15,37.9256
2020-08-16,37.9256
2020-08-17,38.0775
2020-08-18,38.7062
2020-08-19,38.834
2020-08-20,38.7435
2020-08-21,38.7248
2020-08-22,38.7248
2020-08-23,38.7248
2020-08-24,39.6306
2020-08-25,39.215
2020-08-26,39.9876
2020-08-27,39.9327
2020-08-28,40.7854
2020-08-29,40.7854
2020-08-30,40.7854
2020-08-31,40.3444
2020-09-01,39.4997
2020-09-02,41.0367
2020-09-03,40.2321
2020-09-04,38.4513
2020-09-05,38.4513
2020-09-06,38.4513
2020-09-07,38.4513
2020-09-08,37.6527
2020-09-09,39.1617
2020-09-10,39.0789
2020-09-11,39.6639
2020-09-12,39.6639
2020-09-13,39.6639
2020-09-14,39.346
2020-09-15,39.9683
2020-09-16,40.4277
2020-09-17,39.4983
2020-09-18,39.4449
2020-09-19,39.4449
2020-09-20,39.4449
2020-09-21,39.1991
2020-09-22,39.8241
2020-09-23,38.8653
2020-09-24,39.2285
2020-09-25,39.5677
2020-09-26,39.5677
2020-09-27,39.5677
2020-09-28,39.9256
2020-09-29,40.6601
2020-09-30,40.1072
2020-10-01,40.3823
2020-10-02,39.9149
2020-10-03,39.9149
2020-10-04,39.9149
2020-10-05,40.4785
2020-10-06,40.9966
2020-10-07,41.1969
2020-10-08,41.8647
2020-10-09,42.1932
2020-10-10,42.1932
2020-10-11,42.1932
2020-10-12,42.3908
2020-10-13,43.144
2020-10-14,43.3096
2020-10-15,42.6472
2020-10-16,42.495
2020-10-17,42.495
2020-10-18,42.495
2020-10-19,41.7765
2020-10-20,41.6804
2020-10-21,41.7151
2020-10-22,41.1889
2020-10-23,41.5842
2020-10-24,41.5842
2020-10-25,41.5842
2020-10-26,39.8268
2020-10-27,38.8866
2020-10-28,36.4268
2020-10-29,36.3921
2020-10-30,34.5018
2020-10-31,34.5018
2020-11-01,34.5018
2020-11-02,34.0559
2020-11-03,35.3266
2020-11-04,35.7931
2020-11-05,37.5974
2020-11-06,37.4814
2020-11-07,37.4814
2020-11-08,37.4814
2020-11-09,37.6283
2020-11-10,37.3937
2020-11-11,37.551
2020-11-12,37.0097
2020-11-13,37.886
2020-11-14,37.886
2020-11-15,37.886
2020-11-16,38.5923
2020-11-17,38.9763
2020-11-18,39.2727
2020-11-19,39.6439
2020-11-20,39.4171
2020-11-21,39.4171
2020-11-22,39.4171
2020-11-23,39.7109
2020-11-24,40.152
2020-11-25,37.8765
2020-11-26,37.8765
2020-11-27,37.9772
2020-11-28,37.9772
2020-11-29,37.9772
2020-11-30,37.4122
2020-12-01,37.634
2020-12-02,37.7811
2020-12-03,37.5695
2020-12-04,37.4999
2020-12-05,37.4999
2020-12-06,37.4999
2020-12-07,37.3097
2020-12-08,37.9381
2020-12-09,37.6754
2020-12-10,37.8505
2020-12-11,37.8531
2020-12-12,37.8531
2020-12-13,37.8531
2020-12-14,38.3192
2020-12-15,38.5896
2020-12-16,38.5072
2020-12-17,39.4626
2020-12-18,37.4127
2020-12-19,37.4127
2020-12-20,37.4127
2020-12-21,37.9509
2020-12-22,37.5157
2020-12-23,37.9123
2020-12-24,38.1235
2020-12-25,38.1235
2020-12-26,38.1235
2020-12-27,38.1235
2020-12-28,37.8685
2020-12-29,37.2273
2020-12-30,36.8744
2020-12-31,37.4436
2021-01-01,37.4436
2021-01-02,37.4436
2021-01-03,37.4436
2021-01-04,37.0367
2021-01-05,37.3226
2021-01-06,37.2195
2021-01-07,38.4196
2021-01-08,38.1132
2021-01-09,38.1132
2021-01-10,38.1132
2021-01-11,37.7629
2021-01-12,38.1261
2021-01-13,35.6254
2021-01-14,36.2306
2021-01-15,36.04
2021-01-16,36.04
2021-01-17,36.04
2021-01-18,36.04
2021-01-19,35.3936
2021-01-20,35.4889
2021-01-21,35.8546
2021-01-22,35.9602
2021-01-23,35.9602
2021-01-24,35.9602
2021-01-25,36.4186
2021-01-26,37.526
2021-01-27,38.7828
2021-01-28,37.4513
2021-01-29,24.7982
2021-01-30,24.7982
2021-01-31,24.7982
2021-02-01,24.7666
2021-02-02,25.6547
2021-02-03,25.5878
2021-02-04,25.9994
2021-02-05,26.1823
2021-02-06,26.1823
2021-02-07,26.1823
2021-02-08,26.3722
2021-02-09,26.5234
2021-02-10,26.3212
2021-02-11,25.7039
2021-02-12,26.0785
2021-02-13,26.0785
2021-02-14,26.0785
2021-02-15,26.0785
2021-02-16,25.7373
2021-02-17,25.4067
2021-02-18,25.6142
2021-02-19,25.9994
2021-02-20,25.9994
2021-02-21,25.9994
2021-02-22,25.8569
2021-02-23,25.9114
2021-02-24,26.3652
2021-02-25,25.7971
2021-02-26,24.8341
2021-02-27,24.8341
2021-02-28,24.8341
2021-03-01,25.2206
2021-03-02,25.015
2021-03-03,24.9852
2021-03-04,24.9852
2021-03-05,25.8319
2021-03-06,25.8319
2021-03-07,25.8319
2021-03-08,25.7862
2021-03-09,25.9179
2021-03-10,26.1744
2021-03-11,26.473
2021-03-12,26.5819
2021-03-13,26.5819
2021-03-14,26.5819
2021-03-15,26.805
2021-03-16,26.5275
2021-03-17,26.8788
2021-03-18,26.3641
2021-03-19,26.199
2021-03-20,26.199
2021-03-21,26.199
2021-03-22,26.2025
2021-03-23,25.9759
2021-03-24,25.946
2021-03-25,26.3061
2021-03-26,27.5927
2021-03-27,27.5927
2021-03-28,27.5927
2021-03-29,27.7104
2021-03-30,26.9341
2021-03-31,26.9797
2021-04-01,27.3222
2021-04-02,27.3222
2021-04-03,27.3222
2021-04-04,27.3222
2021-04-05,27.331
2021-04-06,27.0271
2021-04-07,27.5277
2021-04-08,27.3503
2021-04-09,27.6032
2021-04-10,27.6032
2021-04-11,27.6032
2021-04-12,27.7297
2021-04-13,27.6735
2021-04-14,27.8649
2021-04-15,28.6711
2021-04-16,29.3771
2021-04-17,29.3771
2021-04-18,29.3771
2021-04-19,30.4186
2021-04-20,29.6897
2021-04-21,29.709
2021-04-22,29.4526
2021-04-23,29.6651
2021-04-24,29.6651
2021-04-25,29.6651
2021-04-26,28.9767
2021-04-27,29.1435
2021-04-28,28.7641
2021-04-29,29.1084
2021-04-30,26.8035
2021-05-01,26.8035
2021-05-02,26.8035
2021-05-03,26.7654
2021-05-04,26.7786
2021-05-05,26.6725
2021-05-06,27.0523
2021-05-07,27.2314
2021-05-08,27.2314
2021-05-09,27.2314
2021-05-10,27.2728
2021-05-11,26.8267
2021-05-12,26.0821
2021-05-13,27.0191
2021-05-14,27.3789
2021-05-15,27.3789
2021-05-16,27.3789
2021-05-17,27.243
2021-05-18,27.0622
2021-05-19,26.6476
2021-05-20,26.9445
2021-05-21,26.8947
2021-05-22,26.8947
2021-05-23,26.8947
2021-05-24,27.029
2021-05-25,26.8516
2021-05-26,26.7886
2021-05-27,26.8665
2021-05-28,26.2833
2021-05-29,26.2833
2021-05-30,26.2833
2021-05-31,26.2833
2021-06-01,26.8669
2021-06-02,26.5917
2021-06-03,26.6531
2021-06-04,26.8852
2021-06-05,26.8852
2021-06-06,26.8852
2021-06-07,26.8373
2021-06-08,26.9898
2021-06-09,26.9782
2021-06-10,27.2251
2021-06-11,27.3411
2021-06-12,27.3411
2021-06-13,27.3411
2021-06-14,26.7412
2021-06-15,26.4727
2021-06-16,26.2092
2021-06-17,26.1413
2021-06-18,25.7386
2021-06-19,25.7386
2021-06-20,25.7386
2021-06-21,26.2059
2021-06-22,26.2556
2021-06-23,25.9806
2021-06-24,25.954
2021-06-25,26.1695
2021-06-26,26.1695
2021-06-27,26.1695
2021-06-28,26.5639
2021-06-29,26.9417
2021-06-30,26.6418
2021-07-01,26.0054
2021-07-02,26.2623
2021-07-03,26.2623
2021-07-04,26.2623
2021-07-05,26.2623
2021-07-06,26.1115
2021-07-07,26.3186
2021-07-08,26.3518
2021-07-09,26.5606
2021-07-10,26.5606
2021-07-11,26.5606
2021-07-12,25.7204
2021-07-13,25.1901
2021-07-14,25.0757
2021-07-15,25.147
2021-07-16,25.0012
2021-07-17,25.0012
2021-07-18,25.0012
2021-07-19,25.1288
2021-07-20,25.8695
2021-07-21,26.0369
2021-07-22,26.1363
2021-07-23,26.3717
2021-07-24,26.3717
2021-07-25,26.3717
2021-07-26,26.2159
2021-07-27,26.1479
2021-07-28,25.9027
2021-07-29,25.7635
2021-07-30,25.625
2021-07-31,25.625
2021-08-01,25.625
2021-08-02,25.6965
2021-08-03,26.2188
2021-08-04,26.1289
2021-08-05,26.4366
2021-08-06,26.2304
2021-08-07,26.2304
2021-08-08,26.2304
2021-08-09,26.2071
2021-08-10,26.1406
2021-08-11,26.2225
2021-08-12,26.0978
2021-08-13,26.2724
2021-08-14,26.2724
2021-08-15,26.2724
2021-08-16,26.2191
2021-08-17,25.9149
2021-08-18,25.7419
2021-08-19,25.5091
2021-08-20,25.8932
2021-08-21,25.8932
2021-08-22,25.8932
2021-08-23,26.294
2021-08-24,26.146
2021-08-25,26.4104
2021-08-26,26.4693
2021-08-27,24.7029
2021-08-28,24.7029
2021-08-29,24.7029
2021-08-30,24.9375
2021-08-31,24.8177
2021-09-01,24.4834
2021-09-02,24.3686
2021-09-03,24.1795
2021-09-04,24.1795
2021-09-05,24.1795
2021-09-06,24.1795
2021-09-07,24.2659
2021-09-08,24.2825
2021-09-09,24.2526
2021-09-10,23.5494
2021-09-11,23.5494
2021-09-12,23.5494
2021-09-13,23.6658
2021-09-14,23.3233
2021-09-15,23.6459
2021-09-16,23.3117
2021-09-17,23.2751
2021-09-18,23.2751
2021-09-19,23.2751
2021-09-20,23.1505
2021-09-21,23.0025
2021-09-22,23.059
2021-09-23,23.6891
2021-09-24,24.2543
2021-09-25,24.2543
2021-09-26,24.2543
2021-09-27,24.8511
2021-09-28,24.8926
2021-09-29,25.0788
2021-09-30,24.7763
2021-10-01,25.3099
2021-10-02,25.3099
2021-10-03,25.3099
2021-10-04,24.7463
2021-10-05,25.0123
2021-10-06,25.2251
2021-10-07,25.6041
2021-10-08,24.6316
2021-10-09,24.6316
2021-10-10,24.6316
2021-10-11,24.5917
2021-10-12,24.4205
2021-10-13,24.8029
2021-10-14,25.3847
2021-10-15,26.0546
2021-10-16,26.0546
2021-10-17,26.0546
2021-10-18,26.2192
2021-10-19,26.9556
2021-10-20,27.1934
2021-10-21,27.4361
2021-10-22,27.8284
2021-10-23,27.8284
2021-10-24,27.8284
2021-10-25,27.195
2021-10-26,26.3356
2021-10-27,25.6224
2021-10-28,25.3764
2021-10-29,24.0313
2021-10-30,24.0313
2021-10-31,24.0313
2021-11-01,24.2048
2021-11-02,21.3781
2021-11-03,20.8652
2021-11-04,20.3169
2021-11-05,19.7188
2021-11-06,19.7188
2021-11-07,19.7188
2021-11-08,20.3394
2021-11-09,20.4262
2021-11-10,19.7831
2021-11-11,19.6593
2021-11-12,19.8779
2021-11-13,19.8779
2021-11-14,19.8779
2021-11-15,19.7364
2021-11-16,19.7379
2021-11-17,19.5178
2021-11-18,19.037
2021-11-19,19.0756
2021-11-20,19.0756
2021-11-21,19.0756
2021-11-22,18.7765
2021-11-23,18.4212
2021-11-24,18.7781
2021-11-25,18.7781
2021-11-26,19.2927
2021-11-27,19.2927
2021-11-28,19.2927
2021-11-29,19.0483
2021-11-30,18.463
2021-12-01,18.0224
2021-12-02,18.5595
2021-12-03,18.8359
2021-12-04,18.8359
2021-12-05,18.8359
2021-12-06,18.3076
2021-12-07,18.4799
2021-12-08,18.1788
2021-12-09,17.8566
2021-12-10,17.9082
2021-12-11,17.9082
2021-12-12,17.9082
2021-12-13,17.7117
2021-12-14,17.4798
2021-12-15,17.9388
2021-12-16,18.1208
2021-12-17,18.1804
2021-12-18,18.1804
2021-12-19,18.1804
2021-12-20,18.2126
2021-12-21,18.3559
2021-12-22,18.2786
2021-12-23,18.5186
2021-12-24,18.5186
2021-12-25,18.5186
2021-12-26,18.5186
2021-12-27,18.4203
2021-12-28,18.6136
2021-12-29,18.678
2021-12-30,18.5782
2021-12-31,18.3559
2022-01-01,18.3559
2022-01-02,18.3559
2022-01-03,18.7296
2022-01-04,19.1
2022-01-05,19.1773
2022-01-06,19.0388
2022-01-07,19.0936
2022-01-08,19.0936
2022-01-09,19.0936
2022-01-10,19.4286
2022-01-11,19.7056
2022-01-12,19.4866
2022-01-13,19.5671
2022-01-14,19.8538
2022-01-15,19.8538
2022-01-16,19.8538
2022-01-17,19.8538
2022-01-18,19.7781
2022-01-19,19.6976
2022-01-20,19.8183
2022-01-21,19.6219
2022-01-22,19.6219
2022-01-23,19.6219
2022-01-24,19.8554
2022-01-25,19.4463
2022-01-26,19.3996
2022-01-27,19.7861
2022-01-28,27.0092
2022-01-29,27.0092
2022-01-30,27.0092
2022-01-31,26.8929
2022-02-01,26.8912
2022-02-02,27.3017
2022-02-03,27.1555
2022-02-04,27.3493
2022-02-05,27.3493
2022-02-06,27.3493
2022-02-07,27.4638
2022-02-08,27.6012
2022-02-09,28.1949
2022-02-10,27.8249
2022-02-11,26.2957
2022-02-12,26.2957
2022-02-13,26.2957
2022-02-14,26.0297
2022-02-15,26.5952
2022-02-16,26.4384
2022-02-17,26.1741
2022-02-18,25.8693
2022-02-19,25.8693
2022-02-20,25.8693
2022-02-21,25.8693
2022-02-22,25.4659
2022-02-23,25.0607
2022-02-24,25.0677
2022-02-25,24.9941
2022-02-26,24.9941
2022-02-27,24.9941
2022-02-28,24.8502
2022-03-01,24.6027
2022-03-02,25.2504
2022-03-03,25.3382
2022-03-04,25.1907
2022-03-05,25.1907
2022-03-06,25.1907
2022-03-07,23.9831
2022-03-08,23.546
2022-03-09,24.4131
2022-03-10,24.2692
2022-03-11,23.6706
2022-03-12,23.6706
2022-03-13,23.6706
2022-03-14,23.3354
2022-03-15,23.7689
2022-03-16,24.0919
2022-03-17,24.2288
2022-03-18,24.4974
2022-03-19,24.4974
2022-03-20,24.4974
2022-03-21,24.4798
2022-03-22,24.7589
2022-03-23,24.6747
2022-03-24,24.9696
2022-03-25,25.146
2022-03-26,25.146
2022-03-27,25.146
2022-03-28,25.2149
2022-03-29,25.2978
2022-03-30,24.7613
2022-03-31,24.3519
2022-04-01,24.4119
2022-04-02,24.4119
2022-04-03,24.4119
2022-04-04,24.6996
2022-04-05,24.6449
2022-04-06,23.8472
2022-04-07,23.8896
2022-04-08,23.8543
2022-04-09,23.8543
2022-04-10,23.8543
2022-04-11,23.8649
2022-04-12,23.9849
2022-04-13,24.419
2022-04-14,24.3272
2022-04-15,24.3272
2022-04-16,24.3272
2022-04-17,24.3272
2022-04-18,23.5755
2022-04-19,23.9637
2022-04-20,23.8807
2022-04-21,23.7255
2022-04-22,23.3478
2022-04-23,23.3478
2022-04-24,23.3478
2022-04-25,23.699
2022-04-26,23.1449
2022-04-27,23.3055
2022-04-28,23.8243
2022-04-29,24.527
2022-04-30,24.527
2022-05-01,24.527
2022-05-02,24.8473
2022-05-03,24.7079
2022-05-04,24.868
2022-05-05,23.8639
2022-05-06,23.131
2022-05-07,23.131
2022-05-08,23.131
2022-05-09,22.8598
2022-05-10,22.5546
2022-05-11,22.6657
2022-05-12,22.9389
2022-05-13,23.0463
2022-05-14,23.0463
2022-05-15,23.0463
2022-05-16,23.1254
2022-05-17,23.295
2022-05-18,21.8123
2022-05-19,22.061
2022-05-20,22.2042
2022-05-21,22.2042
2022-05-22,22.2042
2022-05-23,26.6728
2022-05-24,26.0153
2022-05-25,26.8819
2022-05-26,27.6016
2022-05-27,28.5444
2022-05-28,28.5444
2022-05-29,28.5444
2022-05-30,28.5444
2022-05-31,28.3257
2022-06-01,28.5727
2022-06-02,29.0026
2022-06-03,29.062
2022-06-04,29.062
2022-06-05,29.062
2022-06-06,28.8376
2022-06-07,28.815
2022-06-08,28.4774
2022-06-09,28.1324
2022-06-10,27.8212
2022-06-11,27.8212
2022-06-12,27.8212
2022-06-13,27.2744
2022-06-14,27.05
2022-06-15,26.9651
2022-06-16,26.0789
2022-06-17,26.0883
2022-06-18,26.0883
2022-06-19,26.0883
2022-06-20,26.0883
2022-06-21,26.2712
2022-06-22,26.275
2022-06-23,25.8017
2022-06-24,26.4164
2022-06-25,26.4164
2022-06-26,26.4164
2022-06-27,26.3598
2022-06-28,26.094
2022-06-29,25.8564
2022-06-30,25.6659
2022-07-01,25.681
2022-07-02,25.681
2022-07-03,25.681
2022-07-04,25.681
2022-07-05,25.6754
2022-07-06,25.4736
2022-07-07,25.9469
2022-07-08,25.5943
2022-07-09,25.5943
2022-07-10,25.5943
2022-07-11,25.3491
2022-07-12,25.0399
2022-07-13,24.906
2022-07-14,24.7061
2022-07-15,25.0323
2022-07-16,25.0323
2022-07-17,25.0323
2022-07-18,25.0851
2022-07-19,25.6961
2022-07-20,25.9507
2022-07-21,25.9092
2022-07-22,25.5943
2022-07-23,25.5943
2022-07-24,25.5943
2022-07-25,25.5698
2022-07-26,25.566
2022-07-27,25.9959
2022-07-28,26.1147
2022-07-29,25.4771
2022-07-30,25.4771
2022-07-31,25.4771
2022-08-01,25.4716
2022-08-02,25.392
2022-08-03,25.603
2022-08-04,25.6253
2022-08-05,25.6716
2022-08-06,25.6716
2022-08-07,25.6716
2022-08-08,25.6642
2022-08-09,25.5438
2022-08-10,26.1863
2022-08-11,26.2011
2022-08-12,26.5437
2022-08-13,26.5437
2022-08-14,26.5437
2022-08-15,26.6289
2022-08-16,26.6696
2022-08-17,26.3622
2022-08-18,26.6326
2022-08-19,26.4733
2022-08-20,26.4733
2022-08-21,26.4733
2022-08-22,25.8197
2022-08-23,25.8586
2022-08-24,25.9863
2022-08-25,26.4956
2022-08-26,26.0033
2022-08-27,26.0033
2022-08-28,26.0033
2022-08-29,25.9234
2022-08-30,25.7879
2022-08-31,25.5056
2022-09-01,25.281
2022-09-02,25.4574
2022-09-03,25.4574
2022-09-04,25.4574
2022-09-05,25.4574
2022-09-06,25.2437
2022-09-07,25.45
2022-09-08,25.7009
2022-09-09,25.9146
2022-09-10,25.9146
2022-09-11,25.9146
2022-09-12,26.0187
2022-09-13,25.3552
2022-09-14,25.5429
2022-09-15,25.0875
2022-09-16,24.8589
2022-09-17,24.8589
2022-09-18,24.8589
2022-09-19,24.8645
2022-09-20,24.5913
2022-09-21,24.5913
2022-09-22,24.556
2022-09-23,24.3311
2022-09-24,24.3311
2022-09-25,24.3311
2022-09-26,23.9798
2022-09-27,24.0709
2022-09-28,24.2586
2022-09-29,23.937
2022-09-30,23.7475
2022-10-01,23.7475
2022-10-02,23.7475
2022-10-03,24.1378
2022-10-04,25.0164
2022-10-05,25.0294
2022-10-06,24.8578
2022-10-07,24.4401
2022-10-08,24.4401
2022-10-09,24.4401
2022-10-10,23.9272
2022-10-11,23.6866
2022-10-12,23.7202
2022-10-13,23.8414
2022-10-14,23.7612
2022-10-15,23.7612
2022-10-16,23.7612
2022-10-17,24.0689
2022-10-18,24.1156
2022-10-19,24.0522
2022-10-20,24.0298
2022-10-21,24.4084
2022-10-22,24.4084
2022-10-23,24.4084
2022-10-24,24.5893
2022-10-25,24.7403
2022-10-26,24.718
2022-10-27,24.6098
2022-10-28,25.9778
2022-10-29,25.9778
2022-10-30,25.9778
2022-10-31,25.8552
2022-11-01,25.873
2022-11-02,25.7406
2022-11-03,25.1909
2022-11-04,25.4994
2022-11-05,25.4994
2022-11-06,25.4994
2022-11-07,25.614
2022-11-08,25.7366
2022-11-09,25.4598
2022-11-10,26.2665
2022-11-11,26.5353
2022-11-12,26.5353
2022-11-13,26.5353
2022-11-14,26.4563
2022-11-15,26.5986
2022-11-16,26.4068
2022-11-17,26.4286
2022-11-18,26.652
2022-11-19,26.652
2022-11-20,26.652
2022-11-21,26.6935
2022-11-22,27.0214
2022-11-23,27.2113
2022-11-24,27.2113
2022-11-25,27.1935
2022-11-26,27.1935
2022-11-27,27.1935
2022-11-28,26.8493
2022-11-29,26.9502
2022-11-30,27.6345
2022-12-01,27.6721
2022-12-02,27.5517
2022-12-03,27.5517
2022-12-04,27.5517
2022-12-05,27.3159
2022-12-06,27.1118
2022-12-07,27.0207
2022-12-08,27.2486
2022-12-09,27.5715
2022-12-10,27.5715
2022-12-11,27.5715
2022-12-12,27.9024
2022-12-13,28.1184
2022-12-14,28.2869
2022-12-15,27.9777
2022-12-16,27.734
2022-12-17,27.734
2022-12-18,27.734
2022-12-19,27.5478
2022-12-20,27.5042
2022-12-21,27.7657
2022-12-22,27.6805
2022-12-23,27.6666
2022-12-24,27.6666
2022-12-25,27.6666
2022-12-26,27.6666
2022-12-27,27.6488
2022-12-28,27.4229
2022-12-29,27.7836
2022-12-30,27.9322
2022-12-31,27.9322
2023-01-01,27.9322
2023-01-02,27.9322
2023-01-03,27.845
2023-01-04,27.9639
2023-01-05,27.7281
2023-01-06,28.6019
2023-01-07,28.6019
2023-01-08,28.6019
2023-01-09,28.2314
2023-01-10,28.2294
2023-01-11,28.3483
2023-01-12,28.487
2023-01-13,28.3621
2023-01-14,28.3621
2023-01-15,28.3621
2023-01-16,28.3621
2023-01-17,28.3721
2023-01-18,28.269
2023-01-19,27.9678
2023-01-20,28.1818
2023-01-21,28.1818
2023-01-22,28.1818
2023-01-23,28.3919
2023-01-24,28.5227
2023-01-25,28.3839
2023-01-26,28.6475
2023-01-27,28.2571
2023-01-28,28.2571
2023-01-29,28.2571
2023-01-30,27.7419
2023-01-31,27.8747
2023-02-01,28.0471
2023-02-02,28.1818
2023-02-03,28.816
2023-02-04,28.816
2023-02-05,28.816
2023-02-06,28.3134
2023-02-07,28.6568
2023-02-08,28.1666
2023-02-09,28.1935
2023-02-10,27.6929
2023-02-11,27.6929
2023-02-12,27.6929
2023-02-13,27.9825
2023-02-14,27.877
2023-02-15,28.0052
2023-02-16,27.6763
2023-02-17,27.6536
2023-02-18,27.6536
2023-02-19,27.6536
2023-02-20,27.6536
2023-02-21,27.3102
2023-02-22,26.9545
2023-02-23,27.1489
2023-02-24,26.9379
2023-02-25,26.9379
2023-02-26,26.9379
2023-02-27,26.5801
2023-02-28,26.4084
2023-03-01,26.4001
2023-03-02,26.6401
2023-03-03,28.2942
2023-03-04,28.2942
2023-03-05,28.2942
2023-03-06,28.4001
2023-03-07,28.537
2023-03-08,28.5681
2023-03-09,28.1801
2023-03-10,28.037
2023-03-11,28.037
2023-03-12,28.037
2023-03-13,27.6967
2023-03-14,28.2299
2023-03-15,28.4021
2023-03-16,28.6407
2023-03-17,28.1677
2023-03-18,28.1677
2023-03-19,28.1677
