,1917130D US Equity
,CURRENT_EV_TO_T12M_EBIT
2020-01-01,32.0286
2020-01-02,32.3957
2020-01-03,32.4591
2020-01-04,32.4591
2020-01-05,32.4591
2020-01-06,33.4529
2020-01-07,33.1301
2020-01-08,34.1746
2020-01-09,34.4975
2020-01-10,34.4595
2020-01-11,34.4595
2020-01-12,34.4595
2020-01-13,34.6811
2020-01-14,36.0611
2020-01-15,36.2067
2020-01-16,37.7071
2020-01-17,36.9791
2020-01-18,36.9791
2020-01-19,36.9791
2020-01-20,36.9791
2020-01-21,35.8649
2020-01-22,36.1118
2020-01-23,36.3998
2020-01-24,35.6496
2020-01-25,35.6496
2020-01-26,35.6496
2020-01-27,35.1559
2020-01-28,35.4091
2020-01-29,35.561
2020-01-30,34.7697
2020-01-31,33.6872
2020-02-01,33.6872
2020-02-02,33.6872
2020-02-03,34.0037
2020-02-04,35.1622
2020-02-05,36.7701
2020-02-06,36.5422
2020-02-07,35.2002
2020-02-08,35.2002
2020-02-09,35.2002
2020-02-10,35.7003
2020-02-11,35.8269
2020-02-12,36.3143
2020-02-13,36.7828
2020-02-14,36.5992
2020-02-15,36.5992
2020-02-16,36.5992
2020-02-17,36.5992
2020-02-18,36.4093
2020-02-19,36.7638
2020-02-20,37.2576
2020-02-21,35.7193
2020-02-22,35.7193
2020-02-23,35.7193
2020-02-24,34.9976
2020-02-25,34.1873
2020-02-26,33.1079
2020-02-27,31.2119
2020-02-28,29.7877
2020-02-29,29.7877
2020-03-01,29.7877
2020-03-02,30.2629
2020-03-03,30.3643
2020-03-04,30.8459
2020-03-05,29.9081
2020-03-06,29.4518
2020-03-07,29.4518
2020-03-08,29.4518
2020-03-09,27.1454
2020-03-10,27.874
2020-03-11,26.5117
2020-03-12,24.4904
2020-03-13,26.0555
2020-03-14,26.0555
2020-03-15,26.0555
2020-03-16,22.6781
2020-03-17,23.3118
2020-03-18,21.0497
2020-03-19,22.6781
2020-03-20,22.5197
2020-03-21,22.5197
2020-03-22,22.5197
2020-03-23,21.9748
2020-03-24,23.9328
2020-03-25,24.0722
2020-03-26,26.6828
2020-03-27,26.1315
2020-03-28,26.1315
2020-03-29,26.1315
2020-03-30,27.7876
2020-03-31,27.1824
2020-04-01,25.0629
2020-04-02,26.52
2020-04-03,25.5234
2020-04-04,25.5234
2020-04-05,25.5234
2020-04-06,27.9519
2020-04-07,28.4187
2020-04-08,29.0243
2020-04-09,30.1849
2020-04-10,30.1849
2020-04-11,30.1849
2020-04-12,30.1849
2020-04-13,28.8981
2020-04-14,30.8157
2020-04-15,30.9103
2020-04-16,30.002
2020-04-17,30.7022
2020-04-18,30.7022
2020-04-19,30.7022
2020-04-20,29.8822
2020-04-21,29.4469
2020-04-22,29.3208
2020-04-23,30.986
2020-04-24,30.6959
2020-04-25,30.6959
2020-04-26,30.6959
2020-04-27,32.2476
2020-04-28,31.9259
2020-04-29,33.0992
2020-04-30,32.3549
2020-05-01,31.5979
2020-05-02,31.5979
2020-05-03,31.5979
2020-05-04,30.4814
2020-05-05,31.4339
2020-05-06,31.9672
2020-05-07,31.5406
2020-05-08,32.5581
2020-05-09,32.5581
2020-05-10,32.5581
2020-05-11,31.5975
2020-05-12,30.2259
2020-05-13,29.1894
2020-05-14,28.2603
2020-05-15,29.1388
2020-05-16,29.1388
2020-05-17,29.1388
2020-05-18,31.0918
2020-05-19,30.5672
2020-05-20,30.9591
2020-05-21,31.2182
2020-05-22,31.6038
2020-05-23,31.6038
2020-05-24,31.6038
2020-05-25,31.6038
2020-05-26,32.4697
2020-05-27,33.2155
2020-05-28,32.7288
2020-05-29,32.7098
2020-05-30,32.7098
2020-05-31,32.7098
2020-06-01,32.773
2020-06-02,32.9879
2020-06-03,33.8159
2020-06-04,33.7211
2020-06-05,34.6186
2020-06-06,34.6186
2020-06-07,34.6186
2020-06-08,34.8271
2020-06-09,34.5364
2020-06-10,33.6389
2020-06-11,31.332
2020-06-12,32.1789
2020-06-13,32.1789
2020-06-14,32.1789
2020-06-15,32.1347
2020-06-16,32.2737
2020-06-17,32.4791
2020-06-18,32.457
2020-06-19,32.5961
2020-06-20,32.5961
2020-06-21,32.5961
2020-06-22,32.476
2020-06-23,33.4619
2020-06-24,30.542
2020-06-25,31.3004
2020-06-26,29.8657
2020-06-27,29.8657
2020-06-28,29.8657
2020-06-29,30.9528
2020-06-30,37.2562
2020-07-01,37.5559
2020-07-02,37.5406
2020-07-03,37.5406
2020-07-04,37.5406
2020-07-05,37.5406
2020-07-06,38.1169
2020-07-07,33.8868
2020-07-08,34.5745
2020-07-09,34.4362
2020-07-10,34.9587
2020-07-11,34.9587
2020-07-12,34.9587
2020-07-13,33.737
2020-07-14,34.2979
2020-07-15,35.3967
2020-07-16,34.5976
2020-07-17,34.5515
2020-07-18,34.5515
2020-07-19,34.5515
2020-07-20,34.1096
2020-07-21,34.6821
2020-07-22,34.3517
2020-07-23,34.1135
2020-07-24,33.1837
2020-07-25,33.1837
2020-07-26,33.1837
2020-07-27,33.299
2020-07-28,32.7995
2020-07-29,35.1739
2020-07-30,37.3485
2020-07-31,35.2743
2020-08-01,35.2743
2020-08-02,35.2743
2020-08-03,35.5051
2020-08-04,36.3898
2020-08-05,35.4205
2020-08-06,34.8589
2020-08-07,36.0052
2020-08-08,36.0052
2020-08-09,36.0052
2020-08-10,35.6436
2020-08-11,35.3743
2020-08-12,36.436
2020-08-13,36.8976
2020-08-14,35.6821
2020-08-15,35.6821
2020-08-16,35.6821
2020-08-17,35.5282
2020-08-18,35.3205
2020-08-19,35.2359
2020-08-20,34.782
2020-08-21,33.4972
2020-08-22,33.4972
2020-08-23,33.4972
2020-08-24,33.2664
2020-08-25,33.6434
2020-08-26,32.9356
2020-08-27,33.3587
2020-08-28,33.2202
2020-08-29,33.2202
2020-08-30,33.2202
2020-08-31,32.9817
2020-09-01,33.1125
2020-09-02,32.7279
2020-09-03,32.1124
2020-09-04,31.4739
2020-09-05,31.4739
2020-09-06,31.4739
2020-09-07,31.4739
2020-09-08,30.1891
2020-09-09,30.9661
2020-09-10,30.743
2020-09-11,32.9279
2020-09-12,32.9279
2020-09-13,32.9279
2020-09-14,33.8742
2020-09-15,33.8511
2020-09-16,33.8511
2020-09-17,35.6128
2020-09-18,37.2515
2020-09-19,37.2515
2020-09-20,37.2515
2020-09-21,36.8591
2020-09-22,35.7051
2020-09-23,34.8897
2020-09-24,35.2359
2020-09-25,36.4052
2020-09-26,36.4052
2020-09-27,36.4052
2020-09-28,37.0361
2020-09-29,37.0591
2020-09-30,40.4092
2020-10-01,39.8973
2020-10-02,39.7156
2020-10-03,39.7156
2020-10-04,39.7156
2020-10-05,39.7404
2020-10-06,39.7569
2020-10-07,40.3101
2020-10-08,40.0129
2020-10-09,40.0377
2020-10-10,40.0377
2020-10-11,40.0377
2020-10-12,39.7569
2020-10-13,39.5918
2020-10-14,39.567
2020-10-15,40.1367
2020-10-16,39.9221
2020-10-17,39.9221
2020-10-18,39.9221
2020-10-19,39.0138
2020-10-20,38.1964
2020-10-21,37.4037
2020-10-22,37.5771
2020-10-23,38.667
2020-10-24,38.667
2020-10-25,38.667
2020-10-26,37.3376
2020-10-27,37.1064
2020-10-28,35.9422
2020-10-29,37.2896
2020-10-30,38.0096
2020-10-31,38.0096
2020-11-01,38.0096
2020-11-02,38.3571
2020-11-03,39.3336
2020-11-04,39.5239
2020-11-05,39.946
2020-11-06,39.9046
2020-11-07,39.9046
2020-11-08,39.9046
2020-11-09,43.1733
2020-11-10,44.2987
2020-11-11,41.9568
2020-11-12,41.9072
2020-11-13,42.0809
2020-11-14,42.0809
2020-11-15,42.0809
2020-11-16,42.743
2020-11-17,42.8009
2020-11-18,42.0065
2020-11-19,42.7347
2020-11-20,43.6201
2020-11-21,43.6201
2020-11-22,43.6201
2020-11-23,46.1771
2020-11-24,46.2102
2020-11-25,46.7067
2020-11-26,46.7067
2020-11-27,47.4101
2020-11-28,47.4101
2020-11-29,47.4101
2020-11-30,48.6266
2020-12-01,49.4375
2020-12-02,47.9563
2020-12-03,48.8831
2020-12-04,51.7463
2020-12-05,51.7463
2020-12-06,51.7463
2020-12-07,50.4885
2020-12-08,50.8112
2020-12-09,51.978
2020-12-10,53.5089
2020-12-11,52.0359
2020-12-12,52.0359
2020-12-13,52.0359
2020-12-14,52.7972
2020-12-15,55.1308
2020-12-16,53.4841
2020-12-17,53.8978
2020-12-18,62.537
2020-12-19,62.537
2020-12-20,62.537
