,URI US Equity
2021-01-19,15.8865
2021-01-20,15.8616
2021-01-21,15.823
2021-01-22,15.7982
2021-01-23,15.7982
2021-01-24,15.7982
2021-01-25,15.5984
2021-01-26,15.3892
2021-01-27,14.9268
2021-01-28,15.6087
2021-01-29,15.1926
2021-01-30,15.1926
2021-01-31,15.1926
2021-02-01,15.5976
2021-02-02,15.4947
2021-02-03,15.4998
2021-02-04,15.856
2021-02-05,16.0887
2021-02-06,16.0887
2021-02-07,16.0887
2021-02-08,16.345
2021-02-09,16.5442
2021-02-10,16.5264
2021-02-11,16.6444
2021-02-12,16.8968
2021-02-13,16.8968
2021-02-14,16.8968
2021-02-15,16.8968
2021-02-16,16.9701
2021-02-17,16.5651
2021-02-18,16.446
2021-02-19,17.0462
2021-02-20,17.0462
2021-02-21,17.0462
2021-02-22,17.3807
2021-02-23,17.6911
2021-02-24,17.934
2021-02-25,17.2474
2021-02-26,17.3369
2021-02-27,17.3369
2021-02-28,17.3369
2021-03-01,17.5384
2021-03-02,17.1807
2021-03-03,17.2403
2021-03-04,16.9906
2021-03-05,17.4781
2021-03-06,17.4781
2021-03-07,17.4781
2021-03-08,17.5428
2021-03-09,17.2529
2021-03-10,17.5609
2021-03-11,17.8654
2021-03-12,18.1446
2021-03-13,18.1446
2021-03-14,18.1446
2021-03-15,18.3663
2021-03-16,18.0263
2021-03-17,18.304
2021-03-18,18.1549
2021-03-19,18.0713
2021-03-20,18.0713
2021-03-21,18.0713
2021-03-22,17.893
2021-03-23,17.4375
2021-03-24,17.6754
2021-03-25,18.0243
2021-03-26,18.6415
2021-03-27,18.6415
2021-03-28,18.6415
2021-03-29,18.4285
2021-03-30,18.7738
2021-03-31,18.1031
2021-04-01,18.1972
2021-04-02,18.1972
2021-04-03,18.1972
2021-04-04,18.1972
2021-04-05,18.1901
2021-04-06,17.9509
2021-04-07,17.8164
2021-04-08,17.787
2021-04-09,17.9227
2021-04-10,17.9227
2021-04-11,17.9227
2021-04-12,18.0466
2021-04-13,17.9564
2021-04-14,17.9364
2021-04-15,17.9494
2021-04-16,18.0572
2021-04-17,18.0572
2021-04-18,18.0572
2021-04-19,17.918
2021-04-20,17.3749
2021-04-21,17.6106
2021-04-22,17.3455
2021-04-23,17.6965
2021-04-24,17.6965
2021-04-25,17.6965
2021-04-26,17.9329
2021-04-27,17.927
2021-04-28,17.9367
2021-04-29,18.034
2021-04-30,17.7444
2021-05-01,17.7444
2021-05-02,17.7444
2021-05-03,17.817
2021-05-04,18.1368
2021-05-05,18.2451
2021-05-06,18.6323
2021-05-07,18.8187
2021-05-08,18.8187
2021-05-09,18.8187
2021-05-10,18.8505
2021-05-11,18.5441
2021-05-12,18.1109
2021-05-13,18.2588
2021-05-14,18.6013
2021-05-15,18.6013
2021-05-16,18.6013
2021-05-17,18.5719
2021-05-18,18.1909
2021-05-19,17.7989
2021-05-20,17.7193
2021-05-21,17.8032
2021-05-22,17.8032
2021-05-23,17.8032
2021-05-24,17.9786
2021-05-25,17.9182
2021-05-26,18.0139
2021-05-27,18.2812
2021-05-28,18.2941
2021-05-29,18.2941
2021-05-30,18.2941
2021-05-31,18.2941
2021-06-01,18.5095
2021-06-02,18.4711
2021-06-03,18.3789
2021-06-04,18.2199
2021-06-05,18.2199
2021-06-06,18.2199
2021-06-07,17.5902
2021-06-08,17.9127
2021-06-09,17.5388
2021-06-10,17.0919
2021-06-11,17.1711
2021-06-12,17.1711
2021-06-13,17.1711
2021-06-14,17.0785
2021-06-15,17.3473
2021-06-16,17.237
2021-06-17,16.7332
2021-06-18,16.528
2021-06-19,16.528
2021-06-20,16.528
2021-06-21,16.9306
2021-06-22,17.1087
2021-06-23,17.2802
2021-06-24,17.6208
2021-06-25,17.4705
2021-06-26,17.4705
2021-06-27,17.4705
2021-06-28,17.6698
2021-06-29,17.5509
2021-06-30,17.3733
2021-07-01,17.4604
2021-07-02,17.3942
2021-07-03,17.3942
2021-07-04,17.3942
2021-07-05,17.3942
2021-07-06,17.0912
2021-07-07,17.1418
2021-07-08,16.8973
2021-07-09,17.3164
2021-07-10,17.3164
2021-07-11,17.3164
2021-07-12,17.4693
2021-07-13,17.2036
2021-07-14,17.1344
2021-07-15,17.2133
2021-07-16,16.892
2021-07-17,16.892
2021-07-18,16.892
2021-07-19,16.6229
2021-07-20,17.0975
2021-07-21,17.5289
2021-07-22,17.409
2021-07-23,17.5613
2021-07-24,17.5613
2021-07-25,17.5613
2021-07-26,17.7046
2021-07-27,17.6614
2021-07-28,17.6314
2021-07-29,17.5037
2021-07-30,17.7677
2021-07-31,17.7677
2021-08-01,17.7677
2021-08-02,17.6455
2021-08-03,18.0908
2021-08-04,17.5488
2021-08-05,17.6128
2021-08-06,17.8384
2021-08-07,17.8384
2021-08-08,17.8384
2021-08-09,17.8901
2021-08-10,18.1768
2021-08-11,18.8081
2021-08-12,18.9511
2021-08-13,18.6447
2021-08-14,18.6447
2021-08-15,18.6447
2021-08-16,18.574
2021-08-17,18.3465
2021-08-18,18.1626
2021-08-19,17.838
2021-08-20,17.7892
2021-08-21,17.7892
2021-08-22,17.7892
2021-08-23,18.0822
2021-08-24,18.3022
2021-08-25,18.5427
2021-08-26,18.4411
2021-08-27,18.7233
2021-08-28,18.7233
2021-08-29,18.7233
2021-08-30,18.6909
2021-08-31,18.6276
2021-09-01,18.4296
2021-09-02,18.6685
2021-09-03,18.5799
2021-09-04,18.5799
2021-09-05,18.5799
2021-09-06,18.5799
2021-09-07,18.3707
2021-09-08,18.1459
2021-09-09,18.2341
2021-09-10,18.2047
2021-09-11,18.2047
2021-09-12,18.2047
2021-09-13,18.2859
2021-09-14,17.8328
2021-09-15,18.2162
2021-09-16,18.3875
2021-09-17,18.211
2021-09-18,18.211
2021-09-19,18.211
2021-09-20,17.7703
2021-09-21,17.7941
2021-09-22,18.3763
2021-09-23,18.7251
2021-09-24,18.7713
2021-09-25,18.7713
2021-09-26,18.7713
2021-09-27,19.1186
2021-09-28,19.0066
2021-09-29,18.979
2021-09-30,17.6532
2021-10-01,17.9092
2021-10-02,17.9092
2021-10-03,17.9092
2021-10-04,17.5763
2021-10-05,17.7284
2021-10-06,17.5022
2021-10-07,17.7064
2021-10-08,17.3565
2021-10-09,17.3565
2021-10-10,17.3565
2021-10-11,17.3689
2021-10-12,17.3622
2021-10-13,17.2462
2021-10-14,17.7032
2021-10-15,17.5969
2021-10-16,17.5969
2021-10-17,17.5969
2021-10-18,17.6298
2021-10-19,17.7422
2021-10-20,18.1846
2021-10-21,18.1662
2021-10-22,18.2686
2021-10-23,18.2686
2021-10-24,18.2686
2021-10-25,18.1967
2021-10-26,17.8751
2021-10-27,17.5341
2021-10-28,18.2301
2021-10-29,18.653
2021-10-30,18.653
2021-10-31,18.653
2021-11-01,18.8026
2021-11-02,18.904
2021-11-03,18.7296
2021-11-04,18.8962
2021-11-05,19.1086
2021-11-06,19.1086
2021-11-07,19.1086
2021-11-08,19.138
2021-11-09,19.0923
2021-11-10,18.6839
2021-11-11,18.7714
2021-11-12,18.7895
2021-11-13,18.7895
2021-11-14,18.7895
2021-11-15,18.8367
2021-11-16,18.7438
2021-11-17,18.675
2021-11-18,18.6091
2021-11-19,18.5165
2021-11-20,18.5165
2021-11-21,18.5165
2021-11-22,18.5764
2021-11-23,18.514
2021-11-24,18.468
2021-11-25,18.468
2021-11-26,18.0546
2021-11-27,18.0546
2021-11-28,18.0546
2021-11-29,17.8699
2021-11-30,17.2218
2021-12-01,17.0119
2021-12-02,17.2459
2021-12-03,17.0123
2021-12-04,17.0123
2021-12-05,17.0123
2021-12-06,17.4398
2021-12-07,17.8603
2021-12-08,17.8677
2021-12-09,17.8525
2021-12-10,17.5433
2021-12-11,17.5433
2021-12-12,17.5433
2021-12-13,17.2048
2021-12-14,17.1807
2021-12-15,17.3072
2021-12-16,17.1768
2021-12-17,16.9945
2021-12-18,16.9945
2021-12-19,16.9945
2021-12-20,16.6276
2021-12-21,16.8747
2021-12-22,16.7584
2021-12-23,16.9733
2021-12-24,16.9733
2021-12-25,16.9733
2021-12-26,16.9733
2021-12-27,17.036
2021-12-28,17.0385
2021-12-29,17.058
2021-12-30,16.908
2021-12-31,15.1396
2022-01-01,15.1396
2022-01-02,15.1396
2022-01-03,15.0872
2022-01-04,15.6102
2022-01-05,15.2264
2022-01-06,15.2312
2022-01-07,14.939
2022-01-08,14.939
2022-01-09,14.939
2022-01-10,14.8192
2022-01-11,15.1937
2022-01-12,15.1288
2022-01-13,15.2643
2022-01-14,14.9975
2022-01-15,14.9975
2022-01-16,14.9975
2022-01-17,14.9975
2022-01-18,14.5645
2022-01-19,14.3451
2022-01-20,14.3391
2022-01-21,14.023
2022-01-22,14.023
2022-01-23,14.023
2022-01-24,14.5006
2022-01-25,14.3801
2022-01-26,14.3634
2022-01-27,14.7464
2022-01-28,14.6818
2022-01-29,14.6818
2022-01-30,14.6818
2022-01-31,14.7566
2022-02-01,15.0711
2022-02-02,14.9506
2022-02-03,14.8936
2022-02-04,14.5075
2022-02-05,14.5075
2022-02-06,14.5075
2022-02-07,14.6185
2022-02-08,14.8606
2022-02-09,15.2041
2022-02-10,14.9334
2022-02-11,14.5272
2022-02-12,14.5272
2022-02-13,14.5272
2022-02-14,14.5381
2022-02-15,14.844
2022-02-16,14.9156
2022-02-17,14.5686
2022-02-18,14.4926
2022-02-19,14.4926
2022-02-20,14.4926
2022-02-21,14.4926
2022-02-22,14.5085
2022-02-23,14.0912
2022-02-24,14.3813
2022-02-25,14.6354
2022-02-26,14.6354
2022-02-27,14.6354
2022-02-28,14.8043
2022-03-01,14.5314
2022-03-02,14.9534
2022-03-03,15.0276
2022-03-04,14.6417
2022-03-05,14.6417
2022-03-06,14.6417
2022-03-07,14.0607
2022-03-08,14.4563
2022-03-09,14.6188
2022-03-10,14.7601
2022-03-11,14.8076
2022-03-12,14.8076
2022-03-13,14.8076
2022-03-14,14.7287
2022-03-15,14.9852
2022-03-16,15.2772
2022-03-17,15.5692
2022-03-18,15.5524
2022-03-19,15.5524
2022-03-20,15.5524
2022-03-21,15.6018
2022-03-22,15.8732
2022-03-23,15.812
2022-03-24,15.9563
2022-03-25,16.105
2022-03-26,16.105
2022-03-27,16.105
2022-03-28,16.0964
2022-03-29,16.1535
2022-03-30,15.963
2022-03-31,14.3946
2022-04-01,14.3593
2022-04-02,14.3593
2022-04-03,14.3593
2022-04-04,14.2398
2022-04-05,14.016
2022-04-06,13.5278
2022-04-07,13.3952
2022-04-08,13.2824
2022-04-09,13.2824
2022-04-10,13.2824
2022-04-11,13.2527
2022-04-12,13.3334
2022-04-13,13.5068
2022-04-14,13.691
2022-04-15,13.691
2022-04-16,13.691
2022-04-17,13.691
2022-04-18,13.9382
2022-04-19,14.2859
2022-04-20,14.3328
2022-04-21,13.8848
2022-04-22,13.213
2022-04-23,13.213
2022-04-24,13.213
2022-04-25,13.1725
2022-04-26,12.8513
2022-04-27,12.9933
2022-04-28,13.25
2022-04-29,13.1928
2022-04-30,13.1928
2022-05-01,13.1928
2022-05-02,12.9184
2022-05-03,13.0751
2022-05-04,13.3081
2022-05-05,12.8077
2022-05-06,12.5839
2022-05-07,12.5839
2022-05-08,12.5839
2022-05-09,12.3341
2022-05-10,12.5327
2022-05-11,12.1607
2022-05-12,12.2243
2022-05-13,12.381
2022-05-14,12.381
2022-05-15,12.381
2022-05-16,12.2217
2022-05-17,12.4394
2022-05-18,11.9461
2022-05-19,11.9233
2022-05-20,11.8455
2022-05-21,11.8455
2022-05-22,11.8455
2022-05-23,11.9678
2022-05-24,11.7825
2022-05-25,12.0161
2022-05-26,12.2769
2022-05-27,12.6417
2022-05-28,12.6417
2022-05-29,12.6417
2022-05-30,12.6417
2022-05-31,12.6625
2022-06-01,12.5272
2022-06-02,12.7065
2022-06-03,12.7513
2022-06-04,12.7513
2022-06-05,12.7513
2022-06-06,12.9253
2022-06-07,13.0817
2022-06-08,12.8652
2022-06-09,12.6689
2022-06-10,12.1433
2022-06-11,12.1433
2022-06-12,12.1433
2022-06-13,11.705
2022-06-14,11.5622
2022-06-15,11.731
2022-06-16,11.1407
2022-06-17,10.9716
2022-06-18,10.9716
2022-06-19,10.9716
2022-06-20,10.9716
2022-06-21,11.0407
2022-06-22,11.0196
2022-06-23,10.8603
2022-06-24,11.2202
2022-06-25,11.2202
2022-06-26,11.2202
2022-06-27,11.3272
2022-06-28,11.2115
2022-06-29,11.0115
2022-06-30,10.2476
2022-07-01,10.2859
2022-07-02,10.2859
2022-07-03,10.2859
2022-07-04,10.2859
2022-07-05,10.3025
2022-07-06,10.2124
2022-07-07,10.4636
2022-07-08,10.4047
2022-07-09,10.4047
2022-07-10,10.4047
2022-07-11,10.4172
2022-07-12,10.4607
2022-07-13,10.4626
2022-07-14,10.396
2022-07-15,10.4835
2022-07-16,10.4835
2022-07-17,10.4835
2022-07-18,10.6211
2022-07-19,10.9766
2022-07-20,11.1121
2022-07-21,11.2218
2022-07-22,11.0765
2022-07-23,11.0765
2022-07-24,11.0765
2022-07-25,11.17
2022-07-26,11.1272
2022-07-27,11.246
2022-07-28,11.7003
2022-07-29,12.1609
2022-07-30,12.1609
2022-07-31,12.1609
2022-08-01,12.0837
2022-08-02,11.9397
2022-08-03,12.03
2022-08-04,12.0716
2022-08-05,12.1805
2022-08-06,12.1805
2022-08-07,12.1805
2022-08-08,12.1472
2022-08-09,12.0891
2022-08-10,12.2972
2022-08-11,12.4074
2022-08-12,12.5192
2022-08-13,12.5192
2022-08-14,12.5192
2022-08-15,12.5442
2022-08-16,12.5905
2022-08-17,12.3857
2022-08-18,12.1753
2022-08-19,12.0065
2022-08-20,12.0065
2022-08-21,12.0065
2022-08-22,11.7706
2022-08-23,11.7566
2022-08-24,11.7822
2022-08-25,12.0809
2022-08-26,11.7414
2022-08-27,11.7414
2022-08-28,11.7414
2022-08-29,11.6074
2022-08-30,11.3929
2022-08-31,11.3702
2022-09-01,11.2837
2022-09-02,11.31
2022-09-03,11.31
2022-09-04,11.31
2022-09-05,11.31
2022-09-06,11.3712
2022-09-07,11.5011
2022-09-08,11.7029
2022-09-09,11.8632
2022-09-10,11.8632
2022-09-11,11.8632
2022-09-12,11.9216
2022-09-13,11.4381
2022-09-14,11.3175
2022-09-15,11.2842
2022-09-16,11.2153
2022-09-17,11.2153
2022-09-18,11.2153
2022-09-19,11.4574
2022-09-20,11.3113
2022-09-21,11.1334
2022-09-22,10.8856
2022-09-23,10.63
2022-09-24,10.63
2022-09-25,10.63
2022-09-26,10.5433
2022-09-27,10.6579
2022-09-28,10.9824
2022-09-29,10.8051
2022-09-30,9.9453
2022-10-01,9.9453
2022-10-02,9.9453
2022-10-03,10.2176
2022-10-04,10.5174
2022-10-05,10.5084
2022-10-06,10.5013
2022-10-07,10.2866
2022-10-08,10.2866
2022-10-09,10.2866
2022-10-10,10.2273
2022-10-11,10.1264
2022-10-12,10.0984
2022-10-13,10.2588
2022-10-14,10.1083
2022-10-15,10.1083
2022-10-16,10.1083
2022-10-17,10.3653
2022-10-18,10.5437
2022-10-19,10.3418
2022-10-20,10.07
2022-10-21,10.2904
2022-10-22,10.2904
2022-10-23,10.2904
2022-10-24,10.4337
2022-10-25,10.5335
2022-10-26,10.4962
2022-10-27,10.5511
2022-10-28,10.8098
2022-10-29,10.8098
2022-10-30,10.8098
2022-10-31,10.9534
2022-11-01,11.0822
2022-11-02,10.8065
2022-11-03,10.9679
2022-11-04,11.1449
2022-11-05,11.1449
2022-11-06,11.1449
2022-11-07,11.1243
2022-11-08,11.2379
2022-11-09,10.9996
2022-11-10,11.6387
2022-11-11,11.742
2022-11-12,11.742
2022-11-13,11.742
2022-11-14,11.9485
2022-11-15,11.873
2022-11-16,11.6925
2022-11-17,11.6976
2022-11-18,11.6573
2022-11-19,11.6573
2022-11-20,11.6573
2022-11-21,11.7368
2022-11-22,11.9047
2022-11-23,11.9563
2022-11-24,11.9563
2022-11-25,11.9701
2022-11-26,11.9701
2022-11-27,11.9701
2022-11-28,11.7016
2022-11-29,11.5876
2022-11-30,11.8293
2022-12-01,11.9089
2022-12-02,11.9124
2022-12-03,11.9124
2022-12-04,11.9124
2022-12-05,11.6566
2022-12-06,11.6946
2022-12-07,11.7939
2022-12-08,12.0314
2022-12-09,11.8199
2022-12-10,11.8199
2022-12-11,11.8199
2022-12-12,12.0035
2022-12-13,12.1577
2022-12-14,12.184
2022-12-15,11.9326
2022-12-16,11.8406
2022-12-17,11.8406
2022-12-18,11.8406
2022-12-19,11.7875
2022-12-20,11.7725
2022-12-21,11.9889
2022-12-22,11.7789
2022-12-23,11.8807
2022-12-24,11.8807
2022-12-25,11.8807
2022-12-26,11.8807
2022-12-27,11.9619
2022-12-28,11.8023
2022-12-29,11.904
2022-12-30,11.3866
2022-12-31,11.3866
2023-01-01,11.3866
2023-01-02,11.3866
2023-01-03,11.4143
2023-01-04,11.6137
2023-01-05,11.5726
2023-01-06,11.8567
2023-01-07,11.8567
2023-01-08,11.8567
2023-01-09,11.828
2023-01-10,11.9453
2023-01-11,11.9989
2023-01-12,12.1661
2023-01-13,12.1762
2023-01-14,12.1762
2023-01-15,12.1762
2023-01-16,12.1762
2023-01-17,12.104
2023-01-18,12.0426
2023-01-19,11.7707
2023-01-20,11.9924
2023-01-21,11.9924
2023-01-22,11.9924
2023-01-23,12.1717
2023-01-24,12.2097
2023-01-25,12.1876
2023-01-26,13.0245
2023-01-27,13.0805
2023-01-28,13.0805
2023-01-29,13.0805
2023-01-30,12.9722
2023-01-31,13.2278
2023-02-01,13.5271
2023-02-02,13.555
2023-02-03,13.5308
2023-02-04,13.5308
2023-02-05,13.5308
2023-02-06,13.507
2023-02-07,13.5486
2023-02-08,13.5945
2023-02-09,13.4224
2023-02-10,13.393
2023-02-11,13.393
2023-02-12,13.393
2023-02-13,13.6258
2023-02-14,13.5643
2023-02-15,13.8651
2023-02-16,13.6799
2023-02-17,13.6634
2023-02-18,13.6634
2023-02-19,13.6634
2023-02-20,13.6634
2023-02-21,13.328
2023-02-22,13.252
2023-02-23,13.3494
2023-02-24,13.4312
2023-02-25,13.4312
2023-02-26,13.4312
2023-02-27,13.7065
2023-02-28,13.8196
2023-03-01,13.804
2023-03-02,13.8641
2023-03-03,14.0566
2023-03-04,14.0566
2023-03-05,14.0566
2023-03-06,13.9589
2023-03-07,13.9748
2023-03-08,14.0091
2023-03-09,13.5012
2023-03-10,12.9773
2023-03-11,12.9773
2023-03-12,12.9773
2023-03-13,12.5239
2023-03-14,12.6943
2023-03-15,12.2163
2023-03-16,12.288
2023-03-17,11.7071
2023-03-18,11.7071
